
06-26 14:43:46.752 20867 20898 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-26 14:43:47.497 20867 20898 I Unity   : [STATISTIC]331;12776511;12776198;774582272;15986688;917638639;0;0;0;0;0;0;0;0;0;7136;0;0;27;0.01279344;
06-26 14:43:47.511 20867 20898 I Unity   : [STATISTIC]332;13146250;13145781;774582272;15986688;917638639;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01317203;
06-26 14:43:47.525 20867 20898 I Unity   : [STATISTIC]333;15220417;15219896;774582272;15986688;917638639;0;0;0;0;0;0;0;0;0;7604;0;0;27;0.01522531;
06-26 14:43:47.539 20867 20898 I Unity   : [STATISTIC]334;15323229;15322812;774844416;15986688;917507567;0;0;0;0;0;0;0;0;0;8803;0;0;27;0.01533385;
06-26 14:43:47.558 20867 20898 I Unity   : [STATISTIC]335;14580364;14579948;774844416;15986688;917507567;0;0;0;0;0;0;0;0;0;17135;0;0;27;0.01458901;
06-26 14:43:47.572 20867 20898 I Unity   : [STATISTIC]336;18329375;18328750;774844416;15986688;917507567;0;0;0;0;0;0;0;0;0;11771;0;0;27;0.01836333;
06-26 14:43:47.587 20867 20898 I Unity   : [STATISTIC]337;14510260;14509739;774725632;15986688;917507567;0;0;0;0;0;0;0;0;0;12552;0;0;27;0.01453411;
06-26 14:43:47.601 20867 20898 I Unity   : [STATISTIC]338;14588282;14587864;774725632;15986688;917507567;0;0;0;0;0;0;0;0;0;8490;0;0;27;0.01460292;
06-26 14:43:47.616 20867 20898 I Unity   : [STATISTIC]339;12656875;12656406;774725632;15986688;917507567;0;0;0;0;0;0;0;0;0;7916;0;0;27;0.01266776;
06-26 14:43:47.630 20867 20898 I Unity   : [STATISTIC]340;14448073;14447604;774725632;15986688;917507567;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01445083;
06-26 14:43:47.644 20867 20898 I Unity   : [STATISTIC]341;15229114;15228593;774725632;15986688;917507567;0;0;0;0;0;0;0;0;0;11563;0;0;27;0.01525365;
06-26 14:43:47.657 20867 20898 I Unity   : [STATISTIC]342;14082604;14082031;774971392;15986688;917507567;0;0;0;0;0;0;0;0;0;13541;0;0;27;0.0140888;
06-26 14:43:47.672 20867 20898 I Unity   : [STATISTIC]343;12283177;12282500;774971392;15986688;917507567;0;0;0;0;0;0;0;0;0;13854;0;0;27;0.0122999;
06-26 14:43:47.685 20867 20898 I Unity   : [STATISTIC]344;14657864;14657448;774971392;15986688;917507567;0;0;0;0;0;0;0;0;0;8020;0;0;27;0.01466531;
06-26 14:43:47.702 20867 20898 I Unity   : [STATISTIC]345;14285105;14284583;774971392;15986688;917507567;0;0;0;0;0;0;0;0;0;9792;0;0;27;0.01429292;
06-26 14:43:47.716 20867 20898 I Unity   : [STATISTIC]346;17847812;17847500;775208960;15986688;917507567;0;0;0;0;0;0;0;0;0;14740;0;0;27;0.01785516;
06-26 14:43:47.729 20867 20898 I Unity   : [STATISTIC]347;13244011;13243438;775225344;15986688;917507567;0;0;0;0;0;0;0;0;0;10677;0;0;27;0.01326698;
06-26 14:43:47.744 20867 20898 I Unity   : [STATISTIC]348;11184114;11183802;775225344;15986688;917507567;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01120323;
06-26 14:43:47.756 20867 20898 I Unity   : [STATISTIC]349;16642604;16642239;775081984;15986688;917507567;0;0;0;0;0;0;0;0;0;12135;0;0;27;0.01665958;
06-26 14:43:47.771 20867 20898 I Unity   : [STATISTIC]350;11653489;11653125;775081984;15986688;917507567;0;0;0;0;0;0;0;0;0;9635;0;0;27;0.01166198;
06-26 14:43:47.785 20867 20898 I Unity   : [STATISTIC]351;16294583;16294167;775315456;15986688;917507567;0;0;0;0;0;0;0;0;0;11406;0;0;27;0.01630021;
06-26 14:43:47.799 20867 20898 I Unity   : [STATISTIC]352;12906355;12905833;775315456;15986688;917507567;0;0;0;0;0;0;0;0;0;11562;0;0;27;0.01292807;
06-26 14:43:47.813 20867 20898 I Unity   : [STATISTIC]353;13136771;13136354;775315456;15986688;917507567;0;0;0;0;0;0;0;0;0;10208;0;0;27;0.01315213;
06-26 14:43:47.827 20867 20898 I Unity   : [STATISTIC]354;13924167;13923593;775315456;15986688;917507567;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01391698;
06-26 14:43:47.841 20867 20898 I Unity   : [STATISTIC]355;14368906;14368229;775315456;15986688;917507567;0;0;0;0;0;0;0;0;0;10313;0;0;27;0.01441568;
06-26 14:43:47.855 20867 20898 I Unity   : [STATISTIC]356;15236771;15236250;775315456;15986688;917507567;0;0;0;0;0;0;0;0;0;11145;0;0;27;0.01524396;
06-26 14:43:47.868 20867 20898 I Unity   : [STATISTIC]357;12827135;12826823;775315456;15986688;917507567;0;0;0;0;0;0;0;0;0;9844;0;0;27;0.01284573;
06-26 14:43:47.882 20867 20898 I Unity   : [STATISTIC]358;13290157;13289791;775315456;15986688;917507567;0;0;0;0;0;0;0;0;0;9323;0;0;27;0.01330578;
06-26 14:43:47.939 20867 20898 I Unity   : [STATISTIC]359;16336979;16336563;775315456;15986688;917507567;0;0;0;0;0;0;0;0;0;13645;0;0;27;0.01634104;
06-26 14:43:47.966 20867 20898 I Unity   : [STATISTIC]360;68232083;68231615;766574592;15986688;919749935;0;0;0;0;0;0;0;0;0;9010;0;0;27;0.06825792;
06-26 14:43:47.980 20867 20898 I Unity   : [STATISTIC]361;21892604;21892187;768225280;15986688;1347634479;0;0;0;0;0;0;0;0;0;1252760;0;0;27;0.02190745;
06-26 14:43:47.988 20867 20898 I Unity   : [STATISTIC]362;8247813;8247291;769601536;15986688;1347634479;0;0;0;0;0;0;0;0;0;433490;0;0;27;0.008259323;
06-26 14:43:47.995 20867 20898 I Unity   : [STATISTIC]363;5873073;5872344;769601536;15986688;1347634479;0;0;0;0;0;0;0;0;0;0;0;0;27;0.005881666;
06-26 14:43:48.005 20867 20898 I Unity   : [STATISTIC]364;8122291;8121719;770138112;15986688;1347634479;0;0;0;0;0;0;0;0;0;13645;0;0;27;0.008133229;
06-26 14:43:48.019 20867 20898 I Unity   : [STATISTIC]365;7672604;7672083;770433024;15986688;1347634479;0;0;0;0;0;0;0;0;0;0;0;0;27;0.007686563;
06-26 14:43:48.178 20867 20898 I Unity   : [STATISTIC]366;164726771;164726302;799449088;15986688;1358153103;0;0;0;0;0;0;0;0;0;14375;0;0;27;0.1647331;
06-26 14:43:48.191 20867 20898 I Unity   : [STATISTIC]367;16436510;16436093;803811328;15986688;1368663503;0;0;0;0;0;0;0;0;0;25208;0;0;27;0.01644838;
06-26 14:43:48.208 20867 20898 I Unity   : [STATISTIC]368;17184844;17184375;808939520;15986688;1379182095;0;0;0;0;0;0;0;0;0;21354;445157;0;27;0.01719349;
06-26 14:43:48.218 20867 20898 I Unity   : [STATISTIC]369;9807136;9806718;813490176;15986688;1400157743;0;0;0;0;0;0;0;0;0;12031;0;0;27;0.009821302;
06-26 14:43:48.236 20867 20898 I Unity   : [STATISTIC]370;8059375;8058750;817823744;15986688;1404352047;0;0;0;0;0;0;0;0;0;0;0;0;27;0.008063281;
06-26 14:43:48.252 20867 20898 I Unity   : [STATISTIC]371;18646823;18646354;818139136;15986688;1404352047;0;0;0;0;0;0;0;0;0;10260;0;0;27;0.01866354;
06-26 14:43:48.266 20867 20898 I Unity   : [STATISTIC]372;14970521;14970052;818139136;15986688;1404352047;0;0;0;0;0;0;0;0;0;9011;0;0;27;0.01498521;
06-26 14:43:48.281 20867 20898 I Unity   : [STATISTIC]373;15012709;15012395;818286592;15986688;1404352047;0;0;0;0;0;0;0;0;0;9531;0;0;27;0.01502182;
06-26 14:43:48.295 20867 20898 I Unity   : [STATISTIC]374;15618802;15618438;820736000;15986688;1421162867;0;0;0;0;0;0;0;0;0;9636;161719;0;27;0.01562938;
06-26 14:43:48.307 20867 20898 I Unity   : [STATISTIC]375;13717500;13717083;823214080;15986688;1421204639;0;0;0;0;0;0;0;0;0;9114;184323;0;27;0.01372797;
06-26 14:43:48.326 20867 20898 I Unity   : [STATISTIC]376;22065625;22065000;825540608;15986688;1421217023;0;0;0;0;0;0;0;0;0;0;147552;0;27;0.02207766;
06-26 14:43:48.336 20867 20898 I Unity   : [STATISTIC]377;9999688;9999323;827854848;15986688;1421245823;0;0;0;0;0;0;0;0;0;15468;121510;0;27;0.01001135;
06-26 14:43:48.346 20867 20898 I Unity   : [STATISTIC]378;8233229;8232865;830181376;15986688;1421282599;0;0;0;0;0;0;0;0;0;0;186198;0;27;0.008241511;
06-26 14:43:48.363 20867 20898 I Unity   : [STATISTIC]379;11585938;11585677;832634880;15986688;1438080359;0;0;0;0;0;0;0;0;0;9531;124635;0;27;0.01159641;
06-26 14:43:48.376 20867 20898 I Unity   : [STATISTIC]380;16112864;16112188;832905216;15986688;1438080359;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01611406;
06-26 14:43:48.390 20867 20898 I Unity   : [STATISTIC]381;12930417;12930104;835047424;15986688;1454881571;0;0;0;0;0;0;0;0;0;9532;194375;0;27;0.01296422;
06-26 14:43:48.404 20867 20898 I Unity   : [STATISTIC]382;13716927;13716458;835047424;15986688;1454881571;0;0;0;0;0;0;0;0;0;13906;0;0;27;0.01368323;
06-26 14:43:48.419 20867 20898 I Unity   : [STATISTIC]383;15514688;15514323;837644288;15986688;1454918603;0;0;0;0;0;0;0;0;0;9531;192760;0;27;0.0155687;
06-26 14:43:48.431 20867 20898 I Unity   : [STATISTIC]384;15112083;15111719;840105984;15986688;1454931051;0;0;0;0;0;0;0;0;0;9531;144948;0;27;0.01512401;
06-26 14:43:48.444 20867 20898 I Unity   : [STATISTIC]385;10289635;10289167;842403840;15986688;1454954487;0;0;0;0;0;0;0;0;0;8646;219115;0;27;0.0102975;
06-26 14:43:48.459 20867 20898 I Unity   : [STATISTIC]386;13795416;13795052;842350592;15986688;1454954487;0;0;0;0;0;0;0;0;0;10521;0;0;27;0.01380511;
06-26 14:43:48.472 20867 20898 I Unity   : [STATISTIC]387;17068073;17067604;844619776;15986688;1471769299;0;0;0;0;0;0;0;0;0;0;417448;0;27;0.01707708;
06-26 14:43:48.484 20867 20898 I Unity   : [STATISTIC]388;11538229;11537865;846868480;15986688;1471819123;0;0;0;0;0;0;0;0;0;10052;216407;0;27;0.01154646;
06-26 14:43:48.500 20867 20898 I Unity   : [STATISTIC]389;12869375;12869063;849633280;15986688;1488616967;0;0;0;0;0;0;0;0;0;10364;134896;0;27;0.01288026;
06-26 14:43:48.513 20867 20898 I Unity   : [STATISTIC]390;15853281;15852761;847482880;15986688;1488705679;0;0;0;0;0;0;0;0;0;11094;329792;0;27;0.01586302;
06-26 14:43:48.526 20867 20898 I Unity   : [STATISTIC]391;12250937;12250469;849944576;15986688;1488714383;0;0;0;0;0;0;0;0;0;8646;477865;0;27;0.01226026;
06-26 14:43:48.541 20867 20898 I Unity   : [STATISTIC]392;13786719;13786406;850292736;15986688;1488718703;0;0;0;0;0;0;0;0;0;18281;0;0;27;0.01379745;
06-26 14:43:48.554 20867 20898 I Unity   : [STATISTIC]393;13882813;13882447;852787200;15986688;1505508527;0;0;0;0;0;0;0;0;0;0;154427;0;27;0.01389385;
06-26 14:43:48.568 20867 20898 I Unity   : [STATISTIC]394;14218958;14218489;855093248;15986688;1505518675;0;0;0;0;0;0;0;0;0;9167;422292;0;27;0.01422724;
06-26 14:43:48.581 20867 20898 I Unity   : [STATISTIC]395;13307656;13307083;857227264;15986688;1505527507;0;0;0;0;0;0;0;0;0;9740;203906;0;27;0.01332083;
06-26 14:43:48.596 20867 20898 I Unity   : [STATISTIC]396;13961042;13960573;857509888;15986688;1505527507;0;0;0;0;0;0;0;0;0;25729;0;0;27;0.01396885;
06-26 14:43:48.609 20867 20898 I Unity   : [STATISTIC]397;13728072;13727552;857509888;15986688;1505527507;0;0;0;0;0;0;0;0;0;9532;0;0;27;0.01373672;
06-26 14:43:48.624 20867 20898 I Unity   : [STATISTIC]398;14011406;14010885;857735168;15986688;1505527507;0;0;0;0;0;0;0;0;0;9687;0;0;27;0.01402573;
06-26 14:43:48.638 20867 20898 I Unity   : [STATISTIC]399;14049896;14049480;857735168;15986688;1505527507;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01406057;
06-26 14:43:48.654 20867 20898 I Unity   : [STATISTIC]400;13802968;13802500;860135424;15986688;1505556563;0;0;0;0;0;0;0;0;0;12135;232083;0;27;0.01381646;
06-26 14:43:48.670 20867 20898 I Unity   : [STATISTIC]401;14014167;14013750;860135424;15986688;1505565459;0;0;0;0;0;0;0;0;0;12500;0;0;27;0.01402333;
06-26 14:43:48.685 20867 20898 I Unity   : [STATISTIC]402;17339480;17339062;860135424;15986688;1505565459;0;0;0;0;0;0;0;0;0;20573;0;0;27;0.01735094;
06-26 14:43:48.699 20867 20898 I Unity   : [STATISTIC]403;13551042;13550573;860135424;15986688;1505565459;0;0;0;0;0;0;0;0;0;10573;0;0;27;0.01355943;
06-26 14:43:48.714 20867 20898 I Unity   : [STATISTIC]404;17533698;17533333;860135424;15986688;1505565459;0;0;0;0;0;0;0;0;0;19167;0;0;27;0.01754427;
06-26 14:43:48.728 20867 20898 I Unity   : [STATISTIC]405;11530990;11530677;860270592;15986688;1505565459;0;0;0;0;0;0;0;0;0;9532;0;0;27;0.01153969;
06-26 14:43:48.742 20867 20898 I Unity   : [STATISTIC]406;12521510;12521146;860270592;15986688;1505565459;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01253198;
06-26 14:43:48.756 20867 20898 I Unity   : [STATISTIC]407;17084688;17084218;860504064;15986688;1505565459;0;0;0;0;0;0;0;0;0;18750;0;0;27;0.01709359;
06-26 14:43:48.768 20867 20898 I Unity   : [STATISTIC]408;14531459;14531146;860512256;15986688;1522363571;0;0;0;0;0;0;0;0;0;11198;145782;0;27;0.01453943;
06-26 14:43:48.784 20867 20898 I Unity   : [STATISTIC]409;11662083;11661719;862695424;15986688;1522384499;0;0;0;0;0;0;0;0;0;9427;114531;0;27;0.01167099;
06-26 14:43:48.797 20867 20898 I Unity   : [STATISTIC]410;15272656;15272344;865136640;15986688;1539174451;0;0;0;0;0;0;0;0;0;9583;130417;0;27;0.01528417;
06-26 14:43:48.814 20867 20898 I Unity   : [STATISTIC]411;14281615;14281250;867414016;15986688;1539174451;0;0;0;0;0;0;0;0;0;10313;116875;0;27;0.01428984;
06-26 14:43:48.828 20867 20898 I Unity   : [STATISTIC]412;16548907;16548437;869670912;15986688;1539213375;0;0;0;0;0;0;0;0;0;9114;293385;0;27;0.01655677;
06-26 14:43:48.842 20867 20898 I Unity   : [STATISTIC]413;12001927;12001614;869806080;15986688;1555995135;0;0;0;0;0;0;0;0;0;10104;0;0;27;0.01201365;
06-26 14:43:48.856 20867 20898 I Unity   : [STATISTIC]414;12866823;12866510;869806080;15986688;1555986815;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01287687;
06-26 14:43:48.871 20867 20898 I Unity   : [STATISTIC]415;17289323;17288697;872349696;15986688;1555999583;0;0;0;0;0;0;0;0;0;8854;203282;0;27;0.01729755;
06-26 14:43:48.884 20867 20898 I Unity   : [STATISTIC]416;15279532;15278906;874381312;15986688;1556036959;0;0;0;0;0;0;0;0;0;10781;139323;0;27;0.01529057;
06-26 14:43:48.897 20867 20898 I Unity   : [STATISTIC]417;12156979;12156562;876728320;15986688;1572818783;0;0;0;0;0;0;0;0;0;10000;182136;0;27;0.01216797;
06-26 14:43:48.912 20867 20898 I Unity   : [STATISTIC]418;13563437;13562969;878788608;15986688;1572831615;0;0;0;0;0;0;0;0;0;11094;188698;0;27;0.01357255;
06-26 14:43:48.925 20867 20898 I Unity   : [STATISTIC]419;15562552;15561927;881201152;15986688;1572798079;0;0;0;0;0;0;0;0;0;9219;137083;0;27;0.01557187;
06-26 14:43:48.939 20867 20898 I Unity   : [STATISTIC]420;11001146;11000677;883277824;15986688;1572814463;0;0;0;0;0;0;0;0;0;10573;127656;0;27;0.01101328;
06-26 14:43:48.954 20867 20898 I Unity   : [STATISTIC]421;12159010;12158698;883412992;15986688;1572814463;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01216708;
06-26 14:43:48.968 20867 20898 I Unity   : [STATISTIC]422;17334531;17334063;885522432;15986688;1572850875;0;0;0;0;0;0;0;0;0;9271;205417;0;27;0.01734406;
06-26 14:43:48.981 20867 20898 I Unity   : [STATISTIC]423;15264583;15264063;887791616;15986688;1572871963;0;0;0;0;0;0;0;0;0;9739;144166;0;27;0.01527682;
06-26 14:43:48.995 20867 20898 I Unity   : [STATISTIC]424;10361042;10360468;887926784;15986688;1572859355;0;0;0;0;0;0;0;0;0;9219;0;0;27;0.01037474;
06-26 14:43:49.010 20867 20898 I Unity   : [STATISTIC]425;14786041;14785677;888090624;15986688;1589636571;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01478599;
06-26 14:43:49.023 20867 20898 I Unity   : [STATISTIC]426;17959375;17958854;890224640;15986688;1589644763;0;0;0;0;0;0;0;0;0;9322;371250;0;27;0.01800276;
06-26 14:43:49.036 20867 20898 I Unity   : [STATISTIC]427;10778125;10777761;892284928;15986688;1606421979;0;0;0;0;0;0;0;0;0;10781;191615;0;27;0.01078708;
06-26 14:43:49.050 20867 20898 I Unity   : [STATISTIC]428;12119271;12118906;892506112;15986688;1606421979;0;0;0;0;0;0;0;0;0;11614;0;0;27;0.01212755;
06-26 14:43:49.065 20867 20898 I Unity   : [STATISTIC]429;15085365;15084948;894742528;15986688;1606429947;0;0;0;0;0;0;0;0;0;9375;264375;0;27;0.01509563;
06-26 14:43:49.078 20867 20898 I Unity   : [STATISTIC]430;15712552;15711980;897163264;15986688;1606455767;0;0;0;0;0;0;0;0;0;10208;275052;0;27;0.01572057;
06-26 14:43:49.091 20867 20898 I Unity   : [STATISTIC]431;12345104;12344636;899383296;15986688;1640034155;0;0;0;0;0;0;0;0;0;9531;218438;0;27;0.0123601;
06-26 14:43:49.105 20867 20898 I Unity   : [STATISTIC]432;11959844;11959479;901591040;15986688;1640066707;0;0;0;0;0;0;0;0;0;0;268959;0;27;0.01196953;
06-26 14:43:49.120 20867 20898 I Unity   : [STATISTIC]433;13297188;13296771;901738496;15986688;1640066707;0;0;0;0;0;0;0;0;0;33229;0;0;27;0.01330604;
06-26 14:43:49.134 20867 20898 I Unity   : [STATISTIC]434;16664010;16663490;904163328;15986688;1640101507;0;0;0;0;0;0;0;0;0;10573;250573;0;27;0.01667302;
06-26 14:43:49.147 20867 20898 I Unity   : [STATISTIC]435;14851927;14851615;906452992;15986688;1640135835;0;0;0;0;0;0;0;0;0;10052;320208;0;27;0.0148638;
06-26 14:43:49.160 20867 20898 I Unity   : [STATISTIC]436;12783750;12783385;908509184;15986688;1640168459;0;0;0;0;0;0;0;0;0;9791;297865;0;27;0.01279474;
06-26 14:43:49.174 20867 20898 I Unity   : [STATISTIC]437;11256562;11255990;908734464;15986688;1640173291;0;0;0;0;0;0;0;0;0;10886;0;0;27;0.01126526;
06-26 14:43:49.189 20867 20898 I Unity   : [STATISTIC]438;12571875;12571510;908734464;15986688;1640173291;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01258083;
06-26 14:43:49.203 20867 20898 I Unity   : [STATISTIC]439;17651042;17650677;911273984;15986688;1656928615;0;0;0;0;0;0;0;0;0;11823;443333;0;27;0.01766391;
06-26 14:43:49.216 20867 20898 I Unity   : [STATISTIC]440;14932344;14932032;913154048;15986688;1656949895;0;0;0;0;0;0;0;0;0;10000;246719;0;27;0.01494182;
06-26 14:43:49.230 20867 20898 I Unity   : [STATISTIC]441;12340417;12340052;915451904;15986688;1656958087;0;0;0;0;0;0;0;0;0;12343;297865;0;27;0.01234844;
06-26 14:43:49.243 20867 20898 I Unity   : [STATISTIC]442;13980312;13979948;918032384;15986688;1656979143;0;0;0;0;0;0;0;0;0;12135;331563;0;27;0.01398984;
06-26 14:43:49.257 20867 20898 I Unity   : [STATISTIC]443;14407239;14406562;920317952;15986688;1673764551;0;0;0;0;0;0;0;0;0;15573;242708;0;27;0.01441724;
06-26 14:43:49.271 20867 20898 I Unity   : [STATISTIC]444;12875938;12875469;922681344;15986688;1690575867;0;0;0;0;0;0;0;0;0;0;271198;0;27;0.01287203;
06-26 14:43:49.285 20867 20898 I Unity   : [STATISTIC]445;12247395;12246979;922681344;15986688;1690575867;0;0;0;0;0;0;0;0;0;10052;0;0;27;0.01227156;
06-26 14:43:49.301 20867 20898 I Unity   : [STATISTIC]446;16225521;16225104;924975104;15986688;1690597115;0;0;0;0;0;0;0;0;0;10260;456093;0;27;0.01623438;
06-26 14:43:49.315 20867 20898 I Unity   : [STATISTIC]447;15252396;15251979;927203328;15986688;1690601979;0;0;0;0;0;0;0;0;0;11406;436979;0;27;0.01526177;
06-26 14:43:49.327 20867 20898 I Unity   : [STATISTIC]448;12950834;12950312;929316864;15986688;1690622755;0;0;0;0;0;0;0;0;0;12656;198437;0;27;0.01295974;
06-26 14:43:49.341 20867 20898 I Unity   : [STATISTIC]449;12792552;12792032;931647488;15986688;1690606835;0;0;0;0;0;0;0;0;0;10000;120573;0;27;0.01280344;
06-26 14:43:49.355 20867 20898 I Unity   : [STATISTIC]450;13341406;13340833;934088704;15986688;1707400435;0;0;0;0;0;0;0;0;0;0;207032;0;27;0.01334698;
06-26 14:43:49.370 20867 20898 I Unity   : [STATISTIC]451;13409427;13408854;934088704;15986688;1707400435;0;0;0;0;0;0;0;0;0;12032;0;0;27;0.01342641;
