
07-07 15:47:29.185 23757 23780 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-07 15:47:29.685 23757 23780 I Unity   : [STATISTIC]317;13328646;0;13328229;729161728;16003072;897437451;0;0;0;0;0;0;0;0;0;0;0;0;25848333;10311980;389427;0;0;0.01333625;
07-07 15:47:29.699 23757 23780 I Unity   : [STATISTIC]318;14925208;0;14924740;729686016;16003072;897437451;312;468;260;0;0;573;988333;0;0;0;0;0;30296872;10889115;376510;0;0;0.01493302;
07-07 15:47:29.713 23757 23780 I Unity   : [STATISTIC]319;24176250;0;24175781;730464256;16003072;897445643;2003802;1279531;243698;0;0;938;8782240;0;0;0;0;0;45182293;2826771;1247188;0;27;0.02418359;
07-07 15:47:29.726 23757 23780 I Unity   : [STATISTIC]320;5418958;0;5418489;730685440;16003072;897445751;18698;38594;155156;0;0;1301;2606198;0;0;0;0;0;9543693;83021;252500;0;27;0.005432448;
07-07 15:47:29.740 23757 23780 I Unity   : [STATISTIC]321;10193803;0;10193385;730685440;16003072;897445751;0;0;0;0;0;0;0;0;0;0;0;0;11321252;7046927;606146;0;27;0.01019979;
07-07 15:47:29.755 23757 23780 I Unity   : [STATISTIC]322;14097031;0;14096458;730976256;16003072;897445751;0;0;0;0;0;0;0;0;0;0;0;0;15436819;10731614;611562;0;27;0.01410401;
07-07 15:47:29.769 23757 23780 I Unity   : [STATISTIC]323;15672135;0;15671614;730976256;16003072;897445751;8646;31354;49271;0;0;573;1228542;0;0;0;0;0;17685675;11720885;282188;0;27;0.01568151;
07-07 15:47:29.781 23757 23780 I Unity   : [STATISTIC]324;14919740;0;14919063;730976256;16003072;897445751;8698;31667;66875;0;0;1354;1435207;0;0;0;0;0;28154273;9573281;386823;0;27;0.01492219;
07-07 15:47:29.796 23757 23780 I Unity   : [STATISTIC]325;11704531;0;11704062;730976256;16003072;897445751;8594;29792;67344;0;0;677;1212553;0;0;0;0;0;13594480;7463698;299219;0;27;0.01172974;
07-07 15:47:29.808 23757 23780 I Unity   : [STATISTIC]326;17545885;0;17545312;731213824;16003072;897445751;15677;40208;85000;0;0;885;2210833;0;0;0;0;0;21656666;10516198;608125;0;27;0.01754849;
07-07 15:47:29.823 23757 23780 I Unity   : [STATISTIC]327;9303385;0;9302969;731279360;16003072;897445751;9427;30000;43906;0;0;1563;1493437;0;0;0;0;0;11273226;4021407;296093;0;27;0.009355208;
07-07 15:47:29.837 23757 23780 I Unity   : [STATISTIC]328;13580157;0;13579687;731279360;16003072;897445751;0;0;0;0;0;0;0;0;0;0;0;0;14719428;10526459;480312;0;27;0.01358948;
07-07 15:47:29.848 23757 23780 I Unity   : [STATISTIC]329;18203854;0;18202708;731279360;16003072;897314679;17708;44740;120312;0;0;1094;2305260;0;0;0;0;0;34931613;10935572;576041;0;27;0.01819635;
07-07 15:47:29.862 23757 23780 I Unity   : [STATISTIC]330;8579219;0;8578594;731279360;16003072;897314679;7239;27032;51719;0;0;885;1130156;0;0;0;0;0;15512605;3918125;283386;0;27;0.008634219;
07-07 15:47:29.879 23757 23780 I Unity   : [STATISTIC]331;13855938;0;13855416;731516928;16003072;897314679;9428;28177;53385;0;0;1197;1177083;0;0;0;0;0;16054380;9597292;303646;0;27;0.01386552;
07-07 15:47:29.893 23757 23780 I Unity   : [STATISTIC]332;16660052;0;16659583;731516928;16003072;897314679;9323;28125;45989;0;0;677;1193906;0;0;0;0;0;32289846;12468542;308177;0;27;0.01667182;
07-07 15:47:29.907 23757 23780 I Unity   : [STATISTIC]333;13825313;0;13824844;731516928;16003072;897314679;7813;29480;45469;0;0;990;1216563;0;0;0;0;0;26908701;9812969;300573;0;27;0.01383943;
07-07 15:47:29.921 23757 23780 I Unity   : [STATISTIC]334;14381197;0;14380573;731516928;16003072;897314679;8750;30989;45468;0;0;833;1130260;0;0;0;0;0;16112445;10139740;330782;0;27;0.01438938;
07-07 15:47:29.935 23757 23780 I Unity   : [STATISTIC]335;12648489;0;12647500;731766784;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;24161145;9269323;434844;0;27;0.01265365;
07-07 15:47:29.949 23757 23780 I Unity   : [STATISTIC]336;15161927;0;15161562;731766784;16003072;897314679;8177;28177;47864;0;0;573;1081718;0;0;0;0;0;16869740;11199323;269792;0;27;0.01518958;
07-07 15:47:29.963 23757 23780 I Unity   : [STATISTIC]337;14122865;0;14122395;731766784;16003072;897314679;9531;30573;58698;0;0;1510;1295990;0;0;0;0;0;26637865;9769323;363229;0;27;0.01413375;
07-07 15:47:29.981 23757 23780 I Unity   : [STATISTIC]338;13549688;0;13549115;731766784;16003072;897314679;10156;31614;48542;0;0;1094;1248125;0;0;0;0;0;25905732;8968541;372239;0;27;0.0135624;
07-07 15:47:29.995 23757 23780 I Unity   : [STATISTIC]339;18765781;0;18765261;732004352;16003072;897314679;9844;30157;37500;0;0;782;1201615;0;0;0;0;0;54972866;13907917;488177;0;27;0.01877828;
07-07 15:47:30.010 23757 23780 I Unity   : [STATISTIC]340;13354323;0;13353854;732004352;16003072;897314679;8854;40365;75260;0;0;1458;1260155;0;0;0;0;0;15262812;8936927;322083;0;27;0.01336516;
07-07 15:47:30.024 23757 23780 I Unity   : [STATISTIC]341;15011875;0;15011302;732004352;16003072;897314679;9740;32344;48854;0;0;782;1551823;0;0;0;0;0;28618751;10254792;291823;0;27;0.01502292;
07-07 15:47:30.038 23757 23780 I Unity   : [STATISTIC]342;15235989;0;15235469;732004352;16003072;897314679;9792;31667;40886;0;0;1667;1260156;0;0;0;0;0;14670677;9579010;305938;0;27;0.01524422;
07-07 15:47:30.053 23757 23780 I Unity   : [STATISTIC]343;12450781;0;12450156;732004352;16003072;897314679;8281;28073;45157;0;0;625;1108697;0;0;0;0;0;14181356;8381407;304323;0;27;0.0124651;
07-07 15:47:30.068 23757 23780 I Unity   : [STATISTIC]344;14089844;0;14089375;732004352;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;15162138;10760885;457552;0;27;0.01410151;
07-07 15:47:30.081 23757 23780 I Unity   : [STATISTIC]345;15710521;0;15709948;732004352;16003072;897314679;9271;27709;45521;0;0;1094;1159583;0;0;0;0;0;30590206;11435938;324792;0;27;0.01570807;
07-07 15:47:30.094 23757 23780 I Unity   : [STATISTIC]346;13593229;0;13592708;732004352;16003072;897314679;9636;36146;54479;0;0;1510;1359479;0;0;0;0;0;25822082;9072292;367135;0;27;0.01361599;
07-07 15:47:30.109 23757 23780 I Unity   : [STATISTIC]347;13219687;0;13219219;732250112;16003072;897314679;13698;27136;55885;0;0;1354;1269428;0;0;0;0;0;15241871;8941980;367292;0;27;0.01323401;
07-07 15:47:30.122 23757 23780 I Unity   : [STATISTIC]348;14225521;0;14224896;732123136;16003072;897314679;10261;38594;41719;0;0;1145;1273593;0;0;0;0;0;16380419;9962864;332917;0;27;0.01423677;
07-07 15:47:30.136 23757 23780 I Unity   : [STATISTIC]349;14611042;0;14610573;732123136;16003072;897314679;36666;72656;54739;0;0;1771;1877031;0;0;0;0;0;16149850;9472917;322396;0;27;0.01462162;
07-07 15:47:30.150 23757 23780 I Unity   : [STATISTIC]350;11251041;0;11250573;732123136;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;12482761;8155052;434063;0;27;0.01126563;
07-07 15:47:30.167 23757 23780 I Unity   : [STATISTIC]351;15318386;0;15317761;732123136;16003072;897314679;12708;33281;60573;0;0;990;1295207;0;0;0;0;0;17465888;10649479;511511;0;27;0.01535667;
07-07 15:47:30.180 23757 23780 I Unity   : [STATISTIC]352;16754479;0;16754010;732364800;16003072;897314679;10469;34635;50312;0;0;1406;1240625;0;0;0;0;0;48278334;12324583;325989;0;27;0.01676427;
07-07 15:47:30.194 23757 23780 I Unity   : [STATISTIC]353;13637552;0;13637083;732364800;16003072;897314679;9948;32292;53907;0;0;729;1225051;0;0;0;0;0;15651453;9288073;307395;0;27;0.01365516;
07-07 15:47:30.209 23757 23780 I Unity   : [STATISTIC]354;13669167;0;13668438;732364800;16003072;897314679;8750;29792;45521;0;0;365;1118959;0;0;0;0;0;15771978;9526614;297656;0;27;0.01368172;
07-07 15:47:30.223 23757 23780 I Unity   : [STATISTIC]355;15511458;0;15510938;732364800;16003072;897314679;12135;32031;54947;0;0;1458;1488073;0;0;0;0;0;18144223;10576511;378906;0;27;0.01552115;
07-07 15:47:30.236 23757 23780 I Unity   : [STATISTIC]356;13603802;0;13603282;732614656;16003072;897314679;9063;28750;44635;0;0;885;1314272;0;0;0;0;0;16045519;8921355;324844;0;27;0.01361552;
07-07 15:47:30.250 23757 23780 I Unity   : [STATISTIC]357;12801458;0;12800625;732614656;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;24518904;8524062;762552;0;27;0.01280062;
07-07 15:47:30.264 23757 23780 I Unity   : [STATISTIC]358;14277032;0;14276355;732614656;16003072;897314679;9323;30938;43855;0;0;989;1340470;0;0;0;0;0;26692401;9289687;308437;0;27;0.01432563;
07-07 15:47:30.277 23757 23780 I Unity   : [STATISTIC]359;12926718;0;12926198;732614656;16003072;897314679;7917;26042;44583;0;0;781;1053802;0;0;0;0;0;25029007;9035417;283750;0;27;0.01294406;
07-07 15:47:30.292 23757 23780 I Unity   : [STATISTIC]360;14253177;0;14252604;732614656;16003072;897314679;10833;30312;53542;0;0;1250;1267500;0;0;0;0;0;16562550;9459948;411041;0;27;0.01426;
07-07 15:47:30.306 23757 23780 I Unity   : [STATISTIC]361;14725677;0;14724688;732758016;16003072;897314679;11823;30365;48646;0;0;781;1387240;0;0;0;0;0;16941507;10064844;266302;0;27;0.01474474;
07-07 15:47:30.319 23757 23780 I Unity   : [STATISTIC]362;15775157;0;15774635;732758016;16003072;897314679;8906;28959;90781;0;0;990;2363541;0;0;0;0;0;29538594;9180521;552032;0;27;0.01577286;
07-07 15:47:30.378 23757 23780 I Unity   : [STATISTIC]363;11135364;0;11134531;732893184;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;12930881;6753542;1120053;0;27;0.01118661;
07-07 15:47:30.407 23757 23780 I Unity   : [STATISTIC]364;75422344;0;75421770;733720576;16003072;899552951;10937;58177;55260;0;0;833;1787865;0;0;0;0;0;149085470;5530312;1035938;0;27;0.07543349;
07-07 15:47:30.422 23757 23780 I Unity   : [STATISTIC]365;22066510;0;22065364;735277056;16003072;1325340343;1409011;639269;342343;0;0;244896;8415728;0;0;0;0;0;29468451;4002031;510729;0;27;0.02206995;
07-07 15:47:30.434 23757 23780 I Unity   : [STATISTIC]366;11104635;0;11104115;736690176;16003072;1327437495;823438;113854;122916;0;0;62083;4035835;0;0;0;0;0;15463483;97344;916563;0;27;0.0111463;
07-07 15:47:30.442 23757 23780 I Unity   : [STATISTIC]367;9908490;0;9907969;737685504;16003072;1327437495;550104;79896;108490;0;0;53646;2192083;0;0;0;0;0;16211568;2078177;473750;0;27;0.009920052;
07-07 15:47:30.456 23757 23780 I Unity   : [STATISTIC]368;5764688;0;5763803;737677312;16003072;1327441591;0;0;0;0;0;0;0;0;0;0;0;0;8071248;89844;742135;0;27;0.005719479;
07-07 15:47:30.627 23757 23780 I Unity   : [STATISTIC]369;174828906;0;174828385;765759488;16003072;1337960215;507240;85833;171563;0;5469;85052;2544426;0;0;0;13282;0;333857296;7949375;4208229;0;27;0.174902;
07-07 15:47:30.646 23757 23780 I Unity   : [STATISTIC]370;23115312;0;23114739;772063232;16003072;1348470615;2434375;380783;491875;0;337761;227395;8355675;0;0;0;21980;0;31101559;80521;2383489;0;27;0.02312339;
07-07 15:47:30.666 23757 23780 I Unity   : [STATISTIC]371;20141302;0;20140833;778424320;16003072;1375766423;779792;124167;146615;618646;180572;94843;3669010;0;0;0;53645;0;30194587;54896;2880990;0;27;0.02015682;
07-07 15:47:30.680 23757 23780 I Unity   : [STATISTIC]372;13447187;0;13446614;784420864;16003072;1379964855;1269896;162395;265365;0;79583;295468;4745728;0;0;0;38125;0;17289376;47396;1191354;0;27;0.01346037;
07-07 15:47:30.688 23757 23780 I Unity   : [STATISTIC]373;8393906;0;8393281;788762624;16003072;1384159159;0;0;0;0;48959;0;0;0;0;0;85521;0;13093650;75729;1422135;0;27;0.008403333;
07-07 15:47:30.705 23757 23780 I Unity   : [STATISTIC]374;10091042;0;10090573;790335488;16003072;1384159159;727083;113854;122396;0;32760;182188;3380104;0;0;0;68438;0;11773802;42448;1218125;0;27;0.01010255;
07-07 15:47:30.727 23757 23780 I Unity   : [STATISTIC]375;28523802;0;28522760;793673728;16003072;1400974107;467552;72604;153646;240834;35834;250000;2720260;0;0;0;78802;0;42103389;6651719;2210000;0;27;0.02852849;
07-07 15:47:30.737 23757 23780 I Unity   : [STATISTIC]376;10341979;0;10341511;794202112;16003072;1400978267;27500;90313;195573;0;105051;168854;2460209;0;0;0;80730;0;10612861;56771;1437812;0;27;0.01036469;
07-07 15:47:30.758 23757 23780 I Unity   : [STATISTIC]377;9857813;0;9857291;796626944;16003072;1417801031;35520;86302;127239;287552;61458;157864;1639010;0;0;0;89166;0;12675934;49427;2533802;0;27;0.009868438;
07-07 15:47:30.772 23757 23780 I Unity   : [STATISTIC]378;20514532;0;20513907;796626944;16003072;1417805223;23907;85209;119427;0;35364;148958;1776875;0;0;0;103541;0;9817398;11448386;1391146;0;27;0.02052365;
07-07 15:47:30.787 23757 23780 I Unity   : [STATISTIC]379;16755261;0;16754791;801320960;16003072;1417860763;15678;78698;96927;188230;56251;156042;1582293;0;0;0;163073;0;21531254;4801459;3891511;0;27;0.01676594;
07-07 15:47:30.799 23757 23780 I Unity   : [STATISTIC]380;12400521;0;12399896;803938304;16003072;1434721379;25677;83959;92291;244323;79844;138437;1540418;0;0;0;166094;0;14981768;2329843;2314532;0;27;0.0124113;
07-07 15:47:30.814 23757 23780 I Unity   : [STATISTIC]381;12422864;0;12422604;804085760;16003072;1434725635;15312;78802;63437;0;65000;510052;2072500;0;0;0;817241;0;9599995;2867604;1728802;0;27;0.01244172;
07-07 15:47:30.827 23757 23780 I Unity   : [STATISTIC]382;13626458;0;13625937;806469632;16003072;1434738019;0;0;0;168907;76510;0;0;0;0;0;137084;0;17093643;5029531;2773906;0;27;0.01364078;
07-07 15:47:30.842 23757 23780 I Unity   : [STATISTIC]383;14312188;0;14311719;808763392;16003072;1434738019;14635;89219;70052;248125;44427;269010;1912813;0;0;0;196198;0;11674271;4597812;2005313;0;27;0.01432359;
07-07 15:47:30.855 23757 23780 I Unity   : [STATISTIC]384;17296875;0;17296354;810881024;16003072;1434746211;28385;98125;147969;122343;68646;249635;1955051;0;0;0;253019;0;14958851;5254739;3327500;0;27;0.01730635;
07-07 15:47:30.868 23757 23780 I Unity   : [STATISTIC]385;11149271;0;11148802;813531136;16003072;1434809371;15417;74063;56406;288958;72761;134635;1562448;0;0;0;236405;0;11708390;1071511;2665938;0;27;0.01116219;
07-07 15:47:30.883 23757 23780 I Unity   : [STATISTIC]386;11159219;0;11158750;813912064;16003072;1434813659;15260;79844;62292;0;77916;178750;1559376;0;0;0;185779;0;8507969;2519531;1306042;0;27;0.01117;
07-07 15:47:30.898 23757 23780 I Unity   : [STATISTIC]387;15984323;0;15983906;816377856;16003072;1451630907;0;0;0;231771;44375;0;0;0;0;0;331303;0;20158801;6179583;2896823;0;27;0.01599474;
07-07 15:47:30.910 23757 23780 I Unity   : [STATISTIC]388;14740729;0;14740260;813506560;16003072;1468412443;23386;100156;92396;143229;64166;109010;1520989;0;0;0;302033;0;23434689;5260052;1844948;0;27;0.01475234;
07-07 15:47:30.925 23757 23780 I Unity   : [STATISTIC]389;13225834;0;13225105;815882240;16003072;1468435347;19167;84583;104375;245052;97761;197812;1692709;0;0;0;259998;0;11305784;2991719;2879896;0;27;0.01323453;
07-07 15:47:30.938 23757 23780 I Unity   : [STATISTIC]390;15757084;0;15756666;818647040;16003072;1468456083;17969;89895;79427;205156;83178;143907;1512813;0;0;0;405940;0;12116613;4331511;3035938;0;27;0.01577219;
07-07 15:47:30.951 23757 23780 I Unity   : [STATISTIC]391;13315729;0;13315208;821272576;16003072;1468506203;14323;85677;142864;267761;145417;182344;1917030;0;0;0;271410;0;16982452;1526979;3744583;0;27;0.01332542;
07-07 15:47:30.965 23757 23780 I Unity   : [STATISTIC]392;10821511;0;10821041;823934976;16003072;1485296027;14063;79219;60729;123646;32865;143906;1632136;0;0;0;308545;0;15183343;1584166;1943437;0;27;0.01083375;
07-07 15:47:30.980 23757 23780 I Unity   : [STATISTIC]393;14720938;0;14720365;823934976;16003072;1485304795;0;0;0;0;81250;0;0;0;0;0;361617;0;14882660;4498125;1084583;0;27;0.01473021;
07-07 15:47:30.993 23757 23780 I Unity   : [STATISTIC]394;15315938;0;15314947;826413056;16003072;1485348939;24271;116042;81875;259947;73801;154583;1991144;0;0;0;496770;0;26799483;4341198;3041407;0;27;0.0153251;
07-07 15:47:31.007 23757 23780 I Unity   : [STATISTIC]395;11596145;0;11595521;828846080;16003072;1485398763;13281;75364;59896;240834;40781;162083;1554530;0;0;0;338856;0;12323851;2144740;2080416;0;27;0.011615;
07-07 15:47:31.021 23757 23780 I Unity   : [STATISTIC]396;13555000;0;13554531;828846080;16003072;1485407659;16875;76979;69896;0;68698;157709;1509635;0;0;0;196196;0;17403853;4636354;916928;0;27;0.01356937;
07-07 15:47:31.036 23757 23780 I Unity   : [STATISTIC]397;13942292;0;13941771;828981248;16003072;1485407659;33229;93542;133386;0;70365;212552;1936459;0;0;0;150886;0;15463488;5336407;877552;0;27;0.01394234;
07-07 15:47:31.050 23757 23780 I Unity   : [STATISTIC]398;14544480;0;14544010;828981248;16003072;1485407659;0;0;0;0;34687;0;0;0;0;0;221043;0;18615676;5791718;1407344;0;27;0.01457484;
07-07 15:47:31.063 23757 23780 I Unity   : [STATISTIC]399;14741979;0;14741250;829128704;16003072;1485407659;22865;103489;456510;0;30990;121302;2280731;0;0;0;155470;0;17765054;5609948;888437;0;27;0.01475479;
07-07 15:47:31.078 23757 23780 I Unity   : [STATISTIC]400;12784635;0;12784219;829128704;16003072;1485407659;15990;78802;67135;0;132032;305260;1944272;0;0;0;119323;0;33239787;4054531;1026511;0;27;0.01280099;
07-07 15:47:31.092 23757 23780 I Unity   : [STATISTIC]401;14394010;0;14393490;829128704;16003072;1485407659;21302;81355;82396;0;78541;148438;1728334;0;0;0;166560;0;17962284;5760260;1049011;0;27;0.01440349;
07-07 15:47:31.106 23757 23780 I Unity   : [STATISTIC]402;15617135;0;15616562;831721472;16003072;1485420363;20104;88698;80677;107917;62708;125781;1603333;0;0;0;180627;0;20303650;5446041;2408907;0;27;0.01562943;
07-07 15:47:31.121 23757 23780 I Unity   : [STATISTIC]403;11678958;0;11678489;831938560;16003072;1485424875;13802;73073;103593;0;37553;153021;1514322;0;0;0;208335;0;8134481;3607552;888125;0;27;0.01169136;
07-07 15:47:31.137 23757 23780 I Unity   : [STATISTIC]404;16825052;0;16824583;831938560;16003072;1485429323;17604;125729;119583;0;81042;212396;1856302;0;0;0;111252;0;27694114;7773021;900937;0;27;0.01683266;
07-07 15:47:31.151 23757 23780 I Unity   : [STATISTIC]405;14616615;0;14616146;831938560;16003072;1485429323;14322;77917;68906;0;49114;116615;1324999;0;0;0;93595;0;16059691;6642553;1082448;0;27;0.01463526;
07-07 15:47:31.166 23757 23780 I Unity   : [STATISTIC]406;13355521;0;13354740;831938560;16003072;1485429323;0;0;0;0;83646;0;0;0;0;0;106927;0;16961256;6415156;1518281;0;27;0.01336333;
07-07 15:47:31.180 23757 23780 I Unity   : [STATISTIC]407;16072812;0;16072292;832258048;16003072;1502206539;14323;84114;68489;0;50469;143959;1453697;0;0;0;85834;0;17543382;7854896;813593;0;27;0.01609302;
07-07 15:47:31.197 23757 23780 I Unity   : [STATISTIC]408;13553177;0;13552604;832061440;16003072;1502206539;15833;82448;84322;0;28594;128542;1414895;0;0;0;77394;0;14667761;5681615;932344;0;27;0.0135638;
07-07 15:47:31.212 23757 23780 I Unity   : [STATISTIC]409;20256458;0;20255990;834371584;16003072;1518983627;13906;79010;59688;96927;73073;136146;1589895;0;0;0;97867;0;24000883;9272031;2494011;0;27;0.02027042;
07-07 15:47:31.227 23757 23780 I Unity   : [STATISTIC]410;14104427;0;14103958;833912832;16003072;1518996363;23698;84323;80521;120000;93385;146250;1516458;0;0;0;111457;0;13246096;3218020;2604010;0;27;0.01411635;
07-07 15:47:31.241 23757 23780 I Unity   : [STATISTIC]411;15874427;0;15874010;836321280;16003072;1535778123;15886;85573;72239;152761;130313;221146;1961823;0;0;0;244791;0;12955266;4672552;2995469;0;27;0.01588474;
07-07 15:47:31.253 23757 23780 I Unity   : [STATISTIC]412;13950364;0;13949896;838643712;16003072;1535794507;14791;75156;59740;367552;89167;134739;1498594;0;0;0;250153;0;17415885;2683282;3191354;0;27;0.01396021;
07-07 15:47:31.266 23757 23780 I Unity   : [STATISTIC]413;10708542;0;10708073;840765440;16003072;1535830515;21510;81719;80937;362604;69011;207343;1513802;0;0;0;139947;0;12230363;556302;2184323;0;27;0.01071927;
07-07 15:47:31.282 23757 23780 I Unity   : [STATISTIC]414;9735625;0;9735208;840765440;16003072;1552599731;0;0;0;0;56458;0;0;0;0;0;331824;0;8409680;3024427;1538958;0;27;0.009746979;
07-07 15:47:31.295 23757 23780 I Unity   : [STATISTIC]415;18013437;0;18012812;840982528;16003072;1552599731;19167;84375;110573;0;62344;141458;1556876;0;0;0;153700;0;29348590;8619427;948958;0;27;0.01802266;
07-07 15:47:31.310 23757 23780 I Unity   : [STATISTIC]416;14293020;0;14292552;843423744;16003072;1552599731;14167;74062;80469;169844;81147;158802;1435312;0;0;0;160938;0;17178282;4169635;2141823;0;27;0.01431229;
07-07 15:47:31.323 23757 23780 I Unity   : [STATISTIC]417;14634166;0;14633646;845647872;16003072;1552632499;18021;94428;73229;136563;70260;170833;1655105;0;0;0;182708;0;17143593;4734167;2320521;0;27;0.01464474;
07-07 15:47:31.336 23757 23780 I Unity   : [STATISTIC]418;14739792;0;14739271;847867904;16003072;1552653491;16146;87968;99219;178333;41667;232812;2012448;0;0;0;413486;0;13306348;3540364;2404896;0;27;0.01475063;
07-07 15:47:31.349 23757 23780 I Unity   : [STATISTIC]419;11745833;0;11745208;850427904;16003072;1586191283;13177;79948;57084;329583;76928;122656;1394114;0;0;0;228597;0;14967024;1326979;2627604;0;27;0.01175719;
07-07 15:47:31.364 23757 23780 I Unity   : [STATISTIC]420;11534479;0;11533906;852508672;16003072;1586191283;0;0;0;119531;66928;0;0;0;0;0;253851;0;11363492;3429011;2608542;0;27;0.01154271;
07-07 15:47:31.379 23757 23780 I Unity   : [STATISTIC]421;15166198;0;15165677;852652032;16003072;1586191283;19063;84323;76197;0;95990;271979;1836928;0;0;0;255519;0;17334318;5798125;1050521;0;27;0.01517958;
07-07 15:47:31.393 23757 23780 I Unity   : [STATISTIC]422;15484062;0;15483646;854798336;16003072;1586212031;12865;74479;72708;406303;99167;137447;1406510;0;0;0;259844;0;19526821;6079115;1797969;0;27;0.01549885;
07-07 15:47:31.405 23757 23780 I Unity   : [STATISTIC]423;14985260;0;14984687;856981504;16003072;1586212031;13698;78177;59583;271302;47813;116928;1596979;0;0;0;265260;0;24261770;4280417;2289531;0;27;0.01499328;
07-07 15:47:31.418 23757 23780 I Unity   : [STATISTIC]424;13401614;0;13401094;859176960;16003072;1586181151;21198;92969;96042;270573;64323;225261;1841459;0;0;0;301768;0;13427130;1893594;3229063;0;27;0.01342021;
07-07 15:47:31.432 23757 23780 I Unity   : [STATISTIC]425;9010573;0;9010052;859176960;16003072;1586181151;14792;77656;65625;0;79428;115989;1561146;0;0;0;288960;0;8340307;897187;1357188;0;27;0.009020782;
