
07-04 11:47:45.670 29933 29959 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:48:00.257 29933 29959 I Unity   : [STATISTIC]1298;14157604;0;14157187;2050031616;16216064;4413277423;0;0;0;0;0;0;0;0;0;41510;333958;163437;204427;0;0;0;27;0.01416713;
07-04 11:48:00.271 29933 29959 I Unity   : [STATISTIC]1299;13843542;0;13843020;2052489216;16216064;4413303527;0;0;0;0;0;0;0;0;0;33229;149636;125000;228490;0;0;0;27;0.01382651;
07-04 11:48:00.285 29933 29959 I Unity   : [STATISTIC]1300;13766719;0;13766407;2052489216;16216064;4430080743;0;0;0;0;0;0;0;0;0;37657;154687;119219;0;0;0;0;27;0.01380563;
07-04 11:48:00.295 29933 29959 I Unity   : [STATISTIC]1301;9874948;0;9874532;2052489216;16216064;4430080743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009880833;
07-04 11:48:00.307 29933 29959 I Unity   : [STATISTIC]1302;12489583;0;12489219;2052489216;16216064;4430080743;0;0;0;0;0;0;0;0;0;33541;189583;90052;0;0;0;0;27;0.01249958;
07-04 11:48:00.320 29933 29959 I Unity   : [STATISTIC]1303;12200000;0;12199583;2052489216;16216064;4430080743;0;0;0;0;0;0;0;0;0;32552;184948;96666;0;0;0;0;27;0.01220891;
07-04 11:48:00.343 29933 29959 I Unity   : [STATISTIC]1304;10600729;0;10600417;2052489216;16216064;4430080743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01060625;
07-04 11:48:00.358 29933 29959 I Unity   : [STATISTIC]1305;27899844;0;27899479;2052722688;16216064;4430080743;0;0;0;0;0;0;0;0;0;55833;355520;169531;0;0;0;0;27;0.02788104;
07-04 11:48:00.382 29933 29959 I Unity   : [STATISTIC]1306;15383385;0;15382969;2054983680;16216064;4446866151;0;0;0;0;0;0;0;0;0;51718;298958;174480;154167;0;0;0;27;0.01542266;
07-04 11:48:00.398 29933 29959 I Unity   : [STATISTIC]1307;24665156;0;24664844;2057129984;16216064;4446878439;0;0;0;0;0;0;0;0;0;103646;298229;228073;171875;0;0;0;27;0.02467489;
07-04 11:48:00.411 29933 29959 I Unity   : [STATISTIC]1308;12587760;0;12587344;2057195520;16216064;4446882535;0;0;0;0;0;0;0;0;0;33594;158802;92448;0;0;0;0;27;0.01259729;
07-04 11:48:00.423 29933 29959 I Unity   : [STATISTIC]1309;12329740;0;12329428;2057547776;16216064;4446882535;0;0;0;0;0;0;0;0;0;34115;164584;95312;0;0;0;0;27;0.01233729;
07-04 11:48:00.438 29933 29959 I Unity   : [STATISTIC]1310;12852032;0;12851458;2057547776;16216064;4446882535;0;0;0;0;0;0;0;0;0;32500;154792;99687;0;0;0;0;27;0.01286135;
07-04 11:48:00.452 29933 29959 I Unity   : [STATISTIC]1311;12145834;0;12145364;2057547776;16216064;4446882535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01215573;
07-04 11:48:00.466 29933 29959 I Unity   : [STATISTIC]1312;16856094;0;16855521;2057793536;16216064;4446882535;0;0;0;0;0;0;0;0;0;39271;158281;137656;0;0;0;0;27;0.01686406;
07-04 11:48:00.480 29933 29959 I Unity   : [STATISTIC]1313;14153594;0;14153281;2057793536;16216064;4446882535;0;0;0;0;0;0;0;0;0;30677;153125;92083;0;0;0;0;27;0.01416469;
07-04 11:48:00.494 29933 29959 I Unity   : [STATISTIC]1314;13998750;0;13998385;2059935744;16216064;4446936339;0;0;0;0;0;0;0;0;0;30678;153437;90989;288281;0;0;0;27;0.0140075;
07-04 11:48:00.509 29933 29959 I Unity   : [STATISTIC]1315;15740885;0;15740573;2062233600;16216064;4446963171;0;0;0;0;0;0;0;0;0;31614;155156;93854;321511;0;0;0;27;0.01575229;
07-04 11:48:00.522 29933 29959 I Unity   : [STATISTIC]1316;12784115;0;12783594;2062233600;16216064;4446967267;0;0;0;0;0;0;0;0;0;36823;184895;99479;0;0;0;0;27;0.01279094;
07-04 11:48:00.534 29933 29959 I Unity   : [STATISTIC]1317;12866406;0;12866094;2062233600;16216064;4446967267;0;0;0;0;0;0;0;0;0;31615;154688;86459;0;0;0;0;27;0.0128762;
07-04 11:48:00.545 29933 29959 I Unity   : [STATISTIC]1318;10434479;0;10434167;2062233600;16216064;4446967267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01044531;
07-04 11:48:00.565 29933 29959 I Unity   : [STATISTIC]1319;12386979;0;12386511;2062422016;16216064;4463744483;0;0;0;0;0;0;0;0;0;31875;158437;88907;0;0;0;0;27;0.01239234;
07-04 11:48:00.580 29933 29959 I Unity   : [STATISTIC]1320;22636510;0;22635989;2062675968;16216064;4463744483;0;0;0;0;0;0;0;0;0;156771;188646;287657;0;0;0;0;27;0.02264667;
07-04 11:48:00.594 29933 29959 I Unity   : [STATISTIC]1321;13113333;0;13113021;2064760832;16216064;4463760867;0;0;0;0;0;0;0;0;0;30885;164323;89844;200365;0;0;0;27;0.01312234;
07-04 11:48:00.608 29933 29959 I Unity   : [STATISTIC]1322;14473906;0;14473385;2067107840;16216064;4480546275;0;0;0;0;0;0;0;0;0;28854;215052;103177;170885;0;0;0;27;0.01448422;
07-04 11:48:00.621 29933 29959 I Unity   : [STATISTIC]1323;13625208;0;13624479;2069368832;16216064;4480570851;0;0;0;0;0;0;0;0;0;45417;160260;155417;311355;0;0;0;27;0.01361313;
07-04 11:48:00.635 29933 29959 I Unity   : [STATISTIC]1324;13234427;0;13234063;2069368832;16216064;4480570851;0;0;0;0;0;0;0;0;0;50834;208385;93020;0;0;0;0;27;0.01327688;
07-04 11:48:00.645 29933 29959 I Unity   : [STATISTIC]1325;10935885;0;10935521;2069532672;16216064;4480570851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01094448;
07-04 11:48:00.658 29933 29959 I Unity   : [STATISTIC]1326;12461823;0;12461197;2069532672;16216064;4480570851;0;0;0;0;0;0;0;0;0;32552;155990;92864;0;0;0;0;27;0.01247047;
07-04 11:48:00.674 29933 29959 I Unity   : [STATISTIC]1327;14766615;0;14766094;2071990272;16216064;4480603851;0;0;0;0;0;0;0;0;0;35000;165000;89479;289583;0;0;0;27;0.01477615;
07-04 11:48:00.689 29933 29959 I Unity   : [STATISTIC]1328;16064844;0;16064479;2074058752;16216064;4480633799;0;0;0;0;0;0;0;0;0;31927;177448;122031;315312;0;0;0;27;0.01607677;
07-04 11:48:00.703 29933 29959 I Unity   : [STATISTIC]1329;14060417;0;14060052;2076266496;16216064;4480641991;0;0;0;0;0;0;0;0;0;31355;227500;126250;147552;0;0;0;27;0.01407;
07-04 11:48:00.714 29933 29959 I Unity   : [STATISTIC]1330;10449532;0;10449219;2076266496;16216064;4480641991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01045875;
07-04 11:48:00.726 29933 29959 I Unity   : [STATISTIC]1331;12880990;0;12880521;2076266496;16216064;4480641991;0;0;0;0;0;0;0;0;0;30521;167292;85834;0;0;0;0;27;0.01289068;
07-04 11:48:00.743 29933 29959 I Unity   : [STATISTIC]1332;11809740;0;11809167;2076266496;16216064;4480641991;0;0;0;0;0;0;0;0;0;35520;167135;93229;0;0;0;0;27;0.01179776;
07-04 11:48:00.758 29933 29959 I Unity   : [STATISTIC]1333;17240677;0;17240260;2076516352;16216064;4480641991;0;0;0;0;0;0;0;0;0;54479;163021;142292;0;0;0;0;27;0.01728875;
07-04 11:48:00.771 29933 29959 I Unity   : [STATISTIC]1334;15821458;0;15821146;2078609408;16216064;4497451619;0;0;0;0;0;0;0;0;0;26927;156563;90157;264843;0;0;0;27;0.01583302;
07-04 11:48:00.784 29933 29959 I Unity   : [STATISTIC]1335;13259740;0;13259375;2080714752;16216064;4497472099;0;0;0;0;0;0;0;0;0;30468;202396;94375;267656;0;0;0;27;0.01326703;
07-04 11:48:00.798 29933 29959 I Unity   : [STATISTIC]1336;10192604;0;10192188;2080714752;16216064;4497476195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01020188;
07-04 11:48:00.814 29933 29959 I Unity   : [STATISTIC]1337;15686666;0;15686146;2080714752;16216064;4497476195;0;0;0;0;0;0;0;0;0;31771;157500;102240;0;0;0;0;27;0.01569604;
07-04 11:48:00.828 29933 29959 I Unity   : [STATISTIC]1338;16534688;0;16534167;2080862208;16216064;4497476195;0;0;0;0;0;0;0;0;0;48021;165313;101355;0;0;0;0;27;0.01654385;
07-04 11:48:00.841 29933 29959 I Unity   : [STATISTIC]1339;13994219;0;13993906;2081218560;16216064;4514253411;0;0;0;0;0;0;0;0;0;46198;164792;107865;0;0;0;0;27;0.01400391;
07-04 11:48:00.854 29933 29959 I Unity   : [STATISTIC]1340;13143177;0;13142761;2081218560;16216064;4514253411;0;0;0;0;0;0;0;0;0;37604;158698;100625;0;0;0;0;27;0.01315141;
07-04 11:48:00.868 29933 29959 I Unity   : [STATISTIC]1341;11604322;0;11603854;2083479552;16216064;4514261603;0;0;0;0;0;0;0;0;0;0;0;0;169532;0;0;0;27;0.0116149;
07-04 11:48:00.883 29933 29959 I Unity   : [STATISTIC]1342;17029375;0;17029010;2085572608;16216064;4514277987;0;0;0;0;0;0;0;0;0;44218;179427;120365;153333;0;0;0;27;0.01703943;
07-04 11:48:00.897 29933 29959 I Unity   : [STATISTIC]1343;14066041;0;14065625;2087993344;16216064;4514286179;0;0;0;0;0;0;0;0;0;34792;182552;97604;273438;0;0;0;27;0.01407599;
07-04 11:48:00.909 29933 29959 I Unity   : [STATISTIC]1344;12614167;0;12613594;2088017920;16216064;4514253095;0;0;0;0;0;0;0;0;0;30313;149844;89010;0;0;0;0;27;0.0126225;
07-04 11:48:00.924 29933 29959 I Unity   : [STATISTIC]1345;14516458;0;14516094;2090295296;16216064;4514269479;0;0;0;0;0;0;0;0;0;30469;158385;102500;271198;0;0;0;27;0.01452656;
07-04 11:48:00.938 29933 29959 I Unity   : [STATISTIC]1346;14291718;0;14291354;2090967040;16216064;4547823911;0;0;0;0;0;0;0;0;0;52240;166406;97448;0;0;0;0;27;0.01430391;
07-04 11:48:00.952 29933 29959 I Unity   : [STATISTIC]1347;13841042;0;13840573;2092851200;16216064;4547828007;0;0;0;0;0;0;0;0;0;33437;159740;93021;210469;0;0;0;27;0.01384891;
07-04 11:48:00.964 29933 29959 I Unity   : [STATISTIC]1348;11698177;0;11697813;2095263744;16216064;4547865411;0;0;0;0;0;0;0;0;0;0;0;0;224583;0;0;0;27;0.01170708;
07-04 11:48:00.976 29933 29959 I Unity   : [STATISTIC]1349;12421302;0;12420886;2095792128;16216064;4547865411;0;0;0;0;0;0;0;0;0;33802;163281;88125;0;0;0;0;27;0.01243286;
07-04 11:48:00.993 29933 29959 I Unity   : [STATISTIC]1350;11860886;0;11860469;2096025600;16216064;4547865411;0;0;0;0;0;0;0;0;0;34375;154687;90469;0;0;0;0;27;0.01186797;
07-04 11:48:01.009 29933 29959 I Unity   : [STATISTIC]1351;19540416;0;19539896;2098511872;16216064;4547877699;0;0;0;0;0;0;0;0;0;30677;227917;94167;140104;0;0;0;27;0.01955208;
07-04 11:48:01.025 29933 29959 I Unity   : [STATISTIC]1352;17103281;0;17102917;2100563968;16216064;4564671299;0;0;0;0;0;0;0;0;0;39635;179948;103958;176042;0;0;0;27;0.01711339;
07-04 11:48:01.045 29933 29959 I Unity   : [STATISTIC]1353;14458385;0;14457864;2102833152;16216064;4564683587;0;0;0;0;0;0;0;0;0;40104;153697;106563;169688;0;0;0;27;0.01446906;
07-04 11:48:01.061 29933 29959 I Unity   : [STATISTIC]1354;19235938;0;19235573;2102833152;16216064;4564683587;0;0;0;0;0;0;0;0;0;33125;181041;106302;0;0;0;0;27;0.01924208;
07-04 11:48:01.075 29933 29959 I Unity   : [STATISTIC]1355;17048854;0;17048386;2105016320;16216064;4564683587;0;0;0;0;0;0;0;0;0;30417;179636;95000;168386;0;0;0;27;0.01706057;
07-04 11:48:01.088 29933 29959 I Unity   : [STATISTIC]1356;12798958;0;12798489;2105016320;16216064;4564683587;0;0;0;0;0;0;0;0;0;34114;184791;93282;0;0;0;0;27;0.0128087;
07-04 11:48:01.101 29933 29959 I Unity   : [STATISTIC]1357;13022031;0;13021719;2105016320;16216064;4564683587;0;0;0;0;0;0;0;0;0;31354;160938;90208;0;0;0;0;27;0.01303177;
07-04 11:48:01.112 29933 29959 I Unity   : [STATISTIC]1358;10225364;0;10225000;2105016320;16216064;4564683587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.010235;
07-04 11:48:01.131 29933 29959 I Unity   : [STATISTIC]1359;13753594;0;13753229;2107703296;16216064;4581511919;0;0;0;0;0;0;0;0;0;34531;157448;97187;311666;0;0;0;27;0.01376333;
07-04 11:48:01.146 29933 29959 I Unity   : [STATISTIC]1360;20257604;0;20256980;2110152704;16216064;4581534963;0;0;0;0;0;0;0;0;0;30730;158281;89948;280782;0;0;0;27;0.02026641;
07-04 11:48:01.160 29933 29959 I Unity   : [STATISTIC]1361;14342969;0;14342656;2112192512;16216064;4598312179;0;0;0;0;0;0;0;0;0;31406;152761;89635;280730;0;0;0;27;0.01435313;
07-04 11:48:01.174 29933 29959 I Unity   : [STATISTIC]1362;14248645;0;14248125;2114449408;16216064;4598367467;0;0;0;0;0;0;0;0;0;60365;155782;178541;294219;0;0;0;27;0.01425635;
07-04 11:48:01.188 29933 29959 I Unity   : [STATISTIC]1363;13399687;0;13399219;2114572288;16216064;4598367467;0;0;0;0;0;0;0;0;0;33594;155833;100052;0;0;0;0;27;0.01341161;
07-04 11:48:01.200 29933 29959 I Unity   : [STATISTIC]1364;12373489;0;12373125;2114572288;16216064;4598367467;0;0;0;0;0;0;0;0;0;32292;160104;90573;0;0;0;0;27;0.01238026;
07-04 11:48:01.210 29933 29959 I Unity   : [STATISTIC]1365;9925000;0;9924479;2114572288;16216064;4598367467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009935052;
07-04 11:48:01.229 29933 29959 I Unity   : [STATISTIC]1366;12651771;0;12651145;2114572288;16216064;4598376107;0;0;0;0;0;0;0;0;0;31719;161511;88802;0;0;0;0;27;0.01266208;
07-04 11:48:01.245 29933 29959 I Unity   : [STATISTIC]1367;21764427;0;21764114;2114813952;16216064;4598384747;0;0;0;0;0;0;0;0;0;174011;220625;254636;0;0;0;0;27;0.02177385;
07-04 11:48:01.257 29933 29959 I Unity   : [STATISTIC]1368;12671041;0;12670625;2114813952;16216064;4598384747;0;0;0;0;0;0;0;0;0;39532;156094;101459;0;0;0;0;27;0.01267964;
07-04 11:48:01.271 29933 29959 I Unity   : [STATISTIC]1369;14092552;0;14092083;2116878336;16216064;4598397035;0;0;0;0;0;0;0;0;0;29635;151406;92188;166042;0;0;0;27;0.01410094;
07-04 11:48:01.285 29933 29959 I Unity   : [STATISTIC]1370;13990312;0;13990000;2119299072;16216064;4598417515;0;0;0;0;0;0;0;0;0;32709;155469;110364;177969;0;0;0;27;0.0140013;
07-04 11:48:01.297 29933 29959 I Unity   : [STATISTIC]1371;9916459;0;9915885;2119299072;16216064;4598434859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009924844;
07-04 11:48:01.309 29933 29959 I Unity   : [STATISTIC]1372;14310313;0;14309895;2119299072;16216064;4598434859;0;0;0;0;0;0;0;0;0;30938;160105;88698;0;0;0;0;27;0.0143163;
07-04 11:48:01.324 29933 29959 I Unity   : [STATISTIC]1373;14266667;0;14266146;2121572352;16216064;4598459435;0;0;0;0;0;0;0;0;0;40729;153385;116875;169063;0;0;0;27;0.01428021;
07-04 11:48:01.338 29933 29959 I Unity   : [STATISTIC]1374;12813490;0;12812969;2121572352;16216064;4615236651;0;0;0;0;0;0;0;0;0;30573;150521;90104;0;0;0;0;27;0.01282068;
07-04 11:48:01.350 29933 29959 I Unity   : [STATISTIC]1375;13124115;0;13123750;2123685888;16216064;4632054723;0;0;0;0;0;0;0;0;0;0;0;0;362500;0;0;0;27;0.01313234;
07-04 11:48:01.368 29933 29959 I Unity   : [STATISTIC]1376;12266875;0;12266459;2123939840;16216064;4632054723;0;0;0;0;0;0;0;0;0;35469;157865;93646;0;0;0;0;27;0.012275;
07-04 11:48:01.382 29933 29959 I Unity   : [STATISTIC]1377;19988281;0;19987813;2126012416;16216064;4632088451;0;0;0;0;0;0;0;0;0;36355;156979;159063;241303;0;0;0;27;0.01999891;
07-04 11:48:01.396 29933 29959 I Unity   : [STATISTIC]1378;14117239;0;14116771;2128371712;16216064;4632109955;0;0;0;0;0;0;0;0;0;33072;156510;321927;289427;0;0;0;27;0.01412646;
07-04 11:48:01.410 29933 29959 I Unity   : [STATISTIC]1379;14344115;0;14343698;2130636800;16216064;4632188855;0;0;0;0;0;0;0;0;0;51875;172604;90312;294844;0;0;0;27;0.0143524;
07-04 11:48:01.426 29933 29959 I Unity   : [STATISTIC]1380;15099115;0;15098593;2132963328;16216064;4632214583;0;0;0;0;0;0;0;0;0;34428;154271;89323;304844;0;0;0;27;0.01511094;
07-04 11:48:01.438 29933 29959 I Unity   : [STATISTIC]1381;12629167;0;12628646;2133192704;16216064;4632214583;0;0;0;0;0;0;0;0;0;58646;158906;126406;0;0;0;0;27;0.01263375;
07-04 11:48:01.451 29933 29959 I Unity   : [STATISTIC]1382;12787865;0;12787396;2133192704;16216064;4632214583;0;0;0;0;0;0;0;0;0;32760;155364;93073;0;0;0;0;27;0.01279662;
07-04 11:48:01.461 29933 29959 I Unity   : [STATISTIC]1383;10156302;0;10155886;2133192704;16216064;4632214583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01016766;
07-04 11:48:01.480 29933 29959 I Unity   : [STATISTIC]1384;14800834;0;14800469;2135396352;16216064;4648958799;0;0;0;0;0;0;0;0;0;35261;149479;91198;454167;0;0;0;27;0.01481;
07-04 11:48:01.493 29933 29959 I Unity   : [STATISTIC]1385;17028073;0;17027761;2135396352;16216064;4648958799;0;0;0;0;0;0;0;0;0;28021;158854;92292;0;0;0;0;27;0.01703698;
07-04 11:48:01.507 29933 29959 I Unity   : [STATISTIC]1386;13886198;0;13885677;2137587712;16216064;4648991567;0;0;0;0;0;0;0;0;0;31614;156927;85469;265989;0;0;0;27;0.01389589;
07-04 11:48:01.521 29933 29959 I Unity   : [STATISTIC]1387;13851719;0;13851406;2139869184;16216064;4649020499;0;0;0;0;0;0;0;0;0;33541;159739;89635;229167;0;0;0;27;0.01386063;
07-04 11:48:01.533 29933 29959 I Unity   : [STATISTIC]1388;11107500;0;11106979;2139869184;16216064;4649024595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01111833;
07-04 11:48:01.549 29933 29959 I Unity   : [STATISTIC]1389;13938177;0;13937708;2139869184;16216064;4649007379;0;0;0;0;0;0;0;0;0;41979;158437;105521;0;0;0;0;27;0.01394312;
07-04 11:48:01.563 29933 29959 I Unity   : [STATISTIC]1390;17563802;0;17563334;2142208000;16216064;4649007379;0;0;0;0;0;0;0;0;0;34583;164010;104114;143438;0;0;0;27;0.01757432;
07-04 11:48:01.577 29933 29959 I Unity   : [STATISTIC]1391;13413489;0;13413125;2144444416;16216064;4649015571;0;0;0;0;0;0;0;0;0;28333;168333;92969;145781;0;0;0;27;0.01342313;
07-04 11:48:01.589 29933 29959 I Unity   : [STATISTIC]1392;12566198;0;12565677;2144444416;16216064;4649015571;0;0;0;0;0;0;0;0;0;34947;185573;89896;0;0;0;0;27;0.01257432;
07-04 11:48:01.603 29933 29959 I Unity   : [STATISTIC]1393;13710938;0;13710573;2144444416;16216064;4649015571;0;0;0;0;0;0;0;0;0;30468;159375;92343;0;0;0;0;27;0.01372026;
07-04 11:48:01.614 29933 29959 I Unity   : [STATISTIC]1394;9884895;0;9884531;2144444416;16216064;4649015571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009894584;
07-04 11:48:01.626 29933 29959 I Unity   : [STATISTIC]1395;12936145;0;12935729;2144698368;16216064;4649015571;0;0;0;0;0;0;0;0;0;29583;166459;92031;0;0;0;0;27;0.01294484;
07-04 11:48:01.639 29933 29959 I Unity   : [STATISTIC]1396;13448385;0;13447917;2144874496;16216064;4649015571;0;0;0;0;0;0;0;0;0;30781;157709;94010;0;0;0;0;27;0.01345849;
07-04 11:48:01.660 29933 29959 I Unity   : [STATISTIC]1397;12489844;0;12489271;2144874496;16216064;4665792787;0;0;0;0;0;0;0;0;0;32917;187708;90469;0;0;0;0;27;0.01249984;
07-04 11:48:01.676 29933 29959 I Unity   : [STATISTIC]1398;23513177;0;23512760;2144874496;16216064;4665792787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.02352104;
07-04 11:48:01.689 29933 29959 I Unity   : [STATISTIC]1399;13850157;0;13849635;2144874496;16216064;4665792787;0;0;0;0;0;0;0;0;0;53750;300626;177135;0;0;0;0;27;0.0138588;
07-04 11:48:01.702 29933 29959 I Unity   : [STATISTIC]1400;12688646;0;12688125;2145107968;16216064;4665792787;0;0;0;0;0;0;0;0;0;26928;247084;90573;0;0;0;0;27;0.01269787;
07-04 11:48:01.715 29933 29959 I Unity   : [STATISTIC]1401;11291927;0;11291354;2145296384;16216064;4682570003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01130172;
07-04 11:48:01.730 29933 29959 I Unity   : [STATISTIC]1402;14814271;0;14813646;2147393536;16216064;4682578195;0;0;0;0;0;0;0;0;0;32917;154323;88698;164219;0;0;0;27;0.01482437;
07-04 11:48:01.744 29933 29959 I Unity   : [STATISTIC]1403;16041198;0;16040729;2147393536;16216064;4682578195;0;0;0;0;0;0;0;0;0;45625;163333;115678;0;0;0;0;27;0.01605266;
07-04 11:48:01.758 29933 29959 I Unity   : [STATISTIC]1404;13938698;0;13938229;2149593088;16216064;4682586387;0;0;0;0;0;0;0;0;0;31666;233281;108593;156459;0;0;0;27;0.01394812;
07-04 11:48:01.772 29933 29959 I Unity   : [STATISTIC]1405;14303958;0;14303594;2151649280;16216064;4682594579;0;0;0;0;0;0;0;0;0;31459;159896;92969;283906;0;0;0;27;0.01434672;
07-04 11:48:01.788 29933 29959 I Unity   : [STATISTIC]1406;14894948;0;14894531;2153934848;16216064;4682619155;0;0;0;0;0;0;0;0;0;51146;158906;134271;351979;0;0;0;27;0.01490344;
07-04 11:48:01.799 29933 29959 I Unity   : [STATISTIC]1407;11188854;0;11188333;2153934848;16216064;4682619155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01119609;
07-04 11:48:01.811 29933 29959 I Unity   : [STATISTIC]1408;12595989;0;12595625;2153934848;16216064;4699396371;0;0;0;0;0;0;0;0;0;29323;153906;98803;0;0;0;0;27;0.01260729;
07-04 11:48:01.825 29933 29959 I Unity   : [STATISTIC]1409;13930938;0;13930417;2154180608;16216064;4699361835;0;0;0;0;0;0;0;0;0;34948;159532;89740;0;0;0;0;27;0.01394516;
07-04 11:48:01.840 29933 29959 I Unity   : [STATISTIC]1410;14518177;0;14517865;2156572672;16216064;4716158119;0;0;0;0;0;0;0;0;0;35782;162396;91562;219271;0;0;0;27;0.01452469;
07-04 11:48:01.854 29933 29959 I Unity   : [STATISTIC]1411;14234688;0;14234270;2158911488;16216064;4716158119;0;0;0;0;0;0;0;0;0;31614;156094;100625;149427;0;0;0;27;0.01424516;
07-04 11:48:01.867 29933 29959 I Unity   : [STATISTIC]1412;12638437;0;12637761;2161127424;16216064;4716166311;0;0;0;0;0;0;0;0;0;0;0;0;184167;0;0;0;27;0.01264583;
07-04 11:48:01.879 29933 29959 I Unity   : [STATISTIC]1413;12460312;0;12459896;2161127424;16216064;4716166311;0;0;0;0;0;0;0;0;0;32500;195469;111562;0;0;0;0;27;0.01247448;
07-04 11:48:01.896 29933 29959 I Unity   : [STATISTIC]1414;13898385;0;13897917;2163216384;16216064;4716147511;0;0;0;0;0;0;0;0;0;31667;154584;94688;162812;0;0;0;27;0.0139076;
07-04 11:48:01.911 29933 29959 I Unity   : [STATISTIC]1415;17965052;0;17964583;2165268480;16216064;4716155703;0;0;0;0;0;0;0;0;0;25365;149375;91979;219427;0;0;0;27;0.01797365;
07-04 11:48:01.927 29933 29959 I Unity   : [STATISTIC]1416;15825625;0;15825208;2167590912;16216064;4716198207;0;0;0;0;0;0;0;0;0;33229;159636;93177;273698;0;0;0;27;0.01581349;
07-04 11:48:01.939 29933 29959 I Unity   : [STATISTIC]1417;12597657;0;12597240;2167590912;16216064;4716198207;0;0;0;0;0;0;0;0;0;37917;150104;117760;0;0;0;0;27;0.01265151;
07-04 11:48:01.953 29933 29959 I Unity   : [STATISTIC]1418;14071406;0;14071094;2169880576;16216064;4732975423;0;0;0;0;0;0;0;0;0;28646;244271;103333;348177;0;0;0;27;0.01408125;
07-04 11:48:01.964 29933 29959 I Unity   : [STATISTIC]1419;9861146;0;9860625;2169880576;16216064;4732932223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009869531;
07-04 11:48:01.976 29933 29959 I Unity   : [STATISTIC]1420;12727605;0;12727239;2169880576;16216064;4732932223;0;0;0;0;0;0;0;0;0;56823;154323;99688;0;0;0;0;27;0.0127363;
07-04 11:48:01.990 29933 29959 I Unity   : [STATISTIC]1421;13880678;0;13880104;2172170240;16216064;4732960895;0;0;0;0;0;0;0;0;0;36146;153333;87500;170209;0;0;0;27;0.01388901;
07-04 11:48:02.007 29933 29959 I Unity   : [STATISTIC]1422;12824896;0;12824427;2172567552;16216064;4732964991;0;0;0;0;0;0;0;0;0;31302;161458;90157;0;0;0;0;27;0.01283406;
07-04 11:48:02.022 29933 29959 I Unity   : [STATISTIC]1423;13942969;0;13942500;2172567552;16216064;4732964991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01395349;
07-04 11:48:02.036 29933 29959 I Unity   : [STATISTIC]1424;19071355;0;19070989;2174595072;16216064;4749723839;0;0;0;0;0;0;0;0;0;36615;170261;115573;296250;0;0;0;27;0.01908016;
07-04 11:48:02.048 29933 29959 I Unity   : [STATISTIC]1425;12662761;0;12662292;2174603264;16216064;4749723839;0;0;0;0;0;0;0;0;0;29687;164010;102500;0;0;0;0;27;0.01267172;
07-04 11:48:02.063 29933 29959 I Unity   : [STATISTIC]1426;13306979;0;13306667;2174902272;16216064;4749723839;0;0;0;0;0;0;0;0;0;32188;177969;89010;0;0;0;0;27;0.01331526;
07-04 11:48:02.077 29933 29959 I Unity   : [STATISTIC]1427;14722083;0;14721771;2175119360;16216064;4749723839;0;0;0;0;0;0;0;0;0;32916;285417;109427;0;0;0;0;27;0.01473026;
07-04 11:48:02.091 29933 29959 I Unity   : [STATISTIC]1428;14374010;0;14373438;2177253376;16216064;4749765167;0;0;0;0;0;0;0;0;0;29114;152500;88906;270729;0;0;0;27;0.01438417;
07-04 11:48:02.107 29933 29959 I Unity   : [STATISTIC]1429;15464688;0;15464167;2179526656;16216064;4749771619;0;0;0;0;0;0;0;0;0;30782;176771;94636;292292;0;0;0;27;0.0154762;
