
07-07 16:05:26.814 12643 12668 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-07 16:05:27.482 12643 12668 I Unity   : [STATISTIC]330;13118698;0;13118125;746094592;16338944;897650551;9740;32083;47188;0;0;1094;1133126;0;0;0;0;0;25098284;8780625;273594;0;27;0.01313703;
07-07 16:05:27.496 12643 12668 I Unity   : [STATISTIC]331;12803385;0;12802917;746094592;16338944;897650551;0;0;0;0;0;0;0;0;0;0;0;0;24948748;9877500;437552;0;27;0.01281787;
07-07 16:05:27.510 12643 12668 I Unity   : [STATISTIC]332;14834480;0;14834114;746336256;16338944;897650551;7969;27239;47083;0;0;573;1047968;0;0;0;0;0;16585468;10964427;258230;0;27;0.01484385;
07-07 16:05:27.524 12643 12668 I Unity   : [STATISTIC]333;14482813;0;14482344;746336256;16338944;897650551;10209;34010;48854;0;0;1093;1181458;0;0;0;0;0;16360418;10445729;301771;0;27;0.01448927;
07-07 16:05:27.538 12643 12668 I Unity   : [STATISTIC]334;13873646;0;13873125;746336256;16338944;897650551;10417;31771;50261;0;0;1094;1216563;0;0;0;0;0;26597810;9606146;311355;0;27;0.01388516;
07-07 16:05:27.552 12643 12668 I Unity   : [STATISTIC]335;14173698;0;14173281;746336256;16338944;897650551;13229;34219;52031;0;0;1250;1429166;0;0;0;0;0;15493747;9520260;304792;0;27;0.01418464;
07-07 16:05:27.566 12643 12668 I Unity   : [STATISTIC]336;13176042;0;13175677;746577920;16338944;897650551;8437;28281;41146;0;0;677;1093958;0;0;0;0;0;24470628;9103021;285312;0;27;0.01319016;
07-07 16:05:27.580 12643 12668 I Unity   : [STATISTIC]337;13188489;0;13187917;746577920;16338944;897650551;0;0;0;0;0;0;0;0;0;0;0;0;25685677;9948281;401407;0;27;0.01319693;
07-07 16:05:27.594 12643 12668 I Unity   : [STATISTIC]338;15818646;0;15817969;746577920;16338944;897650551;9323;32708;46406;0;0;885;1269061;0;0;0;0;0;15162139;11393593;310989;0;27;0.01582276;
07-07 16:05:27.614 12643 12668 I Unity   : [STATISTIC]339;13544584;0;13544011;746577920;16338944;897650551;9375;57656;41667;0;0;1250;1123907;0;0;0;0;0;15423079;9364636;361771;0;27;0.01356354;
07-07 16:05:27.626 12643 12668 I Unity   : [STATISTIC]340;20357917;0;20357448;746819584;16338944;897650551;12136;35156;55937;0;0;1042;1448854;0;0;0;0;0;22978691;15092031;486927;0;27;0.02036463;
07-07 16:05:27.641 12643 12668 I Unity   : [STATISTIC]341;12360989;0;12360469;746819584;16338944;897650551;9010;31875;45104;0;0;1354;1467500;0;0;0;0;0;22972710;7723490;284948;0;27;0.01237786;
07-07 16:05:27.655 12643 12668 I Unity   : [STATISTIC]342;14529062;0;14528698;746819584;16338944;897650551;8750;40938;52084;0;0;1094;1135625;0;0;0;0;0;16562967;10486510;431510;0;27;0.01454042;
07-07 16:05:27.669 12643 12668 I Unity   : [STATISTIC]343;15266406;0;15265937;746819584;16338944;897650551;8750;32865;44218;0;0;990;1068958;0;0;0;0;0;17164384;9914166;298855;0;27;0.01527443;
07-07 16:05:27.683 12643 12668 I Unity   : [STATISTIC]344;12159895;0;12159427;746721280;16338944;897650551;7760;29687;43229;0;0;781;1078176;0;0;0;0;0;14051617;8014115;264584;0;27;0.01216604;
07-07 16:05:27.698 12643 12668 I Unity   : [STATISTIC]345;13881875;0;13881355;746721280;16338944;897650551;0;0;0;0;0;0;0;0;0;0;0;0;26745414;10304636;649948;0;27;0.01390031;
07-07 16:05:27.712 12643 12668 I Unity   : [STATISTIC]346;15641093;0;15640625;746721280;16338944;897650551;9844;32709;46042;0;0;625;1181145;0;0;0;0;0;17626096;11296458;339062;0;27;0.01565307;
07-07 16:05:27.725 12643 12668 I Unity   : [STATISTIC]347;14230885;0;14230469;746721280;16338944;897650551;10573;30729;53438;0;0;1042;1331094;0;0;0;0;0;27496301;9462708;342917;0;27;0.01424073;
07-07 16:05:27.739 12643 12668 I Unity   : [STATISTIC]348;12960365;0;12959792;746721280;16338944;897650551;17292;42083;79739;0;0;1041;1441458;0;0;0;0;0;24922236;8140781;375937;0;27;0.01297302;
07-07 16:05:27.753 12643 12668 I Unity   : [STATISTIC]349;13039948;0;13039479;746967040;16338944;897650551;9270;32396;50105;0;0;625;1166146;0;0;0;0;0;14854739;8857032;384948;0;27;0.01305422;
07-07 16:05:27.767 12643 12668 I Unity   : [STATISTIC]350;16947761;0;16947187;746967040;16338944;897650551;20469;56354;134063;0;0;1823;2167968;0;0;0;0;0;19172656;10223541;907917;0;27;0.01694;
07-07 16:05:27.780 12643 12668 I Unity   : [STATISTIC]351;11714740;0;11713697;746967040;16338944;897650551;11407;35000;60052;0;0;1927;1488541;0;0;0;0;0;13855830;6647969;437552;0;27;0.01184714;
07-07 16:05:27.799 12643 12668 I Unity   : [STATISTIC]352;11847917;0;11847343;746967040;16338944;897650551;0;0;0;0;0;0;0;0;0;0;0;0;22956563;8619010;410417;0;27;0.01186724;
07-07 16:05:27.812 12643 12668 I Unity   : [STATISTIC]353;22283125;0;22282552;746967040;16338944;897650551;23541;49531;108334;0;0;1719;2362709;0;0;0;0;0;43022092;15273750;616094;0;27;0.02228214;
07-07 16:05:27.825 12643 12668 I Unity   : [STATISTIC]354;11201354;0;11200521;747216896;16338944;897650551;9740;37865;56302;0;0;885;1323281;0;0;0;0;0;13328229;5915104;340521;0;27;0.0112349;
07-07 16:05:27.839 12643 12668 I Unity   : [STATISTIC]355;12204062;0;12203594;747216896;16338944;897650551;9635;30729;62448;0;0;521;1217865;0;0;0;0;0;23407082;7810365;307396;0;27;0.01219182;
07-07 16:05:27.852 12643 12668 I Unity   : [STATISTIC]356;14099011;0;14098125;747216896;16338944;897650551;8802;30312;54792;0;0;781;1240104;0;0;0;0;0;16477087;9530468;377760;0;27;0.01414807;
07-07 16:05:27.867 12643 12668 I Unity   : [STATISTIC]357;13411979;0;13411198;747216896;16338944;897650551;9896;32083;65208;0;0;1198;1266563;0;0;0;0;0;15800421;8791875;304167;0;27;0.01343193;
07-07 16:05:27.881 12643 12668 I Unity   : [STATISTIC]358;14080260;0;14079792;747454464;16338944;897650551;9271;30312;43802;0;0;677;1146926;0;0;0;0;0;27096351;9760625;287656;0;27;0.01409766;
07-07 16:05:27.894 12643 12668 I Unity   : [STATISTIC]359;14209739;0;14209062;747454464;16338944;897650551;0;0;0;0;0;0;0;0;0;0;0;0;16288488;9642760;637917;0;27;0.01421297;
07-07 16:05:27.909 12643 12668 I Unity   : [STATISTIC]360;13182656;0;13182240;747454464;16338944;897650551;9948;32031;52188;0;0;781;1108699;0;0;0;0;0;12697394;8795885;305833;0;27;0.01324031;
07-07 16:05:27.922 12643 12668 I Unity   : [STATISTIC]361;14583854;0;14583333;747454464;16338944;897650551;9844;31615;45834;0;0;1093;1051302;0;0;0;0;0;28192812;10125468;326303;0;27;0.01458844;
07-07 16:05:27.936 12643 12668 I Unity   : [STATISTIC]362;14519583;0;14518802;747696128;16338944;897650551;10468;35885;85885;0;0;886;1543490;0;0;0;0;0;27979693;9482240;315365;0;27;0.0145362;
07-07 16:05:27.949 12643 12668 I Unity   : [STATISTIC]363;13539584;0;13539062;747696128;16338944;897650551;14427;31875;65885;0;0;989;1698177;0;0;0;0;0;26203180;8284896;349739;0;27;0.01355708;
07-07 16:05:27.963 12643 12668 I Unity   : [STATISTIC]364;12776510;0;12775885;747696128;16338944;897650551;8646;27396;41666;0;0;781;1368541;0;0;0;0;0;14838072;8340104;273230;0;27;0.0127901;
07-07 16:05:28.022 12643 12668 I Unity   : [STATISTIC]365;12932344;0;12931875;747696128;16338944;897650551;0;0;0;0;0;0;0;0;0;0;0;0;25163750;9118125;1077291;0;27;0.01295203;
07-07 16:05:28.048 12643 12668 I Unity   : [STATISTIC]366;76836406;0;76835677;749223936;16338944;899888823;9219;41510;71094;0;0;781;1305573;0;0;0;0;0;95207079;7301510;1222708;0;27;0.07684823;
07-07 16:05:28.066 12643 12668 I Unity   : [STATISTIC]367;20983334;0;20982864;752275456;16338944;1327773367;1574532;1738646;326771;0;0;247186;10548959;0;0;0;0;0;29959690;3950364;468489;0;27;0.02099339;
07-07 16:05:28.076 12643 12668 I Unity   : [STATISTIC]368;11518021;0;11517604;754135040;16338944;1327773367;831146;799636;127604;0;0;85885;4573543;0;0;0;0;0;16088752;157343;948750;0;27;0.01153401;
07-07 16:05:28.085 12643 12668 I Unity   : [STATISTIC]369;8186823;0;8186250;756879360;16338944;1327773367;582812;925260;139271;0;0;53698;3209896;0;0;0;0;0;11447759;52813;381823;0;27;0.008194219;
07-07 16:05:28.092 12643 12668 I Unity   : [STATISTIC]370;5803125;0;5802656;757018624;16338944;1327773367;0;0;0;0;0;0;0;0;0;0;0;0;8784841;52604;608490;0;27;0.005820312;
07-07 16:05:28.437 12643 12668 I Unity   : [STATISTIC]371;342802291;0;342802031;786599936;16338944;1338296087;607864;556406;140781;0;3594;62239;3271199;0;0;0;12291;0;675944060;1277448;4295468;0;27;0.3333333;
07-07 16:05:28.462 12643 12668 I Unity   : [STATISTIC]372;28459479;0;28458959;798646272;16338944;1357211479;2669269;4546041;579167;0;437916;231824;13213699;0;0;0;16876;0;41586871;74219;2437761;0;27;0.02827865;
07-07 16:05:28.483 12643 12668 I Unity   : [STATISTIC]373;20900885;0;20900208;805978112;16338944;1392879511;817396;708334;131562;499843;217084;122968;4464427;0;0;0;48854;0;33716150;53907;2317239;0;27;0.02110349;
07-07 16:05:28.495 12643 12668 I Unity   : [STATISTIC]374;12757552;0;12757031;811388928;16338944;1397077943;691615;576666;146146;0;96719;117188;3443490;0;0;0;61094;0;16558384;46458;1520312;0;27;0.01277646;
07-07 16:05:28.511 12643 12668 I Unity   : [STATISTIC]375;12510886;0;12510468;816205824;16338944;1401272247;706979;525782;188854;0;68073;150885;3323959;0;0;0;34636;0;16920417;85312;1418593;0;27;0.01252526;
07-07 16:05:28.526 12643 12668 I Unity   : [STATISTIC]376;12825886;0;12825469;816992256;16338944;1401272247;498907;519375;146042;0;61458;123177;2832135;0;0;0;34377;0;14659483;3209323;1250261;0;27;0.0128374;
07-07 16:05:28.544 12643 12668 I Unity   : [STATISTIC]377;16261979;0;16261355;817913856;16338944;1401272247;761042;627031;146563;0;59218;144791;3463594;0;0;0;57864;0;18339739;5147292;1398698;0;27;0.01627073;
07-07 16:05:28.567 12643 12668 I Unity   : [STATISTIC]378;29806407;0;29805937;821133312;16338944;1418074135;570156;525573;143646;105469;77030;159688;3509844;0;0;0;71667;0;44935569;6538907;2460261;0;27;0.02983609;
07-07 16:05:28.585 12643 12668 I Unity   : [STATISTIC]379;17586667;0;17586146;829018112;16338944;1434921507;1406563;1743438;502292;265209;94376;258490;7380990;0;0;0;96613;0;21499217;48073;3925573;0;27;0.01760219;
07-07 16:05:28.598 12643 12668 I Unity   : [STATISTIC]380;13551615;0;13551198;832729088;16338944;1434993235;625000;1088021;156927;238073;67865;453177;4444272;0;0;0;112865;0;17870263;55000;2549636;0;27;0.01356313;
07-07 16:05:28.605 12643 12668 I Unity   : [STATISTIC]381;7202083;0;7201666;832864256;16338944;1435001651;0;0;0;0;55729;0;0;0;0;0;131357;0;10149217;42864;1438750;0;27;0.007217865;
07-07 16:05:28.625 12643 12668 I Unity   : [STATISTIC]382;13881406;0;13880885;835760128;16338944;1435014035;604844;605729;185834;164063;36250;187448;3411772;0;0;0;144739;0;21717966;142292;1785157;0;27;0.01388437;
07-07 16:05:28.638 12643 12668 I Unity   : [STATISTIC]383;18470885;0;18470417;838369280;16338944;1435026483;618125;454792;197344;105468;74896;334479;3717604;0;0;0;122967;0;23570887;6041927;2526666;0;27;0.01848667;
07-07 16:05:28.649 12643 12668 I Unity   : [STATISTIC]384;10122864;0;10122396;838971392;16338944;1435034963;579792;564270;180260;0;54896;219635;3436457;0;0;0;154426;0;10294008;79844;1260104;0;27;0.0101338;
07-07 16:05:28.664 12643 12668 I Unity   : [STATISTIC]385;13071146;0;13070678;841252864;16338944;1451853047;0;0;0;351979;45000;0;0;0;0;0;228749;0;19957818;1229323;2391094;0;27;0.01308401;
07-07 16:05:28.677 12643 12668 I Unity   : [STATISTIC]386;14366197;0;14365885;842842112;16338944;1451861591;686510;817448;318802;0;69010;235937;4039376;0;0;0;157449;0;16683179;3702500;870521;0;27;0.01437438;
07-07 16:05:28.692 12643 12668 I Unity   : [STATISTIC]387;14361406;0;14360886;845676544;16338944;1451865847;598177;468542;172448;211823;76042;201354;3386510;0;0;0;208906;0;17465363;2362656;2601146;0;27;0.0143388;
07-07 16:05:28.705 12643 12668 I Unity   : [STATISTIC]388;15157552;0;15157084;848158720;16338944;1468674551;676667;433958;306146;185677;158229;154739;3776198;0;0;0;213124;0;14184790;2590261;2768281;0;27;0.01520365;
07-07 16:05:28.719 12643 12668 I Unity   : [STATISTIC]389;12124896;0;12124375;851693568;16338944;1468689795;601458;781406;158542;148542;32916;247396;3562396;0;0;0;214425;0;13929949;239323;2657864;0;27;0.01213505;
07-07 16:05:28.733 12643 12668 I Unity   : [STATISTIC]390;15038125;0;15037604;854917120;16338944;1468734495;748906;428698;211198;273334;112032;321771;4005677;0;0;0;294531;0;13886403;2732032;2409166;0;27;0.01504646;
07-07 16:05:28.745 12643 12668 I Unity   : [STATISTIC]391;11942344;0;11941875;852537344;16338944;1468789739;0;0;0;272709;86406;0;0;0;0;0;268387;0;15576612;1017396;2889167;0;27;0.01195828;
07-07 16:05:28.761 12643 12668 I Unity   : [STATISTIC]392;14141041;0;14140573;857681920;16338944;1485595915;781250;929635;161771;366615;47917;269011;4092500;0;0;0;501508;0;14089635;1500886;2222135;0;27;0.01414901;
07-07 16:05:28.774 12643 12668 I Unity   : [STATISTIC]393;14304375;0;14303906;858599424;16338944;1485604619;704479;466302;212344;0;151042;212761;3813958;0;0;0;280523;0;18082661;3109635;1722552;0;27;0.01431484;
07-07 16:05:28.789 12643 12668 I Unity   : [STATISTIC]394;13760417;0;13759948;861945856;16338944;1485643475;713594;420104;144896;338073;56094;312969;3691458;0;0;0;350523;0;18413954;1649063;2172969;0;27;0.01377078;
07-07 16:05:28.802 12643 12668 I Unity   : [STATISTIC]395;15266771;0;15266302;865214464;16338944;1485673187;732135;421355;155833;262969;70520;256615;4093334;0;0;0;296981;0;14535674;2612239;2432188;0;27;0.01527099;
07-07 16:05:28.816 12643 12668 I Unity   : [STATISTIC]396;14405989;0;14405468;866340864;16338944;1485685827;702396;758906;154375;302604;75156;335833;4507656;0;0;0;340776;0;16991982;493906;2331510;0;27;0.01441979;
07-07 16:05:28.829 12643 12668 I Unity   : [STATISTIC]397;11302552;0;11302083;868782080;16338944;1485714883;0;0;0;507344;77083;0;0;0;0;0;483333;0;15822600;158177;2017917;0;27;0.0113249;
07-07 16:05:28.844 12643 12668 I Unity   : [STATISTIC]398;13730625;0;13730157;869425152;16338944;1502500995;599115;406198;150989;0;69479;266667;3442499;0;0;0;220263;0;16253172;1570886;831302;0;27;0.01373922;
07-07 16:05:28.857 12643 12668 I Unity   : [STATISTIC]399;14813333;0;14812864;870383616;16338944;1502500995;859531;461458;322188;0;77032;359218;4711302;0;0;0;211093;0;19056928;3418646;903385;0;27;0.01481995;
07-07 16:05:28.872 12643 12668 I Unity   : [STATISTIC]400;13873072;0;13872604;873574400;16338944;1502500995;599948;405104;138698;159114;82448;394583;3497552;0;0;0;201300;0;16603334;1787292;2503386;0;27;0.01388635;
07-07 16:05:28.886 12643 12668 I Unity   : [STATISTIC]401;13282292;0;13281822;875454464;16338944;1502500995;777344;422447;245833;0;33281;383594;4385312;0;0;0;187865;0;15321301;2325781;1062917;0;27;0.01327901;
07-07 16:05:28.900 12643 12668 I Unity   : [STATISTIC]402;14370781;0;14370312;875876352;16338944;1502500995;0;0;0;0;70260;0;0;0;0;0;234739;0;21715674;2797865;1536198;0;27;0.01439781;
07-07 16:05:28.914 12643 12668 I Unity   : [STATISTIC]403;13713802;0;13713333;877268992;16338944;1519278211;817656;482187;277240;0;69583;360989;4265730;0;0;0;184063;0;21340001;2638385;936093;0;27;0.01372677;
07-07 16:05:28.928 12643 12668 I Unity   : [STATISTIC]404;13631927;0;13631458;878362624;16338944;1519278211;690729;595938;240885;0;34688;334375;3805157;0;0;0;240418;0;17522238;2658385;841458;0;27;0.01364193;
07-07 16:05:28.942 12643 12668 I Unity   : [STATISTIC]405;16676302;0;16675833;881147904;16338944;1519294595;720105;594948;167968;105000;220988;386042;4595730;0;0;0;265316;0;19146510;3612500;2694635;0;27;0.01668302;
07-07 16:05:28.956 12643 12668 I Unity   : [STATISTIC]406;14132240;0;14131771;883830784;16338944;1519315491;742136;535469;152239;177917;69792;156406;4600729;0;0;0;184220;0;13851040;857083;2683750;0;27;0.01414667;
07-07 16:05:28.970 12643 12668 I Unity   : [STATISTIC]407;10907605;0;10907031;884432896;16338944;1519320003;662031;358072;264583;0;64063;448489;3776926;0;0;0;162965;0;9986257;548437;1274010;0;27;0.0109187;
07-07 16:05:28.986 12643 12668 I Unity   : [STATISTIC]408;16746875;0;16746146;885211136;16338944;1519320003;678178;367605;194219;0;57031;702292;4448905;0;0;0;266825;0;17324013;4038594;1669896;0;27;0.01674974;
07-07 16:05:28.999 12643 12668 I Unity   : [STATISTIC]409;14319479;0;14319011;884162560;16338944;1519307523;559948;310208;309687;0;40834;474010;3887916;0;0;0;228696;0;15097338;2927708;1257292;0;27;0.01434359;
07-07 16:05:29.014 12643 12668 I Unity   : [STATISTIC]410;10639271;0;10638750;886583296;16338944;1519328451;0;0;0;126042;76407;0;0;0;0;0;187714;0;13603911;1924062;2790104;0;27;0.01065516;
07-07 16:05:29.030 12643 12668 I Unity   : [STATISTIC]411;18215730;0;18215208;889479168;16338944;1552887427;668281;310313;170520;143178;87603;422500;3778698;0;0;0;167553;0;20544836;6203125;2021980;0;27;0.01822661;
07-07 16:05:29.046 12643 12668 I Unity   : [STATISTIC]412;17401771;0;17401355;893046784;16338944;1552895619;711822;551511;175989;186614;94582;452760;4359688;0;0;0;177554;0;14603954;4289427;2988490;0;27;0.01740781;
07-07 16:05:29.059 12643 12668 I Unity   : [STATISTIC]413;15391458;0;15390990;896000000;16338944;1552955399;617032;323802;159428;228854;94739;528959;3880417;0;0;0;307083;0;14715833;1700833;2712761;0;27;0.01540943;
07-07 16:05:29.075 12643 12668 I Unity   : [STATISTIC]414;12713385;0;12712812;899076096;16338944;1552948095;576615;284479;169323;178802;53021;518906;3917030;0;0;0;275835;0;15315262;47552;2533958;0;27;0.01272099;
07-07 16:05:29.089 12643 12668 I Unity   : [STATISTIC]415;15015052;0;15014011;902156288;16338944;1552977279;563333;279635;177188;150208;42396;403802;3570157;0;0;0;238073;0;14650262;3216667;2072344;0;27;0.01503146;
07-07 16:05:29.104 12643 12668 I Unity   : [STATISTIC]416;15290573;0;15290208;905347072;16338944;1569754495;794844;292552;192760;481875;114374;459896;4107030;0;0;0;250155;0;17709013;2455052;2074531;0;27;0.01532297;
07-07 16:05:29.118 12643 12668 I Unity   : [STATISTIC]417;14141563;0;14141093;908574720;16338944;1586539903;671510;263385;212031;240469;71875;429531;3724168;0;0;0;229476;0;14140992;1635261;2569896;0;27;0.01415109;
07-07 16:05:29.131 12643 12668 I Unity   : [STATISTIC]418;13724427;0;13723958;908455936;16338944;1586539903;739062;309844;178542;0;105417;456562;4005886;0;0;0;282552;0;15323075;1801979;1456093;0;27;0.01372641;
07-07 16:05:29.146 12643 12668 I Unity   : [STATISTIC]419;9707760;0;9707292;910868480;16338944;1586515587;0;0;0;150156;46771;0;0;0;0;0;397293;0;13152398;1162865;2647395;0;27;0.00972974;
07-07 16:05:29.160 12643 12668 I Unity   : [STATISTIC]420;17764062;0;17763542;911712256;16338944;1586515587;662761;357187;171563;0;102032;510729;4013489;0;0;0;260001;0;26101305;6608490;987448;0;27;0.0177725;
07-07 16:05:29.175 12643 12668 I Unity   : [STATISTIC]421;15216927;0;15216354;914907136;16338944;1586540163;718073;245312;157709;166823;84010;492500;4057708;0;0;0;293750;0;17381517;2347812;2322135;0;27;0.01522802;
07-07 16:05:29.188 12643 12668 I Unity   : [STATISTIC]422;15290365;0;15289948;917975040;16338944;1586568319;616354;228646;181614;182084;99270;617396;4136042;0;0;0;408538;0;13194893;2243021;2884584;0;27;0.01530375;
07-07 16:05:29.201 12643 12668 I Unity   : [STATISTIC]423;12853541;0;12853073;921333760;16338944;1603345535;689271;229167;185677;325000;92343;526042;4373489;0;0;0;304587;0;14213333;76771;2582343;0;27;0.01286646;
07-07 16:05:29.214 12643 12668 I Unity   : [STATISTIC]424;13130990;0;13130521;924467200;16338944;1603332159;677760;225104;171979;285782;67344;349895;4068178;0;0;0;310158;0;14171148;47553;2389791;0;27;0.01313838;
07-07 16:05:29.227 12643 12668 I Unity   : [STATISTIC]425;7324635;0;7324115;924467200;16338944;1603336799;0;0;0;0;71198;0;0;0;0;0;395469;0;9184739;60937;1558333;0;27;0.007337969;
07-07 16:05:29.240 12643 12668 I Unity   : [STATISTIC]426;18296354;0;18295416;927834112;16338944;1603372791;568125;202812;178178;304427;51980;478490;3910885;0;0;0;342187;0;20875779;5649427;2274583;0;27;0.01828927;
