
06-26 14:53:07.827 31074 31102 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-26 14:53:08.533 31074 31102 I Unity   : [STATISTIC]326;17769583;17769062;766771200;16183296;917835139;0;0;0;0;0;0;0;0;0;18125;0;0;27;0.01777443;
06-26 14:53:08.548 31074 31102 I Unity   : [STATISTIC]327;10944584;10943958;766771200;16183296;917835139;0;0;0;0;0;0;0;0;0;11927;0;0;27;0.01095896;
06-26 14:53:08.561 31074 31102 I Unity   : [STATISTIC]328;15464479;15463959;766771200;16183296;917835139;0;0;0;0;0;0;0;0;0;11407;0;0;27;0.01547047;
06-26 14:53:08.575 31074 31102 I Unity   : [STATISTIC]329;12379166;12378594;766771200;16183296;917704067;0;0;0;0;0;0;0;0;0;10521;0;0;27;0.01240729;
06-26 14:53:08.591 31074 31102 I Unity   : [STATISTIC]330;12827709;12827084;766771200;16183296;917704067;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01286771;
06-26 14:53:08.602 31074 31102 I Unity   : [STATISTIC]331;17750625;17749948;767016960;16183296;917704067;0;0;0;0;0;0;0;0;0;14114;0;0;27;0.01776063;
06-26 14:53:08.622 31074 31102 I Unity   : [STATISTIC]332;11516354;11515885;767016960;16183296;917704067;0;0;0;0;0;0;0;0;0;9010;0;0;27;0.01151469;
06-26 14:53:08.636 31074 31102 I Unity   : [STATISTIC]333;19846719;19846094;767016960;16183296;917704067;0;0;0;0;0;0;0;0;0;12969;0;0;27;0.01987302;
06-26 14:53:08.650 31074 31102 I Unity   : [STATISTIC]334;13676511;13676145;767016960;16183296;917704067;0;0;0;0;0;0;0;0;0;16875;0;0;27;0.01370599;
06-26 14:53:08.666 31074 31102 I Unity   : [STATISTIC]335;13068385;13067864;767262720;16183296;917704067;0;0;0;0;0;0;0;0;0;8750;0;0;27;0.01307792;
06-26 14:53:08.679 31074 31102 I Unity   : [STATISTIC]336;16807344;16806823;767262720;16183296;917704067;0;0;0;0;0;0;0;0;0;8645;0;0;27;0.01682172;
06-26 14:53:08.694 31074 31102 I Unity   : [STATISTIC]337;11738125;11737656;767262720;16183296;917704067;0;0;0;0;0;0;0;0;0;8282;0;0;27;0.01174859;
06-26 14:53:08.708 31074 31102 I Unity   : [STATISTIC]338;15561980;15561510;767262720;16183296;917704067;0;0;0;0;0;0;0;0;0;11302;0;0;27;0.0155674;
06-26 14:53:08.722 31074 31102 I Unity   : [STATISTIC]339;13129271;13128750;767262720;16183296;917704067;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01316641;
06-26 14:53:08.736 31074 31102 I Unity   : [STATISTIC]340;16812552;16811458;767262720;16183296;917704067;0;0;0;0;0;0;0;0;0;12656;0;0;27;0.01681172;
06-26 14:53:08.750 31074 31102 I Unity   : [STATISTIC]341;12088021;12087500;767119360;16183296;917704067;0;0;0;0;0;0;0;0;0;10677;0;0;27;0.01210651;
06-26 14:53:08.764 31074 31102 I Unity   : [STATISTIC]342;13419584;13419167;767119360;16183296;917704067;0;0;0;0;0;0;0;0;0;9791;0;0;27;0.01345578;
06-26 14:53:08.777 31074 31102 I Unity   : [STATISTIC]343;15235885;15235468;767361024;16183296;917704067;0;0;0;0;0;0;0;0;0;12188;0;0;27;0.01524115;
06-26 14:53:08.795 31074 31102 I Unity   : [STATISTIC]344;11267240;11266562;767361024;16183296;917704067;0;0;0;0;0;0;0;0;0;7865;0;0;27;0.01128589;
06-26 14:53:08.808 31074 31102 I Unity   : [STATISTIC]345;17679479;17679062;767361024;16183296;917704067;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01767661;
06-26 14:53:08.822 31074 31102 I Unity   : [STATISTIC]346;14678177;14677708;767361024;16183296;917704067;0;0;0;0;0;0;0;0;0;10886;0;0;27;0.01471167;
06-26 14:53:08.836 31074 31102 I Unity   : [STATISTIC]347;15004531;15004062;767606784;16183296;917704175;0;0;0;0;0;0;0;0;0;17084;0;0;27;0.01501047;
06-26 14:53:08.850 31074 31102 I Unity   : [STATISTIC]348;12023385;12022760;767606784;16183296;917704175;0;0;0;0;0;0;0;0;0;10469;0;0;27;0.01205224;
06-26 14:53:08.863 31074 31102 I Unity   : [STATISTIC]349;15403177;15402656;767606784;16183296;917704175;0;0;0;0;0;0;0;0;0;8698;0;0;27;0.01541026;
06-26 14:53:08.877 31074 31102 I Unity   : [STATISTIC]350;11552604;11552031;767606784;16183296;917704175;0;0;0;0;0;0;0;0;0;9271;0;0;27;0.01156974;
06-26 14:53:08.892 31074 31102 I Unity   : [STATISTIC]351;14175104;14174635;767852544;16183296;917704175;0;0;0;0;0;0;0;0;0;9166;0;0;27;0.01418281;
06-26 14:53:08.906 31074 31102 I Unity   : [STATISTIC]352;14304948;14304219;767832064;16183296;917704175;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01430979;
06-26 14:53:08.919 31074 31102 I Unity   : [STATISTIC]353;15446667;15446094;767832064;16183296;917704175;0;0;0;0;0;0;0;0;0;11198;0;0;27;0.01546318;
06-26 14:53:08.933 31074 31102 I Unity   : [STATISTIC]354;12841875;12841354;767832064;16183296;917704175;0;0;0;0;0;0;0;0;0;11615;0;0;27;0.01285271;
06-26 14:53:08.947 31074 31102 I Unity   : [STATISTIC]355;14096250;14095521;767967232;16183296;917704175;0;0;0;0;0;0;0;0;0;10573;0;0;27;0.01410651;
06-26 14:53:08.961 31074 31102 I Unity   : [STATISTIC]356;13647291;13646823;767967232;16183296;917704175;0;0;0;0;0;0;0;0;0;9896;0;0;27;0.01366078;
06-26 14:53:09.017 31074 31102 I Unity   : [STATISTIC]357;14720989;14720156;767967232;16183296;917704175;0;0;0;0;0;0;0;0;0;11094;0;0;27;0.01472578;
06-26 14:53:09.044 31074 31102 I Unity   : [STATISTIC]358;69675365;69674792;758734848;16183296;919942447;0;0;0;0;0;0;0;0;0;9584;0;0;27;0.06969177;
06-26 14:53:09.059 31074 31102 I Unity   : [STATISTIC]359;22345313;22344636;760545280;16183296;1347826991;0;0;0;0;0;0;0;0;0;1174166;0;0;27;0.02236323;
06-26 14:53:09.070 31074 31102 I Unity   : [STATISTIC]360;10884115;10883593;762011648;16183296;1347826991;0;0;0;0;0;0;0;0;0;729427;0;0;27;0.01089672;
06-26 14:53:09.079 31074 31102 I Unity   : [STATISTIC]361;8305312;8304219;763158528;16183296;1347826991;0;0;0;0;0;0;0;0;0;561875;0;0;27;0.008309322;
06-26 14:53:09.085 31074 31102 I Unity   : [STATISTIC]362;6061719;6061250;763166720;16183296;1347826991;0;0;0;0;0;0;0;0;0;0;0;0;27;0.006086198;
06-26 14:53:09.414 31074 31102 I Unity   : [STATISTIC]363;326692916;326692500;794488832;16183296;1358349711;0;0;0;0;0;0;0;0;0;523958;0;0;27;0.3266992;
06-26 14:53:09.432 31074 31102 I Unity   : [STATISTIC]364;21248229;21247761;800575488;16183296;1368860111;0;0;0;0;0;0;0;0;0;2251824;0;0;27;0.02125745;
06-26 14:53:09.453 31074 31102 I Unity   : [STATISTIC]365;19998281;19997812;806961152;16183296;1396155919;0;0;0;0;0;0;0;0;0;254219;800573;0;27;0.02000646;
06-26 14:53:09.464 31074 31102 I Unity   : [STATISTIC]366;12059479;12059010;811569152;16183296;1400354351;0;0;0;0;0;0;0;0;0;29427;0;0;27;0.01207037;
06-26 14:53:09.482 31074 31102 I Unity   : [STATISTIC]367;8946094;8944480;815935488;16183296;1404548655;0;0;0;0;0;0;0;0;0;0;0;0;27;0.008944114;
06-26 14:53:09.499 31074 31102 I Unity   : [STATISTIC]368;19781146;19780469;816455680;16183296;1404548655;0;0;0;0;0;0;0;0;0;16302;0;0;27;0.01982292;
06-26 14:53:09.511 31074 31102 I Unity   : [STATISTIC]369;17017500;17016979;816455680;16183296;1404548655;0;0;0;0;0;0;0;0;0;23959;0;0;27;0.01702792;
06-26 14:53:09.534 31074 31102 I Unity   : [STATISTIC]370;23291198;23290625;819408896;16183296;1421350543;0;0;0;0;0;0;0;0;0;13437;100416;0;27;0.02329823;
06-26 14:53:09.543 31074 31102 I Unity   : [STATISTIC]371;9775781;9775261;819564544;16183296;1438131919;0;0;0;0;0;0;0;0;0;16302;0;0;27;0.009790052;
06-26 14:53:09.554 31074 31102 I Unity   : [STATISTIC]372;8527396;8526771;819720192;16183296;1438136047;0;0;0;0;0;0;0;0;0;17188;0;0;27;0.008537969;
06-26 14:53:09.569 31074 31102 I Unity   : [STATISTIC]373;13127813;13127344;822267904;16183296;1438172847;0;0;0;0;0;0;0;0;0;14427;191146;0;27;0.01313776;
06-26 14:53:09.581 31074 31102 I Unity   : [STATISTIC]374;13872761;13872239;824737792;16183296;1438213807;0;0;0;0;0;0;0;0;0;0;197187;0;27;0.01388266;
06-26 14:53:09.595 31074 31102 I Unity   : [STATISTIC]375;12180364;12179948;827060224;16183296;1455020551;0;0;0;0;0;0;0;0;0;14948;183698;0;27;0.01219302;
06-26 14:53:09.609 31074 31102 I Unity   : [STATISTIC]376;14485000;14484271;829403136;16183296;1455049351;0;0;0;0;0;0;0;0;0;16614;119792;0;27;0.01449464;
06-26 14:53:09.622 31074 31102 I Unity   : [STATISTIC]377;14060833;14060365;831885312;16183296;1455095527;0;0;0;0;0;0;0;0;0;14375;189740;0;27;0.01407083;
06-26 14:53:09.635 31074 31102 I Unity   : [STATISTIC]378;11600156;11599792;832225280;16183296;1455104007;0;0;0;0;0;0;0;0;0;19375;0;0;27;0.01161135;
06-26 14:53:09.650 31074 31102 I Unity   : [STATISTIC]379;13048541;13047812;834719744;16183296;1455149927;0;0;0;0;0;0;0;0;0;0;241979;0;27;0.01305714;
06-26 14:53:09.664 31074 31102 I Unity   : [STATISTIC]380;18247240;18246667;836861952;16183296;1455149927;0;0;0;0;0;0;0;0;0;27448;207292;0;27;0.01825922;
06-26 14:53:09.675 31074 31102 I Unity   : [STATISTIC]381;12251771;12251459;838971392;16183296;1455149927;0;0;0;0;0;0;0;0;0;30468;172083;0;27;0.0122625;
06-26 14:53:09.690 31074 31102 I Unity   : [STATISTIC]382;10052084;10051719;841535488;16183296;1488759623;0;0;0;0;0;0;0;0;0;15938;517760;0;27;0.01006109;
06-26 14:53:09.705 31074 31102 I Unity   : [STATISTIC]383;16890834;16890364;843452416;16183296;1488772135;0;0;0;0;0;0;0;0;0;25833;135729;0;27;0.01690078;
06-26 14:53:09.718 31074 31102 I Unity   : [STATISTIC]384;13953854;13953542;846426112;16183296;1488776843;0;0;0;0;0;0;0;0;0;14844;213333;0;27;0.01396333;
06-26 14:53:09.732 31074 31102 I Unity   : [STATISTIC]385;12020782;12020208;843952128;16183296;1488888935;0;0;0;0;0;0;0;0;0;0;297240;0;27;0.01203167;
06-26 14:53:09.746 31074 31102 I Unity   : [STATISTIC]386;13552708;13552135;844099584;16183296;1488897639;0;0;0;0;0;0;0;0;0;15833;0;0;27;0.0135649;
06-26 14:53:09.760 31074 31102 I Unity   : [STATISTIC]387;14909688;14909219;846737408;16183296;1488939143;0;0;0;0;0;0;0;0;0;14427;230678;0;27;0.01491635;
06-26 14:53:09.773 31074 31102 I Unity   : [STATISTIC]388;15030625;15029896;848936960;16183296;1488947911;0;0;0;0;0;0;0;0;0;14323;321666;0;27;0.01504432;
06-26 14:53:09.787 31074 31102 I Unity   : [STATISTIC]389;12602969;12602604;851599360;16183296;1488978583;0;0;0;0;0;0;0;0;0;146198;290000;0;27;0.01264703;
06-26 14:53:09.801 31074 31102 I Unity   : [STATISTIC]390;13545573;13544896;853712896;16183296;1488991255;0;0;0;0;0;0;0;0;0;16354;194270;0;27;0.01355401;
06-26 14:53:09.814 31074 31102 I Unity   : [STATISTIC]391;12274739;12274219;853712896;16183296;1489000151;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01228463;
06-26 14:53:09.830 31074 31102 I Unity   : [STATISTIC]392;14013542;14013021;853856256;16183296;1489000151;0;0;0;0;0;0;0;0;0;18281;0;0;27;0.0140237;
06-26 14:53:09.844 31074 31102 I Unity   : [STATISTIC]393;15190625;15190157;854110208;16183296;1489000151;0;0;0;0;0;0;0;0;0;16667;0;0;27;0.01520281;
06-26 14:53:09.858 31074 31102 I Unity   : [STATISTIC]394;13634114;13633594;854253568;16183296;1489000151;0;0;0;0;0;0;0;0;0;16771;0;0;27;0.01364359;
06-26 14:53:09.872 31074 31102 I Unity   : [STATISTIC]395;14408229;14407500;854253568;16183296;1489000151;0;0;0;0;0;0;0;0;0;14375;0;0;27;0.01441766;
06-26 14:53:09.887 31074 31102 I Unity   : [STATISTIC]396;13777500;13776823;854253568;16183296;1489000151;0;0;0;0;0;0;0;0;0;28125;0;0;27;0.01379396;
06-26 14:53:09.903 31074 31102 I Unity   : [STATISTIC]397;13532240;13531615;854253568;16183296;1489000151;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0135437;
06-26 14:53:09.920 31074 31102 I Unity   : [STATISTIC]398;19220157;19219843;854388736;16183296;1489000151;0;0;0;0;0;0;0;0;0;30417;0;0;27;0.01922979;
06-26 14:53:09.931 31074 31102 I Unity   : [STATISTIC]399;17439167;17438594;856674304;16183296;1505777367;0;0;0;0;0;0;0;0;0;14687;323021;0;27;0.01745047;
06-26 14:53:09.944 31074 31102 I Unity   : [STATISTIC]400;7509115;7508750;856674304;16183296;1505777367;0;0;0;0;0;0;0;0;0;12916;0;0;27;0.007523802;
06-26 14:53:09.960 31074 31102 I Unity   : [STATISTIC]401;13231042;13230729;856674304;16183296;1505777367;0;0;0;0;0;0;0;0;0;13958;0;0;27;0.01323906;
06-26 14:53:09.975 31074 31102 I Unity   : [STATISTIC]402;17423907;17423437;858812416;16183296;1505793751;0;0;0;0;0;0;0;0;0;12292;151250;0;27;0.01739521;
06-26 14:53:09.989 31074 31102 I Unity   : [STATISTIC]403;13177448;13177032;856571904;16183296;1505793751;0;0;0;0;0;0;0;0;0;14115;0;0;27;0.01326797;
06-26 14:53:10.004 31074 31102 I Unity   : [STATISTIC]404;13812604;13812136;856571904;16183296;1505785431;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01382177;
06-26 14:53:10.017 31074 31102 I Unity   : [STATISTIC]405;18514791;18514167;856571904;16183296;1522562647;0;0;0;0;0;0;0;0;0;30260;0;0;27;0.01852526;
06-26 14:53:10.030 31074 31102 I Unity   : [STATISTIC]406;11177136;11176771;856809472;16183296;1522562647;0;0;0;0;0;0;0;0;0;14532;0;0;27;0.01118714;
06-26 14:53:10.045 31074 31102 I Unity   : [STATISTIC]407;13465677;13465260;858939392;16183296;1522583543;0;0;0;0;0;0;0;0;0;12656;135677;0;27;0.01347583;
06-26 14:53:10.059 31074 31102 I Unity   : [STATISTIC]408;15642188;15641822;861532160;16183296;1522588055;0;0;0;0;0;0;0;0;0;21146;128698;0;27;0.01564995;
06-26 14:53:10.073 31074 31102 I Unity   : [STATISTIC]409;13681563;13680989;863965184;16183296;1522611859;0;0;0;0;0;0;0;0;0;13646;257031;0;27;0.01369203;
06-26 14:53:10.086 31074 31102 I Unity   : [STATISTIC]410;13836823;13836354;866070528;16183296;1539393619;0;0;0;0;0;0;0;0;0;13178;121823;0;27;0.01384443;
06-26 14:53:10.100 31074 31102 I Unity   : [STATISTIC]411;10748542;10748073;866070528;16183296;1539393619;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01076052;
06-26 14:53:10.115 31074 31102 I Unity   : [STATISTIC]412;15262552;15261979;866435072;16183296;1556170835;0;0;0;0;0;0;0;0;0;12240;0;0;27;0.01527198;
06-26 14:53:10.129 31074 31102 I Unity   : [STATISTIC]413;17743802;17743334;866435072;16183296;1556170835;0;0;0;0;0;0;0;0;0;37865;0;0;27;0.01775297;
06-26 14:53:10.142 31074 31102 I Unity   : [STATISTIC]414;12368021;12367448;868782080;16183296;1556126255;0;0;0;0;0;0;0;0;0;12031;295156;0;27;0.01237911;
06-26 14:53:10.157 31074 31102 I Unity   : [STATISTIC]415;13005989;13005365;870850560;16183296;1556142639;0;0;0;0;0;0;0;0;0;13489;152552;0;27;0.01301505;
06-26 14:53:10.171 31074 31102 I Unity   : [STATISTIC]416;15406979;15406406;873066496;16183296;1556167215;0;0;0;0;0;0;0;0;0;13073;123906;0;27;0.01541599;
06-26 14:53:10.185 31074 31102 I Unity   : [STATISTIC]417;13218438;13217812;875302912;16183296;1556167215;0;0;0;0;0;0;0;0;0;13958;246198;0;27;0.01322844;
06-26 14:53:10.199 31074 31102 I Unity   : [STATISTIC]418;11406562;11406042;875302912;16183296;1556167215;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01141672;
06-26 14:53:10.212 31074 31102 I Unity   : [STATISTIC]419;16580833;16580521;877555712;16183296;1572922767;0;0;0;0;0;0;0;0;0;13958;279115;0;27;0.01658646;
06-26 14:53:10.226 31074 31102 I Unity   : [STATISTIC]420;13742292;13741927;879833088;16183296;1572946427;0;0;0;0;0;0;0;0;0;14063;316146;0;27;0.01375958;
06-26 14:53:10.240 31074 31102 I Unity   : [STATISTIC]421;14183698;14183229;881901568;16183296;1589752795;0;0;0;0;0;0;0;0;0;21927;315990;0;27;0.01420662;
06-26 14:53:10.254 31074 31102 I Unity   : [STATISTIC]422;14495209;14494791;884314112;16183296;1589765595;0;0;0;0;0;0;0;0;0;13489;226771;0;27;0.01450557;
06-26 14:53:10.268 31074 31102 I Unity   : [STATISTIC]423;12625625;12625156;886439936;16183296;1589791163;0;0;0;0;0;0;0;0;0;13489;130625;0;27;0.0126388;
06-26 14:53:10.282 31074 31102 I Unity   : [STATISTIC]424;10973698;10971302;886439936;16183296;1589800379;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01097505;
06-26 14:53:10.297 31074 31102 I Unity   : [STATISTIC]425;19764167;19763750;888893440;16183296;1589826739;0;0;0;0;0;0;0;0;0;13021;386771;0;27;0.01979297;
06-26 14:53:10.311 31074 31102 I Unity   : [STATISTIC]426;11477760;11477292;889110528;16183296;1589826739;0;0;0;0;0;0;0;0;0;11823;0;0;27;0.0114849;
06-26 14:53:10.325 31074 31102 I Unity   : [STATISTIC]427;13364271;13363490;889110528;16183296;1589826739;0;0;0;0;0;0;0;0;0;13021;0;0;27;0.01337479;
06-26 14:53:10.339 31074 31102 I Unity   : [STATISTIC]428;16538073;16537604;891420672;16183296;1606603955;0;0;0;0;0;0;0;0;0;15781;158386;0;27;0.01654911;
06-26 14:53:10.350 31074 31102 I Unity   : [STATISTIC]429;13185000;13184479;893562880;16183296;1623385135;0;0;0;0;0;0;0;0;0;17031;329584;0;27;0.01319422;
06-26 14:53:10.365 31074 31102 I Unity   : [STATISTIC]430;9969583;9969166;895860736;16183296;1623415699;0;0;0;0;0;0;0;0;0;0;240990;0;27;0.009981042;
06-26 14:53:10.379 31074 31102 I Unity   : [STATISTIC]431;13694687;13694271;895860736;16183296;1623415699;0;0;0;0;0;0;0;0;0;12916;0;0;27;0.01370432;
06-26 14:53:10.394 31074 31102 I Unity   : [STATISTIC]432;19655105;19654635;898256896;16183296;1623437539;0;0;0;0;0;0;0;0;0;27083;445937;0;27;0.01966661;
06-26 14:53:10.408 31074 31102 I Unity   : [STATISTIC]433;12424323;12423646;900726784;16183296;1623490783;0;0;0;0;0;0;0;0;0;12812;282083;0;27;0.01243203;
06-26 14:53:10.421 31074 31102 I Unity   : [STATISTIC]434;13465625;13465260;903028736;16183296;1640267999;0;0;0;0;0;0;0;0;0;13177;292448;0;27;0.01347599;
06-26 14:53:10.435 31074 31102 I Unity   : [STATISTIC]435;12760989;12760573;905363456;16183296;1640300551;0;0;0;0;0;0;0;0;0;12291;287135;0;27;0.01277078;
06-26 14:53:10.449 31074 31102 I Unity   : [STATISTIC]436;12345469;12345104;907505664;16183296;1640308743;0;0;0;0;0;0;0;0;0;0;257136;0;27;0.01235505;
06-26 14:53:10.463 31074 31102 I Unity   : [STATISTIC]437;13651146;13650469;907505664;16183296;1640308743;0;0;0;0;0;0;0;0;0;13802;0;0;27;0.01366135;
06-26 14:53:10.478 31074 31102 I Unity   : [STATISTIC]438;16413229;16412760;909766656;16183296;1640340003;0;0;0;0;0;0;0;0;0;12188;262396;0;27;0.01642812;
06-26 14:53:10.491 31074 31102 I Unity   : [STATISTIC]439;14676927;14676511;911880192;16183296;1640338791;0;0;0;0;0;0;0;0;0;13437;369740;0;27;0.01468563;
06-26 14:53:10.504 31074 31102 I Unity   : [STATISTIC]440;12599844;12599583;914391040;16183296;1640391895;0;0;0;0;0;0;0;0;0;14584;261771;0;27;0.0126099;
06-26 14:53:10.518 31074 31102 I Unity   : [STATISTIC]441;12231094;12230625;914391040;16183296;1640396567;0;0;0;0;0;0;0;0;0;13125;0;0;27;0.01224167;
06-26 14:53:10.533 31074 31102 I Unity   : [STATISTIC]442;12557604;12557135;914599936;16183296;1657173783;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0125675;
06-26 14:53:10.547 31074 31102 I Unity   : [STATISTIC]443;18922396;18921927;916742144;16183296;1673959191;0;0;0;0;0;0;0;0;0;23645;379375;0;27;0.01893198;
06-26 14:53:10.561 31074 31102 I Unity   : [STATISTIC]444;12742865;12742500;918867968;16183296;1673959191;0;0;0;0;0;0;0;0;0;12291;238281;0;27;0.01275151;
06-26 14:53:10.573 31074 31102 I Unity   : [STATISTIC]445;15185365;15184844;921108480;16183296;1673975575;0;0;0;0;0;0;0;0;0;13542;347917;0;27;0.01519432;
06-26 14:53:10.586 31074 31102 I Unity   : [STATISTIC]446;11530625;11530208;923422720;16183296;1674004855;0;0;0;0;0;0;0;0;0;14792;224843;0;27;0.01154203;
06-26 14:53:10.600 31074 31102 I Unity   : [STATISTIC]447;12670833;12670313;925470720;16183296;1674009559;0;0;0;0;0;0;0;0;0;13385;162552;0;27;0.01267927;
06-26 14:53:10.614 31074 31102 I Unity   : [STATISTIC]448;12655104;12654740;927760384;16183296;1690786775;0;0;0;0;0;0;0;0;0;0;319583;0;27;0.01266495;
06-26 14:53:10.629 31074 31102 I Unity   : [STATISTIC]449;13291927;13291458;927760384;16183296;1690777847;0;0;0;0;0;0;0;0;0;14739;0;0;27;0.01330385;
