
07-15 17:12:59.094 11387 11413 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-15 17:13:00.167 11387 11413 I Unity   : [STATISTIC]351;14477187;0;14476823;748048384;16338944;898829983;0;0;0;0;0;0;0;0;0;0;0;0;0;10944167;573542;0;27;0.01447526;
07-15 17:13:00.181 11387 11413 I Unity   : [STATISTIC]352;15312656;0;15312240;748036096;16338944;898829983;11094;33437;57291;0;0;1041;1398021;0;0;0;0;0;0;10540573;317708;0;27;0.01533635;
07-15 17:13:00.194 11387 11413 I Unity   : [STATISTIC]353;13874844;0;13874375;748036096;16338944;898829983;11406;34115;59896;0;0;1093;1515364;0;0;0;0;0;0;8853542;356146;0;27;0.01388651;
07-15 17:13:00.209 11387 11413 I Unity   : [STATISTIC]354;11935052;0;11934688;748036096;16338944;898829983;8333;24896;46198;0;0;1198;942708;0;0;0;0;0;0;7934844;311562;0;27;0.0119737;
07-15 17:13:00.223 11387 11413 I Unity   : [STATISTIC]355;15794844;0;15794323;748195840;16338944;898829983;8594;30104;46979;0;0;625;1286562;0;0;0;0;0;0;11649792;278489;0;27;0.0157625;
07-15 17:13:00.235 11387 11413 I Unity   : [STATISTIC]356;15732917;0;15732448;748195840;16338944;898829983;12917;42761;129375;0;0;781;2419115;0;0;0;0;0;0;9389636;469635;0;27;0.0157787;
07-15 17:13:00.294 11387 11413 I Unity   : [STATISTIC]357;11075312;0;11074896;748150784;16338944;898829983;6510;22083;39636;0;0;834;1478803;0;0;0;0;0;0;5609271;992553;0;27;0.01110703;
07-15 17:13:00.319 11387 11413 I Unity   : [STATISTIC]358;71212657;0;71212083;749133824;16338944;901068255;0;0;0;0;0;0;0;0;0;0;0;0;0;5545156;973490;0;27;0.07123859;
07-15 17:13:00.334 11387 11413 I Unity   : [STATISTIC]359;21467916;0;21466562;751534080;16338944;1326855647;1268855;949009;251822;0;0;263542;8142709;0;0;0;0;0;0;7005781;464427;0;27;0.02147484;
07-15 17:13:00.346 11387 11413 I Unity   : [STATISTIC]360;13010885;0;13010365;753623040;16338944;1328952799;701563;410833;112188;0;0;60677;3512395;0;0;0;0;0;0;135417;844219;0;27;0.01302229;
07-15 17:13:00.354 11387 11413 I Unity   : [STATISTIC]361;7604947;0;7604479;755011584;16338944;1328952799;558750;218489;108698;0;0;49948;2349115;0;0;0;0;0;0;53959;376979;0;27;0.007627291;
07-15 17:13:00.361 11387 11413 I Unity   : [STATISTIC]362;4823333;0;4822864;755019776;16338944;1328952799;0;0;0;0;0;0;0;0;0;0;0;0;0;61198;434270;0;27;0.004838334;
07-15 17:13:00.692 11387 11413 I Unity   : [STATISTIC]363;329985208;0;329984635;785346560;16338944;1339475519;0;0;0;0;4218;0;0;0;0;0;0;0;0;2232812;3673281;0;27;0.3299936;
07-15 17:13:00.713 11387 11413 I Unity   : [STATISTIC]364;23949531;0;23949063;793141248;16338944;1349985919;2660208;1456354;537395;0;441821;216249;10024220;0;0;0;0;0;0;56354;2049479;0;27;0.02395719;
07-15 17:13:00.727 11387 11413 I Unity   : [STATISTIC]365;14623594;0;14623125;797437952;16338944;1360479903;1478490;431615;250834;0;174635;188803;5504220;0;0;0;0;0;0;57343;984584;0;27;0.01463438;
07-15 17:13:00.739 11387 11413 I Unity   : [STATISTIC]366;11491719;0;11491302;802959360;16338944;1381451423;752604;259531;131459;0;101511;117240;2940938;0;0;0;0;0;249636;39792;1587969;0;27;0.01150385;
07-15 17:13:00.746 11387 11413 I Unity   : [STATISTIC]367;7458125;0;7457605;807149568;16338944;1385645727;0;0;0;0;68334;0;0;0;0;0;0;0;0;43281;893854;0;27;0.007469323;
07-15 17:13:00.762 11387 11413 I Unity   : [STATISTIC]368;10030885;0;10030417;808116224;16338944;1385645727;1196667;210469;120520;0;63230;188802;3503749;0;0;0;0;0;0;48437;671407;0;27;0.01004021;
07-15 17:13:00.775 11387 11413 I Unity   : [STATISTIC]369;12243541;0;12243021;808116224;16338944;1385645727;0;0;0;0;35573;0;0;0;0;0;12396;0;0;5648489;1274896;0;27;0.01225526;
07-15 17:13:00.791 11387 11413 I Unity   : [STATISTIC]370;16360990;0;16360729;809291776;16338944;1385645727;665678;211771;118073;0;26719;204896;3227864;0;0;0;0;0;0;6769479;710677;0;27;0.01637151;
07-15 17:13:00.819 11387 11413 I Unity   : [STATISTIC]371;33850261;0;33849948;812830720;16338944;1402472983;616145;386822;150625;574323;133959;148907;3169999;0;0;0;19688;0;0;6046823;2711198;0;27;0.03386167;
07-15 17:13:00.832 11387 11413 I Unity   : [STATISTIC]372;13439375;0;13438959;816500736;16338944;1402485303;1067084;509427;251094;79844;93646;207188;4679166;0;0;0;30938;0;0;46354;2464740;0;27;0.01344958;
07-15 17:13:00.843 11387 11413 I Unity   : [STATISTIC]373;10874271;0;10873802;820064256;16338944;1402514103;630261;201771;146823;99479;30105;172135;2931250;0;0;0;44583;0;0;51042;2132604;0;27;0.01088537;
07-15 17:13:00.855 11387 11413 I Unity   : [STATISTIC]374;7320677;0;7320260;820232192;16338944;1402518263;0;0;0;0;71615;0;0;0;0;0;98438;0;0;41459;1625364;0;27;0.00733526;
07-15 17:13:00.873 11387 11413 I Unity   : [STATISTIC]375;15873958;0;15873438;823406592;16338944;1419328983;690885;268594;182084;191875;38646;170052;3430521;0;0;0;102032;0;0;4802604;1902084;0;27;0.01587938;
07-15 17:13:00.885 11387 11413 I Unity   : [STATISTIC]376;16573333;0;16572708;824692736;16338944;1419328983;635052;240729;133698;0;79533;174271;2940522;0;0;0;62083;0;0;6748854;1187917;0;27;0.0165863;
07-15 17:13:00.899 11387 11413 I Unity   : [STATISTIC]377;13037500;0;13037187;827822080;16338944;1436143167;569062;180000;145833;171145;78490;245677;3089374;0;0;0;55105;0;0;1523594;2366406;0;27;0.01304896;
07-15 17:13:00.911 11387 11413 I Unity   : [STATISTIC]378;14865209;0;14864739;831164416;16338944;1436159711;713281;179167;457708;119688;65573;178021;3299062;0;0;0;70001;0;0;3375730;2308958;0;27;0.01487635;
07-15 17:13:00.923 11387 11413 I Unity   : [STATISTIC]379;10137865;0;10137395;832090112;16338944;1436163871;803958;179792;148125;0;67239;213386;3133438;0;0;0;72084;0;0;67136;1367708;0;27;0.01014635;
07-15 17:13:00.938 11387 11413 I Unity   : [STATISTIC]380;12230000;0;12229688;834527232;16338944;1436187307;0;0;0;175625;38333;0;0;0;0;0;103282;0;0;2281718;2542343;0;27;0.01224396;
07-15 17:13:00.953 11387 11413 I Unity   : [STATISTIC]381;17213854;0;17213386;837500928;16338944;1436207915;831927;153594;169896;129375;94479;330104;3491407;0;0;0;128176;0;0;5373230;2444323;0;27;0.01722219;
07-15 17:13:00.966 11387 11413 I Unity   : [STATISTIC]382;14642344;0;14641927;840544256;16338944;1436263147;626719;192812;139532;280885;70781;250677;3128697;0;0;0;91459;0;0;2671615;2377448;0;27;0.01465182;
07-15 17:13:00.979 11387 11413 I Unity   : [STATISTIC]383;12396198;0;12395625;844058624;16338944;1469855175;682656;187135;216823;162135;79687;313386;3234480;0;0;0;118437;0;0;920469;2331042;0;27;0.01240932;
07-15 17:13:00.994 11387 11413 I Unity   : [STATISTIC]384;12994167;0;12993802;842715136;16338944;1469900743;689896;164740;118802;183698;35157;257343;3413595;0;0;0;117290;0;0;1732708;2091666;0;27;0.01300901;
07-15 17:13:01.007 11387 11413 I Unity   : [STATISTIC]385;12203230;0;12202605;842997760;16338944;1469905063;0;0;0;0;61979;0;0;0;0;0;82760;0;0;3104219;1650521;0;27;0.01221354;
07-15 17:13:01.023 11387 11413 I Unity   : [STATISTIC]386;16482604;0;16481927;846241792;16338944;1469933059;975417;148229;156302;360833;78854;354062;3720780;0;0;0;216145;0;0;4687812;2042916;0;27;0.01649406;
07-15 17:13:01.035 11387 11413 I Unity   : [STATISTIC]387;15798125;0;15797813;849195008;16338944;1469991495;644479;207604;147500;252552;64583;236041;3306354;0;0;0;119949;0;0;3515261;3005937;0;27;0.01581078;
07-15 17:13:01.048 11387 11413 I Unity   : [STATISTIC]388;12879427;0;12878958;853123072;16338944;1470012263;767500;135208;149062;201302;147292;437813;3480625;0;0;0;0;0;616250;454844;2966354;0;27;0.01288943;
07-15 17:13:01.061 11387 11413 I Unity   : [STATISTIC]389;11688750;0;11688177;856510464;16338944;1486853635;789895;132395;257761;255520;54897;275677;3589426;0;0;0;87084;0;0;45208;2083959;0;27;0.01169984;
