
06-27 11:32:54.285 25508 25528 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-27 11:32:54.738 25508 25528 I Unity   : [STATISTIC]302;13322188;13321459;759775232;15769600;918461827;0;0;0;0;0;0;0;0;0;521;0;0;0;0.01333365;
06-27 11:32:54.752 25508 25528 I Unity   : [STATISTIC]303;14394218;14393750;760651776;15769600;918461827;0;0;0;0;0;0;0;0;0;364;0;0;0;0.01440786;
06-27 11:32:54.767 25508 25528 I Unity   : [STATISTIC]304;13464114;13463490;761958400;15769600;918461827;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01347115;
06-27 11:32:54.780 25508 25528 I Unity   : [STATISTIC]305;14836719;14836198;762425344;15769600;918461827;0;0;0;0;0;0;0;0;0;416;0;0;0;0.01484458;
06-27 11:32:54.795 25508 25528 I Unity   : [STATISTIC]306;24537396;24536719;763514880;15769600;918470019;0;0;0;0;0;0;0;0;0;2100833;0;0;27;0.0245451;
06-27 11:32:54.807 25508 25528 I Unity   : [STATISTIC]307;5434843;5434479;763760640;15769600;918470019;0;0;0;0;0;0;0;0;0;22760;0;0;27;0.005442812;
06-27 11:32:54.821 25508 25528 I Unity   : [STATISTIC]308;9477865;9477292;763760640;15769600;918470019;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009485729;
06-27 11:32:54.835 25508 25528 I Unity   : [STATISTIC]309;15468906;15468334;762503168;15769600;917421443;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01547115;
06-27 11:32:54.847 25508 25528 I Unity   : [STATISTIC]310;16267553;16266979;762503168;15769600;917421443;0;0;0;0;0;0;0;0;0;15521;0;0;27;0.01628734;
06-27 11:32:54.863 25508 25528 I Unity   : [STATISTIC]311;10410104;10409636;762818560;15769600;917421443;0;0;0;0;0;0;0;0;0;12083;0;0;27;0.01042963;
06-27 11:32:54.876 25508 25528 I Unity   : [STATISTIC]312;16852448;16851927;762818560;15769600;917421443;0;0;0;0;0;0;0;0;0;15573;0;0;27;0.01685943;
06-27 11:32:54.889 25508 25528 I Unity   : [STATISTIC]313;12934271;12933698;762818560;15769600;917421443;0;0;0;0;0;0;0;0;0;16927;0;0;27;0.01293297;
06-27 11:32:54.904 25508 25528 I Unity   : [STATISTIC]314;12485313;12484844;762818560;15769600;917421443;0;0;0;0;0;0;0;0;0;10729;0;0;27;0.01251245;
06-27 11:32:54.919 25508 25528 I Unity   : [STATISTIC]315;14118073;14117604;763056128;15769600;917421443;0;0;0;0;0;0;0;0;0;10885;0;0;27;0.01414641;
06-27 11:32:54.933 25508 25528 I Unity   : [STATISTIC]316;14303333;14302813;763056128;15769600;917421443;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01430682;
06-27 11:32:54.946 25508 25528 I Unity   : [STATISTIC]317;14495573;14494843;763056128;15769600;917421443;0;0;0;0;0;0;0;0;0;10677;0;0;27;0.01452609;
06-27 11:32:54.959 25508 25528 I Unity   : [STATISTIC]318;14672240;14671875;763056128;15769600;917421443;0;0;0;0;0;0;0;0;0;44167;0;0;27;0.0146701;
06-27 11:32:54.974 25508 25528 I Unity   : [STATISTIC]319;11384219;11383907;763056128;15769600;917290479;0;0;0;0;0;0;0;0;0;12604;0;0;27;0.01141953;
06-27 11:32:54.987 25508 25528 I Unity   : [STATISTIC]320;16853438;16853073;763301888;15769600;917290479;0;0;0;0;0;0;0;0;0;13281;0;0;27;0.01686052;
06-27 11:32:55.000 25508 25528 I Unity   : [STATISTIC]321;12528073;12527656;763301888;15769600;917290479;0;0;0;0;0;0;0;0;0;14896;0;0;27;0.01253099;
06-27 11:32:55.017 25508 25528 I Unity   : [STATISTIC]322;10728906;10728177;763301888;15769600;917290479;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01074849;
06-27 11:32:55.030 25508 25528 I Unity   : [STATISTIC]323;18185469;18184740;763301888;15769600;917290479;0;0;0;0;0;0;0;0;0;12657;0;0;27;0.01819557;
06-27 11:32:55.042 25508 25528 I Unity   : [STATISTIC]324;13909375;13909063;763559936;15769600;917290479;0;0;0;0;0;0;0;0;0;13646;0;0;27;0.01391396;
06-27 11:32:55.056 25508 25528 I Unity   : [STATISTIC]325;12183386;12183020;763559936;15769600;917290479;0;0;0;0;0;0;0;0;0;8489;0;0;27;0.01219505;
06-27 11:32:55.078 25508 25528 I Unity   : [STATISTIC]326;12809010;12808646;763559936;15769600;917290479;0;0;0;0;0;0;0;0;0;9167;0;0;27;0.01283922;
06-27 11:32:55.090 25508 25528 I Unity   : [STATISTIC]327;23221250;23220833;763559936;15769600;917290479;0;0;0;0;0;0;0;0;0;13854;0;0;27;0.02321901;
06-27 11:32:55.105 25508 25528 I Unity   : [STATISTIC]328;10855208;10854584;763559936;15769600;917290479;0;0;0;0;0;0;0;0;0;8438;0;0;27;0.010885;
06-27 11:32:55.120 25508 25528 I Unity   : [STATISTIC]329;14729844;14729375;763559936;15769600;917290479;0;0;0;0;0;0;0;0;0;9062;0;0;27;0.01474505;
06-27 11:32:55.134 25508 25528 I Unity   : [STATISTIC]330;15334948;15334375;763469824;15769600;917290479;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01535047;
06-27 11:32:55.147 25508 25528 I Unity   : [STATISTIC]331;14517865;14517344;763469824;15769600;917290479;0;0;0;0;0;0;0;0;0;20416;0;0;27;0.0145287;
06-27 11:32:55.161 25508 25528 I Unity   : [STATISTIC]332;13590834;13590312;763715584;15769600;917290479;0;0;0;0;0;0;0;0;0;12865;0;0;27;0.01360036;
06-27 11:32:55.176 25508 25528 I Unity   : [STATISTIC]333;11919428;11918802;763715584;15769600;917290479;0;0;0;0;0;0;0;0;0;10104;0;0;27;0.01193802;
06-27 11:32:55.189 25508 25528 I Unity   : [STATISTIC]334;15933490;15933072;763715584;15769600;917290479;0;0;0;0;0;0;0;0;0;12395;0;0;27;0.01594359;
06-27 11:32:55.203 25508 25528 I Unity   : [STATISTIC]335;14040261;14039688;763715584;15769600;917290479;0;0;0;0;0;0;0;0;0;17135;0;0;27;0.01404276;
06-27 11:32:55.216 25508 25528 I Unity   : [STATISTIC]336;13626302;13625781;763977728;15769600;917290479;0;0;0;0;0;0;0;0;0;14896;0;0;27;0.01364495;
06-27 11:32:55.232 25508 25528 I Unity   : [STATISTIC]337;10706875;10706354;763977728;15769600;917290479;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0107387;
06-27 11:32:55.246 25508 25528 I Unity   : [STATISTIC]338;18230885;18230313;763977728;15769600;917290479;0;0;0;0;0;0;0;0;0;12448;0;0;27;0.0182376;
06-27 11:32:55.261 25508 25528 I Unity   : [STATISTIC]339;12977292;12976823;763977728;15769600;917290479;0;0;0;0;0;0;0;0;0;11927;0;0;27;0.0129874;
06-27 11:32:55.275 25508 25528 I Unity   : [STATISTIC]340;16127865;16127083;763977728;15769600;917290479;0;0;0;0;0;0;0;0;0;10520;0;0;27;0.01612578;
06-27 11:32:55.288 25508 25528 I Unity   : [STATISTIC]341;13971093;13970573;764211200;15769600;917290479;0;0;0;0;0;0;0;0;0;11146;0;0;27;0.01399339;
06-27 11:32:55.303 25508 25528 I Unity   : [STATISTIC]342;12130990;12130677;764211200;15769600;917290479;0;0;0;0;0;0;0;0;0;10833;0;0;27;0.01216255;
06-27 11:32:55.318 25508 25528 I Unity   : [STATISTIC]343;14243333;14242657;764211200;15769600;917290479;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01425198;
06-27 11:32:55.330 25508 25528 I Unity   : [STATISTIC]344;16556407;16555885;764211200;15769600;917290479;0;0;0;0;0;0;0;0;0;15208;0;0;27;0.01657135;
06-27 11:32:55.345 25508 25528 I Unity   : [STATISTIC]345;11663698;11663177;764456960;15769600;917290479;0;0;0;0;0;0;0;0;0;13282;0;0;27;0.0116762;
06-27 11:32:55.359 25508 25528 I Unity   : [STATISTIC]346;13562865;13562448;764456960;15769600;917290479;0;0;0;0;0;0;0;0;0;8542;0;0;27;0.01359573;
06-27 11:32:55.373 25508 25528 I Unity   : [STATISTIC]347;15295156;15294688;764444672;15769600;917290479;0;0;0;0;0;0;0;0;0;10886;0;0;27;0.01530141;
06-27 11:32:55.386 25508 25528 I Unity   : [STATISTIC]348;14460156;14459427;764444672;15769600;917290479;0;0;0;0;0;0;0;0;0;14687;0;0;27;0.01446839;
06-27 11:32:55.400 25508 25528 I Unity   : [STATISTIC]349;12142969;12142604;764624896;15769600;917290371;0;0;0;0;0;0;0;0;0;10729;0;0;27;0.01216125;
06-27 11:32:55.414 25508 25528 I Unity   : [STATISTIC]350;12286771;12286250;764624896;15769600;917290371;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01232161;
06-27 11:32:55.427 25508 25528 I Unity   : [STATISTIC]351;16696563;16695834;764624896;15769600;917290371;0;0;0;0;0;0;0;0;0;12031;0;0;27;0.01669964;
06-27 11:32:55.483 25508 25528 I Unity   : [STATISTIC]352;13992240;13991927;764624896;15769600;917290371;0;0;0;0;0;0;0;0;0;9792;0;0;27;0.01400932;
06-27 11:32:55.511 25508 25528 I Unity   : [STATISTIC]353;69039062;69038333;755556352;15769600;919528643;0;0;0;0;0;0;0;0;0;9635;0;0;27;0.06905937;
06-27 11:32:55.732 25508 25528 I Unity   : [STATISTIC]354;229140781;229140312;1154519040;15769600;1808917699;0;0;0;0;0;0;0;0;0;1633699;0;0;27;0.2068067;
06-27 11:32:56.537 25508 25528 I Unity   : [STATISTIC]355;804834531;804833385;2345533440;15769600;3285411011;0;0;0;0;0;0;0;0;0;3679063;0;0;27;0.3333333;
06-27 11:32:57.334 25508 25528 I Unity   : [STATISTIC]356;797516405;797515468;2342080512;15769600;3285406915;0;0;0;0;0;0;0;0;0;2914845;0;0;27;0.3333333;
06-27 11:32:58.139 25508 25528 I Unity   : [STATISTIC]357;803941927;803940937;2336235520;15769600;3302184131;0;0;0;0;0;0;0;0;0;3105832;0;0;27;0.3333333;
06-27 11:32:58.939 25508 25528 I Unity   : [STATISTIC]358;800692812;800691927;2331246592;15769600;3310552259;0;0;0;0;0;0;0;0;0;3447552;0;0;27;0.3333333;
06-27 11:32:59.897 25508 25528 I Unity   : [STATISTIC]359;952488958;952488124;2364256256;15769600;3329484067;0;0;0;0;0;0;0;0;0;3199115;0;0;27;0.3333333;
06-27 11:33:00.710 25508 25528 I Unity   : [STATISTIC]360;818015833;818015104;2355060736;15769600;3356783971;0;0;0;0;0;0;0;0;0;3033541;500260;0;27;0.3333333;
06-27 11:33:01.485 25508 25528 I Unity   : [STATISTIC]361;775545417;775544636;2350551040;15769600;3358868867;0;0;0;0;0;0;0;0;0;3030782;0;0;27;0.3333333;
06-27 11:33:02.268 25508 25528 I Unity   : [STATISTIC]362;782406094;782405261;2355675136;15769600;3396652535;0;0;0;0;0;0;0;0;0;3071770;162448;0;27;0.3333333;
06-27 11:33:03.049 25508 25528 I Unity   : [STATISTIC]363;781461510;781460781;2361319424;15769600;3400846839;0;0;0;0;0;0;0;0;0;3124325;0;0;27;0.3333333;
06-27 11:33:03.822 25508 25528 I Unity   : [STATISTIC]364;772694583;772693750;2354872320;15769600;3400888571;0;0;0;0;0;0;0;0;0;2951042;175572;0;27;0.3333333;
06-27 11:33:04.622 25508 25528 I Unity   : [STATISTIC]365;799738072;799737291;2378489856;15769600;3426103643;0;0;0;0;0;0;0;0;0;3032291;103803;0;27;0.3333333;
06-27 11:33:05.409 25508 25528 I Unity   : [STATISTIC]366;787467552;787466562;2373476352;15769600;3442884987;0;0;0;0;0;0;0;0;0;2840209;180521;0;27;0.3333333;
06-27 11:33:06.203 25508 25528 I Unity   : [STATISTIC]367;793167760;793166823;2366623744;15769600;3434526231;0;0;0;0;0;0;0;0;0;3199063;469115;0;27;0.3333333;
06-27 11:33:06.984 25508 25528 I Unity   : [STATISTIC]368;781740625;781739688;2368892928;15769600;3442972439;0;0;0;0;0;0;0;0;0;3264428;101250;0;27;0.3333333;
06-27 11:33:07.757 25508 25528 I Unity   : [STATISTIC]369;772890416;772888802;2367324160;15769600;3451386679;0;0;0;0;0;0;0;0;0;3034322;199636;0;27;0.3333333;
06-27 11:33:08.529 25508 25528 I Unity   : [STATISTIC]370;772527552;772526770;2370342912;15769600;3006850459;0;0;0;0;0;0;0;0;0;3476926;169167;0;27;0.3333333;
06-27 11:33:09.309 25508 25528 I Unity   : [STATISTIC]371;779491770;779490729;2366971904;15769600;3023665719;0;0;0;0;0;0;0;0;0;2923958;194635;0;27;0.3333333;
06-27 11:33:10.079 25508 25528 I Unity   : [STATISTIC]372;770298646;770297604;2367610880;15769600;3032050551;0;0;0;0;0;0;0;0;0;3312189;180312;0;27;0.3333333;
06-27 11:33:10.846 25508 25528 I Unity   : [STATISTIC]373;766293281;766292448;2371596288;15769600;3032083671;0;0;0;0;0;0;0;0;0;3031927;106250;0;27;0.3333333;
06-27 11:33:11.626 25508 25528 I Unity   : [STATISTIC]374;780291823;780290833;2365489152;15769600;3032125015;0;0;0;0;0;0;0;0;0;3157969;167188;0;27;0.3333333;
06-27 11:33:12.388 25508 25528 I Unity   : [STATISTIC]375;762265416;762264583;2385543168;15769600;3057345067;0;0;0;0;0;0;0;0;0;2809011;176823;0;27;0.3333333;
06-27 11:33:13.153 25508 25528 I Unity   : [STATISTIC]376;765346823;765345989;2380353536;15769600;3074122283;0;0;0;0;0;0;0;0;0;3218957;187916;0;27;0.3333333;
06-27 11:33:13.900 25508 25528 I Unity   : [STATISTIC]377;746142865;746142083;2374209536;15769600;3065725739;0;0;0;0;0;0;0;0;0;2964478;117553;0;27;0.3333333;
06-27 11:33:14.663 25508 25528 I Unity   : [STATISTIC]378;763433281;763432500;2376527872;15769600;3074174339;0;0;0;0;0;0;0;0;0;3065833;186354;0;27;0.3333333;
06-27 11:33:15.428 25508 25528 I Unity   : [STATISTIC]379;764729896;764729115;2373701632;15769600;3082623451;0;0;0;0;0;0;0;0;0;2921877;269115;0;27;0.3333333;
06-27 11:33:16.173 25508 25528 I Unity   : [STATISTIC]380;745144584;745143749;2375823360;15769600;3107843067;0;0;0;0;0;0;0;0;0;3170989;125000;0;27;0.3333333;
06-27 11:33:16.916 25508 25528 I Unity   : [STATISTIC]381;742583541;742582604;2372435968;15769600;3124628475;0;0;0;0;0;0;0;0;0;2763177;248177;0;27;0.3333333;
06-27 11:33:17.662 25508 25528 I Unity   : [STATISTIC]382;746039687;746038698;2370498560;15769600;3116219387;0;0;0;0;0;0;0;0;0;2946875;480104;0;27;0.3333333;
06-27 11:33:18.417 25508 25528 I Unity   : [STATISTIC]383;755238854;755237813;2372091904;15769600;3124628475;0;0;0;0;0;0;0;0;0;2937761;389740;0;27;0.3333333;
06-27 11:33:19.149 25508 25528 I Unity   : [STATISTIC]384;732191458;732190624;2369744896;15769600;3133012987;0;0;0;0;0;0;0;0;0;2847604;234375;0;27;0.3333333;
06-27 11:33:19.883 25508 25528 I Unity   : [STATISTIC]385;733084688;733083853;2382180352;15769600;3149843083;0;0;0;0;0;0;0;0;0;3273282;322448;0;27;0.3333333;
06-27 11:33:20.633 25508 25528 I Unity   : [STATISTIC]386;750066198;750065208;2383417344;15769600;3158252171;0;0;0;0;0;0;0;0;0;2965260;0;0;27;0.3333333;
06-27 11:33:21.372 25508 25528 I Unity   : [STATISTIC]387;739080156;739079322;2376527872;15769600;3158260363;0;0;0;0;0;0;0;0;0;3051303;138906;0;27;0.3333333;
06-27 11:33:22.114 25508 25528 I Unity   : [STATISTIC]388;742848281;742847291;2374967296;15769600;3166663335;0;0;0;0;0;0;0;0;0;2872760;341511;0;27;0.3333333;
06-27 11:33:22.855 25508 25528 I Unity   : [STATISTIC]389;740114531;740113749;2376282112;15769600;3175101447;0;0;0;0;0;0;0;0;0;2871979;136094;0;27;0.3333333;
06-27 11:33:23.595 25508 25528 I Unity   : [STATISTIC]390;740431874;740431041;2370772992;15769600;3175158191;0;0;0;0;0;0;0;0;0;2980468;311771;0;27;0.3333333;
06-27 11:33:24.327 25508 25528 I Unity   : [STATISTIC]391;731953594;731952656;2368671744;15769600;3200311727;0;0;0;0;0;0;0;0;0;2987551;136927;0;27;0.3333333;
06-27 11:33:25.032 25508 25528 I Unity   : [STATISTIC]392;705120468;705119531;2362437632;15769600;3200319919;0;0;0;0;0;0;0;0;0;3089427;318802;0;27;0.3333333;
06-27 11:33:25.753 25508 25528 I Unity   : [STATISTIC]393;720531302;720530365;2365304832;15769600;3208729007;0;0;0;0;0;0;0;0;0;3510103;0;0;27;0.3333333;
06-27 11:33:26.471 25508 25528 I Unity   : [STATISTIC]394;718139323;718138281;2358038528;15769600;3208729007;0;0;0;0;0;0;0;0;0;3158490;0;0;27;0.3333333;
06-27 11:33:27.188 25508 25528 I Unity   : [STATISTIC]395;716748073;716746979;2369708032;15769600;3208729007;0;0;0;0;0;0;0;0;0;3031875;0;0;27;0.3333333;
06-27 11:33:27.920 25508 25528 I Unity   : [STATISTIC]396;733069010;733068021;2361704448;15769600;3208729007;0;0;0;0;0;0;0;0;0;3725834;0;0;27;0.3333333;
06-27 11:33:28.620 25508 25528 I Unity   : [STATISTIC]397;699697135;699696302;2356588544;15769600;3242291631;0;0;0;0;0;0;0;0;0;2855730;109271;0;27;0.3333333;
06-27 11:33:29.326 25508 25528 I Unity   : [STATISTIC]398;706173489;706172291;2351767552;15769600;3250667951;0;0;0;0;0;0;0;0;0;3076095;307760;0;27;0.3333333;
06-27 11:33:30.024 25508 25528 I Unity   : [STATISTIC]399;698014219;698013541;2356051968;15769600;3250721255;0;0;0;0;0;0;0;0;0;2888022;337865;0;27;0.3333333;
06-27 11:33:30.715 25508 25528 I Unity   : [STATISTIC]400;690642291;690641510;2351239168;15769600;3250771647;0;0;0;0;0;0;0;0;0;2937397;194843;0;27;0.3333333;
06-27 11:33:31.401 25508 25528 I Unity   : [STATISTIC]401;685504687;685503750;2353598464;15769600;3259193311;0;0;0;0;0;0;0;0;0;3232292;360053;0;27;0.3333333;
06-27 11:33:32.091 25508 25528 I Unity   : [STATISTIC]402;690399270;690398333;2347474944;15769600;3259201503;0;0;0;0;0;0;0;0;0;3004062;193385;0;27;0.3333333;
06-27 11:33:32.794 25508 25528 I Unity   : [STATISTIC]403;702546771;702545781;2344570880;15769600;3267569631;0;0;0;0;0;0;0;0;0;3253073;0;0;27;0.3333333;
06-27 11:33:33.469 25508 25528 I Unity   : [STATISTIC]404;675764374;675763541;2346876928;15769600;3292734879;0;0;0;0;0;0;0;0;0;3126249;0;0;27;0.3333333;
06-27 11:33:34.158 25508 25528 I Unity   : [STATISTIC]405;688685260;688683905;2359222272;15769600;3292734879;0;0;0;0;0;0;0;0;0;2927449;0;0;27;0.3333333;
06-27 11:33:34.846 25508 25528 I Unity   : [STATISTIC]406;688198177;688197396;2351734784;15769600;3292734879;0;0;0;0;0;0;0;0;0;3201407;0;0;27;0.3333333;
06-27 11:33:35.534 25508 25528 I Unity   : [STATISTIC]407;687198750;687197760;2344386560;15769600;3292743071;0;0;0;0;0;0;0;0;0;3263386;127604;0;27;0.3333333;
06-27 11:33:36.208 25508 25528 I Unity   : [STATISTIC]408;674515312;674514323;2341023744;15769600;3317896607;0;0;0;0;0;0;0;0;0;3117083;262761;0;27;0.3333333;
06-27 11:33:36.884 25508 25528 I Unity   : [STATISTIC]409;675522968;675522083;2342572032;15769600;3326322079;0;0;0;0;0;0;0;0;0;3711093;127604;0;27;0.3333333;
06-27 11:33:37.548 25508 25528 I Unity   : [STATISTIC]410;664594635;664593906;2337996800;15769600;3343129019;0;0;0;0;0;0;0;0;0;2996824;283646;0;27;0.3333333;
06-27 11:33:38.219 25508 25528 I Unity   : [STATISTIC]411;670240781;670240052;2336116736;15769600;3334744507;0;0;0;0;0;0;0;0;0;3194688;175364;0;27;0.3333333;
06-27 11:33:38.884 25508 25528 I Unity   : [STATISTIC]412;665149740;665149010;2336882688;15769600;3343183095;0;0;0;0;0;0;0;0;0;2883541;309479;0;27;0.3333333;
06-27 11:33:39.534 25508 25528 I Unity   : [STATISTIC]413;650323437;650322500;2329128960;15769600;3343183095;0;0;0;0;0;0;0;0;0;3168542;0;0;27;0.3333333;
06-27 11:33:40.186 25508 25528 I Unity   : [STATISTIC]414;652185937;652184948;2325483520;15769600;3351551223;0;0;0;0;0;0;0;0;0;2897344;0;0;27;0.3333333;
06-27 11:33:40.850 25508 25528 I Unity   : [STATISTIC]415;663850833;663849947;2338701312;15769600;3351551223;0;0;0;0;0;0;0;0;0;3197604;0;0;27;0.3333333;
06-27 11:33:41.512 25508 25528 I Unity   : [STATISTIC]416;662419479;662418801;2341421056;15769600;3376737527;0;0;0;0;0;0;0;0;0;3032449;0;0;27;0.3333333;
06-27 11:33:42.174 25508 25528 I Unity   : [STATISTIC]417;661125937;661124948;2334064640;15769600;3376745719;0;0;0;0;0;0;0;0;0;3152551;120313;0;27;0.3333333;
06-27 11:33:42.826 25508 25528 I Unity   : [STATISTIC]418;652348906;652347760;2331058176;15769600;3385122039;0;0;0;0;0;0;0;0;0;3132136;268021;0;27;0.3333333;
06-27 11:33:43.477 25508 25528 I Unity   : [STATISTIC]419;651233437;651232656;2326462464;15769600;3401923831;0;0;0;0;0;0;0;0;0;2987969;118698;0;27;0.3333333;
06-27 11:33:44.126 25508 25528 I Unity   : [STATISTIC]420;649372969;649372135;2327384064;15769600;3401980463;0;0;0;0;0;0;0;0;0;3082865;300885;0;27;0.3333333;
06-27 11:33:44.764 25508 25528 I Unity   : [STATISTIC]421;637419167;637418229;2326339584;15769600;3402010383;0;0;0;0;0;0;0;0;0;3202968;316875;0;27;0.3333333;
06-27 11:33:45.423 25508 25528 I Unity   : [STATISTIC]422;659120416;659119531;2329554944;15769600;3427237347;0;0;0;0;0;0;0;0;0;3275728;191094;0;27;0.3333333;
06-27 11:33:46.067 25508 25528 I Unity   : [STATISTIC]423;643484062;643483125;2322464768;15769600;3427237347;0;0;0;0;0;0;0;0;0;2958958;0;0;27;0.3333333;
06-27 11:33:46.703 25508 25528 I Unity   : [STATISTIC]424;635895104;635894114;2318888960;15769600;3435605475;0;0;0;0;0;0;0;0;0;3068594;0;0;27;0.3333333;
06-27 11:33:47.343 25508 25528 I Unity   : [STATISTIC]425;640177031;640176302;2330681344;15769600;3435605475;0;0;0;0;0;0;0;0;0;3357656;0;0;27;0.3333333;
06-27 11:33:47.975 25508 25528 I Unity   : [STATISTIC]426;632246718;632245885;2326491136;15769600;3469159907;0;0;0;0;0;0;0;0;0;3444324;0;0;27;0.3333333;
06-27 11:33:48.607 25508 25528 I Unity   : [STATISTIC]427;632038177;632037239;2325651456;15769600;3066490339;0;0;0;0;0;0;0;0;0;3224635;329323;0;27;0.3333333;
06-27 11:33:49.235 25508 25528 I Unity   : [STATISTIC]428;627941198;627940365;2322608128;15769600;3066498531;0;0;0;0;0;0;0;0;0;2931093;181042;0;27;0.3333333;
06-27 11:33:49.868 25508 25528 I Unity   : [STATISTIC]429;632773437;632772760;2326003712;15769600;3074940843;0;0;0;0;0;0;0;0;0;3535052;302917;0;27;0.3333333;
06-27 11:33:50.482 25508 25528 I Unity   : [STATISTIC]430;614591146;614590209;2323578880;15769600;3083342195;0;0;0;0;0;0;0;0;0;3624739;194531;0;27;0.3333333;
06-27 11:33:51.116 25508 25528 I Unity   : [STATISTIC]431;633339792;633338385;2325721088;15769600;3091759475;0;0;0;0;0;0;0;0;0;3281667;141511;0;27;0.3333333;
06-27 11:33:51.732 25508 25528 I Unity   : [STATISTIC]432;615893490;615892761;2319822848;15769600;3091793707;0;0;0;0;0;0;0;0;0;3052084;332239;0;27;0.3333333;
06-27 11:33:52.353 25508 25528 I Unity   : [STATISTIC]433;621540677;621539792;2316677120;15769600;3100161835;0;0;0;0;0;0;0;0;0;3130467;0;0;27;0.3333333;
06-27 11:33:52.961 25508 25528 I Unity   : [STATISTIC]434;607450990;607450104;2310770688;15769600;3116939051;0;0;0;0;0;0;0;0;0;3268333;0;0;27;0.3333333;
06-27 11:33:53.571 25508 25528 I Unity   : [STATISTIC]435;610032864;610031927;2331795456;15769600;3125348139;0;0;0;0;0;0;0;0;0;3380624;0;0;27;0.3333333;
06-27 11:33:54.169 25508 25528 I Unity   : [STATISTIC]436;598465573;598464687;2324619264;15769600;3125348139;0;0;0;0;0;0;0;0;0;3270572;0;0;27;0.3333333;
06-27 11:33:54.780 25508 25528 I Unity   : [STATISTIC]437;611072083;611071198;2317250560;15769600;3125356331;0;0;0;0;0;0;0;0;0;3038229;127500;0;27;0.3333333;
06-27 11:33:55.380 25508 25528 I Unity   : [STATISTIC]438;600044947;600043802;2314354688;15769600;3150518059;0;0;0;0;0;0;0;0;0;3323439;247240;0;27;0.3333333;
06-27 11:33:55.978 25508 25528 I Unity   : [STATISTIC]439;597312136;597311406;2316255232;15769600;3158943531;0;0;0;0;0;0;0;0;0;3574896;122187;0;27;0.3333333;
06-27 11:33:56.584 25508 25528 I Unity   : [STATISTIC]440;606691562;606690781;2311667712;15769600;3175752851;0;0;0;0;0;0;0;0;0;3341668;223177;0;27;0.3333333;
06-27 11:33:57.174 25508 25528 I Unity   : [STATISTIC]441;589623021;589622187;2309709824;15769600;3167376119;0;0;0;0;0;0;0;0;0;3398074;400573;0;27;0.3333333;
