
07-04 18:22:56.901 11835 11859 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 18:22:57.388 11835 11859 I Unity   : [STATISTIC]313;14979479;0;14979166;743739392;16031744;898514699;0;0;0;0;0;0;0;0;0;0;0.01498453;
07-04 18:22:57.402 11835 11859 I Unity   : [STATISTIC]314;17517968;0;17517031;744226816;16031744;897466123;312;208;625;0;0;573;1548855;0;0;0;0.01750661;
07-04 18:22:57.416 11835 11859 I Unity   : [STATISTIC]315;21188698;0;21188229;745263104;16031744;897474315;1815416;1366354;211875;0;0;1406;8610781;0;0;27;0.02123807;
07-04 18:22:57.428 11835 11859 I Unity   : [STATISTIC]316;5629219;0;5628855;745512960;16031744;897474315;38334;38801;162916;0;0;937;2689792;55156;0;27;0.005638073;
07-04 18:22:57.444 11835 11859 I Unity   : [STATISTIC]317;10060208;0;10059844;745521152;16031744;897474315;0;0;0;0;0;0;0;0;0;27;0.01006484;
07-04 18:22:57.455 11835 11859 I Unity   : [STATISTIC]318;18136302;0;18135781;745521152;16031744;897474315;15730;44219;86667;0;0;1511;1822760;0;0;27;0.01814536;
07-04 18:22:57.471 11835 11859 I Unity   : [STATISTIC]319;9996511;0;9996094;745521152;16031744;897474315;8438;31719;70833;0;0;573;1201250;0;0;27;0.0100324;
07-04 18:22:57.484 11835 11859 I Unity   : [STATISTIC]320;15749688;0;15749218;745521152;16031744;897474315;0;0;0;0;0;0;0;0;0;27;0.01574828;
07-04 18:22:57.497 11835 11859 I Unity   : [STATISTIC]321;14470364;0;14470000;745758720;16031744;897474315;12708;45729;93906;0;0;1511;1833751;0;0;27;0.01449792;
07-04 18:22:57.513 11835 11859 I Unity   : [STATISTIC]322;11404167;0;11403646;745758720;16031744;897474315;8906;28958;58750;0;0;625;1099322;0;0;27;0.01143448;
07-04 18:22:57.525 11835 11859 I Unity   : [STATISTIC]323;16850834;0;16850469;745758720;16031744;897474315;11406;39375;69584;0;0;312;1740625;0;0;27;0.01685734;
07-04 18:22:57.539 11835 11859 I Unity   : [STATISTIC]324;12759479;0;12759115;745758720;16031744;897474315;13646;67448;91042;0;0;989;1797395;0;0;27;0.01275927;
07-04 18:22:57.554 11835 11859 I Unity   : [STATISTIC]325;12307343;0;12306718;746004480;16031744;897474315;8490;35625;69375;0;0;1250;1141980;0;0;27;0.01233203;
07-04 18:22:57.568 11835 11859 I Unity   : [STATISTIC]326;14547500;0;14546563;746004480;16031744;897474315;0;0;0;0;0;0;0;0;0;27;0.01456865;
07-04 18:22:57.581 11835 11859 I Unity   : [STATISTIC]327;14906302;0;14905833;746004480;16031744;897474315;12708;49270;55990;0;0;1719;1364791;0;0;27;0.01493734;
07-04 18:22:57.596 11835 11859 I Unity   : [STATISTIC]328;12798906;0;12798594;746004480;16031744;897474315;11198;44479;50469;0;0;1094;1200313;0;0;27;0.01281261;
07-04 18:22:57.610 11835 11859 I Unity   : [STATISTIC]329;14881875;0;14881459;746237952;16031744;897343243;8750;31719;50312;0;0;469;1383125;0;0;27;0.0148887;
07-04 18:22:57.624 11835 11859 I Unity   : [STATISTIC]330;13412031;0;13411459;746237952;16031744;897343243;9323;32396;63854;0;0;1406;1138855;0;0;27;0.01343037;
07-04 18:22:57.636 11835 11859 I Unity   : [STATISTIC]331;16010208;0;16009584;746237952;16031744;897343243;16927;50833;79792;0;0;1979;2043385;0;0;27;0.01604073;
07-04 18:22:57.651 11835 11859 I Unity   : [STATISTIC]332;9982864;0;9982291;746237952;16031744;897343243;8385;29843;46562;0;0;1041;1139948;0;0;27;0.009996198;
07-04 18:22:57.666 11835 11859 I Unity   : [STATISTIC]333;14075365;0;14075105;746483712;16031744;897343243;0;0;0;0;0;0;0;0;0;27;0.0140874;
07-04 18:22:57.679 11835 11859 I Unity   : [STATISTIC]334;17124166;0;17123594;746483712;16031744;897343243;15052;44531;70521;0;0;1458;1766928;0;0;27;0.01713463;
07-04 18:22:57.697 11835 11859 I Unity   : [STATISTIC]335;13723333;0;13722813;746483712;16031744;897343243;17864;48229;81146;0;0;1511;1868229;0;0;27;0.01372656;
07-04 18:22:57.712 11835 11859 I Unity   : [STATISTIC]336;16155885;0;16155521;746483712;16031744;897343243;10885;34739;50052;0;0;1094;1323907;0;0;27;0.01620792;
07-04 18:22:57.727 11835 11859 I Unity   : [STATISTIC]337;17406146;0;17405625;746483712;16031744;897343243;15677;58907;77656;0;0;1146;2404478;0;0;27;0.01743234;
07-04 18:22:57.742 11835 11859 I Unity   : [STATISTIC]338;12106146;0;12105729;746483712;16031744;897343243;9375;33646;47239;0;0;1302;1060312;0;0;27;0.01212037;
07-04 18:22:57.755 11835 11859 I Unity   : [STATISTIC]339;19229896;0;19229531;746795008;16031744;897343243;13854;44323;64896;0;0;781;1616564;0;0;27;0.01922094;
07-04 18:22:57.769 11835 11859 I Unity   : [STATISTIC]340;9741823;0;9741354;746643456;16031744;897343243;9323;68802;40886;0;0;2812;1264375;0;0;27;0.009780834;
07-04 18:22:57.784 11835 11859 I Unity   : [STATISTIC]341;12854167;0;12853854;746643456;16031744;897343243;0;0;0;0;0;0;0;0;0;27;0.01286281;
07-04 18:22:57.796 11835 11859 I Unity   : [STATISTIC]342;17580833;0;17580521;746643456;16031744;897343243;15990;44843;86406;0;0;1093;1857345;0;0;27;0.01758859;
07-04 18:22:57.811 11835 11859 I Unity   : [STATISTIC]343;10691302;0;10690990;746643456;16031744;897343243;13386;35261;57656;0;0;730;1329480;0;0;27;0.01070026;
07-04 18:22:57.825 11835 11859 I Unity   : [STATISTIC]344;15302552;0;15301979;746643456;16031744;897343243;10781;66667;54323;0;0;1093;1610729;0;0;27;0.01527703;
07-04 18:22:57.839 11835 11859 I Unity   : [STATISTIC]345;13172187;0;13171875;746885120;16031744;897343243;16511;59271;120313;0;0;833;1486667;0;0;27;0.01323141;
07-04 18:22:57.853 11835 11859 I Unity   : [STATISTIC]346;14206146;0;14205625;746885120;16031744;897343243;10105;38073;56614;0;0;1250;1322864;0;0;27;0.01421839;
07-04 18:22:57.869 11835 11859 I Unity   : [STATISTIC]347;13623333;0;13622917;746885120;16031744;897343243;0;0;0;0;0;0;0;0;0;27;0.01363;
07-04 18:22:57.882 11835 11859 I Unity   : [STATISTIC]348;18122396;0;18121980;746885120;16031744;897343243;13333;40156;66354;0;0;1198;1750886;0;0;27;0.01813458;
07-04 18:22:57.897 11835 11859 I Unity   : [STATISTIC]349;10830417;0;10829739;747118592;16031744;897343243;11146;37865;48593;0;0;1823;1195104;0;0;27;0.01085104;
07-04 18:22:57.910 11835 11859 I Unity   : [STATISTIC]350;16184114;0;16183750;747118592;16031744;897343243;14532;37969;80365;0;0;1198;1690729;0;0;27;0.01619484;
07-04 18:22:57.923 11835 11859 I Unity   : [STATISTIC]351;12881354;0;12880782;747118592;16031744;897343243;13125;38802;61198;0;0;1146;1562917;0;0;27;0.01287906;
07-04 18:22:57.938 11835 11859 I Unity   : [STATISTIC]352;12707188;0;12706667;747118592;16031744;897343243;8281;30104;45729;0;0;886;1262240;0;0;27;0.01270922;
07-04 18:22:57.952 11835 11859 I Unity   : [STATISTIC]353;13512969;0;13512500;747118592;16031744;897343243;0;0;0;0;0;0;0;0;0;27;0.01356641;
07-04 18:22:57.966 11835 11859 I Unity   : [STATISTIC]354;15916459;0;15915730;747352064;16031744;897343243;12656;51354;64323;0;0;990;1464584;0;0;27;0.01598797;
07-04 18:22:57.980 11835 11859 I Unity   : [STATISTIC]355;12995938;0;12995625;747347968;16031744;897343243;11198;35886;55052;0;0;1250;1249376;0;0;27;0.01300891;
07-04 18:22:57.993 11835 11859 I Unity   : [STATISTIC]356;15707656;0;15707344;747347968;16031744;897343243;13646;39219;76771;0;0;1511;1773437;0;0;27;0.0157137;
07-04 18:22:58.008 11835 11859 I Unity   : [STATISTIC]357;11158125;0;11157760;747417600;16031744;897343243;10938;35937;70625;0;0;1198;1221875;0;0;27;0.01118;
07-04 18:22:58.021 11835 11859 I Unity   : [STATISTIC]358;16648698;0;16648177;747417600;16031744;897343243;13438;42760;68229;0;0;990;2015417;0;0;27;0.01664755;
07-04 18:22:58.034 11835 11859 I Unity   : [STATISTIC]359;14195573;0;14194896;747417600;16031744;897343243;13438;55105;80990;0;0;469;2594011;0;0;27;0.01423182;
07-04 18:22:58.093 11835 11859 I Unity   : [STATISTIC]360;8915677;0;8915312;747417600;16031744;897343243;0;0;0;0;0;0;0;0;0;27;0.008947448;
07-04 18:22:58.119 11835 11859 I Unity   : [STATISTIC]361;75313333;0;75312500;748605440;16031744;899581515;10521;47344;47500;0;0;781;1521458;0;0;27;0.07531896;
07-04 18:22:58.135 11835 11859 I Unity   : [STATISTIC]362;21751875;0;21751302;750616576;16031744;1327466059;1329583;787447;240314;0;0;252500;8547865;46614;0;27;0.02177125;
07-04 18:22:58.146 11835 11859 I Unity   : [STATISTIC]363;11494584;0;11494166;752734208;16031744;1327466059;1162032;345572;263750;0;0;97345;5296667;164949;0;27;0.01151156;
07-04 18:22:58.153 11835 11859 I Unity   : [STATISTIC]364;4898021;0;4897760;752889856;16031744;1327466059;0;0;0;0;0;0;0;0;0;27;0.00491099;
07-04 18:22:58.161 11835 11859 I Unity   : [STATISTIC]365;9604792;0;9604479;753868800;16031744;1327466059;510313;94635;124739;0;0;72813;2371978;122343;0;27;0.009608802;
07-04 18:22:58.175 11835 11859 I Unity   : [STATISTIC]366;6228854;0;6228437;754159616;16031744;1327466059;0;0;0;0;0;0;0;0;0;27;0.006242812;
07-04 18:22:58.332 11835 11859 I Unity   : [STATISTIC]367;162311302;0;162310834;783699968;16031744;1337988779;751042;115833;147813;0;3854;92865;3070105;182552;0;27;0.1623174;
07-04 18:22:58.351 11835 11859 I Unity   : [STATISTIC]368;22140261;0;22139687;792059904;16031744;1365276395;2533230;598229;598594;0;286198;218541;8777865;811976;0;27;0.02214656;
07-04 18:22:58.371 11835 11859 I Unity   : [STATISTIC]369;20033177;0;20032760;798855168;16031744;1375794987;1342084;249740;303333;447656;61562;160364;5171459;555677;0;27;0.02004849;
07-04 18:22:58.382 11835 11859 I Unity   : [STATISTIC]370;11113541;0;11112969;804581376;16031744;1379993419;656094;137031;137136;0;121561;105053;2880886;298021;0;27;0.01112365;
07-04 18:22:58.392 11835 11859 I Unity   : [STATISTIC]371;10156094;0;10155781;809742336;16031744;1384187723;648177;106875;110833;0;26145;139167;2704167;327448;0;27;0.01016906;
07-04 18:22:58.406 11835 11859 I Unity   : [STATISTIC]372;6402240;0;6401927;810106880;16031744;1384187723;0;0;0;0;59219;0;0;0;0;27;0.006411042;
07-04 18:22:58.424 11835 11859 I Unity   : [STATISTIC]373;17555313;0;17555000;811356160;16031744;1400964939;821823;114062;207969;0;46614;265104;3905416;443437;0;27;0.01756302;
07-04 18:22:58.435 11835 11859 I Unity   : [STATISTIC]374;16693281;0;16692917;812154880;16031744;1400964939;626094;92552;137500;0;74896;140625;2661613;382449;0;27;0.01670188;
07-04 18:22:58.449 11835 11859 I Unity   : [STATISTIC]375;10932709;0;10932396;813064192;16031744;1400964939;860572;100052;134166;0;33906;142344;2885885;611770;0;27;0.01094224;
07-04 18:22:58.463 11835 11859 I Unity   : [STATISTIC]376;10617917;0;10617500;813314048;16031744;1400964939;0;0;0;0;31823;0;0;0;0;27;0.01062906;
07-04 18:22:58.485 11835 11859 I Unity   : [STATISTIC]377;30808646;0;30808229;816562176;16031744;1417784003;733229;119948;219479;167969;64115;347969;3998644;705052;0;27;0.03081583;
07-04 18:22:58.499 11835 11859 I Unity   : [STATISTIC]378;13122083;0;13121511;821956608;16031744;1417825131;468282;168229;278438;161927;79375;234948;3958125;789480;0;27;0.013135;
07-04 18:22:58.509 11835 11859 I Unity   : [STATISTIC]379;10374219;0;10373854;824504320;16031744;1434656619;24011;95417;114636;182292;71615;181771;1690729;7031;0;27;0.01038464;
07-04 18:22:58.516 11835 11859 I Unity   : [STATISTIC]380;6403854;0;6403333;824786944;16031744;1434665035;0;0;0;0;42917;0;0;0;0;27;0.006395833;
07-04 18:22:58.531 11835 11859 I Unity   : [STATISTIC]381;9605469;0;9605052;827326464;16031744;1434698059;22761;88282;123906;115572;39792;384063;1878282;3959;0;27;0.009633073;
07-04 18:22:58.545 11835 11859 I Unity   : [STATISTIC]382;14172552;0;14172188;827326464;16031744;1434702315;0;0;0;0;39219;0;0;0;0;27;0.0141737;
07-04 18:22:58.559 11835 11859 I Unity   : [STATISTIC]383;14714375;0;14713906;829558784;16031744;1434729055;18385;92500;99479;183438;103385;174271;1548957;4167;0;27;0.01474094;
07-04 18:22:58.573 11835 11859 I Unity   : [STATISTIC]384;13948645;0;13948021;829558784;16031744;1434729055;15208;123229;63385;0;61146;185260;1569636;0;0;27;0.0139601;
07-04 18:22:58.587 11835 11859 I Unity   : [STATISTIC]385;15117239;0;15116823;831913984;16031744;1434737247;16823;123854;69740;138959;50937;142083;1547344;5677;0;27;0.01512734;
07-04 18:22:58.599 11835 11859 I Unity   : [STATISTIC]386;14227500;0;14227188;834269184;16031744;1434749727;19792;91510;71146;183542;71928;204740;1539063;4843;0;27;0.01423833;
07-04 18:22:58.612 11835 11859 I Unity   : [STATISTIC]387;11582136;0;11581823;833003520;16031744;1451555423;16145;87865;88541;202083;84635;258386;2109792;4948;0;27;0.01159068;
07-04 18:22:58.626 11835 11859 I Unity   : [STATISTIC]388;11957187;0;11956875;835186688;16031744;1451578327;0;0;0;487553;64324;0;0;7762;0;27;0.01196854;
07-04 18:22:58.642 11835 11859 I Unity   : [STATISTIC]389;15042136;0;15041614;837668864;16031744;1468384439;39427;122969;70261;137604;36510;204583;1645155;4635;0;27;0.01505224;
07-04 18:22:58.655 11835 11859 I Unity   : [STATISTIC]390;13898646;0;13898020;837668864;16031744;1468388759;16093;90000;69532;0;48697;245521;1683438;0;0;27;0.01391167;
07-04 18:22:58.670 11835 11859 I Unity   : [STATISTIC]391;15603854;0;15603385;840593408;16031744;1468490175;23906;92083;88334;286718;84688;166615;1528906;4843;0;27;0.01561245;
07-04 18:22:58.683 11835 11859 I Unity   : [STATISTIC]392;15087500;0;15086979;843051008;16031744;1468502751;20938;89948;84791;133386;159168;176406;1569321;8853;0;27;0.0151012;
07-04 18:22:58.695 11835 11859 I Unity   : [STATISTIC]393;12159635;0;12159114;845664256;16031744;1485315787;39531;109896;72135;280313;44011;361458;1861407;6771;0;27;0.01216953;
07-04 18:22:58.709 11835 11859 I Unity   : [STATISTIC]394;11680729;0;11680052;847949824;16031744;1485328427;0;0;0;123229;40052;0;0;8647;0;27;0.01168865;
07-04 18:22:58.724 11835 11859 I Unity   : [STATISTIC]395;15848282;0;15847813;850501632;16031744;1485349291;22969;141823;79323;424375;68125;746198;2473074;7761;0;27;0.01586031;
07-04 18:22:58.736 11835 11859 I Unity   : [STATISTIC]396;12876927;0;12876615;853032960;16031744;1485399147;18281;98385;74010;203021;65104;396355;1743750;6042;0;27;0.01288708;
07-04 18:22:58.751 11835 11859 I Unity   : [STATISTIC]397;12670469;0;12670053;853180416;16031744;1485408075;16771;88125;66042;0;38854;195782;1449063;0;0;27;0.01268073;
07-04 18:22:58.765 11835 11859 I Unity   : [STATISTIC]398;13998333;0;13997917;853180416;16031744;1485408075;0;0;0;0;67917;0;0;0;0;27;0.0140063;
07-04 18:22:58.780 11835 11859 I Unity   : [STATISTIC]399;13581042;0;13580729;853180416;16031744;1485408075;17396;100677;109323;0;49011;211250;1646041;0;0;27;0.01359167;
07-04 18:22:58.794 11835 11859 I Unity   : [STATISTIC]400;17110260;0;17109896;853315584;16031744;1485408075;46510;130417;126615;0;56407;336198;3101407;0;0;27;0.01711922;
07-04 18:22:58.806 11835 11859 I Unity   : [STATISTIC]401;12824844;0;12824479;855769088;16031744;1485408075;35261;116250;69896;106875;50833;306875;1653541;7917;0;27;0.01283557;
07-04 18:22:58.823 11835 11859 I Unity   : [STATISTIC]402;11636250;0;11635781;855769088;16031744;1485408075;16459;89948;68177;0;78957;165521;1474583;0;0;27;0.01164724;
07-04 18:22:58.838 11835 11859 I Unity   : [STATISTIC]403;19075834;0;19075469;855240704;16031744;1502185291;52239;120833;173906;0;176615;381198;3135416;0;0;27;0.01908464;
07-04 18:22:58.852 11835 11859 I Unity   : [STATISTIC]404;11819219;0;11818854;855240704;16031744;1502185291;41302;96927;111927;0;77657;221302;1727656;0;0;27;0.01185823;
07-04 18:22:58.867 11835 11859 I Unity   : [STATISTIC]405;16489583;0;16489166;857559040;16031744;1502198027;0;0;0;227656;52657;0;0;18073;0;27;0.01649943;
07-04 18:22:58.878 11835 11859 I Unity   : [STATISTIC]406;11957291;0;11956771;856969216;16031744;1502202571;15260;94479;71666;0;39427;143750;1419844;0;0;27;0.01196599;
07-04 18:22:58.894 11835 11859 I Unity   : [STATISTIC]407;11452500;0;11452084;856969216;16031744;1502202571;17604;96875;78803;0;60678;232865;1708021;0;0;27;0.011465;
07-04 18:22:58.909 11835 11859 I Unity   : [STATISTIC]408;18359740;0;18359427;856821760;16031744;1502202571;35677;113229;123386;0;91042;358646;2171303;0;0;27;0.01836937;
07-04 18:22:58.921 11835 11859 I Unity   : [STATISTIC]409;13367864;0;13367448;856821760;16031744;1518967307;18281;92135;75885;0;127292;182865;1668124;0;0;27;0.01337656;
07-04 18:22:58.937 11835 11859 I Unity   : [STATISTIC]410;12536198;0;12535886;859262976;16031744;1518967307;17760;96770;66719;189010;46094;176302;1534167;5521;0;27;0.01255;
07-04 18:22:58.952 11835 11859 I Unity   : [STATISTIC]411;14512916;0;14512552;858738688;16031744;1518967307;17448;86406;66823;0;33229;183489;1394166;0;0;27;0.0145224;
07-04 18:22:58.968 11835 11859 I Unity   : [STATISTIC]412;14219531;0;14219167;857182208;16031744;1518967307;0;0;0;0;70572;0;0;0;0;27;0.01423219;
07-04 18:22:58.983 11835 11859 I Unity   : [STATISTIC]413;18492761;0;18492447;859656192;16031744;1535765483;17292;122084;75000;122135;98751;160000;1410625;7552;0;27;0.01850156;
07-04 18:22:58.996 11835 11859 I Unity   : [STATISTIC]414;15304479;0;15304167;861687808;16031744;1535778091;27605;126198;97344;129167;71042;171823;1685886;6459;0;27;0.01531411;
07-04 18:22:59.009 11835 11859 I Unity   : [STATISTIC]415;12644271;0;12643750;864038912;16031744;1552576331;24323;113490;135364;181614;72239;178750;1628074;5729;0;27;0.01265516;
07-04 18:22:59.023 11835 11859 I Unity   : [STATISTIC]416;13814219;0;13813802;866324480;16031744;1552580971;20208;91407;74271;154063;72395;179896;1573229;7969;0;27;0.01382672;
07-04 18:22:59.036 11835 11859 I Unity   : [STATISTIC]417;11927761;0;11927239;866488320;16031744;1552580971;19427;110417;105990;0;53958;183229;1607812;0;0;27;0.01193823;
07-04 18:22:59.052 11835 11859 I Unity   : [STATISTIC]418;17423489;0;17423073;868622336;16031744;1552597355;28021;105313;106614;214271;88021;262031;2074062;24584;0;27;0.01743203;
07-04 18:22:59.066 11835 11859 I Unity   : [STATISTIC]419;12889688;0;12889323;871084032;16031744;1569365931;23959;94583;95521;179740;105000;210052;1610729;6614;0;27;0.01289911;
07-04 18:22:59.079 11835 11859 I Unity   : [STATISTIC]420;11275469;0;11275104;871223296;16031744;1569365931;0;0;0;0;72707;0;0;0;0;27;0.0112837;
07-04 18:22:59.095 11835 11859 I Unity   : [STATISTIC]421;16650625;0;16650313;873459712;16031744;1569386987;23177;139114;89948;400781;57605;249114;1842344;6823;0;27;0.01665625;
07-04 18:22:59.107 11835 11859 I Unity   : [STATISTIC]422;15190937;0;15190417;875638784;16031744;1569399883;19740;95365;77032;218645;44739;178489;1645051;6458;0;27;0.01522333;
07-04 18:22:59.121 11835 11859 I Unity   : [STATISTIC]423;12337395;0;12336875;877977600;16031744;1569428191;17760;120730;99740;268282;39375;184739;1535260;7032;0;27;0.01234844;
07-04 18:22:59.135 11835 11859 I Unity   : [STATISTIC]424;13652656;0;13652083;880201728;16031744;1569420879;17136;89375;69114;177188;80365;175938;1536355;8750;0;27;0.01366141;
07-04 18:22:59.148 11835 11859 I Unity   : [STATISTIC]425;13822604;0;13822083;882302976;16031744;1569450223;20989;87604;83177;140208;70155;174844;1478645;8385;0;27;0.01383396;
07-04 18:22:59.163 11835 11859 I Unity   : [STATISTIC]426;12303646;0;12303281;884486144;16031744;1569471407;0;0;0;134323;73594;0;0;9219;0;27;0.01231318;
07-04 18:22:59.177 11835 11859 I Unity   : [STATISTIC]427;13777969;0;13777500;884879360;16031744;1603030639;17083;88697;70886;0;80208;168437;1455938;0;0;27;0.01379406;
07-04 18:22:59.191 11835 11859 I Unity   : [STATISTIC]428;14853021;0;14852604;884879360;16031744;1603030639;19166;101198;76146;0;43177;177396;1453646;0;0;27;0.01486505;
07-04 18:22:59.205 11835 11859 I Unity   : [STATISTIC]429;14159896;0;14159480;884912128;16031744;1603026255;19895;99010;82656;0;30573;207760;1507969;0;0;27;0.01417068;
07-04 18:22:59.220 11835 11859 I Unity   : [STATISTIC]430;17812500;0;17812083;887156736;16031744;1603047471;42813;125572;132709;120156;229895;249271;2413543;20053;0;27;0.01782359;
07-04 18:22:59.233 11835 11859 I Unity   : [STATISTIC]431;12303438;0;12302968;889356288;16031744;1603073611;27969;115990;95729;194270;79739;215000;1924845;6875;0;27;0.01231167;
07-04 18:22:59.246 11835 11859 I Unity   : [STATISTIC]432;13939948;0;13939479;891637760;16031744;1603081803;19011;94115;84583;214271;94427;154636;1662970;7448;0;27;0.01394937;
07-04 18:22:59.259 11835 11859 I Unity   : [STATISTIC]433;8485364;0;8485052;891637760;16031744;1603081803;0;0;0;0;67656;0;0;0;0;27;0.008495937;
07-04 18:22:59.275 11835 11859 I Unity   : [STATISTIC]434;19064740;0;19064322;893923328;16031744;1636636235;16563;91458;71042;363334;118073;163594;1964010;19011;0;27;0.01907552;
07-04 18:22:59.286 11835 11859 I Unity   : [STATISTIC]435;13585417;0;13584896;896167936;16031744;1636657483;16146;91302;74219;282657;68594;205677;1566147;7344;0;27;0.01359297;
07-04 18:22:59.301 11835 11859 I Unity   : [STATISTIC]436;10315313;0;10314896;898510848;16031744;1636695115;21771;100834;77708;216771;43854;185678;1516926;9011;0;27;0.01032635;
07-04 18:22:59.315 11835 11859 I Unity   : [STATISTIC]437;17090260;0;17089844;900747264;16031744;1636718579;0;0;0;569219;194062;0;0;28958;0;27;0.01709953;
07-04 18:22:59.328 11835 11859 I Unity   : [STATISTIC]438;11751511;0;11750990;902983680;16031744;1636774115;16459;88438;65000;183958;72448;167136;1425417;9271;0;27;0.01175901;
07-04 18:22:59.343 11835 11859 I Unity   : [STATISTIC]439;12402813;0;12402500;903004160;16031744;1636779011;16198;91667;68281;0;72395;145416;1467395;0;0;27;0.01239927;
07-04 18:22:59.358 11835 11859 I Unity   : [STATISTIC]440;16713177;0;16712760;905076736;16031744;1636810499;19427;104271;101458;314063;87500;207760;1799896;7969;0;27;0.01674937;
07-04 18:22:59.371 11835 11859 I Unity   : [STATISTIC]441;12676250;0;12675885;905297920;16031744;1636815427;18594;132135;77604;0;69219;199636;1628386;0;0;27;0.01268386;
07-04 18:22:59.386 11835 11859 I Unity   : [STATISTIC]442;15330573;0;15330156;907649024;16031744;1653592643;17344;89010;75833;432292;56771;193385;1483124;47292;0;27;0.01534234;
07-04 18:22:59.399 11835 11859 I Unity   : [STATISTIC]443;14945989;0;14945469;909975552;16031744;1653600835;16250;90157;75729;393698;40208;178906;1488386;10834;0;27;0.01495604;
07-04 18:22:59.413 11835 11859 I Unity   : [STATISTIC]444;13028802;0;13028490;912347136;16031744;1653625315;16146;93021;73385;315885;74479;176250;1476719;7135;0;27;0.01303995;
07-04 18:22:59.427 11835 11859 I Unity   : [STATISTIC]445;11029583;0;11029115;912347136;16031744;1653630275;0;0;0;0;70625;0;0;0;0;27;0.01103906;
07-04 18:22:59.442 11835 11859 I Unity   : [STATISTIC]446;16142969;0;16142500;914919424;16031744;1670407491;17969;90417;67812;363750;78542;177969;1436614;9948;0;27;0.01615156;
07-04 18:22:59.455 11835 11859 I Unity   : [STATISTIC]447;16551042;0;16550365;917045248;16031744;1670428867;17761;83541;66302;495365;115000;172968;1516718;15728;0;27;0.01653797;
07-04 18:22:59.467 11835 11859 I Unity   : [STATISTIC]448;12360833;0;12360417;919564288;16031744;1670454915;17761;98177;64792;375105;76771;161511;1440886;7135;0;27;0.01239708;
07-04 18:22:59.482 11835 11859 I Unity   : [STATISTIC]449;11967917;0;11967448;921784320;16031744;1687253191;18125;90052;70625;193854;67448;204323;1543750;7135;0;27;0.01197745;
07-04 18:22:59.496 11835 11859 I Unity   : [STATISTIC]450;11542500;0;11542135;921784320;16031744;1687253191;0;0;0;0;61042;0;0;0;0;27;0.01155141;
