
07-07 15:41:30.772 17286 17316 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-07 15:41:31.242 17286 17316 I Unity   : [STATISTIC]314;15997552;0;15997187;742322176;16408576;898891423;156;313;364;0;0;313;878334;0;0;0;0;0;2001197;8372709;309166;0;0;0.01603849;
07-07 15:41:31.256 17286 17316 I Unity   : [STATISTIC]315;11674584;0;11674115;743313408;16408576;898891531;157;469;208;0;0;365;886511;0;0;0;0;0;11593230;7153125;285312;0;0;0.01168458;
07-07 15:41:31.270 17286 17316 I Unity   : [STATISTIC]316;13927031;0;13926458;743313408;16408576;898891531;209;209;209;0;0;469;825261;0;0;0;0;0;27333125;10005000;245156;0;0;0.01393797;
07-07 15:41:31.284 17286 17316 I Unity   : [STATISTIC]317;15177448;0;15176875;744529920;16408576;898891531;260;416;469;0;0;416;1134322;0;0;0;0;0;32242289;10770156;374687;0;0;0.01518365;
07-07 15:41:31.297 17286 17316 I Unity   : [STATISTIC]318;13991667;0;13991094;744767488;16408576;898899723;0;0;0;0;0;0;0;0;0;0;0;0;26508539;1754844;1396250;0;0;0.01400338;
07-07 15:41:31.311 17286 17316 I Unity   : [STATISTIC]319;21954896;0;21954427;745500672;16408576;897851147;2551823;1509323;211823;0;0;1250;9893646;0;0;0;0;0;41188599;8254636;333906;0;27;0.02196172;
07-07 15:41:31.324 17286 17316 I Unity   : [STATISTIC]320;6414062;0;6413646;745672704;16408576;897851147;20729;35730;167813;0;0;1459;2795782;0;0;0;0;0;9930262;316354;263333;0;27;0.006425313;
07-07 15:41:31.338 17286 17316 I Unity   : [STATISTIC]321;10286145;0;10285729;745672704;16408576;897851255;0;0;0;0;0;0;0;0;0;0;0;0;11692496;6769427;456615;0;27;0.01030255;
07-07 15:41:31.352 17286 17316 I Unity   : [STATISTIC]322;16325052;0;16324479;745873408;16408576;897851255;13907;48489;74844;0;0;1458;1925468;0;0;0;0;0;19265416;10411093;428073;0;27;0.01632625;
07-07 15:41:31.365 17286 17316 I Unity   : [STATISTIC]323;12417188;0;12416458;745873408;16408576;897851255;9792;31510;54375;0;0;1303;1231875;0;0;0;0;0;22738278;7736927;381614;0;27;0.01245083;
07-07 15:41:31.381 17286 17316 I Unity   : [STATISTIC]324;12415573;0;12415104;745873408;16408576;897851255;0;0;0;0;0;0;0;0;0;0;0;0;24129428;8954323;545989;0;27;0.01242766;
07-07 15:41:31.394 17286 17316 I Unity   : [STATISTIC]325;17044687;0;17044062;745873408;16408576;897851255;10573;50677;85312;0;0;1198;1922136;0;0;0;0;0;32954427;11647553;437917;0;27;0.01705641;
07-07 15:41:31.408 17286 17316 I Unity   : [STATISTIC]326;12884584;0;12883959;745873408;16408576;897851255;9948;31093;59688;0;0;417;1428384;0;0;0;0;0;24160363;8105313;456979;0;27;0.01289276;
07-07 15:41:31.421 17286 17316 I Unity   : [STATISTIC]327;15088698;0;15088073;746139648;16408576;897851255;12708;41875;74479;0;0;1198;1811561;0;0;0;0;0;28891871;9641979;409375;0;27;0.01509526;
07-07 15:41:31.437 17286 17316 I Unity   : [STATISTIC]328;11653021;0;11652447;746139648;16408576;897851255;7604;28177;50833;0;0;1250;1205261;0;0;0;0;0;32035465;7413646;257709;0;27;0.01168094;
07-07 15:41:31.451 17286 17316 I Unity   : [STATISTIC]329;14499896;0;14499375;746139648;16408576;897851255;0;0;0;0;0;0;0;0;0;0;0;0;15968070;11159584;495000;0;27;0.01450906;
07-07 15:41:31.464 17286 17316 I Unity   : [STATISTIC]330;16668281;0;16667761;746139648;16408576;897851255;11406;37708;83698;0;0;1407;1670833;0;0;0;0;0;19418076;11241094;402396;0;27;0.0166837;
07-07 15:41:31.477 17286 17316 I Unity   : [STATISTIC]331;12232552;0;12231928;746397696;16408576;897851255;11250;30730;59583;0;0;990;1332240;0;0;0;0;0;14903180;7171146;291250;0;27;0.01223031;
07-07 15:41:31.492 17286 17316 I Unity   : [STATISTIC]332;12809531;0;12808958;746463232;16408576;897851255;14271;50573;65782;0;0;364;1338752;0;0;0;0;0;14222234;8259428;326198;0;27;0.01285943;
07-07 15:41:31.507 17286 17316 I Unity   : [STATISTIC]333;14210885;0;14210469;746463232;16408576;897851255;8490;29480;47188;0;0;261;1108750;0;0;0;0;0;16008018;10420104;258594;0;27;0.0142187;
07-07 15:41:31.520 17286 17316 I Unity   : [STATISTIC]334;17140677;0;17140156;746463232;16408576;897720183;16979;41614;100573;0;0;1667;2208906;0;0;0;0;0;20548596;10534011;683854;0;27;0.0171501;
07-07 15:41:31.534 17286 17316 I Unity   : [STATISTIC]335;10983698;0;10983229;746704896;16408576;897720183;8125;25886;45573;0;0;312;1025000;0;0;0;0;0;20764841;7124583;258073;0;27;0.01101208;
07-07 15:41:31.548 17286 17316 I Unity   : [STATISTIC]336;13559531;0;13558854;746704896;16408576;897720183;0;0;0;0;0;0;0;0;0;0;0;0;15383174;9872083;406406;0;27;0.01355432;
07-07 15:41:31.562 17286 17316 I Unity   : [STATISTIC]337;14670885;0;14670521;746704896;16408576;897720183;9323;30261;49010;0;0;1562;1204687;0;0;0;0;0;16445518;10340937;265573;0;27;0.01471109;
07-07 15:41:31.582 17286 17316 I Unity   : [STATISTIC]338;13218541;0;13218073;746704896;16408576;897720183;8073;27552;45833;0;0;625;1063177;0;0;0;0;0;25145311;9444323;276042;0;27;0.01322807;
07-07 15:41:31.596 17286 17316 I Unity   : [STATISTIC]339;23417604;0;23417084;746704896;16408576;897720183;18698;45156;104479;0;0;625;2308750;0;0;0;0;0;27085051;16433437;1003750;0;27;0.02341146;
07-07 15:41:31.609 17286 17316 I Unity   : [STATISTIC]340;11729844;0;11729427;746946560;16408576;897720183;10105;73854;52656;0;0;833;1438073;0;0;0;0;0;14311309;6503854;420312;0;27;0.01178281;
07-07 15:41:31.624 17286 17316 I Unity   : [STATISTIC]341;12534271;0;12533959;746946560;16408576;897720183;8385;41250;47240;0;0;1041;1223178;0;0;0;0;0;14429892;8536927;265000;0;27;0.01254307;
07-07 15:41:31.638 17286 17316 I Unity   : [STATISTIC]342;16533021;0;16532500;746848256;16408576;897720183;8750;29635;44688;0;0;678;1038125;0;0;0;0;0;18435416;11296719;305052;0;27;0.01654156;
07-07 15:41:31.652 17286 17316 I Unity   : [STATISTIC]343;11780104;0;11779583;746848256;16408576;897720183;7448;30260;44531;0;0;1459;1189323;0;0;0;0;0;13776302;7606823;246094;0;27;0.01179083;
07-07 15:41:31.667 17286 17316 I Unity   : [STATISTIC]344;13876823;0;13876250;746848256;16408576;897720183;0;0;0;0;0;0;0;0;0;0;0;0;15066980;10725000;587448;0;27;0.01388505;
07-07 15:41:31.680 17286 17316 I Unity   : [STATISTIC]345;17987240;0;17986615;746848256;16408576;897720183;15157;45781;108802;0;0;2188;2430884;0;0;0;0;0;20450364;10863645;736354;0;27;0.01800401;
07-07 15:41:31.694 17286 17316 I Unity   : [STATISTIC]346;10953281;0;10952865;746848256;16408576;897720183;9479;29687;46667;0;0;1250;1111926;0;0;0;0;0;20911200;6685678;304896;0;27;0.01097474;
07-07 15:41:31.708 17286 17316 I Unity   : [STATISTIC]347;13590364;0;13589896;746848256;16408576;897720183;14583;53385;75885;0;0;1302;1342083;0;0;0;0;0;26292653;9241354;396406;0;27;0.0135988;
07-07 15:41:31.722 17286 17316 I Unity   : [STATISTIC]348;14354114;0;14353646;746848256;16408576;897720183;9323;29636;59635;0;0;468;1387708;0;0;0;0;0;16077918;9771823;307396;0;27;0.01436208;
07-07 15:41:31.736 17286 17316 I Unity   : [STATISTIC]349;13502760;0;13502240;747089920;16408576;897720183;8802;28906;57240;0;0;1198;1241718;0;0;0;0;0;15506455;9207396;301719;0;27;0.01351891;
07-07 15:41:31.750 17286 17316 I Unity   : [STATISTIC]350;16001614;0;16000885;747089920;16408576;897720183;12448;36198;91459;0;0;1615;1805522;0;0;0;0;0;18488232;9946770;515104;0;27;0.01599844;
07-07 15:41:31.763 17286 17316 I Unity   : [STATISTIC]351;11139583;0;11139115;747089920;16408576;897720183;0;0;0;0;0;0;0;0;0;0;0;0;12367814;7447291;483021;0;27;0.01120344;
07-07 15:41:31.779 17286 17316 I Unity   : [STATISTIC]352;14144844;0;14144375;747089920;16408576;897720183;11406;53594;64010;0;0;938;1334531;0;0;0;0;0;15633956;9979844;289895;0;27;0.01415662;
07-07 15:41:31.793 17286 17316 I Unity   : [STATISTIC]353;16862969;0;16862344;747343872;16408576;897720183;10052;41250;62760;0;0;469;1451095;0;0;0;0;0;19833801;11377291;376927;0;27;0.01686078;
07-07 15:41:31.805 17286 17316 I Unity   : [STATISTIC]354;12870104;0;12869531;747343872;16408576;897720183;8594;30573;50104;0;0;729;1205364;0;0;0;0;0;23985523;7911302;319271;0;27;0.01290953;
07-07 15:41:31.820 17286 17316 I Unity   : [STATISTIC]355;12003646;0;12003177;747343872;16408576;897720183;12760;34375;75313;0;0;417;1390105;0;0;0;0;0;14266093;7483906;403802;0;27;0.01201839;
07-07 15:41:31.834 17286 17316 I Unity   : [STATISTIC]356;14043646;0;14043177;747343872;16408576;897720183;0;0;0;0;0;0;0;0;0;0;0;0;15008543;11104219;379271;0;27;0.01405599;
07-07 15:41:31.848 17286 17316 I Unity   : [STATISTIC]357;15624896;0;15624063;747343872;16408576;897720183;10469;33072;49791;0;0;625;1278541;0;0;0;0;0;30214424;11187448;311459;0;27;0.01563266;
07-07 15:41:31.862 17286 17316 I Unity   : [STATISTIC]358;14160521;0;14159843;747601920;16408576;897720183;8958;38542;50416;0;0;677;1352656;0;0;0;0;0;27175103;9345833;338229;0;27;0.01416833;
07-07 15:41:31.876 17286 17316 I Unity   : [STATISTIC]359;13446197;0;13445573;747601920;16408576;897720183;10053;31615;73646;0;0;1355;1350052;0;0;0;0;0;25742501;8977604;315417;0;27;0.01346385;
07-07 15:41:31.890 17286 17316 I Unity   : [STATISTIC]360;14279114;0;14278594;747601920;16408576;897720183;10104;32292;54740;0;0;312;1309061;0;0;0;0;0;27153437;9288333;448333;0;27;0.01429224;
07-07 15:41:31.903 17286 17316 I Unity   : [STATISTIC]361;12892812;0;12892188;747806720;16408576;897720183;8646;27864;43281;0;0;990;1201562;0;0;0;0;0;24782188;8813438;313802;0;27;0.01290839;
07-07 15:41:31.916 17286 17316 I Unity   : [STATISTIC]362;16330625;0;16330000;747806720;16408576;897720183;30989;39271;85208;0;0;1718;2787605;0;0;0;0;0;30564734;8828386;671458;0;27;0.01633193;
07-07 15:41:31.973 17286 17316 I Unity   : [STATISTIC]363;11051979;0;11051511;747806720;16408576;897720183;17136;70417;66927;0;0;1302;1541926;0;0;0;0;0;13438802;5100364;1025104;0;27;0.01111036;
07-07 15:41:32.000 17286 17316 I Unity   : [STATISTIC]364;71240729;0;71240000;748634112;16408576;899958455;0;0;0;0;0;0;0;0;0;0;0;0;140965624;4454531;1094323;0;27;0.07124875;
07-07 15:41:32.019 17286 17316 I Unity   : [STATISTIC]365;26186823;0;26186198;750624768;16408576;1327842999;1325210;530468;289374;0;0;258022;8392969;0;0;0;0;0;37902852;7218385;506927;0;27;0.0261876;
07-07 15:41:32.033 17286 17316 I Unity   : [STATISTIC]366;13298281;0;13296823;752451584;16408576;1327842999;1369688;111303;275625;0;0;87240;5097553;0;0;0;0;0;19617347;61510;1019323;0;27;0.0133126;
07-07 15:41:32.042 17286 17316 I Unity   : [STATISTIC]367;9798072;0;9797552;753262592;16408576;1327842999;549323;83907;167500;0;0;91093;2861823;0;0;0;0;0;14920002;151042;1061615;0;27;0.0098325;
07-07 15:41:32.054 17286 17316 I Unity   : [STATISTIC]368;5530521;0;5529896;753401856;16408576;1327842999;0;0;0;0;0;0;0;0;0;0;0;0;8130361;58073;588698;0;27;0.005541041;
07-07 15:41:32.402 17286 17316 I Unity   : [STATISTIC]369;350659427;0;350658645;783052800;16408576;1338365719;707448;60886;396146;0;5729;66407;3845261;0;0;0;16459;0;695038750;6350209;5586302;0;27;0.3333333;
07-07 15:41:32.418 17286 17316 I Unity   : [STATISTIC]370;19273281;0;19272864;786001920;16408576;1348876119;31979;210677;306251;0;442710;251980;4158228;0;0;0;16614;0;27640684;72135;2427344;0;27;0.0193138;
07-07 15:41:32.436 17286 17316 I Unity   : [STATISTIC]371;17820468;0;17819427;792653824;16408576;1376171927;13333;70313;62708;492240;148853;95521;1438698;0;0;0;45416;0;28579319;93177;2136718;0;27;0.01782932;
07-07 15:41:32.447 17286 17316 I Unity   : [STATISTIC]372;11209271;0;11208698;796983296;16408576;1380370359;44115;89271;72760;0;58438;113437;1662918;0;0;0;39739;0;13828077;70468;1191354;0;27;0.01122281;
07-07 15:41:32.456 17286 17316 I Unity   : [STATISTIC]373;9274479;0;9273855;801681408;16408576;1384564663;12291;72135;53750;0;48073;86302;1292136;0;0;0;35626;0;12463228;76198;1103697;0;27;0.009284271;
07-07 15:41:32.469 17286 17316 I Unity   : [STATISTIC]374;6646771;0;6646302;802000896;16408576;1384564663;0;0;0;0;35105;0;0;0;0;0;61720;0;9485675;92865;1257031;0;27;0.006657761;
07-07 15:41:32.486 17286 17316 I Unity   : [STATISTIC]375;15121979;0;15121406;802304000;16408576;1384564663;18125;107239;64479;0;48437;121458;1607760;0;0;0;47761;0;16622283;6989270;835781;0;27;0.01513031;
07-07 15:41:32.499 17286 17316 I Unity   : [STATISTIC]376;17025521;0;17025156;802304000;16408576;1384564663;12552;64688;65521;0;48594;89271;1343021;0;0;0;39010;0;18816772;8660469;1061875;0;27;0.01703693;
07-07 15:41:32.521 17286 17316 I Unity   : [STATISTIC]377;25876250;0;25875625;804712448;16408576;1401366551;13594;108750;53073;117083;57656;118073;1498280;0;0;0;74583;0;40729423;4141511;2184583;0;27;0.02588109;
07-07 15:41:32.531 17286 17316 I Unity   : [STATISTIC]378;10406146;0;10405729;807284736;16408576;1418185679;14270;79531;60469;180000;96354;87760;1384583;0;0;0;84634;0;11982186;64531;2724895;0;27;0.01043047;
07-07 15:41:32.540 17286 17316 I Unity   : [STATISTIC]379;9643958;0;9643542;809758720;16408576;1418222767;14167;63854;60677;117500;33750;99584;1478229;0;0;0;104012;0;12637607;53594;2411250;0;27;0.009655208;
07-07 15:41:32.553 17286 17316 I Unity   : [STATISTIC]380;6744584;0;6744219;809889792;16408576;1418222767;0;0;0;0;93646;0;0;0;0;0;108281;0;11337186;49948;1437135;0;27;0.006753542;
07-07 15:41:32.569 17286 17316 I Unity   : [STATISTIC]381;15887032;0;15886510;812371968;16408576;1418259599;18229;124688;88021;215729;37083;130833;1751093;0;0;0;132815;0;19072869;5302865;2459479;0;27;0.01590109;
07-07 15:41:32.581 17286 17316 I Unity   : [STATISTIC]382;15097136;0;15096718;814768128;16408576;1435045231;12969;64635;59270;139323;61250;86771;1337395;0;0;0;119324;0;24459280;5587032;2205469;0;27;0.01510958;
07-07 15:41:32.594 17286 17316 I Unity   : [STATISTIC]383;11876666;0;11876042;817242112;16408576;1435087183;13125;68698;62813;182708;99271;97656;1405780;0;0;0;172969;0;11427812;2338854;2324166;0;27;0.01188443;
07-07 15:41:32.608 17286 17316 I Unity   : [STATISTIC]384;11132761;0;11132136;817524736;16408576;1435095663;0;0;0;0;60886;0;0;0;0;0;258905;0;9738494;3509532;1903385;0;27;0.01115198;
07-07 15:41:32.623 17286 17316 I Unity   : [STATISTIC]385;17330417;0;17330000;819830784;16408576;1435099887;16198;81563;86563;216719;116614;126719;1648646;0;0;0;264168;0;20445312;6835989;2367292;0;27;0.01734521;
07-07 15:41:32.636 17286 17316 I Unity   : [STATISTIC]386;14149219;0;14148803;822181888;16408576;1435132495;11563;60729;57344;182344;49219;118594;1446771;0;0;0;280312;0;17176721;3974583;2709166;0;27;0.01415943;
07-07 15:41:32.650 17286 17316 I Unity   : [STATISTIC]387;14064114;0;14063646;824569856;16408576;1435132495;9635;79167;55834;186927;40781;127500;1461511;0;0;0;311877;0;17847394;3094271;3000156;0;27;0.01407536;
07-07 15:41:32.663 17286 17316 I Unity   : [STATISTIC]388;13295157;0;13294688;827072512;16408576;1451970547;11666;60886;49479;255781;62553;125469;1593334;0;0;0;197032;0;12226414;3135260;2545625;0;27;0.0133038;
07-07 15:41:32.678 17286 17316 I Unity   : [STATISTIC]389;13706146;0;13705729;826032128;16408576;1468768467;13386;69792;50833;125833;87865;95781;1387969;0;0;0;370627;0;11603123;3154427;2875677;0;27;0.0137174;
07-07 15:41:32.690 17286 17316 I Unity   : [STATISTIC]390;12483281;0;12482604;828157952;16408576;1468830319;0;0;0;256771;41823;0;0;0;0;0;393388;0;15616877;3646406;2690000;0;27;0.01249745;
07-07 15:41:32.705 17286 17316 I Unity   : [STATISTIC]391;11995417;0;11994896;829009920;16408576;1468838959;10938;98906;54271;0;30417;143073;1596979;0;0;0;251616;0;7551306;3602344;745469;0;27;0.0120074;
07-07 15:41:32.719 17286 17316 I Unity   : [STATISTIC]392;17371355;0;17370937;831586304;16408576;1468880855;21458;55469;59635;250938;120833;77084;1409584;0;0;0;379946;0;21919687;6326406;3336719;0;27;0.01738255;
07-07 15:41:32.731 17286 17316 I Unity   : [STATISTIC]393;13402865;0;13402448;833929216;16408576;1485699575;11041;110208;65468;222656;70052;95156;1611302;0;0;0;482294;0;17013899;2937500;2344688;0;27;0.01341427;
07-07 15:41:32.745 17286 17316 I Unity   : [STATISTIC]394;11790416;0;11789948;836358144;16408576;1485738495;11719;65573;55573;258177;53541;65312;1391146;0;0;0;602240;0;12657867;2039323;2219895;0;27;0.01180151;
07-07 15:41:32.759 17286 17316 I Unity   : [STATISTIC]395;12993802;0;12993334;838696960;16408576;1485770231;0;0;0;477032;60105;0;0;0;0;0;433908;0;13236146;4063645;2678073;0;27;0.01300495;
07-07 15:41:32.773 17286 17316 I Unity   : [STATISTIC]396;13934792;0;13934375;838885376;16408576;1485774615;11614;55521;61667;0;61772;102552;1317188;0;0;0;475990;0;9817503;4978854;1005990;0;27;0.01394375;
07-07 15:41:32.788 17286 17316 I Unity   : [STATISTIC]397;18629271;0;18628698;839012352;16408576;1485774615;23229;67500;71355;0;242499;90104;1975001;0;0;0;1113487;0;23935939;5391146;2344271;0;27;0.01862448;
07-07 15:41:32.798 17286 17316 I Unity   : [STATISTIC]398;11404792;0;11403541;839168000;16408576;1485774615;11459;68177;75521;0;114844;414271;2163699;0;0;0;293228;0;16987807;712344;1472708;0;27;0.01144766;
07-07 15:41:32.813 17286 17316 I Unity   : [STATISTIC]399;11199219;0;11198907;839168000;16408576;1485752579;14427;61927;58333;0;33125;86302;2069479;0;0;0;279632;0;17126092;52604;928334;0;27;0.01122641;
07-07 15:41:32.827 17286 17316 I Unity   : [STATISTIC]400;13897969;0;13897656;839303168;16408576;1485752579;0;0;0;0;90626;0;0;0;0;0;370624;0;20602969;3530938;1130781;0;27;0.01390917;
07-07 15:41:32.841 17286 17316 I Unity   : [STATISTIC]401;14703593;0;14703125;841584640;16408576;1485752579;14636;68542;66666;289323;86146;93021;1757656;0;0;0;297968;0;17918438;3840573;2530000;0;27;0.01471359;
07-07 15:41:32.857 17286 17316 I Unity   : [STATISTIC]402;11947656;0;11947136;841736192;16408576;1485752579;13333;70156;64219;0;32396;114427;1532293;0;0;0;580366;0;20025939;3520208;1430208;0;27;0.0119613;
07-07 15:41:32.873 17286 17316 I Unity   : [STATISTIC]403;17180156;0;17179687;841662464;16408576;1485752579;20573;80781;88385;0;88439;151354;2331094;0;0;0;601356;0;21267816;6749792;1880573;0;27;0.01718646;
07-07 15:41:32.888 17286 17316 I Unity   : [STATISTIC]404;14719948;0;14719323;841707520;16408576;1485752579;10573;63854;52136;0;182500;105886;1458334;0;0;0;558903;0;17074167;5609375;1495156;0;27;0.01473224;
07-07 15:41:32.903 17286 17316 I Unity   : [STATISTIC]405;15828333;0;15827812;844021760;16408576;1485752579;11406;61094;67708;118229;76406;194322;1777604;0;0;0;257237;0;25941197;6168750;2127812;0;27;0.01584615;
07-07 15:41:32.917 17286 17316 I Unity   : [STATISTIC]406;14711562;0;14711041;843067392;16408576;1485752579;11354;62135;55833;0;68490;76667;1482448;0;0;0;269012;0;9542177;5559271;1390938;0;27;0.01472161;
07-07 15:41:32.931 17286 17316 I Unity   : [STATISTIC]407;13839375;0;13838802;843067392;16408576;1485752579;11198;60052;53125;0;39479;76146;1550990;0;0;0;248280;0;15929427;4720364;1282188;0;27;0.01385188;
07-07 15:41:32.945 17286 17316 I Unity   : [STATISTIC]408;11603854;0;11603229;843255808;16408576;1502529795;0;0;0;0;53958;0;0;0;0;0;233386;0;14579427;4571979;1374584;0;27;0.01161261;
07-07 15:41:32.959 17286 17316 I Unity   : [STATISTIC]409;15039114;0;15038646;843255808;16408576;1502521475;12448;59323;65625;0;120572;112187;1348437;0;0;0;221249;0;24126830;6968750;959218;0;27;0.01505375;
07-07 15:41:32.977 17286 17316 I Unity   : [STATISTIC]410;15464219;0;15463646;845565952;16408576;1519315075;12135;58697;55364;118958;83698;73125;1614375;0;0;0;215990;0;25186192;5484479;2410520;0;27;0.01547484;
07-07 15:41:32.991 17286 17316 I Unity   : [STATISTIC]411;20217135;0;20216667;845262848;16408576;1519331459;20781;94375;113698;207240;45573;116667;2347032;0;0;0;134736;0;14379109;8427552;2784010;0;27;0.02022677;
07-07 15:41:33.002 17286 17316 I Unity   : [STATISTIC]412;12982448;0;12981875;847724544;16408576;1519361155;11615;69011;53386;128594;67292;101354;1555574;0;0;0;153226;0;12919329;2080834;2355782;0;27;0.01299391;
07-07 15:41:33.016 17286 17316 I Unity   : [STATISTIC]413;10510052;0;10509636;849846272;16408576;1536159267;12239;91875;56614;104323;39791;88021;1511510;0;0;0;157918;0;13965886;367813;2610260;0;27;0.01052823;
07-07 15:41:33.030 17286 17316 I Unity   : [STATISTIC]414;13294427;0;13294167;852201472;16408576;1552947371;9479;53542;52709;224219;114114;107760;1267082;0;0;0;257603;0;12578595;3501458;2243802;0;27;0.01330839;
07-07 15:41:33.045 17286 17316 I Unity   : [STATISTIC]415;11998750;0;11998281;852201472;16408576;1552951915;0;0;0;0;47864;0;0;0;0;0;373386;0;9065525;5000209;1060885;0;27;0.01200609;
07-07 15:41:33.058 17286 17316 I Unity   : [STATISTIC]416;16933229;0;16932708;854872064;16408576;1552981067;10053;59063;52813;141458;39844;81875;1298593;0;0;0;193021;0;20170623;7175625;2082344;0;27;0.01694656;
07-07 15:41:33.073 17286 17316 I Unity   : [STATISTIC]417;13918385;0;13917969;856985600;16408576;1552985643;10833;67239;52916;134480;68595;69480;1280885;0;0;0;190676;0;12649684;3793073;2501094;0;27;0.01393099;
07-07 15:41:33.086 17286 17316 I Unity   : [STATISTIC]418;13450833;0;13450156;857128960;16408576;1552985643;15209;74063;62448;0;82188;115677;1467605;0;0;0;205359;0;15387557;4412656;1498229;0;27;0.01345953;
07-07 15:41:33.101 17286 17316 I Unity   : [STATISTIC]419;13330885;0;13330521;857128960;16408576;1552952043;13854;59531;56094;0;64583;96354;1414793;0;0;0;262135;0;15484790;4453542;1778646;0;27;0.01335062;
07-07 15:41:33.115 17286 17316 I Unity   : [STATISTIC]420;17590208;0;17589739;859394048;16408576;1552973035;16042;63594;57500;390000;59583;107395;1563176;0;0;0;239689;0;28760368;6024531;2607708;0;27;0.01760016;
07-07 15:41:33.126 17286 17316 I Unity   : [STATISTIC]421;12281302;0;12280833;861614080;16408576;1569771243;10208;57396;54844;218906;64114;55365;1355886;0;0;0;322447;0;17421825;2108698;2266875;0;27;0.01229099;
07-07 15:41:33.141 17286 17316 I Unity   : [STATISTIC]422;7556667;0;7556198;861753344;16408576;1569771243;0;0;0;0;83855;0;0;0;0;0;438540;0;8057031;901979;1095156;0;27;0.007571041;
07-07 15:41:33.155 17286 17316 I Unity   : [STATISTIC]423;21928020;0;21927344;863916032;16408576;1569793027;11145;60104;79479;682396;121406;79531;1931770;0;0;0;391718;0;27793545;8449322;3400364;0;27;0.02193677;
07-07 15:41:33.168 17286 17316 I Unity   : [STATISTIC]424;10664740;0;10664270;866099200;16408576;1569765003;15104;73593;59531;131927;99427;99896;1573125;0;0;0;296773;0;14342499;96823;3138698;0;27;0.01067833;
07-07 15:41:33.182 17286 17316 I Unity   : [STATISTIC]425;10990156;0;10989635;866324480;16408576;1569765003;15156;64584;72396;0;38125;76250;1466251;0;0;0;271620;0;12361926;2783594;1305730;0;27;0.01100036;
