
06-26 15:22:10.978 23666 24039 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-26 15:22:12.036 23666 24039 I Unity   : [STATISTIC]363;17262656;17262084;762896384;16666624;918187503;0;0;0;0;0;0;0;0;0;13907;0;0;27;0.01726307;
06-26 15:22:12.050 23666 24039 I Unity   : [STATISTIC]364;10584739;10584219;762896384;16666624;918187503;0;0;0;0;0;0;0;0;0;9635;0;0;27;0.01061896;
06-26 15:22:12.064 23666 24039 I Unity   : [STATISTIC]365;15743438;15742812;762896384;16666624;918187503;0;0;0;0;0;0;0;0;0;14062;0;0;27;0.01575021;
06-26 15:22:12.077 23666 24039 I Unity   : [STATISTIC]366;11865364;11865000;762896384;16666624;918187503;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01187536;
06-26 15:22:12.091 23666 24039 I Unity   : [STATISTIC]367;14710625;14710261;762896384;16666624;918187503;0;0;0;0;0;0;0;0;0;9688;0;0;27;0.01472656;
06-26 15:22:12.106 23666 24039 I Unity   : [STATISTIC]368;13966198;13965886;763092992;16666624;918187503;0;0;0;0;0;0;0;0;0;8594;0;0;27;0.01397849;
06-26 15:22:12.120 23666 24039 I Unity   : [STATISTIC]369;17033541;17033021;763092992;16666624;918187503;0;0;0;0;0;0;0;0;0;15417;0;0;27;0.01704568;
06-26 15:22:12.132 23666 24039 I Unity   : [STATISTIC]370;13230990;13230468;763092992;16666624;918187503;0;0;0;0;0;0;0;0;0;14115;0;0;27;0.01323802;
06-26 15:22:12.202 23666 24039 I Unity   : [STATISTIC]371;11658386;11657708;763092992;16666624;918187503;0;0;0;0;0;0;0;0;0;8906;0;0;27;0.01159495;
06-26 15:22:12.218 23666 24039 I Unity   : [STATISTIC]372;79646510;79645781;753876992;16666624;920425775;0;0;0;0;0;0;0;0;0;0;0;0;27;0.07975338;
06-26 15:22:12.233 23666 24039 I Unity   : [STATISTIC]373;14839115;14838854;760823808;16666624;1348310319;0;0;0;0;0;0;0;0;0;1190625;0;0;27;0.01484839;
06-26 15:22:12.242 23666 24039 I Unity   : [STATISTIC]374;9095781;9095261;762896384;16666624;1348310319;0;0;0;0;0;0;0;0;0;526198;0;0;27;0.009105886;
06-26 15:22:12.254 23666 24039 I Unity   : [STATISTIC]375;11910052;11909636;766738432;16666624;1348310319;0;0;0;0;0;0;0;0;0;484479;0;0;27;0.01190177;
06-26 15:22:12.261 23666 24039 I Unity   : [STATISTIC]376;5080833;5080469;766738432;16666624;1348310319;0;0;0;0;0;0;0;0;0;0;0;0;27;0.00511401;
06-26 15:22:12.414 23666 24039 I Unity   : [STATISTIC]377;151042864;151042239;789020672;16666624;1358833039;0;0;0;0;0;0;0;0;0;566979;0;0;27;0.1510442;
06-26 15:22:12.440 23666 24039 I Unity   : [STATISTIC]378;29611094;29610521;812314624;16666624;1428104655;0;0;0;0;0;0;0;0;0;2052032;0;0;27;0.02880479;
06-26 15:22:12.456 23666 24039 I Unity   : [STATISTIC]379;15764948;15764531;805752832;16666624;1413416463;0;0;0;0;0;0;0;0;0;449479;435573;0;27;0.01659417;
06-26 15:22:12.467 23666 24039 I Unity   : [STATISTIC]380;11322968;11322604;810602496;16666624;1417614895;0;0;0;0;0;0;0;0;0;437344;0;0;27;0.01133104;
06-26 15:22:12.478 23666 24039 I Unity   : [STATISTIC]381;10918854;10918438;815919104;16666624;1421809199;0;0;0;0;0;0;0;0;0;527187;0;0;27;0.01092797;
06-26 15:22:12.489 23666 24039 I Unity   : [STATISTIC]382;10434010;10433594;818511872;16666624;1421809199;0;0;0;0;0;0;0;0;0;521719;0;0;27;0.01045745;
06-26 15:22:12.505 23666 24039 I Unity   : [STATISTIC]383;8138490;8138073;818802688;16666624;1421809199;0;0;0;0;0;0;0;0;0;0;0;0;27;0.00815198;
06-26 15:22:12.522 23666 24039 I Unity   : [STATISTIC]384;19536563;19536145;823197696;16666624;1438586415;0;0;0;0;0;0;0;0;0;622291;0;0;27;0.01953964;
06-26 15:22:12.542 23666 24039 I Unity   : [STATISTIC]385;26254219;26253854;826195968;16666624;1455404695;0;0;0;0;0;0;0;0;0;608646;165260;0;27;0.02626219;
06-26 15:22:12.558 23666 24039 I Unity   : [STATISTIC]386;15799636;15798750;835416064;16666624;1472219707;0;0;0;0;0;0;0;0;0;1082656;159792;0;27;0.01580927;
06-26 15:22:12.570 23666 24039 I Unity   : [STATISTIC]387;12088073;12087656;838205440;16666624;1472264995;0;0;0;0;0;0;0;0;0;561042;160781;0;27;0.01210458;
06-26 15:22:12.584 23666 24039 I Unity   : [STATISTIC]388;8619062;8618646;840749056;16666624;1472285603;0;0;0;0;0;0;0;0;0;0;124375;0;27;0.008633385;
06-26 15:22:12.602 23666 24039 I Unity   : [STATISTIC]389;16131407;16130989;842256384;16666624;1472293911;0;0;0;0;0;0;0;0;0;502552;0;0;27;0.01613583;
06-26 15:22:12.614 23666 24039 I Unity   : [STATISTIC]390;19368542;19368125;844980224;16666624;1472343103;0;0;0;0;0;0;0;0;0;594115;306667;0;27;0.01937615;
06-26 15:22:12.625 23666 24039 I Unity   : [STATISTIC]391;11246302;11245781;846991360;16666624;1472390771;0;0;0;0;0;0;0;0;0;595937;139635;0;27;0.01125578;
06-26 15:22:12.640 23666 24039 I Unity   : [STATISTIC]392;9779583;9779219;847413248;16666624;1472395059;0;0;0;0;0;0;0;0;0;585208;0;0;27;0.009791093;
06-26 15:22:12.655 23666 24039 I Unity   : [STATISTIC]393;14335781;14335364;848805888;16666624;1472415763;0;0;0;0;0;0;0;0;0;0;279323;0;27;0.014345;
06-26 15:22:12.669 23666 24039 I Unity   : [STATISTIC]394;18440365;18439895;854818816;16666624;1489205491;0;0;0;0;0;0;0;0;0;628698;121094;0;27;0.01844932;
06-26 15:22:12.681 23666 24039 I Unity   : [STATISTIC]395;13360312;13359844;858152960;16666624;1489234419;0;0;0;0;0;0;0;0;0;546823;122083;0;27;0.01337052;
06-26 15:22:12.694 23666 24039 I Unity   : [STATISTIC]396;11533333;11532865;861118464;16666624;1489295547;0;0;0;0;0;0;0;0;0;685521;275157;0;27;0.01153875;
06-26 15:22:12.709 23666 24039 I Unity   : [STATISTIC]397;11500833;11500469;862588928;16666624;1506077147;0;0;0;0;0;0;0;0;0;545365;0;0;27;0.01151562;
06-26 15:22:12.724 23666 24039 I Unity   : [STATISTIC]398;14479584;14479167;863891456;16666624;1506112099;0;0;0;0;0;0;0;0;0;0;280364;0;27;0.01448958;
06-26 15:22:12.738 23666 24039 I Unity   : [STATISTIC]399;18427084;18426562;869564416;16666624;1522901955;0;0;0;0;0;0;0;0;0;658125;124167;0;27;0.01843568;
06-26 15:22:12.750 23666 24039 I Unity   : [STATISTIC]400;12892813;12892344;871915520;16666624;1522964103;0;0;0;0;0;0;0;0;0;560937;255469;0;27;0.01290349;
06-26 15:22:12.763 23666 24039 I Unity   : [STATISTIC]401;11483437;11483073;875593728;16666624;1523001839;0;0;0;0;0;0;0;0;0;640573;216979;0;27;0.0114938;
06-26 15:22:12.777 23666 24039 I Unity   : [STATISTIC]402;12152865;12152344;878727168;16666624;1523014575;0;0;0;0;0;0;0;0;0;457969;117031;0;27;0.01216198;
06-26 15:22:12.792 23666 24039 I Unity   : [STATISTIC]403;13752812;13752396;879992832;16666624;1539796335;0;0;0;0;0;0;0;0;0;609427;0;0;27;0.01375984;
06-26 15:22:12.806 23666 24039 I Unity   : [STATISTIC]404;14545938;14545521;880349184;16666624;1539839219;0;0;0;0;0;0;0;0;0;0;450886;0;27;0.01455776;
06-26 15:22:12.820 23666 24039 I Unity   : [STATISTIC]405;17600156;17599740;885547008;16666624;1539884787;0;0;0;0;0;0;0;0;0;658021;196562;0;27;0.01760505;
06-26 15:22:12.832 23666 24039 I Unity   : [STATISTIC]406;12221823;12221250;889036800;16666624;1539897619;0;0;0;0;0;0;0;0;0;892708;90781;0;27;0.01223302;
06-26 15:22:12.845 23666 24039 I Unity   : [STATISTIC]407;11029791;11029375;890269696;16666624;1539902259;0;0;0;0;0;0;0;0;0;634427;0;0;27;0.01104052;
06-26 15:22:12.860 23666 24039 I Unity   : [STATISTIC]408;14044896;14044427;891940864;16666624;1539902259;0;0;0;0;0;0;0;0;0;484011;0;0;27;0.01405057;
06-26 15:22:12.874 23666 24039 I Unity   : [STATISTIC]409;14455469;14455156;891924480;16666624;1556679475;0;0;0;0;0;0;0;0;0;950000;0;0;27;0.01446495;
06-26 15:22:12.888 23666 24039 I Unity   : [STATISTIC]410;13873177;13872864;892108800;16666624;1556679475;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01388484;
06-26 15:22:12.916 23666 24039 I Unity   : [STATISTIC]411;16538490;16538021;894767104;16666624;1556692339;0;0;0;0;0;0;0;0;0;837396;207240;0;27;0.01654948;
06-26 15:22:12.929 23666 24039 I Unity   : [STATISTIC]412;24767864;24767396;895942656;16666624;1556697011;0;0;0;0;0;0;0;0;0;603542;0;0;27;0.02477771;
06-26 15:22:12.945 23666 24039 I Unity   : [STATISTIC]413;18200886;18200520;900366336;16666624;1556697011;0;0;0;0;0;0;0;0;0;1619375;0;0;27;0.0182112;
06-26 15:22:12.959 23666 24039 I Unity   : [STATISTIC]414;10983177;10982657;901492736;16666624;1556697011;0;0;0;0;0;0;0;0;0;642656;0;0;27;0.01099328;
06-26 15:22:12.973 23666 24039 I Unity   : [STATISTIC]415;9363281;9362916;901492736;16666624;1556697011;0;0;0;0;0;0;0;0;0;0;0;0;27;0.00937625;
06-26 15:22:12.987 23666 24039 I Unity   : [STATISTIC]416;19398229;19397761;903139328;16666624;1556697011;0;0;0;0;0;0;0;0;0;766511;0;0;27;0.01940062;
06-26 15:22:13.000 23666 24039 I Unity   : [STATISTIC]417;13707813;13707344;903852032;16666624;1556697011;0;0;0;0;0;0;0;0;0;585521;0;0;27;0.01372453;
06-26 15:22:13.016 23666 24039 I Unity   : [STATISTIC]418;11505261;11504843;904208384;16666624;1556697011;0;0;0;0;0;0;0;0;0;512656;0;0;27;0.01152083;
06-26 15:22:13.032 23666 24039 I Unity   : [STATISTIC]419;21026719;21026198;907288576;16666624;1556676499;0;0;0;0;0;0;0;0;0;887135;108282;0;27;0.02103333;
06-26 15:22:13.046 23666 24039 I Unity   : [STATISTIC]420;12998854;12998490;910974976;16666624;1590252051;0;0;0;0;0;0;0;0;0;544219;92032;0;27;0.01301073;
06-26 15:22:13.060 23666 24039 I Unity   : [STATISTIC]421;13244479;13244063;911319040;16666624;1590273203;0;0;0;0;0;0;0;0;0;561614;153385;0;27;0.0132524;
06-26 15:22:13.074 23666 24039 I Unity   : [STATISTIC]422;13806719;13806250;914423808;16666624;1607071603;0;0;0;0;0;0;0;0;0;508021;131406;0;27;0.01381677;
06-26 15:22:13.087 23666 24039 I Unity   : [STATISTIC]423;9202865;9202448;914604032;16666624;1607076403;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009216302;
06-26 15:22:13.101 23666 24039 I Unity   : [STATISTIC]424;18177552;18177083;917430272;16666624;1607076403;0;0;0;0;0;0;0;0;0;547135;0;0;27;0.01818125;
06-26 15:22:13.115 23666 24039 I Unity   : [STATISTIC]425;15303541;15303073;921485312;16666624;1607105811;0;0;0;0;0;0;0;0;0;678438;123646;0;27;0.01531188;
06-26 15:22:13.128 23666 24039 I Unity   : [STATISTIC]426;13829322;13828958;925265920;16666624;1623896083;0;0;0;0;0;0;0;0;0;543437;162448;0;27;0.01383833;
06-26 15:22:13.142 23666 24039 I Unity   : [STATISTIC]427;11919218;11918958;928165888;16666624;1623909171;0;0;0;0;0;0;0;0;0;638698;175782;0;27;0.01192807;
06-26 15:22:13.157 23666 24039 I Unity   : [STATISTIC]428;10148489;10147969;929402880;16666624;1623922291;0;0;0;0;0;0;0;0;0;0;125209;0;27;0.01016078;
06-26 15:22:13.174 23666 24039 I Unity   : [STATISTIC]429;17775000;17774688;931078144;16666624;1623901779;0;0;0;0;0;0;0;0;0;539688;0;0;27;0.01778;
06-26 15:22:13.187 23666 24039 I Unity   : [STATISTIC]430;19438334;19437864;934707200;16666624;1623961943;0;0;0;0;0;0;0;0;0;536459;284636;0;27;0.01944813;
06-26 15:22:13.200 23666 24039 I Unity   : [STATISTIC]431;12607604;12606927;938016768;16666624;1640744119;0;0;0;0;0;0;0;0;0;491198;196718;0;27;0.01261677;
06-26 15:22:13.211 23666 24039 I Unity   : [STATISTIC]432;11479687;11479219;941580288;16666624;1640773687;0;0;0;0;0;0;0;0;0;549584;111667;0;27;0.01148958;
06-26 15:22:13.226 23666 24039 I Unity   : [STATISTIC]433;11793073;11792656;944664576;16666624;1640795095;0;0;0;0;0;0;0;0;0;631562;119687;0;27;0.01180224;
06-26 15:22:13.240 23666 24039 I Unity   : [STATISTIC]434;10312917;10312604;945537024;16666624;1640782295;0;0;0;0;0;0;0;0;0;0;121511;0;27;0.01032417;
06-26 15:22:13.257 23666 24039 I Unity   : [STATISTIC]435;18736667;18736250;947314688;16666624;1640787351;0;0;0;0;0;0;0;0;0;528906;0;0;27;0.0187399;
06-26 15:22:13.269 23666 24039 I Unity   : [STATISTIC]436;16934584;16934114;948588544;16666624;1640787351;0;0;0;0;0;0;0;0;0;539375;0;0;27;0.01694281;
06-26 15:22:13.281 23666 24039 I Unity   : [STATISTIC]437;12577812;12577396;951541760;16666624;1657594231;0;0;0;0;0;0;0;0;0;445365;150000;0;27;0.01259026;
06-26 15:22:13.294 23666 24039 I Unity   : [STATISTIC]438;11386718;11386354;954490880;16666624;1657607543;0;0;0;0;0;0;0;0;0;601354;110625;0;27;0.01139443;
06-26 15:22:13.308 23666 24039 I Unity   : [STATISTIC]439;13197865;13197448;957190144;16666624;1674397431;0;0;0;0;0;0;0;0;0;505365;190260;0;27;0.01320568;
06-26 15:22:13.322 23666 24039 I Unity   : [STATISTIC]440;10732239;10731875;959373312;16666624;1674427223;0;0;0;0;0;0;0;0;0;0;228125;0;27;0.01074365;
06-26 15:22:13.339 23666 24039 I Unity   : [STATISTIC]441;17341198;17340781;960987136;16666624;1674432439;0;0;0;0;0;0;0;0;0;667187;0;0;27;0.01734568;
06-26 15:22:13.353 23666 24039 I Unity   : [STATISTIC]442;18275729;18275208;963973120;16666624;1674454071;0;0;0;0;0;0;0;0;0;512344;211042;0;27;0.01826807;
06-26 15:22:13.366 23666 24039 I Unity   : [STATISTIC]443;13175573;13174948;967290880;16666624;1691276079;0;0;0;0;0;0;0;0;0;536667;183907;0;27;0.01326297;
06-26 15:22:13.378 23666 24039 I Unity   : [STATISTIC]444;12664167;12663802;970706944;16666624;1708091159;0;0;0;0;0;0;0;0;0;598333;231250;0;27;0.01267349;
06-26 15:22:13.391 23666 24039 I Unity   : [STATISTIC]445;11125104;11124791;971677696;16666624;1708126703;0;0;0;0;0;0;0;0;0;527343;276875;0;27;0.01113625;
06-26 15:22:13.405 23666 24039 I Unity   : [STATISTIC]446;9695990;9695677;973721600;16666624;1708156655;0;0;0;0;0;0;0;0;0;0;274375;0;27;0.009708021;
06-26 15:22:13.422 23666 24039 I Unity   : [STATISTIC]447;17137291;17136823;974426112;16666624;1708162031;0;0;0;0;0;0;0;0;0;552083;0;0;27;0.01714073;
06-26 15:22:13.436 23666 24039 I Unity   : [STATISTIC]448;18613855;18613385;977526784;16666624;1708162031;0;0;0;0;0;0;0;0;0;597865;0;0;27;0.01862484;
06-26 15:22:13.450 23666 24039 I Unity   : [STATISTIC]449;15081198;15080782;980582400;16666624;1724975219;0;0;0;0;0;0;0;0;0;634792;324739;0;27;0.01509135;
06-26 15:22:13.463 23666 24039 I Unity   : [STATISTIC]450;12494948;12494584;985063424;16666624;1725009767;0;0;0;0;0;0;0;0;0;566459;197657;0;27;0.01250531;
06-26 15:22:13.475 23666 24039 I Unity   : [STATISTIC]451;12284792;12284427;988119040;16666624;1725043367;0;0;0;0;0;0;0;0;0;597708;279270;0;27;0.01229375;
06-26 15:22:13.487 23666 24039 I Unity   : [STATISTIC]452;12385782;12385364;991191040;16666624;1725065255;0;0;0;0;0;0;0;0;0;575000;192187;0;27;0.0123949;
06-26 15:22:13.502 23666 24039 I Unity   : [STATISTIC]453;6554792;6554375;991330304;16666624;1725070759;0;0;0;0;0;0;0;0;0;0;0;0;27;0.006566667;
06-26 15:22:13.519 23666 24039 I Unity   : [STATISTIC]454;20837135;20836719;994680832;16666624;1741878087;0;0;0;0;0;0;0;0;0;642031;315572;0;27;0.02084323;
06-26 15:22:13.533 23666 24039 I Unity   : [STATISTIC]455;17714375;17713854;998170624;16666624;1741925415;0;0;0;0;0;0;0;0;0;595989;220678;0;27;0.0176974;
06-26 15:22:13.545 23666 24039 I Unity   : [STATISTIC]456;12742031;12741614;1001279488;16666624;1758737759;0;0;0;0;0;0;0;0;0;527344;215312;0;27;0.01277698;
06-26 15:22:13.558 23666 24039 I Unity   : [STATISTIC]457;12772813;12772396;1003720704;16666624;1758774767;0;0;0;0;0;0;0;0;0;471302;197188;0;27;0.01278151;
06-26 15:22:13.570 23666 24039 I Unity   : [STATISTIC]458;12216458;12216146;1006751744;16666624;1758796815;0;0;0;0;0;0;0;0;0;518333;190521;0;27;0.01222537;
06-26 15:22:13.583 23666 24039 I Unity   : [STATISTIC]459;6863958;6863593;1006751744;16666624;1758784399;0;0;0;0;0;0;0;0;0;0;0;0;27;0.006874687;
