
07-04 18:11:01.664 28420 28446 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 18:11:15.293 28420 28446 I Unity   : [STATISTIC]1240;13613958;0;13613542;1220608000;15986688;2410818451;14948;59271;53282;0;214583;72865;1492708;0;0;27;0.01362396;
07-04 18:11:15.306 28420 28446 I Unity   : [STATISTIC]1241;13775104;0;13774635;1220608000;15986688;2410818451;15208;57760;57813;0;278542;77812;1335989;0;0;27;0.01378599;
07-04 18:11:15.321 28420 28446 I Unity   : [STATISTIC]1242;13898594;0;13898125;1220599808;15986688;2410818451;11614;58385;56823;0;205261;84895;1380469;0;0;27;0.01390839;
07-04 18:11:15.335 28420 28446 I Unity   : [STATISTIC]1243;15784739;0;15784271;1220608000;15986688;2410818451;0;0;0;0;241509;0;0;0;0;27;0.01579307;
07-04 18:11:15.348 28420 28446 I Unity   : [STATISTIC]1244;11820885;0;11820469;1220608000;15986688;2410818451;10834;50833;48646;0;101666;73229;1310887;0;0;27;0.01182927;
07-04 18:11:15.362 28420 28446 I Unity   : [STATISTIC]1245;13325885;0;13325365;1220608000;15986688;2410818451;14219;60156;60416;0;232710;73072;1414843;0;0;27;0.01333661;
07-04 18:11:15.376 28420 28446 I Unity   : [STATISTIC]1246;15323021;0;15322344;1220608000;15986688;2410818451;18021;61250;86875;0;249114;142031;1591563;0;0;27;0.01533047;
07-04 18:11:15.391 28420 28446 I Unity   : [STATISTIC]1247;13659063;0;13658645;1220608000;15986688;2410818451;16667;90417;72552;0;215468;86302;1638073;0;0;27;0.01367943;
07-04 18:11:15.405 28420 28446 I Unity   : [STATISTIC]1248;13980053;0;13979635;1220608000;15986688;2410818451;10469;50833;46614;0;147188;74532;1398124;0;0;27;0.01398786;
07-04 18:11:15.419 28420 28446 I Unity   : [STATISTIC]1249;12324688;0;12324323;1220599808;15986688;2410818451;0;0;0;0;169113;0;0;0;0;27;0.01233672;
07-04 18:11:15.432 28420 28446 I Unity   : [STATISTIC]1250;17922240;0;17921823;1220599808;15986688;2410818451;16563;134375;74687;0;132969;123125;2081875;0;0;27;0.01793182;
07-04 18:11:15.445 28420 28446 I Unity   : [STATISTIC]1251;11807656;0;11807136;1220612096;15986688;2410818451;17604;69792;65833;0;220416;77448;1482292;0;0;27;0.01181557;
07-04 18:11:15.460 28420 28446 I Unity   : [STATISTIC]1252;12164479;0;12163073;1220612096;15986688;2410818451;10729;55104;50781;0;195001;68177;1258490;0;0;27;0.01216557;
07-04 18:11:15.474 28420 28446 I Unity   : [STATISTIC]1253;15229271;0;15228594;1220603904;15986688;2410818451;14687;61407;69740;0;230574;128385;1479480;0;0;27;0.01525359;
07-04 18:11:15.488 28420 28446 I Unity   : [STATISTIC]1254;14272552;0;14272083;1220603904;15986688;2410818451;14115;56928;59479;0;169480;86354;1467030;0;0;27;0.01429036;
07-04 18:11:15.502 28420 28446 I Unity   : [STATISTIC]1255;13958177;0;13957865;1220603904;15986688;2410818451;0;0;0;0;322240;0;0;0;0;27;0.01396031;
07-04 18:11:15.516 28420 28446 I Unity   : [STATISTIC]1256;12829688;0;12829271;1220603904;15986688;2410818451;10937;51719;48802;0;97344;76562;1207031;0;0;27;0.01285667;
07-04 18:11:15.529 28420 28446 I Unity   : [STATISTIC]1257;14833698;0;14833282;1220603904;15986688;2410818451;12656;54791;62240;0;212605;122031;1554011;0;0;27;0.01484599;
07-04 18:11:15.543 28420 28446 I Unity   : [STATISTIC]1258;13864896;0;13864531;1220603904;15986688;2410818451;12708;59636;68750;0;198646;70312;1386666;0;0;27;0.01384891;
07-04 18:11:15.557 28420 28446 I Unity   : [STATISTIC]1259;13394635;0;13394271;1220616192;15986688;2410818451;13281;60313;54531;0;338697;74792;1441510;0;0;27;0.01342625;
07-04 18:11:15.571 28420 28446 I Unity   : [STATISTIC]1260;13504219;0;13503802;1220608000;15986688;2410818451;12188;62084;53646;0;169949;72448;1323282;0;0;27;0.01352203;
07-04 18:11:15.586 28420 28446 I Unity   : [STATISTIC]1261;13546823;0;13546354;1220616192;15986688;2410818451;0;0;0;0;234740;0;0;0;0;27;0.01355568;
07-04 18:11:15.599 28420 28446 I Unity   : [STATISTIC]1262;18164218;0;18163750;1220616192;15986688;2410818451;20573;74114;88541;0;191718;135156;2111249;0;0;27;0.01817136;
07-04 18:11:15.613 28420 28446 I Unity   : [STATISTIC]1263;10730209;0;10729688;1220616192;15986688;2410818451;10782;54479;50937;0;188229;73542;1246146;0;0;27;0.01074099;
07-04 18:11:15.627 28420 28446 I Unity   : [STATISTIC]1264;13600365;0;13600052;1220616192;15986688;2410818451;13646;57135;54636;0;196720;76615;1314011;0;0;27;0.01361625;
07-04 18:11:15.642 28420 28446 I Unity   : [STATISTIC]1265;14522605;0;14522187;1220616192;15986688;2410818451;34322;54427;57969;0;226979;90625;1415728;0;0;27;0.01453771;
07-04 18:11:15.655 28420 28446 I Unity   : [STATISTIC]1266;17018281;0;17017969;1220616192;15986688;2410818451;20261;61146;78854;0;302187;101875;1827968;0;0;27;0.01702677;
07-04 18:11:15.669 28420 28446 I Unity   : [STATISTIC]1267;11489114;0;11488646;1220608000;15986688;2410818451;10677;48750;47865;0;204064;107448;1324635;0;0;27;0.01149729;
07-04 18:11:15.683 28420 28446 I Unity   : [STATISTIC]1268;11931042;0;11930521;1220608000;15986688;2410818451;0;0;0;0;199531;0;0;0;0;27;0.01194188;
07-04 18:11:15.697 28420 28446 I Unity   : [STATISTIC]1269;15097552;0;15097136;1220620288;15986688;2410818451;13177;62604;57812;0;117031;65156;1374947;0;0;27;0.01510927;
07-04 18:11:15.711 28420 28446 I Unity   : [STATISTIC]1270;14540885;0;14540520;1220620288;15986688;2410818451;12448;55208;62760;0;223644;96042;1522448;0;0;27;0.01454797;
07-04 18:11:15.724 28420 28446 I Unity   : [STATISTIC]1271;13771459;0;13770990;1220612096;15986688;2410818451;11510;54375;52500;0;230522;76458;1300052;0;0;27;0.01378276;
07-04 18:11:15.738 28420 28446 I Unity   : [STATISTIC]1272;12187916;0;12187396;1220612096;15986688;2410818451;11823;54636;52708;0;201563;97552;1309061;0;0;27;0.01220026;
07-04 18:11:15.752 28420 28446 I Unity   : [STATISTIC]1273;13726928;0;13726562;1220612096;15986688;2410818451;0;0;0;0;155313;0;0;0;0;27;0.01373583;
07-04 18:11:15.766 28420 28446 I Unity   : [STATISTIC]1274;19255990;0;19255469;1220616192;15986688;2410818451;20156;80209;128854;0;329687;136615;2360989;0;0;27;0.01922797;
07-04 18:11:15.780 28420 28446 I Unity   : [STATISTIC]1275;10476823;0;10476355;1220616192;15986688;2410818451;10312;52969;56250;0;289271;82448;1371667;0;0;27;0.01052141;
07-04 18:11:15.794 28420 28446 I Unity   : [STATISTIC]1276;13299739;0;13299375;1220624384;15986688;2410818451;11563;54636;53073;0;190939;73854;1282188;0;0;27;0.01331151;
07-04 18:11:15.807 28420 28446 I Unity   : [STATISTIC]1277;13930416;0;13930000;1220624384;15986688;2410818451;13698;55157;66094;0;205781;116771;1462342;0;0;27;0.01393932;
07-04 18:11:15.821 28420 28446 I Unity   : [STATISTIC]1278;13539583;0;13539115;1220616192;15986688;2410818451;15625;89218;55730;0;313073;77760;1369063;0;0;27;0.01354568;
07-04 18:11:15.835 28420 28446 I Unity   : [STATISTIC]1279;12012188;0;12011928;1220616192;15986688;2410818451;0;0;0;0;174115;0;0;0;0;27;0.01202776;
07-04 18:11:15.849 28420 28446 I Unity   : [STATISTIC]1280;16556354;0;16555885;1220616192;15986688;2410818451;17239;63490;117188;0;139270;98698;1610625;0;0;27;0.01656698;
07-04 18:11:15.862 28420 28446 I Unity   : [STATISTIC]1281;13807083;0;13806719;1220616192;15986688;2410818451;13490;65104;55781;0;217345;98385;1392032;0;0;27;0.01382073;
07-04 18:11:15.876 28420 28446 I Unity   : [STATISTIC]1282;12162448;0;12162136;1220616192;15986688;2410818451;11094;51979;49375;0;183698;82448;1459374;0;0;27;0.01217177;
07-04 18:11:15.891 28420 28446 I Unity   : [STATISTIC]1283;13912187;0;13911875;1220616192;15986688;2410818451;16459;61718;62552;0;188334;72812;1381667;0;0;27;0.01392318;
07-04 18:11:15.905 28420 28446 I Unity   : [STATISTIC]1284;14851563;0;14851041;1220616192;15986688;2410818451;10886;48490;48386;0;158854;73281;1197344;0;0;27;0.01486021;
07-04 18:11:15.920 28420 28446 I Unity   : [STATISTIC]1285;12307708;0;12307135;1220608000;15986688;2410818451;0;0;0;0;200625;0;0;0;0;27;0.01230281;
07-04 18:11:15.933 28420 28446 I Unity   : [STATISTIC]1286;17418646;0;17418333;1220632576;15986688;2410818451;14271;55261;77448;0;114011;78333;1549636;0;0;27;0.01745589;
07-04 18:11:15.946 28420 28446 I Unity   : [STATISTIC]1287;12433437;0;12433021;1220632576;15986688;2410818451;11666;55104;52032;0;179739;75781;1301407;0;0;27;0.0124451;
07-04 18:11:15.961 28420 28446 I Unity   : [STATISTIC]1288;13319011;0;13318542;1220632576;15986688;2410818451;13593;59323;64115;0;254271;84583;1375573;0;0;27;0.01332953;
07-04 18:11:15.975 28420 28446 I Unity   : [STATISTIC]1289;16359792;0;16359323;1220624384;15986688;2410818451;23438;68698;85885;0;280833;109636;1997082;0;0;27;0.01636927;
07-04 18:11:15.987 28420 28446 I Unity   : [STATISTIC]1290;11460313;0;11459843;1220624384;15986688;2410818451;10573;50937;48542;0;227239;70312;1296042;0;0;27;0.01146839;
07-04 18:11:16.001 28420 28446 I Unity   : [STATISTIC]1291;10869011;0;10868645;1220632576;15986688;2410818451;0;0;0;0;163021;0;0;0;0;27;0.01087958;
07-04 18:11:16.015 28420 28446 I Unity   : [STATISTIC]1292;16084063;0;16083542;1220624384;15986688;2410818451;17188;56146;80000;0;130312;79062;1683125;0;0;27;0.0160888;
07-04 18:11:16.029 28420 28446 I Unity   : [STATISTIC]1293;13035781;0;13035469;1220624384;15986688;2410818451;10625;51823;48229;0;204584;69948;1389531;0;0;27;0.01305547;
07-04 18:11:16.044 28420 28446 I Unity   : [STATISTIC]1294;14874063;0;14873438;1220632576;15986688;2410818451;16250;56094;60417;0;195157;89219;1362292;0;0;27;0.014885;
07-04 18:11:16.058 28420 28446 I Unity   : [STATISTIC]1295;14516718;0;14516302;1220632576;15986688;2410818451;11666;55208;52032;0;196198;120886;1355469;0;0;27;0.0145275;
07-04 18:11:16.073 28420 28446 I Unity   : [STATISTIC]1296;14629114;0;14628646;1220628480;15986688;2410818451;12500;56459;76146;0;208855;73698;1412500;0;0;27;0.01463776;
07-04 18:11:16.086 28420 28446 I Unity   : [STATISTIC]1297;17036303;0;17035833;1220628480;15986688;2410818451;17083;64584;97917;0;346302;125417;2393855;0;0;27;0.01704469;
07-04 18:11:16.100 28420 28446 I Unity   : [STATISTIC]1298;11832448;0;11831875;1221070848;15986688;2410818451;446614;48333;58698;0;201043;68594;1727084;0;0;27;0.01184026;
07-04 18:11:16.114 28420 28446 I Unity   : [STATISTIC]1299;10857760;0;10857448;1221070848;15986688;2410818451;0;0;0;0;173749;0;0;0;0;27;0.01086526;
07-04 18:11:16.127 28420 28446 I Unity   : [STATISTIC]1300;18539011;0;18538594;1221304320;15986688;2410818451;30209;73698;172188;0;219844;133698;2989897;143906;0;27;0.01855599;
07-04 18:11:16.140 28420 28446 I Unity   : [STATISTIC]1301;11263802;0;11263281;1221496832;15986688;2410818451;11927;55417;84375;0;209584;81198;1325470;0;0;27;0.0112713;
07-04 18:11:16.155 28420 28446 I Unity   : [STATISTIC]1302;13689062;0;13688594;1221767168;15986688;2410818451;12708;55833;94740;0;209270;85729;1349738;0;0;27;0.01369906;
07-04 18:11:16.169 28420 28446 I Unity   : [STATISTIC]1303;13885573;0;13885156;1221795840;15986688;2410818451;10937;58750;77552;0;164010;82552;1482917;0;0;27;0.01389797;
07-04 18:11:16.183 28420 28446 I Unity   : [STATISTIC]1304;12509375;0;12508906;1222217728;15986688;2411026083;0;0;0;572917;194166;0;0;0;0;27;0.01251896;
07-04 18:11:16.197 28420 28446 I Unity   : [STATISTIC]1305;16191719;0;16191198;1222217728;15986688;2411026083;12083;78281;50886;0;88645;70209;1519063;0;0;27;0.01619964;
07-04 18:11:16.209 28420 28446 I Unity   : [STATISTIC]1306;12576563;0;12576302;1222500352;15986688;2411026083;11979;50521;52864;251667;177657;72031;1222292;0;0;27;0.01260125;
07-04 18:11:16.225 28420 28446 I Unity   : [STATISTIC]1307;12747448;0;12747083;1222500352;15986688;2411026083;16875;55885;70260;0;259999;85312;1402031;0;0;27;0.01276932;
07-04 18:11:16.239 28420 28446 I Unity   : [STATISTIC]1308;18138750;0;18138177;1222512640;15986688;2411026083;26093;81771;106823;0;169844;115782;2042918;0;0;27;0.01814963;
07-04 18:11:16.253 28420 28446 I Unity   : [STATISTIC]1309;12988646;0;12988177;1224638464;15986688;2411034275;14375;49479;50104;140677;227447;72448;1212708;20156;0;27;0.01299974;
07-04 18:11:16.265 28420 28446 I Unity   : [STATISTIC]1310;11250209;0;11249739;1224732672;15986688;2411034275;0;0;0;0;77969;0;0;0;0;27;0.01126083;
07-04 18:11:16.281 28420 28446 I Unity   : [STATISTIC]1311;14048437;0;14047916;1224732672;15986688;2411034275;19115;123802;77135;0;68282;110156;1643228;0;0;27;0.01405839;
07-04 18:11:16.293 28420 28446 I Unity   : [STATISTIC]1312;18849218;0;18848750;1226784768;15986688;2411042467;22136;78854;91250;141771;426613;115365;2618438;41458;0;27;0.01886167;
07-04 18:11:16.306 28420 28446 I Unity   : [STATISTIC]1313;9046302;0;9045833;1227055104;15986688;2411042467;11771;69427;53542;0;99791;68593;1448594;0;0;27;0.009055938;
07-04 18:11:16.321 28420 28446 I Unity   : [STATISTIC]1314;14722761;0;14721822;1229135872;15986688;2411050659;13698;63542;56302;151511;208698;85729;1416875;23594;0;27;0.0147051;
07-04 18:11:16.334 28420 28446 I Unity   : [STATISTIC]1315;13238646;0;13238230;1229135872;15986688;2411050659;16459;65364;67656;0;75573;92604;1476926;0;0;27;0.01334589;
07-04 18:11:16.347 28420 28446 I Unity   : [STATISTIC]1316;13475938;0;13475365;1231245312;15986688;2411058851;0;0;0;199896;188855;0;0;20730;0;27;0.01348563;
07-04 18:11:16.361 28420 28446 I Unity   : [STATISTIC]1317;11411146;0;11410573;1231245312;15986688;2427836067;12709;58073;54428;0;114114;63073;1345416;0;0;27;0.01142302;
07-04 18:11:16.375 28420 28446 I Unity   : [STATISTIC]1318;15070313;0;15069792;1231486976;15986688;2427836067;13645;65677;60104;0;116770;91511;1611145;0;0;27;0.01506427;
07-04 18:11:16.389 28420 28446 I Unity   : [STATISTIC]1319;16413073;0;16412656;1233702912;15986688;2444621475;15365;55417;53594;467657;222708;88854;1448542;28646;0;27;0.01645537;
07-04 18:11:16.403 28420 28446 I Unity   : [STATISTIC]1320;10845573;0;10845261;1233731584;15986688;2444621475;17917;61563;54895;0;100990;78594;1391667;0;0;27;0.01085526;
07-04 18:11:16.416 28420 28446 I Unity   : [STATISTIC]1321;14750000;0;14749635;1235906560;15986688;2444629667;0;0;0;260209;210625;0;0;26772;0;27;0.01476287;
07-04 18:11:16.430 28420 28446 I Unity   : [STATISTIC]1322;12377188;0;12376562;1235906560;15986688;2444629667;14219;71146;61563;0;108594;87448;1532708;0;0;27;0.0123876;
07-04 18:11:16.444 28420 28446 I Unity   : [STATISTIC]1323;13758490;0;13758020;1235927040;15986688;2444629667;15364;54844;55104;0;100834;95104;1377134;0;0;27;0.01376901;
07-04 18:11:16.458 28420 28446 I Unity   : [STATISTIC]1324;16412864;0;16412396;1238106112;15986688;2444637859;17239;65156;83438;157864;222655;112083;1880000;55521;0;27;0.01642412;
07-04 18:11:16.472 28420 28446 I Unity   : [STATISTIC]1325;11162344;0;11161719;1238351872;15986688;2444637859;14115;61927;61093;0;110521;89636;1424479;0;0;27;0.01117219;
07-04 18:11:16.486 28420 28446 I Unity   : [STATISTIC]1326;15208646;0;15208229;1238351872;15986688;2444637859;25729;64427;88437;0;74583;154010;1644583;0;0;27;0.0151862;
07-04 18:11:16.499 28420 28446 I Unity   : [STATISTIC]1327;11615416;0;11615052;1238351872;15986688;2444637859;0;0;0;0;108803;0;0;0;0;27;0.01169042;
07-04 18:11:16.514 28420 28446 I Unity   : [STATISTIC]1328;14698698;0;14698177;1238593536;15986688;2444637859;14114;65157;59062;0;114114;88489;1478385;0;0;27;0.01471219;
07-04 18:11:16.527 28420 28446 I Unity   : [STATISTIC]1329;18433333;0;18433021;1238593536;15986688;2444637859;26927;97708;132291;0;523022;132292;2608177;0;0;27;0.01844266;
07-04 18:11:16.541 28420 28446 I Unity   : [STATISTIC]1330;10309739;0;10309114;1240723456;15986688;2444646051;13697;58907;53593;226979;113802;76302;1320469;25260;0;27;0.01030635;
07-04 18:11:16.554 28420 28446 I Unity   : [STATISTIC]1331;15443594;0;15443125;1242836992;15986688;2444654243;13750;59792;57031;255625;225520;78125;1550104;29271;0;27;0.01549854;
07-04 18:11:16.568 28420 28446 I Unity   : [STATISTIC]1332;10964063;0;10963594;1242836992;15986688;2444654243;25729;89635;92500;0;137240;120989;1652708;0;0;27;0.01097682;
07-04 18:11:16.582 28420 28446 I Unity   : [STATISTIC]1333;12896198;0;12895730;1242873856;15986688;2444654243;0;0;0;0;77969;0;0;0;0;27;0.01290526;
07-04 18:11:16.597 28420 28446 I Unity   : [STATISTIC]1334;14975104;0;14974688;1242873856;15986688;2461431459;12292;64167;55208;0;103021;79323;1468073;0;0;27;0.01498745;
07-04 18:11:16.610 28420 28446 I Unity   : [STATISTIC]1335;15715573;0;15715104;1243107328;15986688;2461431459;13073;63021;58437;0;117135;89583;1436666;0;0;27;0.01572625;
07-04 18:11:16.623 28420 28446 I Unity   : [STATISTIC]1336;12255677;0;12255208;1243107328;15986688;2478208675;15000;57709;61146;0;192135;83855;1444531;0;0;27;0.01226672;
07-04 18:11:16.638 28420 28446 I Unity   : [STATISTIC]1337;14943906;0;14943177;1245347840;15986688;2478216867;12344;60469;54740;256510;116198;105156;1555782;25103;0;27;0.01492432;
07-04 18:11:16.652 28420 28446 I Unity   : [STATISTIC]1338;15053802;0;15051979;1247391744;15986688;2478257827;12917;55052;53125;434375;145783;88230;1511563;28177;0;27;0.0151163;
07-04 18:11:16.664 28420 28446 I Unity   : [STATISTIC]1339;9720573;0;9720260;1247440896;15986688;2478257827;0;0;0;0;83281;0;0;0;0;27;0.009746198;
07-04 18:11:16.680 28420 28446 I Unity   : [STATISTIC]1340;13307083;0;13306615;1247723520;15986688;2478257827;15000;58855;60520;0;155208;88438;1442969;0;0;27;0.01331891;
07-04 18:11:16.693 28420 28446 I Unity   : [STATISTIC]1341;19048541;0;19048073;1247723520;15986688;2478257827;17188;75052;86042;0;181354;94792;1918802;0;0;27;0.01905995;
07-04 18:11:16.706 28420 28446 I Unity   : [STATISTIC]1342;11389687;0;11389218;1247776768;15986688;2478257827;15990;62812;66875;0;97969;108490;1496511;0;0;27;0.01139781;
07-04 18:11:16.720 28420 28446 I Unity   : [STATISTIC]1343;11758802;0;11758386;1247776768;15986688;2478257827;12135;54688;53125;0;192969;84792;1324948;0;0;27;0.01176844;
07-04 18:11:16.735 28420 28446 I Unity   : [STATISTIC]1344;17674062;0;17673437;1249853440;15986688;2478266019;0;0;0;328750;107239;0;0;70105;0;27;0.01767932;
07-04 18:11:16.749 28420 28446 I Unity   : [STATISTIC]1345;12551823;0;12551355;1252335616;15986688;2478274211;12396;59635;51354;125677;176823;80885;1373905;28072;0;27;0.01257203;
07-04 18:11:16.762 28420 28446 I Unity   : [STATISTIC]1346;12764375;0;12764011;1252392960;15986688;2478274211;12344;54219;52917;0;97760;71198;1257552;0;0;27;0.01277411;
07-04 18:11:16.778 28420 28446 I Unity   : [STATISTIC]1347;13445417;0;13444844;1252392960;15986688;2478274211;14323;63072;64062;0;126251;103281;1427447;0;0;27;0.01345615;
07-04 18:11:16.791 28420 28446 I Unity   : [STATISTIC]1348;17195052;0;17194531;1254711296;15986688;2495059619;11250;58281;52760;231615;203333;72864;1331875;26770;0;27;0.01720552;
07-04 18:11:16.804 28420 28446 I Unity   : [STATISTIC]1349;11610989;0;11610677;1254785024;15986688;2495059619;12292;57136;50625;0;104687;75313;1301823;0;0;27;0.01161901;
07-04 18:11:16.818 28420 28446 I Unity   : [STATISTIC]1350;15148489;0;15148021;1256927232;15986688;2495076003;13750;55989;59011;216771;196459;367760;1897968;20625;0;27;0.01515708;
07-04 18:11:16.831 28420 28446 I Unity   : [STATISTIC]1351;10827291;0;10826875;1256927232;15986688;2495076003;0;0;0;0;172030;0;0;0;0;27;0.01083901;
07-04 18:11:16.846 28420 28446 I Unity   : [STATISTIC]1352;13598281;0;13597813;1256927232;15986688;2495076003;11198;54479;51198;0;145313;83177;1396978;0;0;27;0.01360708;
07-04 18:11:16.860 28420 28446 I Unity   : [STATISTIC]1353;17050000;0;17049375;1259270144;15986688;2495107183;14896;56510;65573;208438;176511;91771;1369637;25625;0;27;0.01705943;
07-04 18:11:16.872 28420 28446 I Unity   : [STATISTIC]1354;11351198;0;11350781;1259376640;15986688;2495107183;10885;55677;52969;0;104531;92917;1289166;0;0;27;0.01136161;
07-04 18:11:16.888 28420 28446 I Unity   : [STATISTIC]1355;15208281;0;15207865;1261686784;15986688;2495131759;14166;56146;58698;256666;236304;70573;1559271;96927;0;27;0.0152163;
07-04 18:11:16.900 28420 28446 I Unity   : [STATISTIC]1356;12854740;0;12854167;1261862912;15986688;2495131759;0;0;0;0;173959;0;0;0;0;27;0.01286427;
07-04 18:11:16.914 28420 28446 I Unity   : [STATISTIC]1357;12433541;0;12433073;1262125056;15986688;2495131759;11355;56354;53281;0;329792;77292;1229010;0;0;27;0.01244359;
07-04 18:11:16.929 28420 28446 I Unity   : [STATISTIC]1358;14956719;0;14956406;1262125056;15986688;2495131759;16823;60208;89687;0;267137;92604;1576562;0;0;27;0.01496599;
07-04 18:11:16.943 28420 28446 I Unity   : [STATISTIC]1359;13770468;0;13770104;1262125056;15986688;2495131759;11458;55157;50781;0;208333;91146;1284011;0;0;27;0.0137801;
07-04 18:11:16.958 28420 28446 I Unity   : [STATISTIC]1360;16690885;0;16690261;1264271360;15986688;2495156335;12657;52291;56250;273490;229374;93907;1481405;44375;0;27;0.01669818;
07-04 18:11:16.969 28420 28446 I Unity   : [STATISTIC]1361;13266562;0;13266094;1264271360;15986688;2495156335;14114;56041;50937;0;206458;91823;1376666;0;0;27;0.01327042;
07-04 18:11:16.984 28420 28446 I Unity   : [STATISTIC]1362;10873385;0;10872917;1264271360;15986688;2495156335;17500;64375;64011;0;171303;84948;1615052;0;0;27;0.01090203;
07-04 18:11:16.998 28420 28446 I Unity   : [STATISTIC]1363;15603906;0;15603594;1264271360;15986688;2495156335;0;0;0;0;252344;0;0;0;0;27;0.01560766;
07-04 18:11:17.011 28420 28446 I Unity   : [STATISTIC]1364;13377865;0;13377344;1264271360;15986688;2495156335;12917;57240;50469;0;123178;127656;1464010;0;0;27;0.01341057;
07-04 18:11:17.027 28420 28446 I Unity   : [STATISTIC]1365;12426145;0;12425625;1264271360;15986688;2495156335;10781;54636;62500;0;222813;86615;1268386;0;0;27;0.01243755;
07-04 18:11:17.041 28420 28446 I Unity   : [STATISTIC]1366;15175417;0;15174948;1264271360;15986688;2495156335;10729;56198;53906;0;232397;98646;1285885;0;0;27;0.01518484;
07-04 18:11:17.055 28420 28446 I Unity   : [STATISTIC]1367;14814428;0;14814114;1264349184;15986688;2495156335;15312;57240;63177;0;203855;82916;1592292;0;0;27;0.01482271;
07-04 18:11:17.068 28420 28446 I Unity   : [STATISTIC]1368;14080156;0;14079844;1264349184;15986688;2495156335;0;0;0;0;152499;0;0;0;0;27;0.01408099;
07-04 18:11:17.082 28420 28446 I Unity   : [STATISTIC]1369;12701667;0;12701250;1264349184;15986688;2495156335;11563;55469;51875;0;144062;76198;1241250;0;0;27;0.01274469;
07-04 18:11:17.096 28420 28446 I Unity   : [STATISTIC]1370;14316927;0;14316510;1264349184;15986688;2495156335;12969;55937;54062;0;238542;78229;1492448;0;0;27;0.01432635;
07-04 18:11:17.111 28420 28446 I Unity   : [STATISTIC]1371;16952917;0;16952396;1264349184;15986688;2495156335;18490;65364;83490;0;383333;131198;2097968;0;0;27;0.01696078;
07-04 18:11:17.123 28420 28446 I Unity   : [STATISTIC]1372;11595313;0;11594792;1264349184;15986688;2495156335;10417;51510;47292;0;218908;67760;1276250;0;0;27;0.01160344;
07-04 18:11:17.138 28420 28446 I Unity   : [STATISTIC]1373;12111823;0;12111407;1264349184;15986688;2495156335;11875;57500;53750;0;203750;75209;1401510;0;0;27;0.01212349;
07-04 18:11:17.153 28420 28446 I Unity   : [STATISTIC]1374;13694635;0;13694166;1264349184;15986688;2495156335;0;0;0;0;195780;0;0;0;0;27;0.01370297;
07-04 18:11:17.166 28420 28446 I Unity   : [STATISTIC]1375;19186302;0;19185990;1264349184;15986688;2495156335;17188;73334;90000;0;266771;89114;2158906;0;0;27;0.01919776;
07-04 18:11:17.179 28420 28446 I Unity   : [STATISTIC]1376;10066459;0;10066042;1264349184;15986688;2495156335;10573;58177;47917;0;206979;56042;1256458;0;0;27;0.01007516;
07-04 18:11:17.194 28420 28446 I Unity   : [STATISTIC]1377;12520052;0;12519688;1264349184;15986688;2495156335;12500;54687;58854;0;226511;80000;1283178;0;0;27;0.01252995;
07-04 18:11:17.208 28420 28446 I Unity   : [STATISTIC]1378;18916615;0;18916250;1264349184;15986688;2495156335;21198;68802;110834;0;440730;107396;2472552;0;0;27;0.01892552;
07-04 18:11:17.220 28420 28446 I Unity   : [STATISTIC]1379;11122343;0;11121719;1264349184;15986688;2495137267;11041;55834;50625;0;214792;76771;1422031;0;0;27;0.01112636;
07-04 18:11:17.234 28420 28446 I Unity   : [STATISTIC]1380;11140052;0;11139635;1264349184;15986688;2495137267;14271;52709;48803;0;159636;81406;1203855;0;0;27;0.01116458;
07-04 18:11:17.250 28420 28446 I Unity   : [STATISTIC]1381;15467135;0;15466823;1264349184;15986688;2495137267;0;0;0;0;312916;0;0;0;0;27;0.01547734;
07-04 18:11:17.263 28420 28446 I Unity   : [STATISTIC]1382;16876406;0;16875937;1264349184;15986688;2495137267;22292;69791;102604;0;241303;106667;2135677;0;0;27;0.01688438;
07-04 18:11:17.276 28420 28446 I Unity   : [STATISTIC]1383;10939323;0;10938906;1264349184;15986688;2495137267;12500;52865;48646;0;232552;76927;1282917;0;0;27;0.01094682;
07-04 18:11:17.290 28420 28446 I Unity   : [STATISTIC]1384;13285521;0;13285104;1264349184;15986688;2495110247;13698;52865;49219;0;203543;115000;1431667;0;0;27;0.01329557;
07-04 18:11:17.305 28420 28446 I Unity   : [STATISTIC]1385;14175885;0;14175416;1264349184;15986688;2495110247;12292;60625;57500;0;194374;100052;1550625;0;0;27;0.01418589;
07-04 18:11:17.319 28420 28446 I Unity   : [STATISTIC]1386;15723802;0;15723281;1264349184;15986688;2495110247;0;0;0;0;208386;0;0;0;0;27;0.01572943;
07-04 18:11:17.332 28420 28446 I Unity   : [STATISTIC]1387;12851458;0;12850937;1264349184;15986688;2495110247;10781;51093;50625;0;166874;86719;1357135;0;0;27;0.01287359;
