
06-26 14:48:27.772 26061 26087 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-26 14:48:28.424 26061 26087 I Unity   : [STATISTIC]327;12762968;12762500;768917504;16203776;917724547;0;0;0;0;0;0;0;0;0;9427;0;0;27;0.01278104;
06-26 14:48:28.439 26061 26087 I Unity   : [STATISTIC]328;13585469;13585000;769155072;16203776;917724547;0;0;0;0;0;0;0;0;0;9531;0;0;27;0.01361172;
06-26 14:48:28.454 26061 26087 I Unity   : [STATISTIC]329;14307552;14307031;769155072;16203776;917724547;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01430896;
06-26 14:48:28.466 26061 26087 I Unity   : [STATISTIC]330;15871250;15870938;769155072;16203776;917724547;0;0;0;0;0;0;0;0;0;10677;0;0;27;0.01589062;
06-26 14:48:28.480 26061 26087 I Unity   : [STATISTIC]331;12653073;12652708;769155072;16203776;917724547;0;0;0;0;0;0;0;0;0;8073;0;0;27;0.01266276;
06-26 14:48:28.495 26061 26087 I Unity   : [STATISTIC]332;12993386;12993021;769155072;16203776;917724547;0;0;0;0;0;0;0;0;0;8073;0;0;27;0.01302938;
06-26 14:48:28.508 26061 26087 I Unity   : [STATISTIC]333;15373073;15372708;769400832;16203776;917724547;0;0;0;0;0;0;0;0;0;9062;0;0;27;0.01537859;
06-26 14:48:28.521 26061 26087 I Unity   : [STATISTIC]334;13379479;13379115;769400832;16203776;917724547;0;0;0;0;0;0;0;0;0;10730;0;0;27;0.01338734;
06-26 14:48:28.535 26061 26087 I Unity   : [STATISTIC]335;10915469;10915157;769400832;16203776;917724547;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01094854;
06-26 14:48:28.549 26061 26087 I Unity   : [STATISTIC]336;16223594;16221875;769400832;16203776;917724547;0;0;0;0;0;0;0;0;0;11042;0;0;27;0.01622542;
06-26 14:48:28.569 26061 26087 I Unity   : [STATISTIC]337;14824635;14824219;769630208;16203776;917724547;0;0;0;0;0;0;0;0;0;11822;0;0;27;0.01483;
06-26 14:48:28.584 26061 26087 I Unity   : [STATISTIC]338;17867083;17866458;769630208;16203776;917724547;0;0;0;0;0;0;0;0;0;9427;0;0;27;0.01790573;
06-26 14:48:28.599 26061 26087 I Unity   : [STATISTIC]339;15676615;15676041;769630208;16203776;917724547;0;0;0;0;0;0;0;0;0;10261;0;0;27;0.01569156;
06-26 14:48:28.613 26061 26087 I Unity   : [STATISTIC]340;15523490;15522968;769630208;16203776;917724547;0;0;0;0;0;0;0;0;0;15625;0;0;27;0.01552807;
06-26 14:48:28.627 26061 26087 I Unity   : [STATISTIC]341;14965208;14964636;769531904;16203776;917724547;0;0;0;0;0;0;0;0;0;11510;0;0;27;0.01497724;
06-26 14:48:28.641 26061 26087 I Unity   : [STATISTIC]342;13475937;13475469;769531904;16203776;917724547;0;0;0;0;0;0;0;0;0;11562;0;0;27;0.01349354;
06-26 14:48:28.656 26061 26087 I Unity   : [STATISTIC]343;12861927;12861458;769531904;16203776;917724547;0;0;0;0;0;0;0;0;0;11302;0;0;27;0.01289328;
06-26 14:48:28.670 26061 26087 I Unity   : [STATISTIC]344;14226094;14225573;769531904;16203776;917724547;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01422818;
06-26 14:48:28.682 26061 26087 I Unity   : [STATISTIC]345;16455781;16455260;769531904;16203776;917724547;0;0;0;0;0;0;0;0;0;12135;0;0;27;0.01647193;
06-26 14:48:28.696 26061 26087 I Unity   : [STATISTIC]346;11140364;11139948;769830912;16203776;917724547;0;0;0;0;0;0;0;0;0;24635;0;0;27;0.01118531;
06-26 14:48:28.711 26061 26087 I Unity   : [STATISTIC]347;13724791;13724219;769830912;16203776;917724547;0;0;0;0;0;0;0;0;0;9114;0;0;27;0.01375146;
06-26 14:48:28.724 26061 26087 I Unity   : [STATISTIC]348;15721198;15720677;769830912;16203776;917724547;0;0;0;0;0;0;0;0;0;13698;0;0;27;0.01577844;
06-26 14:48:28.739 26061 26087 I Unity   : [STATISTIC]349;11238125;11237500;769830912;16203776;917724547;0;0;0;0;0;0;0;0;0;9323;0;0;27;0.01124865;
06-26 14:48:28.756 26061 26087 I Unity   : [STATISTIC]350;14216980;14216458;770080768;16203776;917724547;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0142188;
06-26 14:48:28.768 26061 26087 I Unity   : [STATISTIC]351;17867083;17866615;770080768;16203776;917724547;0;0;0;0;0;0;0;0;0;10677;0;0;27;0.01787896;
06-26 14:48:28.782 26061 26087 I Unity   : [STATISTIC]352;11991875;11991406;770080768;16203776;917724547;0;0;0;0;0;0;0;0;0;9166;0;0;27;0.01200948;
06-26 14:48:28.797 26061 26087 I Unity   : [STATISTIC]353;14262865;14262343;770080768;16203776;917724655;0;0;0;0;0;0;0;0;0;11042;0;0;27;0.01427151;
06-26 14:48:28.810 26061 26087 I Unity   : [STATISTIC]354;14568230;14567552;770330624;16203776;917724655;0;0;0;0;0;0;0;0;0;10520;0;0;27;0.01457714;
06-26 14:48:28.824 26061 26087 I Unity   : [STATISTIC]355;13510052;13509479;770330624;16203776;917724655;0;0;0;0;0;0;0;0;0;10157;0;0;27;0.01352052;
06-26 14:48:28.838 26061 26087 I Unity   : [STATISTIC]356;13799792;13799323;770330624;16203776;917724655;0;0;0;0;0;0;0;0;0;10886;0;0;27;0.01381042;
06-26 14:48:28.852 26061 26087 I Unity   : [STATISTIC]357;12890052;12889375;770330624;16203776;917724655;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01289812;
06-26 14:48:28.867 26061 26087 I Unity   : [STATISTIC]358;14955208;14954739;770306048;16203776;917724655;0;0;0;0;0;0;0;0;0;11562;0;0;27;0.01496479;
06-26 14:48:28.880 26061 26087 I Unity   : [STATISTIC]359;14555364;14554896;770306048;16203776;917724655;0;0;0;0;0;0;0;0;0;10469;0;0;27;0.01457167;
06-26 14:48:28.894 26061 26087 I Unity   : [STATISTIC]360;13515000;13514479;770306048;16203776;917724655;0;0;0;0;0;0;0;0;0;9270;0;0;27;0.01352599;
06-26 14:48:28.907 26061 26087 I Unity   : [STATISTIC]361;14197604;14196927;770306048;16203776;917724655;0;0;0;0;0;0;0;0;0;10520;0;0;27;0.0142038;
06-26 14:48:28.920 26061 26087 I Unity   : [STATISTIC]362;14269375;14268959;770306048;16203776;917724655;0;0;0;0;0;0;0;0;0;12031;0;0;27;0.01427229;
06-26 14:48:28.979 26061 26087 I Unity   : [STATISTIC]363;10876146;10875782;770306048;16203776;917724655;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01090187;
06-26 14:48:29.006 26061 26087 I Unity   : [STATISTIC]364;72822240;72821718;761192448;16203776;919962927;0;0;0;0;0;0;0;0;0;10261;0;0;27;0.07282609;
06-26 14:48:29.021 26061 26087 I Unity   : [STATISTIC]365;23165677;23165105;762843136;16203776;1347847471;0;0;0;0;0;0;0;0;0;1197187;0;0;27;0.02318094;
06-26 14:48:29.030 26061 26087 I Unity   : [STATISTIC]366;9462969;9462500;764530688;16203776;1347847471;0;0;0;0;0;0;0;0;0;589427;0;0;27;0.009468281;
06-26 14:48:29.037 26061 26087 I Unity   : [STATISTIC]367;6370313;6369636;764882944;16203776;1347847471;0;0;0;0;0;0;0;0;0;0;0;0;27;0.006394583;
06-26 14:48:29.045 26061 26087 I Unity   : [STATISTIC]368;8752604;8752083;765353984;16203776;1347847471;0;0;0;0;0;0;0;0;0;569062;0;0;27;0.008770573;
06-26 14:48:29.058 26061 26087 I Unity   : [STATISTIC]369;4711146;4710782;765353984;16203776;1347847471;0;0;0;0;0;0;0;0;0;0;0;0;27;0.004721146;
06-26 14:48:29.336 26061 26087 I Unity   : [STATISTIC]370;282467239;282466666;795099136;16203776;1358370191;0;0;0;0;0;0;0;0;0;615990;0;0;27;0.2824751;
06-26 14:48:29.353 26061 26087 I Unity   : [STATISTIC]371;20402084;20401615;798781440;16203776;1368880591;0;0;0;0;0;0;0;0;0;407031;0;0;27;0.02041224;
06-26 14:48:29.371 26061 26087 I Unity   : [STATISTIC]372;18301562;18300937;805392384;16203776;1396176399;0;0;0;0;0;0;0;0;0;15052;730521;0;27;0.01831229;
06-26 14:48:29.381 26061 26087 I Unity   : [STATISTIC]373;10164219;10163698;810090496;16203776;1400374831;0;0;0;0;0;0;0;0;0;15416;0;0;27;0.01017375;
06-26 14:48:29.390 26061 26087 I Unity   : [STATISTIC]374;9286771;9286355;814469120;16203776;1404569135;0;0;0;0;0;0;0;0;0;14167;0;0;27;0.009297344;
06-26 14:48:29.403 26061 26087 I Unity   : [STATISTIC]375;6856875;6856458;814813184;16203776;1404569135;0;0;0;0;0;0;0;0;0;0;0;0;27;0.006867708;
06-26 14:48:29.420 26061 26087 I Unity   : [STATISTIC]376;16186979;16186407;814813184;16203776;1404569135;0;0;0;0;0;0;0;0;0;17552;0;0;27;0.01619417;
06-26 14:48:29.431 26061 26087 I Unity   : [STATISTIC]377;15027448;15026822;814813184;16203776;1404569135;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0150276;
06-26 14:48:29.453 26061 26087 I Unity   : [STATISTIC]378;24411198;24410520;817123328;16203776;1421371023;0;0;0;0;0;0;0;0;0;38385;123229;0;27;0.02443948;
06-26 14:48:29.465 26061 26087 I Unity   : [STATISTIC]379;12527500;12527031;819486720;16203776;1421412935;0;0;0;0;0;0;0;0;0;50000;197500;0;27;0.0125475;
06-26 14:48:29.477 26061 26087 I Unity   : [STATISTIC]380;11239167;11238698;822222848;16203776;1438227239;0;0;0;0;0;0;0;0;0;12969;128958;0;27;0.01125083;
06-26 14:48:29.485 26061 26087 I Unity   : [STATISTIC]381;6992813;6992344;822362112;16203776;1438227239;0;0;0;0;0;0;0;0;0;0;0;0;27;0.007002968;
06-26 14:48:29.502 26061 26087 I Unity   : [STATISTIC]382;9810990;9810573;824549376;16203776;1438264071;0;0;0;0;0;0;0;0;0;11823;164844;0;27;0.009822188;
06-26 14:48:29.514 26061 26087 I Unity   : [STATISTIC]383;16835209;16834739;824688640;16203776;1438272487;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01684333;
06-26 14:48:29.528 26061 26087 I Unity   : [STATISTIC]384;13266041;13265521;826986496;16203776;1438284871;0;0;0;0;0;0;0;0;0;13385;123698;0;27;0.01327312;
06-26 14:48:29.541 26061 26087 I Unity   : [STATISTIC]385;12711927;12711458;827322368;16203776;1438284871;0;0;0;0;0;0;0;0;0;10573;0;0;27;0.01272297;
06-26 14:48:29.556 26061 26087 I Unity   : [STATISTIC]386;15221875;15221458;829771776;16203776;1455104071;0;0;0;0;0;0;0;0;0;11354;266198;0;27;0.01523307;
06-26 14:48:29.569 26061 26087 I Unity   : [STATISTIC]387;14217031;14216511;831832064;16203776;1455108327;0;0;0;0;0;0;0;0;0;19791;181094;0;27;0.0142274;
06-26 14:48:29.583 26061 26087 I Unity   : [STATISTIC]388;13546355;13546041;834584576;16203776;1455145159;0;0;0;0;0;0;0;0;0;16146;287969;0;27;0.01355448;
06-26 14:48:29.597 26061 26087 I Unity   : [STATISTIC]389;11333021;11332552;836780032;16203776;1455136859;0;0;0;0;0;0;0;0;0;0;170625;0;27;0.01134365;
06-26 14:48:29.611 26061 26087 I Unity   : [STATISTIC]390;15671771;15671406;834711552;16203776;1455205887;0;0;0;0;0;0;0;0;0;13542;268698;0;27;0.01568073;
06-26 14:48:29.625 26061 26087 I Unity   : [STATISTIC]391;13740521;13740104;834846720;16203776;1455210175;0;0;0;0;0;0;0;0;0;17969;0;0;27;0.01375026;
06-26 14:48:29.639 26061 26087 I Unity   : [STATISTIC]392;15134011;15133645;837201920;16203776;1488785311;0;0;0;0;0;0;0;0;0;22552;170417;0;27;0.01514281;
06-26 14:48:29.651 26061 26087 I Unity   : [STATISTIC]393;11713594;11713073;837201920;16203776;1488789631;0;0;0;0;0;0;0;0;0;13646;0;0;27;0.01172646;
06-26 14:48:29.667 26061 26087 I Unity   : [STATISTIC]394;12827500;12827031;839729152;16203776;1488819759;0;0;0;0;0;0;0;0;0;0;192708;0;27;0.01283943;
06-26 14:48:29.680 26061 26087 I Unity   : [STATISTIC]395;19216615;19216250;842604544;16203776;1488873647;0;0;0;0;0;0;0;0;0;19740;560052;0;27;0.0192276;
06-26 14:48:29.690 26061 26087 I Unity   : [STATISTIC]396;10643646;10643125;845230080;16203776;1488910799;0;0;0;0;0;0;0;0;0;16614;168646;0;27;0.01062333;
06-26 14:48:29.707 26061 26087 I Unity   : [STATISTIC]397;10725052;10724636;847425536;16203776;1488967731;0;0;0;0;0;0;0;0;0;11719;325416;0;27;0.01076661;
06-26 14:48:29.720 26061 26087 I Unity   : [STATISTIC]398;18470886;18470417;847773696;16203776;1488972147;0;0;0;0;0;0;0;0;0;14843;0;0;27;0.01847969;
06-26 14:48:29.733 26061 26087 I Unity   : [STATISTIC]399;10431198;10430625;850419712;16203776;1488966795;0;0;0;0;0;0;0;0;0;12292;181354;0;27;0.01043953;
06-26 14:48:29.749 26061 26087 I Unity   : [STATISTIC]400;12544896;12544479;850419712;16203776;1488975627;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01255458;
06-26 14:48:29.763 26061 26087 I Unity   : [STATISTIC]401;17616823;17616355;850419712;16203776;1488975627;0;0;0;0;0;0;0;0;0;17604;0;0;27;0.01762766;
06-26 14:48:29.776 26061 26087 I Unity   : [STATISTIC]402;12741979;12741562;852611072;16203776;1505752843;0;0;0;0;0;0;0;0;0;11510;174323;0;27;0.01275031;
06-26 14:48:29.791 26061 26087 I Unity   : [STATISTIC]403;11551354;11550833;852856832;16203776;1505752843;0;0;0;0;0;0;0;0;0;10469;0;0;27;0.01156229;
06-26 14:48:29.808 26061 26087 I Unity   : [STATISTIC]404;15717292;15716875;852992000;16203776;1505752843;0;0;0;0;0;0;0;0;0;11771;0;0;27;0.01572641;
06-26 14:48:29.823 26061 26087 I Unity   : [STATISTIC]405;16363594;16363177;853147648;16203776;1505752843;0;0;0;0;0;0;0;0;0;11302;0;0;27;0.01637427;
06-26 14:48:29.838 26061 26087 I Unity   : [STATISTIC]406;14595156;14594687;853397504;16203776;1505752843;0;0;0;0;0;0;0;0;0;13333;0;0;27;0.01460536;
06-26 14:48:29.853 26061 26087 I Unity   : [STATISTIC]407;15882396;15881927;853397504;16203776;1505752843;0;0;0;0;0;0;0;0;0;12500;0;0;27;0.01589198;
06-26 14:48:29.865 26061 26087 I Unity   : [STATISTIC]408;16444844;16444375;854777856;16203776;1505769227;0;0;0;0;0;0;0;0;0;0;189323;0;27;0.01643964;
06-26 14:48:29.878 26061 26087 I Unity   : [STATISTIC]409;10119010;10118542;854937600;16203776;1505769227;0;0;0;0;0;0;0;0;0;12135;0;0;27;0.01014667;
06-26 14:48:29.893 26061 26087 I Unity   : [STATISTIC]410;12575208;12574583;855199744;16203776;1505769227;0;0;0;0;0;0;0;0;0;10833;0;0;27;0.01258302;
06-26 14:48:29.911 26061 26087 I Unity   : [STATISTIC]411;17424948;17424479;852783104;16203776;1505769227;0;0;0;0;0;0;0;0;0;16614;0;0;27;0.01743734;
06-26 14:48:29.924 26061 26087 I Unity   : [STATISTIC]412;18543854;18543437;854843392;16203776;1505769227;0;0;0;0;0;0;0;0;0;11355;219323;0;27;0.01855391;
06-26 14:48:29.937 26061 26087 I Unity   : [STATISTIC]413;10572604;10572135;855142400;16203776;1522546443;0;0;0;0;0;0;0;0;0;11094;0;0;27;0.01058125;
06-26 14:48:29.953 26061 26087 I Unity   : [STATISTIC]414;12925989;12925416;855392256;16203776;1522521419;0;0;0;0;0;0;0;0;0;11771;0;0;27;0.01293719;
06-26 14:48:29.967 26061 26087 I Unity   : [STATISTIC]415;16788437;16787969;857640960;16203776;1539366623;0;0;0;0;0;0;0;0;0;0;290625;0;27;0.01679646;
06-26 14:48:29.981 26061 26087 I Unity   : [STATISTIC]416;13856355;13855833;860000256;16203776;1539387519;0;0;0;0;0;0;0;0;0;10521;114166;0;27;0.01386771;
06-26 14:48:29.995 26061 26087 I Unity   : [STATISTIC]417;13578907;13578437;860237824;16203776;1539392031;0;0;0;0;0;0;0;0;0;12083;0;0;27;0.01359031;
06-26 14:48:30.009 26061 26087 I Unity   : [STATISTIC]418;15526875;15526459;862281728;16203776;1539404767;0;0;0;0;0;0;0;0;0;11302;190937;0;27;0.01553708;
06-26 14:48:30.020 26061 26087 I Unity   : [STATISTIC]419;13278281;13277761;864624640;16203776;1556194559;0;0;0;0;0;0;0;0;0;11146;325573;0;27;0.01328849;
06-26 14:48:30.035 26061 26087 I Unity   : [STATISTIC]420;11157396;11157031;867086336;16203776;1556223743;0;0;0;0;0;0;0;0;0;13125;123437;0;27;0.01116802;
06-26 14:48:30.049 26061 26087 I Unity   : [STATISTIC]421;12111510;12110833;867278848;16203776;1556232863;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01210771;
06-26 14:48:30.064 26061 26087 I Unity   : [STATISTIC]422;14905833;14905261;867278848;16203776;1573010079;0;0;0;0;0;0;0;0;0;10625;0;0;27;0.01493214;
06-26 14:48:30.078 26061 26087 I Unity   : [STATISTIC]423;15596198;15595782;867414016;16203776;1573010079;0;0;0;0;0;0;0;0;0;10000;0;0;27;0.01560953;
06-26 14:48:30.092 26061 26087 I Unity   : [STATISTIC]424;15460521;15459948;869888000;16203776;1572993215;0;0;0;0;0;0;0;0;0;11667;207604;0;27;0.01547557;
06-26 14:48:30.104 26061 26087 I Unity   : [STATISTIC]425;15320989;15320521;872333312;16203776;1589774975;0;0;0;0;0;0;0;0;0;14010;179323;0;27;0.01533047;
06-26 14:48:30.118 26061 26087 I Unity   : [STATISTIC]426;11358333;11357604;874553344;16203776;1589783167;0;0;0;0;0;0;0;0;0;11928;250000;0;27;0.01136734;
06-26 14:48:30.131 26061 26087 I Unity   : [STATISTIC]427;12660937;12660417;876756992;16203776;1606568575;0;0;0;0;0;0;0;0;0;12240;242344;0;27;0.01267266;
06-26 14:48:30.146 26061 26087 I Unity   : [STATISTIC]428;11132969;11132552;876892160;16203776;1606568575;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01114062;
06-26 14:48:30.161 26061 26087 I Unity   : [STATISTIC]429;21718750;21718281;878948352;16203776;1606559551;0;0;0;0;0;0;0;0;0;38959;331927;0;27;0.02173005;
06-26 14:48:30.175 26061 26087 I Unity   : [STATISTIC]430;13031094;13030729;881262592;16203776;1606583211;0;0;0;0;0;0;0;0;0;14115;398802;0;27;0.01303974;
06-26 14:48:30.189 26061 26087 I Unity   : [STATISTIC]431;10188021;10187552;881262592;16203776;1606583211;0;0;0;0;0;0;0;0;0;10625;0;0;27;0.01019708;
06-26 14:48:30.203 26061 26087 I Unity   : [STATISTIC]432;14487865;14487448;881262592;16203776;1606583211;0;0;0;0;0;0;0;0;0;13489;0;0;27;0.01450448;
06-26 14:48:30.217 26061 26087 I Unity   : [STATISTIC]433;15052291;15051771;883396608;16203776;1606583211;0;0;0;0;0;0;0;0;0;12865;172135;0;27;0.01506167;
06-26 14:48:30.229 26061 26087 I Unity   : [STATISTIC]434;12920677;12920157;885682176;16203776;1606599595;0;0;0;0;0;0;0;0;0;0;353698;0;27;0.01293401;
06-26 14:48:30.243 26061 26087 I Unity   : [STATISTIC]435;11161823;11161146;885682176;16203776;1606599595;0;0;0;0;0;0;0;0;0;15677;0;0;27;0.01116833;
06-26 14:48:30.258 26061 26087 I Unity   : [STATISTIC]436;16621198;16620781;887885824;16203776;1623393195;0;0;0;0;0;0;0;0;0;10937;180521;0;27;0.01663984;
06-26 14:48:30.271 26061 26087 I Unity   : [STATISTIC]437;13754427;13754011;888209408;16203776;1623393195;0;0;0;0;0;0;0;0;0;10000;0;0;27;0.01376437;
06-26 14:48:30.286 26061 26087 I Unity   : [STATISTIC]438;13806823;13806354;890343424;16203776;1623393195;0;0;0;0;0;0;0;0;0;12708;351927;0;27;0.01381823;
06-26 14:48:30.299 26061 26087 I Unity   : [STATISTIC]439;14227448;14226875;892710912;16203776;1640186239;0;0;0;0;0;0;0;0;0;10729;299947;0;27;0.01423969;
06-26 14:48:30.313 26061 26087 I Unity   : [STATISTIC]440;13281041;13280521;894803968;16203776;1640233167;0;0;0;0;0;0;0;0;0;0;477604;0;27;0.01329042;
06-26 14:48:30.327 26061 26087 I Unity   : [STATISTIC]441;12831511;12831042;894951424;16203776;1640233167;0;0;0;0;0;0;0;0;0;11875;0;0;27;0.01284552;
06-26 14:48:30.341 26061 26087 I Unity   : [STATISTIC]442;16992448;16992084;897089536;16203776;1640233167;0;0;0;0;0;0;0;0;0;11094;279219;0;27;0.01700365;
06-26 14:48:30.353 26061 26087 I Unity   : [STATISTIC]443;14901614;14901146;899366912;16203776;1657064663;0;0;0;0;0;0;0;0;0;11771;276771;0;27;0.01491182;
06-26 14:48:30.367 26061 26087 I Unity   : [STATISTIC]444;9419375;9418906;901840896;16203776;1657055895;0;0;0;0;0;0;0;0;0;14479;229531;0;27;0.009430416;
06-26 14:48:30.382 26061 26087 I Unity   : [STATISTIC]445;11991927;11991407;904028160;16203776;1657110391;0;0;0;0;0;0;0;0;0;0;246250;0;27;0.01198109;
06-26 14:48:30.396 26061 26087 I Unity   : [STATISTIC]446;14995573;14995052;904028160;16203776;1657110391;0;0;0;0;0;0;0;0;0;12135;0;0;27;0.01502203;
06-26 14:48:30.411 26061 26087 I Unity   : [STATISTIC]447;15015052;15014636;904028160;16203776;1657114967;0;0;0;0;0;0;0;0;0;12292;0;0;27;0.01502958;
06-26 14:48:30.424 26061 26087 I Unity   : [STATISTIC]448;18710677;18710365;906145792;16203776;1657141555;0;0;0;0;0;0;0;0;0;17344;474532;0;27;0.01872104;
06-26 14:48:30.437 26061 26087 I Unity   : [STATISTIC]449;10598907;10598385;908541952;16203776;1657130055;0;0;0;0;0;0;0;0;0;10886;308385;0;27;0.0106074;
06-26 14:48:30.451 26061 26087 I Unity   : [STATISTIC]450;13462239;13461823;910782464;16203776;1657142919;0;0;0;0;0;0;0;0;0;11719;301667;0;27;0.01347208;
06-26 14:48:30.464 26061 26087 I Unity   : [STATISTIC]451;11635677;11635156;911020032;16203776;1673920135;0;0;0;0;0;0;0;0;0;13750;0;0;27;0.01164234;
06-26 14:48:30.479 26061 26087 I Unity   : [STATISTIC]452;13632292;13631615;913141760;16203776;1690705543;0;0;0;0;0;0;0;0;0;0;219948;0;27;0.0136387;
06-26 14:48:30.493 26061 26087 I Unity   : [STATISTIC]453;14305468;14304896;913141760;16203776;1690705543;0;0;0;0;0;0;0;0;0;11041;0;0;27;0.01433745;
06-26 14:48:30.507 26061 26087 I Unity   : [STATISTIC]454;16026979;16026406;915402752;16203776;1690713735;0;0;0;0;0;0;0;0;0;13646;365365;0;27;0.01603844;
