
07-07 15:53:28.939 30151 30176 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-07 15:53:29.636 30151 30176 I Unity   : [STATISTIC]338;14839948;0;14839427;742973440;16003072;897445751;12135;31510;73489;0;0;1511;1311772;0;0;0;0;0;42760209;10526771;292708;0;27;0.01484839;
07-07 15:53:29.650 30151 30176 I Unity   : [STATISTIC]339;13320729;0;13320260;742973440;16003072;897314679;8698;27135;44739;0;0;312;1030313;0;0;0;0;0;14802758;9541042;272656;0;27;0.01333151;
07-07 15:53:29.664 30151 30176 I Unity   : [STATISTIC]340;14436354;0;14435833;742973440;16003072;897314679;8489;28802;42812;0;0;1093;1113438;0;0;0;0;0;16320625;10459011;385833;0;27;0.01444432;
07-07 15:53:29.678 30151 30176 I Unity   : [STATISTIC]341;13226719;0;13226041;742973440;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;14541718;9980260;527917;0;27;0.01323646;
07-07 15:53:29.691 30151 30176 I Unity   : [STATISTIC]342;15741719;0;15741146;743219200;16003072;897314679;11302;36146;50416;0;0;1198;1358177;0;0;0;0;0;14985103;11106041;388698;0;27;0.01574766;
07-07 15:53:29.705 30151 30176 I Unity   : [STATISTIC]343;12370468;0;12370000;743219200;16003072;897314679;9791;31354;44323;0;0;1198;1179115;0;0;0;0;0;23326718;8118437;300261;0;27;0.01239115;
07-07 15:53:29.719 30151 30176 I Unity   : [STATISTIC]344;13906250;0;13905833;743219200;16003072;897314679;8698;27709;50313;0;0;1250;1151719;0;0;0;0;0;13415256;9783125;291354;0;27;0.01391401;
07-07 15:53:29.733 30151 30176 I Unity   : [STATISTIC]345;13764688;0;13764271;743460864;16003072;897314679;19114;30104;46823;0;0;573;1084896;0;0;0;0;0;25864427;9888490;308385;0;27;0.0137775;
07-07 15:53:29.754 30151 30176 I Unity   : [STATISTIC]346;14283490;0;14282917;743460864;16003072;897314679;9114;36094;48802;0;0;990;1178439;0;0;0;0;0;27651249;10372447;271459;0;27;0.01429005;
07-07 15:53:29.768 30151 30176 I Unity   : [STATISTIC]347;19915729;0;19915313;743460864;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;20215729;16495052;756041;0;27;0.0199263;
07-07 15:53:29.782 30151 30176 I Unity   : [STATISTIC]348;15788907;0;15788386;743460864;16003072;897314679;12708;41250;71406;0;0;1562;1575260;0;0;0;0;0;30274529;11125312;262708;0;27;0.01579839;
07-07 15:53:29.796 30151 30176 I Unity   : [STATISTIC]349;15113490;0;15112656;743460864;16003072;897314679;12187;34219;78021;0;0;521;1259687;0;0;0;0;0;17348175;8901770;330417;0;27;0.01507896;
07-07 15:53:29.810 30151 30176 I Unity   : [STATISTIC]350;12018854;0;12018334;743460864;16003072;897314679;9896;31146;55833;0;0;989;1095833;0;0;0;0;0;13667398;7575781;292813;0;27;0.01207787;
07-07 15:53:29.824 30151 30176 I Unity   : [STATISTIC]351;12803541;0;12803021;743460864;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;24586303;9585365;426562;0;27;0.01281276;
07-07 15:53:29.837 30151 30176 I Unity   : [STATISTIC]352;15513593;0;15512968;743477248;16003072;897314679;14739;39323;71875;0;0;625;1596250;0;0;0;0;0;30200052;10689948;359843;0;27;0.01552604;
07-07 15:53:29.852 30151 30176 I Unity   : [STATISTIC]353;13158646;0;13158073;743477248;16003072;897314679;9584;34428;37604;0;0;989;1429062;0;0;0;0;0;15558702;8826094;315730;0;27;0.01316531;
07-07 15:53:29.865 30151 30176 I Unity   : [STATISTIC]354;14529323;0;14528854;743477248;16003072;897314679;10209;31093;50052;0;0;1042;1371458;0;0;0;0;0;16015259;9861354;361875;0;27;0.01453964;
07-07 15:53:29.879 30151 30176 I Unity   : [STATISTIC]355;13638541;0;13637969;743477248;16003072;897314679;10104;35416;54063;0;0;1875;1397969;0;0;0;0;0;15478595;8991094;403125;0;27;0.01364891;
07-07 15:53:29.893 30151 30176 I Unity   : [STATISTIC]356;12512031;0;12511563;743477248;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;13312707;9229427;468698;0;27;0.01252682;
07-07 15:53:29.907 30151 30176 I Unity   : [STATISTIC]357;17650885;0;17649948;743714816;16003072;897314679;21198;52656;127604;0;0;2135;2502969;0;0;0;0;0;33622075;10490469;758593;0;27;0.01764453;
07-07 15:53:29.921 30151 30176 I Unity   : [STATISTIC]358;11044167;0;11043594;743714816;16003072;897314679;10885;33021;62343;0;0;1667;1419635;0;0;0;0;0;12985264;6357552;331667;0;27;0.01109083;
07-07 15:53:29.937 30151 30176 I Unity   : [STATISTIC]359;14150730;0;14150260;743714816;16003072;897314679;9271;27761;52968;0;0;1093;1202240;0;0;0;0;0;27299639;9714635;289948;0;27;0.01415094;
07-07 15:53:29.951 30151 30176 I Unity   : [STATISTIC]360;16689219;0;16688750;743714816;16003072;897314679;9323;27968;46041;0;0;1406;1280052;0;0;0;0;0;18773381;11983646;325938;0;27;0.01671526;
07-07 15:53:29.965 30151 30176 I Unity   : [STATISTIC]361;13557240;0;13556875;743960576;16003072;897314679;8489;29479;43437;0;0;1354;1152814;0;0;0;0;0;26083385;9270989;278229;0;27;0.01357083;
07-07 15:53:29.978 30151 30176 I Unity   : [STATISTIC]362;15308958;0;15308229;743960576;16003072;897314679;16250;43750;97396;0;0;1458;1934063;0;0;0;0;0;18336045;9357448;398958;0;27;0.0153138;
07-07 15:53:29.994 30151 30176 I Unity   : [STATISTIC]363;10610469;0;10609948;743981056;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;20261671;7111094;493385;0;27;0.01063958;
07-07 15:53:30.007 30151 30176 I Unity   : [STATISTIC]364;16988125;0;16987656;743981056;16003072;897314679;64479;28021;51458;0;0;1041;1268281;0;0;0;0;0;19200002;12506823;306979;0;27;0.01699766;
07-07 15:53:30.021 30151 30176 I Unity   : [STATISTIC]365;13027292;0;13026771;743981056;16003072;897314679;8541;27292;48645;0;0;1041;1052604;0;0;0;0;0;15063645;8775625;315208;0;27;0.01303531;
07-07 15:53:30.035 30151 30176 I Unity   : [STATISTIC]366;13707916;0;13707344;743981056;16003072;897314679;8698;34844;48698;0;0;521;1217447;0;0;0;0;0;15846874;9275469;325573;0;27;0.01372312;
07-07 15:53:30.049 30151 30176 I Unity   : [STATISTIC]367;14254271;0;14253855;743981056;16003072;897314679;9635;33802;47240;0;0;886;1164219;0;0;0;0;0;27291459;9378437;382031;0;27;0.01426906;
07-07 15:53:30.063 30151 30176 I Unity   : [STATISTIC]368;13302396;0;13301927;743981056;16003072;897314679;8802;26563;46771;0;0;1042;1226510;0;0;0;0;0;15438175;9014323;254323;0;27;0.01331875;
07-07 15:53:30.077 30151 30176 I Unity   : [STATISTIC]369;13454896;0;13454114;743981056;16003072;897314679;0;0;0;0;0;0;0;0;0;0;0;0;14853019;9959792;443698;0;27;0.0134613;
07-07 15:53:30.090 30151 30176 I Unity   : [STATISTIC]370;15386198;0;15385729;743981056;16003072;897314679;10729;35469;47552;0;0;885;1830522;0;0;0;0;0;29564068;10194635;365782;0;27;0.01540234;
07-07 15:53:30.146 30151 30176 I Unity   : [STATISTIC]371;15781406;0;15780730;743981056;16003072;897314679;8281;23646;44688;0;0;1042;2024426;0;0;0;0;0;19958387;8220729;1594791;0;27;0.01578661;
07-07 15:53:30.176 30151 30176 I Unity   : [STATISTIC]372;67613750;0;67612969;744902656;16003072;899552951;9323;31146;48281;0;0;1302;1393072;0;0;0;0;0;133023013;1853646;1255729;0;27;0.06763927;
07-07 15:53:30.193 30151 30176 I Unity   : [STATISTIC]373;26538125;0;26537135;747294720;16134144;1327568567;1359375;812709;286979;0;0;217449;8928802;0;0;0;0;0;48079744;7962656;561303;0;27;0.02652662;
07-07 15:53:30.205 30151 30176 I Unity   : [STATISTIC]374;12321980;0;12321354;749719552;16134144;1327568567;1328749;560574;304948;0;0;98489;6044793;0;0;0;0;0;18369632;102709;824896;0;27;0.01240542;
07-07 15:53:30.212 30151 30176 I Unity   : [STATISTIC]375;5541979;0;5541510;749850624;16134144;1327568567;0;0;0;0;0;0;0;0;0;0;0;0;7954585;71666;620469;0;27;0.00555776;
07-07 15:53:30.228 30151 30176 I Unity   : [STATISTIC]376;9888385;0;9887760;750870528;16134144;1327568567;552865;296094;119531;0;0;212969;2861562;0;0;0;0;0;15426408;1636875;352032;0;27;0.009892969;
07-07 15:53:30.241 30151 30176 I Unity   : [STATISTIC]377;13750157;0;13749635;751165440;16134144;1327568567;0;0;0;0;0;0;0;0;0;0;0;0;16639222;7823229;555365;0;27;0.0137725;
07-07 15:53:30.415 30151 30176 I Unity   : [STATISTIC]378;178201771;0;178201406;776159232;16134144;1338091287;618697;151979;154427;0;6666;72916;3580729;0;0;0;19479;0;348699787;7127500;6077969;0;27;0.1782119;
07-07 15:53:30.437 30151 30176 I Unity   : [STATISTIC]379;24741406;0;24740782;784482304;16134144;1348601687;2973073;1075259;552083;0;409580;255626;10356823;0;0;0;20209;0;34394422;59687;2362708;0;27;0.02475042;
07-07 15:53:30.456 30151 30176 I Unity   : [STATISTIC]380;19297917;0;19297240;790691840;16134144;1375897495;654583;156250;132500;532187;144375;144531;3209271;0;0;0;54999;0;29951927;59271;2399219;0;27;0.01930922;
07-07 15:53:30.470 30151 30176 I Unity   : [STATISTIC]381;14637500;0;14636979;796708864;16134144;1380095927;1339688;357344;336979;0;67813;224792;5685677;0;0;0;43697;0;17652704;45521;1240521;0;27;0.01465359;
07-07 15:53:30.484 30151 30176 I Unity   : [STATISTIC]382;9081875;0;9081354;801058816;16134144;1384290231;0;0;0;0;51823;0;0;0;0;0;43541;0;14527243;43386;1390260;0;27;0.009095833;
07-07 15:53:30.503 30151 30176 I Unity   : [STATISTIC]383;14159792;0;14159219;802160640;16134144;1401067447;664166;138906;174531;0;29115;139375;2963229;0;0;0;49999;0;15845268;4648750;903021;0;27;0.01416812;
07-07 15:53:30.517 30151 30176 I Unity   : [STATISTIC]384;19969375;0;19968698;803098624;16134144;1401067447;712916;142084;140990;0;74897;691093;3580991;0;0;0;39166;0;21875992;9247500;1380573;0;27;0.01997891;
07-07 15:53:30.540 30151 30176 I Unity   : [STATISTIC]385;25632291;0;25631614;806326272;16134144;1401075639;646615;139948;121562;136562;50885;210989;3068021;0;0;0;67239;0;39092197;3639948;2292240;0;27;0.02564438;
07-07 15:53:30.554 30151 30176 I Unity   : [STATISTIC]386;14453178;0;14452604;810569728;16134144;1417898371;1197448;311667;303281;266042;69999;265312;5065834;0;0;0;64219;0;17027977;45208;3103334;0;27;0.01437417;
07-07 15:53:30.566 30151 30176 I Unity   : [STATISTIC]387;9011875;0;9011302;813076480;16134144;1417941591;0;0;0;271563;138333;0;0;0;0;0;95417;0;12964743;59270;2905261;0;27;0.009116146;
07-07 15:53:30.585 30151 30176 I Unity   : [STATISTIC]388;13234063;0;13233490;814694400;16134144;1434718807;595729;115625;118907;0;54948;165416;3046197;0;0;0;88698;0;9186457;3607552;711615;0;27;0.01324297;
07-07 15:53:30.600 30151 30176 I Unity   : [STATISTIC]389;22151146;0;22150677;817659904;16134144;1434735351;767708;125260;180625;257031;52083;267916;3638750;0;0;0;139894;0;26547397;9149531;2641146;0;27;0.02216677;
07-07 15:53:30.612 30151 30176 I Unity   : [STATISTIC]390;13559583;0;13559062;820887552;16134144;1434811951;694740;147083;191406;198385;77292;223333;3827969;0;0;0;132812;0;19819478;1104792;2287136;0;27;0.01357146;
07-07 15:53:30.623 30151 30176 I Unity   : [STATISTIC]391;10772500;0;10772031;822124544;16134144;1434820367;689375;124323;135886;0;58751;302448;3301510;0;0;0;265988;0;9910108;51823;1417396;0;27;0.01078276;
07-07 15:53:30.639 30151 30176 I Unity   : [STATISTIC]392;12470105;0;12469635;825348096;16134144;1434832751;788125;180990;181042;146093;46458;298229;3739845;0;0;0;164636;0;15112028;41875;2518698;0;27;0.01248167;
07-07 15:53:30.651 30151 30176 I Unity   : [STATISTIC]393;13338125;0;13337605;827559936;16134144;1451609967;0;0;0;338750;58645;0;0;0;0;0;306612;0;24022290;3618229;3010209;0;27;0.01334953;
07-07 15:53:30.667 30151 30176 I Unity   : [STATISTIC]394;13334011;0;13333593;828588032;16134144;1451609967;822552;109323;150989;0;73385;259166;3431406;0;0;0;153489;0;10261980;2714062;932969;0;27;0.0133438;
07-07 15:53:30.680 30151 30176 I Unity   : [STATISTIC]395;17892604;0;17892084;831528960;16134144;1451664163;646667;114948;144583;295989;62135;252500;3386562;0;0;0;191456;0;19746827;5010053;2630364;0;27;0.01790359;
07-07 15:53:30.693 30151 30176 I Unity   : [STATISTIC]396;12149792;0;12149114;833728512;16134144;1468480123;27344;111198;131406;176458;40208;339427;2703593;0;0;0;708278;0;14386302;180052;3140052;0;27;0.01216104;
07-07 15:53:30.707 30151 30176 I Unity   : [STATISTIC]397;11815104;0;11814583;836091904;16134144;1468484411;24323;111145;119011;210937;65730;239687;1796406;0;0;0;555420;0;12554844;824271;3225104;0;27;0.01182463;
07-07 15:53:30.721 30151 30176 I Unity   : [STATISTIC]398;13864792;0;13864375;838610944;16134144;1485344023;0;0;0;416198;70990;0;0;0;0;0;277967;0;14881042;3272187;2851719;0;27;0.01387854;
07-07 15:53:30.734 30151 30176 I Unity   : [STATISTIC]399;13267031;0;13266614;836354048;16134144;1485352491;25677;104792;137760;174271;56875;230834;1750833;0;0;0;245573;0;19858751;3216250;2259844;0;27;0.01327911;
07-07 15:53:30.749 30151 30176 I Unity   : [STATISTIC]400;16149687;0;16148854;839213056;16134144;1485373227;20156;103282;97395;221094;44375;288698;1837969;0;0;0;635470;0;13850673;3707656;3685886;0;27;0.01615292;
07-07 15:53:30.761 30151 30176 I Unity   : [STATISTIC]401;12585209;0;12584584;839606272;16134144;1485377579;20000;162968;96719;0;153854;839271;2554531;0;0;0;317659;0;13238334;2050052;1894635;0;27;0.01260885;
07-07 15:53:30.777 30151 30176 I Unity   : [STATISTIC]402;12794792;0;12794375;841830400;16134144;1485398347;24114;108542;91094;184636;185104;319531;1855051;0;0;0;537448;0;17875931;1496302;2545573;0;27;0.01280562;
07-07 15:53:30.790 30151 30176 I Unity   : [STATISTIC]403;15849167;0;15848490;844296192;16134144;1502188171;75417;164323;191718;186146;40937;213021;1991512;0;0;0;402601;0;20137286;4229531;2948177;0;27;0.015855;
07-07 15:53:30.804 30151 30176 I Unity   : [STATISTIC]404;12367968;0;12367500;846991360;16134144;1519033439;21198;101354;108177;724531;45313;301719;1818542;0;0;0;304476;0;15768174;1463802;2386510;0;27;0.0123899;
07-07 15:53:30.818 30151 30176 I Unity   : [STATISTIC]405;13531250;0;13530781;849326080;16134144;1519083263;0;0;0;195521;58228;0;0;0;0;0;340470;0;23931303;3443489;2786354;0;27;0.01354245;
07-07 15:53:30.832 30151 30176 I Unity   : [STATISTIC]406;14120885;0;14120312;849498112;16134144;1519092159;43854;113334;162448;0;71979;330261;2743749;0;0;0;212087;0;23063959;3847865;986511;0;27;0.01413047;
07-07 15:53:30.846 30151 30176 I Unity   : [STATISTIC]407;13562084;0;13561614;849637376;16134144;1519096575;22709;100885;80573;0;31615;287396;1827656;0;0;0;179636;0;17410829;4039323;802812;0;27;0.01357641;
07-07 15:53:30.860 30151 30176 I Unity   : [STATISTIC]408;14123959;0;14123385;849637376;16134144;1519096575;21042;170833;69896;0;39166;225208;1607083;0;0;0;130629;0;17796356;3866980;808646;0;27;0.01413427;
07-07 15:53:30.874 30151 30176 I Unity   : [STATISTIC]409;15911667;0;15911198;852119552;16134144;1519096575;34323;166458;88333;257604;71459;373021;2308489;0;0;0;203853;0;19917401;4389479;2641250;0;27;0.01592213;
07-07 15:53:30.888 30151 30176 I Unity   : [STATISTIC]410;12719062;0;12718542;854478848;16134144;1519096575;52917;243177;92552;132188;72083;334948;2186980;0;0;0;301303;0;14326455;2279010;2170000;0;27;0.01276229;
07-07 15:53:30.902 30151 30176 I Unity   : [STATISTIC]411;12737968;0;12737604;854478848;16134144;1519096575;0;0;0;0;138386;0;0;0;0;0;277967;0;23029638;3352813;1138698;0;27;0.01275521;
07-07 15:53:30.916 30151 30176 I Unity   : [STATISTIC]412;14373229;0;14372761;854478848;16134144;1519096575;26875;113802;89115;0;48698;586458;2267656;0;0;0;331252;0;17371506;4892500;937657;0;27;0.01438542;
07-07 15:53:30.932 30151 30176 I Unity   : [STATISTIC]413;14827188;0;14826614;856604672;16134144;1519104767;21302;105990;85468;119948;71198;674948;2260208;0;0;0;177653;0;18404266;4573489;2075625;0;27;0.01483927;
07-07 15:53:30.947 30151 30176 I Unity   : [STATISTIC]414;14519843;0;14519271;856739840;16134144;1519104767;23021;107813;120677;0;71250;286614;2164011;0;0;0;174169;0;9562868;5458125;823594;0;27;0.01453531;
07-07 15:53:30.963 30151 30176 I Unity   : [STATISTIC]415;14494323;0;14493802;856989696;16134144;1519104767;22292;108594;90417;0;73230;213958;1706301;0;0;0;229737;0;15124949;5419584;1310521;0;27;0.01450297;
07-07 15:53:30.978 30151 30176 I Unity   : [STATISTIC]416;19370417;0;19369896;857141248;16134144;1519104767;70312;243386;156250;0;67917;318959;3127552;0;0;0;243231;0;22204782;6941146;2381042;0;27;0.01938255;
07-07 15:53:30.987 30151 30176 I Unity   : [STATISTIC]417;11876250;0;11875729;856793088;16134144;1535881983;26042;159479;132864;0;70990;306771;2065781;0;0;0;115624;0;13970782;2153229;1372187;0;27;0.01188708;
07-07 15:53:31.006 30151 30176 I Unity   : [STATISTIC]418;7486875;0;7486510;856793088;16134144;1535881983;0;0;0;0;57552;0;0;0;0;0;101202;0;11523851;58386;1584010;0;27;0.007509948;
07-07 15:53:31.019 30151 30176 I Unity   : [STATISTIC]419;22936458;0;22936094;858923008;16134144;1552667615;36250;163646;123646;104323;148750;411198;2471198;0;0;0;311144;0;26419530;10437760;3049531;0;27;0.02294125;
07-07 15:53:31.032 30151 30176 I Unity   : [STATISTIC]420;12482761;0;12482240;859402240;16134144;1552688543;19896;117864;78906;126406;93333;307968;1978073;0;0;0;149374;0;16165516;1125365;2799479;0;27;0.01250526;
07-07 15:53:31.047 30151 30176 I Unity   : [STATISTIC]421;12199271;0;12198750;861798400;16134144;1552709503;24218;110365;78906;121979;102291;232969;1681354;0;0;0;158490;0;12517706;2267917;2170937;0;27;0.01220948;
07-07 15:53:31.062 30151 30176 I Unity   : [STATISTIC]422;14545937;0;14545468;864124928;16134144;1552738687;17032;103750;69896;132292;33646;237813;1637292;0;0;0;158174;0;10997138;5147500;1673490;0;27;0.01455542;
07-07 15:53:31.077 30151 30176 I Unity   : [STATISTIC]423;16456667;0;16456198;866525184;16134144;1552738687;21250;123802;101719;175937;67187;250781;1840365;0;0;0;248651;0;19757241;5201146;3166563;0;27;0.01647052;
07-07 15:53:31.091 30151 30176 I Unity   : [STATISTIC]424;12127240;0;12126511;866525184;16134144;1552730303;29167;105156;95521;0;72656;231250;1591198;0;0;0;191196;0;8667658;3842136;1408490;0;27;0.0121363;
07-07 15:53:31.105 30151 30176 I Unity   : [STATISTIC]425;13972604;0;13972083;866525184;16134144;1569507519;0;0;0;0;114740;0;0;0;0;0;379424;0;17641663;5739323;1866927;0;27;0.01398349;
07-07 15:53:31.120 30151 30176 I Unity   : [STATISTIC]426;13976823;0;13976354;866525184;16134144;1569507519;30885;139636;100053;0;69322;283020;1787032;0;0;0;187864;0;15252904;5491718;1127084;0;27;0.01399052;
07-07 15:53:31.134 30151 30176 I Unity   : [STATISTIC]427;16960834;0;16960364;868626432;16134144;1586292927;22344;103541;79115;163646;71563;231823;1599531;0;0;0;230522;0;19857445;7094219;2150052;0;27;0.01697104;
07-07 15:53:31.147 30151 30176 I Unity   : [STATISTIC]428;15024636;0;15024011;871038976;16134144;1586292927;20938;106302;77344;405625;90573;219740;1674270;0;0;0;229011;0;12097403;4253698;2526093;0;27;0.0150326;
07-07 15:53:31.160 30151 30176 I Unity   : [STATISTIC]429;12497760;0;12497240;873263104;16134144;1586266711;22708;115000;80105;123072;71979;281094;1792970;0;0;0;228907;0;11900049;1933750;2422917;0;27;0.01251484;
07-07 15:53:31.175 30151 30176 I Unity   : [STATISTIC]430;12149011;0;12148437;875405312;16134144;1586307295;19948;105625;83437;189583;36302;263750;1656458;0;0;0;250103;0;12049318;2043489;2510833;0;27;0.01215969;
07-07 15:53:31.188 30151 30176 I Unity   : [STATISTIC]431;14000052;0;13999584;877629440;16134144;1603097375;0;0;0;227500;66250;0;0;0;0;0;335159;0;12658695;4895990;2611875;0;27;0.01398719;
07-07 15:53:31.203 30151 30176 I Unity   : [STATISTIC]432;12851771;0;12851302;877764608;16134144;1603102047;35104;131198;89271;0;80105;400052;1864843;0;0;0;270522;0;8582864;4386510;933281;0;27;0.0128862;
07-07 15:53:31.217 30151 30176 I Unity   : [STATISTIC]433;19406718;0;19406198;880214016;16134144;1603130987;86667;168542;233803;211927;136093;342396;2970625;0;0;0;557290;0;29523276;6068333;4080521;0;27;0.01941641;
