
07-07 15:38:26.936 13999 14022 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-07 15:38:28.693 13999 14022 I Unity   : [STATISTIC]391;10457292;0;10456875;827551744;15900672;1434625591;9636;70364;71406;290886;65676;68907;1579271;0;0;0;181041;0;13965420;52917;2477448;0;27;0.01046693;
07-07 15:38:28.707 13999 14022 I Unity   : [STATISTIC]392;7663750;0;7663281;827551744;15900672;1434629847;0;0;0;0;33281;0;0;0;0;0;190418;0;9994584;40990;1248855;0;27;0.007673021;
07-07 15:38:28.723 13999 14022 I Unity   : [STATISTIC]393;16737083;0;16736563;830283776;15900672;1434666323;15521;54583;54948;256615;97136;191511;1663385;0;0;0;253906;0;18786719;6300000;2522136;0;27;0.01674542;
07-07 15:38:28.735 13999 14022 I Unity   : [STATISTIC]394;15909739;0;15909271;830824448;15900672;1451491171;14896;73177;59479;259115;62241;74323;1450261;0;0;0;200728;0;18559167;5204270;2101354;0;27;0.01592224;
07-07 15:38:28.750 13999 14022 I Unity   : [STATISTIC]395;12485573;0;12484896;833093632;15900672;1451523947;9166;81302;90521;186614;47813;50573;1566354;0;0;0;291980;0;12623187;2151042;2348750;0;27;0.01249109;
07-07 15:38:28.763 13999 14022 I Unity   : [STATISTIC]396;13707552;0;13706615;835289088;15900672;1451532139;0;0;0;164532;47500;0;0;0;0;0;299474;0;11183851;4092344;3027396;0;27;0.01373083;
07-07 15:38:28.778 13999 14022 I Unity   : [STATISTIC]397;14282812;0;14282135;838279168;15900672;1468330059;16719;93333;60000;133125;60574;100521;1738802;0;0;0;244168;0;11200100;3962916;2064271;0;27;0.01429682;
07-07 15:38:28.791 13999 14022 I Unity   : [STATISTIC]398;14295209;0;14294687;840777728;15900672;1468390399;14844;67968;52916;295885;60625;77500;1441406;0;0;0;538020;0;13286299;3867448;2453541;0;27;0.01431287;
07-07 15:38:28.805 13999 14022 I Unity   : [STATISTIC]399;13278073;0;13277448;843038720;15900672;1468381779;9375;75885;46458;116302;90001;102812;1551094;0;0;0;286927;0;16330988;3372552;2008959;0;27;0.01328896;
07-07 15:38:28.819 13999 14022 I Unity   : [STATISTIC]400;12843437;0;12842761;843309056;15900672;1468386163;12864;52240;62239;0;79114;67031;1415990;0;0;0;322293;0;10834321;3779479;1465886;0;27;0.01285406;
07-07 15:38:28.833 13999 14022 I Unity   : [STATISTIC]401;13830937;0;13830469;845656064;15900672;1468427907;0;0;0;296666;103958;0;0;0;0;0;385730;0;17624167;4654062;2600364;0;27;0.0138449;
07-07 15:38:28.846 13999 14022 I Unity   : [STATISTIC]402;13297917;0;13297395;845676544;15900672;1468436643;14792;62187;75833;0;61666;64271;1570209;0;0;0;296672;0;10170627;4595625;823386;0;27;0.01330854;
07-07 15:38:28.861 13999 14022 I Unity   : [STATISTIC]403;13777761;0;13777240;846045184;15900672;1468436643;22135;54947;90781;0;65261;59166;1807500;0;0;0;361462;0;17317500;4825365;1062864;0;27;0.01378766;
07-07 15:38:28.874 13999 14022 I Unity   : [STATISTIC]404;16912760;0;16912083;843264000;15900672;1468418095;16146;58750;57916;138282;41770;127917;1563959;0;0;0;401198;0;21424277;5346875;2098229;0;27;0.01692083;
07-07 15:38:28.890 13999 14022 I Unity   : [STATISTIC]405;10541875;0;10541354;843501568;15900672;1468418095;10417;53073;47500;0;123593;71927;1273280;0;0;0;298700;0;9049582;2161615;1433334;0;27;0.01056177;
07-07 15:38:28.907 13999 14022 I Unity   : [STATISTIC]406;20163333;0;20162864;843501568;15900672;1468418095;20208;85156;114531;0;125208;221719;2390052;0;0;0;450782;0;26670838;6842136;1614843;0;27;0.0201776;
07-07 15:38:28.920 13999 14022 I Unity   : [STATISTIC]407;12293594;0;12293125;843501568;15900672;1468418095;10365;62708;104270;0;66563;71250;1398959;0;0;0;320886;0;32519902;3817292;861719;0;27;0.01230495;
07-07 15:38:28.935 13999 14022 I Unity   : [STATISTIC]408;12521979;0;12521459;843632640;15900672;1468418095;0;0;0;0;129322;0;0;0;0;0;324215;0;16222138;5426250;1171407;0;27;0.01253526;
07-07 15:38:28.951 13999 14022 I Unity   : [STATISTIC]409;18099428;0;18098958;845713408;15900672;1485195311;9271;49948;54115;228125;47917;133906;1520572;0;0;0;398957;0;21826568;7908646;2116615;0;27;0.01811115;
07-07 15:38:28.962 13999 14022 I Unity   : [STATISTIC]410;14178073;0;14177552;845713408;15900672;1485195311;13021;63073;58802;0;69843;67031;1347240;0;0;0;356406;0;16402394;5123907;1686719;0;27;0.01419104;
07-07 15:38:28.977 13999 14022 I Unity   : [STATISTIC]411;11105052;0;11104584;846229504;15900672;1485195311;10104;51146;57604;0;72084;76562;1355208;0;0;0;243797;0;14386513;2683020;1451094;0;27;0.01112375;
07-07 15:38:28.991 13999 14022 I Unity   : [STATISTIC]412;14944739;0;14944271;846229504;15900672;1485195311;10938;52864;72031;0;66719;70729;1512084;0;0;0;275519;0;16898232;6485156;1122240;0;27;0.01495745;
07-07 15:38:29.005 13999 14022 I Unity   : [STATISTIC]413;16192031;0;16191563;848490496;15900672;1485211695;13021;52761;58490;131354;77708;128385;1390365;0;0;0;313647;0;41758485;5394427;2554688;0;27;0.01620443;
07-07 15:38:29.018 13999 14022 I Unity   : [STATISTIC]414;12965833;0;12965260;850747392;15900672;1485232527;9948;57343;49531;129895;121407;117968;1452239;0;0;0;329636;0;20541201;2673646;2705000;0;27;0.01297714;
07-07 15:38:29.032 13999 14022 I Unity   : [STATISTIC]415;10785313;0;10784531;850915328;15900672;1485236975;0;0;0;0;43385;0;0;0;0;0;308075;0;14499375;3382239;1278281;0;27;0.01079328;
07-07 15:38:29.048 13999 14022 I Unity   : [STATISTIC]416;14509532;0;14508958;851152896;15900672;1502014191;10573;52448;58698;0;56250;81042;1381719;0;0;0;118854;0;15636301;6796615;811667;0;27;0.01452344;
07-07 15:38:29.062 13999 14022 I Unity   : [STATISTIC]417;17481875;0;17481406;853815296;15900672;1502059631;10260;62865;50260;189115;68646;63803;1266406;0;0;0;140470;0;19680888;7892761;2195052;0;27;0.01749573;
07-07 15:38:29.076 13999 14022 I Unity   : [STATISTIC]418;16160052;0;16159479;856006656;15900672;1518849551;11562;72917;63177;232448;100573;117135;1707917;0;0;0;172866;0;15322602;4739115;2302552;0;27;0.01617026;
07-07 15:38:29.089 13999 14022 I Unity   : [STATISTIC]419;11976667;0;11976145;858427392;15900672;1518854063;9584;53854;56198;131458;88386;68958;1433281;0;0;0;152185;0;15647869;1904219;2185417;0;27;0.01198927;
07-07 15:38:29.103 13999 14022 I Unity   : [STATISTIC]420;12303854;0;12303334;860536832;15900672;1535639471;9010;101042;47396;173646;39843;55573;1223386;0;0;0;174587;0;19020992;2646615;2495885;0;27;0.01231453;
07-07 15:38:29.119 13999 14022 I Unity   : [STATISTIC]421;12437969;0;12437395;860672000;15900672;1535639471;0;0;0;0;59479;0;0;0;0;0;272034;0;15819160;4942708;1447291;0;27;0.01244734;
07-07 15:38:29.134 13999 14022 I Unity   : [STATISTIC]422;16277344;0;16276875;860925952;15900672;1535643919;9740;56563;72500;0;69636;62292;1288231;0;0;0;159691;0;18526513;8206562;923490;0;27;0.01629094;
07-07 15:38:29.148 13999 14022 I Unity   : [STATISTIC]423;15704479;0;15703906;860925952;15900672;1535643919;9740;47968;46146;0;58333;74063;1349635;0;0;0;183176;0;17492861;6798021;1475573;0;27;0.01571568;
07-07 15:38:29.162 13999 14022 I Unity   : [STATISTIC]424;15536041;0;15535573;863006720;15900672;1535631439;9896;46406;53073;135157;67760;97031;1697032;0;0;0;192549;0;18840254;5117760;2314635;0;27;0.01554667;
