
07-09 11:46:47.368  6141  6168 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-09 11:46:58.355  6141  6168 I Unity   : [STATISTIC]1055;12422968;0;12422552;1773735936;16105472;3740324643;38698;192031;101406;0;146459;562812;2534531;0;0;0;2719162;0;0;75208;4314635;0;27;0.01243177;
07-09 11:46:58.367  6141  6168 I Unity   : [STATISTIC]1056;13980937;0;13980521;1776091136;16105472;3773887299;34479;194792;97917;223698;92760;677448;2256562;0;0;0;2099487;0;0;1396823;4451719;0;27;0.01399281;
07-09 11:46:58.381  6141  6168 I Unity   : [STATISTIC]1057;10068958;0;10068542;1778266112;16105472;3773887299;0;0;0;185104;200521;0;0;0;0;0;1366199;0;0;272760;3916198;0;27;0.01008021;
07-09 11:46:58.397  6141  6168 I Unity   : [STATISTIC]1058;15191146;0;15190730;1778266112;16105472;3773895523;47448;232500;115104;0;147032;659896;2475416;0;0;0;1707344;0;0;4084532;3157448;0;27;0.01520203;
07-09 11:46:58.411  6141  6168 I Unity   : [STATISTIC]1059;17218594;0;17218334;1780428800;16105472;3773876923;39791;205520;117396;313802;300991;743854;2574843;0;0;0;1639838;0;0;4192083;4291979;0;27;0.01722755;
07-09 11:46:58.424  6141  6168 I Unity   : [STATISTIC]1060;14250625;0;14250156;1782538240;16105472;3773885115;40521;212396;108438;162812;150104;720729;2412706;0;0;0;2382804;0;0;1075208;4920729;0;27;0.01426021;
07-09 11:46:58.438  6141  6168 I Unity   : [STATISTIC]1061;13719427;0;13718802;1784913920;16105472;3773901499;46458;192188;102031;270625;138594;604896;2572969;0;0;0;0;0;3022344;70209;5522292;0;27;0.0137326;
07-09 11:46:58.450  6141  6168 I Unity   : [STATISTIC]1062;11033490;0;11033020;1785167872;16105472;3773901499;38959;233541;118021;0;154479;615000;2272031;0;0;0;2075013;0;0;63072;3477448;0;27;0.01104089;
07-09 11:46:58.464  6141  6168 I Unity   : [STATISTIC]1063;10234635;0;10234271;1785425920;16105472;3773901499;0;0;0;0;85833;0;0;0;0;0;1652237;0;0;1742656;2999011;0;27;0.0102449;
07-09 11:46:58.480  6141  6168 I Unity   : [STATISTIC]1064;16090052;0;16089635;1785425920;16105472;3773870039;37708;195730;138333;0;149844;556302;2435781;0;0;0;2163757;0;0;5166406;3238802;0;27;0.01613563;
07-09 11:46:58.494  6141  6168 I Unity   : [STATISTIC]1065;18724480;0;18724010;1787572224;16105472;3773901835;39583;194896;140782;309843;155626;458021;2414947;0;0;0;0;0;3197552;4710364;5702083;0;27;0.0187363;
07-09 11:46:58.507  6141  6168 I Unity   : [STATISTIC]1066;13559479;0;13559167;1789890560;16105472;3773954099;38438;197969;105573;292500;141093;719948;2398335;0;0;0;2095418;0;0;67708;5146458;0;27;0.01356687;
07-09 11:46:58.521  6141  6168 I Unity   : [STATISTIC]1067;13760365;0;13759843;1792106496;16105472;3807529419;43750;190417;96979;273281;142813;897605;2381198;0;0;0;0;0;2860365;68489;5568854;0;27;0.01377167;
07-09 11:46:58.535  6141  6168 I Unity   : [STATISTIC]1068;14207031;0;14206823;1794564096;16105472;3807576955;40052;191355;267760;274323;115000;615000;2964793;0;0;0;2615939;0;0;70625;5150156;0;27;0.01421463;
07-09 11:46:58.547  6141  6168 I Unity   : [STATISTIC]1069;10506458;0;10506042;1796775936;16105472;3807471343;0;0;0;137604;127657;0;0;0;0;0;0;0;2363385;67448;4949792;0;27;0.01051964;
07-09 11:46:58.563  6141  6168 I Unity   : [STATISTIC]1070;12084896;0;12084584;1796775936;16105472;3807471343;39740;189271;95469;0;196251;555625;2083281;0;0;0;2440930;0;0;1117917;3511042;0;27;0.01209198;
07-09 11:46:58.577  6141  6168 I Unity   : [STATISTIC]1071;18943021;0;18942604;1798909952;16105472;3807487727;42604;230105;107708;267969;150000;790260;2563748;0;0;0;1625483;0;0;4823229;4124167;0;27;0.01894896;
07-09 11:46:58.589  6141  6168 I Unity   : [STATISTIC]1072;12375573;0;12375156;1801306112;16105472;3807524719;38750;191718;97552;139479;274477;616198;2194845;0;0;0;1725725;0;0;40469;4331198;0;27;0.01239229;
07-09 11:46:58.603  6141  6168 I Unity   : [STATISTIC]1073;12993281;0;12992657;1803341824;16105472;3807561711;40261;190000;95833;277084;136564;587083;2092449;0;0;0;2455361;0;0;67031;4858958;0;27;0.01300234;
07-09 11:46:58.617  6141  6168 I Unity   : [STATISTIC]1074;10845000;0;10844531;1805402112;16105472;3824299055;0;0;0;244792;140625;0;0;0;0;0;1754273;0;0;989739;4242761;0;27;0.01085688;
07-09 11:46:58.631  6141  6168 I Unity   : [STATISTIC]1075;15358750;0;15358281;1805791232;16105472;3824323823;37656;196458;111094;0;191770;565104;2359895;0;0;0;2344164;0;0;4057657;3477188;0;27;0.01536677;
07-09 11:46:58.646  6141  6168 I Unity   : [STATISTIC]1076;13208594;0;13208072;1805791232;16105472;3824323823;49948;193542;122240;0;140469;579532;2209844;0;0;0;1812029;0;0;2087656;3329636;0;27;0.01322052;
07-09 11:46:58.660  6141  6168 I Unity   : [STATISTIC]1077;15923385;0;15923021;1805955072;16105472;3824323823;92865;200156;137031;0;173699;602292;2587344;0;0;0;2594119;0;0;3751354;3772709;0;27;0.01593271;
07-09 11:46:58.673  6141  6168 I Unity   : [STATISTIC]1078;14127916;0;14127500;1808093184;16105472;3824323823;40782;193230;107396;147084;157395;539948;2227135;0;0;0;1614524;0;0;1803125;4234948;0;27;0.01413802;
07-09 11:46:58.687  6141  6168 I Unity   : [STATISTIC]1079;14249792;0;14249480;1810411520;16105472;3824340207;121875;195416;110000;142969;141302;619687;2290260;0;0;0;2372923;0;0;1352656;4724375;0;27;0.0142599;
07-09 11:46:58.700  6141  6168 I Unity   : [STATISTIC]1080;12165208;0;12164740;1810427904;16105472;3824340207;40156;191770;103229;0;100469;580625;2211405;0;0;0;2411343;0;0;792187;3970677;0;27;0.01217594;
07-09 11:46:58.714  6141  6168 I Unity   : [STATISTIC]1081;10043541;0;10043021;1810427904;16105472;3824340207;0;0;0;0;136458;0;0;0;0;0;1491620;0;0;1672031;3028750;0;27;0.01005505;
07-09 11:46:58.729  6141  6168 I Unity   : [STATISTIC]1082;18439218;0;18438646;1812516864;16105472;3824361207;40052;198698;101198;343437;183750;616198;2219583;0;0;0;2132653;0;0;5528177;4557813;0;27;0.01844802;
07-09 11:46:58.741  6141  6168 I Unity   : [STATISTIC]1083;13251094;0;13250677;1812779008;16105472;3841154999;48750;196562;125261;0;155209;562448;2270886;0;0;0;2079017;0;0;1747448;3628698;0;27;0.0132662;
07-09 11:46:58.757  6141  6168 I Unity   : [STATISTIC]1084;13075209;0;13074739;1812779008;16105472;3841105975;43438;191146;105521;0;135833;672135;2298699;0;0;0;0;0;2629322;1423542;4155937;0;27;0.01308906;
07-09 11:46:58.770  6141  6168 I Unity   : [STATISTIC]1085;16820052;0;16819583;1815384064;16105472;3857941783;118438;235730;133229;338230;284478;662447;2623646;0;0;0;2024425;0;0;3661927;4617969;0;27;0.01682792;
07-09 11:46:58.783  6141  6168 I Unity   : [STATISTIC]1086;13096042;0;13095625;1817473024;16105472;3857941783;46094;192135;103958;284323;139999;555625;2152813;0;0;0;2764052;0;0;95209;5034323;0;27;0.01310651;
07-09 11:46:58.797  6141  6168 I Unity   : [STATISTIC]1087;8445365;0;8444948;1817473024;16105472;3857941783;0;0;0;0;137188;0;0;0;0;0;1220790;0;0;60833;2684531;0;27;0.00845474;
07-09 11:46:58.813  6141  6168 I Unity   : [STATISTIC]1088;18732136;0;18731614;1819979776;16105472;3857972459;42396;228542;131250;313021;206667;642136;2528073;0;0;0;2033597;0;0;5437708;4683125;0;27;0.01874083;
07-09 11:46:58.826  6141  6168 I Unity   : [STATISTIC]1089;15476250;0;15475781;1819979776;16105472;3857929815;94010;213125;127760;0;158281;578958;2567708;0;0;0;0;0;3657240;2350937;5095521;0;27;0.01548891;
07-09 11:46:58.839  6141  6168 I Unity   : [STATISTIC]1090;13695573;0;13695156;1822089216;16105472;3857999131;40104;196771;109480;251771;133958;560573;2164270;0;0;0;0;0;3256770;71719;5790208;0;27;0.01370333;
07-09 11:46:58.853  6141  6168 I Unity   : [STATISTIC]1091;11608333;0;11607865;1822089216;16105472;3857999131;44792;194062;116250;0;155001;561198;2352448;0;0;0;2545004;0;0;65157;4181458;0;27;0.01162078;
07-09 11:46:58.866  6141  6168 I Unity   : [STATISTIC]1092;9857552;0;9857136;1822089216;16105472;3857999131;0;0;0;0;101302;0;0;0;0;0;1456717;0;0;1565417;2825729;0;27;0.009867187;
07-09 11:46:58.882  6141  6168 I Unity   : [STATISTIC]1093;15921719;0;15921250;1822326784;16105472;3857999131;37187;201667;99583;0;141302;531041;2198177;0;0;0;2060104;0;0;5038229;3122500;0;27;0.01593094;
07-09 11:46:58.896  6141  6168 I Unity   : [STATISTIC]1094;17858959;0;17858541;1824657408;16105472;3857999131;95990;201093;114479;275417;151354;529427;2364583;0;0;0;2321613;0;0;4642760;4850520;0;27;0.01786984;
07-09 11:46:58.909  6141  6168 I Unity   : [STATISTIC]1095;14026823;0;14026406;1826856960;16105472;3858007323;39895;190990;97604;216875;150521;630886;2209895;0;0;0;2014523;0;0;1234115;4994114;0;27;0.01403776;
07-09 11:46:58.924  6141  6168 I Unity   : [STATISTIC]1096;13181197;0;13180781;1829322752;16105472;3891569947;39479;187604;107031;276511;141197;601458;2125208;0;0;0;2030778;0;0;374948;5005156;0;27;0.0131913;
07-09 11:46:58.938  6141  6168 I Unity   : [STATISTIC]1097;14578542;0;14578125;1831436288;16105472;3891578139;56510;230417;157761;252188;247187;748490;2706927;0;0;0;1592189;0;0;1939948;4134115;0;27;0.0145876;
07-09 11:46:58.952  6141  6168 I Unity   : [STATISTIC]1098;13404583;0;13404167;1833734144;16105472;3891586331;41770;194219;99062;139687;95990;515625;2065780;0;0;0;2109422;0;0;1037344;4695208;0;27;0.01341406;
07-09 11:46:58.966  6141  6168 I Unity   : [STATISTIC]1099;10727813;0;10727344;1833734144;16105472;3891539207;0;0;0;0;96355;0;0;0;0;0;2046873;0;0;2142500;3264479;0;27;0.01073818;
07-09 11:46:58.980  6141  6168 I Unity   : [STATISTIC]1100;16984167;0;16983750;1833734144;16105472;3891539207;49844;198750;128854;0;157083;760937;2520052;0;0;0;2462338;0;0;5222500;3538698;0;27;0.01699438;
07-09 11:46:58.994  6141  6168 I Unity   : [STATISTIC]1101;14930468;0;14930052;1833734144;16105472;3891539207;74479;246822;148489;0;167291;710364;2834010;0;0;0;2450413;0;0;2526146;4110260;0;27;0.01494031;
07-09 11:46:59.008  6141  6168 I Unity   : [STATISTIC]1102;15143594;0;15143177;1834516480;16105472;3891539207;144739;194063;280677;0;164166;652448;2643854;0;0;0;0;0;3772031;1530052;5538802;0;27;0.01515484;
07-09 11:46:59.022  6141  6168 I Unity   : [STATISTIC]1103;11552344;0;11551927;1834516480;16105472;3891539207;65781;191718;138386;0;132709;528437;2266198;0;0;0;1786723;0;0;585782;3349271;0;27;0.01155703;
07-09 11:46:59.036  6141  6168 I Unity   : [STATISTIC]1104;15361615;0;15361198;1836789760;16105472;3891530887;59948;198177;136458;137552;94895;645104;2458646;0;0;0;2072034;0;0;2811823;4385208;0;27;0.01537505;
07-09 11:46:59.050  6141  6168 I Unity   : [STATISTIC]1105;11972500;0;11971979;1838981120;16105472;3891539079;0;0;0;156042;102500;0;0;0;0;0;1872970;0;0;1615729;4440000;0;27;0.01197964;
07-09 11:46:59.064  6141  6168 I Unity   : [STATISTIC]1106;14973906;0;14973541;1839218688;16105472;3891539079;90261;192396;170052;0;158020;742084;2682032;0;0;0;2420933;0;0;3028177;3468646;0;27;0.01498604;
07-09 11:46:59.078  6141  6168 I Unity   : [STATISTIC]1107;15774114;0;15773489;1841278976;16105472;3908316295;47291;202969;140468;148177;153750;794323;2550678;0;0;0;2082590;0;0;2139011;4908698;0;27;0.01578521;
07-09 11:46:59.092  6141  6168 I Unity   : [STATISTIC]1108;14594479;0;14594167;1841278976;16105472;3925093511;51146;192500;96719;0;146822;669739;2417553;0;0;0;0;0;3796302;745938;5297865;0;27;0.01460693;
07-09 11:46:59.105  6141  6168 I Unity   : [STATISTIC]1109;13122708;0;13122292;1843556352;16105472;3925098983;41302;197187;114166;266354;167604;956093;2532293;0;0;0;2182650;0;0;69062;4545729;0;27;0.01312969;
07-09 11:46:59.118  6141  6168 I Unity   : [STATISTIC]1110;12503697;0;12503281;1845968896;16105472;3925119463;73229;189271;130209;278281;138542;488229;2529063;0;0;0;1716715;0;0;67656;4185156;0;27;0.01251406;
07-09 11:46:59.132  6141  6168 I Unity   : [STATISTIC]1111;10657552;0;10657240;1848221696;16105472;3925123559;0;0;0;173646;321981;0;0;0;0;0;1760732;0;0;247291;4297031;0;27;0.0106674;
07-09 11:46:59.148  6141  6168 I Unity   : [STATISTIC]1112;15723438;0;15722968;1848492032;16105472;3925123559;40313;210104;136042;0;178907;676042;2736771;0;0;0;2860138;0;0;3474844;3896562;0;27;0.01573333;
07-09 11:46:59.162  6141  6168 I Unity   : [STATISTIC]1113;17849323;0;17848959;1850564608;16105472;3925131751;83333;193490;136146;184167;153958;720834;2542343;0;0;0;2118228;0;0;4195416;5034323;0;27;0.01785974;
07-09 11:46:59.176  6141  6168 I Unity   : [STATISTIC]1114;13926511;0;13926041;1853513728;16105472;3941875815;883229;204583;145625;319063;184427;842916;3381928;0;0;0;1317917;0;0;82031;4352657;0;27;0.01393609;
07-09 11:46:59.189  6141  6168 I Unity   : [STATISTIC]1115;13090781;0;13090365;1854185472;16105472;3941875815;570573;232500;146823;0;151458;627969;4268282;0;0;0;2211407;0;0;75364;3107657;0;27;0.01310089;
07-09 11:46:59.206  6141  6168 I Unity   : [STATISTIC]1116;16495521;0;16494948;1857576960;16105472;3941908583;371459;202239;163594;315573;161407;581354;3982657;0;0;0;0;0;3290417;72969;5831354;0;27;0.01650604;
07-09 11:46:59.220  6141  6168 I Unity   : [STATISTIC]1117;14042031;0;14041146;1857974272;16105472;3941908583;48542;195000;178386;0;232657;738125;3398489;0;0;0;2225215;0;0;86146;3934583;0;27;0.01406307;
07-09 11:46:59.233  6141  6168 I Unity   : [STATISTIC]1118;13265625;0;13265208;1858752512;16105472;3941908583;50260;276250;177968;0;135364;689323;2446355;0;0;0;0;0;3845365;72864;5328750;0;27;0.01329604;
07-09 11:46:59.243  6141  6168 I Unity   : [STATISTIC]1119;9951979;0;9951511;1861013504;16105472;3941944915;0;0;0;204843;121041;0;0;0;0;0;1502501;0;0;67917;3964167;0;27;0.009957969;
07-09 11:46:59.260  6141  6168 I Unity   : [STATISTIC]1120;12239271;0;12238958;1861013504;16105472;3958722131;40365;406979;138750;0;157604;637083;2663542;0;0;0;2850471;0;0;237187;3870573;0;27;0.01224958;
07-09 11:46:59.273  6141  6168 I Unity   : [STATISTIC]1121;17803646;0;17803334;1863356416;16105472;3958730323;42240;193281;130156;153750;157604;407344;2453593;0;0;0;2105523;0;0;4231250;4869479;0;27;0.01781469;
07-09 11:46:59.287  6141  6168 I Unity   : [STATISTIC]1122;13980573;0;13980000;1865637888;16105472;3975523923;44218;208073;137812;124635;210833;840261;2571926;0;0;0;2232763;0;0;66406;5021771;0;27;0.01398901;
07-09 11:46:59.301  6141  6168 I Unity   : [STATISTIC]1123;13896979;0;13896459;1867948032;16105472;3975620079;37500;193438;383646;351875;146406;439740;2808750;0;0;0;2171771;0;0;280417;4791927;0;27;0.01390823;
07-09 11:46:59.312  6141  6168 I Unity   : [STATISTIC]1124;10323750;0;10323281;1870065664;16105472;3975671523;0;0;0;264271;165417;0;0;0;0;0;1481153;0;0;238438;4235730;0;27;0.01033448;
07-09 11:46:59.325  6141  6168 I Unity   : [STATISTIC]1125;12117604;0;12117032;1870065664;16105472;3975688035;40364;192292;113958;0;170729;594896;2278699;0;0;0;2569331;0;0;565364;3947032;0;27;0.01212745;
07-09 11:46:59.341  6141  6168 I Unity   : [STATISTIC]1126;14379323;0;14378906;1872146432;16105472;3975688035;43646;207604;108386;385989;153697;684791;2316823;0;0;0;1619644;0;0;2146875;4033281;0;27;0.01438974;
07-09 11:46:59.355  6141  6168 I Unity   : [STATISTIC]1127;16613906;0;16613437;1874780160;16105472;3975700323;37969;253385;317813;246302;295574;801406;2812292;0;0;0;2336112;0;0;3412968;4717865;0;27;0.01662417;
07-09 11:46:59.370  6141  6168 I Unity   : [STATISTIC]1128;15237291;0;15236875;1877123072;16105472;3975729187;54375;207708;105156;152344;214844;928229;2632187;0;0;0;0;0;3297500;387136;6181302;0;27;0.01525026;
07-09 11:46:59.383  6141  6168 I Unity   : [STATISTIC]1129;13483646;0;13483177;1879027712;16105472;3975766243;115052;206875;117031;242292;144480;703646;2468230;0;0;0;2397442;0;0;74271;4730261;0;27;0.01349094;
07-09 11:46:59.394  6141  6168 I Unity   : [STATISTIC]1130;8939584;0;8939166;1879298048;16105472;3975786979;0;0;0;0;127968;0;0;0;0;0;1719798;0;0;71354;3118489;0;27;0.008950573;
07-09 11:46:59.411  6141  6168 I Unity   : [STATISTIC]1131;14515052;0;14514583;1879543808;16105472;3992564195;40000;195157;98542;0;171093;592761;2465522;0;0;0;2865052;0;0;2471406;4016355;0;27;0.0145237;
07-09 11:46:59.426  6141  6168 I Unity   : [STATISTIC]1132;18866406;0;18865938;1881919488;16105472;4009374179;40469;195260;100521;325625;149270;783593;2404322;0;0;0;0;0;3410000;4082084;5980052;0;27;0.01887078;
07-09 11:46:59.439  6141  6168 I Unity   : [STATISTIC]1133;13588489;0;13587917;1884127232;16105472;4009382371;40313;226354;118490;276093;155104;603907;2351666;0;0;0;2285529;0;0;70677;5043646;0;27;0.01360276;
07-09 11:46:59.453  6141  6168 I Unity   : [STATISTIC]1134;13675312;0;13674896;1886507008;16105472;4009407267;86718;196093;170313;262761;161614;690729;2399479;0;0;0;2559113;0;0;68229;5145521;0;27;0.01368526;
07-09 11:46:59.466  6141  6168 I Unity   : [STATISTIC]1135;13495313;0;13494948;1888796672;16105472;4009445371;40000;194844;124323;338073;173438;758854;2357709;0;0;0;2391822;0;0;72865;4905729;0;27;0.01350484;
07-09 11:46:59.477  6141  6168 I Unity   : [STATISTIC]1136;10807968;0;10807396;1890934784;16105472;4009503023;0;0;0;288958;110157;0;0;0;0;0;1804215;0;0;73125;4361302;0;27;0.01081766;
07-09 11:46:59.489  6141  6168 I Unity   : [STATISTIC]1137;11637343;0;11636979;1891196928;16105472;4009519855;40260;199322;99948;0;181251;688177;2325520;0;0;0;2586674;0;0;63177;3705886;0;27;0.01164953;
07-09 11:46:59.507  6141  6168 I Unity   : [STATISTIC]1138;13382240;0;13381823;1893482496;16105472;4009561519;57396;213698;109948;193958;176719;705469;2467865;0;0;0;2224738;0;0;66718;4783021;0;27;0.01339229;
07-09 11:46:59.519  6141  6168 I Unity   : [STATISTIC]1139;16083281;0;16082709;1895628800;16105472;4009582255;0;0;0;226771;122969;0;0;0;0;0;1865209;0;0;4901407;4843333;0;27;0.01608953;
07-09 11:46:59.535  6141  6168 I Unity   : [STATISTIC]1140;14810052;0;14809635;1897766912;16105472;4043170031;40990;225573;97188;160364;109792;626719;2365834;0;0;0;2795306;0;0;1066094;5452187;0;27;0.01482495;
07-09 11:46:59.548  6141  6168 I Unity   : [STATISTIC]1141;15172292;0;15171875;1900036096;16105472;4043207535;50833;229010;116146;197188;104010;628073;2430469;0;0;0;2230002;0;0;1505729;5033855;0;27;0.01518141;
07-09 11:46:59.560  6141  6168 I Unity   : [STATISTIC]1142;11536041;0;11535573;1900183552;16105472;4043224623;62031;259896;97813;0;215053;636198;2287761;0;0;0;2180053;0;0;71094;3637708;0;27;0.01154646;
07-09 11:46:59.576  6141  6168 I Unity   : [STATISTIC]1143;13972865;0;13972447;1902497792;16105472;4043271743;42135;217292;96927;355989;285364;590677;2233177;0;0;0;2779880;0;0;727031;5170104;0;27;0.01398354;
07-09 11:46:59.591  6141  6168 I Unity   : [STATISTIC]1144;16907656;0;16907031;1905373184;16105472;4043316819;36250;204062;107343;284896;170938;580521;2255782;0;0;0;0;0;3699010;2362813;6388281;0;27;0.01691917;
07-09 11:46:59.604  6141  6168 I Unity   : [STATISTIC]1145;13581562;0;13581094;1907830784;16105472;4043342227;43646;196042;116614;223438;162292;962864;2519533;0;0;0;2378954;0;0;96927;5143177;0;27;0.01359115;
07-09 11:46:59.618  6141  6168 I Unity   : [STATISTIC]1146;13976094;0;13975781;1907982336;16105472;4043363603;45365;401927;110990;0;168697;743490;2712238;0;0;0;0;0;3936719;69010;5541980;0;27;0.01398714;
07-09 11:46:59.629  6141  6168 I Unity   : [STATISTIC]1147;10481198;0;10480729;1910112256;16105472;4043401715;0;0;0;277031;309635;0;0;0;0;0;1503865;0;0;70000;4415521;0;27;0.01048984;
07-09 11:46:59.640  6141  6168 I Unity   : [STATISTIC]1148;11134583;0;11134167;1910112256;16105472;4043427251;42604;198698;95521;0;250990;634896;2114167;0;0;0;2157240;0;0;323333;3311354;0;27;0.01114771;
07-09 11:46:59.653  6141  6168 I Unity   : [STATISTIC]1149;13359791;0;13359219;1912786944;16105472;4076998963;49270;192709;101354;281823;156927;613907;2216510;0;0;0;2134779;0;0;112500;4812187;0;27;0.01336875;
07-09 11:46:59.672  6141  6168 I Unity   : [STATISTIC]1150;12608073;0;12607448;1915023360;16105472;4077032755;36771;194323;101406;385520;97500;650990;2171043;0;0;0;1980416;0;0;67031;4452552;0;27;0.0126126;
07-09 11:46:59.687  6141  6168 I Unity   : [STATISTIC]1151;15353021;0;15352448;1915023360;16105472;4077050227;0;0;0;0;189687;0;0;0;0;0;1570057;0;0;6367865;3255469;0;27;0.01537375;
07-09 11:46:59.700  6141  6168 I Unity   : [STATISTIC]1152;18934323;0;18933906;1917366272;16105472;4077071795;43698;203907;138334;175416;174114;619167;2344895;0;0;0;2800113;0;0;5343177;5298542;0;27;0.01894526;
07-09 11:46:59.714  6141  6168 I Unity   : [STATISTIC]1153;14285521;0;14285052;1921523712;16105472;4077130291;49687;195938;120990;290781;159687;642552;2309219;0;0;0;1959021;0;0;241042;5820156;0;27;0.01429589;
07-09 11:46:59.727  6141  6168 I Unity   : [STATISTIC]1154;12933438;0;12932240;1921916928;16105472;4077102643;48542;221250;118230;0;170104;728854;2345364;0;0;0;3291353;0;0;66406;4771250;0;27;0.01293542;
07-09 11:46:59.741  6141  6168 I Unity   : [STATISTIC]1155;13144480;0;13143959;1923981312;16105472;4093905715;36927;201354;107188;173802;191979;649792;2180677;0;0;0;2453707;0;0;61979;5183593;0;27;0.01318271;
07-09 11:46:59.755  6141  6168 I Unity   : [STATISTIC]1156;12257552;0;12257136;1926434816;16105472;4093922099;49011;223438;105937;259063;241355;616510;2196249;0;0;0;1819268;0;0;61250;4268020;0;27;0.01226755;
07-09 11:46:59.770  6141  6168 I Unity   : [STATISTIC]1157;16038593;0;16038125;1928290304;16105472;4093939827;77188;201354;123646;237968;160833;577812;2319584;0;0;0;2436828;0;0;2601823;5130521;0;27;0.01604875;
07-09 11:46:59.783  6141  6168 I Unity   : [STATISTIC]1158;13008437;0;13007969;1930584064;16105472;4093982131;0;0;0;256875;92916;0;0;0;0;0;0;0;3138698;980469;5980469;0;27;0.01301776;
07-09 11:46:59.798  6141  6168 I Unity   : [STATISTIC]1159;12953438;0;12953021;1930969088;16105472;4110752947;45000;207239;100260;0;196250;588594;2158698;0;0;0;2496406;0;63072;1103594;3658125;0;27;0.01296339;
07-09 11:46:59.812  6141  6168 I Unity   : [STATISTIC]1160;15947813;0;15947395;1930969088;16105472;4110761843;44948;203698;211406;0;163646;741198;2825521;0;0;0;3026139;0;0;2968594;4658385;0;27;0.01595667;
07-09 11:46:59.826  6141  6168 I Unity   : [STATISTIC]1161;13464479;0;13464115;1930969088;16105472;4110761843;38281;268281;130313;0;160104;539219;2273022;0;0;0;2759995;0;0;1288750;4406875;0;27;0.01347469;
07-09 11:46:59.840  6141  6168 I Unity   : [STATISTIC]1162;15791146;0;15790781;1933750272;16105472;4110770035;41667;211979;92969;217656;154635;549687;2187239;0;0;0;0;0;3508646;1316875;6413854;0;27;0.01580406;
07-09 11:46:59.854  6141  6168 I Unity   : [STATISTIC]1163;13996041;0;13995625;1936375808;16105472;4127592627;44063;196458;302500;288021;165103;559740;2423698;0;0;0;2782709;0;0;66094;5572552;0;27;0.01400286;
07-09 11:46:59.867  6141  6168 I Unity   : [STATISTIC]1164;13165573;0;13165105;1938436096;16105472;4127605835;129844;196771;105677;298021;98645;665729;2486509;0;0;0;2386620;0;0;75417;4501250;0;27;0.01317703;
07-09 11:46:59.878  6141  6168 I Unity   : [STATISTIC]1165;10328490;0;10328021;1940635648;16105472;4127623691;0;0;0;283750;103438;0;0;0;0;0;1514739;0;0;65781;4199375;0;27;0.01033854;
07-09 11:46:59.889  6141  6168 I Unity   : [STATISTIC]1166;11751093;0;11750625;1940635648;16105472;4127623691;36250;196302;99583;0;160001;634896;2317970;0;0;0;2244636;0;0;363594;3630573;0;27;0.01175917;
07-09 11:46:59.911  6141  6168 I Unity   : [STATISTIC]1167;12404427;0;12404010;1943015424;16105472;4127649739;46615;194584;100208;462344;165572;610886;2110521;0;0;0;2184275;0;0;67656;4445677;0;27;0.01241458;
07-09 11:46:59.924  6141  6168 I Unity   : [STATISTIC]1168;20332761;0;20332448;1943277568;16105472;4127649739;0;0;0;0;139896;0;0;0;0;0;3327081;0;0;8914167;5343697;0;27;0.02034365;
07-09 11:46:59.939  6141  6168 I Unity   : [STATISTIC]1169;15407917;0;15407500;1943277568;16105472;4127543467;101459;489324;286459;0;217448;1126353;4383386;0;0;0;2341674;0;0;1970364;3417709;0;27;0.01541818;
07-09 11:46:59.952  6141  6168 I Unity   : [STATISTIC]1170;14075416;0;14075104;1945346048;16105472;4127543467;38958;193178;117864;192344;214689;553958;2300364;0;0;0;1678800;0;0;1134583;4761406;0;27;0.01408417;
07-09 11:46:59.965  6141  6168 I Unity   : [STATISTIC]1171;8063229;0;8062761;1945346048;16105472;4127543467;0;0;0;0;101302;0;0;0;0;0;1788021;0;0;65990;2629114;0;27;0.008073125;
07-09 11:46:59.978  6141  6168 I Unity   : [STATISTIC]1172;17310833;0;17310469;1945346048;16105472;4127543467;44375;216094;138073;0;171041;677083;2564167;0;0;0;2887602;0;0;5358594;4000834;0;27;0.01732141;
07-09 11:46:59.994  6141  6168 I Unity   : [STATISTIC]1173;13227084;0;13226666;1945415680;16105472;4127543467;38698;194375;128386;0;166354;575781;2194531;0;0;0;2708634;0;0;1420834;4334844;0;27;0.01323677;
07-09 11:47:00.008  6141  6168 I Unity   : [STATISTIC]1174;15957032;0;15956614;1945415680;16105472;4127449451;39896;194427;99375;0;159739;979479;2662917;0;0;0;2448273;0;0;3416407;3980312;0;27;0.01596443;
07-09 11:47:00.020  6141  6168 I Unity   : [STATISTIC]1175;13898906;0;13898594;1945649152;16105472;4161003883;38334;228958;95469;0;156875;635937;2550468;0;0;0;2701613;0;0;1353489;4397969;0;27;0.01391208;
