
07-04 18:14:00.510 31790 31812 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 18:14:02.093 31790 31812 I Unity   : [STATISTIC]380;20494480;0;20493906;801202176;16338944;1401297615;18438;79531;88229;218281;64844;126771;1700624;3489;0;27;0.0205063;
07-04 18:14:02.103 31790 31812 I Unity   : [STATISTIC]381;14374687;0;14374271;803528704;16338944;1418132947;11511;59739;49583;205781;68959;70365;1290885;4531;0;27;0.01438328;
07-04 18:14:02.121 31790 31812 I Unity   : [STATISTIC]382;19341979;0;19341615;806125568;16338944;1418141139;13333;58802;54583;99896;58906;107240;1411458;3333;0;27;0.01935328;
07-04 18:14:02.129 31790 31812 I Unity   : [STATISTIC]383;7994636;0;7994115;806416384;16338944;1418141139;12031;80677;65469;0;56354;85261;1378802;0;0;27;0.008004166;
07-04 18:14:02.144 31790 31812 I Unity   : [STATISTIC]384;9431614;0;9431302;808632320;16338944;1418128123;12448;64010;253542;100937;55782;92135;1597918;4635;0;27;0.009442136;
07-04 18:14:02.158 31790 31812 I Unity   : [STATISTIC]385;14907344;0;14906823;808775680;16338944;1418136411;0;0;0;0;49219;0;0;0;0;27;0.01490453;
07-04 18:14:02.172 31790 31812 I Unity   : [STATISTIC]386;14731094;0;14730625;811220992;16338944;1434946523;11042;59583;49271;119323;71666;71042;1379271;5052;0;27;0.01477427;
07-04 18:14:02.186 31790 31812 I Unity   : [STATISTIC]387;12918958;0;12918646;813490176;16338944;1434963067;11094;61146;52448;157396;55678;70573;1270209;4635;0;27;0.01293125;
07-04 18:14:02.201 31790 31812 I Unity   : [STATISTIC]388;14868541;0;14868021;815992832;16338944;1435004059;11875;59844;53230;182968;44271;75468;1293437;4479;0;27;0.01487891;
07-04 18:14:02.213 31790 31812 I Unity   : [STATISTIC]389;14614323;0;14613958;818335744;16338944;1435050235;20677;68958;86667;190365;38333;95104;1555104;4584;0;27;0.01462313;
07-04 18:14:02.226 31790 31812 I Unity   : [STATISTIC]390;12493646;0;12493073;820846592;16338944;1435118483;16667;73490;63698;261562;116042;82084;1338595;12969;0;27;0.01250162;
07-04 18:14:02.240 31790 31812 I Unity   : [STATISTIC]391;10704062;0;10703698;823169024;16338944;1451924595;0;0;0;311614;98280;0;0;6094;0;27;0.01071396;
07-04 18:14:02.255 31790 31812 I Unity   : [STATISTIC]392;17399062;0;17398750;823111680;16338944;1451928915;17239;64167;87605;0;52292;68854;2138855;0;0;27;0.01738828;
07-04 18:14:02.265 31790 31812 I Unity   : [STATISTIC]393;13232032;0;13231458;825323520;16338944;1468730491;14947;74375;71093;193177;76354;82604;1445469;5104;0;27;0.01328099;
07-04 18:14:02.282 31790 31812 I Unity   : [STATISTIC]394;11148021;0;11147709;823279616;16338944;1468757767;10885;63021;51459;244792;76822;87864;1411718;5208;0;27;0.01115911;
07-04 18:14:02.294 31790 31812 I Unity   : [STATISTIC]395;18609062;0;18608698;825974784;16338944;1468778535;36354;111146;153645;199219;179375;291458;2515678;14895;0;27;0.01861688;
07-04 18:14:02.306 31790 31812 I Unity   : [STATISTIC]396;9352656;0;9352292;828321792;16338944;1468799335;14063;60781;57552;146615;55781;69739;1291302;8854;0;27;0.0093625;
07-04 18:14:02.323 31790 31812 I Unity   : [STATISTIC]397;13504792;0;13504427;830812160;16338944;1485664883;0;0;0;382083;38645;0;0;6510;0;27;0.01351214;
07-04 18:14:02.335 31790 31812 I Unity   : [STATISTIC]398;15982240;0;15981770;833089536;16338944;1485686291;11719;60000;56354;211770;69635;142708;1612396;9426;0;27;0.01599141;
07-04 18:14:02.348 31790 31812 I Unity   : [STATISTIC]399;11718230;0;11717864;835428352;16338944;1485698995;10990;62761;54740;425469;62343;143646;1554792;7187;0;27;0.01172984;
07-04 18:14:02.363 31790 31812 I Unity   : [STATISTIC]400;10645885;0;10645365;835428352;16338944;1485707923;11875;58802;70573;0;27447;70313;1165469;0;0;27;0.01065323;
07-04 18:14:02.380 31790 31812 I Unity   : [STATISTIC]401;14589322;0;14588541;835719168;16338944;1485707923;0;0;0;0;63073;0;0;0;0;27;0.0145874;
07-04 18:14:02.394 31790 31812 I Unity   : [STATISTIC]402;16981562;0;16981145;835719168;16338944;1485707923;10990;62135;49166;0;44740;104583;1347760;0;0;27;0.0170188;
07-04 18:14:02.408 31790 31812 I Unity   : [STATISTIC]403;16859948;0;16859583;835719168;16338944;1485707923;15417;73386;78177;0;94896;90781;2218854;0;0;27;0.0168688;
07-04 18:14:02.422 31790 31812 I Unity   : [STATISTIC]404;11928541;0;11928177;835973120;16338944;1485707923;13645;69844;63750;0;92657;87760;1698333;0;0;27;0.01193531;
07-04 18:14:02.439 31790 31812 I Unity   : [STATISTIC]405;15344532;0;15344219;838250496;16338944;1485716115;11615;62812;58750;107292;38542;108333;1420833;8437;0;27;0.01535943;
07-04 18:14:02.453 31790 31812 I Unity   : [STATISTIC]406;17440261;0;17439688;838250496;16338944;1485716115;12032;60365;52084;0;123594;71823;1603854;0;0;27;0.01743911;
07-04 18:14:02.464 31790 31812 I Unity   : [STATISTIC]407;11038385;0;11037864;838385664;16338944;1485716115;11094;63750;50312;0;51979;91146;1330625;0;0;27;0.01107781;
07-04 18:14:02.481 31790 31812 I Unity   : [STATISTIC]408;12101771;0;12101355;838385664;16338944;1485716115;12657;58282;58489;0;68073;95573;1393594;0;0;27;0.01210875;
07-04 18:14:02.495 31790 31812 I Unity   : [STATISTIC]409;20115468;0;20114948;840466432;16338944;1485737043;0;0;0;401302;60886;0;0;17657;0;27;0.02012875;
07-04 18:14:02.506 31790 31812 I Unity   : [STATISTIC]410;11194792;0;11194323;840716288;16338944;1485741587;16562;103697;96145;0;66510;147917;2030313;0;0;27;0.01120349;
07-04 18:14:02.521 31790 31812 I Unity   : [STATISTIC]411;9363334;0;9362864;840851456;16338944;1485741587;0;0;0;0;60468;0;0;0;0;27;0.009370677;
07-04 18:14:02.537 31790 31812 I Unity   : [STATISTIC]412;18917083;0;18916563;840851456;16338944;1502518803;23438;93489;110156;0;58386;138958;2162084;0;0;27;0.01892599;
07-04 18:14:02.548 31790 31812 I Unity   : [STATISTIC]413;14426875;0;14426354;843194368;16338944;1502539763;11510;60521;55209;101354;85312;66354;1340052;4948;0;27;0.01443469;
07-04 18:14:02.563 31790 31812 I Unity   : [STATISTIC]414;9702031;0;9701667;841097216;16338944;1519321555;11302;77083;52083;0;41927;106927;1412136;0;0;27;0.00971099;
07-04 18:14:02.579 31790 31812 I Unity   : [STATISTIC]415;16197605;0;16197239;841359360;16338944;1519321555;0;0;0;0;51510;0;0;0;0;27;0.01620688;
07-04 18:14:02.592 31790 31812 I Unity   : [STATISTIC]416;16560052;0;16559636;843657216;16338944;1536119763;35261;61354;77188;107187;112655;84479;1339896;9115;0;27;0.01656974;
07-04 18:14:02.607 31790 31812 I Unity   : [STATISTIC]417;11643021;0;11642500;846082048;16338944;1536156367;11511;62084;68177;251458;64478;71563;1317553;5677;0;27;0.01164984;
07-04 18:14:02.620 31790 31812 I Unity   : [STATISTIC]418;17941198;0;17940834;848343040;16338944;1536161007;9739;58385;47917;147604;71250;79948;1326302;10521;0;27;0.01794828;
07-04 18:14:02.632 31790 31812 I Unity   : [STATISTIC]419;11899844;0;11899531;850554880;16338944;1536139983;11563;62552;49219;166458;73073;119896;1491667;5729;0;27;0.01191151;
07-04 18:14:02.647 31790 31812 I Unity   : [STATISTIC]420;10035937;0;10035469;850554880;16338944;1536139983;12291;69427;51041;0;28594;158489;1370677;0;0;27;0.01004484;
07-04 18:14:02.662 31790 31812 I Unity   : [STATISTIC]421;13492292;0;13491823;850554880;16338944;1536139983;0;0;0;0;78854;0;0;0;0;27;0.0135;
07-04 18:14:02.677 31790 31812 I Unity   : [STATISTIC]422;16986354;0;16985885;853028864;16338944;1552938255;11666;59791;51302;186718;76927;72552;1382448;9843;0;27;0.01699677;
07-04 18:14:02.690 31790 31812 I Unity   : [STATISTIC]423;16853281;0;16852656;855085056;16338944;1552967535;11667;59323;55729;137292;72240;67500;1371250;6562;0;27;0.01686323;
07-04 18:14:02.703 31790 31812 I Unity   : [STATISTIC]424;12226354;0;12226041;857305088;16338944;1552963215;11511;60365;50885;122761;74219;67448;1228646;6146;0;27;0.01223698;
07-04 18:14:02.717 31790 31812 I Unity   : [STATISTIC]425;12525677;0;12525365;859504640;16338944;1552976175;11458;60677;52031;128698;54010;71302;1291720;9636;0;27;0.01253318;
07-04 18:14:02.731 31790 31812 I Unity   : [STATISTIC]426;14088385;0;14088073;861876224;16338944;1552989167;11510;62969;51198;221510;39896;73437;1538646;6355;0;27;0.01409833;
07-04 18:14:02.744 31790 31812 I Unity   : [STATISTIC]427;13490312;0;13490000;864194560;16338944;1553031131;12917;60417;60260;191875;88021;87395;1420781;10157;0;27;0.01350057;
07-04 18:14:02.758 31790 31812 I Unity   : [STATISTIC]428;10755417;0;10755104;864329728;16338944;1553035963;0;0;0;0;82084;0;0;0;0;27;0.01076484;
07-04 18:14:02.775 31790 31812 I Unity   : [STATISTIC]429;16758802;0;16758229;866623488;16338944;1569815119;10730;60885;48177;245625;67136;74479;1332707;8906;0;27;0.01676667;
07-04 18:14:02.787 31790 31812 I Unity   : [STATISTIC]430;19600521;0;19600208;868651008;16338944;1586621775;12135;61875;53594;248073;99584;75573;1608958;20469;0;27;0.01961177;
07-04 18:14:02.800 31790 31812 I Unity   : [STATISTIC]431;8146146;0;8145833;868823040;16338944;1586626639;11302;59948;48281;0;64896;72032;1223957;0;0;27;0.008156042;
07-04 18:14:02.814 31790 31812 I Unity   : [STATISTIC]432;13264688;0;13264375;869212160;16338944;1586626639;13438;62448;84479;0;35417;69947;1469740;0;0;27;0.0132725;
07-04 18:14:02.828 31790 31812 I Unity   : [STATISTIC]433;16044427;0;16044062;871432192;16338944;1586639727;11354;53750;50000;145312;81771;77240;1352292;7864;0;27;0.01605302;
07-04 18:14:02.842 31790 31812 I Unity   : [STATISTIC]434;13620105;0;13619583;873959424;16338944;1586641851;10468;58386;47344;170625;70313;68645;1265105;6354;0;27;0.01362875;
07-04 18:14:02.855 31790 31812 I Unity   : [STATISTIC]435;10339948;0;10339583;873959424;16338944;1586641851;0;0;0;0;66667;0;0;0;0;27;0.01035151;
07-04 18:14:02.871 31790 31812 I Unity   : [STATISTIC]436;18762344;0;18761927;876175360;16338944;1603448343;11458;59219;49583;278385;130521;65937;1764532;24114;0;27;0.01877141;
07-04 18:14:02.885 31790 31812 I Unity   : [STATISTIC]437;15159115;0;15158802;878362624;16338944;1620241943;12604;57760;52761;212500;71250;81719;1467864;12083;0;27;0.01516708;
07-04 18:14:02.897 31790 31812 I Unity   : [STATISTIC]438;13381459;0;13381041;880492544;16338944;1620265127;11719;68229;58334;355312;82761;79219;1469114;10781;0;27;0.01338932;
07-04 18:14:02.911 31790 31812 I Unity   : [STATISTIC]439;10017084;0;10016614;883089408;16338944;1620269319;11979;58177;50782;223541;83855;82292;1336823;7813;0;27;0.01002776;
07-04 18:14:02.925 31790 31812 I Unity   : [STATISTIC]440;13214583;0;13214219;885293056;16338944;1620328559;0;0;0;304271;90677;0;0;9480;0;27;0.01321938;
07-04 18:14:02.940 31790 31812 I Unity   : [STATISTIC]441;13375000;0;13374531;885293056;16338944;1620333519;11875;58802;50990;0;67761;73125;1211615;0;0;27;0.01338536;
07-04 18:14:02.954 31790 31812 I Unity   : [STATISTIC]442;17558906;0;17557552;887488512;16338944;1637110735;13125;57552;65104;231875;74792;74219;1362500;7865;0;27;0.0175601;
07-04 18:14:02.968 31790 31812 I Unity   : [STATISTIC]443;13176094;0;13175573;887570432;16338944;1637110735;12188;58437;52812;0;77604;68542;1268907;0;0;27;0.01319953;
07-04 18:14:02.982 31790 31812 I Unity   : [STATISTIC]444;12884114;0;12883802;887795712;16338944;1637110735;12604;94063;80469;0;48542;90157;1428541;0;0;27;0.01289453;
07-04 18:14:02.996 31790 31812 I Unity   : [STATISTIC]445;16451667;0;16451198;890236928;16338944;1637110735;11771;63334;52500;246875;37708;68177;1344480;7604;0;27;0.01646052;
07-04 18:14:03.010 31790 31812 I Unity   : [STATISTIC]446;14251875;0;14251354;892456960;16338944;1637110735;15000;64167;54896;263490;72761;83281;1394635;7604;0;27;0.01426547;
07-04 18:14:03.023 31790 31812 I Unity   : [STATISTIC]447;11193750;0;11193281;894668800;16338944;1653955167;0;0;0;241563;79115;0;0;9843;0;27;0.01120229;
07-04 18:14:03.038 31790 31812 I Unity   : [STATISTIC]448;13285989;0;13285625;894668800;16338944;1653955167;12136;57187;51562;0;83595;85208;1353124;0;0;27;0.01329615;
07-04 18:14:03.052 31790 31812 I Unity   : [STATISTIC]449;17561250;0;17560677;897118208;16338944;1653945759;11146;59218;50833;460625;83177;68855;1431719;12291;0;27;0.01757146;
07-04 18:14:03.065 31790 31812 I Unity   : [STATISTIC]450;13484114;0;13483490;899252224;16338944;1670747335;14791;66875;57188;267865;69167;77656;1331302;9426;0;27;0.01349427;
07-04 18:14:03.080 31790 31812 I Unity   : [STATISTIC]451;12313594;0;12313229;901771264;16338944;1670781855;11979;62761;53958;250886;152604;74167;1261458;8230;0;27;0.01232411;
07-04 18:14:03.093 31790 31812 I Unity   : [STATISTIC]452;14764687;0;14764167;904261632;16338944;1670818003;13593;63281;78697;272344;50000;78438;1402917;14115;0;27;0.01477167;
