
07-07 16:02:27.297  9258  9283 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-07 16:02:27.890  9258  9283 I Unity   : [STATISTIC]321;18185416;0;18185104;735182848;12251136;893693707;11354;40729;76719;0;0;521;2359427;0;0;0;0;0;34949113;11474584;470573;0;27;0.01818521;
07-07 16:02:27.906  9258  9283 I Unity   : [STATISTIC]322;10032500;0;10031927;735182848;12251136;893693815;9948;32239;49948;0;0;781;1438332;0;0;0;0;0;12241250;5524375;297708;0;27;0.01005938;
07-07 16:02:27.921  9258  9283 I Unity   : [STATISTIC]323;14997968;0;14997448;735182848;12251136;893693815;0;0;0;0;0;0;0;0;0;0;0;0;29011302;11230052;501302;0;27;0.01499922;
07-07 16:02:27.934  9258  9283 I Unity   : [STATISTIC]324;15594375;0;15593854;735182848;12251136;893693815;9635;35157;52343;0;0;1250;1426667;0;0;0;0;0;17772239;10642292;402031;0;27;0.01562281;
07-07 16:02:27.948  9258  9283 I Unity   : [STATISTIC]325;12951511;0;12951041;735182848;12251136;893693815;9740;29791;73594;0;0;1354;1128751;0;0;0;0;0;15177970;8332708;329531;0;27;0.01296339;
07-07 16:02:27.961  9258  9283 I Unity   : [STATISTIC]326;15937656;0;15937292;735432704;12251136;893693815;12865;67291;68385;0;0;1355;1859428;0;0;0;0;0;30692863;9758802;429739;0;27;0.01592786;
07-07 16:02:27.976  9258  9283 I Unity   : [STATISTIC]327;11066093;0;11065625;735432704;12251136;893693815;14635;62448;65573;0;0;834;1507291;0;0;0;0;0;13108954;5909219;402917;0;27;0.01111839;
07-07 16:02:27.990  9258  9283 I Unity   : [STATISTIC]328;14598958;0;14598438;735498240;12251136;893693815;11198;34531;51302;0;0;1927;1251614;0;0;0;0;0;27971353;9935365;325365;0;27;0.01460917;
07-07 16:02:28.004  9258  9283 I Unity   : [STATISTIC]329;13799427;0;13798906;735498240;12251136;893562743;0;0;0;0;0;0;0;0;0;0;0;0;26895262;9481459;709635;0;27;0.01380995;
07-07 16:02:28.016  9258  9283 I Unity   : [STATISTIC]330;15877708;0;15877083;735744000;12251136;893562743;11823;56510;89844;0;0;1250;1781667;0;0;0;0;0;17443283;9571042;400573;0;27;0.01589964;
07-07 16:02:28.031  9258  9283 I Unity   : [STATISTIC]331;11323281;0;11322709;735744000;12251136;893562743;16302;63021;58229;0;0;1718;1434116;0;0;0;0;0;13536400;6545208;322552;0;27;0.01133427;
07-07 16:02:28.044  9258  9283 I Unity   : [STATISTIC]332;16006302;0;16004844;735744000;12251136;893562743;12136;50521;120313;0;0;1198;1959010;0;0;0;0;0;30788643;9873177;375365;0;27;0.0159901;
07-07 16:02:28.059  9258  9283 I Unity   : [STATISTIC]333;11290834;0;11290364;735744000;12251136;893562743;10990;45104;55677;0;0;1459;1415366;0;0;0;0;0;21494795;6543645;444791;0;27;0.01134833;
07-07 16:02:28.073  9258  9283 I Unity   : [STATISTIC]334;13952448;0;13951875;735744000;12251136;893562743;0;0;0;0;0;0;0;0;0;0;0;0;15325784;10235677;460833;0;27;0.01396151;
07-07 16:02:28.087  9258  9283 I Unity   : [STATISTIC]335;14757969;0;14757448;735989760;12251136;893562743;11250;47032;63542;0;0;677;1390991;0;0;0;0;0;17057916;10141458;329532;0;27;0.01477224;
07-07 16:02:28.106  9258  9283 I Unity   : [STATISTIC]336;15118541;0;15117448;735989760;12251136;893562743;10937;37344;109739;0;0;834;1497135;0;0;0;0;0;29224891;9674687;384531;0;27;0.01511911;
07-07 16:02:28.121  9258  9283 I Unity   : [STATISTIC]337;18251719;0;18251145;735989760;12251136;893562743;16823;58177;117292;0;0;729;1381041;0;0;0;0;0;20111984;13444010;342761;0;27;0.01828651;
07-07 16:02:28.135  9258  9283 I Unity   : [STATISTIC]338;14958281;0;14957865;735989760;12251136;893562743;9479;31302;47135;0;0;781;1467813;0;0;0;0;0;17458593;10122552;339531;0;27;0.01496641;
07-07 16:02:28.150  9258  9283 I Unity   : [STATISTIC]339;13584843;0;13584323;735989760;12251136;893562743;8334;27240;39218;0;0;781;1130730;0;0;0;0;0;25892862;9588177;255365;0;27;0.01360052;
07-07 16:02:28.163  9258  9283 I Unity   : [STATISTIC]340;16078594;0;16078177;736235520;12251136;893562743;9011;30833;44011;0;0;886;1116041;0;0;0;0;0;18101823;10774740;269635;0;27;0.01608771;
07-07 16:02:28.177  9258  9283 I Unity   : [STATISTIC]341;12457708;0;12457135;736235520;12251136;893562743;10052;38907;52656;0;0;1094;1216614;0;0;0;0;0;23913438;7482292;483333;0;27;0.01246479;
07-07 16:02:28.191  9258  9283 I Unity   : [STATISTIC]342;13235104;0;13234531;736235520;12251136;893562743;9166;28855;42344;0;0;625;1167031;0;0;0;0;0;15112663;8828177;253281;0;27;0.01325208;
07-07 16:02:28.205  9258  9283 I Unity   : [STATISTIC]343;14167865;0;14167343;736235520;12251136;893562743;0;0;0;0;0;0;0;0;0;0;0;0;27655419;10275416;717239;0;27;0.01417813;
07-07 16:02:28.219  9258  9283 I Unity   : [STATISTIC]344;14979635;0;14979062;736067584;12251136;893562743;12813;33958;44323;0;0;1771;1655210;0;0;0;0;0;16338332;9895364;295052;0;27;0.01500297;
07-07 16:02:28.233  9258  9283 I Unity   : [STATISTIC]345;13309532;0;13309062;736067584;12251136;893562743;22969;39532;121718;0;0;625;1570676;0;0;0;0;0;25250571;8613802;354687;0;27;0.01332026;
07-07 16:02:28.246  9258  9283 I Unity   : [STATISTIC]346;14708333;0;14707812;736378880;12251136;893562743;9739;41875;62917;0;0;1094;1785104;0;0;0;0;0;17840733;9289844;342917;0;27;0.01471;
07-07 16:02:28.260  9258  9283 I Unity   : [STATISTIC]347;12194323;0;12193750;736378880;12251136;893562743;9115;56250;90469;0;0;469;1371457;0;0;0;0;0;34256565;7222864;310104;0;27;0.01223172;
07-07 16:02:28.275  9258  9283 I Unity   : [STATISTIC]348;14423073;0;14422604;736378880;12251136;893562743;13021;60834;62500;0;0;833;1310728;0;0;0;0;0;27787867;10200989;305677;0;27;0.01443182;
07-07 16:02:28.289  9258  9283 I Unity   : [STATISTIC]349;13943125;0;13942552;736378880;12251136;893562743;0;0;0;0;0;0;0;0;0;0;0;0;15596096;10010000;569531;0;27;0.0139475;
07-07 16:02:28.305  9258  9283 I Unity   : [STATISTIC]350;14611510;0;14611094;736612352;12251136;893562743;10157;39062;43438;0;0;521;1354479;0;0;0;0;0;16191509;9858907;340156;0;27;0.014645;
07-07 16:02:28.318  9258  9283 I Unity   : [STATISTIC]351;17948958;0;17948489;736612352;12251136;893562743;8229;31459;46458;0;0;677;1688699;0;0;0;0;0;21094008;12288490;396980;0;27;0.01795688;
07-07 16:02:28.333  9258  9283 I Unity   : [STATISTIC]352;11307500;0;11306718;736612352;12251136;893562743;8177;31042;49375;0;0;782;1083334;0;0;0;0;0;13211929;7047187;335364;0;27;0.01132943;
07-07 16:02:28.347  9258  9283 I Unity   : [STATISTIC]353;15053073;0;15052604;736612352;12251136;893562743;8906;31042;120625;0;0;417;1216510;0;0;0;0;0;16839426;10912500;295521;0;27;0.01506385;
07-07 16:02:28.361  9258  9283 I Unity   : [STATISTIC]354;16000781;0;16000260;736854016;12251136;893562743;13229;38072;78958;0;0;1250;2015678;0;0;0;0;0;30628285;9613021;620990;0;27;0.01595349;
07-07 16:02:28.374  9258  9283 I Unity   : [STATISTIC]355;12355572;0;12355000;736854016;12251136;893562743;9792;38802;51875;0;0;781;1325626;0;0;0;0;0;23545312;7051719;285521;0;27;0.01243557;
07-07 16:02:28.388  9258  9283 I Unity   : [STATISTIC]356;12510417;0;12509636;736854016;12251136;893562743;8645;29896;48593;0;0;625;1150469;0;0;0;0;0;23782030;8166459;286354;0;27;0.01252552;
07-07 16:02:28.402  9258  9283 I Unity   : [STATISTIC]357;13668333;0;13667604;736854016;12251136;893562743;0;0;0;0;0;0;0;0;0;0;0;0;26438071;9335469;778750;0;27;0.01366667;
07-07 16:02:28.416  9258  9283 I Unity   : [STATISTIC]358;14332292;0;14331615;736854016;12251136;893562743;10104;92292;68125;0;0;833;1524167;0;0;0;0;0;16644741;9183490;280834;0;27;0.01438344;
07-07 16:02:28.430  9258  9283 I Unity   : [STATISTIC]359;13890677;0;13890157;736854016;12251136;893562743;8594;31510;41407;0;0;521;1487030;0;0;0;0;0;26769270;9003802;270417;0;27;0.01391401;
07-07 16:02:28.487  9258  9283 I Unity   : [STATISTIC]360;17905261;0;17904635;736841728;12251136;893562743;12812;33646;86146;0;0;677;2732657;0;0;0;0;0;34098857;9633750;1960312;0;27;0.01791391;
07-07 16:02:28.514  9258  9283 I Unity   : [STATISTIC]361;69123594;0;69123177;737529856;12251136;895801015;9948;44740;46875;0;0;886;1255833;0;0;0;0;0;86220101;351875;1285417;0;27;0.06913516;
07-07 16:02:28.534  9258  9283 I Unity   : [STATISTIC]362;25903021;0;25902396;740188160;12251136;1323685559;2058647;1217969;315103;0;0;311510;10274428;0;0;0;0;0;38151410;5616562;560625;0;27;0.02589589;
07-07 16:02:28.548  9258  9283 I Unity   : [STATISTIC]363;14085573;0;14085157;744738816;12251136;1323685559;1415885;1573438;336198;0;0;89689;6520416;0;0;0;0;0;20191936;43021;357552;0;27;0.01410359;
07-07 16:02:28.555  9258  9283 I Unity   : [STATISTIC]364;5887083;0;5886667;745025536;12251136;1323685559;0;0;0;0;0;0;0;0;0;0;0;0;9094111;58854;972864;0;27;0.005916198;
07-07 16:02:28.568  9258  9283 I Unity   : [STATISTIC]365;9770834;0;9770364;746577920;12251136;1323685559;596146;548281;135782;0;0;63020;3127447;0;0;0;0;0;15067083;1294479;540938;0;27;0.009777084;
07-07 16:02:28.580  9258  9283 I Unity   : [STATISTIC]366;9614688;0;9614375;746721280;12251136;1323685559;0;0;0;0;0;0;0;0;0;0;0;0;12243336;4227969;493906;0;27;0.009625833;
07-07 16:02:28.755  9258  9283 I Unity   : [STATISTIC]367;178067292;0;178066771;774651904;12251136;1334208279;571146;409792;107708;0;4219;307656;3296354;0;0;0;12761;0;341191248;6702865;4201250;0;27;0.1780781;
07-07 16:02:28.778  9258  9283 I Unity   : [STATISTIC]368;26396875;0;26396406;785489920;12251136;1344718679;2471250;3490520;576352;0;361770;261563;11927603;0;0;0;17501;0;37885838;68750;2317188;0;27;0.02640687;
07-07 16:02:28.796  9258  9283 I Unity   : [STATISTIC]369;18110469;0;18109948;789798912;12251136;1372014487;550312;409167;133125;462395;135730;169375;3309116;0;0;0;42917;0;27898228;52812;1504636;0;27;0.01812042;
07-07 16:02:28.808  9258  9283 I Unity   : [STATISTIC]370;12456927;0;12456510;794742784;12251136;1376212919;511615;442760;141927;0;76042;131302;2927865;0;0;0;41667;0;15147542;44896;1306198;0;27;0.01246901;
07-07 16:02:28.821  9258  9283 I Unity   : [STATISTIC]371;12525260;0;12525000;799371264;12251136;1397184439;641250;429583;272969;0;41666;97395;3267448;0;0;0;36094;0;16754641;59010;1335000;0;27;0.01253838;
07-07 16:02:28.830  9258  9283 I Unity   : [STATISTIC]372;9499323;0;9498594;800178176;12251136;1397184439;624532;410625;114583;0;25886;163021;2957655;0;0;0;33281;0;11139741;72604;1045156;0;27;0.009501406;
07-07 16:02:28.843  9258  9283 I Unity   : [STATISTIC]373;6523542;0;6522812;800178176;12251136;1397184439;0;0;0;0;49844;0;0;0;0;0;42447;0;9123486;42135;1435729;0;27;0.006554011;
07-07 16:02:28.859  9258  9283 I Unity   : [STATISTIC]374;16527813;0;16527344;801787904;12251136;1397184439;684532;694479;144583;0;31250;167916;3547239;0;0;0;42187;0;19418328;5600156;800104;0;27;0.01653948;
07-07 16:02:28.871  9258  9283 I Unity   : [STATISTIC]375;15644740;0;15644219;802766848;12251136;1397184439;613802;372865;135730;0;43594;162448;2994999;0;0;0;38594;0;17737452;5329636;1085885;0;27;0.01565521;
07-07 16:02:28.893  9258  9283 I Unity   : [STATISTIC]376;24358594;0;24357657;806187008;12251136;1413969847;773333;338125;149635;205989;43593;184427;3058019;0;0;0;70468;0;39101150;1541771;2273177;0;27;0.02435964;
07-07 16:02:28.908  9258  9283 I Unity   : [STATISTIC]377;14980677;0;14980261;812244992;12251136;1430809367;688438;584687;173333;200520;66510;369844;4159584;0;0;0;125939;0;19082914;43698;4400573;0;27;0.01500458;
07-07 16:02:28.920  9258  9283 I Unity   : [STATISTIC]378;11723802;0;11723281;815923200;12251136;1430838231;692292;502135;139375;103073;60885;174583;3542604;0;0;0;180625;0;13657086;49636;2030833;0;27;0.01173635;
07-07 16:02:28.936  9258  9283 I Unity   : [STATISTIC]379;12946407;0;12945937;818999296;12251136;1430892503;722032;456823;157344;178906;167240;266927;3351093;0;0;0;129114;0;14745369;40625;3442552;0;27;0.01296094;
07-07 16:02:28.948  9258  9283 I Unity   : [STATISTIC]380;14774635;0;14773698;819654656;12251136;1430905111;705677;341094;284843;0;40157;274480;3779115;0;0;0;152188;0;16298175;2933072;1825208;0;27;0.01477922;
07-07 16:02:28.964  9258  9283 I Unity   : [STATISTIC]381;12287760;0;12287448;822157312;12251136;1430938615;0;0;0;274740;105833;0;0;0;0;0;153697;0;19219059;296511;2557760;0;27;0.01231328;
07-07 16:02:28.977  9258  9283 I Unity   : [STATISTIC]382;14029167;0;14028698;823054336;12251136;1430938615;744531;353646;260000;0;88022;215208;3622759;0;0;0;189374;0;9787548;3429688;1185104;0;27;0.01403953;
07-07 16:02:28.992  9258  9283 I Unity   : [STATISTIC]383;16232917;0;16232448;825946112;12251136;1447715831;753386;416354;394271;171198;72916;248229;3866041;0;0;0;675678;0;19501305;3206250;3148854;0;27;0.01624318;
07-07 16:02:29.005  9258  9283 I Unity   : [STATISTIC]384;14673386;0;14672916;825053184;12251136;1447736471;704270;389115;286875;152396;78334;281250;3874689;0;0;0;210048;0;14383384;1732656;2758438;0;27;0.01468219;
07-07 16:02:29.018  9258  9283 I Unity   : [STATISTIC]385;13075885;0;13075469;828284928;12251136;1464542839;810521;346667;143437;126250;40208;347084;3811771;0;0;0;452032;0;14876462;327656;2873020;0;27;0.01308875;
07-07 16:02:29.033  9258  9283 I Unity   : [STATISTIC]386;12689583;0;12689114;832385024;12251136;1464637535;640313;607084;168645;276041;53646;257291;3561666;0;0;0;224948;0;14389950;166927;2533178;0;27;0.01270531;
07-07 16:02:29.046  9258  9283 I Unity   : [STATISTIC]387;12840521;0;12840156;834953216;12251136;1481431583;0;0;0;285365;87605;0;0;0;0;0;262968;0;16824840;1719531;3411406;0;27;0.01285568;
07-07 16:02:29.060  9258  9283 I Unity   : [STATISTIC]388;15578229;0;15577656;839323648;12251136;1481491063;847916;602344;250886;364584;65157;428541;4355572;0;0;0;247915;0;14862813;2199792;2437239;0;27;0.01558208;
07-07 16:02:29.073  9258  9283 I Unity   : [STATISTIC]389;13344636;0;13344219;842375168;12251136;1481532459;644792;338906;151980;195989;141771;213750;3683958;0;0;0;334326;0;14836458;569792;3199167;0;27;0.01336536;
07-07 16:02:29.087  9258  9283 I Unity   : [STATISTIC]390;12216145;0;12215573;843345920;12251136;1481541227;671198;302917;141615;0;70833;306458;3515208;0;0;0;283802;0;15471351;41407;1632865;0;27;0.01223021;
07-07 16:02:29.102  9258  9283 I Unity   : [STATISTIC]391;16595833;0;16595156;846737408;12251136;1481545579;850521;351771;159114;427708;58542;363958;4144792;0;0;0;320364;0;21952286;2157969;3410417;0;27;0.01660089;
07-07 16:02:29.114  9258  9283 I Unity   : [STATISTIC]392;12189219;0;12188698;849854464;12251136;1481558219;649584;293542;166563;119010;55729;347813;3587603;0;0;0;344326;0;16475304;39792;2980260;0;27;0.01222047;
07-07 16:02:29.129  9258  9283 I Unity   : [STATISTIC]393;13311771;0;13311146;852168704;12251136;1481612919;0;0;0;487187;54219;0;0;0;0;0;354737;0;20539215;604531;1798125;0;27;0.01332193;
07-07 16:02:29.142  9258  9283 I Unity   : [STATISTIC]394;15156927;0;15156406;855052288;12251136;1498399031;1075052;417552;350834;183229;90834;310156;4873645;0;0;0;255732;0;18257859;1766979;2453073;0;27;0.01517323;
07-07 16:02:29.155  9258  9283 I Unity   : [STATISTIC]395;11732864;0;11732396;855941120;12251136;1498399031;708385;261041;132552;0;177552;322865;3471353;0;0;0;226821;0;11941197;59271;1622031;0;27;0.01174411;
07-07 16:02:29.171  9258  9283 I Unity   : [STATISTIC]396;14430573;0;14430104;857174016;12251136;1498399031;644948;378489;173177;0;38959;454063;4339582;0;0;0;170053;0;19285462;1096354;1303386;0;27;0.01443854;
07-07 16:02:29.183  9258  9283 I Unity   : [STATISTIC]397;14127395;0;14126927;858550272;12251136;1498399031;1138385;258229;344583;0;60417;408958;4994740;0;0;0;237811;0;17591706;2153489;1051511;0;27;0.01414182;
07-07 16:02:29.198  9258  9283 I Unity   : [STATISTIC]398;13118958;0;13118333;859598848;12251136;1515176247;707188;319479;177343;0;69948;488906;4257240;0;0;0;221460;0;17562650;859115;874843;0;27;0.01312635;
07-07 16:02:29.212  9258  9283 I Unity   : [STATISTIC]399;14619947;0;14619427;861700096;12251136;1515176247;0;0;0;213437;133906;0;0;0;0;0;235311;0;21616455;2531198;2448229;0;27;0.01463479;
07-07 16:02:29.226  9258  9283 I Unity   : [STATISTIC]400;15500000;0;15499636;865239040;12251136;1515184439;862760;546563;296666;130990;46823;283073;4844374;0;0;0;199745;0;18385312;1800729;2615625;0;27;0.01550906;
07-07 16:02:29.242  9258  9283 I Unity   : [STATISTIC]401;11816250;0;11815833;866418688;12251136;1515184439;788542;364948;182396;0;30521;614011;4322761;0;0;0;218282;0;15598177;353073;684428;0;27;0.0118301;
07-07 16:02:29.259  9258  9283 I Unity   : [STATISTIC]402;14843490;0;14843229;867143680;12251136;1515184439;641666;380729;400052;0;68073;381511;4308959;0;0;0;163382;0;16881677;4080782;825260;0;27;0.01485599;
07-07 16:02:29.273  9258  9283 I Unity   : [STATISTIC]403;17843906;0;17843386;867393536;12251136;1515184439;658333;259584;174791;0;76561;831146;4633386;0;0;0;185312;0;18810110;5348333;862708;0;27;0.01787068;
07-07 16:02:29.286  9258  9283 I Unity   : [STATISTIC]404;14195781;0;14195312;868028416;12251136;1515184439;566250;225833;167448;0;66094;465938;3963177;0;0;0;154215;0;19655988;2759271;1276354;0;27;0.01420688;
07-07 16:02:29.300  9258  9283 I Unity   : [STATISTIC]405;13300885;0;13300365;867811328;12251136;1515184439;813334;226094;168646;0;67708;651979;4336562;0;0;0;127867;0;16496877;1520573;1362761;0;27;0.01331099;
07-07 16:02:29.315  9258  9283 I Unity   : [STATISTIC]406;10162240;0;10161719;867983360;12251136;1515184439;0;0;0;0;91614;0;0;0;0;0;121303;0;14140834;2133907;1464114;0;27;0.0101788;
07-07 16:02:29.329  9258  9283 I Unity   : [STATISTIC]407;18811510;0;18810885;869089280;12251136;1515184439;747969;229532;221146;0;72084;387760;4418907;0;0;0;126041;0;28848915;7020313;921562;0;27;0.01881969;
07-07 16:02:29.342  9258  9283 I Unity   : [STATISTIC]408;15406875;0;15406406;872005632;12251136;1515200823;683906;203646;156145;108958;68385;485573;4476407;0;0;0;116824;0;18493651;1606250;2059583;0;27;0.01542641;
07-07 16:02:29.358  9258  9283 I Unity   : [STATISTIC]409;13030781;0;13030417;875393024;12251136;1548763671;774636;283333;184479;107812;193021;839062;4696146;0;0;0;128439;0;16309060;45625;2526406;0;27;0.01304313;
07-07 16:02:29.372  9258  9283 I Unity   : [STATISTIC]410;14112865;0;14111927;876589056;12251136;1548768183;692448;190782;180000;0;65521;699480;4275676;0;0;0;185735;0;15237871;1899688;1346563;0;27;0.0141075;
07-07 16:02:29.388  9258  9283 I Unity   : [STATISTIC]411;14850052;0;14849635;879706112;12251136;1548789111;610521;173906;152761;121511;56875;580104;3924793;0;0;0;193541;0;17392660;2072760;2280729;0;27;0.01489396;
07-07 16:02:29.402  9258  9283 I Unity   : [STATISTIC]412;15444167;0;15443698;878915584;12251136;1548793655;485625;242448;148906;0;105364;472344;3998230;0;0;0;128280;0;11279009;3670417;1387240;0;27;0.01545438;
07-07 16:02:29.416  9258  9283 I Unity   : [STATISTIC]413;14517343;0;14516719;881569792;12251136;1548793655;42239;163594;159166;133073;76146;531355;3023697;0;0;0;190780;0;17922817;2101354;2759792;0;27;0.01453161;
07-07 16:02:29.431  9258  9283 I Unity   : [STATISTIC]414;8414271;0;8413854;881569792;12251136;1548759959;0;0;0;0;88802;0;0;0;0;0;194428;0;11394063;1441511;1501667;0;27;0.008423802;
07-07 16:02:29.444  9258  9283 I Unity   : [STATISTIC]415;20029843;0;20029531;883900416;12251136;1565545367;60782;187552;220053;214843;89271;468229;2350000;0;0;0;218024;0;23581977;7915573;2300625;0;27;0.02003865;
07-07 16:02:29.458  9258  9283 I Unity   : [STATISTIC]416;13366927;0;13366302;885907456;12251136;1565569943;71718;168958;302916;146510;125001;535989;2378697;0;0;0;201561;0;14528700;870677;3046771;0;27;0.0133812;
07-07 16:02:29.472  9258  9283 I Unity   : [STATISTIC]417;12411093;0;12410625;888467456;12251136;1582406939;36094;187188;99583;192031;71197;602865;2110312;0;0;0;197392;0;15026769;1799635;2482292;0;27;0.01242198;
07-07 16:02:29.486  9258  9283 I Unity   : [STATISTIC]418;15494636;0;15494063;890695680;12251136;1582432263;32657;158750;93333;275886;41719;489479;2061198;0;0;0;249685;0;15046664;3438437;2598594;0;27;0.01550313;
07-07 16:02:29.498  9258  9283 I Unity   : [STATISTIC]419;14118229;0;14117604;893018112;12251136;1582397959;39375;185625;98594;264531;101250;500417;2134531;0;0;0;242763;0;19088490;2104531;2957083;0;27;0.01413714;
07-07 16:02:29.514  9258  9283 I Unity   : [STATISTIC]420;7983125;0;7982656;895217664;12251136;1582427143;0;0;0;271198;70625;0;0;0;0;0;289118;0;12389586;52500;2158333;0;27;0.007992708;
07-07 16:02:29.528  9258  9283 I Unity   : [STATISTIC]421;20064948;0;20064062;895438848;12251136;1582431751;34740;159011;95833;0;137968;448334;2798698;0;0;0;411460;0;13574475;7685208;1495886;0;27;0.02007156;
07-07 16:02:29.540  9258  9283 I Unity   : [STATISTIC]422;12018958;0;12018541;897564672;12251136;1582431751;38542;168021;108593;122865;77291;446042;1963333;0;0;0;399006;0;14545157;1204062;2509792;0;27;0.01204479;
07-07 16:02:29.555  9258  9283 I Unity   : [STATISTIC]423;10551875;0;10551406;897564672;12251136;1599208967;38958;170625;101511;0;38698;530729;2155989;0;0;0;277972;0;11177450;1481563;1420625;0;27;0.01056339;
