
07-07 15:44:29.272 20541 20564 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-07 15:44:29.882 20541 20564 I Unity   : [STATISTIC]317;13185417;0;13185000;739467264;15900672;897343351;0;0;0;0;0;0;0;0;0;0;0;0;25907450;10284063;368907;0;27;0.01319677;
07-07 15:44:29.896 20541 20564 I Unity   : [STATISTIC]318;16108490;0;16107812;739467264;15900672;897343351;10573;46198;49271;0;0;937;1509844;0;0;0;0;0;31233802;10987136;339115;0;27;0.01611224;
07-07 15:44:29.909 20541 20564 I Unity   : [STATISTIC]319;12838489;0;12838021;739467264;15900672;897343351;9270;32084;45260;0;0;937;1115417;0;0;0;0;0;24657187;8521198;276197;0;27;0.012865;
07-07 15:44:29.923 20541 20564 I Unity   : [STATISTIC]320;13991614;0;13990937;739467264;15900672;897343351;9583;32761;47604;0;0;729;1326614;0;0;0;0;0;16139006;9634011;283803;0;27;0.01399948;
07-07 15:44:29.937 20541 20564 I Unity   : [STATISTIC]321;14291562;0;14290989;739717120;15900672;897343351;10052;36666;48178;0;0;938;1341772;0;0;0;0;0;16838547;9366875;308281;0;27;0.01430135;
07-07 15:44:29.951 20541 20564 I Unity   : [STATISTIC]322;12975521;0;12975104;739717120;15900672;897343351;10209;36979;51875;0;0;937;1204687;0;0;0;0;0;24575258;8466354;275312;0;27;0.01298875;
07-07 15:44:29.965 20541 20564 I Unity   : [STATISTIC]323;14333020;0;14332448;739717120;15900672;897343351;0;0;0;0;0;0;0;0;0;0;0;0;27613174;9895104;695781;0;27;0.01433219;
07-07 15:44:29.979 20541 20564 I Unity   : [STATISTIC]324;13762916;0;13762396;739782656;15900672;897212279;9687;33750;48333;0;0;1198;1180937;0;0;0;0;0;26758072;8994948;279115;0;27;0.01380745;
07-07 15:44:29.993 20541 20564 I Unity   : [STATISTIC]325;13335573;0;13334948;739782656;15900672;897212279;8594;32917;42188;0;0;625;1050052;0;0;0;0;0;25250053;9176458;275521;0;27;0.01334625;
07-07 15:44:30.004 20541 20564 I Unity   : [STATISTIC]326;16891146;0;16890625;740032512;15900672;897212279;13750;41146;78281;0;0;1145;1977605;0;0;0;0;0;32298390;10182969;503698;0;27;0.01688839;
07-07 15:44:30.020 20541 20564 I Unity   : [STATISTIC]327;9389167;0;9388750;740032512;15900672;897212279;20261;50886;102396;0;0;677;1508489;0;0;0;0;0;24451925;4009844;391771;0;27;0.009434323;
07-07 15:44:30.034 20541 20564 I Unity   : [STATISTIC]328;15062604;0;15062032;740032512;15900672;897212279;8437;34844;46511;0;0;1094;1353646;0;0;0;0;0;28659896;10564687;288125;0;27;0.01507969;
07-07 15:44:30.047 20541 20564 I Unity   : [STATISTIC]329;14977031;0;14976563;740032512;15900672;897212279;0;0;0;0;0;0;0;0;0;0;0;0;17087449;10011875;757031;0;27;0.01498568;
07-07 15:44:30.061 20541 20564 I Unity   : [STATISTIC]330;13111614;0;13111146;740282368;15900672;897212279;14479;44843;64323;0;0;1354;1369115;0;0;0;0;0;23674013;7474896;584063;0;27;0.0131388;
07-07 15:44:30.076 20541 20564 I Unity   : [STATISTIC]331;13356667;0;13356250;740282368;15900672;897212279;9218;33437;48907;0;0;1407;1187188;0;0;0;0;0;15376360;8964010;288907;0;27;0.01337057;
07-07 15:44:30.094 20541 20564 I Unity   : [STATISTIC]332;14967865;0;14967084;740282368;15900672;897212279;9531;34531;50781;0;0;1302;1359740;0;0;0;0;0;28987550;10263802;332917;0;27;0.01497771;
07-07 15:44:30.108 20541 20564 I Unity   : [STATISTIC]333;18430833;0;18430365;740282368;15900672;897212279;9844;34948;65052;0;0;1459;1277290;0;0;0;0;0;17689270;13651823;424479;0;27;0.01844359;
07-07 15:44:30.123 20541 20564 I Unity   : [STATISTIC]334;14122084;0;14121562;740282368;15900672;897212279;23177;30781;51875;0;0;989;1356094;0;0;0;0;0;27007296;9303698;514271;0;27;0.01413047;
07-07 15:44:30.136 20541 20564 I Unity   : [STATISTIC]335;16279011;0;16278593;740290560;15900672;897212279;9844;32240;39011;0;0;989;1861094;0;0;0;0;0;46587709;9701667;282864;0;27;0.01629677;
07-07 15:44:30.152 20541 20564 I Unity   : [STATISTIC]336;11439740;0;11439167;740290560;15900672;897212279;10364;65000;52604;0;0;1094;1248177;0;0;0;0;0;21798696;6685365;453958;0;27;0.01144922;
07-07 15:44:30.166 20541 20564 I Unity   : [STATISTIC]337;15968177;0;15967500;740290560;15900672;897212279;0;0;0;0;0;0;0;0;0;0;0;0;30670053;11090260;844844;0;27;0.01597141;
07-07 15:44:30.180 20541 20564 I Unity   : [STATISTIC]338;13915156;0;13914688;740290560;15900672;897212279;19114;35104;102240;0;0;1511;1434791;0;0;0;0;0;16221927;8902656;462969;0;27;0.01395474;
07-07 15:44:30.195 20541 20564 I Unity   : [STATISTIC]339;13947604;0;13946875;740290560;15900672;897212279;9688;56979;59323;0;0;1615;1340728;0;0;0;0;0;15335724;9450156;380938;0;27;0.01395609;
07-07 15:44:30.208 20541 20564 I Unity   : [STATISTIC]340;14655156;0;14654375;740290560;15900672;897212279;9844;45834;57240;0;0;1250;1364583;0;0;0;0;0;16710108;9764375;386407;0;27;0.01467135;
07-07 15:44:30.222 20541 20564 I Unity   : [STATISTIC]341;13272552;0;13271980;740544512;15900672;897212279;10000;34323;54114;0;0;1042;1362865;0;0;0;0;0;15450517;8802500;323230;0;27;0.01328708;
07-07 15:44:30.235 20541 20564 I Unity   : [STATISTIC]342;15710313;0;15709687;740544512;15900672;897212279;17604;84166;75416;0;0;1146;2164427;0;0;0;0;0;18175473;9641042;710937;0;27;0.01571557;
07-07 15:44:30.250 20541 20564 I Unity   : [STATISTIC]343;10531562;0;10531094;740544512;15900672;897212279;9011;32812;48802;0;0;365;1262918;0;0;0;0;0;12515102;5691302;289375;0;27;0.01057083;
07-07 15:44:30.263 20541 20564 I Unity   : [STATISTIC]344;13892656;0;13892188;740544512;15900672;897212279;0;0;0;0;0;0;0;0;0;0;0;0;15039949;10736615;613333;0;27;0.0139026;
07-07 15:44:30.280 20541 20564 I Unity   : [STATISTIC]345;16154896;0;16154271;740544512;15900672;897212279;18594;57448;94375;0;0;2552;2084843;0;0;0;0;0;30656461;10616198;587448;0;27;0.01616224;
07-07 15:44:30.294 20541 20564 I Unity   : [STATISTIC]346;15899948;0;15899532;740794368;15900672;897212279;9791;34010;46719;0;0;417;1374636;0;0;0;0;0;17640053;10666198;421042;0;27;0.01591255;
07-07 15:44:30.307 20541 20564 I Unity   : [STATISTIC]347;14394219;0;14393802;740794368;15900672;897212279;9583;34322;47864;0;0;1354;1422031;0;0;0;0;0;17753333;8515521;339167;0;27;0.01440214;
07-07 15:44:30.322 20541 20564 I Unity   : [STATISTIC]348;11573958;0;11573489;740794368;15900672;897212279;7969;26198;68594;0;0;729;1161094;0;0;0;0;0;13291252;7176875;290625;0;27;0.01161516;
07-07 15:44:30.336 20541 20564 I Unity   : [STATISTIC]349;15981771;0;15981042;740794368;15900672;897212279;8542;43698;46146;0;0;886;1324115;0;0;0;0;0;30901978;11381563;329167;0;27;0.01598958;
07-07 15:44:30.350 20541 20564 I Unity   : [STATISTIC]350;13400729;0;13399114;741040128;15900672;897212279;10052;34479;48385;0;0;989;1215989;0;0;0;0;0;25810989;8906511;312865;0;27;0.01340755;
07-07 15:44:30.364 20541 20564 I Unity   : [STATISTIC]351;13555521;0;13554584;741040128;15900672;897212279;0;0;0;0;0;0;0;0;0;0;0;0;26344064;9289583;417916;0;27;0.01355974;
07-07 15:44:30.378 20541 20564 I Unity   : [STATISTIC]352;14468281;0;14467760;741040128;15900672;897212279;9375;32395;63177;0;0;886;1154635;0;0;0;0;0;27969999;9508125;294011;0;27;0.01453245;
07-07 15:44:30.391 20541 20564 I Unity   : [STATISTIC]353;14063750;0;14063177;741040128;15900672;897212279;9166;33854;68802;0;0;678;1230469;0;0;0;0;0;16414064;9221875;388177;0;27;0.01407609;
07-07 15:44:30.405 20541 20564 I Unity   : [STATISTIC]354;15554427;0;15553542;741040128;15900672;897212279;15468;43855;91041;0;0;1459;2485729;0;0;0;0;0;19248803;8828855;547292;0;27;0.01556224;
07-07 15:44:30.419 20541 20564 I Unity   : [STATISTIC]355;12187292;0;12186615;741040128;15900672;897212279;12760;34375;57396;0;0;521;1819218;0;0;0;0;0;21914428;6440990;415104;0;27;0.01222953;
07-07 15:44:30.475 20541 20564 I Unity   : [STATISTIC]356;13556927;0;13556302;741101568;15900672;897212279;7708;28229;55885;0;0;990;1444011;0;0;0;0;0;25771665;8297500;1016250;0;27;0.01357818;
07-07 15:44:30.502 20541 20564 I Unity   : [STATISTIC]357;70029635;0;70029115;742002688;15900672;899450551;0;0;0;0;0;0;0;0;0;0;0;0;138525986;4357969;1124635;0;27;0.07004271;
07-07 15:44:30.523 20541 20564 I Unity   : [STATISTIC]358;27275625;0;27275260;743747584;15900672;1325237943;1944688;684845;481668;0;0;455886;12832970;0;0;0;0;0;39715213;7623958;483281;0;27;0.02728833;
07-07 15:44:30.536 20541 20564 I Unity   : [STATISTIC]359;13973438;0;13972552;745250816;15900672;1327335095;918958;70730;205000;0;0;87812;4012812;0;0;0;0;0;18467500;134531;483594;0;27;0.01397583;
07-07 15:44:30.545 20541 20564 I Unity   : [STATISTIC]360;9146459;0;9145990;745959424;15900672;1327335095;529688;71562;178334;0;0;59531;2354011;0;0;0;0;0;15128958;83593;1093594;0;27;0.009174479;
07-07 15:44:30.555 20541 20564 I Unity   : [STATISTIC]361;7723281;0;7722864;746786816;15900672;1327335095;484271;64688;118229;0;0;72239;2263020;0;0;0;0;0;10084008;58542;559635;0;27;0.007735365;
07-07 15:44:30.570 20541 20564 I Unity   : [STATISTIC]362;8171615;0;8171198;746790912;15900672;1327335095;0;0;0;0;0;0;0;0;0;0;0;0;10685834;2691511;589375;0;27;0.008180208;
07-07 15:44:30.738 20541 20564 I Unity   : [STATISTIC]363;173026302;0;173025885;773500928;15900672;1337857815;701459;71615;126927;0;3749;80052;2679791;0;0;0;11666;0;329223429;9099479;3906719;0;27;0.1730409;
07-07 15:44:30.756 20541 20564 I Unity   : [STATISTIC]364;22384687;0;22383698;779239424;15900672;1365145431;1954478;272708;482709;0;292396;237968;7743855;0;0;0;16407;0;30495630;69635;2114948;0;27;0.02234948;
07-07 15:44:30.776 20541 20564 I Unity   : [STATISTIC]365;20001563;0;20001145;786563072;15900672;1375664023;16302;74218;104010;673855;122603;120261;2456198;0;0;0;43177;0;32220107;60209;2478542;0;27;0.0200626;
07-07 15:44:30.787 20541 20564 I Unity   : [STATISTIC]366;11407864;0;11407396;791257088;15900672;1379862455;27084;145000;200053;0;45417;149062;2474061;0;0;0;38020;0;13792603;52344;1541979;0;27;0.01141969;
07-07 15:44:30.801 20541 20564 I Unity   : [STATISTIC]367;8321146;0;8320677;795447296;15900672;1384056759;0;0;0;0;53697;0;0;0;0;0;41405;0;12966614;44167;1345781;0;27;0.008330729;
07-07 15:44:30.818 20541 20564 I Unity   : [STATISTIC]368;14559531;0;14559063;795627520;15900672;1384056759;26302;82032;110208;0;44427;126979;1657083;0;0;0;49583;0;19330775;4882500;953333;0;27;0.01457385;
07-07 15:44:30.831 20541 20564 I Unity   : [STATISTIC]369;15513645;0;15512969;795762688;15900672;1384056759;14219;75885;104792;0;142344;125000;1559478;0;0;0;36303;0;17254791;7026302;971198;0;27;0.01551963;
07-07 15:44:30.846 20541 20564 I Unity   : [STATISTIC]370;18882292;0;18881667;798019584;15900672;1400859343;41563;180625;154635;183802;67916;258281;3100365;0;0;0;138021;0;23924265;4952084;3915000;0;27;0.01890307;
07-07 15:44:30.856 20541 20564 I Unity   : [STATISTIC]371;10392291;0;10391875;798236672;15900672;1400859343;15261;80365;69791;0;58542;140729;1590417;0;0;0;87449;0;12857660;1217344;1458125;0;27;0.0104049;
07-07 15:44:30.874 20541 20564 I Unity   : [STATISTIC]372;10630677;0;10630209;800612352;15900672;1400917459;0;0;0;213697;37396;0;0;0;0;0;303647;0;15231304;107395;2665572;0;27;0.01064135;
07-07 15:44:30.886 20541 20564 I Unity   : [STATISTIC]373;16686198;0;16685677;800612352;15900672;1417694675;15521;116875;80730;0;86354;148229;1605730;0;0;0;70884;0;28086771;7791407;1085573;0;27;0.01667562;
07-07 15:44:30.902 20541 20564 I Unity   : [STATISTIC]374;11630729;0;11630261;800612352;15900672;1417669307;19635;68073;69740;0;49428;110937;1415469;0;0;0;74425;0;13259740;3324480;1221042;0;27;0.01166318;
07-07 15:44:30.923 20541 20564 I Unity   : [STATISTIC]375;28819479;0;28818646;802824192;15900672;1417685787;16094;105625;71615;114011;60938;121094;1471198;0;0;0;99271;0;43275055;7536770;2434063;0;27;0.02882453;
07-07 15:44:30.936 20541 20564 I Unity   : [STATISTIC]376;12804219;0;12803750;807493632;15900672;1417710459;15573;96511;73489;191979;74011;209375;1833229;0;0;0;152397;0;15682186;49114;4143386;0;27;0.01282505;
07-07 15:44:30.952 20541 20564 I Unity   : [STATISTIC]377;8621615;0;8621146;807657472;15900672;1434487675;13386;68646;55000;0;58021;125157;1388333;0;0;0;134010;0;8632190;53594;1339688;0;27;0.008633125;
07-07 15:44:30.971 20541 20564 I Unity   : [STATISTIC]378;18377500;0;18377031;810299392;15900672;1434524475;18802;69687;71198;187865;146355;119896;1528750;0;0;0;186458;0;30859885;7165625;2930729;0;27;0.01838901;
07-07 15:44:30.982 20541 20564 I Unity   : [STATISTIC]379;19322708;0;19322240;812818432;15900672;1434557627;14584;66094;62448;152448;64115;158593;1474480;0;0;0;300472;0;13722550;7959479;2875000;0;27;0.01933198;
07-07 15:44:30.995 20541 20564 I Unity   : [STATISTIC]380;10807292;0;10806511;815185920;15900672;1434606647;14219;99114;61823;189687;88958;138125;1854426;0;0;0;176877;0;14145939;98073;2681823;0;27;0.01081875;
07-07 15:44:31.010 20541 20564 I Unity   : [STATISTIC]381;14085417;0;14084740;817545216;15900672;1434619095;13489;68177;60625;202916;38333;154792;1739843;0;0;0;216354;0;13979740;2059948;3404271;0;27;0.01410135;
07-07 15:44:31.023 20541 20564 I Unity   : [STATISTIC]382;11933854;0;11933385;819953664;15900672;1451429151;0;0;0;314115;64843;0;0;0;0;0;427290;0;13137914;2730833;2835781;0;27;0.01195187;
07-07 15:44:31.038 20541 20564 I Unity   : [STATISTIC]383;14349948;0;14349427;822308864;15900672;1451445855;26511;103333;81562;240104;90625;139375;1679115;0;0;0;227497;0;22407650;4373021;2192292;0;27;0.01436208;
07-07 15:44:31.051 20541 20564 I Unity   : [STATISTIC]384;16203698;0;16203229;824852480;15900672;1468292203;16302;72657;95573;192500;51823;135520;1550470;0;0;0;632030;0;12772606;4613541;3133438;0;27;0.01621578;
07-07 15:44:31.065 20541 20564 I Unity   : [STATISTIC]385;10989740;0;10989167;825552896;15900672;1468300811;29844;92188;86354;0;56563;96615;1641510;0;0;0;256146;0;8706929;1635156;1325000;0;27;0.01099724;
07-07 15:44:31.080 20541 20564 I Unity   : [STATISTIC]386;14468750;0;14468177;828198912;15900672;1468382491;14063;72605;68698;301094;57241;185885;1627188;0;0;0;796300;0;23355565;3829427;2661771;0;27;0.01448927;
07-07 15:44:31.092 20541 20564 I Unity   : [STATISTIC]387;15247448;0;15246823;830545920;15900672;1468420099;0;0;0;538125;78437;0;0;0;0;0;401355;0;14704165;4566615;3184896;0;27;0.01525984;
07-07 15:44:31.107 20541 20564 I Unity   : [STATISTIC]388;12888750;0;12888073;832888832;15900672;1485234499;15417;77500;91093;258802;38698;123802;1553593;0;0;0;932085;0;13812183;2143177;2792344;0;27;0.01289958;
07-07 15:44:31.120 20541 20564 I Unity   : [STATISTIC]389;14053906;0;14053385;835309568;15900672;1485251383;20469;121771;63803;147135;44062;169323;1574064;0;0;0;309323;0;21459267;3510573;2077187;0;27;0.01406714;
07-07 15:44:31.133 20541 20564 I Unity   : [STATISTIC]390;12416302;0;12415833;835739648;15900672;1485260215;15729;87864;66615;0;66823;119063;1936041;0;0;0;326664;0;12256770;2166094;1422135;0;27;0.01243021;
07-07 15:44:31.148 20541 20564 I Unity   : [STATISTIC]391;13991719;0;13991198;835887104;15900672;1485264599;16875;76979;65885;0;74010;118438;1751406;0;0;0;410470;0;19067395;3063959;1056615;0;27;0.01403818;
07-07 15:44:31.161 20541 20564 I Unity   : [STATISTIC]392;13657813;0;13657448;835887104;15900672;1485264599;12969;69532;66875;0;46250;118906;1358385;0;0;0;470677;0;18347289;3772291;1007239;0;27;0.01366943;
07-07 15:44:31.176 20541 20564 I Unity   : [STATISTIC]393;13720989;0;13720469;835887104;15900672;1485264599;0;0;0;0;117291;0;0;0;0;0;504687;0;20052654;3388125;1250208;0;27;0.01373432;
07-07 15:44:31.189 20541 20564 I Unity   : [STATISTIC]394;14554114;0;14553698;838172672;15900672;1485264599;15885;82865;90157;190313;100782;112084;1613386;0;0;0;437445;0;19338749;4294531;2408594;0;27;0.0145637;
07-07 15:44:31.204 20541 20564 I Unity   : [STATISTIC]395;13562448;0;13561875;838172672;15900672;1485264599;12448;70990;58333;0;108282;106667;1354895;0;0;0;399427;0;12390472;3460833;1283021;0;27;0.01357063;
07-07 15:44:31.217 20541 20564 I Unity   : [STATISTIC]396;13485521;0;13485052;837963776;15900672;1485264599;19114;76146;127240;0;36718;146354;1932970;0;0;0;286773;0;16869274;3955625;1285156;0;27;0.01350167;
07-07 15:44:31.232 20541 20564 I Unity   : [STATISTIC]397;13954322;0;13953594;837963776;15900672;1485264599;14636;66146;74323;0;111822;104479;1491875;0;0;0;643490;0;18397708;4273541;1469948;0;27;0.01396323;
07-07 15:44:31.248 20541 20564 I Unity   : [STATISTIC]398;14279792;0;14279323;837963776;15900672;1485264599;27657;78698;125729;0;66094;169427;2065364;0;0;0;329895;0;18103963;4840989;948437;0;27;0.01429021;
07-07 15:44:31.262 20541 20564 I Unity   : [STATISTIC]399;13944739;0;13944271;837177344;15900672;1485264599;0;0;0;0;72240;0;0;0;0;0;286041;0;17323222;6383542;1120885;0;27;0.01395318;
07-07 15:44:31.279 20541 20564 I Unity   : [STATISTIC]400;21600052;0;21599479;839802880;15900672;1485264599;24011;94948;137240;519479;49531;164167;2047812;0;0;0;456512;0;28746096;7045989;2729635;0;27;0.02162036;
07-07 15:44:31.293 20541 20564 I Unity   : [STATISTIC]401;11523438;0;11522968;839802880;15900672;1485264599;24688;151146;124635;0;80676;188230;2375834;0;0;0;255730;0;9320736;2038489;970052;0;27;0.01154193;
07-07 15:44:31.305 20541 20564 I Unity   : [STATISTIC]402;11868177;0;11867709;839569408;15900672;1485264599;0;0;0;0;41042;0;0;0;0;0;370260;0;15533909;4238906;1274896;0;27;0.01187755;
07-07 15:44:31.321 20541 20564 I Unity   : [STATISTIC]403;12713958;0;12713490;839581696;15900672;1485264599;24896;71094;93802;0;54322;97865;1455468;0;0;0;197604;0;20801096;4324375;961354;0;27;0.01272479;
07-07 15:44:31.336 20541 20564 I Unity   : [STATISTIC]404;17443594;0;17443073;839270400;15900672;1485264599;29063;133906;72136;0;70834;107968;1756458;0;0;0;219480;0;19564062;8503073;1249375;0;27;0.0174525;
07-07 15:44:31.347 20541 20564 I Unity   : [STATISTIC]405;13915417;0;13914843;839270400;15900672;1485264599;13333;72084;60105;0;79532;133334;1528281;0;0;0;92866;0;15871815;5147708;1353177;0;27;0.01392708;
07-07 15:44:31.361 20541 20564 I Unity   : [STATISTIC]406;13298750;0;13298281;841408512;15900672;1485301927;12917;67969;61875;337239;92397;139584;1565208;0;0;0;107508;0;18451979;2800521;1856666;0;27;0.01331213;
07-07 15:44:31.372 20541 20564 I Unity   : [STATISTIC]407;10896250;0;10895729;839450624;15900672;1485301927;0;0;0;0;103073;0;0;0;0;0;149793;0;9815003;3077864;1266719;0;27;0.01086167;
07-07 15:44:31.392 20541 20564 I Unity   : [STATISTIC]408;14109895;0;14109323;841932800;15900672;1502100007;17187;71146;95833;104583;127343;135625;1505313;0;0;0;294999;0;18125047;3453854;2762760;0;27;0.01417198;
07-07 15:44:31.406 20541 20564 I Unity   : [STATISTIC]409;23491771;0;23491250;843984896;15900672;1518857395;40261;124844;144271;153177;135520;129480;2789584;0;0;0;438642;0;17384479;9350261;4415677;0;27;0.0235025;
07-07 15:44:31.420 20541 20564 I Unity   : [STATISTIC]410;8496875;0;8496355;844218368;15900672;1518857395;20313;94323;79843;0;100469;131875;1483593;0;0;0;151459;0;10349946;54010;1300886;0;27;0.008523334;
07-07 15:44:31.434 20541 20564 I Unity   : [STATISTIC]411;13142657;0;13142188;844361728;15900672;1518857395;14271;70364;56510;0;45000;99740;1212031;0;0;0;201147;0;14827866;5150209;1312657;0;27;0.01315141;
07-07 15:44:31.449 20541 20564 I Unity   : [STATISTIC]412;18718958;0;18718333;846630912;15900672;1535634611;23177;87709;100677;244010;39011;129375;1821719;0;0;0;173177;0;22944326;6506719;2374115;0;27;0.01873359;
07-07 15:44:31.462 20541 20564 I Unity   : [STATISTIC]413;11817812;0;11817396;849113088;15900672;1535634611;12916;78125;57240;132083;68177;140000;1466718;0;0;0;157345;0;14482605;2119791;2438750;0;27;0.0118325;
07-07 15:44:31.476 20541 20564 I Unity   : [STATISTIC]414;12409166;0;12408594;851337216;15900672;1535610939;0;0;0;131406;63437;0;0;0;0;0;201146;0;11797134;3988229;2805677;0;27;0.01241818;
07-07 15:44:31.490 20541 20564 I Unity   : [STATISTIC]415;13573542;0;13572917;851337216;15900672;1535610939;13698;69010;60677;0;116666;127761;1402135;0;0;0;442136;0;9497599;5097761;1208281;0;27;0.01358432;
07-07 15:44:31.504 20541 20564 I Unity   : [STATISTIC]416;15823021;0;15822500;853430272;15900672;1552437011;16250;93541;68333;240313;61406;255834;1690937;0;0;0;216769;0;19890001;5804063;2074532;0;27;0.01583896;
07-07 15:44:31.517 20541 20564 I Unity   : [STATISTIC]417;12811355;0;12810625;856051712;15900672;1552472987;15469;123854;79688;191146;71824;119218;1440416;0;0;0;211663;0;10731041;3450886;2004583;0;27;0.01280151;
07-07 15:44:31.531 20541 20564 I Unity   : [STATISTIC]418;15123177;0;15122656;858341376;15900672;1552482011;15833;69167;59791;177969;42865;93645;1494375;0;0;0;211302;0;13173641;4261406;2760313;0;27;0.01516469;
07-07 15:44:31.544 20541 20564 I Unity   : [STATISTIC]419;12680156;0;12679688;860479488;15900672;1552477179;13385;79115;57656;129636;57344;97656;1362865;0;0;0;252654;0;12910312;2842448;2204479;0;27;0.01266958;
