
07-04 18:32:05.604 21589 21616 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 18:32:06.112 21589 21616 I Unity   : [STATISTIC]315;14075469;0;14075000;744321024;15724544;898207391;0;0;0;0;0;0;0;0;0;0;0.01407917;
07-04 18:32:06.126 21589 21616 I Unity   : [STATISTIC]316;24363073;0;24362656;745316352;15724544;898215583;1998333;1451771;215156;0;0;1667;8968801;0;0;27;0.02437703;
07-04 18:32:06.139 21589 21616 I Unity   : [STATISTIC]317;5640365;0;5639791;745558016;15724544;898215583;20313;39063;163176;0;0;1615;2758749;84220;0;27;0.005647917;
07-04 18:32:06.153 21589 21616 I Unity   : [STATISTIC]318;9839843;0;9839479;745558016;15724544;898215583;0;0;0;0;0;0;0;0;0;27;0.009849114;
07-04 18:32:06.166 21589 21616 I Unity   : [STATISTIC]319;15875104;0;15874583;745558016;15724544;898215583;14896;44792;91615;0;0;1927;1728438;0;0;27;0.01588234;
07-04 18:32:06.181 21589 21616 I Unity   : [STATISTIC]320;12353334;0;12352604;745791488;15724544;898215583;8489;32761;47604;0;0;885;1097603;0;0;27;0.01237276;
07-04 18:32:06.196 21589 21616 I Unity   : [STATISTIC]321;14565885;0;14565469;745791488;15724544;898215583;0;0;0;0;0;0;0;0;0;27;0.01457089;
07-04 18:32:06.208 21589 21616 I Unity   : [STATISTIC]322;16196927;0;16196407;745791488;15724544;898215583;16250;85729;91979;0;0;1459;1625729;0;0;27;0.01621557;
07-04 18:32:06.222 21589 21616 I Unity   : [STATISTIC]323;12664323;0;12663854;745791488;15724544;898215583;10573;41823;65469;0;0;1354;1606510;0;0;27;0.0126801;
07-04 18:32:06.237 21589 21616 I Unity   : [STATISTIC]324;12164010;0;12163385;745791488;15724544;898215583;8333;32448;47135;0;0;1145;1098281;0;0;27;0.01219885;
07-04 18:32:06.251 21589 21616 I Unity   : [STATISTIC]325;16303802;0;16303281;746041344;15724544;898215583;14271;41093;67604;0;0;2240;1493907;0;0;27;0.01630057;
07-04 18:32:06.263 21589 21616 I Unity   : [STATISTIC]326;13694323;0;13693958;746041344;15724544;898215691;10052;40625;63281;0;0;1927;1623228;0;0;27;0.01373146;
07-04 18:32:06.278 21589 21616 I Unity   : [STATISTIC]327;11679843;0;11679427;746041344;15724544;898215799;8333;36510;49010;0;0;886;1164688;0;0;27;0.01169505;
07-04 18:32:06.292 21589 21616 I Unity   : [STATISTIC]328;13290052;0;13289688;746041344;15724544;898215799;0;0;0;0;0;0;0;0;0;27;0.01331469;
07-04 18:32:06.305 21589 21616 I Unity   : [STATISTIC]329;17183958;0;17183437;746287104;15724544;898215799;14010;47344;78542;0;0;1250;1854792;0;0;27;0.01718917;
07-04 18:32:06.319 21589 21616 I Unity   : [STATISTIC]330;12313542;0;12312968;746287104;15724544;898215799;16302;45573;97395;0;0;2813;1825208;0;0;27;0.01232109;
07-04 18:32:06.334 21589 21616 I Unity   : [STATISTIC]331;12527812;0;12527291;746287104;15724544;898215799;9948;30365;47657;0;0;886;1076094;0;0;27;0.01254245;
07-04 18:32:06.347 21589 21616 I Unity   : [STATISTIC]332;15751562;0;15751041;746287104;15724544;898215799;11458;41458;66459;0;0;2031;1563281;0;0;27;0.01577839;
07-04 18:32:06.362 21589 21616 I Unity   : [STATISTIC]333;12397656;0;12397239;746287104;15724544;898215799;0;0;0;0;0;0;0;0;0;27;0.0124038;
07-04 18:32:06.374 21589 21616 I Unity   : [STATISTIC]334;16881146;0;16880833;746545152;15724544;897167223;10782;38125;62396;0;0;469;1779219;0;0;27;0.01688188;
07-04 18:32:06.396 21589 21616 I Unity   : [STATISTIC]335;10336666;0;10336042;746545152;15724544;897167223;8490;33854;44635;0;0;1198;1042239;0;0;27;0.01036906;
07-04 18:32:06.410 21589 21616 I Unity   : [STATISTIC]336;22179167;0;22178750;746545152;15724544;897167223;16511;38021;75208;0;0;1406;1293854;0;0;27;0.02218719;
07-04 18:32:06.423 21589 21616 I Unity   : [STATISTIC]337;15142135;0;15141823;746545152;15724544;897167223;20886;73386;113177;0;0;1198;1940677;0;0;27;0.01514906;
07-04 18:32:06.438 21589 21616 I Unity   : [STATISTIC]338;12242500;0;12242187;746545152;15724544;897167223;9010;30208;47188;0;0;677;1560676;0;0;27;0.01226276;
07-04 18:32:06.451 21589 21616 I Unity   : [STATISTIC]339;15439323;0;15438802;746545152;15724544;897167223;10208;31615;44948;0;0;938;1158698;0;0;27;0.01544641;
07-04 18:32:06.465 21589 21616 I Unity   : [STATISTIC]340;13819584;0;13819011;746545152;15724544;897167223;18541;96562;152917;0;0;1875;1984062;0;0;27;0.01384167;
07-04 18:32:06.480 21589 21616 I Unity   : [STATISTIC]341;12586302;0;12585729;746786816;15724544;897167223;11354;35468;60416;0;0;260;1339635;0;0;27;0.01260604;
07-04 18:32:06.495 21589 21616 I Unity   : [STATISTIC]342;13715468;0;13714896;746643456;15724544;897167223;0;0;0;0;0;0;0;0;0;27;0.01371839;
07-04 18:32:06.508 21589 21616 I Unity   : [STATISTIC]343;15396666;0;15396146;746643456;15724544;897167223;10416;31875;45417;0;0;1614;1125210;0;0;27;0.01541635;
07-04 18:32:06.521 21589 21616 I Unity   : [STATISTIC]344;14502813;0;14502395;746643456;15724544;897036151;11979;43021;69740;0;0;1614;1551979;0;0;27;0.0145088;
07-04 18:32:06.535 21589 21616 I Unity   : [STATISTIC]345;13465990;0;13465156;746643456;15724544;897036151;17969;66615;95416;0;0;886;1759219;0;0;27;0.0135513;
07-04 18:32:06.549 21589 21616 I Unity   : [STATISTIC]346;12384740;0;12383958;746889216;15724544;897036151;12291;47812;54114;0;0;1406;1374323;0;0;27;0.01241255;
07-04 18:32:06.564 21589 21616 I Unity   : [STATISTIC]347;14245105;0;14244687;746889216;15724544;897036151;9114;35312;72760;0;0;1406;1367397;0;0;27;0.01425401;
07-04 18:32:06.581 21589 21616 I Unity   : [STATISTIC]348;14020156;0;14019583;746889216;15724544;897036151;0;0;0;0;0;0;0;0;0;27;0.01402594;
07-04 18:32:06.594 21589 21616 I Unity   : [STATISTIC]349;19062552;0;19062239;746889216;15724544;897036151;15625;50157;71145;0;0;2135;2115158;0;0;27;0.01907443;
07-04 18:32:06.608 21589 21616 I Unity   : [STATISTIC]350;11288073;0;11287500;746889216;15724544;897036151;7292;38437;44219;0;0;781;1030468;0;0;27;0.01130224;
07-04 18:32:06.621 21589 21616 I Unity   : [STATISTIC]351;15643541;0;15642969;747143168;15724544;897036151;14063;42448;81406;0;0;416;1714584;0;0;27;0.01564281;
07-04 18:32:06.636 21589 21616 I Unity   : [STATISTIC]352;11189270;0;11188750;747143168;15724544;897036151;7864;33958;50000;0;0;677;1120781;0;0;27;0.01121719;
07-04 18:32:06.650 21589 21616 I Unity   : [STATISTIC]353;15854115;0;15853854;747143168;15724544;897036151;11042;47291;52760;0;0;677;1460261;0;0;27;0.01586161;
07-04 18:32:06.662 21589 21616 I Unity   : [STATISTIC]354;14348490;0;14347865;747143168;15724544;897036151;12761;61406;93697;0;0;1042;1640000;0;0;27;0.01430557;
07-04 18:32:06.676 21589 21616 I Unity   : [STATISTIC]355;10077188;0;10076771;747155456;15724544;897036151;0;0;0;0;0;0;0;0;0;27;0.01015182;
07-04 18:32:06.690 21589 21616 I Unity   : [STATISTIC]356;17053698;0;17052969;747155456;15724544;897036151;14531;46875;68750;0;0;1666;1628230;0;0;27;0.01704412;
07-04 18:32:06.705 21589 21616 I Unity   : [STATISTIC]357;12362448;0;12361719;747155456;15724544;897036151;12448;37656;54739;0;0;1146;1295261;0;0;27;0.01241713;
07-04 18:32:06.718 21589 21616 I Unity   : [STATISTIC]358;15770000;0;15769271;747311104;15724544;897036151;13177;46927;65625;0;0;2292;1828386;0;0;27;0.01577797;
07-04 18:32:06.732 21589 21616 I Unity   : [STATISTIC]359;13063958;0;13063698;747311104;15724544;897036043;12604;34792;61458;0;0;1303;1885260;0;0;27;0.01309036;
07-04 18:32:06.789 21589 21616 I Unity   : [STATISTIC]360;13645625;0;13645260;747311104;15724544;897036151;10885;31458;45833;0;0;1511;1337343;0;0;27;0.01366016;
07-04 18:32:06.816 21589 21616 I Unity   : [STATISTIC]361;69498906;0;69498229;748285952;15724544;899274423;0;0;0;0;0;0;0;0;0;27;0.06950708;
07-04 18:32:06.834 21589 21616 I Unity   : [STATISTIC]362;26462656;0;26461979;750739456;15724544;1327158967;1541876;1457657;324376;0;0;408803;11413385;76406;0;27;0.02646693;
07-04 18:32:06.847 21589 21616 I Unity   : [STATISTIC]363;9667396;0;9666928;752943104;15724544;1327158967;710417;450157;126666;0;0;64271;3634948;77239;0;27;0.009681927;
07-04 18:32:06.856 21589 21616 I Unity   : [STATISTIC]364;12082708;0;12082188;754245632;15724544;1327158967;699219;250104;130625;0;0;53177;2567865;98906;0;27;0.01208953;
07-04 18:32:06.869 21589 21616 I Unity   : [STATISTIC]365;5630208;0;5629896;754253824;15724544;1327158967;0;0;0;0;0;0;0;0;0;27;0.005646146;
07-04 18:32:07.198 21589 21616 I Unity   : [STATISTIC]366;332615416;0;332614688;784048128;15724544;1337681687;630678;265365;128802;0;3801;76562;2748021;123905;0;27;0.3326175;
07-04 18:32:07.219 21589 21616 I Unity   : [STATISTIC]367;25551354;0;25550729;792797184;15724544;1348196215;2371615;1945000;485105;0;451718;237291;10056040;922864;0;27;0.02556036;
07-04 18:32:07.239 21589 21616 I Unity   : [STATISTIC]368;19872396;0;19871875;800514048;15724544;1375487895;541406;329479;128646;501823;291301;125468;3556823;251355;0;27;0.01988536;
07-04 18:32:07.252 21589 21616 I Unity   : [STATISTIC]369;12949635;0;12949115;805732352;15724544;1379686327;686406;414010;168698;0;54531;153437;3374689;250260;0;27;0.01296115;
07-04 18:32:07.267 21589 21616 I Unity   : [STATISTIC]370;11959270;0;11958854;810237952;15724544;1400657847;595990;255157;136510;0;61406;141614;3294116;289479;0;27;0.01197;
07-04 18:32:07.281 21589 21616 I Unity   : [STATISTIC]371;13492968;0;13492500;811343872;15724544;1400657847;745364;275833;127188;0;52083;144583;3311147;483594;0;27;0.0135024;
07-04 18:32:07.297 21589 21616 I Unity   : [STATISTIC]372;14731510;0;14730937;812253184;15724544;1400657847;618750;415000;145468;0;200468;199739;3540051;362916;0;27;0.01474229;
07-04 18:32:07.320 21589 21616 I Unity   : [STATISTIC]373;27236771;0;27236093;815636480;15724544;1400666039;673281;431458;149739;206145;70313;159531;3617031;571771;0;27;0.02724437;
07-04 18:32:07.332 21589 21616 I Unity   : [STATISTIC]374;12996875;0;12996406;818462720;15724544;1417463799;683646;296302;144792;139844;93541;238073;3696354;408229;0;27;0.01301156;
07-04 18:32:07.343 21589 21616 I Unity   : [STATISTIC]375;11302291;0;11301771;821743616;15724544;1434282103;772344;238802;125157;126354;43021;161458;3113541;406980;0;27;0.01131286;
07-04 18:32:07.355 21589 21616 I Unity   : [STATISTIC]376;11465833;0;11465364;825131008;15724544;1434323231;615937;240417;137083;162552;39010;184323;3250937;550364;0;27;0.01147276;
07-04 18:32:07.365 21589 21616 I Unity   : [STATISTIC]377;8407292;0;8406823;827621376;15724544;1434339807;0;0;0;112656;56354;0;0;5469;0;27;0.008422083;
07-04 18:32:07.381 21589 21616 I Unity   : [STATISTIC]378;10753958;0;10753385;829255680;15724544;1434343967;726927;545417;130312;0;27344;268802;3685728;481042;0;27;0.0107613;
07-04 18:32:07.394 21589 21616 I Unity   : [STATISTIC]379;18657083;0;18656719;832507904;15724544;1434356415;647344;235573;167031;131823;80677;394636;3474428;585885;0;27;0.01866714;
07-04 18:32:07.405 21589 21616 I Unity   : [STATISTIC]380;12513803;0;12513437;835592192;15724544;1434394207;699115;312032;149532;189688;64167;280000;3346979;543542;0;27;0.01252203;
07-04 18:32:07.419 21589 21616 I Unity   : [STATISTIC]381;9387761;0;9387240;838111232;15724544;1451205247;0;0;0;395520;51510;0;0;6614;0;27;0.009399219;
07-04 18:32:07.435 21589 21616 I Unity   : [STATISTIC]382;16538906;0;16538386;839548928;15724544;1451205247;854375;579948;304271;0;36980;278698;5128698;1222761;0;27;0.01654745;
07-04 18:32:07.448 21589 21616 I Unity   : [STATISTIC]383;16436667;0;16436250;842522624;15724544;1451228683;936667;421770;186510;199895;70156;164844;3866146;675781;0;27;0.01644802;
07-04 18:32:07.460 21589 21616 I Unity   : [STATISTIC]384;12345573;0;12345104;845795328;15724544;1468061195;703906;449427;150365;299271;67083;392969;3717917;659947;0;27;0.0123563;
07-04 18:32:07.474 21589 21616 I Unity   : [STATISTIC]385;11901667;0;11901303;848474112;15724544;1468081931;574688;252239;157864;112135;58542;242188;3080208;718957;0;27;0.01191224;
07-04 18:32:07.488 21589 21616 I Unity   : [STATISTIC]386;11760573;0;11760105;850911232;15724544;1468143983;0;0;0;280937;44583;0;0;5000;0;27;0.0117712;
07-04 18:32:07.503 21589 21616 I Unity   : [STATISTIC]387;16741562;0;16741146;854388736;15724544;1484925583;765990;210677;216719;287448;193124;309844;3655208;736459;0;27;0.01673667;
07-04 18:32:07.516 21589 21616 I Unity   : [STATISTIC]388;15261770;0;15261302;856338432;15724544;1485003711;703386;285208;138021;258489;170623;342448;3835782;821146;0;27;0.01528641;
07-04 18:32:07.528 21589 21616 I Unity   : [STATISTIC]389;11893802;0;11893333;856186880;15724544;1485040819;769636;233125;138698;192553;55104;267135;3559011;763593;0;27;0.01190469;
07-04 18:32:07.542 21589 21616 I Unity   : [STATISTIC]390;11474011;0;11473490;857767936;15724544;1485045267;660781;280521;180469;0;33125;317604;3298802;850105;0;27;0.01148271;
07-04 18:32:07.557 21589 21616 I Unity   : [STATISTIC]391;15361927;0;15361250;860733440;15724544;1485080199;710625;195157;193438;413230;83073;314114;3423957;860677;0;27;0.01535026;
07-04 18:32:07.570 21589 21616 I Unity   : [STATISTIC]392;12590105;0;12589635;862736384;15724544;1485092903;0;0;0;252031;76250;0;0;5677;0;27;0.01262385;
07-04 18:32:07.585 21589 21616 I Unity   : [STATISTIC]393;13791302;0;13790834;863866880;15724544;1485097415;743073;193229;147240;0;35157;311614;3531562;1020365;0;27;0.01380339;
07-04 18:32:07.599 21589 21616 I Unity   : [STATISTIC]394;15337136;0;15336666;864641024;15724544;1485097415;950989;193645;276354;0;88542;366927;4289948;1242761;0;27;0.01534573;
07-04 18:32:07.613 21589 21616 I Unity   : [STATISTIC]395;13311979;0;13311562;865792000;15724544;1485097415;788958;195417;363334;0;54896;340989;4022813;1157552;0;27;0.01332146;
07-04 18:32:07.627 21589 21616 I Unity   : [STATISTIC]396;13627032;0;13626719;867094528;15724544;1501874631;745833;165157;161979;0;58750;340677;3929478;975886;0;27;0.01363839;
07-04 18:32:07.641 21589 21616 I Unity   : [STATISTIC]397;16947761;0;16947135;871055360;15724544;1501874631;760833;167031;427032;178229;42448;392083;4440416;1187345;0;27;0.01696057;
07-04 18:32:07.653 21589 21616 I Unity   : [STATISTIC]398;12637916;0;12637448;872046592;15724544;1518651847;977031;170104;177656;0;71980;401615;4436875;1593803;0;27;0.01264901;
07-04 18:32:07.667 21589 21616 I Unity   : [STATISTIC]399;11104688;0;11104271;872046592;15724544;1518651847;0;0;0;0;136354;0;0;0;0;27;0.01111432;
07-04 18:32:07.685 21589 21616 I Unity   : [STATISTIC]400;14712396;0;14711979;873148416;15724544;1518651847;597917;163125;178438;0;88438;384062;3727342;1284794;0;27;0.0147224;
07-04 18:32:07.701 21589 21616 I Unity   : [STATISTIC]401;17953802;0;17953489;876175360;15724544;1518672775;758542;232552;180989;134583;61562;361875;4355469;1156823;0;27;0.0179662;
07-04 18:32:07.713 21589 21616 I Unity   : [STATISTIC]402;15994375;0;15994010;879190016;15724544;1518685511;570156;142604;141614;158594;65520;517968;3574480;1332709;0;27;0.01600396;
07-04 18:32:07.726 21589 21616 I Unity   : [STATISTIC]403;10479896;0;10479323;879579136;15724544;1518685511;349635;159427;209687;0;79792;396250;3796562;1577917;0;27;0.01048943;
07-04 18:32:07.742 21589 21616 I Unity   : [STATISTIC]404;12344375;0;12343802;879878144;15724544;1518685511;42083;145105;139792;0;76510;417448;2336198;192709;0;27;0.0123549;
07-04 18:32:07.757 21589 21616 I Unity   : [STATISTIC]405;13739844;0;13739323;878256128;15724544;1518685511;0;0;0;0;51510;0;0;0;0;27;0.01374911;
07-04 18:32:07.774 21589 21616 I Unity   : [STATISTIC]406;16108177;0;16107604;878485504;15724544;1518685511;44687;230260;164636;0;56718;398229;2315626;0;0;27;0.01612151;
07-04 18:32:07.788 21589 21616 I Unity   : [STATISTIC]407;18130156;0;18129740;878727168;15724544;1535462727;42552;151614;138958;0;83697;384895;1961978;0;0;27;0.01813969;
07-04 18:32:07.802 21589 21616 I Unity   : [STATISTIC]408;14585052;0;14584583;881033216;15724544;1535483687;29947;145052;91198;106562;73594;443906;1924946;5833;0;27;0.01459594;
07-04 18:32:07.814 21589 21616 I Unity   : [STATISTIC]409;14836719;0;14836250;883712000;15724544;1552265223;34167;149271;102917;134010;91666;415782;2004792;7500;0;27;0.01484734;
07-04 18:32:07.828 21589 21616 I Unity   : [STATISTIC]410;11674219;0;11673697;885936128;15724544;1552269831;75156;170208;118698;121927;121615;425417;2098021;8698;0;27;0.0116851;
07-04 18:32:07.842 21589 21616 I Unity   : [STATISTIC]411;12355730;0;12355156;888266752;15724544;1552282663;30260;145053;94896;190156;35625;467812;1930365;5730;0;27;0.01236604;
07-04 18:32:07.856 21589 21616 I Unity   : [STATISTIC]412;11752917;0;11752396;888266752;15724544;1552287303;0;0;0;0;95418;0;0;0;0;27;0.01176104;
07-04 18:32:07.872 21589 21616 I Unity   : [STATISTIC]413;19549844;0;19549322;890830848;15724544;1569093767;54115;171459;142188;278177;79635;419479;2392083;14114;0;27;0.01956203;
07-04 18:32:07.882 21589 21616 I Unity   : [STATISTIC]414;12235209;0;12234739;890830848;15724544;1569085767;50937;154115;100886;0;49011;413594;2048853;0;0;27;0.01224354;
07-04 18:32:07.899 21589 21616 I Unity   : [STATISTIC]415;10942552;0;10942084;890093568;15724544;1569085767;28125;145104;94115;0;37604;673802;2287605;0;0;27;0.01095349;
07-04 18:32:07.913 21589 21616 I Unity   : [STATISTIC]416;18245625;0;18245260;892190720;15724544;1569115047;37239;160990;104791;132969;89323;378021;2173698;9740;0;27;0.01825521;
07-04 18:32:07.926 21589 21616 I Unity   : [STATISTIC]417;14205468;0;14205156;894472192;15724544;1585905191;35989;176979;134114;134636;82604;441979;2102135;8125;0;27;0.01421328;
07-04 18:32:07.940 21589 21616 I Unity   : [STATISTIC]418;12295416;0;12294896;896835584;15724544;1585941923;30885;150156;89635;188125;52396;385469;1860260;6719;0;27;0.01230557;
07-04 18:32:07.954 21589 21616 I Unity   : [STATISTIC]419;10272709;0;10272187;896995328;15724544;1585925187;0;0;0;0;51406;0;0;0;0;27;0.0102862;
07-04 18:32:07.968 21589 21616 I Unity   : [STATISTIC]420;19995937;0;19995416;899141632;15724544;1585958927;65677;168594;200416;200313;169218;522240;2783334;21458;0;27;0.02000573;
07-04 18:32:07.980 21589 21616 I Unity   : [STATISTIC]421;12079791;0;12079271;901292032;15724544;1585987163;33281;177291;87761;213125;68125;611302;2201458;7917;0;27;0.01209203;
07-04 18:32:07.995 21589 21616 I Unity   : [STATISTIC]422;11582968;0;11582292;903880704;15724544;1586008379;37604;168542;89427;113438;90052;559010;2258176;7760;0;27;0.01159162;
07-04 18:32:08.009 21589 21616 I Unity   : [STATISTIC]423;15384323;0;15383802;906305536;15724544;1602798619;29948;144896;98229;143646;54843;448282;1993074;9115;0;27;0.01539463;
07-04 18:32:08.023 21589 21616 I Unity   : [STATISTIC]424;12323802;0;12323281;908517376;15724544;1602804039;0;0;0;191302;119634;0;0;9636;0;27;0.01233464;
07-04 18:32:08.038 21589 21616 I Unity   : [STATISTIC]425;13937760;0;13937240;908894208;15724544;1619581255;48906;146406;151875;0;88230;410729;2104427;0;0;27;0.01394838;
07-04 18:32:08.053 21589 21616 I Unity   : [STATISTIC]426;17785990;0;17785625;911282176;15724544;1619581255;32135;146771;88646;321041;87553;377864;1887657;7865;0;27;0.01779786;
07-04 18:32:08.065 21589 21616 I Unity   : [STATISTIC]427;13862709;0;13862187;913518592;15724544;1619610531;30416;154322;99791;425625;108020;440156;1993072;7813;0;27;0.01387453;
07-04 18:32:08.079 21589 21616 I Unity   : [STATISTIC]428;11968698;0;11968073;915800064;15724544;1636404131;35625;148385;84323;191667;45416;563489;2075521;6875;0;27;0.01198172;
07-04 18:32:08.093 21589 21616 I Unity   : [STATISTIC]429;14336406;0;14335937;917942272;15724544;1636412323;38385;143646;110782;256875;77135;407188;2023906;8333;0;27;0.01433417;
07-04 18:32:08.106 21589 21616 I Unity   : [STATISTIC]430;13194011;0;13193281;920236032;15724544;1653230639;28959;144427;99792;254896;78594;387395;1881459;8802;0;27;0.01321287;
07-04 18:32:08.120 21589 21616 I Unity   : [STATISTIC]431;9877083;0;9876719;920453120;15724544;1653235503;0;0;0;0;86406;0;0;0;0;27;0.00990401;
07-04 18:32:08.136 21589 21616 I Unity   : [STATISTIC]432;20465416;0;20465052;922525696;15724544;1653235503;54115;169792;145885;251614;61563;493802;2816093;50781;0;27;0.02043682;
07-04 18:32:08.147 21589 21616 I Unity   : [STATISTIC]433;13862865;0;13862344;924823552;15724544;1653280807;26510;150052;91094;282187;108855;460573;2040209;9271;0;27;0.0139126;
07-04 18:32:08.162 21589 21616 I Unity   : [STATISTIC]434;10561458;0;10560938;927178752;15724544;1670071487;32500;142136;86823;262083;44688;419114;1865573;9063;0;27;0.01057089;
07-04 18:32:08.176 21589 21616 I Unity   : [STATISTIC]435;15323646;0;15323334;929329152;15724544;1670092767;27500;149948;95365;330990;87240;454427;2000261;8125;0;27;0.01533375;
07-04 18:32:08.190 21589 21616 I Unity   : [STATISTIC]436;13768229;0;13767708;931397632;15724544;1670114079;28125;145990;98802;234375;68854;316771;2123698;9479;0;27;0.01377792;
07-04 18:32:08.204 21589 21616 I Unity   : [STATISTIC]437;11221042;0;11220521;933769216;15724544;1670127231;0;0;0;272083;135573;0;0;10469;0;27;0.01122938;
07-04 18:32:08.219 21589 21616 I Unity   : [STATISTIC]438;14971406;0;14970990;933769216;15724544;1670132191;33646;152812;99427;0;53281;403281;2066302;0;0;27;0.01498146;
07-04 18:32:08.233 21589 21616 I Unity   : [STATISTIC]439;17718958;0;17718490;936161280;15724544;1670160447;31875;156719;110313;480625;50261;444167;2214116;8646;0;27;0.01772932;
07-04 18:32:08.247 21589 21616 I Unity   : [STATISTIC]440;12524948;0;12524479;938295296;15724544;1670165439;34687;163229;93073;340468;76407;395417;1959167;9063;0;27;0.01253479;
07-04 18:32:08.260 21589 21616 I Unity   : [STATISTIC]441;12386979;0;12386302;938532864;15724544;1670165439;36667;198750;92447;0;48542;372969;1946353;0;0;27;0.01239354;
07-04 18:32:08.275 21589 21616 I Unity   : [STATISTIC]442;14356771;0;14356250;940781568;15724544;1703719871;30989;150781;92240;249375;83489;416354;1911928;8229;0;27;0.01438063;
07-04 18:32:08.288 21589 21616 I Unity   : [STATISTIC]443;13359584;0;13359115;943050752;15724544;1703780243;0;0;0;272395;76876;0;0;11199;0;27;0.01336359;
07-04 18:32:08.302 21589 21616 I Unity   : [STATISTIC]444;13336822;0;13336250;943050752;15724544;1703766867;32864;159584;101041;0;76979;445052;2143593;0;0;27;0.0133624;
07-04 18:32:08.316 21589 21616 I Unity   : [STATISTIC]445;16623958;0;16623489;945303552;15724544;1703766867;50365;145104;92292;416666;89271;457552;2030730;8230;0;27;0.01663687;
07-04 18:32:08.329 21589 21616 I Unity   : [STATISTIC]446;14158021;0;14157500;947765248;15724544;1703775059;33021;153541;89167;443281;80573;442916;2031927;8542;0;27;0.0141676;
07-04 18:32:08.343 21589 21616 I Unity   : [STATISTIC]447;11056354;0;11055834;949870592;15724544;1720560467;49531;182031;101458;210885;74167;416302;2002604;10781;0;27;0.01106734;
07-04 18:32:08.357 21589 21616 I Unity   : [STATISTIC]448;12010208;0;12009791;952377344;15724544;1720576851;0;0;0;122343;197136;0;0;11667;0;27;0.01201896;
07-04 18:32:08.372 21589 21616 I Unity   : [STATISTIC]449;15604531;0;15604062;952377344;15724544;1720558739;34739;175052;113229;0;83958;433490;2109375;0;0;27;0.01561396;
