
06-26 15:07:05.534 16937 16962 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-26 15:07:06.434 16937 16962 I Unity   : [STATISTIC]342;13011823;13011459;765198336;15769600;917290479;0;0;0;0;0;0;0;0;0;10260;0;0;27;0.01304073;
06-26 15:07:06.448 16937 16962 I Unity   : [STATISTIC]343;14301771;14301146;765206528;15769600;917290479;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01430214;
06-26 15:07:06.461 16937 16962 I Unity   : [STATISTIC]344;16474427;16473229;765206528;15769600;917290479;0;0;0;0;0;0;0;0;0;16979;0;0;27;0.01648677;
06-26 15:07:06.476 16937 16962 I Unity   : [STATISTIC]345;11147083;11146771;765206528;15769600;917290479;0;0;0;0;0;0;0;0;0;8386;0;0;27;0.0112024;
06-26 15:07:06.488 16937 16962 I Unity   : [STATISTIC]346;16334583;16334271;765206528;15769600;917290479;0;0;0;0;0;0;0;0;0;16562;0;0;27;0.01634062;
06-26 15:07:06.504 16937 16962 I Unity   : [STATISTIC]347;12283750;12283438;765452288;15769600;917290479;0;0;0;0;0;0;0;0;0;21355;0;0;27;0.0122888;
06-26 15:07:06.518 16937 16962 I Unity   : [STATISTIC]348;15432708;15432291;765452288;15769600;917290479;0;0;0;0;0;0;0;0;0;11093;0;0;27;0.01544344;
06-26 15:07:06.532 16937 16962 I Unity   : [STATISTIC]349;11404791;11404375;765452288;15769600;917290479;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01145672;
06-26 15:07:06.545 16937 16962 I Unity   : [STATISTIC]350;17099791;17099063;765452288;15769600;917290479;0;0;0;0;0;0;0;0;0;14688;0;0;27;0.01711375;
06-26 15:07:06.560 16937 16962 I Unity   : [STATISTIC]351;11011979;11011302;765452288;15769600;917290479;0;0;0;0;0;0;0;0;0;8906;0;0;27;0.01102677;
06-26 15:07:06.574 16937 16962 I Unity   : [STATISTIC]352;15594635;15593958;765689856;15769600;917290479;0;0;0;0;0;0;0;0;0;9844;0;0;27;0.01560104;
06-26 15:07:06.588 16937 16962 I Unity   : [STATISTIC]353;14685625;14684792;765689856;15769600;917290479;0;0;0;0;0;0;0;0;0;9115;0;0;27;0.01469031;
06-26 15:07:06.601 16937 16962 I Unity   : [STATISTIC]354;12881927;12881198;765689856;15769600;917290479;0;0;0;0;0;0;0;0;0;11094;0;0;27;0.01290047;
06-26 15:07:06.616 16937 16962 I Unity   : [STATISTIC]355;12725313;12724636;765689856;15769600;917290479;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01273745;
06-26 15:07:06.629 16937 16962 I Unity   : [STATISTIC]356;16779167;16778646;765927424;15769600;917290479;0;0;0;0;0;0;0;0;0;11146;0;0;27;0.01678573;
06-26 15:07:06.644 16937 16962 I Unity   : [STATISTIC]357;12381667;12381302;765927424;15769600;917290479;0;0;0;0;0;0;0;0;0;10677;0;0;27;0.01239438;
06-26 15:07:06.658 16937 16962 I Unity   : [STATISTIC]358;14171562;14170937;766083072;15769600;917290479;0;0;0;0;0;0;0;0;0;10833;0;0;27;0.01411557;
06-26 15:07:06.671 16937 16962 I Unity   : [STATISTIC]359;16098646;16098177;766087168;15769600;917290479;0;0;0;0;0;0;0;0;0;13281;0;0;27;0.0162124;
06-26 15:07:06.729 16937 16962 I Unity   : [STATISTIC]360;15174271;15173750;766087168;15769600;917290479;0;0;0;0;0;0;0;0;0;12344;0;0;27;0.01520146;
06-26 15:07:06.752 16937 16962 I Unity   : [STATISTIC]361;69570052;69569427;757157888;15769600;919528751;0;0;0;0;0;0;0;0;0;10364;0;0;27;0.06961885;
06-26 15:07:06.768 16937 16962 I Unity   : [STATISTIC]362;18029687;18029010;759148544;15769600;1347413295;0;0;0;0;0;0;0;0;0;1281512;0;0;27;0.01804297;
06-26 15:07:06.777 16937 16962 I Unity   : [STATISTIC]363;9824323;9824010;760553472;15769600;1347413295;0;0;0;0;0;0;0;0;0;821927;0;0;27;0.009841823;
06-26 15:07:06.785 16937 16962 I Unity   : [STATISTIC]364;7868021;7867240;761450496;15769600;1347413295;0;0;0;0;0;0;0;0;0;550938;0;0;27;0.007876562;
06-26 15:07:06.792 16937 16962 I Unity   : [STATISTIC]365;5855885;5855521;761606144;15769600;1347413295;0;0;0;0;0;0;0;0;0;0;0;0;27;0.005871771;
06-26 15:07:06.811 16937 16962 I Unity   : [STATISTIC]366;9318959;9318490;761778176;15769600;1347413295;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009319688;
06-26 15:07:06.825 16937 16962 I Unity   : [STATISTIC]367;20122188;20121875;762630144;15769600;1347413295;0;0;0;0;0;0;0;0;0;933385;0;0;27;0.02014146;
06-26 15:07:06.835 16937 16962 I Unity   : [STATISTIC]368;12341927;12341666;763715584;15769600;1347413295;0;0;0;0;0;0;0;0;0;634167;0;0;27;0.01235599;
06-26 15:07:07.184 16937 16962 I Unity   : [STATISTIC]369;347507292;347506771;794574848;15769600;1374713231;0;0;0;0;0;0;0;0;0;611458;0;0;27;0.3333333;
06-26 15:07:07.218 16937 16962 I Unity   : [STATISTIC]370;38048802;38048490;803921920;15769600;1385264719;0;0;0;0;0;0;0;0;0;2400886;449010;0;27;0.03805979;
06-26 15:07:07.231 16937 16962 I Unity   : [STATISTIC]371;12990729;12990417;808415232;15769600;1395754607;0;0;0;0;0;0;0;0;0;1108386;0;0;27;0.01300125;
06-26 15:07:07.243 16937 16962 I Unity   : [STATISTIC]372;11659323;11658958;813998080;15769600;1399948911;0;0;0;0;0;0;0;0;0;883646;0;0;27;0.01166886;
06-26 15:07:07.255 16937 16962 I Unity   : [STATISTIC]373;11984271;11983906;819318784;15769600;1404143215;0;0;0;0;0;0;0;0;0;681614;0;0;27;0.01199161;
06-26 15:07:07.263 16937 16962 I Unity   : [STATISTIC]374;6488541;6488229;819462144;15769600;1420920431;0;0;0;0;0;0;0;0;0;0;0;0;27;0.006502344;
06-26 15:07:07.281 16937 16962 I Unity   : [STATISTIC]375;10188698;10188386;820625408;15769600;1420920431;0;0;0;0;0;0;0;0;0;670520;0;0;27;0.01019833;
06-26 15:07:07.293 16937 16962 I Unity   : [STATISTIC]376;16281615;16281250;820625408;15769600;1420920431;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01629411;
06-26 15:07:07.309 16937 16962 I Unity   : [STATISTIC]377;13976979;13976458;821547008;15769600;1420920431;0;0;0;0;0;0;0;0;0;586667;0;0;27;0.01398615;
06-26 15:07:07.322 16937 16962 I Unity   : [STATISTIC]378;16586979;16586511;822964224;15769600;1437697647;0;0;0;0;0;0;0;0;0;734532;0;0;27;0.01659932;
06-26 15:07:07.334 16937 16962 I Unity   : [STATISTIC]379;15721094;15720781;827977728;15769600;1437746967;0;0;0;0;0;0;0;0;0;553542;170364;0;27;0.01573312;
06-26 15:07:07.346 16937 16962 I Unity   : [STATISTIC]380;11947605;11947239;831086592;15769600;1454553079;0;0;0;0;0;0;0;0;0;670000;123490;0;27;0.0119563;
06-26 15:07:07.357 16937 16962 I Unity   : [STATISTIC]381;9917083;9916459;832495616;15769600;1454557239;0;0;0;0;0;0;0;0;0;687917;0;0;27;0.009925312;
06-26 15:07:07.373 16937 16962 I Unity   : [STATISTIC]382;10968333;10967969;834715648;15769600;1454590015;0;0;0;0;0;0;0;0;0;0;176093;0;27;0.01098083;
06-26 15:07:07.387 16937 16962 I Unity   : [STATISTIC]383;20188542;20188177;838008832;15769600;1454610623;0;0;0;0;0;0;0;0;0;752396;311614;0;27;0.02019922;
06-26 15:07:07.400 16937 16962 I Unity   : [STATISTIC]384;12344062;12343698;841388032;15769600;1454656691;0;0;0;0;0;0;0;0;0;718697;184948;0;27;0.01235281;
06-26 15:07:07.412 16937 16962 I Unity   : [STATISTIC]385;11207344;11207031;844668928;15769600;1471458771;0;0;0;0;0;0;0;0;0;633594;119792;0;27;0.01121896;
06-26 15:07:07.427 16937 16962 I Unity   : [STATISTIC]386;13123438;13122864;846745600;15769600;1471488307;0;0;0;0;0;0;0;0;0;489375;191823;0;27;0.01313318;
06-26 15:07:07.441 16937 16962 I Unity   : [STATISTIC]387;12569479;12568958;846880768;15769600;1471488307;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01258021;
06-26 15:07:07.457 16937 16962 I Unity   : [STATISTIC]388;14086562;14086250;849362944;15769600;1488265523;0;0;0;0;0;0;0;0;0;29479;328750;0;27;0.01409677;
06-26 15:07:07.470 16937 16962 I Unity   : [STATISTIC]389;17330833;17330573;851734528;15769600;1488326359;0;0;0;0;0;0;0;0;0;30885;247031;0;27;0.01734026;
06-26 15:07:07.484 16937 16962 I Unity   : [STATISTIC]390;12314688;12314166;853950464;15769600;1488338871;0;0;0;0;0;0;0;0;0;19688;124479;0;27;0.01232333;
06-26 15:07:07.498 16937 16962 I Unity   : [STATISTIC]391;17329688;17329375;856637440;15769600;1505182395;0;0;0;0;0;0;0;0;0;29531;483542;0;27;0.01734214;
06-26 15:07:07.511 16937 16962 I Unity   : [STATISTIC]392;13660000;13659584;859234304;15769600;1505220003;0;0;0;0;0;0;0;0;0;19687;320625;0;27;0.01367073;
06-26 15:07:07.521 16937 16962 I Unity   : [STATISTIC]393;9532291;9531927;857051136;15769600;1505261507;0;0;0;0;0;0;0;0;0;17656;194270;0;27;0.009542448;
06-26 15:07:07.538 16937 16962 I Unity   : [STATISTIC]394;12980469;12980052;859623424;15769600;1505292619;0;0;0;0;0;0;0;0;0;0;256718;0;27;0.01298807;
06-26 15:07:07.550 16937 16962 I Unity   : [STATISTIC]395;13901303;13900833;859987968;15769600;1505296971;0;0;0;0;0;0;0;0;0;25625;0;0;27;0.01391219;
06-26 15:07:07.567 16937 16962 I Unity   : [STATISTIC]396;13872709;13872188;862269440;15769600;1505309611;0;0;0;0;0;0;0;0;0;25104;158645;0;27;0.01388068;
06-26 15:07:07.579 16937 16962 I Unity   : [STATISTIC]397;14912916;14912500;864612352;15769600;1522120443;0;0;0;0;0;0;0;0;0;35156;278437;0;27;0.0149225;
06-26 15:07:07.594 16937 16962 I Unity   : [STATISTIC]398;12048177;12047865;866934784;15769600;1522124859;0;0;0;0;0;0;0;0;0;20000;176875;0;27;0.01205911;
06-26 15:07:07.609 16937 16962 I Unity   : [STATISTIC]399;13010156;13009792;869031936;15769600;1522150107;0;0;0;0;0;0;0;0;0;0;170052;0;27;0.01301932;
06-26 15:07:07.624 16937 16962 I Unity   : [STATISTIC]400;16827760;16827396;869031936;15769600;1522159035;0;0;0;0;0;0;0;0;0;37240;0;0;27;0.01683745;
06-26 15:07:07.637 16937 16962 I Unity   : [STATISTIC]401;13721927;13721354;869167104;15769600;1522163483;0;0;0;0;0;0;0;0;0;25677;0;0;27;0.01372896;
06-26 15:07:07.652 16937 16962 I Unity   : [STATISTIC]402;12538490;12538021;869167104;15769600;1522163483;0;0;0;0;0;0;0;0;0;18802;0;0;27;0.01254875;
06-26 15:07:07.671 16937 16962 I Unity   : [STATISTIC]403;15262083;15261510;869167104;15769600;1522163483;0;0;0;0;0;0;0;0;0;26146;0;0;27;0.01527083;
06-26 15:07:07.685 16937 16962 I Unity   : [STATISTIC]404;21358593;21358177;869408768;15769600;1522163483;0;0;0;0;0;0;0;0;0;38282;0;0;27;0.02137339;
06-26 15:07:07.697 16937 16962 I Unity   : [STATISTIC]405;11014583;11014167;869408768;15769600;1522163483;0;0;0;0;0;0;0;0;0;19427;0;0;27;0.01102193;
06-26 15:07:07.712 16937 16962 I Unity   : [STATISTIC]406;11698282;11697968;869543936;15769600;1522163483;0;0;0;0;0;0;0;0;0;20104;0;0;27;0.0117074;
06-26 15:07:07.728 16937 16962 I Unity   : [STATISTIC]407;18112240;18111771;871612416;15769600;1538940699;0;0;0;0;0;0;0;0;0;0;182240;0;27;0.01812146;
06-26 15:07:07.739 16937 16962 I Unity   : [STATISTIC]408;13232239;13231875;872099840;15769600;1538940699;0;0;0;0;0;0;0;0;0;35261;0;0;27;0.01324036;
06-26 15:07:07.754 16937 16962 I Unity   : [STATISTIC]409;11444166;11443802;872296448;15769600;1538940699;0;0;0;0;0;0;0;0;0;22552;0;0;27;0.01145625;
06-26 15:07:07.768 16937 16962 I Unity   : [STATISTIC]410;15391041;15390625;872296448;15769600;1555717915;0;0;0;0;0;0;0;0;0;28438;0;0;27;0.0154024;
06-26 15:07:07.782 16937 16962 I Unity   : [STATISTIC]411;15510000;15509635;874758144;15769600;1555747003;0;0;0;0;0;0;0;0;0;20625;133645;0;27;0.01551797;
06-26 15:07:07.796 16937 16962 I Unity   : [STATISTIC]412;13794219;13793750;877031424;15769600;1555759739;0;0;0;0;0;0;0;0;0;19063;198803;0;27;0.01380245;
06-26 15:07:07.809 16937 16962 I Unity   : [STATISTIC]413;12032605;12032239;877187072;15769600;1555764283;0;0;0;0;0;0;0;0;0;20365;0;0;27;0.01204167;
06-26 15:07:07.824 16937 16962 I Unity   : [STATISTIC]414;13596354;13595990;877879296;15769600;1572533243;0;0;0;0;0;0;0;0;0;0;150104;0;27;0.01360844;
06-26 15:07:07.838 16937 16962 I Unity   : [STATISTIC]415;15669636;15669271;880152576;15769600;1572554235;0;0;0;0;0;0;0;0;0;19948;152812;0;27;0.01567885;
06-26 15:07:07.852 16937 16962 I Unity   : [STATISTIC]416;14783594;14783281;882184192;15769600;1572558843;0;0;0;0;0;0;0;0;0;18594;185572;0;27;0.01479083;
06-26 15:07:07.866 16937 16962 I Unity   : [STATISTIC]417;13680365;13679895;884736000;15769600;1589373467;0;0;0;0;0;0;0;0;0;19896;127552;0;27;0.01369203;
06-26 15:07:07.880 16937 16962 I Unity   : [STATISTIC]418;14381667;14381303;886833152;15769600;1589378107;0;0;0;0;0;0;0;0;0;19843;157187;0;27;0.01438672;
06-26 15:07:07.894 16937 16962 I Unity   : [STATISTIC]419;12592916;12592604;886992896;15769600;1589361211;0;0;0;0;0;0;0;0;0;25625;0;0;27;0.01261386;
06-26 15:07:07.908 16937 16962 I Unity   : [STATISTIC]420;12327344;12327031;886992896;15769600;1589361211;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01233396;
06-26 15:07:07.923 16937 16962 I Unity   : [STATISTIC]421;17001667;17001302;887132160;15769600;1589361211;0;0;0;0;0;0;0;0;0;28437;0;0;27;0.01701297;
06-26 15:07:07.936 16937 16962 I Unity   : [STATISTIC]422;15797291;15796979;889253888;15769600;1589369403;0;0;0;0;0;0;0;0;0;23906;217500;0;27;0.01581188;
06-26 15:07:07.948 16937 16962 I Unity   : [STATISTIC]423;12837500;12837187;891514880;15769600;1589377595;0;0;0;0;0;0;0;0;0;26927;406979;0;27;0.01284979;
06-26 15:07:07.963 16937 16962 I Unity   : [STATISTIC]424;11977500;11977031;893595648;15769600;1606124731;0;0;0;0;0;0;0;0;0;19218;194167;0;27;0.01198469;
06-26 15:07:07.977 16937 16962 I Unity   : [STATISTIC]425;15252084;15251718;895795200;15769600;1606141115;0;0;0;0;0;0;0;0;0;23073;144948;0;27;0.01526234;
06-26 15:07:07.991 16937 16962 I Unity   : [STATISTIC]426;13317188;13316875;898138112;15769600;1606141115;0;0;0;0;0;0;0;0;0;0;145521;0;27;0.01332307;
06-26 15:07:08.006 16937 16962 I Unity   : [STATISTIC]427;13468959;13468594;898519040;15769600;1606145691;0;0;0;0;0;0;0;0;0;31042;0;0;27;0.0134838;
06-26 15:07:08.020 16937 16962 I Unity   : [STATISTIC]428;16380886;16380625;900657152;15769600;1606198179;0;0;0;0;0;0;0;0;0;23229;236250;0;27;0.01639344;
06-26 15:07:08.033 16937 16962 I Unity   : [STATISTIC]429;13714687;13714375;902803456;15769600;1606185091;0;0;0;0;0;0;0;0;0;22448;200573;0;27;0.01372448;
06-26 15:07:08.048 16937 16962 I Unity   : [STATISTIC]430;13635208;13634896;905129984;15769600;1622983363;0;0;0;0;0;0;0;0;0;24688;488334;0;27;0.01364568;
06-26 15:07:08.062 16937 16962 I Unity   : [STATISTIC]431;14663541;14663125;907468800;15769600;1639768771;0;0;0;0;0;0;0;0;0;23802;225782;0;27;0.01467365;
06-26 15:07:08.075 16937 16962 I Unity   : [STATISTIC]432;11298333;11297865;907567104;15769600;1639768771;0;0;0;0;0;0;0;0;0;23281;0;0;27;0.01130698;
06-26 15:07:08.091 16937 16962 I Unity   : [STATISTIC]433;12422240;12421875;907567104;15769600;1639768771;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01244287;
06-26 15:07:08.104 16937 16962 I Unity   : [STATISTIC]434;19716927;19716458;909975552;15769600;1639793347;0;0;0;0;0;0;0;0;0;40677;495677;0;27;0.01972615;
06-26 15:07:08.118 16937 16962 I Unity   : [STATISTIC]435;12124166;12123802;912273408;15769600;1639815635;0;0;0;0;0;0;0;0;0;26406;265364;0;27;0.01213448;
06-26 15:07:08.131 16937 16962 I Unity   : [STATISTIC]436;14333333;14332969;914575360;15769600;1639823827;0;0;0;0;0;0;0;0;0;66510;391302;0;27;0.01434318;
06-26 15:07:08.145 16937 16962 I Unity   : [STATISTIC]437;12815000;12814531;917024768;15769600;1673432539;0;0;0;0;0;0;0;0;0;22917;291667;0;27;0.01282328;
06-26 15:07:08.158 16937 16962 I Unity   : [STATISTIC]438;13953802;13953438;919187456;15769600;1673466683;0;0;0;0;0;0;0;0;0;29896;281823;0;27;0.01396573;
06-26 15:07:08.172 16937 16962 I Unity   : [STATISTIC]439;11204427;11204115;921468928;15769600;1673474659;0;0;0;0;0;0;0;0;0;0;244583;0;27;0.01121646;
06-26 15:07:08.187 16937 16962 I Unity   : [STATISTIC]440;13370989;13370469;921468928;15769600;1673474659;0;0;0;0;0;0;0;0;0;21250;0;0;27;0.01337828;
06-26 15:07:08.201 16937 16962 I Unity   : [STATISTIC]441;17106927;17106354;923566080;15769600;1673504187;0;0;0;0;0;0;0;0;0;20365;243958;0;27;0.01711557;
06-26 15:07:08.214 16937 16962 I Unity   : [STATISTIC]442;13735260;13734792;925818880;15769600;1673512379;0;0;0;0;0;0;0;0;0;26771;250885;0;27;0.0137476;
06-26 15:07:08.228 16937 16962 I Unity   : [STATISTIC]443;12962917;12962240;928251904;15769600;1673569039;0;0;0;0;0;0;0;0;0;33542;393281;0;27;0.01297021;
06-26 15:07:08.242 16937 16962 I Unity   : [STATISTIC]444;12910260;12909948;930553856;15769600;1690306543;0;0;0;0;0;0;0;0;0;0;276771;0;27;0.01291844;
06-26 15:07:08.257 16937 16962 I Unity   : [STATISTIC]445;12834791;12834479;930705408;15769600;1690306543;0;0;0;0;0;0;0;0;0;24114;0;0;27;0.01285422;
06-26 15:07:08.272 16937 16962 I Unity   : [STATISTIC]446;16863959;16863541;930705408;15769600;1690306543;0;0;0;0;0;0;0;0;0;57656;0;0;27;0.01687141;
06-26 15:07:08.284 16937 16962 I Unity   : [STATISTIC]447;14207031;14206615;930705408;15769600;1690306543;0;0;0;0;0;0;0;0;0;18593;0;0;27;0.01421479;
06-26 15:07:08.298 16937 16962 I Unity   : [STATISTIC]448;13229792;13229218;933056512;15769600;1690314735;0;0;0;0;0;0;0;0;0;20260;238802;0;27;0.01323995;
06-26 15:07:08.311 16937 16962 I Unity   : [STATISTIC]449;13580834;13580365;935333888;15769600;1690320155;0;0;0;0;0;0;0;0;0;23594;187240;0;27;0.01359073;
06-26 15:07:08.326 16937 16962 I Unity   : [STATISTIC]450;14221979;14221511;937566208;15769600;1690320155;0;0;0;0;0;0;0;0;0;19636;193490;0;27;0.01423302;
06-26 15:07:08.339 16937 16962 I Unity   : [STATISTIC]451;11879635;11879063;939704320;15769600;1707118491;0;0;0;0;0;0;0;0;0;0;173333;0;27;0.01188484;
06-26 15:07:08.354 16937 16962 I Unity   : [STATISTIC]452;12534323;12533854;939929600;15769600;1723900443;0;0;0;0;0;0;0;0;0;23073;0;0;27;0.01255005;
