
07-04 18:38:02.749 27708 27734 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 18:38:03.291 27708 27734 I Unity   : [STATISTIC]313;16033750;0;16033385;745676800;15802368;898293407;23750;47135;142344;0;0;2031;2025416;0;0;27;0.01604615;
07-04 18:38:03.306 27708 27734 I Unity   : [STATISTIC]314;11901459;0;11901041;745897984;15802368;898293407;11667;30886;63437;0;0;1563;1070728;0;0;27;0.01191484;
07-04 18:38:03.319 27708 27734 I Unity   : [STATISTIC]315;15946198;0;15945781;745897984;15802368;898293407;10729;39635;70729;0;0;2761;1528957;0;0;27;0.01595026;
07-04 18:38:03.334 27708 27734 I Unity   : [STATISTIC]316;12671406;0;12670833;745897984;15802368;898293407;9792;34062;53333;0;0;1041;1247292;0;0;27;0.01269437;
07-04 18:38:03.348 27708 27734 I Unity   : [STATISTIC]317;12966511;0;12965989;745897984;15802368;898293407;0;0;0;0;0;0;0;0;0;27;0.01297708;
07-04 18:38:03.361 27708 27734 I Unity   : [STATISTIC]318;16521562;0;16521041;745897984;15802368;898293407;16198;50937;79115;0;0;1771;1802865;0;0;27;0.01652838;
07-04 18:38:03.375 27708 27734 I Unity   : [STATISTIC]319;12556041;0;12555729;746147840;15802368;898293407;10000;32604;47344;0;0;573;1220260;0;0;27;0.0125787;
07-04 18:38:03.389 27708 27734 I Unity   : [STATISTIC]320;14076614;0;14075990;746147840;15802368;898293407;11198;36510;54010;0;0;1614;1447709;0;0;27;0.01411229;
07-04 18:38:03.403 27708 27734 I Unity   : [STATISTIC]321;12716875;0;12716510;746147840;15802368;898293407;9479;31145;55937;0;0;885;1170834;0;0;27;0.01274635;
07-04 18:38:03.418 27708 27734 I Unity   : [STATISTIC]322;14023802;0;14023386;746147840;15802368;898293407;0;0;0;0;0;0;0;0;0;27;0.01402422;
07-04 18:38:03.429 27708 27734 I Unity   : [STATISTIC]323;17066823;0;17066354;746389504;15802368;898293407;14323;41615;80677;0;0;781;1884948;0;0;27;0.01708667;
07-04 18:38:03.445 27708 27734 I Unity   : [STATISTIC]324;9561823;0;9561302;746389504;15802368;898293407;9323;37084;46979;0;0;1510;1129063;0;0;27;0.009597552;
07-04 18:38:03.459 27708 27734 I Unity   : [STATISTIC]325;16022968;0;16022396;746389504;15802368;898293407;11302;39375;56562;0;0;781;1331303;0;0;27;0.01602875;
07-04 18:38:03.471 27708 27734 I Unity   : [STATISTIC]326;14631459;0;14630625;746389504;15802368;898293407;13594;37916;110104;0;0;1666;1877552;0;0;27;0.01463797;
07-04 18:38:03.486 27708 27734 I Unity   : [STATISTIC]327;12463750;0;12463281;746643456;15802368;898293515;10417;31198;53698;0;0;1146;1553906;0;0;27;0.01247328;
07-04 18:38:03.501 27708 27734 I Unity   : [STATISTIC]328;12758958;0;12758438;746643456;15802368;898293515;0;0;0;0;0;0;0;0;0;27;0.01278766;
07-04 18:38:03.513 27708 27734 I Unity   : [STATISTIC]329;16929844;0;16929270;746643456;15802368;898293515;15000;44739;80260;0;0;1250;1958490;0;0;27;0.01696693;
07-04 18:38:03.528 27708 27734 I Unity   : [STATISTIC]330;11264010;0;11263541;746643456;15802368;898293515;11407;36094;48594;0;0;989;1236613;0;0;27;0.01126995;
07-04 18:38:03.548 27708 27734 I Unity   : [STATISTIC]331;15256563;0;15256042;746643456;15802368;898293515;10625;35208;74479;0;0;1355;1478438;0;0;27;0.01525818;
07-04 18:38:03.561 27708 27734 I Unity   : [STATISTIC]332;20177552;0;20176875;746885120;15802368;898293515;11302;39219;75677;0;0;1562;1729532;0;0;27;0.020215;
07-04 18:38:03.576 27708 27734 I Unity   : [STATISTIC]333;13326042;0;13325625;746885120;15802368;898293515;10104;55104;64219;0;0;1459;1674843;0;0;27;0.01333755;
07-04 18:38:03.591 27708 27734 I Unity   : [STATISTIC]334;15020416;0;15020104;746885120;15802368;897244939;11093;38907;71719;0;0;625;1659480;0;0;27;0.01500073;
07-04 18:38:03.605 27708 27734 I Unity   : [STATISTIC]335;15091875;0;15091458;746885120;15802368;897244939;8333;35938;50209;0;0;1823;1147239;0;0;27;0.01515844;
07-04 18:38:03.620 27708 27734 I Unity   : [STATISTIC]336;12596458;0;12595989;746885120;15802368;897244939;9167;33282;54323;0;0;1042;1197084;0;0;27;0.01260594;
07-04 18:38:03.634 27708 27734 I Unity   : [STATISTIC]337;14692188;0;14691927;746700800;15802368;897244939;0;0;0;0;0;0;0;0;0;27;0.01469437;
07-04 18:38:03.646 27708 27734 I Unity   : [STATISTIC]338;15945781;0;15945209;746700800;15802368;897244939;14792;79375;92084;0;0;1771;1703488;0;0;27;0.01596172;
07-04 18:38:03.662 27708 27734 I Unity   : [STATISTIC]339;10779375;0;10778541;746987520;15802368;897244939;9375;48907;65573;0;0;989;1205625;0;0;27;0.0108125;
07-04 18:38:03.674 27708 27734 I Unity   : [STATISTIC]340;16505521;0;16505052;746987520;15802368;897244939;15834;47969;94011;0;0;886;1737240;0;0;27;0.0165313;
07-04 18:38:03.689 27708 27734 I Unity   : [STATISTIC]341;11630885;0;11630365;746987520;15802368;897244939;10000;34427;55157;0;0;833;1252762;0;0;27;0.01164734;
07-04 18:38:03.704 27708 27734 I Unity   : [STATISTIC]342;15433594;0;15432813;746987520;15802368;897244939;15573;49740;76614;0;0;1823;1699375;0;0;27;0.01544031;
07-04 18:38:03.718 27708 27734 I Unity   : [STATISTIC]343;15651979;0;15651510;747216896;15802368;897244939;12812;39688;62240;0;0;2136;1616666;0;0;27;0.01567141;
07-04 18:38:03.731 27708 27734 I Unity   : [STATISTIC]344;11100312;0;11099948;747216896;15802368;897245047;0;0;0;0;0;0;0;0;0;27;0.01113162;
07-04 18:38:03.745 27708 27734 I Unity   : [STATISTIC]345;15503229;0;15502761;747216896;15802368;897245047;33333;38906;85521;0;0;1302;1579791;0;0;27;0.01549875;
07-04 18:38:03.760 27708 27734 I Unity   : [STATISTIC]346;13058958;0;13058542;747216896;15802368;897245047;10104;35364;61823;0;0;312;1277083;0;0;27;0.01310698;
07-04 18:38:03.773 27708 27734 I Unity   : [STATISTIC]347;16122083;0;16121667;747454464;15802368;897245047;12969;44219;71666;0;0;833;1631771;0;0;27;0.01612536;
07-04 18:38:03.789 27708 27734 I Unity   : [STATISTIC]348;11590365;0;11589895;747454464;15802368;897245047;9114;32291;47032;0;0;521;1084426;0;0;27;0.01161552;
07-04 18:38:03.802 27708 27734 I Unity   : [STATISTIC]349;17421041;0;17420521;747454464;15802368;897113975;16302;62031;74375;0;0;2447;2128541;0;0;27;0.0174251;
07-04 18:38:03.815 27708 27734 I Unity   : [STATISTIC]350;12995157;0;12994428;747454464;15802368;897113975;13490;35885;74427;0;0;729;1702448;0;0;27;0.01299839;
07-04 18:38:03.829 27708 27734 I Unity   : [STATISTIC]351;10406146;0;10405729;747454464;15802368;897113975;0;0;0;0;0;0;0;0;0;27;0.0104251;
07-04 18:38:03.843 27708 27734 I Unity   : [STATISTIC]352;15349062;0;15348542;747454464;15802368;897113975;12969;41666;52031;0;0;1302;1315104;0;0;27;0.01537724;
07-04 18:38:03.856 27708 27734 I Unity   : [STATISTIC]353;14716614;0;14716042;747454464;15802368;897113975;11615;40313;67760;0;0;1719;1547344;0;0;27;0.01471797;
07-04 18:38:03.871 27708 27734 I Unity   : [STATISTIC]354;12376093;0;12375677;747454464;15802368;897113975;9375;33802;51615;0;0;1198;1471094;0;0;27;0.01240354;
07-04 18:38:03.885 27708 27734 I Unity   : [STATISTIC]355;15464062;0;15463542;747454464;15802368;897113975;13125;39062;54218;0;0;1145;1826407;0;0;27;0.01546833;
07-04 18:38:03.942 27708 27734 I Unity   : [STATISTIC]356;12160052;0;12159323;747454464;15802368;897113975;0;0;0;0;0;0;0;0;0;27;0.01217208;
07-04 18:38:03.970 27708 27734 I Unity   : [STATISTIC]357;73132188;0;73131354;748462080;15802368;899352247;8541;30573;47604;0;0;1146;1525000;0;0;27;0.07313693;
07-04 18:38:03.989 27708 27734 I Unity   : [STATISTIC]358;26262292;0;26261823;751570944;15802368;1327236791;1516615;1894687;335156;0;0;379792;11764531;47448;0;27;0.02627385;
07-04 18:38:04.000 27708 27734 I Unity   : [STATISTIC]359;10414584;0;10414167;753606656;15802368;1327236791;1024167;800989;144583;0;0;96198;4399739;82708;0;27;0.0104351;
07-04 18:38:04.008 27708 27734 I Unity   : [STATISTIC]360;10123646;0;10123177;755515392;15802368;1327236791;567709;674896;115573;0;0;71302;2961876;93177;0;27;0.01011422;
07-04 18:38:04.021 27708 27734 I Unity   : [STATISTIC]361;4680990;0;4680678;755515392;15802368;1327236791;0;0;0;0;0;0;0;0;0;27;0.004715208;
07-04 18:38:04.038 27708 27734 I Unity   : [STATISTIC]362;16380677;0;16380208;757174272;15802368;1327236791;584584;672240;119844;0;0;80782;3189949;127551;0;27;0.01638182;
07-04 18:38:04.050 27708 27734 I Unity   : [STATISTIC]363;16568854;0;16568385;758550528;15802368;1327236791;507865;634844;110625;0;0;74740;2937396;142709;0;27;0.01658052;
07-04 18:38:04.388 27708 27734 I Unity   : [STATISTIC]364;337615937;0;337615312;786509824;15802368;1354536727;463958;446615;143229;0;4166;68125;2719219;164844;0;27;0.3333333;
07-04 18:38:04.418 27708 27734 I Unity   : [STATISTIC]365;34185833;0;34185313;801677312;15802368;1381857175;2319479;4392239;500780;485000;409218;321197;12737916;905260;0;27;0.03419344;
07-04 18:38:04.435 27708 27734 I Unity   : [STATISTIC]366;16369011;0;16368489;808034304;15802368;1392347063;1581875;1382031;432864;0;81980;158801;7204480;632707;0;27;0.01639427;
07-04 18:38:04.447 27708 27734 I Unity   : [STATISTIC]367;12322032;0;12321458;813498368;15802368;1396541367;707760;542344;155521;0;74168;136667;3622500;337551;0;27;0.01233375;
07-04 18:38:04.462 27708 27734 I Unity   : [STATISTIC]368;9313854;0;9313229;818106368;15802368;1400735671;0;0;0;0;57708;0;0;0;0;27;0.009329532;
07-04 18:38:04.478 27708 27734 I Unity   : [STATISTIC]369;16346927;0;16346406;818393088;15802368;1400735671;560677;509688;233333;0;70365;281875;3863541;377396;0;27;0.01635104;
07-04 18:38:04.491 27708 27734 I Unity   : [STATISTIC]370;16366094;0;16365573;819396608;15802368;1400735671;934531;496458;160625;0;53958;190365;3629114;392032;0;27;0.01638073;
07-04 18:38:04.505 27708 27734 I Unity   : [STATISTIC]371;12252969;0;12252500;819732480;15802368;1400735671;586511;584219;122552;0;55885;163490;3076198;404427;0;27;0.01226531;
07-04 18:38:04.519 27708 27734 I Unity   : [STATISTIC]372;15064219;0;15063697;820391936;15802368;1417512887;764531;529739;210833;0;59531;312708;3872968;548698;0;27;0.01507917;
07-04 18:38:04.543 27708 27734 I Unity   : [STATISTIC]373;26211146;0;26210573;824598528;15802368;1434314775;860364;800261;169271;128802;57865;298125;4052292;533541;0;27;0.02617292;
07-04 18:38:04.556 27708 27734 I Unity   : [STATISTIC]374;14181146;0;14180677;827969536;15802368;1434364095;742396;449271;166615;158385;90729;290000;4338749;603178;0;27;0.0142399;
07-04 18:38:04.569 27708 27734 I Unity   : [STATISTIC]375;11703490;0;11702968;831025152;15802368;1434405223;700156;446145;147396;171771;91510;377083;3509792;549375;0;27;0.01171536;
07-04 18:38:04.585 27708 27734 I Unity   : [STATISTIC]376;11060938;0;11060469;833093632;15802368;1434409383;637708;717448;145521;0;68021;236875;3594741;567656;0;27;0.01107068;
07-04 18:38:04.602 27708 27734 I Unity   : [STATISTIC]377;16361614;0;16361146;834412544;15802368;1434434183;0;0;0;206302;51250;0;0;10467;0;27;0.01637458;
07-04 18:38:04.615 27708 27734 I Unity   : [STATISTIC]378;18866302;0;18865885;837566464;15802368;1451253383;828698;607500;289948;176198;89219;274948;4774271;903854;0;27;0.01887203;
07-04 18:38:04.629 27708 27734 I Unity   : [STATISTIC]379;14221041;0;14220521;842448896;15802368;1451286471;1205000;1351927;310052;119011;79635;336354;6372501;1387291;0;27;0.01422896;
07-04 18:38:04.637 27708 27734 I Unity   : [STATISTIC]380;8691719;0;8691302;844754944;15802368;1451320295;0;0;0;241615;86979;0;0;6146;0;27;0.008706406;
07-04 18:38:04.656 27708 27734 I Unity   : [STATISTIC]381;13121614;0;13121146;848080896;15802368;1468097511;481354;658021;128229;169323;33334;256719;3581771;717240;0;27;0.01312771;
07-04 18:38:04.669 27708 27734 I Unity   : [STATISTIC]382;18188438;0;18188021;851210240;15802368;1468158379;731719;387083;187344;339479;43855;227604;3704531;826409;0;27;0.01819786;
07-04 18:38:04.681 27708 27734 I Unity   : [STATISTIC]383;11141563;0;11140990;854327296;15802368;1468170923;824791;377656;131510;122500;70209;243333;3546979;1017917;0;27;0.01115104;
07-04 18:38:04.696 27708 27734 I Unity   : [STATISTIC]384;12481823;0;12481198;854495232;15802368;1468175167;0;0;0;0;60208;0;0;0;0;27;0.01249391;
07-04 18:38:04.710 27708 27734 I Unity   : [STATISTIC]385;14281145;0;14280677;855134208;15802368;1468175167;758437;379948;132344;0;45261;246302;3627760;791303;0;27;0.01428911;
07-04 18:38:04.725 27708 27734 I Unity   : [STATISTIC]386;15899479;0;15899114;857264128;15802368;1484975287;813802;597500;139166;275104;41094;222916;4066719;807916;0;27;0.01590828;
07-04 18:38:04.737 27708 27734 I Unity   : [STATISTIC]387;14191927;0;14191510;860471296;15802368;1485011887;609531;468073;127083;238646;204791;301354;3521927;938907;0;27;0.01420182;
07-04 18:38:04.752 27708 27734 I Unity   : [STATISTIC]388;11721458;0;11721146;863617024;15802368;1485049071;699844;358385;188646;239532;105573;305000;3504843;867343;0;27;0.01173427;
07-04 18:38:04.766 27708 27734 I Unity   : [STATISTIC]389;14332187;0;14331666;865591296;15802368;1485127035;636510;350990;137969;265417;38594;323125;3414479;1044948;0;27;0.01434177;
07-04 18:38:04.779 27708 27734 I Unity   : [STATISTIC]390;13024062;0;13023698;868093952;15802368;1485139707;0;0;0;244271;85573;0;0;6198;0;27;0.0130376;
07-04 18:38:04.794 27708 27734 I Unity   : [STATISTIC]391;15834271;0;15833750;871493632;15802368;1485181827;680885;405417;140937;286771;77709;406302;4094947;1353490;0;27;0.01583833;
07-04 18:38:04.806 27708 27734 I Unity   : [STATISTIC]392;13236302;0;13235886;873381888;15802368;1485190755;616823;439635;176302;0;83282;450989;4342500;1092605;0;27;0.01324719;
07-04 18:38:04.821 27708 27734 I Unity   : [STATISTIC]393;12340833;0;12340364;873873408;15802368;1518745187;699479;352864;158698;0;65208;399428;3516198;1051614;0;27;0.01235109;
07-04 18:38:04.834 27708 27734 I Unity   : [STATISTIC]394;14033177;0;14032656;874926080;15802368;1518745187;705416;331614;345573;0;31094;275417;3947082;1058019;0;27;0.01404161;
07-04 18:38:04.849 27708 27734 I Unity   : [STATISTIC]395;13703906;0;13703438;876351488;15802368;1518745187;726145;575625;155313;0;70677;380521;3875418;1108125;0;27;0.01371589;
07-04 18:38:04.863 27708 27734 I Unity   : [STATISTIC]396;13970938;0;13970417;878608384;15802368;1518745187;0;0;0;256198;85626;0;0;8697;0;27;0.01398094;
07-04 18:38:04.877 27708 27734 I Unity   : [STATISTIC]397;14628750;0;14628229;878985216;15802368;1518745187;583698;703907;159688;0;38385;393229;4440105;2226927;0;27;0.01463214;
07-04 18:38:04.893 27708 27734 I Unity   : [STATISTIC]398;16040104;0;16039687;881881088;15802368;1518766115;594688;570261;139010;144531;89323;376094;4262760;1961095;0;27;0.01604984;
07-04 18:38:04.906 27708 27734 I Unity   : [STATISTIC]399;13546771;0;13546198;882835456;15802368;1518770659;673594;308386;156614;0;69948;385208;4023386;1279479;0;27;0.01355937;
07-04 18:38:04.921 27708 27734 I Unity   : [STATISTIC]400;14608229;0;14607812;885669888;15802368;1518791619;711823;301875;203803;123021;163802;575625;4447968;1299739;0;27;0.01461818;
07-04 18:38:04.934 27708 27734 I Unity   : [STATISTIC]401;14442656;0;14442187;885633024;15802368;1518812611;759115;282135;221145;149427;69583;459375;3831301;1356980;0;27;0.01445448;
07-04 18:38:04.949 27708 27734 I Unity   : [STATISTIC]402;12039219;0;12038802;886931456;15802368;1518817219;583386;289948;215886;0;65260;464114;3805834;1320781;0;27;0.01204667;
07-04 18:38:04.963 27708 27734 I Unity   : [STATISTIC]403;11152344;0;11151928;887066624;15802368;1518817219;0;0;0;0;40052;0;0;0;0;27;0.01116578;
07-04 18:38:04.977 27708 27734 I Unity   : [STATISTIC]404;19754948;0;19754375;888606720;15802368;1552371651;829479;658281;277083;0;70365;706042;5515313;1857136;0;27;0.01976422;
07-04 18:38:04.989 27708 27734 I Unity   : [STATISTIC]405;12401875;0;12401354;889434112;15802368;1552371651;669479;272291;200000;0;64740;589427;4257187;1454114;0;27;0.01241182;
07-04 18:38:05.007 27708 27734 I Unity   : [STATISTIC]406;13065625;0;13065104;892411904;15802368;1552379843;620417;262604;216927;116145;48334;638594;4028802;1418542;0;27;0.01307427;
07-04 18:38:05.022 27708 27734 I Unity   : [STATISTIC]407;20871511;0;20871042;896151552;15802368;1552404419;777552;468646;254844;140312;53125;432604;5208073;2329844;0;27;0.02087964;
07-04 18:38:05.035 27708 27734 I Unity   : [STATISTIC]408;11891980;0;11891354;899305472;15802368;1552417251;624479;252447;158073;250938;86823;335468;3599583;1507708;0;27;0.01190359;
07-04 18:38:05.050 27708 27734 I Unity   : [STATISTIC]409;13901407;0;13900885;902545408;15802368;1552400899;623646;344011;187084;124062;63126;576511;4061355;1702447;0;27;0.01391286;
07-04 18:38:05.063 27708 27734 I Unity   : [STATISTIC]410;9283177;0;9282656;902545408;15802368;1552405571;0;0;0;0;67188;0;0;0;0;27;0.009289792;
07-04 18:38:05.077 27708 27734 I Unity   : [STATISTIC]411;17214791;0;17214323;905834496;15802368;1585975767;610364;233646;148698;180937;40625;457969;3679323;1691250;0;27;0.01722641;
07-04 18:38:05.092 27708 27734 I Unity   : [STATISTIC]412;14963854;0;14963386;909135872;15802368;1585996855;591719;229635;157916;200364;67501;460157;3891771;1699895;0;27;0.01497177;
07-04 18:38:05.106 27708 27734 I Unity   : [STATISTIC]413;14865781;0;14865209;912240640;15802368;1586026167;663125;215417;144792;146771;163855;493646;3760990;1621928;0;27;0.01487625;
07-04 18:38:05.120 27708 27734 I Unity   : [STATISTIC]414;14535990;0;14535520;915144704;15802368;1586014007;636719;221407;151146;120989;75624;500730;3898593;1726407;0;27;0.01455005;
07-04 18:38:05.134 27708 27734 I Unity   : [STATISTIC]415;13499375;0;13498906;918237184;15802368;1586014007;642656;199583;147864;145625;51667;615521;4117187;1758593;0;27;0.01350677;
07-04 18:38:05.148 27708 27734 I Unity   : [STATISTIC]416;12465885;0;12465313;919314432;15802368;1586014007;669114;193646;202500;0;43281;550052;3975469;1784583;0;27;0.01247573;
07-04 18:38:05.163 27708 27734 I Unity   : [STATISTIC]417;10192239;0;10191771;919560192;15802368;1586014007;0;0;0;0;70782;0;0;0;0;27;0.01020281;
07-04 18:38:05.177 27708 27734 I Unity   : [STATISTIC]418;22672969;0;22672500;922238976;15802368;1602799415;942552;359115;331510;209636;90312;605834;5807500;2682916;0;27;0.02268219;
07-04 18:38:05.190 27708 27734 I Unity   : [STATISTIC]419;12574739;0;12574271;924717056;15802368;1602802903;47604;201719;175365;154219;124374;514010;3174740;1574585;0;27;0.01258297;
07-04 18:38:05.203 27708 27734 I Unity   : [STATISTIC]420;11073750;0;11073177;927076352;15802368;1602807671;49063;219792;178750;139271;86250;683541;2378281;11511;0;27;0.01108437;
07-04 18:38:05.217 27708 27734 I Unity   : [STATISTIC]421;11815886;0;11815521;929361920;15802368;1602807671;53854;208907;140886;203437;40729;765781;2340782;6615;0;27;0.01182729;
07-04 18:38:05.231 27708 27734 I Unity   : [STATISTIC]422;13547240;0;13546771;931651584;15802368;1619626203;0;0;0;300573;99895;0;0;11771;0;27;0.01355589;
07-04 18:38:05.246 27708 27734 I Unity   : [STATISTIC]423;12912136;0;12911667;931762176;15802368;1636408219;32969;183594;119844;0;66042;514948;2069740;0;0;27;0.01292401;
07-04 18:38:05.260 27708 27734 I Unity   : [STATISTIC]424;16540677;0;16540157;933978112;15802368;1636424603;33125;181354;104062;123594;96979;529791;2090000;11302;0;27;0.01654583;
07-04 18:38:05.274 27708 27734 I Unity   : [STATISTIC]425;15231510;0;15231042;936353792;15802368;1636424603;36719;189531;128542;323489;41823;569479;2170520;7448;0;27;0.01524823;
07-04 18:38:05.287 27708 27734 I Unity   : [STATISTIC]426;13491666;0;13491146;938713088;15802368;1636468947;39791;205937;99114;185365;81146;494531;2043489;8750;0;27;0.01350386;
07-04 18:38:05.300 27708 27734 I Unity   : [STATISTIC]427;11009792;0;11009322;939048960;15802368;1636473779;45677;183282;109063;0;85677;307395;1993801;0;0;27;0.01102078;
07-04 18:38:05.315 27708 27734 I Unity   : [STATISTIC]428;11443698;0;11443281;939253760;15802368;1636473779;0;0;0;0;87344;0;0;0;0;27;0.01145359;
07-04 18:38:05.330 27708 27734 I Unity   : [STATISTIC]429;18531979;0;18531354;939491328;15802368;1653242227;85833;205573;243855;0;101250;631615;3267032;0;0;27;0.01853896;
07-04 18:38:05.342 27708 27734 I Unity   : [STATISTIC]430;15849271;0;15848803;941633536;15802368;1653250419;36302;196042;118490;419948;83385;696667;2437865;12656;0;27;0.01586172;
07-04 18:38:05.356 27708 27734 I Unity   : [STATISTIC]431;11660052;0;11659479;943869952;15802368;1653258611;38907;185885;99271;258490;75573;783178;2279063;27239;0;27;0.01166818;
07-04 18:38:05.370 27708 27734 I Unity   : [STATISTIC]432;13823437;0;13823021;946319360;15802368;1670066447;41979;186719;102656;263958;48386;410886;2341302;9531;0;27;0.0138374;
07-04 18:38:05.383 27708 27734 I Unity   : [STATISTIC]433;14455833;0;14455364;948596736;15802368;1670095887;41042;190521;121458;327448;88073;714219;2330572;7864;0;27;0.01447339;
07-04 18:38:05.397 27708 27734 I Unity   : [STATISTIC]434;12522031;0;12521615;950820864;15802368;1670139623;36875;181979;103385;231145;87343;707291;2374792;12761;0;27;0.0125362;
07-04 18:38:05.411 27708 27734 I Unity   : [STATISTIC]435;10815937;0;10815469;953176064;15802368;1670166779;0;0;0;287291;77291;0;0;23751;0;27;0.0108249;
07-04 18:38:05.427 27708 27734 I Unity   : [STATISTIC]436;14710052;0;14709532;953364480;15802368;1670166779;39375;195886;139895;0;38281;573750;2275886;0;0;27;0.01472016;
07-04 18:38:05.440 27708 27734 I Unity   : [STATISTIC]437;18815833;0;18815156;955670528;15802368;1670191139;59688;189895;141823;469427;97657;532761;2428331;13334;0;27;0.0188238;
07-04 18:38:05.453 27708 27734 I Unity   : [STATISTIC]438;13366667;0;13366198;958267392;15802368;1687005527;38750;185313;110833;453854;123594;534322;2117343;9479;0;27;0.01337797;
07-04 18:38:05.467 27708 27734 I Unity   : [STATISTIC]439;12214948;0;12214375;960716800;15802368;1686997175;31666;180000;101822;267760;50468;524375;2059063;9218;0;27;0.01222542;
07-04 18:38:05.482 27708 27734 I Unity   : [STATISTIC]440;11374375;0;11373958;962838528;15802368;1687049975;0;0;0;248906;79116;0;0;12188;0;27;0.01138448;
07-04 18:38:05.496 27708 27734 I Unity   : [STATISTIC]441;18435364;0;18434948;963006464;15802368;1703832151;82656;279896;180937;0;137915;637031;3193907;0;0;27;0.01844323;
07-04 18:38:05.509 27708 27734 I Unity   : [STATISTIC]442;14728333;0;14727760;967135232;15802368;1703832151;42187;212239;113541;313385;82551;382605;2295156;13178;0;27;0.01473828;
07-04 18:38:05.523 27708 27734 I Unity   : [STATISTIC]443;10612031;0;10611615;967376896;15802368;1703832151;61823;185469;142865;0;102917;561145;2379114;0;0;27;0.01062266;
07-04 18:38:05.537 27708 27734 I Unity   : [STATISTIC]444;15546927;0;15546458;969969664;15802368;1720621271;37812;189427;108750;259115;52448;635364;2336615;9167;0;27;0.01555687;
07-04 18:38:05.550 27708 27734 I Unity   : [STATISTIC]445;12651250;0;12650833;972234752;15802368;1720642647;34584;186458;99219;208698;50365;481927;2034427;11979;0;27;0.01266021;
