
06-27 17:50:54.122  8469  8492 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-27 17:50:54.193  8469  8492 I Unity   : [STATISTIC]298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01383328;
06-27 17:50:54.225  8469  8492 I Unity   : [STATISTIC]299;0;0;711188480;15867904;831762679;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01383328;
06-27 17:50:54.597  8469  8492 I Unity   : [STATISTIC]300;384878229;384877239;714149888;15867904;831762787;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;
06-27 17:50:54.619  8469  8492 I Unity   : [STATISTIC]301;21229063;21228334;714149888;15867904;831762787;0;0;0;0;0;0;0;0;0;938;0;0;0;0.02123698;
06-27 17:50:54.638  8469  8492 I Unity   : [STATISTIC]302;14156146;14155521;714149888;15867904;831762787;0;0;0;0;0;0;0;0;0;521;0;0;0;0.01416599;
06-27 17:50:54.659  8469  8492 I Unity   : [STATISTIC]303;28731250;28730677;714149888;15867904;831762787;0;0;0;0;0;0;0;0;0;833;0;0;0;0.02873854;
06-27 17:50:54.677  8469  8492 I Unity   : [STATISTIC]304;13621250;13620417;716185600;15867904;866853219;0;0;0;0;0;0;0;0;0;417;0;0;0;0.01363146;
06-27 17:50:54.694  8469  8492 I Unity   : [STATISTIC]305;16388750;16388021;716185600;15867904;871047523;0;0;0;0;0;0;0;0;0;1041;0;0;0;0.01640208;
06-27 17:50:54.712  8469  8492 I Unity   : [STATISTIC]306;17228594;17227968;716361728;15867904;868514819;0;0;0;0;0;0;0;0;0;989;0;0;0;0.01724193;
06-27 17:50:54.728  8469  8492 I Unity   : [STATISTIC]307;17345989;17345313;717344768;15867904;868824451;0;0;0;0;0;0;0;0;0;990;0;0;0;0.01735208;
06-27 17:50:54.745  8469  8492 I Unity   : [STATISTIC]308;16627083;16626198;717344768;15867904;868851183;0;0;0;0;0;0;0;0;0;938;0;0;0;0.01663604;
06-27 17:50:54.760  8469  8492 I Unity   : [STATISTIC]309;16501979;16501355;717344768;15867904;868851183;0;0;0;0;0;0;0;0;0;521;0;0;0;0.01651318;
06-27 17:50:54.776  8469  8492 I Unity   : [STATISTIC]310;15138489;15137708;717344768;15867904;868851183;0;0;0;0;0;0;0;0;0;730;0;0;0;0.01515135;
06-27 17:50:54.790  8469  8492 I Unity   : [STATISTIC]311;15896562;15895886;717344768;15867904;868851183;0;0;0;0;0;0;0;0;0;469;0;0;0;0.01590745;
06-27 17:50:54.805  8469  8492 I Unity   : [STATISTIC]312;14195625;14194948;717344768;15867904;868851183;0;0;0;0;0;0;0;0;0;782;0;0;0;0.01420578;
06-27 17:50:54.822  8469  8492 I Unity   : [STATISTIC]313;27587500;27586927;717344768;15867904;868859375;0;0;0;0;0;0;0;0;0;2050052;0;0;27;0.02759594;
06-27 17:50:54.832  8469  8492 I Unity   : [STATISTIC]314;7181927;7181407;717344768;15867904;868859375;0;0;0;0;0;0;0;0;0;30937;0;0;27;0.007191094;
06-27 17:50:54.846  8469  8492 I Unity   : [STATISTIC]315;5550312;5549792;717344768;15867904;868859375;0;0;0;0;0;0;0;0;0;0;0;0;27;0.00556026;
06-27 17:50:54.861  8469  8492 I Unity   : [STATISTIC]316;14347708;14347032;717344768;15867904;868859375;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01435781;
06-27 17:50:54.876  8469  8492 I Unity   : [STATISTIC]317;16329531;16328854;717344768;15867904;868859375;0;0;0;0;0;0;0;0;0;11041;0;0;27;0.01633989;
06-27 17:50:54.890  8469  8492 I Unity   : [STATISTIC]318;14719687;14719011;717344768;15867904;868859375;0;0;0;0;0;0;0;0;0;11614;0;0;27;0.01472932;
06-27 17:50:54.905  8469  8492 I Unity   : [STATISTIC]319;14607760;14606979;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;11719;0;0;27;0.01461859;
06-27 17:50:54.919  8469  8492 I Unity   : [STATISTIC]320;14460104;14459427;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;12344;0;0;27;0.01446917;
06-27 17:50:54.933  8469  8492 I Unity   : [STATISTIC]321;13809167;13808438;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;11667;0;0;27;0.0138174;
06-27 17:50:54.947  8469  8492 I Unity   : [STATISTIC]322;14511979;14511354;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;12344;0;0;27;0.01452182;
06-27 17:50:54.961  8469  8492 I Unity   : [STATISTIC]323;14013021;14012343;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;12135;0;0;27;0.01402208;
06-27 17:50:54.976  8469  8492 I Unity   : [STATISTIC]324;12801355;12800729;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01280719;
06-27 17:50:54.990  8469  8492 I Unity   : [STATISTIC]325;16096146;16095573;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;11667;0;0;27;0.01610802;
06-27 17:50:55.004  8469  8492 I Unity   : [STATISTIC]326;14043333;14042656;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;11719;0;0;27;0.01405229;
06-27 17:50:55.018  8469  8492 I Unity   : [STATISTIC]327;14175261;14174480;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;12448;0;0;27;0.01418385;
06-27 17:50:55.032  8469  8492 I Unity   : [STATISTIC]328;13939687;13939062;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;11354;0;0;27;0.01394984;
06-27 17:50:55.046  8469  8492 I Unity   : [STATISTIC]329;14015052;14014532;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;11146;0;0;27;0.01402495;
06-27 17:50:55.060  8469  8492 I Unity   : [STATISTIC]330;14065052;14064375;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;11667;0;0;27;0.01407411;
06-27 17:50:55.074  8469  8492 I Unity   : [STATISTIC]331;12606667;12605990;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01261578;
06-27 17:50:55.088  8469  8492 I Unity   : [STATISTIC]332;15204844;15204323;717344768;15867904;868728303;0;0;0;0;0;0;0;0;0;11562;0;0;27;0.0152149;
06-27 17:50:55.102  8469  8492 I Unity   : [STATISTIC]333;15461719;15461041;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;11666;0;0;27;0.01546974;
06-27 17:50:55.116  8469  8492 I Unity   : [STATISTIC]334;12402917;12402343;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;12448;0;0;27;0.01241521;
06-27 17:50:55.130  8469  8492 I Unity   : [STATISTIC]335;13975781;13975104;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;11979;0;0;27;0.01400406;
06-27 17:50:55.144  8469  8492 I Unity   : [STATISTIC]336;14099896;14099323;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;12135;0;0;27;0.01410969;
06-27 17:50:55.158  8469  8492 I Unity   : [STATISTIC]337;12653646;12653021;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01266276;
06-27 17:50:55.172  8469  8492 I Unity   : [STATISTIC]338;15438125;15437448;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;11563;0;0;27;0.01544615;
06-27 17:50:55.186  8469  8492 I Unity   : [STATISTIC]339;13920312;13919740;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;13802;0;0;27;0.01392932;
06-27 17:50:55.200  8469  8492 I Unity   : [STATISTIC]340;13870520;13869844;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;13334;0;0;27;0.01387885;
06-27 17:50:55.214  8469  8492 I Unity   : [STATISTIC]341;13936354;13935729;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;13646;0;0;27;0.01394693;
06-27 17:50:55.228  8469  8492 I Unity   : [STATISTIC]342;14045625;14043490;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;13021;0;0;27;0.01405213;
06-27 17:50:55.242  8469  8492 I Unity   : [STATISTIC]343;12333855;12333229;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01235344;
06-27 17:50:55.256  8469  8492 I Unity   : [STATISTIC]344;15373385;15372812;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;13437;0;0;27;0.01538089;
06-27 17:50:55.270  8469  8492 I Unity   : [STATISTIC]345;14169323;14168698;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;11459;0;0;27;0.01417906;
06-27 17:50:55.283  8469  8492 I Unity   : [STATISTIC]346;14254063;14253333;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;11041;0;0;27;0.01426453;
06-27 17:50:55.343  8469  8492 I Unity   : [STATISTIC]347;14142552;14141719;717213696;15867904;868728303;0;0;0;0;0;0;0;0;0;12032;0;0;27;0.01415422;
06-27 17:50:55.367  8469  8492 I Unity   : [STATISTIC]348;75808750;75808229;721711104;15867904;870966575;0;0;0;0;0;0;0;0;0;11927;0;0;27;0.07581667;
06-27 17:50:55.400  8469  8492 I Unity   : [STATISTIC]349;31622396;31621718;735682560;15867904;1209939247;0;0;0;0;0;0;0;0;0;2189322;0;0;27;0.03124854;
06-27 17:50:55.439  8469  8492 I Unity   : [STATISTIC]350;37492552;37491823;730898432;15867904;1226741039;0;0;0;0;0;0;0;0;0;1953438;0;0;27;0.03664292;
06-27 17:50:55.474  8469  8492 I Unity   : [STATISTIC]351;38863334;38862292;732880896;15867904;1226741039;0;0;0;0;0;0;0;0;0;1864896;0;0;27;0.03882516;
06-27 17:50:55.522  8469  8492 I Unity   : [STATISTIC]352;48601771;48600989;735797248;15867904;1260315951;0;0;0;0;0;0;0;0;0;2511926;0;0;27;0.04789177;
06-27 17:50:55.738  8469  8492 I Unity   : [STATISTIC]353;211448333;211447604;788180992;15867904;1245627791;0;0;0;0;0;0;0;0;0;1745052;0;0;27;0.212871;
06-27 17:50:55.800  8469  8492 I Unity   : [STATISTIC]354;66175468;66174479;810758144;15867904;1306494415;0;0;0;0;0;0;0;0;0;3490468;0;0;27;0.06458391;
06-27 17:50:55.874  8469  8492 I Unity   : [STATISTIC]355;71846510;71845625;823357440;15867904;1333790223;0;0;0;0;0;0;0;0;0;4317812;522656;0;27;0.07195755;
06-27 17:50:55.936  8469  8492 I Unity   : [STATISTIC]356;64171458;64170313;792805376;15867904;1337988655;0;0;0;0;0;0;0;0;0;3891249;0;0;27;0.06432813;
06-27 17:50:56.005  8469  8492 I Unity   : [STATISTIC]357;69443855;69442291;806604800;15867904;1358984847;0;0;0;0;0;0;0;0;0;3511198;145833;0;27;0.06954073;
06-27 17:50:56.071  8469  8492 I Unity   : [STATISTIC]358;62106146;62105312;810364928;15867904;1367433027;0;0;0;0;0;0;0;0;0;3565105;247396;0;27;0.06167547;
06-27 17:50:56.134  8469  8492 I Unity   : [STATISTIC]359;66083073;66082187;810635264;15867904;1375805283;0;0;0;0;0;0;0;0;0;3449010;0;0;27;0.06678042;
06-27 17:50:56.195  8469  8492 I Unity   : [STATISTIC]360;61072188;61070677;823672832;15867904;1384222563;0;0;0;0;0;0;0;0;0;3184428;145572;0;27;0.06059974;
06-27 17:50:56.257  8469  8492 I Unity   : [STATISTIC]361;60883073;60881406;854204416;15867904;1401016163;0;0;0;0;0;0;0;0;0;3310625;144166;0;27;0.06077375;
06-27 17:50:56.305  8469  8492 I Unity   : [STATISTIC]362;49655781;49654792;837398528;15867904;1359057811;0;0;0;0;0;0;0;0;0;2878593;293021;0;27;0.05115854;
06-27 17:50:56.369  8469  8492 I Unity   : [STATISTIC]363;63714687;63713750;848801792;15867904;1417880775;0;0;0;0;0;0;0;0;0;3704375;363281;0;27;0.0624537;
06-27 17:50:56.426  8469  8492 I Unity   : [STATISTIC]364;53547447;53546562;850247680;15867904;1401103511;0;0;0;0;0;0;0;0;0;3004063;294218;0;27;0.05440083;
06-27 17:50:56.488  8469  8492 I Unity   : [STATISTIC]365;65493542;65492865;852815872;15867904;1392735251;0;0;0;0;0;0;0;0;0;3693177;281563;0;27;0.06566714;
06-27 17:50:56.546  8469  8492 I Unity   : [STATISTIC]366;48099479;48098177;879386624;15867904;1401160979;0;0;0;0;0;0;0;0;0;3102500;277969;0;27;0.04813875;
06-27 17:50:56.606  8469  8492 I Unity   : [STATISTIC]367;54986354;54985677;865423360;15867904;1401169459;0;0;0;0;0;0;0;0;0;2508592;0;0;27;0.05501828;
06-27 17:50:56.680  8469  8492 I Unity   : [STATISTIC]368;75655833;75654635;866467840;15867904;1417950899;0;0;0;0;0;0;0;0;0;3742761;284375;0;27;0.07533943;
06-27 17:50:56.757  8469  8492 I Unity   : [STATISTIC]369;75756718;75755365;868909056;15867904;1443160451;0;0;0;0;0;0;0;0;0;3732344;467083;0;27;0.07648557;
06-27 17:50:56.822  8469  8492 I Unity   : [STATISTIC]370;75555625;75554739;883294208;15867904;1443183355;0;0;0;0;0;0;0;0;0;3702552;503645;0;27;0.07566573;
06-27 17:50:56.891  8469  8492 I Unity   : [STATISTIC]371;62584844;62583906;895430656;15867904;1451615823;0;0;0;0;0;0;0;0;0;3592083;519584;0;27;0.06214599;
06-27 17:50:56.962  8469  8492 I Unity   : [STATISTIC]372;69137500;69136719;897327104;15867904;1451644687;0;0;0;0;0;0;0;0;0;3341927;205573;0;27;0.06903417;
06-27 17:50:57.032  8469  8492 I Unity   : [STATISTIC]373;74124583;74123750;897466368;15867904;1468490083;0;0;0;0;0;0;0;0;0;3941250;371094;0;27;0.0742888;
06-27 17:50:57.100  8469  8492 I Unity   : [STATISTIC]374;68153229;68152500;901521408;15867904;1476879363;0;0;0;0;0;0;0;0;0;3890521;266979;0;27;0.06896599;
06-27 17:50:57.169  8469  8492 I Unity   : [STATISTIC]375;62770365;62769375;913408000;15867904;1468499427;0;0;0;0;0;0;0;0;0;3716198;0;0;27;0.06236766;
06-27 17:50:57.227  8469  8492 I Unity   : [STATISTIC]376;69592656;69591563;914395136;15867904;1468503747;0;0;0;0;0;0;0;0;0;3610105;0;0;27;0.06972198;
06-27 17:50:57.297  8469  8492 I Unity   : [STATISTIC]377;58529271;58528437;917102592;15867904;1468503747;0;0;0;0;0;0;0;0;0;3409272;0;0;27;0.05843911;
06-27 17:50:57.340  8469  8492 I Unity   : [STATISTIC]378;55561979;55561302;917344256;15867904;1460094659;0;0;0;0;0;0;0;0;0;2600052;0;0;27;0.0560863;
06-27 17:50:57.403  8469  8492 I Unity   : [STATISTIC]379;63393906;63393177;917344256;15867904;1468479447;0;0;0;0;0;0;0;0;0;3913385;0;0;27;0.06325328;
06-27 17:50:57.453  8469  8492 I Unity   : [STATISTIC]380;49393385;49392656;917827584;15867904;1476847575;0;0;0;0;0;0;0;0;0;2809896;288333;0;27;0.0495563;
06-27 17:50:57.512  8469  8492 I Unity   : [STATISTIC]381;46549010;46548229;917827584;15867904;1476847575;0;0;0;0;0;0;0;0;0;2401043;0;0;27;0.04655859;
06-27 17:50:57.570  8469  8492 I Unity   : [STATISTIC]382;57856458;57855781;917827584;15867904;1493632983;0;0;0;0;0;0;0;0;0;2510260;184167;0;27;0.05787167;
06-27 17:50:57.629  8469  8492 I Unity   : [STATISTIC]383;70642656;70641980;917827584;15867904;1493632983;0;0;0;0;0;0;0;0;0;3622239;0;0;27;0.07065412;
06-27 17:50:57.693  8469  8492 I Unity   : [STATISTIC]384;63465052;63464219;917827584;15867904;1510443511;0;0;0;0;0;0;0;0;0;3595728;155052;0;27;0.06347328;
06-27 17:50:57.759  8469  8492 I Unity   : [STATISTIC]385;57762344;57761823;917827584;15867904;1510480727;0;0;0;0;0;0;0;0;0;2200989;224739;0;27;0.0577788;
06-27 17:50:57.788  8469  8492 I Unity   : [STATISTIC]386;32871614;32870990;917827584;15867904;1510489527;0;0;0;0;0;0;0;0;0;259687;0;0;27;0.0328838;
06-27 17:50:57.812  8469  8492 I Unity   : [STATISTIC]387;26721406;26720573;917827584;15867904;1527279415;0;0;0;0;0;0;0;0;0;154114;213907;0;27;0.02670193;
06-27 17:50:57.832  8469  8492 I Unity   : [STATISTIC]388;22752343;22751510;917827584;15867904;1527283895;0;0;0;0;0;0;0;0;0;172916;0;0;27;0.02279385;
06-27 17:50:57.850  8469  8492 I Unity   : [STATISTIC]389;16487604;16486875;917827584;15867904;1527288279;0;0;0;0;0;0;0;0;0;81042;0;0;27;0.01649771;
06-27 17:50:57.864  8469  8492 I Unity   : [STATISTIC]390;17210938;17210312;917827584;15867904;1527288279;0;0;0;0;0;0;0;0;0;72656;0;0;27;0.01722401;
06-27 17:50:57.878  8469  8492 I Unity   : [STATISTIC]391;14339480;14338698;917827584;15867904;1527288279;0;0;0;0;0;0;0;0;0;93229;0;0;27;0.01434875;
06-27 17:50:57.894  8469  8492 I Unity   : [STATISTIC]392;15771510;15770781;917839872;15867904;1544086295;0;0;0;0;0;0;0;0;0;67083;188177;0;27;0.01578109;
06-27 17:50:57.908  8469  8492 I Unity   : [STATISTIC]393;14037708;14037031;917839872;15867904;1544090711;0;0;0;0;0;0;0;0;0;95833;0;0;27;0.01405026;
06-27 17:50:57.923  8469  8492 I Unity   : [STATISTIC]394;14490105;14489427;918597632;15867904;1560847063;0;0;0;0;0;0;0;0;0;997500;0;0;27;0.01450031;
06-27 17:50:57.946  8469  8492 I Unity   : [STATISTIC]395;23469062;23468385;918597632;15867904;1560855255;0;0;0;0;0;0;0;0;0;886875;248281;0;27;0.0234751;
06-27 17:50:57.969  8469  8492 I Unity   : [STATISTIC]396;22783542;22782968;918597632;15867904;1560855255;0;0;0;0;0;0;0;0;0;1047760;0;0;27;0.02279552;
06-27 17:50:57.993  8469  8492 I Unity   : [STATISTIC]397;24035157;24034687;918597632;15867904;1560891731;0;0;0;0;0;0;0;0;0;609843;394322;0;27;0.02404995;
06-27 17:50:58.019  8469  8492 I Unity   : [STATISTIC]398;26028645;26028073;918597632;15867904;1577673459;0;0;0;0;0;0;0;0;0;263020;238802;0;27;0.02602948;
06-27 17:50:58.038  8469  8492 I Unity   : [STATISTIC]399;18661094;18660469;945188864;15867904;1594500351;0;0;0;0;0;0;0;0;0;101354;427136;0;27;0.01868563;
06-27 17:50:58.059  8469  8492 I Unity   : [STATISTIC]400;20144167;20143333;945188864;15867904;1594500351;0;0;0;0;0;0;0;0;0;153749;480000;0;27;0.02015313;
06-27 17:50:58.076  8469  8492 I Unity   : [STATISTIC]401;18195365;18194688;945188864;15867904;1594540171;0;0;0;0;0;0;0;0;0;81823;401198;0;27;0.01820849;
06-27 17:50:58.093  8469  8492 I Unity   : [STATISTIC]402;17025468;17024896;945188864;15867904;1594599027;0;0;0;0;0;0;0;0;0;207761;352135;0;27;0.01703453;
06-27 17:50:58.110  8469  8492 I Unity   : [STATISTIC]403;16539167;16538490;945188864;15867904;1611412031;0;0;0;0;0;0;0;0;0;127187;444740;0;27;0.01654833;
06-27 17:50:58.126  8469  8492 I Unity   : [STATISTIC]404;16254479;16253803;945188864;15867904;1611390527;0;0;0;0;0;0;0;0;0;87760;197760;0;27;0.01626505;
06-27 17:50:58.142  8469  8492 I Unity   : [STATISTIC]405;16585781;16585260;945188864;15867904;1611418295;0;0;0;0;0;0;0;0;0;82864;396511;0;27;0.01659932;
06-27 17:50:58.156  8469  8492 I Unity   : [STATISTIC]406;14033906;14033177;945188864;15867904;1611418295;0;0;0;0;0;0;0;0;0;83333;0;0;27;0.0140438;
06-27 17:50:58.172  8469  8492 I Unity   : [STATISTIC]407;15840261;15839740;945188864;15867904;1611465111;0;0;0;0;0;0;0;0;0;84896;370156;0;27;0.01584745;
06-27 17:50:58.191  8469  8492 I Unity   : [STATISTIC]408;18238230;18237552;945188864;15867904;1628255223;0;0;0;0;0;0;0;0;0;136093;374270;0;27;0.01824953;
06-27 17:50:58.206  8469  8492 I Unity   : [STATISTIC]409;15005104;15004531;945188864;15867904;1645037143;0;0;0;0;0;0;0;0;0;121250;0;0;27;0.01501464;
06-27 17:50:58.223  8469  8492 I Unity   : [STATISTIC]410;17501146;17500417;945188864;15867904;1645045335;0;0;0;0;0;0;0;0;0;91667;399427;0;27;0.01751359;
06-27 17:50:58.239  8469  8492 I Unity   : [STATISTIC]411;16012656;16011979;945188864;15867904;1645074647;0;0;0;0;0;0;0;0;0;101250;183334;0;27;0.01602656;
06-27 17:50:58.255  8469  8492 I Unity   : [STATISTIC]412;16292500;16291771;945188864;15867904;1645087607;0;0;0;0;0;0;0;0;0;77500;468854;0;27;0.01630089;
06-27 17:50:58.272  8469  8492 I Unity   : [STATISTIC]413;16718385;16717552;945188864;15867904;1645100599;0;0;0;0;0;0;0;0;0;131823;288802;0;27;0.01673141;
06-27 17:50:58.291  8469  8492 I Unity   : [STATISTIC]414;18402552;18401927;945201152;15867904;1661873527;0;0;0;0;0;0;0;0;0;148750;425990;0;27;0.01840854;
06-27 17:50:58.309  8469  8492 I Unity   : [STATISTIC]415;18504479;18503854;945201152;15867904;1661902935;0;0;0;0;0;0;0;0;0;148906;193750;0;27;0.0185226;
06-27 17:50:58.325  8469  8492 I Unity   : [STATISTIC]416;16339531;16338906;945201152;15867904;1661924183;0;0;0;0;0;0;0;0;0;76979;231979;0;27;0.01635005;
06-27 17:50:58.344  8469  8492 I Unity   : [STATISTIC]417;17862761;17862188;945201152;15867904;1661945463;0;0;0;0;0;0;0;0;0;133646;210364;0;27;0.01786844;
06-27 17:50:58.361  8469  8492 I Unity   : [STATISTIC]418;17439740;17438802;945201152;15867904;1661985723;0;0;0;0;0;0;0;0;0;151979;445105;0;27;0.01745104;
06-27 17:50:58.382  8469  8492 I Unity   : [STATISTIC]419;21202135;21201615;945201152;15867904;1678787399;0;0;0;0;0;0;0;0;0;87188;759427;0;27;0.02121729;
06-27 17:50:58.402  8469  8492 I Unity   : [STATISTIC]420;19593906;19593385;945201152;15867904;1678800583;0;0;0;0;0;0;0;0;0;104270;427917;0;27;0.01960349;
06-27 17:50:58.418  8469  8492 I Unity   : [STATISTIC]421;16046198;16045573;945201152;15867904;1678805575;0;0;0;0;0;0;0;0;0;114844;0;0;27;0.0160575;
06-27 17:50:58.436  8469  8492 I Unity   : [STATISTIC]422;18604583;18603855;945213440;15867904;1695590983;0;0;0;0;0;0;0;0;0;90990;497552;0;27;0.01861505;
06-27 17:50:58.458  8469  8492 I Unity   : [STATISTIC]423;21362500;21361875;945213440;15867904;1695706307;0;0;0;0;0;0;0;0;0;120260;790209;0;27;0.02137385;
06-27 17:50:58.479  8469  8492 I Unity   : [STATISTIC]424;21681146;21680677;945213440;15867904;1695702595;0;0;0;0;0;0;0;0;0;223125;0;0;27;0.02169266;
06-27 17:50:58.498  8469  8492 I Unity   : [STATISTIC]425;18306198;18305677;945213440;15867904;1695736799;0;0;0;0;0;0;0;0;0;141615;452448;0;27;0.01831406;
06-27 17:50:58.517  8469  8492 I Unity   : [STATISTIC]426;18702500;18701875;946581504;15867904;1695744991;0;0;0;0;0;0;0;0;0;92760;359583;0;27;0.0187162;
06-27 17:50:58.533  8469  8492 I Unity   : [STATISTIC]427;16980729;16980104;946581504;15867904;1695744991;0;0;0;0;0;0;0;0;0;106042;0;0;27;0.01698901;
06-27 17:50:58.552  8469  8492 I Unity   : [STATISTIC]428;18152448;18151875;946581504;15867904;1712543679;0;0;0;0;0;0;0;0;0;145261;392136;0;27;0.01816391;
06-27 17:50:58.569  8469  8492 I Unity   : [STATISTIC]429;17408855;17408177;1040347136;15867904;1729334175;0;0;0;0;0;0;0;0;0;155625;413803;0;27;0.01742005;
06-27 17:50:58.587  8469  8492 I Unity   : [STATISTIC]430;15950261;15949583;1040347136;15867904;1729334175;0;0;0;0;0;0;0;0;0;90729;0;0;27;0.01596104;
06-27 17:50:58.603  8469  8492 I Unity   : [STATISTIC]431;18306198;18305573;1040347136;15867904;1729334175;0;0;0;0;0;0;0;0;0;113125;389219;0;27;0.01832;
06-27 17:50:58.623  8469  8492 I Unity   : [STATISTIC]432;19589218;19588542;1040347136;15867904;1729396639;0;0;0;0;0;0;0;0;0;173386;255625;0;27;0.01959531;
06-27 17:50:58.646  8469  8492 I Unity   : [STATISTIC]433;23071719;23071198;1040347136;15867904;1729409983;0;0;0;0;0;0;0;0;0;169376;428750;0;27;0.02309682;
06-27 17:50:58.664  8469  8492 I Unity   : [STATISTIC]434;18432864;18430261;1040347136;15867904;1746160511;0;0;0;0;0;0;0;0;0;144271;420573;0;27;0.01843141;
06-27 17:50:58.684  8469  8492 I Unity   : [STATISTIC]435;18363385;18362708;1040347136;15867904;1762937727;0;0;0;0;0;0;0;0;0;97552;620156;0;27;0.01840125;
06-27 17:50:58.703  8469  8492 I Unity   : [STATISTIC]436;20422396;20421771;1060126720;15867904;1762945919;0;0;0;0;0;0;0;0;0;125208;638645;0;27;0.02043323;
06-27 17:50:58.720  8469  8492 I Unity   : [STATISTIC]437;16739167;16738438;1060126720;15867904;1762945919;0;0;0;0;0;0;0;0;0;100833;392708;0;27;0.01673594;
06-27 17:50:58.736  8469  8492 I Unity   : [STATISTIC]438;15920886;15920157;1060126720;15867904;1762945919;0;0;0;0;0;0;0;0;0;91354;0;0;27;0.0159612;
06-27 17:50:58.753  8469  8492 I Unity   : [STATISTIC]439;17069844;17069219;1060134912;15867904;1779696991;0;0;0;0;0;0;0;0;0;107396;506302;0;27;0.01708167;
06-27 17:50:58.770  8469  8492 I Unity   : [STATISTIC]440;17479427;17478907;1060134912;15867904;1779718527;0;0;0;0;0;0;0;0;0;101511;174844;0;27;0.01749115;
06-27 17:50:58.788  8469  8492 I Unity   : [STATISTIC]441;17731198;17730625;1060134912;15867904;1779740095;0;0;0;0;0;0;0;0;0;200886;175416;0;27;0.01773885;
06-27 17:50:58.809  8469  8492 I Unity   : [STATISTIC]442;20726615;20725886;1060134912;15867904;1779795171;0;0;0;0;0;0;0;0;0;158073;458541;0;27;0.02073891;
06-27 17:50:58.826  8469  8492 I Unity   : [STATISTIC]443;17423385;17422761;1060134912;15867904;1796585827;0;0;0;0;0;0;0;0;0;98281;459948;0;27;0.01743391;
06-27 17:50:58.845  8469  8492 I Unity   : [STATISTIC]444;18055521;18055000;1060134912;15867904;1796587971;0;0;0;0;0;0;0;0;0;109375;442865;0;27;0.01806162;
06-27 17:50:58.864  8469  8492 I Unity   : [STATISTIC]445;17458281;17457553;1060134912;15867904;1813378659;0;0;0;0;0;0;0;0;0;92239;218177;0;27;0.01748312;
06-27 17:50:58.881  8469  8492 I Unity   : [STATISTIC]446;19208282;19207552;1060139008;15867904;1813468323;0;0;0;0;0;0;0;0;0;93334;504948;0;27;0.01921854;
06-27 17:50:58.897  8469  8492 I Unity   : [STATISTIC]447;15829219;15828698;1060139008;15867904;1813473635;0;0;0;0;0;0;0;0;0;152968;0;0;27;0.01583672;
06-27 17:50:58.915  8469  8492 I Unity   : [STATISTIC]448;18240365;18239688;1060139008;15867904;1813487171;0;0;0;0;0;0;0;0;0;163281;356667;0;27;0.01825438;
06-27 17:50:58.934  8469  8492 I Unity   : [STATISTIC]449;16601511;16600781;1060139008;15867904;1813473603;0;0;0;0;0;0;0;0;0;103646;219167;0;27;0.0166137;
06-27 17:50:58.950  8469  8492 I Unity   : [STATISTIC]450;18220260;18218958;1060139008;15867904;1813498179;0;0;0;0;0;0;0;0;0;92500;178125;0;27;0.01822792;
06-27 17:50:58.970  8469  8492 I Unity   : [STATISTIC]451;19742864;19742240;1060139008;15867904;1847081031;0;0;0;0;0;0;0;0;0;183594;424948;0;27;0.01974141;
