
07-05 15:04:24.450 23896 23919 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 15:04:25.474 23896 23919 I Unity   : [STATISTIC]353;18329636;0;18329063;738353152;16228352;897670923;15677;36927;93333;0;0;1093;1791616;0;0;21753910;12584011;545678;0;27;0.01832682;
07-05 15:04:25.487 23896 23919 I Unity   : [STATISTIC]354;12828958;0;12828490;738594816;16228352;897539851;11458;37656;55989;0;0;1354;1298072;0;0;23682299;7747239;318750;0;27;0.01287854;
07-05 15:04:25.501 23896 23919 I Unity   : [STATISTIC]355;12640209;0;12639895;738594816;16228352;897539851;11198;32760;53750;0;0;1041;1218229;0;0;24328488;8208385;326771;0;27;0.01265667;
07-05 15:04:25.513 23896 23919 I Unity   : [STATISTIC]356;15064375;0;15063959;738676736;16228352;897539851;13281;38854;66614;0;0;1771;1619114;0;0;28881979;9535573;402187;0;27;0.01502089;
07-05 15:04:25.528 23896 23919 I Unity   : [STATISTIC]357;11316406;0;11315885;738676736;16228352;897539851;9323;44792;48958;0;0;1094;1092656;0;0;13133959;7076146;283282;0;27;0.01139172;
07-05 15:04:25.543 23896 23919 I Unity   : [STATISTIC]358;14222708;0;14222291;738676736;16228352;897539851;0;0;0;0;0;0;0;0;0;15480678;11081302;445989;0;27;0.0142324;
07-05 15:04:25.555 23896 23919 I Unity   : [STATISTIC]359;17270990;0;17270364;738643968;16228352;897539851;13334;46354;75886;0;0;1302;1846667;0;0;20370468;11286718;618229;0;27;0.01727526;
07-05 15:04:25.569 23896 23919 I Unity   : [STATISTIC]360;11052864;0;11052135;738836480;16228352;897539851;8854;29844;74636;0;0;1510;1467865;0;0;13380416;5942084;389584;0;27;0.01106938;
07-05 15:04:25.583 23896 23919 I Unity   : [STATISTIC]361;13550521;0;13550000;738836480;16228352;897539851;8959;32136;52187;0;0;1406;1669999;0;0;15363175;8686770;275364;0;27;0.01359234;
07-05 15:04:25.597 23896 23919 I Unity   : [STATISTIC]362;15881459;0;15880782;738836480;16228352;897539851;13385;38750;63438;0;0;1041;2002709;0;0;30304427;9774167;565364;0;27;0.0158813;
07-05 15:04:25.654 23896 23919 I Unity   : [STATISTIC]363;15035000;0;15034219;738836480;16228352;897539851;11406;36041;63958;0;0;1302;1961978;0;0;28390000;7769635;1637657;0;27;0.01500589;
07-05 15:04:25.681 23896 23919 I Unity   : [STATISTIC]364;69718385;0;69717917;739794944;16228352;899778123;0;0;0;0;0;0;0;0;0;87524690;2035885;921718;0;27;0.06981011;
07-05 15:04:25.697 23896 23919 I Unity   : [STATISTIC]365;21831302;0;21830833;741859328;16228352;1327662667;1288178;814532;240208;0;0;386198;8769430;0;0;31283913;5820416;565782;0;27;0.02184026;
07-05 15:04:25.709 23896 23919 I Unity   : [STATISTIC]366;9560260;0;9559948;743337984;16228352;1327662667;654480;213750;127657;0;0;52604;3315469;0;0;13249787;163854;607084;0;27;0.009577761;
07-05 15:04:25.720 23896 23919 I Unity   : [STATISTIC]367;10973020;0;10972552;744534016;16228352;1327662667;585000;238229;126458;0;0;56406;2384584;0;0;13255830;3577396;412969;0;27;0.0109799;
07-05 15:04:25.734 23896 23919 I Unity   : [STATISTIC]368;7816459;0;7816145;744542208;16228352;1327662667;0;0;0;0;0;0;0;0;0;10149433;2774427;448854;0;27;0.007832968;
07-05 15:04:25.948 23896 23919 I Unity   : [STATISTIC]369;220485104;0;220484636;774619136;16228352;1338185387;703750;170053;166042;0;2917;107865;3090730;0;0;423469323;8764688;4546771;0;27;0.2204903;
07-05 15:04:25.967 23896 23919 I Unity   : [STATISTIC]370;21736822;0;21736458;781545472;16228352;1348695787;2245729;929323;507136;0;355001;207396;8558540;0;0;29921664;51459;2413594;0;27;0.02174693;
07-05 15:04:25.985 23896 23919 I Unity   : [STATISTIC]371;18187553;0;18187031;787992576;16228352;1375991595;587188;160729;136823;444740;197239;114010;3127031;0;0;28265989;63385;2443802;0;27;0.01819573;
07-05 15:04:25.996 23896 23919 I Unity   : [STATISTIC]372;11128333;0;11127969;793489408;16228352;1380190027;653958;148281;120469;0;47917;109636;2651198;0;0;15647501;46197;1135052;0;27;0.01114109;
07-05 15:04:26.007 23896 23919 I Unity   : [STATISTIC]373;10930625;0;10930105;798629888;16228352;1384384331;606094;166979;110572;0;59532;130521;2864063;0;0;14120672;47657;1242656;0;27;0.0109399;
07-05 15:04:26.022 23896 23919 I Unity   : [STATISTIC]374;9459583;0;9459115;799748096;16228352;1401161547;752604;181510;120417;0;25521;150678;3046302;0;0;11670885;44323;1063021;0;27;0.009469843;
07-05 15:04:26.038 23896 23919 I Unity   : [STATISTIC]375;12681563;0;12681041;799748096;16228352;1401161547;0;0;0;0;58542;0;0;0;0;15550417;5672031;1412292;0;27;0.01269115;
07-05 15:04:26.060 23896 23919 I Unity   : [STATISTIC]376;30372084;0;30371615;802988032;16228352;1401202611;873646;268906;227136;162760;165573;216979;4222604;0;0;43383803;8273073;2525781;0;27;0.03038286;
07-05 15:04:26.075 23896 23919 I Unity   : [STATISTIC]377;15578958;0;15578490;809078784;16228352;1401252759;1200261;269792;286822;140208;78125;220677;4878749;0;0;18464535;47084;4203698;0;27;0.01559172;
07-05 15:04:26.086 23896 23919 I Unity   : [STATISTIC]378;10416563;0;10416250;810438656;16228352;1401256951;698906;125729;151927;0;67812;172865;3158074;0;0;11446772;44219;1612864;0;27;0.01042917;
07-05 15:04:26.095 23896 23919 I Unity   : [STATISTIC]379;9083698;0;9083281;813051904;16228352;1418071103;0;0;0;189218;45260;0;0;0;0;13557394;88646;2423803;0;27;0.009091563;
07-05 15:04:26.107 23896 23919 I Unity   : [STATISTIC]380;11584583;0;11583802;816660480;16228352;1434860735;631823;151615;143125;105625;68749;214427;3401928;0;0;13327864;47031;2007292;0;27;0.01159844;
07-05 15:04:26.117 23896 23919 I Unity   : [STATISTIC]381;10517604;0;10517239;817741824;16228352;1434869151;641146;149687;160989;0;32604;254271;3381718;0;0;12253074;52709;1162031;0;27;0.01052797;
07-05 15:04:26.133 23896 23919 I Unity   : [STATISTIC]382;9142604;0;9142240;817905664;16228352;1434873343;0;0;0;0;38958;0;0;0;0;14343536;97239;1461510;0;27;0.009153021;
07-05 15:04:26.148 23896 23919 I Unity   : [STATISTIC]383;18446771;0;18446354;818667520;16228352;1434873343;961980;135209;312291;0;85053;383594;4635001;0;0;20833753;6631927;1147083;0;27;0.01845917;
07-05 15:04:26.161 23896 23919 I Unity   : [STATISTIC]384;16322813;0;16322343;824233984;16228352;1434930503;839114;166094;141355;234896;55729;192344;3402917;0;0;19953695;3263333;3189636;0;27;0.01633125;
07-05 15:04:26.174 23896 23919 I Unity   : [STATISTIC]385;12618230;0;12617708;827461632;16228352;1434958787;741666;153333;178073;196510;52083;240417;3650053;0;0;14447655;53385;2715000;0;27;0.01262901;
07-05 15:04:26.184 23896 23919 I Unity   : [STATISTIC]386;10292292;0;10291979;828063744;16228352;1434958787;722552;120729;191771;0;33542;245156;3516615;0;0;10673806;50677;1389948;0;27;0.0103038;
07-05 15:04:26.200 23896 23919 I Unity   : [STATISTIC]387;11873021;0;11872656;830464000;16228352;1451759439;0;0;0;327761;58542;0;0;0;0;19060261;41979;2420000;0;27;0.01188302;
07-05 15:04:26.213 23896 23919 I Unity   : [STATISTIC]388;15360573;0;15360000;833679360;16228352;1468574283;588698;121875;114427;168750;33177;281979;2853698;0;0;23176309;4621511;2210104;0;27;0.01537073;
07-05 15:04:26.228 23896 23919 I Unity   : [STATISTIC]389;13840312;0;13839844;836509696;16228352;1468595019;738229;105312;184375;169896;94844;216615;3200209;0;0;13774480;2078646;2678542;0;27;0.01385224;
07-05 15:04:26.241 23896 23919 I Unity   : [STATISTIC]390;12319167;0;12318750;837025792;16228352;1468599371;42396;115364;254375;0;76926;259739;2575313;0;0;10959169;2667761;1507709;0;27;0.01232687;
07-05 15:04:26.256 23896 23919 I Unity   : [STATISTIC]391;13983281;0;13982916;839405568;16228352;1468711683;0;0;0;287760;88072;0;0;0;0;18548066;3690677;2823802;0;27;0.01399516;
07-05 15:04:26.269 23896 23919 I Unity   : [STATISTIC]392;14498437;0;14498125;837632000;16228352;1485509699;25781;109583;127500;180937;35260;257552;1994116;0;0;10094945;4809635;1805938;0;27;0.01450948;
07-05 15:04:26.284 23896 23919 I Unity   : [STATISTIC]393;13833594;0;13833072;840200192;16228352;1485544375;21719;109532;126042;287760;64635;261042;1775885;0;0;13648696;3714792;2502084;0;27;0.01384359;
07-05 15:04:26.297 23896 23919 I Unity   : [STATISTIC]394;14255417;0;14254791;842412032;16228352;1485566835;20364;164896;113385;227032;64896;459219;2025209;0;0;11230315;4074844;2140677;0;27;0.01426364;
07-05 15:04:26.310 23896 23919 I Unity   : [STATISTIC]395;13579375;0;13578906;844603392;16228352;1485575699;19375;106250;99218;295573;61719;241458;1751615;0;0;14076771;3267135;2418698;0;27;0.01359036;
07-05 15:04:26.325 23896 23919 I Unity   : [STATISTIC]396;12714011;0;12713645;844738560;16228352;1485575699;19739;107552;76042;0;30521;216146;1642448;0;0;13478383;2799740;728907;0;27;0.01272281;
07-05 15:04:26.339 23896 23919 I Unity   : [STATISTIC]397;14278594;0;14278125;844877824;16228352;1485575699;0;0;0;0;77344;0;0;0;0;20671044;4371198;986354;0;27;0.01429021;
07-05 15:04:26.353 23896 23919 I Unity   : [STATISTIC]398;13532187;0;13531875;844877824;16228352;1485575699;22084;147969;103333;0;78750;285261;1790572;0;0;16657130;4208385;1016666;0;27;0.01354354;
07-05 15:04:26.367 23896 23919 I Unity   : [STATISTIC]399;13999218;0;13998802;845352960;16228352;1485553663;18594;102500;79688;0;60729;216406;1492083;0;0;16001512;4855520;951458;0;27;0.01401281;
07-05 15:04:26.381 23896 23919 I Unity   : [STATISTIC]400;13773750;0;13773385;845352960;16228352;1485553663;20261;105625;84479;0;26563;412969;2244688;0;0;14130109;5091771;1129740;0;27;0.01378432;
07-05 15:04:26.396 23896 23919 I Unity   : [STATISTIC]401;14297500;0;14296979;845488128;16228352;1485553663;20364;151979;87864;0;79584;326198;1865885;0;0;17704062;5449479;1476562;0;27;0.01430552;
07-05 15:04:26.409 23896 23919 I Unity   : [STATISTIC]402;16717447;0;16717187;845623296;16228352;1485553663;40260;119792;122136;0;70416;309687;2954323;0;0;20896036;5443438;1340260;0;27;0.01672693;
07-05 15:04:26.423 23896 23919 I Unity   : [STATISTIC]403;12589948;0;12589427;847732736;16228352;1485553663;18281;103281;70782;175677;142656;327656;2076665;0;0;15415625;2589219;2164896;0;27;0.01259969;
07-05 15:04:26.438 23896 23919 I Unity   : [STATISTIC]404;11963594;0;11963021;849817600;16228352;1485566367;0;0;0;113854;42343;0;0;0;0;12706351;3253906;2718229;0;27;0.01197479;
07-05 15:04:26.454 23896 23919 I Unity   : [STATISTIC]405;14725052;0;14724584;849965056;16228352;1485570879;29218;106042;102031;0;71354;246354;1711980;0;0;9664790;6376979;1119323;0;27;0.01473526;
07-05 15:04:26.468 23896 23919 I Unity   : [STATISTIC]406;17625000;0;17624687;850485248;16228352;1485570879;45417;115730;150261;0;118438;313281;2348959;0;0;21553236;7246979;1491458;0;27;0.01763453;
07-05 15:04:26.481 23896 23919 I Unity   : [STATISTIC]407;12735937;0;12735625;850624512;16228352;1485570879;25000;139167;93802;0;71042;385156;1955103;0;0;15852236;4250573;851875;0;27;0.01274406;
07-05 15:04:26.495 23896 23919 I Unity   : [STATISTIC]408;14285990;0;14285625;852832256;16228352;1485599999;18125;117136;72604;138802;62760;300157;1790885;0;0;17171670;3799114;2365417;0;27;0.01429641;
07-05 15:04:26.511 23896 23919 I Unity   : [STATISTIC]409;12330625;0;12330312;852832256;16228352;1502381759;23594;134739;76145;0;32917;276928;1807553;0;0;13447135;3742552;1541355;0;27;0.01234333;
07-05 15:04:26.528 23896 23919 I Unity   : [STATISTIC]410;16307864;0;16307552;852832256;16228352;1502381759;0;0;0;0;67292;0;0;0;0;20164416;7311041;2087240;0;27;0.01631646;
07-05 15:04:26.541 23896 23919 I Unity   : [STATISTIC]411;16146979;0;16146510;850698240;16228352;1519158975;20833;110886;81666;0;91510;209167;1608853;0;0;17375109;8174635;925364;0;27;0.01615885;
07-05 15:04:26.557 23896 23919 I Unity   : [STATISTIC]412;15223020;0;15222604;852942848;16228352;1519188127;18073;102552;70469;193594;65990;214531;1471978;0;0;17623333;5466822;2227552;0;27;0.01523479;
07-05 15:04:26.570 23896 23919 I Unity   : [STATISTIC]413;14727813;0;14727343;853180416;16228352;1519192703;28438;113542;103907;0;38072;279584;1941927;0;0;10878852;5548646;1254114;0;27;0.01473875;
07-05 15:04:26.584 23896 23919 I Unity   : [STATISTIC]414;13777344;0;13776980;855621632;16228352;1519188863;18385;126459;76198;124427;119948;239323;1599687;0;0;22045569;3868906;2205781;0;27;0.01378625;
07-05 15:04:26.598 23896 23919 I Unity   : [STATISTIC]415;14025730;0;14025416;857866240;16228352;1535978911;18020;108177;78125;207969;79844;213438;1475781;0;0;22486822;4458854;1958594;0;27;0.01403573;
07-05 15:04:26.612 23896 23919 I Unity   : [STATISTIC]416;14824792;0;14824427;860340224;16228352;1536015291;72344;106510;96354;320104;82499;254583;1793177;0;0;19121050;4041614;2593125;0;27;0.01483943;
07-05 15:04:26.626 23896 23919 I Unity   : [STATISTIC]417;11685885;0;11685521;860340224;16228352;1536015291;22552;111979;91718;0;65573;258594;1633960;0;0;8068905;3432812;1202135;0;27;0.01169542;
07-05 15:04:26.640 23896 23919 I Unity   : [STATISTIC]418;14790938;0;14790521;860540928;16228352;1552792507;0;0;0;0;39375;0;0;0;0;19225051;6031406;1263021;0;27;0.01479448;
07-05 15:04:26.655 23896 23919 I Unity   : [STATISTIC]419;15163542;0;15162969;862998528;16228352;1552803395;22500;105885;80781;281198;66197;260312;1678750;0;0;17687137;5308542;1763959;0;27;0.01519635;
07-05 15:04:26.669 23896 23919 I Unity   : [STATISTIC]420;15538750;0;15538333;865415168;16228352;1552832675;18281;105312;72083;154427;68437;253542;1570885;0;0;12147292;5204635;2439687;0;27;0.01554719;
07-05 15:04:26.682 23896 23919 I Unity   : [STATISTIC]421;13826250;0;13825886;867627008;16228352;1552845603;22396;107604;84635;186094;69479;259427;1799949;0;0;17145308;3482605;2652604;0;27;0.01383849;
07-05 15:04:26.696 23896 23919 I Unity   : [STATISTIC]422;12832031;0;12831459;869986304;16228352;1552858531;19948;104948;74636;350989;70937;231198;1539688;0;0;11673751;2874791;2390208;0;27;0.01283661;
07-05 15:04:26.711 23896 23919 I Unity   : [STATISTIC]423;13417344;0;13416823;872177664;16228352;1586436919;19687;108125;73802;254219;35521;258958;1621979;0;0;17919843;3620208;1779010;0;27;0.0134388;
07-05 15:04:26.725 23896 23919 I Unity   : [STATISTIC]424;15016719;0;15016250;874242048;16228352;1586424655;24010;107916;119322;176615;87969;277343;1686876;0;0;7040521;4953230;2110989;0;27;0.01502563;
07-05 15:04:26.739 23896 23919 I Unity   : [STATISTIC]425;12574636;0;12573906;876433408;16228352;1586462191;0;0;0;139375;69220;0;0;0;0;11525888;3829271;2309115;0;27;0.01258833;
07-05 15:04:26.753 23896 23919 I Unity   : [STATISTIC]426;13523906;0;13523490;876662784;16228352;1586466959;18698;102083;71666;0;70781;229010;1538021;0;0;10359797;5255521;917136;0;27;0.01353307;
07-05 15:04:26.767 23896 23919 I Unity   : [STATISTIC]427;14397500;0;14397240;876883968;16228352;1586466959;18854;103177;75000;0;98854;228229;1467187;0;0;15495206;6265312;838229;0;27;0.01440693;
07-05 15:04:26.781 23896 23919 I Unity   : [STATISTIC]428;14769531;0;14769219;876883968;16228352;1586466959;22761;114531;78437;0;37239;254636;1765209;0;0;15543858;5676458;1242188;0;27;0.01478516;
07-05 15:04:26.795 23896 23919 I Unity   : [STATISTIC]429;15064584;0;15064115;879001600;16228352;1586463027;20208;105052;77291;133333;77345;202344;1697239;0;0;16985316;5324531;2230000;0;27;0.01507578;
07-05 15:04:26.808 23896 23919 I Unity   : [STATISTIC]430;13335000;0;13334583;879001600;16228352;1586467827;22761;114479;84947;0;62499;274480;1705417;0;0;8940417;4335573;1305938;0;27;0.01334318;
07-05 15:04:26.822 23896 23919 I Unity   : [STATISTIC]431;12546355;0;12545989;881266688;16228352;1586499147;0;0;0;671615;71197;0;0;0;0;15919588;3666146;2512760;0;27;0.0125575;
07-05 15:04:26.837 23896 23919 I Unity   : [STATISTIC]432;13018073;0;13017708;881520640;16228352;1603276363;19115;105677;75573;0;67968;214219;1460104;0;0;19921200;5028854;882396;0;27;0.01303026;
