
07-09 11:37:49.537 26015 26038 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-09 11:37:50.486 26015 26038 I Unity   : [STATISTIC]345;15140469;0;15139948;746192896;16003072;898494111;11146;77396;50156;0;0;1041;1501199;0;0;0;0;0;0;10189323;375364;0;27;0.01514615;
07-09 11:37:50.503 26015 26038 I Unity   : [STATISTIC]346;12058489;0;12058021;746192896;16003072;898494111;0;0;0;0;0;0;0;0;0;0;0;0;0;8428750;636406;0;27;0.01207198;
07-09 11:37:50.516 26015 26038 I Unity   : [STATISTIC]347;18026979;0;18026510;746192896;16003072;898494111;11042;37604;57552;0;0;729;1212604;0;0;0;0;0;0;13417604;308698;0;27;0.01804068;
07-09 11:37:50.530 26015 26038 I Unity   : [STATISTIC]348;14843906;0;14843385;746192896;16003072;898494111;12396;44114;92552;0;0;937;1817450;0;0;0;0;0;0;8694427;583594;0;27;0.01484818;
07-09 11:37:50.543 26015 26038 I Unity   : [STATISTIC]349;14288437;0;14287916;746438656;16003072;898494111;13803;44844;105625;0;0;2083;2025261;0;0;0;0;0;0;7347708;482760;0;27;0.01431427;
07-09 11:37:50.557 26015 26038 I Unity   : [STATISTIC]350;10327969;0;10327500;746438656;16003072;898494111;10885;35782;50468;0;0;1042;1230053;0;0;0;0;0;0;5123125;319792;0;27;0.01037026;
07-09 11:37:50.572 26015 26038 I Unity   : [STATISTIC]351;14474166;0;14473698;746438656;16003072;898494111;10000;35052;50000;0;0;677;1222291;0;0;0;0;0;0;10032448;357396;0;27;0.01448646;
07-09 11:37:50.587 26015 26038 I Unity   : [STATISTIC]352;13545729;0;13545104;746438656;16003072;898494111;0;0;0;0;0;0;0;0;0;0;0;0;0;9926979;536823;0;27;0.01355578;
07-09 11:37:50.600 26015 26038 I Unity   : [STATISTIC]353;15840625;0;15840052;746692608;16003072;898494111;11042;38333;58750;0;0;2135;1379635;0;0;0;0;0;0;11047135;331406;0;27;0.01585651;
07-09 11:37:50.614 26015 26038 I Unity   : [STATISTIC]354;13469531;0;13468958;746692608;16003072;898494111;8750;40157;52917;0;0;1510;1171562;0;0;0;0;0;0;8890417;284271;0;27;0.01346937;
07-09 11:37:50.628 26015 26038 I Unity   : [STATISTIC]355;13970782;0;13970312;746692608;16003072;898494111;11250;39271;54687;0;0;938;1261771;0;0;0;0;0;0;9144531;318385;0;27;0.01401354;
07-09 11:37:50.642 26015 26038 I Unity   : [STATISTIC]356;14337292;0;14336927;746692608;16003072;898494111;10052;38750;50156;0;0;1302;1240207;0;0;0;0;0;0;9016511;410052;0;27;0.01434891;
07-09 11:37:50.656 26015 26038 I Unity   : [STATISTIC]357;13392552;0;13392240;746827776;16003072;898494111;9792;34375;45521;0;0;1406;1325260;0;0;0;0;0;0;8755157;299531;0;27;0.01340839;
07-09 11:37:50.669 26015 26038 I Unity   : [STATISTIC]358;14799479;0;14798907;746950656;16003072;898494111;10156;38646;49531;0;0;1041;1839636;0;0;0;0;0;0;9582396;325000;0;27;0.01480401;
07-09 11:37:50.683 26015 26038 I Unity   : [STATISTIC]359;11611041;0;11610521;746950656;16003072;898494111;0;0;0;0;0;0;0;0;0;0;0;0;0;8080781;572500;0;27;0.01162859;
07-09 11:37:50.740 26015 26038 I Unity   : [STATISTIC]360;18862708;0;18862084;746967040;16003072;898494111;15157;58489;83854;0;0;1458;2625937;0;0;0;0;0;0;10411198;2007448;0;27;0.01887745;
07-09 11:37:50.767 26015 26038 I Unity   : [STATISTIC]361;66239114;0;66238594;748240896;16003072;900732383;8906;28282;45572;0;0;1146;1161042;0;0;0;0;0;0;86042;1009166;0;27;0.06624411;
07-09 11:37:50.785 26015 26038 I Unity   : [STATISTIC]362;26211823;0;26211198;750604288;16003072;1328616927;1208489;842604;257449;0;0;232030;11627291;0;0;0;0;0;0;8190052;524844;0;27;0.02622036;
07-09 11:37:50.796 26015 26038 I Unity   : [STATISTIC]363;11361094;0;11360625;753168384;16003072;1328616927;1104062;648646;215625;0;0;89323;5336043;0;0;0;0;0;0;119063;302136;0;27;0.01137578;
07-09 11:37:50.805 26015 26038 I Unity   : [STATISTIC]364;5321614;0;5321198;753451008;16003072;1328616927;0;0;0;0;0;0;0;0;0;0;0;0;0;65364;914583;0;27;0.005335104;
07-09 11:37:50.823 26015 26038 I Unity   : [STATISTIC]365;11247031;0;11246511;754847744;16003072;1328616927;644948;232396;114843;0;0;63646;2569115;0;0;0;0;0;0;3694896;359583;0;27;0.01125661;
07-09 11:37:50.835 26015 26038 I Unity   : [STATISTIC]366;15430156;0;15429739;754999296;16003072;1328616927;0;0;0;0;0;0;0;0;0;0;0;0;0;10008281;518959;0;27;0.01544448;
07-09 11:37:51.176 26015 26038 I Unity   : [STATISTIC]367;344035364;0;344034844;783355904;16003072;1339139647;623594;436146;167084;0;2865;129270;3198490;0;0;0;0;0;0;7417240;4673021;0;27;0.3333333;
07-09 11:37:51.198 26015 26038 I Unity   : [STATISTIC]368;25691666;0;25691198;792506368;16003072;1349650047;2706250;1654426;533854;0;406773;243230;10238020;0;0;0;7135;0;0;62709;2581719;0;27;0.02570458;
07-09 11:37:51.222 26015 26038 I Unity   : [STATISTIC]369;23691562;0;23691146;799203328;16003072;1376945855;1247865;430000;260261;579427;125624;177032;5598958;0;0;0;11406;0;1771;70989;2748698;0;27;0.0237012;
07-09 11:37:51.233 26015 26038 I Unity   : [STATISTIC]370;12116511;0;12116042;805163008;16003072;1381144287;651771;332708;126198;0;62813;228177;3289843;0;0;0;30678;0;0;57708;1216875;0;27;0.012135;
07-09 11:37:51.245 26015 26038 I Unity   : [STATISTIC]371;11167500;0;11167031;810369024;16003072;1402115807;631406;208021;118178;0;64532;168125;2711717;0;0;0;0;0;374844;66562;1578438;0;27;0.01117599;
07-09 11:37:51.261 26015 26038 I Unity   : [STATISTIC]372;9319740;0;9319271;811347968;16003072;1402115807;505937;328385;145000;0;69687;142605;2608020;0;0;0;28385;0;0;41875;1283854;0;27;0.009331614;
07-09 11:37:51.277 26015 26038 I Unity   : [STATISTIC]373;14790052;0;14789427;811347968;16003072;1402115807;0;0;0;0;38594;0;0;0;0;0;13490;0;0;7479896;1455729;0;27;0.01480109;
07-09 11:37:51.293 26015 26038 I Unity   : [STATISTIC]374;18295312;0;18295000;812068864;16003072;1418893023;605833;191198;122760;0;69478;211823;3131666;0;0;0;0;0;0;8738803;863750;0;27;0.01830177;
07-09 11:37:51.315 26015 26038 I Unity   : [STATISTIC]375;28083073;0;28082552;815575040;16003072;1418938539;635729;261510;131510;261458;73646;189323;2979584;0;0;0;34217;0;0;6068958;2313333;0;27;0.02809115;
07-09 11:37:51.330 26015 26038 I Unity   : [STATISTIC]376;15151146;0;15150625;820563968;16003072;1435783259;1618906;681458;329167;204896;86616;397500;6304843;0;0;0;47499;0;0;58281;2513594;0;27;0.01516464;
07-09 11:37:51.343 26015 26038 I Unity   : [STATISTIC]377;12337291;0;12336823;824193024;16003072;1435799803;743021;361875;172343;170625;55261;274636;3535678;0;0;0;59270;0;0;44427;2449636;0;27;0.01234937;
07-09 11:37:51.354 26015 26038 I Unity   : [STATISTIC]378;11805520;0;11805052;827629568;16003072;1435829331;624479;300052;144114;137083;77605;218438;3019635;0;0;0;0;0;250834;49167;2953073;0;27;0.01181937;
07-09 11:37:51.368 26015 26038 I Unity   : [STATISTIC]379;11326302;0;11325886;829988864;16003072;1435849939;0;0;0;87291;68229;0;0;0;0;0;73802;0;0;42031;2433594;0;27;0.01133812;
07-09 11:37:51.383 26015 26038 I Unity   : [STATISTIC]380;13954011;0;13953490;833351680;16003072;1435929423;653386;245208;159584;209531;55052;203750;3127343;0;0;0;70520;0;0;2754219;1768698;0;27;0.01396182;
07-09 11:37:51.397 26015 26038 I Unity   : [STATISTIC]381;14350208;0;14349740;834412544;16003072;1435937903;936562;157709;200937;0;56459;243802;3732864;0;0;0;72657;0;0;3301666;1370104;0;27;0.01436042;
07-09 11:37:51.411 26015 26038 I Unity   : [STATISTIC]382;13397761;0;13397239;835362816;16003072;1435942127;735989;157812;290625;0;28437;204010;3283855;0;0;0;71198;0;0;2575990;1120885;0;27;0.0134088;
07-09 11:37:51.425 26015 26038 I Unity   : [STATISTIC]383;15283021;0;15282396;838389760;16003072;1452740015;884427;151927;152083;314323;62656;282604;3587761;0;0;0;92135;0;0;3310157;2406093;0;27;0.01529229;
07-09 11:37:51.438 26015 26038 I Unity   : [STATISTIC]384;12705833;0;12705469;841166848;16003072;1452727127;0;0;0;192084;62031;0;0;0;0;0;103386;0;0;2266146;2476458;0;27;0.01272062;
07-09 11:37:51.453 26015 26038 I Unity   : [STATISTIC]385;14316354;0;14315938;844443648;16003072;1469527779;781406;168854;223021;164687;87865;230208;3416979;0;0;0;83072;0;0;2422761;2385260;0;27;0.01432625;
07-09 11:37:51.466 26015 26038 I Unity   : [STATISTIC]386;14857812;0;14857187;847462400;16003072;1469556675;718281;150521;116979;124687;81459;231407;3267241;0;0;0;118439;0;0;3140938;2483177;0;27;0.0148674;
07-09 11:37:51.479 26015 26038 I Unity   : [STATISTIC]387;13587552;0;13587031;850190336;16003072;1469612003;827292;136927;158386;234219;45261;315730;3378126;0;0;0;262292;0;0;1345261;2784062;0;27;0.01359995;
07-09 11:37:51.493 26015 26038 I Unity   : [STATISTIC]388;12541406;0;12540937;854077440;16003072;1486401795;667813;133854;122135;320156;55573;327865;3171926;0;0;0;131616;0;0;959844;2619948;0;27;0.01255073;
07-09 11:37:51.507 26015 26038 I Unity   : [STATISTIC]389;15565417;0;15564896;854396928;16003072;1486439435;725625;128959;154948;353281;154689;268281;3204376;0;0;0;0;0;556094;2288802;3385208;0;27;0.01557453;
07-09 11:37:51.520 26015 26038 I Unity   : [STATISTIC]390;12062813;0;12062344;856543232;16003072;1486488959;0;0;0;522031;69843;0;0;0;0;0;107655;0;0;898906;2492031;0;27;0.01207375;
07-09 11:37:51.535 26015 26038 I Unity   : [STATISTIC]391;13841458;0;13840938;857489408;16003072;1486488959;724427;132343;146354;0;29688;346563;3370209;0;0;0;117656;0;0;1275365;707031;0;27;0.01385109;
07-09 11:37:51.548 26015 26038 I Unity   : [STATISTIC]392;15835989;0;15835417;860585984;16003072;1486526175;495782;121146;309166;244375;60677;316093;4035364;0;0;0;130575;0;61146;3078021;2607552;0;27;0.01584656;
07-09 11:37:51.562 26015 26038 I Unity   : [STATISTIC]393;11771667;0;11771250;863342592;16003072;1486559759;34531;146250;125417;250365;66147;253594;2293282;0;0;0;411510;0;0;254896;2413281;0;27;0.01178401;
07-09 11:37:51.577 26015 26038 I Unity   : [STATISTIC]394;13987136;0;13986719;865619968;16003072;1503349647;34688;135729;136614;177448;54948;276666;1839948;0;0;0;165938;0;0;1911614;1729322;0;27;0.01399781;
07-09 11:37:51.590 26015 26038 I Unity   : [STATISTIC]395;14333177;0;14332761;865759232;16003072;1503349647;37760;176355;131406;0;32240;337344;1912709;0;0;0;180834;0;0;2574583;790573;0;27;0.01434234;
07-09 11:37:51.605 26015 26038 I Unity   : [STATISTIC]396;13462656;0;13462240;867807232;16003072;1503357839;0;0;0;115781;57655;0;0;0;0;0;77344;0;0;1955105;2755625;0;27;0.0134724;
07-09 11:37:51.619 26015 26038 I Unity   : [STATISTIC]397;13949479;0;13948907;868102144;16003072;1503362319;69635;132187;144948;0;75521;304947;2015051;0;0;0;89739;0;0;2769219;917916;0;27;0.01395995;
07-09 11:37:51.633 26015 26038 I Unity   : [STATISTIC]398;13908229;0;13907813;868102144;16003072;1503362319;31354;133906;98855;0;95208;409115;2155104;0;0;0;175730;0;0;2796406;1138646;0;27;0.0139199;
07-09 11:37:51.647 26015 26038 I Unity   : [STATISTIC]399;13590469;0;13590000;868495360;16003072;1503362319;43385;126250;84843;0;28437;287239;1832447;0;0;0;82706;0;0;2984479;649271;0;27;0.01359927;
07-09 11:37:51.661 26015 26038 I Unity   : [STATISTIC]400;13905313;0;13904739;868495360;16003072;1503362319;24792;124219;91511;0;119375;317135;1702970;0;0;0;150312;0;0;3501771;1270157;0;27;0.01391771;
07-09 11:37:51.675 26015 26038 I Unity   : [STATISTIC]401;14519166;0;14518646;870735872;16003072;1503362319;34479;163437;105521;241250;65469;225625;2116509;0;0;0;72187;0;0;4067813;2408958;0;27;0.01452828;
07-09 11:37:51.690 26015 26038 I Unity   : [STATISTIC]402;13304844;0;13304375;870871040;16003072;1503362319;0;0;0;0;65417;0;0;0;0;0;58437;0;0;3563177;922135;0;27;0.01331495;
07-09 11:37:51.705 26015 26038 I Unity   : [STATISTIC]403;14171615;0;14170989;868110336;16003072;1520139535;24844;156666;90781;0;32032;476354;2309740;0;0;0;65208;0;0;4765729;634271;0;27;0.01418016;
07-09 11:37:51.720 26015 26038 I Unity   : [STATISTIC]404;14280105;0;14279583;868110336;16003072;1520139535;39688;147448;122813;0;106407;410261;1997135;0;0;0;126507;0;0;5669896;954688;0;27;0.01429063;
07-09 11:37:51.735 26015 26038 I Unity   : [STATISTIC]405;14790261;0;14789948;868110336;16003072;1520139535;25052;123438;79531;0;66770;342031;1966718;0;0;0;53959;0;0;6386458;852240;0;27;0.01480885;
07-09 11:37:51.749 26015 26038 I Unity   : [STATISTIC]406;15399687;0;15399167;868110336;16003072;1520139535;34896;121459;81927;0;83802;263125;1776928;0;0;0;70939;0;0;6594583;1358281;0;27;0.01541203;
07-09 11:37:51.763 26015 26038 I Unity   : [STATISTIC]407;13913437;0;13912968;868507648;16003072;1520139535;23541;125677;86355;0;86561;313334;1674167;0;0;0;60000;0;0;5261250;1478490;0;27;0.01393094;
07-09 11:37:51.781 26015 26038 I Unity   : [STATISTIC]408;14412813;0;14412344;868642816;16003072;1520139535;32500;135833;119375;0;46770;314948;1840678;0;0;0;44582;0;0;5270313;1362761;0;27;0.01442359;
07-09 11:37:51.796 26015 26038 I Unity   : [STATISTIC]409;17602604;0;17602188;868642816;16003072;1520110319;0;0;0;0;78489;0;0;0;0;0;86877;0;0;8413958;1958490;0;27;0.01761349;
07-09 11:37:51.811 26015 26038 I Unity   : [STATISTIC]410;16719427;0;16718958;871133184;16003072;1536895727;54427;127344;131822;148125;74791;312761;1867291;0;0;0;41771;0;0;6864479;1983385;0;27;0.01672938;
07-09 11:37:51.825 26015 26038 I Unity   : [STATISTIC]411;14837187;0;14836719;873324544;16003072;1553702031;25886;128750;87239;174531;70521;289583;1707968;0;0;0;59948;0;0;4428438;2445625;0;27;0.01484698;
07-09 11:37:51.839 26015 26038 I Unity   : [STATISTIC]412;13933021;0;13932500;875384832;16003072;1553722959;33906;125417;101198;132083;96667;335782;1762761;0;0;0;54007;0;0;3732708;2071198;0;27;0.01392214;
07-09 11:37:51.853 26015 26038 I Unity   : [STATISTIC]413;13862604;0;13862188;877928448;16003072;1553735695;20938;117917;75260;158177;60520;298906;1666770;0;0;0;91145;0;0;3507604;2289584;0;27;0.01389531;
07-09 11:37:51.867 26015 26038 I Unity   : [STATISTIC]414;13273645;0;13273177;880046080;16003072;1553740015;20573;118698;85468;259740;62656;249167;1567501;0;0;0;87346;0;0;3575313;2172136;0;27;0.01328516;
07-09 11:37:51.881 26015 26038 I Unity   : [STATISTIC]415;13066146;0;13065625;880046080;16003072;1553744591;27500;123645;86927;0;68593;292448;1719531;0;0;0;87447;0;0;4248958;1263281;0;27;0.01307688;
07-09 11:37:51.895 26015 26038 I Unity   : [STATISTIC]416;16302708;0;16302031;880046080;16003072;1553744591;20625;137552;96302;0;39323;250886;1883334;0;0;0;121197;0;0;5456823;1468958;0;27;0.01629807;
07-09 11:37:51.908 26015 26038 I Unity   : [STATISTIC]417;14624479;0;14623906;882454528;16003072;1570542799;27188;121719;79218;139947;81407;307447;1702813;0;0;0;149480;0;0;3326250;3288073;0;27;0.01465063;
07-09 11:37:51.921 26015 26038 I Unity   : [STATISTIC]418;8701563;0;8701197;882622464;16003072;1570547407;0;0;0;0;75156;0;0;0;0;0;62448;0;0;1532083;1452448;0;27;0.008713906;
07-09 11:37:51.935 26015 26038 I Unity   : [STATISTIC]419;17766354;0;17765730;885223424;16003072;1570511659;23906;146822;83281;262917;147552;296198;2155833;0;0;0;159478;0;0;5833802;2860104;0;27;0.01777641;
07-09 11:37:51.948 26015 26038 I Unity   : [STATISTIC]420;12214427;0;12213958;887250944;16003072;1587297067;28229;116823;77500;135365;70834;290521;1608385;0;0;0;127134;0;0;2017760;2594271;0;27;0.0122237;
07-09 11:37:51.963 26015 26038 I Unity   : [STATISTIC]421;13476146;0;13475833;889573376;16003072;1587334475;31719;125052;86407;116250;47188;285885;1633907;0;0;0;108906;0;0;3277604;2587969;0;27;0.01348693;
07-09 11:37:51.977 26015 26038 I Unity   : [STATISTIC]422;14475365;0;14474896;891801600;16003072;1587360899;35000;131250;105885;326250;36563;314219;1811249;0;0;0;131612;0;0;4369219;2303542;0;27;0.01448562;
07-09 11:37:51.990 26015 26038 I Unity   : [STATISTIC]423;13673438;0;13672761;893939712;16003072;1587390087;0;0;0;212240;76145;0;0;0;0;0;98595;0;0;4099062;2864583;0;27;0.01368115;
