
07-04 11:50:44.900  1539  1582 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameServer Opencraft.Player.PlayerMovementSystem;GameClient Opencraft.Player.PlayerMovementSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 11:51:01.922  1539  1582 I Unity   : [STATISTIC]1485;14094584;0;14094322;2250235904;16392192;4867947323;0;0;0;0;0;0;0;0;0;35886;216198;111927;0;0;0;0;27;0.01409531;
07-04 11:51:01.936  1539  1582 I Unity   : [STATISTIC]1486;14374323;0;14373802;2250731520;16392192;4867947323;0;0;0;0;0;0;0;0;0;30157;213490;114427;0;0;0;0;27;0.0143926;
07-04 11:51:01.949  1539  1582 I Unity   : [STATISTIC]1487;13281041;0;13280573;2252881920;16392192;4867982579;0;0;0;0;0;0;0;0;0;0;0;0;311979;0;0;0;27;0.0132951;
07-04 11:51:01.964  1539  1582 I Unity   : [STATISTIC]1488;12656562;0;12656146;2253127680;16392192;4867982579;0;0;0;0;0;0;0;0;0;33282;174843;116875;0;0;0;0;27;0.01266068;
07-04 11:51:01.979  1539  1582 I Unity   : [STATISTIC]1489;16859636;0;16859219;2255192064;16392192;4884759851;0;0;0;0;0;0;0;0;0;56667;366719;154896;265156;0;0;0;27;0.01687125;
07-04 11:51:01.993  1539  1582 I Unity   : [STATISTIC]1490;14078906;0;14078489;2257403904;16392192;4884796563;0;0;0;0;0;0;0;0;0;44114;171250;120781;271302;0;0;0;27;0.01408636;
07-04 11:51:02.008  1539  1582 I Unity   : [STATISTIC]1491;14770417;0;14769843;2259521536;16392192;4884804755;0;0;0;0;0;0;0;0;0;35417;194740;96979;295261;0;0;0;27;0.01476661;
07-04 11:51:02.022  1539  1582 I Unity   : [STATISTIC]1492;14257239;0;14256771;2261790720;16392192;4901630187;0;0;0;0;0;0;0;0;0;39323;184531;108646;277917;0;0;0;27;0.01429464;
07-04 11:51:02.036  1539  1582 I Unity   : [STATISTIC]1493;14296875;0;14296354;2264088576;16392192;4901654771;0;0;0;0;0;0;0;0;0;529792;238750;123438;278385;0;0;0;27;0.0143037;
07-04 11:51:02.047  1539  1582 I Unity   : [STATISTIC]1494;11284219;0;11283698;2266349568;16392192;4918395519;0;0;0;0;0;0;0;0;0;0;0;0;272968;0;0;0;27;0.01129521;
07-04 11:51:02.062  1539  1582 I Unity   : [STATISTIC]1495;14594219;0;14593750;2267373568;16392192;4918395519;0;0;0;0;0;0;0;0;0;549791;190365;175104;0;0;0;0;27;0.01460094;
07-04 11:51:02.078  1539  1582 I Unity   : [STATISTIC]1496;16098437;0;16097864;2269626368;16392192;4918395519;0;0;0;0;0;0;0;0;0;249792;199167;171823;268958;0;0;0;27;0.01610859;
07-04 11:51:02.093  1539  1582 I Unity   : [STATISTIC]1497;14500990;0;14500521;2271969280;16392192;4918428287;0;0;0;0;0;0;0;0;0;43333;170625;156458;181042;0;0;0;27;0.01451151;
07-04 11:51:02.117  1539  1582 I Unity   : [STATISTIC]1498;14533802;0;14533333;2272432128;16392192;4918428287;0;0;0;0;0;0;0;0;0;45625;190052;158125;0;0;0;0;27;0.0145449;
07-04 11:51:02.130  1539  1582 I Unity   : [STATISTIC]1499;22167343;0;22166927;2272432128;16392192;4918404151;0;0;0;0;0;0;0;0;0;40417;178021;172500;0;0;0;0;27;0.02217526;
07-04 11:51:02.143  1539  1582 I Unity   : [STATISTIC]1500;14040937;0;14040417;2272591872;16392192;4918404151;0;0;0;0;0;0;0;0;0;34427;177344;97083;0;0;0;0;27;0.01404943;
07-04 11:51:02.159  1539  1582 I Unity   : [STATISTIC]1501;14743333;0;14742916;2274963456;16392192;4918412343;0;0;0;0;0;0;0;0;0;34947;201302;109739;169948;0;0;0;27;0.01475563;
07-04 11:51:02.172  1539  1582 I Unity   : [STATISTIC]1502;13218542;0;13217969;2274963456;16392192;4918412343;0;0;0;0;0;0;0;0;0;34167;178386;100834;0;0;0;0;27;0.013225;
07-04 11:51:02.186  1539  1582 I Unity   : [STATISTIC]1503;13316823;0;13315990;2275475456;16392192;4918412343;0;0;0;0;0;0;0;0;0;32344;172396;96094;0;0;0;0;27;0.01332505;
07-04 11:51:02.200  1539  1582 I Unity   : [STATISTIC]1504;11856042;0;11855469;2275475456;16392192;4918412343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01186526;
07-04 11:51:02.214  1539  1582 I Unity   : [STATISTIC]1505;16342968;0;16342552;2276175872;16392192;4918412343;0;0;0;0;0;0;0;0;0;30364;173698;95521;0;0;0;0;27;0.01635328;
07-04 11:51:02.228  1539  1582 I Unity   : [STATISTIC]1506;14286198;0;14285729;2278600704;16392192;4935214135;0;0;0;0;0;0;0;0;0;34583;207760;102969;163386;0;0;0;27;0.0142988;
07-04 11:51:02.242  1539  1582 I Unity   : [STATISTIC]1507;14566823;0;14566355;2281349120;16392192;4936274999;0;0;0;0;0;0;0;0;0;35886;176927;98906;149167;0;0;0;27;0.01457708;
07-04 11:51:02.256  1539  1582 I Unity   : [STATISTIC]1508;13909167;0;13908750;2283814912;16392192;4953104619;0;0;0;0;0;0;0;0;0;30833;174011;101458;225000;0;0;0;27;0.01391505;
07-04 11:51:02.269  1539  1582 I Unity   : [STATISTIC]1509;13091406;0;13090937;2286051328;16392192;4953166663;0;0;0;0;0;0;0;0;0;31406;169792;94427;346666;0;0;0;27;0.01310156;
07-04 11:51:02.282  1539  1582 I Unity   : [STATISTIC]1510;11576146;0;11575677;2288082944;16392192;4953198823;0;0;0;0;0;0;0;0;0;0;0;0;305157;0;0;0;27;0.01158443;
07-04 11:51:02.296  1539  1582 I Unity   : [STATISTIC]1511;13842708;0;13842187;2288082944;16392192;4953198823;0;0;0;0;0;0;0;0;0;33646;176302;99010;0;0;0;0;27;0.01384974;
07-04 11:51:02.311  1539  1582 I Unity   : [STATISTIC]1512;17166927;0;17166458;2290438144;16392192;4953215207;0;0;0;0;0;0;0;0;0;48073;214843;122865;191198;0;0;0;27;0.0171813;
07-04 11:51:02.325  1539  1582 I Unity   : [STATISTIC]1513;12559063;0;12558229;2290438144;16392192;4953215207;0;0;0;0;0;0;0;0;0;33959;176719;121145;0;0;0;0;27;0.01256495;
07-04 11:51:02.339  1539  1582 I Unity   : [STATISTIC]1514;13549948;0;13549531;2290708480;16392192;4953215207;0;0;0;0;0;0;0;0;0;35625;175833;99635;0;0;0;0;27;0.01356104;
07-04 11:51:02.353  1539  1582 I Unity   : [STATISTIC]1515;15392969;0;15392500;2290839552;16392192;4953215207;0;0;0;0;0;0;0;0;0;35781;177708;125000;0;0;0;0;27;0.01542146;
07-04 11:51:02.367  1539  1582 I Unity   : [STATISTIC]1516;11407761;0;11407239;2293137408;16392192;4953223399;0;0;0;0;0;0;0;0;0;0;0;0;271302;0;0;0;27;0.01141427;
07-04 11:51:02.381  1539  1582 I Unity   : [STATISTIC]1517;14743802;0;14743333;2293383168;16392192;4953223399;0;0;0;0;0;0;0;0;0;32292;209323;99583;0;0;0;0;27;0.01475162;
07-04 11:51:02.395  1539  1582 I Unity   : [STATISTIC]1518;14812916;0;14812396;2293383168;16392192;4953223399;0;0;0;0;0;0;0;0;0;45469;188281;124740;0;0;0;0;27;0.0148212;
07-04 11:51:02.408  1539  1582 I Unity   : [STATISTIC]1519;13479948;0;13479479;2293383168;16392192;4953223399;0;0;0;0;0;0;0;0;0;37500;178334;160000;0;0;0;0;27;0.01348979;
07-04 11:51:02.423  1539  1582 I Unity   : [STATISTIC]1520;13413750;0;13413282;2293383168;16392192;4953223399;0;0;0;0;0;0;0;0;0;35937;175521;100416;0;0;0;0;27;0.01342234;
07-04 11:51:02.437  1539  1582 I Unity   : [STATISTIC]1521;14710625;0;14710156;2295525376;16392192;4953247975;0;0;0;0;0;0;0;0;0;36198;176980;99219;292917;0;0;0;27;0.01472073;
07-04 11:51:02.450  1539  1582 I Unity   : [STATISTIC]1522;10521354;0;10520781;2295525376;16392192;4953247975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01053005;
07-04 11:51:02.463  1539  1582 I Unity   : [STATISTIC]1523;17060573;0;17060104;2295525376;16392192;4953247975;0;0;0;0;0;0;0;0;0;32344;172031;109479;0;0;0;0;27;0.01707234;
07-04 11:51:02.478  1539  1582 I Unity   : [STATISTIC]1524;12552448;0;12551979;2295762944;16392192;4953247975;0;0;0;0;0;0;0;0;0;32708;237917;152968;0;0;0;0;27;0.0125613;
07-04 11:51:02.492  1539  1582 I Unity   : [STATISTIC]1525;14881771;0;14881302;2295762944;16392192;4953247975;0;0;0;0;0;0;0;0;0;75521;175208;161250;0;0;0;0;27;0.01489125;
07-04 11:51:02.505  1539  1582 I Unity   : [STATISTIC]1526;14916355;0;14915937;2296254464;16392192;4970025191;0;0;0;0;0;0;0;0;0;35886;185625;100469;0;0;0;0;27;0.0149125;
07-04 11:51:02.519  1539  1582 I Unity   : [STATISTIC]1527;13629584;0;13629167;2298593280;16392192;4986832691;0;0;0;0;0;0;0;0;0;33385;172656;95990;291823;0;0;0;27;0.01365094;
07-04 11:51:02.532  1539  1582 I Unity   : [STATISTIC]1528;11405520;0;11405052;2300878848;16392192;4986849075;0;0;0;0;0;0;0;0;0;0;0;0;315208;0;0;0;27;0.01141594;
07-04 11:51:02.548  1539  1582 I Unity   : [STATISTIC]1529;14091823;0;14091406;2300878848;16392192;4986849075;0;0;0;0;0;0;0;0;0;43906;189323;137396;0;0;0;0;27;0.01409974;
07-04 11:51:02.562  1539  1582 I Unity   : [STATISTIC]1530;17574115;0;17573593;2303299584;16392192;4986865459;0;0;0;0;0;0;0;0;0;36770;185312;119843;273489;0;0;0;27;0.01758495;
07-04 11:51:02.576  1539  1582 I Unity   : [STATISTIC]1531;13505156;0;13504687;2305613824;16392192;4986896359;0;0;0;0;0;0;0;0;0;63489;174010;113073;287812;0;0;0;27;0.0135126;
07-04 11:51:02.590  1539  1582 I Unity   : [STATISTIC]1532;13768802;0;13768333;2307497984;16392192;4986920727;0;0;0;0;0;0;0;0;0;31094;180886;96979;256771;0;0;0;27;0.01377937;
07-04 11:51:02.604  1539  1582 I Unity   : [STATISTIC]1533;14478594;0;14478125;2310049792;16392192;4986955415;0;0;0;0;0;0;0;0;0;42760;175000;116510;282447;0;0;0;27;0.01448667;
07-04 11:51:02.617  1539  1582 I Unity   : [STATISTIC]1534;13018750;0;13018333;2310197248;16392192;4986955415;0;0;0;0;0;0;0;0;0;33645;212187;118021;0;0;0;0;27;0.01302693;
07-04 11:51:02.629  1539  1582 I Unity   : [STATISTIC]1535;9759531;0;9759114;2310332416;16392192;4986955415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009768906;
07-04 11:51:02.645  1539  1582 I Unity   : [STATISTIC]1536;15423906;0;15423385;2310537216;16392192;4986955415;0;0;0;0;0;0;0;0;0;45938;192448;116146;0;0;0;0;27;0.01543104;
07-04 11:51:02.658  1539  1582 I Unity   : [STATISTIC]1537;15087031;0;15086563;2310537216;16392192;4986955415;0;0;0;0;0;0;0;0;0;55261;179062;137344;0;0;0;0;27;0.01509844;
07-04 11:51:02.672  1539  1582 I Unity   : [STATISTIC]1538;13198959;0;13198490;2310537216;16392192;4986955415;0;0;0;0;0;0;0;0;0;33230;179167;103646;0;0;0;0;27;0.01320635;
07-04 11:51:02.687  1539  1582 I Unity   : [STATISTIC]1539;16364740;0;16364218;2310807552;16392192;4986955415;0;0;0;0;0;0;0;0;0;37187;175052;102708;0;0;0;0;27;0.01637667;
07-04 11:51:02.699  1539  1582 I Unity   : [STATISTIC]1540;10586614;0;10585937;2310807552;16392192;4986955415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0105674;
07-04 11:51:02.713  1539  1582 I Unity   : [STATISTIC]1541;14159219;0;14158750;2310807552;16392192;5003732631;0;0;0;0;0;0;0;0;0;31823;177292;122969;0;0;0;0;27;0.01419292;
07-04 11:51:02.727  1539  1582 I Unity   : [STATISTIC]1542;14881927;0;14881458;2310807552;16392192;5003732631;0;0;0;0;0;0;0;0;0;36145;175573;111458;0;0;0;0;27;0.01489182;
07-04 11:51:02.741  1539  1582 I Unity   : [STATISTIC]1543;14632187;0;14631614;2313396224;16392192;5020522135;0;0;0;0;0;0;0;0;0;36146;181406;113125;279792;0;0;0;27;0.01464333;
07-04 11:51:02.756  1539  1582 I Unity   : [STATISTIC]1544;14438385;0;14437917;2315452416;16392192;5020542615;0;0;0;0;0;0;0;0;0;64687;189166;121458;265000;0;0;0;27;0.01444781;
07-04 11:51:02.772  1539  1582 I Unity   : [STATISTIC]1545;16528907;0;16528385;2317905920;16392192;5020558999;0;0;0;0;0;0;0;0;0;39375;180313;105729;259322;0;0;0;27;0.01653656;
07-04 11:51:02.787  1539  1582 I Unity   : [STATISTIC]1546;14574011;0;14573542;2320273408;16392192;5020575383;0;0;0;0;0;0;0;0;0;39375;193125;101042;270781;0;0;0;27;0.01458354;
07-04 11:51:02.800  1539  1582 I Unity   : [STATISTIC]1547;11592656;0;11592083;2322472960;16392192;5037360791;0;0;0;0;0;0;0;0;0;0;0;0;195521;0;0;0;27;0.01160354;
07-04 11:51:02.816  1539  1582 I Unity   : [STATISTIC]1548;15292865;0;15292447;2322710528;16392192;5037360791;0;0;0;0;0;0;0;0;0;41250;180625;120000;0;0;0;0;27;0.01529969;
07-04 11:51:02.839  1539  1582 I Unity   : [STATISTIC]1549;16213386;0;16212917;2324983808;16392192;5037385367;0;0;0;0;0;0;0;0;0;35416;175312;112708;193750;0;0;0;27;0.01622385;
07-04 11:51:02.853  1539  1582 I Unity   : [STATISTIC]1550;23231198;0;23230729;2327216128;16392192;5037416491;0;0;0;0;0;0;0;0;0;35364;208438;177136;317760;0;0;0;27;0.0232401;
07-04 11:51:02.869  1539  1582 I Unity   : [STATISTIC]1551;15070104;0;15069532;2331627520;16392192;5037473995;0;0;0;0;0;0;0;0;0;41042;180209;99895;311562;0;0;0;27;0.01508156;
07-04 11:51:02.885  1539  1582 I Unity   : [STATISTIC]1552;16377917;0;16377396;2333773824;16392192;5037510027;0;0;0;0;0;0;0;0;0;38125;186093;121042;169739;0;0;0;27;0.0163862;
07-04 11:51:02.899  1539  1582 I Unity   : [STATISTIC]1553;13959531;0;13959011;2335916032;16392192;5054296523;0;0;0;0;0;0;0;0;0;35000;176875;95677;280937;0;0;0;27;0.01396885;
07-04 11:51:02.912  1539  1582 I Unity   : [STATISTIC]1554;12702865;0;12702396;2336149504;16392192;5054288331;0;0;0;0;0;0;0;0;0;39688;197916;105156;0;0;0;0;27;0.01271198;
07-04 11:51:02.927  1539  1582 I Unity   : [STATISTIC]1555;15856614;0;15856146;2338447360;16392192;5054346939;0;0;0;0;0;0;0;0;0;43489;175886;115677;293594;0;0;0;27;0.01586729;
07-04 11:51:02.947  1539  1582 I Unity   : [STATISTIC]1556;13312084;0;13311615;2338447360;16392192;5071152091;0;0;0;0;0;0;0;0;0;37084;173802;106198;0;0;0;0;27;0.01332057;
07-04 11:51:02.961  1539  1582 I Unity   : [STATISTIC]1557;20041042;0;20040573;2338447360;16392192;5071161403;0;0;0;0;0;0;0;0;0;87448;212604;140938;0;0;0;0;27;0.02004974;
07-04 11:51:02.973  1539  1582 I Unity   : [STATISTIC]1558;12466666;0;12466093;2338689024;16392192;5071161403;0;0;0;0;0;0;0;0;0;36250;183854;92188;0;0;0;0;27;0.01247604;
07-04 11:51:02.986  1539  1582 I Unity   : [STATISTIC]1559;13347135;0;13346719;2338942976;16392192;5071140515;0;0;0;0;0;0;0;0;0;32709;200104;99010;0;0;0;0;27;0.01335766;
07-04 11:51:02.998  1539  1582 I Unity   : [STATISTIC]1560;11164791;0;11164218;2338942976;16392192;5071140515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01117328;
07-04 11:51:03.018  1539  1582 I Unity   : [STATISTIC]1561;12863959;0;12863438;2339061760;16392192;5071140515;0;0;0;0;0;0;0;0;0;37291;188072;124688;0;0;0;0;27;0.01287552;
07-04 11:51:03.033  1539  1582 I Unity   : [STATISTIC]1562;20442135;0;20441562;2339061760;16392192;5071140515;0;0;0;0;0;0;0;0;0;40000;176771;101459;0;0;0;0;27;0.02045156;
07-04 11:51:03.047  1539  1582 I Unity   : [STATISTIC]1563;16330105;0;16329583;2341195776;16392192;5071183031;0;0;0;0;0;0;0;0;0;151250;181303;178854;288906;0;0;0;27;0.01633943;
07-04 11:51:03.062  1539  1582 I Unity   : [STATISTIC]1564;14584584;0;14584062;2343542784;16392192;5071199415;0;0;0;0;0;0;0;0;0;36615;173542;96563;281979;0;0;0;27;0.01459547;
07-04 11:51:03.074  1539  1582 I Unity   : [STATISTIC]1565;12489844;0;12489322;2343542784;16392192;5071222199;0;0;0;0;0;0;0;0;0;37239;175261;107813;0;0;0;0;27;0.01249828;
07-04 11:51:03.088  1539  1582 I Unity   : [STATISTIC]1566;13310469;0;13310000;2343542784;16392192;5071240887;0;0;0;0;0;0;0;0;0;35989;181615;323907;0;0;0;0;27;0.01329031;
07-04 11:51:03.104  1539  1582 I Unity   : [STATISTIC]1567;16200781;0;16200105;2346037248;16392192;5071240887;0;0;0;0;0;0;0;0;0;37657;178906;103594;188437;0;0;0;27;0.0162426;
07-04 11:51:03.118  1539  1582 I Unity   : [STATISTIC]1568;13454844;0;13454375;2346037248;16392192;5071240887;0;0;0;0;0;0;0;0;0;44844;182761;103281;0;0;0;0;27;0.01346057;
07-04 11:51:03.129  1539  1582 I Unity   : [STATISTIC]1569;10758072;0;10757552;2346037248;16392192;5071240887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0107699;
07-04 11:51:03.142  1539  1582 I Unity   : [STATISTIC]1570;13833021;0;13832500;2346037248;16392192;5071240887;0;0;0;0;0;0;0;0;0;36406;180416;95729;0;0;0;0;27;0.01384135;
07-04 11:51:03.157  1539  1582 I Unity   : [STATISTIC]1571;14298073;0;14297604;2346287104;16392192;5088018103;0;0;0;0;0;0;0;0;0;38073;175521;96979;0;0;0;0;27;0.01430609;
07-04 11:51:03.172  1539  1582 I Unity   : [STATISTIC]1572;15479115;0;15478646;2348527616;16392192;5104811703;0;0;0;0;0;0;0;0;0;38490;177343;101719;163750;0;0;0;27;0.01548917;
07-04 11:51:03.185  1539  1582 I Unity   : [STATISTIC]1573;13173698;0;13173229;2348527616;16392192;5104811703;0;0;0;0;0;0;0;0;0;29636;186719;101510;0;0;0;0;27;0.01318359;
07-04 11:51:03.197  1539  1582 I Unity   : [STATISTIC]1574;9898906;0;9898437;2348527616;16392192;5104811703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009909428;
07-04 11:51:03.212  1539  1582 I Unity   : [STATISTIC]1575;15862604;0;15862188;2350817280;16392192;5104819895;0;0;0;0;0;0;0;0;0;37083;179896;101042;397396;0;0;0;27;0.01587078;
07-04 11:51:03.226  1539  1582 I Unity   : [STATISTIC]1576;15065312;0;15064844;2353254400;16392192;5104851943;0;0;0;0;0;0;0;0;0;38229;174427;96770;288646;0;0;0;27;0.01507484;
07-04 11:51:03.240  1539  1582 I Unity   : [STATISTIC]1577;14358802;0;14358334;2355290112;16392192;5104885979;0;0;0;0;0;0;0;0;0;33230;175260;101823;293229;0;0;0;27;0.0143675;
07-04 11:51:03.253  1539  1582 I Unity   : [STATISTIC]1578;12737135;0;12736614;2355290112;16392192;5104885979;0;0;0;0;0;0;0;0;0;31823;175729;97500;0;0;0;0;27;0.0127449;
07-04 11:51:03.264  1539  1582 I Unity   : [STATISTIC]1579;9741615;0;9741094;2355290112;16392192;5104771623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.00975474;
07-04 11:51:03.276  1539  1582 I Unity   : [STATISTIC]1580;12902500;0;12902031;2355445760;16392192;5104771623;0;0;0;0;0;0;0;0;0;43594;172240;105938;0;0;0;0;27;0.01290953;
07-04 11:51:03.297  1539  1582 I Unity   : [STATISTIC]1581;12530677;0;12530157;2355445760;16392192;5104771623;0;0;0;0;0;0;0;0;0;35469;229896;98073;0;0;0;0;27;0.01254162;
07-04 11:51:03.311  1539  1582 I Unity   : [STATISTIC]1582;22656041;0;22655625;2358059008;16392192;5104771623;0;0;0;0;0;0;0;0;0;38386;197552;113646;374427;0;0;0;27;0.02266672;
07-04 11:51:03.325  1539  1582 I Unity   : [STATISTIC]1583;14447188;0;14446666;2360143872;16392192;5104824699;0;0;0;0;0;0;0;0;0;31511;206823;99948;273594;0;0;0;27;0.01445427;
07-04 11:51:03.338  1539  1582 I Unity   : [STATISTIC]1584;13281146;0;13280625;2360295424;16392192;5121559411;0;0;0;0;0;0;0;0;0;31979;173854;101875;0;0;0;0;27;0.01329099;
07-04 11:51:03.352  1539  1582 I Unity   : [STATISTIC]1585;13745104;0;13744531;2362564608;16392192;5121587203;0;0;0;0;0;0;0;0;0;32031;179739;160468;310833;0;0;0;27;0.0137537;
07-04 11:51:03.364  1539  1582 I Unity   : [STATISTIC]1586;11383281;0;11382657;2364874752;16392192;5121607683;0;0;0;0;0;0;0;0;0;0;0;0;279167;0;0;0;27;0.01139234;
07-04 11:51:03.376  1539  1582 I Unity   : [STATISTIC]1587;12270313;0;12269844;2364968960;16392192;5138388995;0;0;0;0;0;0;0;0;0;39740;174271;100313;0;0;0;0;27;0.01228016;
07-04 11:51:03.390  1539  1582 I Unity   : [STATISTIC]1588;13708282;0;13707760;2367025152;16392192;5138420147;0;0;0;0;0;0;0;0;0;32708;179166;115521;252812;0;0;0;27;0.01371901;
07-04 11:51:03.406  1539  1582 I Unity   : [STATISTIC]1589;14185729;0;14185261;2369474560;16392192;5138467287;0;0;0;0;0;0;0;0;0;31667;177188;92761;312761;0;0;0;27;0.01419479;
07-04 11:51:03.419  1539  1582 I Unity   : [STATISTIC]1590;14784011;0;14783489;2369589248;16392192;5138467287;0;0;0;0;0;0;0;0;0;35781;179375;99739;0;0;0;0;27;0.0147925;
07-04 11:51:03.433  1539  1582 I Unity   : [STATISTIC]1591;9878750;0;9878334;2369626112;16392192;5138467287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009888177;
07-04 11:51:03.448  1539  1582 I Unity   : [STATISTIC]1592;17139479;0;17138907;2369626112;16392192;5138467287;0;0;0;0;0;0;0;0;0;30625;171093;93698;0;0;0;0;27;0.01714719;
07-04 11:51:03.462  1539  1582 I Unity   : [STATISTIC]1593;16151250;0;16150781;2371903488;16392192;5138483671;0;0;0;0;0;0;0;0;0;34427;171146;95260;166667;0;0;0;27;0.01616286;
07-04 11:51:03.476  1539  1582 I Unity   : [STATISTIC]1594;13814166;0;13813802;2374184960;16392192;5138481367;0;0;0;0;0;0;0;0;0;37865;173594;100313;156666;0;0;0;27;0.01382469;
07-04 11:51:03.489  1539  1582 I Unity   : [STATISTIC]1595;13523803;0;13523177;2374418432;16392192;5155258583;0;0;0;0;0;0;0;0;0;39636;184427;121354;0;0;0;0;27;0.01353068;
07-04 11:51:03.503  1539  1582 I Unity   : [STATISTIC]1596;11899531;0;11899063;2374471680;16392192;5155258583;0;0;0;0;0;0;0;0;0;40000;173802;105000;0;0;0;0;27;0.01190844;
07-04 11:51:03.518  1539  1582 I Unity   : [STATISTIC]1597;13523021;0;13522604;2376724480;16392192;5155282999;0;0;0;0;0;0;0;0;0;0;0;0;294896;0;0;0;27;0.01353349;
07-04 11:51:03.532  1539  1582 I Unity   : [STATISTIC]1598;17021666;0;17021146;2376724480;16392192;5155282999;0;0;0;0;0;0;0;0;0;36927;180573;123489;0;0;0;0;27;0.01703109;
07-04 11:51:03.545  1539  1582 I Unity   : [STATISTIC]1599;13055469;0;13054948;2376974336;16392192;5155193027;0;0;0;0;0;0;0;0;0;38177;178229;96407;0;0;0;0;27;0.01306474;
07-04 11:51:03.560  1539  1582 I Unity   : [STATISTIC]1600;14708645;0;14708125;2379218944;16392192;5171978435;0;0;0;0;0;0;0;0;0;31979;178854;104740;286562;0;0;0;27;0.01471771;
07-04 11:51:03.573  1539  1582 I Unity   : [STATISTIC]1601;13218802;0;13218230;2379218944;16392192;5171978435;0;0;0;0;0;0;0;0;0;33178;179531;98437;0;0;0;0;27;0.01322885;
07-04 11:51:03.587  1539  1582 I Unity   : [STATISTIC]1602;14366406;0;14365989;2381672448;16392192;5172020215;0;0;0;0;0;0;0;0;0;39583;178437;106250;266927;0;0;0;27;0.01437594;
07-04 11:51:03.598  1539  1582 I Unity   : [STATISTIC]1603;11375261;0;11374895;2383753216;16392192;5188845431;0;0;0;0;0;0;0;0;0;0;0;0;271094;0;0;0;27;0.01138495;
07-04 11:51:03.614  1539  1582 I Unity   : [STATISTIC]1604;12358542;0;12358125;2384023552;16392192;5188849527;0;0;0;0;0;0;0;0;0;34532;217657;95156;0;0;0;0;27;0.01236521;
07-04 11:51:03.630  1539  1582 I Unity   : [STATISTIC]1605;17778906;0;17778385;2386362368;16392192;5188874103;0;0;0;0;0;0;0;0;0;37395;177448;104792;280104;0;0;0;27;0.01779068;
07-04 11:51:03.644  1539  1582 I Unity   : [STATISTIC]1606;15506719;0;15506250;2388553728;16392192;5188878199;0;0;0;0;0;0;0;0;0;38282;179584;102344;283281;0;0;0;27;0.01551714;
07-04 11:51:03.657  1539  1582 I Unity   : [STATISTIC]1607;13016979;0;13016510;2388553728;16392192;5188900919;0;0;0;0;0;0;0;0;0;57604;181875;100364;0;0;0;0;27;0.0130249;
07-04 11:51:03.670  1539  1582 I Unity   : [STATISTIC]1608;12272709;0;12272292;2388590592;16392192;5188900919;0;0;0;0;0;0;0;0;0;35052;197083;99479;0;0;0;0;27;0.01228422;
07-04 11:51:03.680  1539  1582 I Unity   : [STATISTIC]1609;9890209;0;9889687;2388590592;16392192;5188900919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009899063;
07-04 11:51:03.699  1539  1582 I Unity   : [STATISTIC]1610;13830833;0;13830417;2388656128;16392192;5188900919;0;0;0;0;0;0;0;0;0;36197;179844;100156;0;0;0;0;27;0.01383974;
07-04 11:51:03.715  1539  1582 I Unity   : [STATISTIC]1611;21507135;0;21506719;2388897792;16392192;5188900919;0;0;0;0;0;0;0;0;0;99584;223438;367500;0;0;0;0;27;0.02151719;
07-04 11:51:03.729  1539  1582 I Unity   : [STATISTIC]1612;14026667;0;14026146;2391220224;16392192;5188900919;0;0;0;0;0;0;0;0;0;47500;172760;139479;206406;0;0;0;27;0.01403599;
07-04 11:51:03.742  1539  1582 I Unity   : [STATISTIC]1613;13336823;0;13336354;2391543808;16392192;5188900919;0;0;0;0;0;0;0;0;0;34844;205729;117084;0;0;0;0;27;0.01334443;
07-04 11:51:03.758  1539  1582 I Unity   : [STATISTIC]1614;15378802;0;15378333;2393616384;16392192;5205678135;0;0;0;0;0;0;0;0;0;31614;174844;104739;169115;0;0;0;27;0.01539125;
07-04 11:51:03.782  1539  1582 I Unity   : [STATISTIC]1615;15267448;0;15266980;2396037120;16392192;5205686327;0;0;0;0;0;0;0;0;0;37708;176614;99687;305989;0;0;0;27;0.0152751;
07-04 11:51:03.797  1539  1582 I Unity   : [STATISTIC]1616;24427604;0;24427084;2398113792;16392192;5205711163;0;0;0;0;0;0;0;0;0;41093;189740;128646;385364;0;0;0;27;0.02443542;
