
07-05 14:55:25.889 13683 13709 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 14:55:26.723 13683 13709 I Unity   : [STATISTIC]337;14113698;0;14113229;737030144;16216064;897527671;10104;43958;55885;0;0;1354;1273125;0;0;16576986;9378542;311198;0;27;0.01412776;
07-05 14:55:26.737 13683 13709 I Unity   : [STATISTIC]338;14090417;0;14090104;737030144;16216064;897527671;10886;36666;51406;0;0;1146;1355937;0;0;16356457;9528854;380625;0;27;0.01410573;
07-05 14:55:26.750 13683 13709 I Unity   : [STATISTIC]339;15609688;0;15609218;737050624;16216064;897527671;9062;33541;54531;0;0;990;1208854;0;0;17821823;9873229;287916;0;27;0.01561828;
07-05 14:55:26.765 13683 13709 I Unity   : [STATISTIC]340;11503594;0;11503282;737050624;16216064;897527671;10260;35417;45990;0;0;1302;1124064;0;0;13581512;7358541;283489;0;27;0.01150958;
07-05 14:55:26.780 13683 13709 I Unity   : [STATISTIC]341;14952656;0;14951979;737050624;16216064;897527671;0;0;0;0;0;0;0;0;0;16152451;10970833;852708;0;27;0.01496417;
07-05 14:55:26.793 13683 13709 I Unity   : [STATISTIC]342;15228541;0;15228021;737050624;16216064;897527671;10833;38855;54062;0;0;1771;1277448;0;0;14541976;10372500;326980;0;27;0.01523604;
07-05 14:55:26.808 13683 13709 I Unity   : [STATISTIC]343;12818698;0;12818177;737050624;16216064;897527671;8698;35677;62761;0;0;3386;1352345;0;0;24366714;8309062;299323;0;27;0.01283286;
07-05 14:55:26.821 13683 13709 I Unity   : [STATISTIC]344;15997500;0;15996458;737050624;16216064;897527671;12292;43125;73646;0;0;1510;1759062;0;0;19390526;10012343;539896;0;27;0.01599245;
07-05 14:55:26.835 13683 13709 I Unity   : [STATISTIC]345;12457135;0;12456875;737292288;16216064;897527671;10364;37604;53906;0;0;2187;1319896;0;0;14815421;7477344;323542;0;27;0.0125088;
07-05 14:55:26.848 13683 13709 I Unity   : [STATISTIC]346;14467605;0;14467083;737292288;16216064;897527671;13854;41458;71719;0;0;2188;1720834;0;0;27880620;9099896;449271;0;27;0.01447511;
07-05 14:55:26.862 13683 13709 I Unity   : [STATISTIC]347;14148385;0;14147656;737292288;16216064;897527671;26719;65990;131406;0;0;2344;2120886;0;0;26930627;7663542;749948;0;27;0.01415193;
07-05 14:55:26.879 13683 13709 I Unity   : [STATISTIC]348;10870782;0;10870312;737292288;16216064;897527671;0;0;0;0;0;0;0;0;0;12054949;7344948;427657;0;27;0.01090838;
07-05 14:55:26.893 13683 13709 I Unity   : [STATISTIC]349;19471145;0;19470364;737292288;16216064;897527563;11667;40729;101823;0;0;938;1598176;0;0;22921721;13435000;510417;0;27;0.01947146;
07-05 14:55:26.907 13683 13709 I Unity   : [STATISTIC]350;12383750;0;12383386;737542144;16216064;897527563;10312;39427;57188;0;0;989;1250520;0;0;11810626;7668906;338855;0;27;0.01241141;
07-05 14:55:26.921 13683 13709 I Unity   : [STATISTIC]351;13972813;0;13972500;737542144;16216064;897527563;10729;37552;56562;0;0;1250;1299375;0;0;16189423;9304323;351823;0;27;0.01398714;
07-05 14:55:26.934 13683 13709 I Unity   : [STATISTIC]352;15767135;0;15766823;737542144;16216064;897527563;15208;47969;82969;0;0;886;1839167;0;0;30278849;9857552;414896;0;27;0.01577651;
07-05 14:55:26.949 13683 13709 I Unity   : [STATISTIC]353;11502344;0;11501666;737615872;16216064;897527563;12032;38958;49479;0;0;1302;1315729;0;0;21840361;6747656;304166;0;27;0.01152099;
07-05 14:55:26.963 13683 13709 I Unity   : [STATISTIC]354;13631406;0;13630886;737615872;16216064;897527563;0;0;0;0;0;0;0;0;0;26514168;10269323;485730;0;27;0.01364115;
07-05 14:55:26.976 13683 13709 I Unity   : [STATISTIC]355;16677760;0;16677135;737615872;16216064;897527563;15521;43542;113125;0;0;1927;1962813;0;0;20103177;10417760;476250;0;27;0.01667865;
07-05 14:55:26.991 13683 13709 I Unity   : [STATISTIC]356;10992708;0;10992084;737615872;16216064;897527563;9323;33594;50416;0;0;1146;1148751;0;0;12946769;6479115;284323;0;27;0.01103385;
07-05 14:55:27.004 13683 13709 I Unity   : [STATISTIC]357;15823125;0;15822396;737615872;16216064;897527563;9427;36042;50417;0;0;677;1386458;0;0;18623027;10512813;429115;0;27;0.01583328;
07-05 14:55:27.019 13683 13709 I Unity   : [STATISTIC]358;12730000;0;12729583;737615872;16216064;897527563;10365;36302;61615;0;0;1354;1397135;0;0;14798905;8168542;312396;0;27;0.01274875;
07-05 14:55:27.032 13683 13709 I Unity   : [STATISTIC]359;17232240;0;17231927;737615872;16216064;897527563;13229;49323;93855;0;0;1458;2839897;0;0;20821565;9815521;665468;0;27;0.01724219;
07-05 14:55:27.088 13683 13709 I Unity   : [STATISTIC]360;11785937;0;11785417;737615872;16216064;897527563;9636;33646;57656;0;0;677;1487083;0;0;14392496;6491302;979948;0;27;0.01179625;
07-05 14:55:27.105 13683 13709 I Unity   : [STATISTIC]361;66505417;0;66504635;738930688;16216064;899765835;0;0;0;0;0;0;0;0;0;79593542;3083177;945833;0;27;0.06651198;
07-05 14:55:27.124 13683 13709 I Unity   : [STATISTIC]362;18971250;0;18970730;740814848;16216064;1327650379;1428437;565833;326041;0;0;307969;11448595;0;0;30913225;47291;1108854;0;27;0.01898338;
07-05 14:55:27.135 13683 13709 I Unity   : [STATISTIC]363;11237396;0;11237083;742854656;16216064;1327650379;1140313;126980;287447;0;0;165417;4779478;0;0;15011720;119895;625209;0;27;0.01125719;
07-05 14:55:27.142 13683 13709 I Unity   : [STATISTIC]364;4858854;0;4858437;742858752;16216064;1327650379;0;0;0;0;0;0;0;0;0;7192450;45052;478698;0;27;0.004868333;
07-05 14:55:27.157 13683 13709 I Unity   : [STATISTIC]365;6687083;0;6686719;742993920;16216064;1327650379;0;0;0;0;0;0;0;0;0;8845258;2138594;393281;0;27;0.006696823;
07-05 14:55:27.172 13683 13709 I Unity   : [STATISTIC]366;20216302;0;20215989;744120320;16216064;1327650379;650105;96146;164323;0;0;89636;3422083;0;0;23116246;10814740;607448;0;27;0.02022573;
07-05 14:55:27.181 13683 13709 I Unity   : [STATISTIC]367;13303229;0;13302604;745246720;16216064;1327650379;588229;63906;121042;0;0;61927;2337030;0;0;14270000;5761823;381666;0;27;0.01331234;
07-05 14:55:27.333 13683 13709 I Unity   : [STATISTIC]368;150635573;0;150635104;775090176;16216064;1354950315;605208;93385;110625;0;2758;95625;2734323;0;0;293198275;1650989;4081979;0;27;0.1506493;
07-05 14:55:27.354 13683 13709 I Unity   : [STATISTIC]369;24085781;0;24085417;783552512;16216064;1365485323;1746561;242084;453543;516250;203853;232290;6983904;0;0;35508696;61354;2522708;0;27;0.02409469;
07-05 14:55:27.364 13683 13709 I Unity   : [STATISTIC]370;10049167;0;10048698;786784256;16216064;1375983435;14480;73802;103281;0;70991;87864;1634219;0;0;12433498;50260;650000;0;27;0.0100601;
07-05 14:55:27.376 13683 13709 I Unity   : [STATISTIC]371;9046406;0;9045990;791273472;16216064;1380177739;12917;85104;84219;0;44166;109115;1284636;0;0;11776246;74636;1079375;0;27;0.009057136;
07-05 14:55:27.389 13683 13709 I Unity   : [STATISTIC]372;12543750;0;12543229;796106752;16216064;1384372043;17344;82291;72031;0;28073;442292;1814948;0;0;16006563;2358281;1119323;0;27;0.01255271;
07-05 14:55:27.403 13683 13709 I Unity   : [STATISTIC]373;10060156;0;10059791;796274688;16216064;1384372043;0;0;0;0;97603;0;0;0;0;13287604;3137760;1378281;0;27;0.01007073;
07-05 14:55:27.419 13683 13709 I Unity   : [STATISTIC]374;14408698;0;14408229;796438528;16216064;1401149259;12448;63698;52552;0;50103;79896;1283125;0;0;15745520;7018229;816094;0;27;0.01441922;
07-05 14:55:27.433 13683 13709 I Unity   : [STATISTIC]375;18306146;0;18305625;796438528;16216064;1401149259;29532;84896;116771;0;82864;127708;2191771;0;0;20089056;8232448;1516510;0;27;0.0183163;
07-05 14:55:27.444 13683 13709 I Unity   : [STATISTIC]376;13052864;0;13052448;798511104;16216064;1401174627;14323;71146;60365;188229;67709;87292;1320208;0;0;15958068;3892135;2322187;0;27;0.01306516;
07-05 14:55:27.462 13683 13709 I Unity   : [STATISTIC]377;19524010;0;19523698;801148928;16216064;1417992739;11719;69896;51458;172760;54063;102552;1284740;0;0;26654009;2241979;2334531;0;27;0.01952953;
07-05 14:55:27.472 13683 13709 I Unity   : [STATISTIC]378;10044843;0;10044531;803454976;16216064;1418029507;15260;87552;56354;178542;67136;137188;1506249;0;0;14502865;44167;2548854;0;27;0.01006115;
07-05 14:55:27.483 13683 13709 I Unity   : [STATISTIC]379;8360312;0;8360000;805990400;16216064;1418054211;0;0;0;128803;100573;0;0;0;0;11713960;73490;2625156;0;27;0.008371875;
07-05 14:55:27.500 13683 13709 I Unity   : [STATISTIC]380;12308437;0;12307916;806457344;16216064;1418062563;12917;66719;88020;0;39895;106875;1276822;0;0;11411306;3106823;758906;0;27;0.01231635;
07-05 14:55:27.513 13683 13709 I Unity   : [STATISTIC]381;17633802;0;17633438;808939520;16216064;1434889859;15208;92657;70729;175625;69635;124011;1645000;0;0;20336101;7353125;2500886;0;27;0.017645;
07-05 14:55:27.526 13683 13709 I Unity   : [STATISTIC]382;12974323;0;12974011;811241472;16216064;1434944195;12969;67187;57188;180000;59270;149219;1474845;0;0;11426088;3342448;2392761;0;27;0.01298469;
07-05 14:55:27.541 13683 13709 I Unity   : [STATISTIC]383;11223281;0;11222968;813735936;16216064;1434956643;0;0;0;132969;64844;0;0;0;0;10067559;3030000;2579636;0;27;0.01123255;
07-05 14:55:27.555 13683 13709 I Unity   : [STATISTIC]384;15583854;0;15583385;816017408;16216064;1434931275;18594;68541;68958;187968;38542;99115;1529739;0;0;17031458;6514688;1536979;0;27;0.01559349;
07-05 14:55:27.568 13683 13709 I Unity   : [STATISTIC]385;14861979;0;14861562;818425856;16216064;1434970019;12656;84375;81094;215677;36875;137604;1413697;0;0;11931614;5191407;2626615;0;27;0.01487411;
07-05 14:55:27.582 13683 13709 I Unity   : [STATISTIC]386;14337448;0;14337083;820936704;16216064;1451829967;17083;82760;69063;267865;51250;76615;1427500;0;0;12014534;3917709;3001875;0;27;0.01434745;
07-05 14:55:27.595 13683 13709 I Unity   : [STATISTIC]387;10935469;0;10935104;821334016;16216064;1468611503;12083;68385;53437;0;52136;131198;1346771;0;0;12353333;2807135;1256875;0;27;0.0109449;
07-05 14:55:27.610 13683 13709 I Unity   : [STATISTIC]388;13471093;0;13470625;823685120;16216064;1468640431;0;0;0;252917;59219;0;0;0;0;16852086;5135417;2632292;0;27;0.01348172;
07-05 14:55:27.624 13683 13709 I Unity   : [STATISTIC]389;18104584;0;18104166;822013952;16216064;1468661199;26823;80781;124427;176875;53854;204219;2175782;0;0;13328490;6936771;2984896;0;27;0.01811437;
07-05 14:55:27.635 13683 13709 I Unity   : [STATISTIC]390;12896615;0;12896354;824872960;16216064;1485459215;13542;68958;60052;144114;52656;140312;1497031;0;0;10871252;2924479;2630989;0;27;0.01290708;
07-05 14:55:27.650 13683 13709 I Unity   : [STATISTIC]391;10525729;0;10525313;827731968;16216064;1485548023;12604;68438;56354;530625;48490;97917;1427865;0;0;12737912;1090937;2051198;0;27;0.0105351;
07-05 14:55:27.664 13683 13709 I Unity   : [STATISTIC]392;15338906;0;15338386;830296064;16216064;1485556823;23542;83854;112969;319270;67761;123855;1601927;0;0;11765884;5465261;2299063;0;27;0.01534813;
07-05 14:55:27.678 13683 13709 I Unity   : [STATISTIC]393;14272604;0;14272344;832487424;16216064;1485569495;20781;67396;100990;151302;74270;179271;1752605;0;0;12909168;3824896;2470521;0;27;0.01428396;
07-05 14:55:27.691 13683 13709 I Unity   : [STATISTIC]394;11829791;0;11829479;832655360;16216064;1485573975;11875;67031;60990;0;30937;102812;1459583;0;0;11458546;3016823;1015313;0;27;0.01184078;
07-05 14:55:27.706 13683 13709 I Unity   : [STATISTIC]395;14329895;0;14329427;832655360;16216064;1485573975;0;0;0;0;62656;0;0;0;0;21060416;4223490;973802;0;27;0.01434083;
07-05 14:55:27.719 13683 13709 I Unity   : [STATISTIC]396;13382188;0;13381719;832892928;16216064;1485573975;18125;70157;85990;0;72708;152657;1430158;0;0;22969690;5016094;727813;0;27;0.01339432;
07-05 14:55:27.735 13683 13709 I Unity   : [STATISTIC]397;14414947;0;14414583;835084288;16216064;1485573975;13803;66615;70833;195573;56042;83490;1524634;0;0;17722917;5003073;2061041;0;27;0.0144249;
07-05 14:55:27.748 13683 13709 I Unity   : [STATISTIC]398;14616302;0;14615885;835219456;16216064;1485573975;12292;69739;56250;0;33645;84219;1335938;0;0;10190055;5924010;1432031;0;27;0.01462958;
07-05 14:55:27.762 13683 13709 I Unity   : [STATISTIC]399;12642084;0;12641718;835219456;16216064;1485573975;13594;83698;56041;0;58959;221511;1655156;0;0;15792190;4551250;812084;0;27;0.01265302;
07-05 14:55:27.777 13683 13709 I Unity   : [STATISTIC]400;12900364;0;12900000;835219456;16216064;1485573975;0;0;0;0;120364;0;0;0;0;16125628;6167448;1236823;0;27;0.01290974;
07-05 14:55:27.795 13683 13709 I Unity   : [STATISTIC]401;15746355;0;15745885;835387392;16216064;1485573975;26875;110417;102864;0;39115;122500;1555469;0;0;18907655;7752969;710000;0;27;0.01575839;
07-05 14:55:27.812 13683 13709 I Unity   : [STATISTIC]402;21580729;0;21580208;837668864;16216064;1502380279;30000;93073;110781;112709;68281;169427;2387291;0;0;26551103;10389428;2917709;0;27;0.02159104;
07-05 14:55:27.825 13683 13709 I Unity   : [STATISTIC]403;13593959;0;13593594;838066176;16216064;1502384791;12968;70156;59740;0;57865;119635;1254948;0;0;6940836;5590468;859011;0;27;0.01360406;
07-05 14:55:27.838 13683 13709 I Unity   : [STATISTIC]404;12753333;0;12752813;838336512;16216064;1502384791;15625;72135;66875;0;31666;141041;1360937;0;0;15370781;5479896;715364;0;27;0.01276318;
07-05 14:55:27.852 13683 13709 I Unity   : [STATISTIC]405;15772812;0;15772031;838746112;16216064;1502384791;13021;65625;51771;0;81875;96771;1227656;0;0;19675574;5949635;726459;0;27;0.01577562;
07-05 14:55:27.865 13683 13709 I Unity   : [STATISTIC]406;11848125;0;11847656;838246400;16216064;1502384791;11979;97447;69896;0;66875;102344;1355416;0;0;12535202;3747396;993698;0;27;0.01189552;
07-05 14:55:27.879 13683 13709 I Unity   : [STATISTIC]407;12795989;0;12795677;838246400;16216064;1502384791;17656;67448;76771;0;29896;96042;1487657;0;0;19634737;4577708;1335938;0;27;0.01280573;
07-05 14:55:27.893 13683 13709 I Unity   : [STATISTIC]408;15883854;0;15883594;837484544;16216064;1502384791;0;0;0;0;57344;0;0;0;0;21461772;6332500;1585730;0;27;0.01589266;
07-05 14:55:27.906 13683 13709 I Unity   : [STATISTIC]409;11637188;0;11636719;837484544;16216064;1502376471;11823;68073;60052;0;68229;127656;1257603;0;0;13259586;3865364;764427;0;27;0.01165984;
07-05 14:55:27.922 13683 13709 I Unity   : [STATISTIC]410;13463958;0;13463438;837484544;16216064;1502376471;11354;66667;54792;0;66146;89271;1317760;0;0;14212813;5672396;1077917;0;27;0.01347625;
07-05 14:55:27.936 13683 13709 I Unity   : [STATISTIC]411;20539114;0;20538750;839561216;16216064;1519187059;45416;107031;192031;472083;208488;194219;2665781;0;0;24946924;7930000;3480886;0;27;0.02054958;
07-05 14:55:27.951 13683 13709 I Unity   : [STATISTIC]412;11273281;0;11272917;839897088;16216064;1519199795;14011;71197;84010;106979;88698;138437;1430886;0;0;14505366;1519791;2127188;0;27;0.01128286;
07-05 14:55:27.963 13683 13709 I Unity   : [STATISTIC]413;14155104;0;14154740;841949184;16216064;1519220755;12656;66197;56563;165209;32968;91771;1260157;0;0;10930520;4973906;1872292;0;27;0.01416422;
07-05 14:55:27.978 13683 13709 I Unity   : [STATISTIC]414;13601302;0;13600938;844361728;16216064;1535993875;13698;69063;91511;152083;92449;158125;1380676;0;0;12125158;3450000;2113125;0;27;0.01361104;
07-05 14:55:27.991 13683 13709 I Unity   : [STATISTIC]415;12969271;0;12968542;844595200;16216064;1535998483;16562;122343;75105;0;69583;117916;1442760;0;0;20320838;4399844;1380937;0;27;0.01297792;
07-05 14:55:28.006 13683 13709 I Unity   : [STATISTIC]416;11795052;0;11794740;844595200;16216064;1535998483;0;0;0;0;68801;0;0;0;0;14780675;4781667;1553854;0;27;0.01181135;
07-05 14:55:28.020 13683 13709 I Unity   : [STATISTIC]417;15534479;0;15534115;844820480;16216064;1552775699;12188;66459;56093;0;40781;97552;1313542;0;0;16887961;7840104;789688;0;27;0.01554797;
07-05 14:55:28.035 13683 13709 I Unity   : [STATISTIC]418;15423334;0;15422864;847122432;16216064;1552783891;11041;64479;54948;272083;32864;90833;1215468;0;0;26016511;6144375;1795885;0;27;0.01543323;
07-05 14:55:28.048 13683 13709 I Unity   : [STATISTIC]419;14840105;0;14839791;849399808;16216064;1552762195;12292;69844;56823;224219;60418;91302;1294219;0;0;24208642;5223073;2082187;0;27;0.01485104;
07-05 14:55:28.062 13683 13709 I Unity   : [STATISTIC]420;13560990;0;13560677;851460096;16216064;1552795775;13646;67187;60729;213646;77760;151094;1407187;0;0;12416307;3798021;2077812;0;27;0.01356896;
07-05 14:55:28.076 13683 13709 I Unity   : [STATISTIC]421;13143750;0;13143386;853549056;16216064;1552816831;13073;72344;57344;145156;63489;127396;1378332;0;0;11608069;4082761;1733646;0;27;0.01315448;
07-05 14:55:28.090 13683 13709 I Unity   : [STATISTIC]422;13086406;0;13085937;855674880;16216064;1552829695;0;0;0;137812;100990;0;0;0;0;11371137;4706510;2173177;0;27;0.01309604;
07-05 14:55:28.104 13683 13709 I Unity   : [STATISTIC]423;13474739;0;13474427;856035328;16216064;1552829695;12760;108698;54011;0;67136;155365;1492500;0;0;8040885;5703750;695989;0;27;0.01348437;
07-05 14:55:28.118 13683 13709 I Unity   : [STATISTIC]424;14951198;0;14950886;856035328;16216064;1552816671;11771;74427;101771;0;72709;90312;1396407;0;0;16105628;6461615;1395625;0;27;0.0149701;
07-05 14:55:28.132 13683 13709 I Unity   : [STATISTIC]425;13759843;0;13759479;856035328;16216064;1552816671;12292;64271;54479;0;55573;93230;1218386;0;0;14782499;5803698;1237448;0;27;0.01377359;
07-05 14:55:28.146 13683 13709 I Unity   : [STATISTIC]426;13782708;0;13782396;856035328;16216064;1552816671;12188;64428;56302;0;30938;86354;1214584;0;0;14884948;5834062;1125885;0;27;0.01379453;
07-05 14:55:28.160 13683 13709 I Unity   : [STATISTIC]427;16213646;0;16213178;858537984;16216064;1569639363;13906;66875;60000;365417;79427;92084;1562291;0;0;19393226;6281875;2307812;0;27;0.01622448;
07-05 14:55:28.172 13683 13709 I Unity   : [STATISTIC]428;13010989;0;13010469;860594176;16216064;1569660483;0;0;0;147969;64741;0;0;0;0;11076926;3931979;2597084;0;27;0.01302052;
07-05 14:55:28.187 13683 13709 I Unity   : [STATISTIC]429;10713958;0;10713594;860741632;16216064;1569665219;13438;70313;59375;0;52604;141823;1455937;0;0;7505259;3062031;784479;0;27;0.0107263;
07-05 14:55:28.201 13683 13709 I Unity   : [STATISTIC]430;17221875;0;17221302;863035392;16216064;1586442435;14583;66666;59375;108125;70885;131406;1343907;0;0;20442817;7360208;2318229;0;27;0.01723073;
