
06-27 11:23:54.896 15649 15674 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-27 11:23:55.365 15649 15674 I Unity   : [STATISTIC]310;11499218;11498698;767467520;16392192;919084419;0;0;0;0;0;0;0;0;0;677;0;0;0;0.01150604;
06-27 11:23:55.380 15649 15674 I Unity   : [STATISTIC]311;15178385;15178021;767991808;16392192;919084419;0;0;0;0;0;0;0;0;0;365;0;0;0;0.01518479;
06-27 11:23:55.393 15649 15674 I Unity   : [STATISTIC]312;14673438;14672969;768208896;16392192;919084419;0;0;0;0;0;0;0;0;0;521;0;0;0;0.01467938;
06-27 11:23:55.406 15649 15674 I Unity   : [STATISTIC]313;14987032;14986666;768450560;16392192;919092611;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01499677;
06-27 11:23:55.420 15649 15674 I Unity   : [STATISTIC]314;19846146;19845729;768294912;16392192;918044035;0;0;0;0;0;0;0;0;0;2137240;0;0;27;0.01985401;
06-27 11:23:55.434 15649 15674 I Unity   : [STATISTIC]315;6152552;6152083;768544768;16392192;918044035;0;0;0;0;0;0;0;0;0;12239;0;0;27;0.006162604;
06-27 11:23:55.448 15649 15674 I Unity   : [STATISTIC]316;14055677;14055209;768544768;16392192;918044035;0;0;0;0;0;0;0;0;0;16927;0;0;27;0.0140601;
06-27 11:23:55.462 15649 15674 I Unity   : [STATISTIC]317;14068385;14068021;768544768;16392192;918044035;0;0;0;0;0;0;0;0;0;12604;0;0;27;0.0140774;
06-27 11:23:55.475 15649 15674 I Unity   : [STATISTIC]318;15304479;15304063;768544768;16392192;918044035;0;0;0;0;0;0;0;0;0;14271;0;0;27;0.01531208;
06-27 11:23:55.490 15649 15674 I Unity   : [STATISTIC]319;10974011;10973542;768782336;16392192;918044035;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0109749;
06-27 11:23:55.502 15649 15674 I Unity   : [STATISTIC]320;17246927;17246250;768782336;16392192;918044035;0;0;0;0;0;0;0;0;0;15104;0;0;27;0.01726167;
06-27 11:23:55.518 15649 15674 I Unity   : [STATISTIC]321;10239948;10239687;768786432;16392192;918044035;0;0;0;0;0;0;0;0;0;9114;0;0;27;0.01027078;
06-27 11:23:55.530 15649 15674 I Unity   : [STATISTIC]322;17195781;17195416;768786432;16392192;918044035;0;0;0;0;0;0;0;0;0;16979;0;0;27;0.01719594;
06-27 11:23:55.543 15649 15674 I Unity   : [STATISTIC]323;13729323;13728542;769024000;16392192;918044035;0;0;0;0;0;0;0;0;0;20105;0;0;27;0.01374115;
06-27 11:23:55.559 15649 15674 I Unity   : [STATISTIC]324;9385156;9384792;769024000;16392192;918044035;0;0;0;0;0;0;0;0;0;10313;0;0;27;0.009420521;
06-27 11:23:55.574 15649 15674 I Unity   : [STATISTIC]325;16257657;16257187;769024000;16392192;918044035;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01625891;
06-27 11:23:55.586 15649 15674 I Unity   : [STATISTIC]326;16610573;16610156;769024000;16392192;918044035;0;0;0;0;0;0;0;0;0;16458;0;0;27;0.01662641;
06-27 11:23:55.599 15649 15674 I Unity   : [STATISTIC]327;12131719;12130990;769269760;16392192;918044035;0;0;0;0;0;0;0;0;0;11302;0;0;27;0.01214682;
06-27 11:23:55.615 15649 15674 I Unity   : [STATISTIC]328;11493594;11493281;769269760;16392192;918044035;0;0;0;0;0;0;0;0;0;11719;0;0;27;0.0115237;
06-27 11:23:55.628 15649 15674 I Unity   : [STATISTIC]329;17481562;17481042;769269760;16392192;917912963;0;0;0;0;0;0;0;0;0;14115;0;0;27;0.01748651;
06-27 11:23:55.643 15649 15674 I Unity   : [STATISTIC]330;10940834;10940261;769269760;16392192;917912963;0;0;0;0;0;0;0;0;0;9063;0;0;27;0.01095146;
06-27 11:23:55.657 15649 15674 I Unity   : [STATISTIC]331;14477396;14477031;769306624;16392192;917912963;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01447563;
06-27 11:23:55.670 15649 15674 I Unity   : [STATISTIC]332;15649947;15649427;769306624;16392192;917912963;0;0;0;0;0;0;0;0;0;9271;0;0;27;0.01567161;
06-27 11:23:55.691 15649 15674 I Unity   : [STATISTIC]333;12175834;12175365;769306624;16392192;917913071;0;0;0;0;0;0;0;0;0;8385;0;0;27;0.01220078;
06-27 11:23:55.703 15649 15674 I Unity   : [STATISTIC]334;23034219;23033646;769306624;16392192;917913071;0;0;0;0;0;0;0;0;0;16250;0;0;27;0.02303453;
06-27 11:23:55.719 15649 15674 I Unity   : [STATISTIC]335;10041198;10040729;769540096;16392192;917913071;0;0;0;0;0;0;0;0;0;8125;0;0;27;0.01006802;
06-27 11:23:55.734 15649 15674 I Unity   : [STATISTIC]336;17089271;17088906;769540096;16392192;917913071;0;0;0;0;0;0;0;0;0;13386;0;0;27;0.01709771;
06-27 11:23:55.747 15649 15674 I Unity   : [STATISTIC]337;17571094;17570417;769540096;16392192;917913071;0;0;0;0;0;0;0;0;0;12500;0;0;27;0.01757396;
06-27 11:23:55.762 15649 15674 I Unity   : [STATISTIC]338;9722604;9722084;769540096;16392192;917913071;0;0;0;0;0;0;0;0;0;10000;0;0;27;0.009737656;
06-27 11:23:55.776 15649 15674 I Unity   : [STATISTIC]339;13048177;13047760;769540096;16392192;917913071;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01305662;
06-27 11:23:55.788 15649 15674 I Unity   : [STATISTIC]340;17024740;17024218;769540096;16392192;917913071;0;0;0;0;0;0;0;0;0;15625;0;0;27;0.01703114;
06-27 11:23:55.803 15649 15674 I Unity   : [STATISTIC]341;10809219;10808698;769540096;16392192;917913071;0;0;0;0;0;0;0;0;0;9271;0;0;27;0.01082313;
06-27 11:23:55.816 15649 15674 I Unity   : [STATISTIC]342;16462188;16461667;769540096;16392192;917913071;0;0;0;0;0;0;0;0;0;14375;0;0;27;0.01646198;
06-27 11:23:55.831 15649 15674 I Unity   : [STATISTIC]343;11610468;11609948;769789952;16392192;917913071;0;0;0;0;0;0;0;0;0;9635;0;0;27;0.01164187;
06-27 11:23:55.845 15649 15674 I Unity   : [STATISTIC]344;14249375;14248854;769789952;16392192;917913071;0;0;0;0;0;0;0;0;0;10365;0;0;27;0.01426229;
06-27 11:23:55.859 15649 15674 I Unity   : [STATISTIC]345;14425938;14425521;769667072;16392192;917913071;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01443344;
06-27 11:23:55.873 15649 15674 I Unity   : [STATISTIC]346;15038229;15037812;769667072;16392192;917913071;0;0;0;0;0;0;0;0;0;13125;0;0;27;0.01505167;
06-27 11:23:55.888 15649 15674 I Unity   : [STATISTIC]347;13093542;13093229;769667072;16392192;917913071;0;0;0;0;0;0;0;0;0;8177;0;0;27;0.01310568;
06-27 11:23:55.901 15649 15674 I Unity   : [STATISTIC]348;15673437;15672865;769908736;16392192;917913071;0;0;0;0;0;0;0;0;0;13437;0;0;27;0.01568568;
06-27 11:23:55.916 15649 15674 I Unity   : [STATISTIC]349;12899479;12899011;769908736;16392192;917913071;0;0;0;0;0;0;0;0;0;10000;0;0;27;0.0129049;
06-27 11:23:55.928 15649 15674 I Unity   : [STATISTIC]350;14972760;14971979;769908736;16392192;917913071;0;0;0;0;0;0;0;0;0;15365;0;0;27;0.01497687;
06-27 11:23:55.942 15649 15674 I Unity   : [STATISTIC]351;11032969;11032604;770138112;16392192;917913071;0;0;0;0;0;0;0;0;0;9375;0;0;27;0.01107245;
06-27 11:23:55.958 15649 15674 I Unity   : [STATISTIC]352;13473437;13472916;770138112;16392192;917913071;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01347974;
06-27 11:23:55.970 15649 15674 I Unity   : [STATISTIC]353;18022864;18022343;770138112;16392192;917913071;0;0;0;0;0;0;0;0;0;13281;0;0;27;0.01801964;
06-27 11:23:55.984 15649 15674 I Unity   : [STATISTIC]354;12031563;12031094;770138112;16392192;917913071;0;0;0;0;0;0;0;0;0;13437;0;0;27;0.01207646;
06-27 11:23:55.999 15649 15674 I Unity   : [STATISTIC]355;12388333;12387761;770138112;16392192;917913071;0;0;0;0;0;0;0;0;0;9583;0;0;27;0.0124126;
06-27 11:23:56.013 15649 15674 I Unity   : [STATISTIC]356;15693489;15692760;770138112;16392192;917913071;0;0;0;0;0;0;0;0;0;12135;0;0;27;0.01569734;
06-27 11:23:56.026 15649 15674 I Unity   : [STATISTIC]357;16415208;16414739;770138112;16392192;917913071;0;0;0;0;0;0;0;0;0;15782;0;0;27;0.01641911;
06-27 11:23:56.081 15649 15674 I Unity   : [STATISTIC]358;12223281;12222657;770371584;16392192;917913071;0;0;0;0;0;0;0;0;0;10417;0;0;27;0.01226005;
06-27 11:23:56.109 15649 15674 I Unity   : [STATISTIC]359;66554479;66554063;761446400;16392192;920151343;0;0;0;0;0;0;0;0;0;0;0;0;27;0.06656922;
06-27 11:23:56.147 15649 15674 I Unity   : [STATISTIC]360;46937240;46936615;804368384;16392192;1406817583;0;0;0;0;0;0;0;0;0;1862291;0;0;27;0.04507516;
06-27 11:23:56.226 15649 15674 I Unity   : [STATISTIC]361;79068593;79067812;891494400;16392192;1473951023;0;0;0;0;0;0;0;0;0;2222395;0;0;27;0.07470047;
06-27 11:23:56.329 15649 15674 I Unity   : [STATISTIC]362;103086875;103085677;937041920;16392192;1608189231;0;0;0;0;0;0;0;0;0;2678853;0;0;27;0.1009702;
06-27 11:23:56.425 15649 15674 I Unity   : [STATISTIC]363;96473959;96473229;942395392;16392192;1616557359;0;0;0;0;0;0;0;0;0;2718175;0;0;27;0.09733495;
06-27 11:23:56.519 15649 15674 I Unity   : [STATISTIC]364;93941563;93940989;950022144;16392192;1643840707;0;0;0;0;0;0;0;0;0;2355677;0;0;27;0.0938275;
06-27 11:23:56.769 15649 15674 I Unity   : [STATISTIC]365;246819218;246818125;977825792;16392192;1654363427;0;0;0;0;0;0;0;0;0;2412916;0;0;27;0.2458858;
06-27 11:23:56.879 15649 15674 I Unity   : [STATISTIC]366;113057083;113056458;981770240;16392192;1681675651;0;0;0;0;0;0;0;0;0;2703385;503750;0;27;0.1141504;
06-27 11:23:56.974 15649 15674 I Unity   : [STATISTIC]367;95217604;95216718;984465408;16392192;1683764675;0;0;0;0;0;0;0;0;0;2746510;0;0;27;0.09580802;
06-27 11:23:57.070 15649 15674 I Unity   : [STATISTIC]368;95592760;95592135;999985152;16392192;1713180215;0;0;0;0;0;0;0;0;0;2705416;175833;0;27;0.09549625;
06-27 11:23:57.162 15649 15674 I Unity   : [STATISTIC]369;92234740;92234167;997871616;16392192;1717374519;0;0;0;0;0;0;0;0;0;2659896;0;0;27;0.09249521;
06-27 11:23:57.265 15649 15674 I Unity   : [STATISTIC]370;102909115;102908542;1002958848;16392192;1742556767;0;0;0;0;0;0;0;0;0;2428959;173333;0;27;0.1031078;
06-27 11:23:57.357 15649 15674 I Unity   : [STATISTIC]371;91844166;91843229;1012240384;16392192;1742569119;0;0;0;0;0;0;0;0;0;2398645;109219;0;27;0.09231433;
06-27 11:23:57.443 15649 15674 I Unity   : [STATISTIC]372;86315312;86314636;1012228096;16392192;1742627519;0;0;0;0;0;0;0;0;0;2662655;169687;0;27;0.08647276;
06-27 11:23:57.532 15649 15674 I Unity   : [STATISTIC]373;89221407;89220521;1021022208;16392192;1633588191;0;0;0;0;0;0;0;0;0;2635677;107761;0;27;0.08863437;
06-27 11:23:57.621 15649 15674 I Unity   : [STATISTIC]374;88577448;88576719;1020395520;16392192;1633650443;0;0;0;0;0;0;0;0;0;2776094;239011;0;27;0.08885489;
06-27 11:23:57.708 15649 15674 I Unity   : [STATISTIC]375;86905677;86904948;1024094208;16392192;1642018571;0;0;0;0;0;0;0;0;0;2530938;0;0;27;0.08759047;
06-27 11:23:57.794 15649 15674 I Unity   : [STATISTIC]376;85909948;85908959;1031979008;16392192;1650427659;0;0;0;0;0;0;0;0;0;3095780;0;0;27;0.08536125;
06-27 11:23:57.881 15649 15674 I Unity   : [STATISTIC]377;87759739;87758802;1030828032;16392192;1650464435;0;0;0;0;0;0;0;0;0;3148385;327865;0;27;0.08825833;
06-27 11:23:57.967 15649 15674 I Unity   : [STATISTIC]378;85137395;85136666;1032937472;16392192;1684031283;0;0;0;0;0;0;0;0;0;2716563;246354;0;27;0.08539375;
06-27 11:23:58.052 15649 15674 I Unity   : [STATISTIC]379;84821459;84820677;1039163392;16392192;1692444243;0;0;0;0;0;0;0;0;0;2531200;253020;0;27;0.08538177;
06-27 11:23:58.131 15649 15674 I Unity   : [STATISTIC]380;79868490;79867708;1046745088;16392192;1692452723;0;0;0;0;0;0;0;0;0;2444376;0;0;27;0.07995745;
06-27 11:23:58.210 15649 15674 I Unity   : [STATISTIC]381;78737760;78736875;1047232512;16392192;1692502447;0;0;0;0;0;0;0;0;0;3266823;303906;0;27;0.07889432;
06-27 11:23:58.289 15649 15674 I Unity   : [STATISTIC]382;78637344;78636563;1055440896;16392192;1700911535;0;0;0;0;0;0;0;0;0;2325729;113854;0;27;0.07837938;
06-27 11:23:58.368 15649 15674 I Unity   : [STATISTIC]383;78978802;78978124;1054654464;16392192;1700911535;0;0;0;0;0;0;0;0;0;2257187;276354;0;27;0.07902927;
06-27 11:23:58.449 15649 15674 I Unity   : [STATISTIC]384;81066458;81065729;1059889152;16392192;1726074847;0;0;0;0;0;0;0;0;0;2648490;190156;0;27;0.08170302;
06-27 11:23:58.525 15649 15674 I Unity   : [STATISTIC]385;76663594;76662813;1067606016;16392192;1734508863;0;0;0;0;0;0;0;0;0;2868021;140677;0;27;0.07652547;
06-27 11:23:58.602 15649 15674 I Unity   : [STATISTIC]386;76071510;76070938;1066250240;16392192;1734599279;0;0;0;0;0;0;0;0;0;2568229;295417;0;27;0.07611015;
06-27 11:23:58.677 15649 15674 I Unity   : [STATISTIC]387;75308021;75307292;1069977600;16392192;1742984271;0;0;0;0;0;0;0;0;0;2797709;189792;0;27;0.07596412;
06-27 11:23:58.755 15649 15674 I Unity   : [STATISTIC]388;77721459;77720520;1080778752;16392192;1751402031;0;0;0;0;0;0;0;0;0;2950989;0;0;27;0.07726318;
06-27 11:23:58.829 15649 15674 I Unity   : [STATISTIC]389;74756094;74755521;1080885248;16392192;1768179247;0;0;0;0;0;0;0;0;0;2371406;121823;0;27;0.07489687;
06-27 11:23:58.902 15649 15674 I Unity   : [STATISTIC]390;72748385;72747448;1071570944;16392192;1776547375;0;0;0;0;0;0;0;0;0;2986823;0;0;27;0.07304729;
06-27 11:23:58.974 15649 15674 I Unity   : [STATISTIC]391;72003750;72002865;1080066048;16392192;1776547375;0;0;0;0;0;0;0;0;0;2780260;0;0;27;0.07220458;
06-27 11:23:59.045 15649 15674 I Unity   : [STATISTIC]392;70621615;70620469;1079996416;16392192;1776559951;0;0;0;0;0;0;0;0;0;3453593;231563;0;27;0.07092088;
06-27 11:23:59.115 15649 15674 I Unity   : [STATISTIC]393;70493698;70492657;1089454080;16392192;1784998031;0;0;0;0;0;0;0;0;0;2584375;121980;0;27;0.07023818;
06-27 11:23:59.185 15649 15674 I Unity   : [STATISTIC]394;69473855;69473125;1094295552;16392192;1810172399;0;0;0;0;0;0;0;0;0;2568437;123698;0;27;0.07006573;
06-27 11:23:59.252 15649 15674 I Unity   : [STATISTIC]395;67559063;67558334;1102458880;16392192;1818619723;0;0;0;0;0;0;0;0;0;3315365;382031;0;27;0.06737052;
06-27 11:23:59.321 15649 15674 I Unity   : [STATISTIC]396;68568698;68568021;1105272832;16392192;1827045187;0;0;0;0;0;0;0;0;0;2666876;400834;0;27;0.06914406;
06-27 11:23:59.388 15649 15674 I Unity   : [STATISTIC]397;66594270;66593489;1113571328;16392192;1768342083;0;0;0;0;0;0;0;0;0;2435939;208959;0;27;0.06642573;
06-27 11:23:59.455 15649 15674 I Unity   : [STATISTIC]398;66744323;66743437;1116422144;16392192;1776731171;0;0;0;0;0;0;0;0;0;3075990;110521;0;27;0.06739984;
06-27 11:23:59.517 15649 15674 I Unity   : [STATISTIC]399;62102396;62101666;1118609408;16392192;1793529379;0;0;0;0;0;0;0;0;0;3465365;122708;0;27;0.06219333;
06-27 11:23:59.582 15649 15674 I Unity   : [STATISTIC]400;65278437;65277552;1125908480;16392192;1801951267;0;0;0;0;0;0;0;0;0;2640731;110781;0;27;0.0648374;
06-27 11:23:59.644 15649 15674 I Unity   : [STATISTIC]401;62358542;62357865;1127116800;16392192;1801959459;0;0;0;0;0;0;0;0;0;2522344;235885;0;27;0.06249375;
06-27 11:23:59.708 15649 15674 I Unity   : [STATISTIC]402;63426927;63426355;1125105664;16392192;1801959459;0;0;0;0;0;0;0;0;0;2715209;0;0;27;0.06384557;
06-27 11:23:59.766 15649 15674 I Unity   : [STATISTIC]403;58233542;58232709;1123467264;16392192;1801959459;0;0;0;0;0;0;0;0;0;2713176;0;0;27;0.05837167;
06-27 11:23:59.810 15649 15674 I Unity   : [STATISTIC]404;44198802;44197917;1110867968;16392192;1818724195;0;0;0;0;0;0;0;0;0;1924323;0;0;27;0.0448139;
06-27 11:23:59.857 15649 15674 I Unity   : [STATISTIC]405;46942864;46942343;1113374720;16392192;1801934691;0;0;0;0;0;0;0;0;0;2127187;192708;0;27;0.04704641;
06-27 11:23:59.900 15649 15674 I Unity   : [STATISTIC]406;43022500;43021927;1114013696;16392192;1793525603;0;0;0;0;0;0;0;0;0;2458489;0;0;27;0.04353396;
06-27 11:23:59.931 15649 15674 I Unity   : [STATISTIC]407;30954375;30953541;1112883200;16392192;1801934691;0;0;0;0;0;0;0;0;0;1340104;0;0;27;0.03110448;
06-27 11:23:59.961 15649 15674 I Unity   : [STATISTIC]408;30466198;30465572;1112969216;16392192;1801934691;0;0;0;0;0;0;0;0;0;1491615;0;0;27;0.03055151;
06-27 11:23:59.992 15649 15674 I Unity   : [STATISTIC]409;30542657;30541979;1112715264;16392192;1801909539;0;0;0;0;0;0;0;0;0;1234166;0;0;27;0.0304638;
06-27 11:24:00.026 15649 15674 I Unity   : [STATISTIC]410;33646771;33646198;1115836416;16392192;1818728899;0;0;0;0;0;0;0;0;0;1527813;254271;0;27;0.0337813;
06-27 11:24:00.057 15649 15674 I Unity   : [STATISTIC]411;30927499;30926927;1117917184;16392192;1810319811;0;0;0;0;0;0;0;0;0;1231407;0;0;27;0.03141885;
06-27 11:24:00.084 15649 15674 I Unity   : [STATISTIC]412;27759531;27758855;1127006208;16392192;1801931203;0;0;0;0;0;0;0;0;0;1233073;0;0;27;0.02739656;
06-27 11:24:00.102 15649 15674 I Unity   : [STATISTIC]413;17904115;17903698;1119739904;16392192;1793530307;0;0;0;0;0;0;0;0;0;593958;272969;0;27;0.01833255;
06-27 11:24:00.120 15649 15674 I Unity   : [STATISTIC]414;18130052;18129584;1122299904;16392192;1793513411;0;0;0;0;0;0;0;0;0;588073;0;0;27;0.01813911;
06-27 11:24:00.148 15649 15674 I Unity   : [STATISTIC]415;27750729;27750261;1133940736;16392192;1827067843;0;0;0;0;0;0;0;0;0;1337031;0;0;27;0.02775661;
06-27 11:24:00.166 15649 15674 I Unity   : [STATISTIC]416;18157760;18157292;1135845376;16392192;1827097059;0;0;0;0;0;0;0;0;0;686927;132500;0;27;0.01816761;
06-27 11:24:00.184 15649 15674 I Unity   : [STATISTIC]417;17714427;17713802;1138593792;16392192;1843887107;0;0;0;0;0;0;0;0;0;603021;133281;0;27;0.01772364;
06-27 11:24:00.203 15649 15674 I Unity   : [STATISTIC]418;18348281;18347761;1141456896;16392192;1843887107;0;0;0;0;0;0;0;0;0;673437;300729;0;27;0.0183574;
06-27 11:24:00.221 15649 15674 I Unity   : [STATISTIC]419;17914062;17913542;1142378496;16392192;1843861703;0;0;0;0;0;0;0;0;0;816302;0;0;27;0.01792229;
06-27 11:24:00.248 15649 15674 I Unity   : [STATISTIC]420;27031770;27031354;1147355136;16392192;1843861703;0;0;0;0;0;0;0;0;0;1532188;0;0;27;0.02703833;
06-27 11:24:00.268 15649 15674 I Unity   : [STATISTIC]421;19595885;19595416;1149087744;16392192;1860655303;0;0;0;0;0;0;0;0;0;915417;301927;0;27;0.01960859;
06-27 11:24:00.287 15649 15674 I Unity   : [STATISTIC]422;19376562;19376042;1152217088;16392192;1877454135;0;0;0;0;0;0;0;0;0;687084;236458;0;27;0.0193862;
06-27 11:24:00.315 15649 15674 I Unity   : [STATISTIC]423;27789740;27789114;1159454720;16392192;1877478711;0;0;0;0;0;0;0;0;0;1425729;274792;0;27;0.02779875;
06-27 11:24:00.333 15649 15674 I Unity   : [STATISTIC]424;18179896;18179427;1159901184;16392192;1877456791;0;0;0;0;0;0;0;0;0;1095677;121250;0;27;0.0181913;
06-27 11:24:00.351 15649 15674 I Unity   : [STATISTIC]425;18336718;18336198;1162395648;16392192;1877477879;0;0;0;0;0;0;0;0;0;602344;146146;0;27;0.01834562;
06-27 11:24:00.371 15649 15674 I Unity   : [STATISTIC]426;19713281;19712761;1165590528;16392192;1877515415;0;0;0;0;0;0;0;0;0;656979;311771;0;27;0.01972234;
06-27 11:24:00.398 15649 15674 I Unity   : [STATISTIC]427;26780208;26779740;1167577088;16392192;1885929271;0;0;0;0;0;0;0;0;0;1356146;281771;0;27;0.02671005;
06-27 11:24:00.418 15649 15674 I Unity   : [STATISTIC]428;19974427;19973959;1171345408;16392192;1911097043;0;0;0;0;0;0;0;0;0;800261;302136;0;27;0.02006286;
06-27 11:24:00.439 15649 15674 I Unity   : [STATISTIC]429;21193386;21192916;1174560768;16392192;1911106295;0;0;0;0;0;0;0;0;0;740677;295313;0;27;0.02120396;
06-27 11:24:00.466 15649 15674 I Unity   : [STATISTIC]430;27169167;27168438;1178734592;16392192;1911147019;0;0;0;0;0;0;0;0;0;1588021;305886;0;27;0.02716891;
06-27 11:24:00.484 15649 15674 I Unity   : [STATISTIC]431;18313593;18313125;1179648000;16392192;1911147019;0;0;0;0;0;0;0;0;0;649271;258697;0;27;0.01833823;
06-27 11:24:00.503 15649 15674 I Unity   : [STATISTIC]432;18899115;18898594;1182552064;16392192;1911213735;0;0;0;0;0;0;0;0;0;738750;344427;0;27;0.01890667;
06-27 11:24:00.532 15649 15674 I Unity   : [STATISTIC]433;28670938;28670572;1190174720;16392192;1928083715;0;0;0;0;0;0;0;0;0;1466771;319062;0;27;0.02867839;
06-27 11:24:00.550 15649 15674 I Unity   : [STATISTIC]434;18384167;18383594;1192751104;16392192;1928072287;0;0;0;0;0;0;0;0;0;722500;0;0;27;0.01839333;
06-27 11:24:00.570 15649 15674 I Unity   : [STATISTIC]435;19354115;19353750;1194176512;16392192;1944862623;0;0;0;0;0;0;0;0;0;1133385;314375;0;27;0.01936328;
06-27 11:24:00.596 15649 15674 I Unity   : [STATISTIC]436;26114531;26114115;1197510656;16392192;1961639839;0;0;0;0;0;0;0;0;0;1347240;229011;0;27;0.02612234;
06-27 11:24:00.615 15649 15674 I Unity   : [STATISTIC]437;19615625;19615104;1200685056;16392192;1961639839;0;0;0;0;0;0;0;0;0;720781;139063;0;27;0.01962417;
06-27 11:24:00.635 15649 15674 I Unity   : [STATISTIC]438;19525156;19524636;1203978240;16392192;1961648031;0;0;0;0;0;0;0;0;0;648489;134010;0;27;0.01953615;
06-27 11:24:00.655 15649 15674 I Unity   : [STATISTIC]439;19590365;19589844;1207132160;16392192;1961628351;0;0;0;0;0;0;0;0;0;697813;199688;0;27;0.01959812;
06-27 11:24:00.681 15649 15674 I Unity   : [STATISTIC]440;26239115;26238594;1210019840;16392192;1978405567;0;0;0;0;0;0;0;0;0;1399375;0;0;27;0.02625068;
06-27 11:24:00.700 15649 15674 I Unity   : [STATISTIC]441;18743229;18742864;1212796928;16392192;1995199167;0;0;0;0;0;0;0;0;0;583906;304427;0;27;0.01875307;
06-27 11:24:00.719 15649 15674 I Unity   : [STATISTIC]442;19325781;19325313;1216086016;16392192;1995223743;0;0;0;0;0;0;0;0;0;663282;444635;0;27;0.01933406;
06-27 11:24:00.738 15649 15674 I Unity   : [STATISTIC]443;18362396;18361927;1219088384;16392192;1995245087;0;0;0;0;0;0;0;0;0;775937;141771;0;27;0.01837292;
06-27 11:24:00.765 15649 15674 I Unity   : [STATISTIC]444;27417292;27416823;1222369280;16392192;1995241819;0;0;0;0;0;0;0;0;0;1221355;305052;0;27;0.02742865;
06-27 11:24:00.783 15649 15674 I Unity   : [STATISTIC]445;18073854;18073385;1227964416;16392192;2012055803;0;0;0;0;0;0;0;0;0;127448;472240;0;27;0.01808583;
06-27 11:24:00.796 15649 15674 I Unity   : [STATISTIC]446;13828334;13827864;1228115968;16392192;2028833019;0;0;0;0;0;0;0;0;0;150833;0;0;27;0.01383771;
06-27 11:24:00.810 15649 15674 I Unity   : [STATISTIC]447;13705938;13705521;1230360576;16392192;2028841211;0;0;0;0;0;0;0;0;0;132031;317916;0;27;0.01371552;
06-27 11:24:00.824 15649 15674 I Unity   : [STATISTIC]448;14074375;14073803;1232674816;16392192;2028865571;0;0;0;0;0;0;0;0;0;154271;304480;0;27;0.01408365;
