
07-09 11:28:44.592 15682 15708 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-09 11:28:45.198 15682 15708 I Unity   : [STATISTIC]321;15740833;0;15740365;738983936;16179200;898670239;0;0;0;0;0;0;0;0;0;0;0;0;0;12124271;574792;0;27;0.01574583;
07-09 11:28:45.210 15682 15708 I Unity   : [STATISTIC]322;16781302;0;16780989;739229696;16179200;898670239;12656;39635;85520;0;0;1198;2034896;0;0;0;0;0;0;10881093;647292;0;27;0.01679448;
07-09 11:28:45.224 15682 15708 I Unity   : [STATISTIC]323;11452917;0;11452448;739229696;16179200;898670239;12343;45625;114688;0;0;1146;1824532;0;0;0;0;0;0;6207448;498437;0;27;0.01145875;
07-09 11:28:45.239 15682 15708 I Unity   : [STATISTIC]324;13055208;0;13054740;739229696;16179200;898670239;8489;29166;53125;0;0;885;1102240;0;0;0;0;0;0;8638855;271197;0;27;0.01307;
07-09 11:28:45.252 15682 15708 I Unity   : [STATISTIC]325;16184427;0;16183959;739229696;16179200;898670239;11562;67187;97292;0;0;2500;2146666;0;0;0;0;0;0;10422448;567135;0;27;0.01621359;
07-09 11:28:45.266 15682 15708 I Unity   : [STATISTIC]326;12542604;0;12542136;739475456;16179200;898670239;10833;38698;90730;0;0;1615;1573072;0;0;0;0;0;0;7201459;464427;0;27;0.01254833;
07-09 11:28:45.281 15682 15708 I Unity   : [STATISTIC]327;12567760;0;12567396;739475456;16179200;898670239;8750;33802;53542;0;0;730;1188489;0;0;0;0;0;0;8429636;317135;0;27;0.01258083;
07-09 11:28:45.296 15682 15708 I Unity   : [STATISTIC]328;14134010;0;14133438;739475456;16179200;898670239;0;0;0;0;0;0;0;0;0;0;0;0;0;10932500;425937;0;27;0.01413078;
07-09 11:28:45.309 15682 15708 I Unity   : [STATISTIC]329;16211406;0;16210886;739475456;16179200;898670239;12500;43334;74844;0;0;625;1563073;0;0;0;0;0;0;11373854;408125;0;27;0.01624526;
07-09 11:28:45.322 15682 15708 I Unity   : [STATISTIC]330;13457239;0;13456510;739475456;16179200;898670239;10730;41979;84062;0;0;364;1722240;0;0;0;0;0;0;8231146;494323;0;27;0.01346312;
07-09 11:28:45.336 15682 15708 I Unity   : [STATISTIC]331;13028593;0;13028125;739729408;16179200;898670239;10000;38907;74948;0;0;469;1534895;0;0;0;0;0;0;7705573;423959;0;27;0.01304781;
07-09 11:28:45.350 15682 15708 I Unity   : [STATISTIC]332;12607552;0;12606927;739729408;16179200;898670239;8542;30677;52760;0;0;521;1090156;0;0;0;0;0;0;8538646;273125;0;27;0.01269276;
07-09 11:28:45.364 15682 15708 I Unity   : [STATISTIC]333;14982083;0;14981771;739729408;16179200;898670239;8594;32448;53906;0;0;1094;1138072;0;0;0;0;0;0;10918802;290261;0;27;0.01499651;
07-09 11:28:45.379 15682 15708 I Unity   : [STATISTIC]334;13684635;0;13683906;739729408;16179200;898670239;0;0;0;0;0;0;0;0;0;0;0;0;0;10037813;543646;0;27;0.01369141;
07-09 11:28:45.396 15682 15708 I Unity   : [STATISTIC]335;15648907;0;15648437;739729408;16179200;898670239;13542;41719;80625;0;0;729;1644947;0;0;0;0;0;0;10387865;377604;0;27;0.01566635;
07-09 11:28:45.408 15682 15708 I Unity   : [STATISTIC]336;18609739;0;18609219;739975168;16179200;898670239;17448;45573;83593;0;0;1250;1746302;0;0;0;0;0;0;11719167;612916;0;27;0.01862458;
07-09 11:28:45.425 15682 15708 I Unity   : [STATISTIC]337;9926719;0;9926198;739975168;16179200;898670239;9427;40313;46458;0;0;990;1159373;0;0;0;0;0;0;5425521;264166;0;27;0.009961927;
07-09 11:28:45.440 15682 15708 I Unity   : [STATISTIC]338;16846615;0;16846041;739975168;16179200;898670239;9532;48854;69427;0;0;1042;1296199;0;0;0;0;0;0;12543698;322604;0;27;0.01686078;
07-09 11:28:45.454 15682 15708 I Unity   : [STATISTIC]339;16175937;0;16175573;739975168;16179200;898670239;8542;41354;52083;0;0;781;1016146;0;0;0;0;0;0;10770208;260885;0;27;0.01618531;
07-09 11:28:45.469 15682 15708 I Unity   : [STATISTIC]340;13094948;0;13094427;739975168;16179200;898670239;11094;90729;40834;0;0;1042;1295469;0;0;0;0;0;0;8737136;296302;0;27;0.01309943;
07-09 11:28:45.483 15682 15708 I Unity   : [STATISTIC]341;14127760;0;14127187;739975168;16179200;898670239;8802;33230;49844;0;0;1407;1144376;0;0;0;0;0;0;10032968;292657;0;27;0.0141401;
07-09 11:28:45.497 15682 15708 I Unity   : [STATISTIC]342;15215625;0;15215105;740216832;16179200;898670239;10104;36302;47500;0;0;1354;1204791;0;0;0;0;0;0;10629010;301458;0;27;0.01522193;
07-09 11:28:45.512 15682 15708 I Unity   : [STATISTIC]343;12652708;0;12652187;740052992;16179200;898670239;0;0;0;0;0;0;0;0;0;0;0;0;0;9048542;435572;0;27;0.01266385;
07-09 11:28:45.526 15682 15708 I Unity   : [STATISTIC]344;15634427;0;15633958;740052992;16179200;898670239;10989;36927;56094;0;0;1458;1288489;0;0;0;0;0;0;11074740;331614;0;27;0.01564849;
07-09 11:28:45.539 15682 15708 I Unity   : [STATISTIC]345;13567083;0;13566615;740052992;16179200;898670239;9479;32500;48750;0;0;521;1219791;0;0;0;0;0;0;9291719;301094;0;27;0.01357724;
07-09 11:28:45.552 15682 15708 I Unity   : [STATISTIC]346;13979167;0;13978698;740052992;16179200;898670239;10834;48438;56250;0;0;989;1427553;0;0;0;0;0;0;9149271;350104;0;27;0.01398573;
07-09 11:28:45.569 15682 15708 I Unity   : [STATISTIC]347;13097656;0;13096875;740286464;16179200;898670239;8802;35156;50365;0;0;782;1282605;0;0;0;0;0;0;8415208;335052;0;27;0.01310615;
07-09 11:28:45.583 15682 15708 I Unity   : [STATISTIC]348;16305937;0;16305573;740286464;16179200;898670239;9271;37084;54323;0;0;625;1361823;0;0;0;0;0;0;11695885;407604;0;27;0.01632776;
07-09 11:28:45.597 15682 15708 I Unity   : [STATISTIC]349;13879739;0;13879271;740286464;16179200;898670347;10208;36355;51042;0;0;1406;1297030;0;0;0;0;0;0;9309531;339427;0;27;0.0138876;
07-09 11:28:45.610 15682 15708 I Unity   : [STATISTIC]350;13611459;0;13610729;740286464;16179200;898670455;0;0;0;0;0;0;0;0;0;0;0;0;0;9239583;611875;0;27;0.01361359;
07-09 11:28:45.623 15682 15708 I Unity   : [STATISTIC]351;13893125;0;13892708;740286464;16179200;898670455;11928;34271;49687;0;0;1094;1194583;0;0;0;0;0;0;9015469;388489;0;27;0.01393917;
07-09 11:28:45.639 15682 15708 I Unity   : [STATISTIC]352;12795521;0;12795104;740532224;16179200;898670455;11146;33594;51198;0;0;1093;1128229;0;0;0;0;0;0;8746146;306459;0;27;0.01280583;
07-09 11:28:45.653 15682 15708 I Unity   : [STATISTIC]353;17056563;0;17055885;740532224;16179200;898670455;17552;61667;93438;0;0;1146;2152395;0;0;0;0;0;0;11050572;528437;0;27;0.01706734;
07-09 11:28:45.666 15682 15708 I Unity   : [STATISTIC]354;12689322;0;12688854;740532224;16179200;897621879;10781;44479;50052;0;0;990;1450312;0;0;0;0;0;0;7898281;374843;0;27;0.01270109;
07-09 11:28:45.680 15682 15708 I Unity   : [STATISTIC]355;13488073;0;13487448;740532224;16179200;897621879;11198;39270;50312;0;0;1042;1319531;0;0;0;0;0;0;8649531;323541;0;27;0.01350021;
07-09 11:28:45.694 15682 15708 I Unity   : [STATISTIC]356;12118698;0;12118125;740532224;16179200;897621879;0;0;0;0;0;0;0;0;0;0;0;0;0;9028906;424740;0;27;0.01213234;
07-09 11:28:45.707 15682 15708 I Unity   : [STATISTIC]357;15644219;0;15643750;740532224;16179200;897621879;12916;39948;54375;0;0;1302;1281094;0;0;0;0;0;0;10777552;442396;0;27;0.01565359;
07-09 11:28:45.720 15682 15708 I Unity   : [STATISTIC]358;14731094;0;14730677;740532224;16179200;897621879;14375;44584;71458;0;0;1719;1920833;0;0;0;0;0;0;8763334;433125;0;27;0.01473818;
07-09 11:28:45.734 15682 15708 I Unity   : [STATISTIC]359;12237917;0;12236928;740532224;16179200;897621879;9740;33177;48073;0;0;1042;1853490;0;0;0;0;0;0;6989480;356562;0;27;0.01225828;
07-09 11:28:45.792 15682 15708 I Unity   : [STATISTIC]360;14374323;0;14373854;740724736;16179200;897621879;11927;36927;55677;0;0;1042;1529844;0;0;0;0;0;0;8786041;992552;0;27;0.01438823;
07-09 11:28:45.818 15682 15708 I Unity   : [STATISTIC]361;71785313;0;71784427;741720064;16179200;899860151;9635;31979;57135;0;0;782;1224583;0;0;0;0;0;0;5306510;1060261;0;27;0.07179542;
07-09 11:28:45.838 15682 15708 I Unity   : [STATISTIC]362;23990260;0;23989636;743370752;16179200;1327744695;1432656;828125;755989;0;0;403802;11669009;0;0;0;0;0;0;5676094;379375;0;27;0.02400844;
07-09 11:28:45.849 15682 15708 I Unity   : [STATISTIC]363;12613802;0;12613385;744914944;16179200;1327744695;851562;88958;199739;0;0;61927;3678333;0;0;0;0;0;0;101354;364480;0;27;0.01262839;
07-09 11:28:45.857 15682 15708 I Unity   : [STATISTIC]364;7648594;0;7648282;745353216;16179200;1327744695;485208;96041;93594;0;0;52761;2062969;0;0;0;0;0;0;533229;719114;0;27;0.007664635;
07-09 11:28:45.872 15682 15708 I Unity   : [STATISTIC]365;8383854;0;8383229;746270720;16179200;1327744695;563541;89740;110625;0;0;65052;2376927;0;0;0;0;0;0;1003177;360834;0;27;0.00839224;
07-09 11:28:45.887 15682 15708 I Unity   : [STATISTIC]366;12416510;0;12415937;746426368;16179200;1327744695;0;0;0;0;0;0;0;0;0;0;0;0;0;7332813;480990;0;27;0.01242271;
07-09 11:28:46.053 15682 15708 I Unity   : [STATISTIC]367;172065781;0;172065312;771198976;16179200;1338267415;635000;79479;107187;0;3336;67136;2564427;0;0;0;0;0;0;9752291;3851823;0;27;0.1720816;
07-09 11:28:46.072 15682 15708 I Unity   : [STATISTIC]368;22567709;0;22567083;778985472;16179200;1365555031;2271824;328543;528176;0;364790;230156;8147866;0;0;0;6823;0;0;58489;2062864;0;27;0.02257943;
07-09 11:28:46.091 15682 15708 I Unity   : [STATISTIC]369;19274062;0;19273646;785657856;16179200;1375942551;542813;81562;182968;641042;88229;97708;2881145;0;0;0;40000;0;0;47396;2282031;0;27;0.01928589;
07-09 11:28:46.104 15682 15708 I Unity   : [STATISTIC]370;12803125;0;12802709;791748608;16179200;1380140983;1335000;173959;258489;0;50781;237708;4763021;0;0;0;28073;0;0;50208;1013437;0;27;0.01281547;
07-09 11:28:46.116 15682 15708 I Unity   : [STATISTIC]371;8067552;0;8067084;795938816;16179200;1384335287;0;0;0;0;64635;0;0;0;0;0;12448;0;0;42604;1353333;0;27;0.008077135;
07-09 11:28:46.135 15682 15708 I Unity   : [STATISTIC]372;13505365;0;13504948;796983296;16179200;1401112503;457864;81458;126354;0;186250;147812;2753438;0;0;0;0;0;0;4135052;1007865;0;27;0.01351625;
07-09 11:28:46.148 15682 15708 I Unity   : [STATISTIC]373;17795937;0;17795417;797351936;16179200;1401112503;20000;86562;128594;0;118124;247292;2194531;0;0;0;0;0;0;9327448;875886;0;27;0.01780578;
07-09 11:28:46.168 15682 15708 I Unity   : [STATISTIC]374;24646198;0;24645781;799895552;16179200;1401137175;20416;81354;175573;102865;62865;125782;1556875;0;0;0;30000;0;0;5077708;2248750;0;27;0.02465828;
07-09 11:28:46.176 15682 15708 I Unity   : [STATISTIC]375;8130469;0;8130052;800063488;16179200;1401141335;18489;83125;93021;0;60000;157552;1504011;0;0;0;26719;0;0;48594;1234531;0;27;0.008142344;
07-09 11:28:46.189 15682 15708 I Unity   : [STATISTIC]376;9542552;0;9541719;802426880;16179200;1417957611;24428;89427;110781;183281;72083;135052;1469166;0;0;0;45157;0;0;66146;2410729;0;27;0.009552864;
07-09 11:28:46.204 15682 15708 I Unity   : [STATISTIC]377;9668177;0;9667292;802590720;16179200;1417957611;0;0;0;0;36563;0;0;0;0;0;34427;0;0;2957604;1256458;0;27;0.0096775;
07-09 11:28:46.220 15682 15708 I Unity   : [STATISTIC]378;16840469;0;16840000;802783232;16179200;1417957611;20364;114531;84219;0;56042;192813;1657239;0;0;0;25989;0;0;8498386;948073;0;27;0.01685026;
07-09 11:28:46.233 15682 15708 I Unity   : [STATISTIC]379;20286406;0;20285782;804995072;16179200;1434743019;28177;100156;112136;108802;102969;238541;2532344;0;0;0;130519;0;0;7303698;3403073;0;27;0.02028864;
07-09 11:28:46.244 15682 15708 I Unity   : [STATISTIC]380;11006094;0;11005625;807645184;16179200;1434763595;21302;96458;75417;110886;61198;302344;1878021;0;0;0;58124;0;0;156823;2457187;0;27;0.01103651;
07-09 11:28:46.256 15682 15708 I Unity   : [STATISTIC]381;11206093;0;11205781;809979904;16179200;1434780139;20468;108386;65521;128490;53802;202761;1679843;0;0;0;0;0;538854;79427;3303906;0;27;0.01121885;
07-09 11:28:46.272 15682 15708 I Unity   : [STATISTIC]382;10035938;0;10035416;812544000;16179200;1434821299;0;0;0;308802;69480;0;0;0;0;0;0;0;206407;1235833;2885781;0;27;0.01004646;
07-09 11:28:46.286 15682 15708 I Unity   : [STATISTIC]383;15281458;0;15280990;812716032;16179200;1434829715;32865;92135;108230;0;74271;140677;1815051;0;0;0;74323;0;0;6659271;852292;0;27;0.01529094;
07-09 11:28:46.300 15682 15708 I Unity   : [STATISTIC]384;18037656;0;18037136;815190016;16179200;1434871667;16719;85781;96146;232083;71823;179063;1859948;0;0;0;96094;0;0;5710208;3218177;0;27;0.01805083;
07-09 11:28:46.311 15682 15708 I Unity   : [STATISTIC]385;12595781;0;12595469;817459200;16179200;1451686195;14166;76146;69375;133281;75626;290625;1706927;0;0;0;0;0;238437;1500573;2806928;0;27;0.01260911;
07-09 11:28:46.325 15682 15708 I Unity   : [STATISTIC]386;11196198;0;11195729;819392512;16179200;1451698707;16302;108229;64375;135365;36823;230052;1971771;0;0;0;90155;0;0;46615;3008125;0;27;0.01120708;
07-09 11:28:46.339 15682 15708 I Unity   : [STATISTIC]387;12404532;0;12404010;821932032;16179200;1451732735;0;0;0;203021;42448;0;0;0;0;0;64377;0;0;2744063;2569323;0;27;0.01241656;
07-09 11:28:46.353 15682 15708 I Unity   : [STATISTIC]388;15021510;0;15021042;824221696;16179200;1451761351;18125;82969;73698;218542;85261;150312;1612864;0;0;0;165053;0;0;4204219;2699271;0;27;0.01503375;
07-09 11:28:46.367 15682 15708 I Unity   : [STATISTIC]389;16222708;0;16222344;821829632;16179200;1468599079;16198;83750;71250;212709;373489;299375;1978333;0;0;0;211978;0;0;3950261;3677396;0;27;0.0162337;
07-09 11:28:46.380 15682 15708 I Unity   : [STATISTIC]390;11610052;0;11609375;825057280;16179200;1468658919;16510;86146;76302;305625;37292;152500;1453072;0;0;0;131716;0;0;1027812;2761511;0;27;0.01162198;
07-09 11:28:46.394 15682 15708 I Unity   : [STATISTIC]391;12363073;0;12362760;825057280;16179200;1468667623;18177;83594;72813;0;129323;151615;1593385;0;0;0;346665;0;0;2279739;2069375;0;27;0.01237667;
07-09 11:28:46.409 15682 15708 I Unity   : [STATISTIC]392;15677136;0;15676770;827621376;16179200;1485505691;17708;82500;75209;305469;73593;170834;1609583;0;0;0;149116;0;0;4739532;2606927;0;27;0.01568964;
07-09 11:28:46.421 15682 15708 I Unity   : [STATISTIC]393;12401198;0;12400677;830046208;16179200;1485542907;0;0;0;367292;87916;0;0;0;0;0;123853;0;0;3248125;2634219;0;27;0.01241167;
07-09 11:28:46.436 15682 15708 I Unity   : [STATISTIC]394;13798854;0;13798490;832360448;16179200;1485555579;22553;107812;73437;418281;42448;149532;1579635;0;0;0;84739;0;0;3272448;2358073;0;27;0.01381068;
07-09 11:28:46.450 15682 15708 I Unity   : [STATISTIC]395;16673177;0;16672500;834695168;16179200;1485572699;50260;89270;205365;287968;77657;170677;2094167;0;0;0;186981;0;0;4789948;2731406;0;27;0.01668563;
07-09 11:28:46.463 15682 15708 I Unity   : [STATISTIC]396;11077187;0;11076719;834834432;16179200;1485577211;21250;90000;67083;0;56406;199792;1559323;0;0;0;298021;0;0;1106771;1610468;0;27;0.01108885;
07-09 11:28:46.477 15682 15708 I Unity   : [STATISTIC]397;13648021;0;13647552;835067904;16179200;1485577211;17552;100313;68385;0;29271;140625;1541824;0;0;0;91718;0;0;3065365;840208;0;27;0.0136601;
07-09 11:28:46.491 15682 15708 I Unity   : [STATISTIC]398;13848437;0;13847760;835203072;16179200;1485577211;18334;87656;75625;0;37448;147604;1708906;0;0;0;112756;0;0;4309062;1222865;0;27;0.01385911;
07-09 11:28:46.505 15682 15708 I Unity   : [STATISTIC]399;13452447;0;13452083;835203072;16179200;1485577211;0;0;0;0;61875;0;0;0;0;0;71614;0;0;4188229;881250;0;27;0.01346312;
07-09 11:28:46.520 15682 15708 I Unity   : [STATISTIC]400;16829531;0;16829062;837558272;16179200;1485577211;39323;89843;137708;236875;117812;194010;2368021;0;0;0;107914;0;0;5387969;2866823;0;27;0.01683911;
07-09 11:28:46.533 15682 15708 I Unity   : [STATISTIC]401;12202396;0;12201979;837558272;16179200;1485577211;49896;101875;141562;0;90573;229115;1766876;0;0;0;178334;0;0;2854218;1742969;0;27;0.01221338;
07-09 11:28:46.550 15682 15708 I Unity   : [STATISTIC]402;12992136;0;12991667;837804032;16179200;1485577211;17291;92344;66823;0;119270;104427;1366251;0;0;0;174896;0;0;3398229;1713593;0;27;0.01300312;
07-09 11:28:46.565 15682 15708 I Unity   : [STATISTIC]403;15683698;0;15683230;837804032;16179200;1485577211;17604;78281;71302;0;68229;163750;1547864;0;0;0;49376;0;0;7680573;833854;0;27;0.01569401;
07-09 11:28:46.581 15682 15708 I Unity   : [STATISTIC]404;16344219;0;16343750;840155136;16179200;1485593595;21510;86302;97813;123229;64531;159323;1604635;0;0;0;64060;0;0;6667552;2339948;0;27;0.01635755;
07-09 11:28:46.594 15682 15708 I Unity   : [STATISTIC]405;14747240;0;14746771;840314880;16179200;1485593595;14635;81563;67396;0;85417;142969;1397656;0;0;0;65675;0;0;6977344;1205938;0;27;0.01475724;
07-09 11:28:46.608 15682 15708 I Unity   : [STATISTIC]406;13933282;0;13932812;840482816;16179200;1519148027;16198;85781;78177;0;50052;197188;1572396;0;0;0;56719;0;0;4643177;1298177;0;27;0.0139413;
07-09 11:28:46.623 15682 15708 I Unity   : [STATISTIC]407;11768125;0;11767813;840482816;16179200;1519148027;0;0;0;0;36771;0;0;0;0;0;39325;0;0;5153073;1281875;0;27;0.01183078;
07-09 11:28:46.639 15682 15708 I Unity   : [STATISTIC]408;17274063;0;17273489;840417280;16179200;1519164411;15572;82292;67916;144740;61458;136875;1431874;0;0;0;50624;0;0;7826458;1887396;0;27;0.01728276;
07-09 11:28:46.652 15682 15708 I Unity   : [STATISTIC]409;18735468;0;18735052;842452992;16179200;1519185339;17187;87448;63698;106303;99792;198385;1587187;0;0;0;53437;0;0;7272969;3529583;0;27;0.01874833;
07-09 11:28:46.665 15682 15708 I Unity   : [STATISTIC]410;10792761;0;10792291;844902400;16179200;1519189883;22708;88906;72917;107500;83333;149583;1455886;0;0;0;75002;0;0;821354;2428125;0;27;0.01080302;
07-09 11:28:46.679 15682 15708 I Unity   : [STATISTIC]411;13842292;0;13841875;847327232;16179200;1536004443;14062;81303;61718;139636;127188;135208;1441197;0;0;0;44166;0;27500;2986094;2383489;0;27;0.01384974;
07-09 11:28:46.693 15682 15708 I Unity   : [STATISTIC]412;13657136;0;13656823;849362944;16179200;1536009019;17291;91093;75521;110000;67031;139739;1472188;0;0;0;69169;0;0;3525365;2199427;0;27;0.01367156;
07-09 11:28:46.708 15682 15708 I Unity   : [STATISTIC]413;13966823;0;13966302;851779584;16179200;1552786235;13229;82395;71250;199636;73437;161458;1370938;0;0;0;83956;0;0;4077813;2190260;0;27;0.01397547;
07-09 11:28:46.723 15682 15708 I Unity   : [STATISTIC]414;11950156;0;11949687;851779584;16179200;1552744379;0;0;0;0;58385;0;0;0;0;0;58487;0;0;5093125;1382083;0;27;0.01196187;
07-09 11:28:46.737 15682 15708 I Unity   : [STATISTIC]415;15125625;0;15125208;851779584;16179200;1552744379;13698;76718;79635;0;61303;153229;1481042;0;0;0;86095;0;0;7384323;864479;0;27;0.01513885;
07-09 11:28:46.751 15682 15708 I Unity   : [STATISTIC]416;16564792;0;16564375;851918848;16179200;1552744379;12708;78490;54583;0;94584;124375;1593073;0;0;0;142761;0;0;6664427;1375469;0;27;0.01657052;
07-09 11:28:46.763 15682 15708 I Unity   : [STATISTIC]417;13878697;0;13878177;854007808;16179200;1552773563;14427;77344;57656;181146;68854;142083;1415573;0;0;0;101981;0;0;3467656;2199635;0;27;0.0139049;
07-09 11:28:46.777 15682 15708 I Unity   : [STATISTIC]418;12189583;0;12189011;856301568;16179200;1552778171;15521;81458;74479;180208;36145;144896;1435885;0;0;0;110260;0;0;2534583;2329947;0;27;0.01219776;
07-09 11:28:46.792 15682 15708 I Unity   : [STATISTIC]419;14343073;0;14342656;858525696;16179200;1552779463;16667;82500;65261;207188;76510;124218;1507500;0;0;0;115003;0;0;4102916;2511614;0;27;0.01436146;
07-09 11:28:46.805 15682 15708 I Unity   : [STATISTIC]420;13123698;0;13123229;860778496;16179200;1569585307;0;0;0;219219;67917;0;0;0;0;0;90679;0;0;4408073;2318490;0;27;0.01313422;
07-09 11:28:46.820 15682 15708 I Unity   : [STATISTIC]421;12037448;0;12037031;861011968;16179200;1569589979;18437;110677;70104;0;67345;111979;1424740;0;0;0;115523;0;0;4306823;860677;0;27;0.0120476;
07-09 11:28:46.835 15682 15708 I Unity   : [STATISTIC]422;19740834;0;19740469;863227904;16179200;1569619259;29219;99791;123906;122552;73646;214375;2588333;0;0;0;212449;0;0;7493333;3293073;0;27;0.01976203;
07-09 11:28:46.848 15682 15708 I Unity   : [STATISTIC]423;13059115;0;13058541;865361920;16179200;1586401179;18334;78750;69271;164375;92397;142032;1376927;0;0;0;133491;0;0;2561615;2253177;0;27;0.01306859;
07-09 11:28:46.861 15682 15708 I Unity   : [STATISTIC]424;12530000;0;12529532;867594240;16179200;1586379579;13489;81823;60677;125885;88801;139011;1420000;0;0;0;88592;0;0;3093906;2005782;0;27;0.01254078;
