
07-09 11:19:41.378  5857  5881 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-09 11:19:42.223  5857  5881 I Unity   : [STATISTIC]338;16992969;0;16992395;752685056;16347136;897658743;8593;27031;47917;0;0;1041;1274687;0;0;0;0;0;0;12599114;310157;0;27;0.01699661;
07-09 11:19:42.236  5857  5881 I Unity   : [STATISTIC]339;15750417;0;15749948;752685056;16347136;897658743;9011;29479;47083;0;0;1355;1124844;0;0;0;0;0;0;10404114;278385;0;27;0.01577036;
07-09 11:19:42.250  5857  5881 I Unity   : [STATISTIC]340;13062813;0;13062343;752685056;16347136;897658743;14271;38073;91927;0;0;2552;1612969;0;0;0;0;0;0;8035990;580469;0;27;0.01307266;
07-09 11:19:42.264  5857  5881 I Unity   : [STATISTIC]341;14255209;0;14254636;752685056;16347136;897658743;17708;46511;141823;0;0;1719;1682969;0;0;0;0;0;0;8812708;495365;0;27;0.01427318;
07-09 11:19:42.279  5857  5881 I Unity   : [STATISTIC]342;12297916;0;12297604;752988160;16347136;897658743;7604;29114;50729;0;0;260;1143125;0;0;0;0;0;0;8231041;305469;0;27;0.01232214;
07-09 11:19:42.293  5857  5881 I Unity   : [STATISTIC]343;15073906;0;15073438;752988160;16347136;897658743;0;0;0;0;0;0;0;0;0;0;0;0;0;11144166;613906;0;27;0.01507958;
07-09 11:19:42.307  5857  5881 I Unity   : [STATISTIC]344;15426458;0;15425990;752988160;16347136;897658743;13385;41094;93854;0;0;1615;1767812;0;0;0;0;0;0;10108438;442917;0;27;0.01544844;
07-09 11:19:42.319  5857  5881 I Unity   : [STATISTIC]345;13752344;0;13751823;752988160;16347136;897658743;10938;32812;76354;0;0;1041;1605365;0;0;0;0;0;0;8165625;390729;0;27;0.0137825;
07-09 11:19:42.335  5857  5881 I Unity   : [STATISTIC]346;10945729;0;10945000;752988160;16347136;897658743;7396;24636;48385;0;0;938;1132761;0;0;0;0;0;0;6953906;254115;0;27;0.01097703;
07-09 11:19:42.350  5857  5881 I Unity   : [STATISTIC]347;16740729;0;16740104;753242112;16347136;897658743;13281;45469;86093;0;0;1146;1644582;0;0;0;0;0;0;11284167;425886;0;27;0.01674849;
07-09 11:19:42.364  5857  5881 I Unity   : [STATISTIC]348;14026145;0;14025781;753242112;16347136;897658743;11458;36041;51406;0;0;1615;1234896;0;0;0;0;0;0;9479792;337864;0;27;0.01403464;
07-09 11:19:42.378  5857  5881 I Unity   : [STATISTIC]349;13324219;0;13323750;753242112;16347136;897658743;0;0;0;0;0;0;0;0;0;0;0;0;0;9802083;501302;0;27;0.01333813;
07-09 11:19:42.392  5857  5881 I Unity   : [STATISTIC]350;16198281;0;16197656;753242112;16347136;897658743;16041;47396;83802;0;0;1510;1749115;0;0;0;0;0;0;10298906;523230;0;27;0.01621068;
07-09 11:19:42.406  5857  5881 I Unity   : [STATISTIC]351;12162969;0;12162291;753242112;16347136;897658743;9479;34635;52709;0;0;937;1179739;0;0;0;0;0;0;7875572;302187;0;27;0.01218578;
07-09 11:19:42.419  5857  5881 I Unity   : [STATISTIC]352;15744635;0;15744323;753487872;16347136;897658743;14844;42708;77865;0;0;677;1591978;0;0;0;0;0;0;10212343;412136;0;27;0.01575375;
07-09 11:19:42.432  5857  5881 I Unity   : [STATISTIC]353;13344635;0;13344323;753487872;16347136;897658743;14792;44479;101250;0;0;834;1742187;0;0;0;0;0;0;7576511;463854;0;27;0.01334557;
07-09 11:19:42.446  5857  5881 I Unity   : [STATISTIC]354;12143907;0;12143593;753487872;16347136;897658743;9791;37083;49479;0;0;625;1269428;0;0;0;0;0;0;7256979;299167;0;27;0.01217255;
07-09 11:19:42.461  5857  5881 I Unity   : [STATISTIC]355;12297396;0;12296927;753487872;16347136;897658743;0;0;0;0;0;0;0;0;0;0;0;0;0;9067500;399635;0;27;0.01231927;
07-09 11:19:42.474  5857  5881 I Unity   : [STATISTIC]356;17008750;0;17007969;753487872;16347136;897658743;14271;45052;71407;0;0;1146;1697968;0;0;0;0;0;0;11109323;445469;0;27;0.01700604;
07-09 11:19:42.488  5857  5881 I Unity   : [STATISTIC]357;13280156;0;13279271;753647616;16347136;897658743;12552;41563;78281;0;0;1302;1572553;0;0;0;0;0;0;7413959;510886;0;27;0.01331276;
07-09 11:19:42.503  5857  5881 I Unity   : [STATISTIC]358;12695156;0;12694687;753831936;16347136;897658743;10208;32656;49375;0;0;1042;1317082;0;0;0;0;0;0;7758802;297500;0;27;0.01273052;
07-09 11:19:42.516  5857  5881 I Unity   : [STATISTIC]359;16455053;0;16454635;753799168;16347136;897658743;11354;39375;75677;0;0;1250;2616926;0;0;0;0;0;0;10329531;523542;0;27;0.01647005;
07-09 11:19:42.572  5857  5881 I Unity   : [STATISTIC]360;12170156;0;12169687;753799168;16347136;897658743;10312;30312;53646;0;0;625;1493229;0;0;0;0;0;0;6747604;1112865;0;27;0.01217901;
07-09 11:19:42.600  5857  5881 I Unity   : [STATISTIC]361;69670052;0;69669323;754507776;16347136;899897015;0;0;0;0;0;0;0;0;0;0;0;0;0;5691563;1095364;0;27;0.06967963;
07-09 11:19:42.615  5857  5881 I Unity   : [STATISTIC]362;23360938;0;23360209;756199424;16347136;1327781559;1150365;549948;264687;0;0;238854;7782186;0;0;0;0;0;0;8133542;472136;0;27;0.02337505;
07-09 11:19:42.627  5857  5881 I Unity   : [STATISTIC]363;12243698;0;12243177;757448704;16347136;1327781559;588750;71927;128125;0;0;73281;3289845;0;0;0;0;0;0;160156;354375;0;27;0.01225167;
07-09 11:19:42.640  5857  5881 I Unity   : [STATISTIC]364;6719531;0;6719114;757895168;16347136;1327781559;10521;44895;99323;0;0;49584;1414792;0;0;0;0;0;0;52604;728333;0;27;0.006740678;
07-09 11:19:42.656  5857  5881 I Unity   : [STATISTIC]365;12223490;0;12222865;758046720;16347136;1327781559;0;0;0;0;0;0;0;0;0;0;0;0;0;6643334;491718;0;27;0.01222339;
07-09 11:19:42.671  5857  5881 I Unity   : [STATISTIC]366;16778177;0;16777708;758435840;16347136;1327781559;10625;60729;128021;0;0;57812;1366875;0;0;0;0;0;0;9722812;362135;0;27;0.01682193;
07-09 11:19:42.684  5857  5881 I Unity   : [STATISTIC]367;14431771;0;14431198;758579200;16347136;1327781559;9740;49531;78125;0;0;54375;1293645;0;0;0;0;0;0;7950677;353594;0;27;0.01444307;
07-09 11:19:42.824  5857  5881 I Unity   : [STATISTIC]368;143387968;0;143387396;788901888;16347136;1338271415;9532;45260;76719;0;3332;58021;1388594;0;0;0;0;0;0;7112448;4006145;0;27;0.1433982;
07-09 11:19:42.844  5857  5881 I Unity   : [STATISTIC]369;24014584;0;24014115;793800704;16347136;1348785879;23229;171302;157604;470885;320729;181459;3541354;0;0;0;12291;0;0;59062;2867760;0;27;0.02402667;
07-09 11:19:42.869  5857  5881 I Unity   : [STATISTIC]370;25054167;0;25053698;796839936;16347136;1376085847;16770;97500;96719;0;81146;299063;2747968;0;0;0;7188;0;0;52865;816979;0;27;0.02506771;
07-09 11:19:42.878  5857  5881 I Unity   : [STATISTIC]371;9011614;0;9011198;801198080;16347136;1380292503;10417;59792;53698;0;41250;58021;1173072;0;0;0;25886;0;0;41458;1015000;0;27;0.009021979;
07-09 11:19:42.888  5857  5881 I Unity   : [STATISTIC]372;9626250;0;9625782;805699584;16347136;1384495031;10729;63750;49062;0;47031;63645;1269376;0;0;0;9948;0;0;52500;1238490;0;27;0.009637709;
07-09 11:19:42.902  5857  5881 I Unity   : [STATISTIC]373;6708542;0;6708125;805871616;16347136;1384495031;0;0;0;0;48281;0;0;0;0;0;14115;0;0;40781;1421719;0;27;0.006717708;
07-09 11:19:42.919  5857  5881 I Unity   : [STATISTIC]374;14327396;0;14326928;806174720;16347136;1384495031;10885;61354;52864;0;25521;70000;1270208;0;0;0;0;0;0;6970937;647187;0;27;0.01433661;
07-09 11:19:42.932  5857  5881 I Unity   : [STATISTIC]375;17990469;0;17990000;806174720;16347136;1384495031;14375;55573;88594;0;237239;84532;1727448;0;0;0;41459;0;0;9363854;1449948;0;27;0.01800078;
07-09 11:19:42.951  5857  5881 I Unity   : [STATISTIC]376;23651458;0;23650885;808718336;16347136;1401288631;11198;49114;52552;162813;67344;63855;1369895;0;0;0;26824;0;0;5035000;2366250;0;27;0.02366349;
07-09 11:19:42.961  5857  5881 I Unity   : [STATISTIC]377;10210834;0;10210156;811077632;16347136;1401315371;8386;59895;46250;293490;66822;55312;1244532;0;0;0;39687;0;0;43542;2395781;0;27;0.01022162;
07-09 11:19:42.971  5857  5881 I Unity   : [STATISTIC]378;9002657;0;9002188;813580288;16347136;1418118235;10104;79896;49427;219531;54219;66875;1269063;0;0;0;38384;0;0;44323;2060156;0;27;0.009013646;
07-09 11:19:42.986  5857  5881 I Unity   : [STATISTIC]379;7112136;0;7111770;813580288;16347136;1418118235;0;0;0;0;40156;0;0;0;0;0;31146;0;0;518385;1219323;0;27;0.007123229;
07-09 11:19:43.002  5857  5881 I Unity   : [STATISTIC]380;16145729;0;16145208;813772800;16347136;1418118235;11041;50209;52344;0;56823;66146;1371043;0;0;0;57708;0;0;8212813;804167;0;27;0.01615437;
07-09 11:19:43.015  5857  5881 I Unity   : [STATISTIC]381;18626510;0;18625989;815960064;16347136;1418118235;11198;49583;55989;137343;69686;64583;1477917;0;0;0;79428;0;0;8372812;2494583;0;27;0.01864187;
07-09 11:19:43.027  5857  5881 I Unity   : [STATISTIC]382;12406250;0;12405729;818208768;16347136;1418158839;10677;49271;48021;227448;54271;65677;1352968;0;0;0;72656;0;0;2834323;2054636;0;27;0.01241724;
07-09 11:19:43.041  5857  5881 I Unity   : [STATISTIC]383;12357447;0;12356979;820543488;16347136;1434972767;11510;48490;49479;189635;35104;93802;1504115;0;0;0;0;0;464219;1876927;2676979;0;27;0.01236917;
07-09 11:19:43.055  5857  5881 I Unity   : [STATISTIC]384;13187760;0;13187135;822808576;16347136;1434992375;0;0;0;166198;58385;0;0;0;0;0;76667;0;0;4097240;2644532;0;27;0.01319719;
07-09 11:19:43.069  5857  5881 I Unity   : [STATISTIC]385;14694375;0;14693646;825438208;16347136;1435043567;10937;52708;52239;203698;63021;61719;1368855;0;0;0;111249;0;0;4310886;2414219;0;27;0.0147101;
07-09 11:19:43.082  5857  5881 I Unity   : [STATISTIC]386;14158959;0;14158437;827817984;16347136;1435072143;10677;52708;65938;180885;79740;141771;1407657;0;0;0;103593;0;0;3970261;2430781;0;27;0.01416974;
07-09 11:19:43.095  5857  5881 I Unity   : [STATISTIC]387;12323438;0;12322916;827817984;16347136;1435072143;11875;52760;50729;0;35521;99740;1446302;0;0;0;0;0;421562;2828020;1950885;0;27;0.0123351;
07-09 11:19:43.110  5857  5881 I Unity   : [STATISTIC]388;15046770;0;15046302;830083072;16347136;1435096503;16563;50417;82344;213333;120157;70260;1644114;0;0;0;159323;0;0;4040521;2591354;0;27;0.01506042;
07-09 11:19:43.123  5857  5881 I Unity   : [STATISTIC]389;13785521;0;13785052;832786432;16347136;1451862035;11198;56562;53073;176355;61251;71198;1519999;0;0;0;116614;0;0;3401563;2324011;0;27;0.01380187;
07-09 11:19:43.137  5857  5881 I Unity   : [STATISTIC]390;11523541;0;11523021;834560000;16347136;1451879619;0;0;0;220677;87969;0;0;0;0;0;88802;0;0;2692083;2928489;0;27;0.01153354;
07-09 11:19:43.152  5857  5881 I Unity   : [STATISTIC]391;17761354;0;17760938;837263360;16347136;1468665027;20000;54219;100937;231510;49896;63698;1904167;0;0;0;271405;0;0;5503490;3215260;0;27;0.01777432;
07-09 11:19:43.163  5857  5881 I Unity   : [STATISTIC]392;13269114;0;13268646;834785280;16347136;1468721463;13073;52500;50886;276666;144792;67448;1455677;0;0;0;102345;0;0;2386979;3380937;0;27;0.01327854;
07-09 11:19:43.177  5857  5881 I Unity   : [STATISTIC]393;9562708;0;9562239;837095424;16347136;1468750263;10677;56094;48281;480000;59895;67969;1425314;0;0;0;100835;0;0;57448;2147917;0;27;0.009574532;
07-09 11:19:43.192  5857  5881 I Unity   : [STATISTIC]394;13393125;0;13392709;837365760;16347136;1468734459;23229;77395;85729;0;33177;66093;1595677;0;0;0;136250;0;0;5186302;766563;0;27;0.01340161;
07-09 11:19:43.208  5857  5881 I Unity   : [STATISTIC]395;17872240;0;17871615;839729152;16347136;1468751099;0;0;0;220261;136145;0;0;0;0;0;185260;0;0;6772865;3185469;0;27;0.01787516;
07-09 11:19:43.219  5857  5881 I Unity   : [STATISTIC]396;13451458;0;13450989;842317824;16347136;1485592283;9844;45417;48906;269011;90469;61094;1261666;0;0;0;211408;0;0;3975937;2085989;0;27;0.01349036;
07-09 11:19:43.234  5857  5881 I Unity   : [STATISTIC]397;10327917;0;10327500;842457088;16347136;1485600827;9584;53750;46927;0;69374;81354;1439115;0;0;0;80522;0;0;2183177;1139740;0;27;0.01034172;
07-09 11:19:43.248  5857  5881 I Unity   : [STATISTIC]398;17827136;0;17826666;842756096;16347136;1485605083;25677;72344;111198;0;78802;97136;2651980;0;0;0;96404;0;0;6529479;1329688;0;27;0.01783812;
07-09 11:19:43.260  5857  5881 I Unity   : [STATISTIC]399;10784739;0;10784167;842899456;16347136;1485605083;15521;63229;60417;0;62240;58750;1315208;0;0;0;64949;0;0;3360573;757968;0;27;0.01079573;
07-09 11:19:43.277  5857  5881 I Unity   : [STATISTIC]400;12991823;0;12991407;843157504;16347136;1485605083;10156;48594;51302;0;60730;55312;1246094;0;0;0;63643;0;0;4470209;793229;0;27;0.0130025;
07-09 11:19:43.290  5857  5881 I Unity   : [STATISTIC]401;17378229;0;17377657;845205504;16347136;1485613275;0;0;0;155521;82187;0;0;0;0;0;137552;0;0;7764480;3359010;0;27;0.01738865;
07-09 11:19:43.304  5857  5881 I Unity   : [STATISTIC]402;11680573;0;11680052;845205504;16347136;1485613275;10104;83803;51771;0;42344;76666;1511511;0;0;0;68335;0;0;3836667;848125;0;27;0.01169151;
07-09 11:19:43.322  5857  5881 I Unity   : [STATISTIC]403;13468958;0;13468438;845365248;16347136;1485613275;10313;45989;47500;0;103594;71355;1400208;0;0;0;65416;0;0;5525469;885416;0;27;0.01347932;
07-09 11:19:43.336  5857  5881 I Unity   : [STATISTIC]404;18382969;0;18382448;845619200;16347136;1485613275;11354;47760;50261;0;64062;62968;1296094;0;0;0;50679;0;0;10772917;718907;0;27;0.01839547;
07-09 11:19:43.351  5857  5881 I Unity   : [STATISTIC]405;18707656;0;18707188;847671296;16347136;1485613275;9792;48855;45052;266875;125418;55886;1649843;0;0;0;180574;0;0;6552552;3333437;0;27;0.01872042;
07-09 11:19:43.362  5857  5881 I Unity   : [STATISTIC]406;10051615;0;10051198;847806464;16347136;1485613275;9792;48959;47032;0;59791;63438;1207084;0;0;0;50936;0;0;2430521;1096094;0;27;0.01006156;
07-09 11:19:43.377  5857  5881 I Unity   : [STATISTIC]407;11181928;0;11181458;847806464;16347136;1485613275;9948;52344;52448;0;40625;71250;1261043;0;0;0;53906;0;0;3186614;1216823;0;27;0.01119276;
07-09 11:19:43.392  5857  5881 I Unity   : [STATISTIC]408;13799843;0;13799323;847978496;16347136;1485613275;0;0;0;0;42135;0;0;0;0;0;39791;0;0;7249479;1264792;0;27;0.01381104;
07-09 11:19:43.408  5857  5881 I Unity   : [STATISTIC]409;16286094;0;16285573;848207872;16347136;1519146623;9844;47031;46302;0;64375;65521;1275053;0;0;0;31876;0;0;8455365;794843;0;27;0.01629901;
07-09 11:19:43.421  5857  5881 I Unity   : [STATISTIC]410;17817812;0;17817344;850530304;16347136;1519154815;10156;50312;49062;205469;84791;61198;1350313;0;0;0;42398;0;0;8113959;2270000;0;27;0.01783224;
07-09 11:19:43.435  5857  5881 I Unity   : [STATISTIC]411;12753490;0;12752916;852361216;16347136;1519163007;9688;68073;47656;125885;67553;59948;1230313;0;0;0;50212;0;0;3398802;2272969;0;27;0.01276458;
07-09 11:19:43.450  5857  5881 I Unity   : [STATISTIC]412;15267812;0;15266927;852373504;16347136;1519183711;10573;56927;52708;211563;106146;75156;1400990;0;0;0;39220;0;0;4789166;2511459;0;27;0.01527974;
07-09 11:19:43.463  5857  5881 I Unity   : [STATISTIC]413;13188542;0;13188125;854425600;16347136;1519196223;10573;48020;53281;145625;37552;59948;1309636;0;0;0;63280;0;0;3839010;1819740;0;27;0.01320062;
07-09 11:19:43.478  5857  5881 I Unity   : [STATISTIC]414;13700052;0;13699636;856854528;16347136;1535981631;11615;54636;47135;191927;44583;63229;1281354;0;0;0;107554;0;0;4193281;2039167;0;27;0.01371193;
07-09 11:19:43.492  5857  5881 I Unity   : [STATISTIC]415;13650468;0;13649896;857083904;16347136;1535981631;9427;47813;50677;0;64532;57812;1191719;0;0;0;67968;0;0;5306562;1166927;0;27;0.01365693;
07-09 11:19:43.507  5857  5881 I Unity   : [STATISTIC]416;12777396;0;12776928;857083904;16347136;1552758847;0;0;0;0;63646;0;0;0;0;0;68126;0;0;5695208;1418698;0;27;0.01279708;
07-09 11:19:43.521  5857  5881 I Unity   : [STATISTIC]417;17431875;0;17431458;857083904;16347136;1552758847;12916;63073;65365;0;103907;71927;1786354;0;0;0;81354;0;0;7502344;1097187;0;27;0.01744964;
07-09 11:19:43.534  5857  5881 I Unity   : [STATISTIC]418;13539792;0;13539323;859312128;16347136;1552771391;8541;46614;43334;231303;70885;55364;1226771;0;0;0;83338;0;0;4030156;2278855;0;27;0.01355031;
07-09 11:19:43.548  5857  5881 I Unity   : [STATISTIC]419;13508646;0;13508229;861503488;16347136;1552828375;9740;47343;46875;191145;44218;62032;1229375;0;0;0;92761;0;0;3709218;2277136;0;27;0.01351958;
07-09 11:19:43.561  5857  5881 I Unity   : [STATISTIC]420;13608437;0;13607916;864071680;16347136;1552853527;9584;47552;46562;108906;36042;57604;1245261;0;0;0;107606;0;0;3883386;2210052;0;27;0.01361896;
07-09 11:19:43.575  5857  5881 I Unity   : [STATISTIC]421;13970573;0;13970104;866349056;16347136;1552874327;9062;53073;57031;168021;63281;66250;1328802;0;0;0;112499;0;0;3674792;2570000;0;27;0.01398089;
07-09 11:19:43.588  5857  5881 I Unity   : [STATISTIC]422;10004739;0;10004323;866627584;16347136;1552878679;0;0;0;0;65312;0;0;0;0;0;71925;0;0;3336198;1305365;0;27;0.0100126;
07-09 11:19:43.604  5857  5881 I Unity   : [STATISTIC]423;18230625;0;18230104;868835328;16347136;1569676727;20469;89167;116927;125885;89218;95990;2135625;0;0;0;252347;0;0;6576875;2852136;0;27;0.01825203;
07-09 11:19:43.618  5857  5881 I Unity   : [STATISTIC]424;13481406;0;13480885;871026688;16347136;1569643543;8906;50990;46406;193802;101668;59948;1258594;0;0;0;94170;0;0;4072187;2059740;0;27;0.0134913;
