
07-09 11:40:48.327 29328 29353 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-09 11:40:48.813 29328 29353 I Unity   : [STATISTIC]313;14667344;0;14666927;736428032;16130048;897564427;157;312;313;0;0;573;816043;0;0;0;0;0;0;8669740;236718;0;0;0.01470094;
07-09 11:40:48.827 29328 29353 I Unity   : [STATISTIC]314;13957500;0;13956875;738353152;16130048;897564427;156;313;208;0;0;416;860886;0;0;0;0;0;0;10066146;282813;0;0;0.01396589;
07-09 11:40:48.841 29328 29353 I Unity   : [STATISTIC]315;14071146;0;14070677;738353152;16130048;897564427;104;416;313;0;0;677;872655;0;0;0;0;0;0;10209062;272187;0;0;0.01407807;
07-09 11:40:48.854 29328 29353 I Unity   : [STATISTIC]316;14709271;0;14708386;738836480;16130048;897564427;469;469;209;0;0;833;1211092;0;0;0;0;0;0;10039115;413802;0;0;0.01471708;
07-09 11:40:48.868 29328 29353 I Unity   : [STATISTIC]317;21774635;0;21774375;739753984;16130048;897572619;1768437;1212969;242292;0;0;1250;8353802;0;0;0;0;0;0;1354583;1171770;0;27;0.02179531;
07-09 11:40:48.882 29328 29353 I Unity   : [STATISTIC]318;5289375;0;5288854;739987456;16130048;897572619;11302;22188;89322;0;0;886;1982344;0;0;0;0;0;0;642292;297448;0;27;0.005296146;
07-09 11:40:48.897 29328 29353 I Unity   : [STATISTIC]319;13191094;0;13190625;739987456;16130048;897572619;0;0;0;0;0;0;0;0;0;0;0;0;0;9311771;663698;0;27;0.01319271;
07-09 11:40:48.910 29328 29353 I Unity   : [STATISTIC]320;14945781;0;14945000;739987456;16130048;897572619;12657;30833;85260;0;0;625;1444011;0;0;0;0;0;0;10362135;285625;0;27;0.01497057;
07-09 11:40:48.925 29328 29353 I Unity   : [STATISTIC]321;13279166;0;13278750;740274176;16130048;897572619;8541;38333;83334;0;0;417;1155053;0;0;0;0;0;0;9244948;302344;0;27;0.01330099;
07-09 11:40:48.936 29328 29353 I Unity   : [STATISTIC]322;17377656;0;17377188;740274176;16130048;897572619;15937;50364;95521;0;0;781;2373021;0;0;0;0;0;0;10115105;713958;0;27;0.01738615;
07-09 11:40:48.952 29328 29353 I Unity   : [STATISTIC]323;7322864;0;7322291;740274176;16130048;897572619;7187;21875;43906;0;0;1093;888542;0;0;0;0;0;0;3943802;261354;0;27;0.007328021;
07-09 11:40:48.967 29328 29353 I Unity   : [STATISTIC]324;16646198;0;16645782;740274176;16130048;897441547;0;0;0;0;0;0;0;0;0;0;0;0;0;13158750;598906;0;27;0.01665948;
07-09 11:40:48.979 29328 29353 I Unity   : [STATISTIC]325;16256927;0;16256406;740274176;16130048;897441547;14427;36614;95417;0;0;1666;2010885;0;0;0;0;0;0;10746510;599739;0;27;0.01626495;
07-09 11:40:48.992 29328 29353 I Unity   : [STATISTIC]326;12194062;0;12193489;740524032;16130048;897441547;13802;40000;91094;0;0;1406;1895105;0;0;0;0;0;0;6877552;491354;0;27;0.01219688;
07-09 11:40:49.007 29328 29353 I Unity   : [STATISTIC]327;12106667;0;12106093;740524032;16130048;897441547;7864;28802;52865;0;0;1406;1101302;0;0;0;0;0;0;7867917;282969;0;27;0.0121249;
07-09 11:40:49.022 29328 29353 I Unity   : [STATISTIC]328;14840677;0;14840261;740524032;16130048;897441547;7292;26823;48021;0;0;729;1081041;0;0;0;0;0;0;10920261;282864;0;27;0.01486771;
07-09 11:40:49.035 29328 29353 I Unity   : [STATISTIC]329;15752447;0;15751666;740761600;16130048;897441547;9792;34687;68593;0;0;1979;1492448;0;0;0;0;0;0;10642448;402656;0;27;0.01575636;
07-09 11:40:49.049 29328 29353 I Unity   : [STATISTIC]330;11639531;0;11638958;740761600;16130048;897441547;7500;29843;57343;0;0;1302;1185260;0;0;0;0;0;0;7648021;302656;0;27;0.0116926;
07-09 11:40:49.063 29328 29353 I Unity   : [STATISTIC]331;13673906;0;13673333;740761600;16130048;897441547;0;0;0;0;0;0;0;0;0;0;0;0;0;10454739;384739;0;27;0.01367677;
07-09 11:40:49.077 29328 29353 I Unity   : [STATISTIC]332;15473437;0;15472917;740761600;16130048;897441547;9531;33802;67396;0;0;1406;1690468;0;0;0;0;0;0;10664531;343073;0;27;0.01550177;
07-09 11:40:49.090 29328 29353 I Unity   : [STATISTIC]333;13763438;0;13762761;740761600;16130048;897441547;12761;33542;75313;0;0;1354;1707032;0;0;0;0;0;0;8658802;459323;0;27;0.01376797;
07-09 11:40:49.104 29328 29353 I Unity   : [STATISTIC]334;13120156;0;13119687;741015552;16130048;897441547;9687;31563;66614;0;0;885;1496928;0;0;0;0;0;0;8023594;475677;0;27;0.01314094;
07-09 11:40:49.119 29328 29353 I Unity   : [STATISTIC]335;12933958;0;12933542;741015552;16130048;897441547;7188;27344;48073;0;0;625;1062136;0;0;0;0;0;0;9152083;274739;0;27;0.01300005;
07-09 11:40:49.139 29328 29353 I Unity   : [STATISTIC]336;13945781;0;13945365;741015552;16130048;897441547;0;0;0;0;0;0;0;0;0;0;0;0;0;11265625;417239;0;27;0.01395495;
07-09 11:40:49.152 29328 29353 I Unity   : [STATISTIC]337;22986406;0;22985937;741015552;16130048;897441547;15730;55990;75104;0;0;1771;1852709;0;0;0;0;0;0;17597083;597292;0;27;0.02299969;
07-09 11:40:49.168 29328 29353 I Unity   : [STATISTIC]338;11390937;0;11390416;741015552;16130048;897441547;11198;48698;72396;0;0;1249;1480574;0;0;0;0;0;0;6997605;250365;0;27;0.01141479;
07-09 11:40:49.182 29328 29353 I Unity   : [STATISTIC]339;15911302;0;15910989;741015552;16130048;897441547;0;0;0;0;0;0;0;0;0;0;0;0;0;11513229;496510;0;27;0.01592094;
07-09 11:40:49.196 29328 29353 I Unity   : [STATISTIC]340;14961667;0;14961146;741007360;16130048;897441547;9895;37864;68334;0;0;469;1554740;0;0;0;0;0;0;9985782;318125;0;27;0.01496719;
07-09 11:40:49.210 29328 29353 I Unity   : [STATISTIC]341;12733646;0;12733125;741007360;16130048;897441547;9688;33645;64271;0;0;677;1219844;0;0;0;0;0;0;8549219;314062;0;27;0.01275411;
07-09 11:40:49.224 29328 29353 I Unity   : [STATISTIC]342;14490520;0;14490000;741007360;16130048;897441547;9427;36250;50261;0;0;1145;1232761;0;0;0;0;0;0;10126354;299948;0;27;0.01450271;
07-09 11:40:49.238 29328 29353 I Unity   : [STATISTIC]343;13843021;0;13842500;741007360;16130048;897441547;8073;32760;56980;0;0;625;1176356;0;0;0;0;0;0;9536041;291354;0;27;0.01385214;
07-09 11:40:49.252 29328 29353 I Unity   : [STATISTIC]344;15407031;0;15406719;741007360;16130048;897441547;12448;75521;105937;0;0;1562;1784688;0;0;0;0;0;0;9795468;470677;0;27;0.0154162;
07-09 11:40:49.266 29328 29353 I Unity   : [STATISTIC]345;12256094;0;12255730;741249024;16130048;897441547;8802;32812;49739;0;0;989;1135833;0;0;0;0;0;0;8254948;286667;0;27;0.01226338;
07-09 11:40:49.280 29328 29353 I Unity   : [STATISTIC]346;13466615;0;13466041;741249024;16130048;897441547;0;0;0;0;0;0;0;0;0;0;0;0;0;9822709;624480;0;27;0.01347042;
07-09 11:40:49.294 29328 29353 I Unity   : [STATISTIC]347;14833333;0;14832917;741249024;16130048;897441547;9896;43854;49636;0;0;938;1195625;0;0;0;0;0;0;10491042;302188;0;27;0.01486052;
07-09 11:40:49.308 29328 29353 I Unity   : [STATISTIC]348;13676094;0;13675572;741249024;16130048;897441547;9375;39792;48386;0;0;521;1154634;0;0;0;0;0;0;9487448;278802;0;27;0.0136849;
07-09 11:40:49.323 29328 29353 I Unity   : [STATISTIC]349;15804219;0;15803645;741490688;16130048;897441547;14218;41875;122604;0;0;1146;1966666;0;0;0;0;0;0;9680781;608489;0;27;0.01580094;
07-09 11:40:49.336 29328 29353 I Unity   : [STATISTIC]350;15321354;0;15320833;741490688;16130048;897441547;13958;40364;72917;0;0;1354;1666666;0;0;0;0;0;0;9292552;439063;0;27;0.01536719;
07-09 11:40:49.351 29328 29353 I Unity   : [STATISTIC]351;10842344;0;10841719;741490688;16130048;897441547;8802;32500;54063;0;0;625;1109114;0;0;0;0;0;0;6728906;276094;0;27;0.0108713;
07-09 11:40:49.365 29328 29353 I Unity   : [STATISTIC]352;13856979;0;13856615;741490688;16130048;897441547;0;0;0;0;0;0;0;0;0;0;0;0;0;10950729;420156;0;27;0.01386719;
07-09 11:40:49.377 29328 29353 I Unity   : [STATISTIC]353;16611719;0;16611406;741490688;16130048;897441547;10677;42917;64844;0;0;1771;1502969;0;0;0;0;0;0;10930885;547552;0;27;0.01661531;
07-09 11:40:49.391 29328 29353 I Unity   : [STATISTIC]354;10890469;0;10890104;741748736;16130048;897441547;9427;32969;46041;0;0;469;1203386;0;0;0;0;0;0;6335156;343802;0;27;0.01091328;
07-09 11:40:49.407 29328 29353 I Unity   : [STATISTIC]355;13993698;0;13993073;741785600;16130048;897441547;9270;33750;48334;0;0;990;1148905;0;0;0;0;0;0;9664531;312343;0;27;0.01399771;
07-09 11:40:49.420 29328 29353 I Unity   : [STATISTIC]356;16741250;0;16740729;741785600;16130048;897441547;11407;41615;62188;0;0;1198;1502655;0;0;0;0;0;0;11483281;380989;0;27;0.01676505;
07-09 11:40:49.434 29328 29353 I Unity   : [STATISTIC]357;14328386;0;14327343;741785600;16130048;897441547;13333;43177;79010;0;0;1250;1806094;0;0;0;0;0;0;7777344;515834;0;27;0.01432484;
07-09 11:40:49.448 29328 29353 I Unity   : [STATISTIC]358;12269323;0;12268646;741785600;16130048;897441547;10833;39532;50937;0;0;625;1473541;0;0;0;0;0;0;7035833;309427;0;27;0.01231896;
07-09 11:40:49.463 29328 29353 I Unity   : [STATISTIC]359;12482969;0;12482448;741818368;16130048;897441547;0;0;0;0;0;0;0;0;0;0;0;0;0;9233125;461146;0;27;0.0124901;
07-09 11:40:49.477 29328 29353 I Unity   : [STATISTIC]360;18307812;0;18307292;741818368;16130048;897441547;19896;54896;96198;0;0;1459;2834740;0;0;0;0;0;0;11769896;661771;0;27;0.01831938;
07-09 11:40:49.532 29328 29353 I Unity   : [STATISTIC]361;13070729;0;13070260;741818368;16130048;897441547;11458;36615;79583;0;0;1563;1667969;0;0;0;0;0;0;7231979;1063750;0;27;0.01308698;
07-09 11:40:49.559 29328 29353 I Unity   : [STATISTIC]362;69171406;0;69170937;742969344;16130048;899679819;10156;34740;49271;0;0;1093;1263593;0;0;0;0;0;0;3487084;977708;0;27;0.06918229;
07-09 11:40:49.577 29328 29353 I Unity   : [STATISTIC]363;24355261;0;24354635;745091072;16130048;1327564363;1311666;1101303;227864;0;0;266667;11850780;0;0;0;0;0;0;6309062;422187;0;27;0.02437036;
07-09 11:40:49.589 29328 29353 I Unity   : [STATISTIC]364;11595157;0;11594739;748793856;16130048;1327564363;1141718;962292;255521;0;0;89375;5731303;0;0;0;0;0;0;127032;309114;0;27;0.01161255;
07-09 11:40:49.597 29328 29353 I Unity   : [STATISTIC]365;6956459;0;6956094;748945408;16130048;1327564363;0;0;0;0;0;0;0;0;0;0;0;0;0;1511145;981406;0;27;0.006971146;
07-09 11:40:49.613 29328 29353 I Unity   : [STATISTIC]366;10271459;0;10270886;749985792;16130048;1327564363;569688;356875;124636;0;0;65625;2775730;0;0;0;0;0;0;2308906;415834;0;27;0.01027557;
07-09 11:40:49.627 29328 29353 I Unity   : [STATISTIC]367;13004375;0;13004011;749985792;16130048;1327564363;0;0;0;0;0;0;0;0;0;0;0;0;0;8149844;521823;0;27;0.01302094;
07-09 11:40:49.809 29328 29353 I Unity   : [STATISTIC]368;187184218;0;187183750;776646656;16130048;1338087083;784844;361355;190938;0;3281;87761;3713698;0;0;0;0;0;0;8496510;5191927;0;27;0.187188;
07-09 11:40:49.829 29328 29353 I Unity   : [STATISTIC]369;23197552;0;23197084;785895424;16130048;1348597483;2275781;2143228;500678;0;330886;220521;9650208;0;0;0;0;0;145990;83072;2429011;0;27;0.02320667;
07-09 11:40:49.850 29328 29353 I Unity   : [STATISTIC]370;21412865;0;21412447;792338432;16130048;1392670507;1238906;658333;297969;469375;138905;212396;6350106;0;0;0;10626;0;33125;64635;2202187;0;27;0.02142323;
07-09 11:40:49.862 29328 29353 I Unity   : [STATISTIC]371;11403803;0;11402968;797278208;16130048;1396868939;547657;290989;129115;0;47344;100729;2883178;0;0;0;28437;0;0;44323;1099010;0;27;0.01140682;
07-09 11:40:49.872 29328 29353 I Unity   : [STATISTIC]372;10698906;0;10698438;802254848;16130048;1401063243;537605;310364;125156;0;28073;264584;2931927;0;0;0;32136;0;0;51458;1191562;0;27;0.01072797;
07-09 11:40:49.886 29328 29353 I Unity   : [STATISTIC]373;6573802;0;6573438;802619392;16130048;1401063243;0;0;0;0;64636;0;0;0;0;0;11562;0;0;40156;1355886;0;27;0.006585312;
07-09 11:40:49.905 29328 29353 I Unity   : [STATISTIC]374;16327396;0;16326927;803594240;16130048;1401063243;573958;337657;134218;0;25885;125469;2874739;0;0;0;25677;0;0;7328385;690938;0;27;0.01633037;
07-09 11:40:49.917 29328 29353 I Unity   : [STATISTIC]375;21923802;0;21923386;803745792;16130048;1401063243;766979;303698;171042;0;155833;143958;3752499;0;0;0;37084;0;0;9609166;1574063;0;27;0.02193401;
07-09 11:40:49.938 29328 29353 I Unity   : [STATISTIC]376;20377605;0;20377135;806662144;16130048;1417865131;544791;279166;115781;107032;48281;186407;2743125;0;0;0;27188;0;0;224635;2008125;0;27;0.02039464;
07-09 11:40:49.950 29328 29353 I Unity   : [STATISTIC]377;12661510;0;12661042;810004480;16130048;1417910711;513073;268958;246979;443177;90469;333959;3685364;0;0;0;53022;0;0;42188;2606511;0;27;0.01267437;
07-09 11:40:49.967 29328 29353 I Unity   : [STATISTIC]378;12279323;0;12278802;813838336;16130048;1434735371;587761;468646;143490;175000;74271;302656;3540625;0;0;0;65520;0;0;52239;2400781;0;27;0.01229312;
07-09 11:40:49.982 29328 29353 I Unity   : [STATISTIC]379;16812865;0;16812291;816959488;16130048;1434755979;646354;253750;124791;145364;68699;192395;3116198;0;0;0;0;0;278906;4162605;3055937;0;27;0.01681021;
07-09 11:40:49.995 29328 29353 I Unity   : [STATISTIC]380;14762239;0;14761979;820256768;16130048;1434828643;711771;244688;133073;245156;114999;192656;3082658;0;0;0;78177;0;0;2431406;2926354;0;27;0.01478703;
07-09 11:40:50.009 29328 29353 I Unity   : [STATISTIC]381;13506771;0;13506250;823701504;16130048;1434861731;765052;258698;327344;147916;77031;249375;3648437;0;0;0;77708;0;0;966771;2735937;0;27;0.01352036;
07-09 11:40:50.023 29328 29353 I Unity   : [STATISTIC]382;11743334;0;11743021;824152064;16130048;1434870243;0;0;0;0;86980;0;0;0;0;0;80104;0;0;1585417;1511146;0;27;0.01175443;
07-09 11:40:50.039 29328 29353 I Unity   : [STATISTIC]383;15687344;0;15687031;827027456;16130048;1451647459;765365;246198;385469;231042;38906;214167;3748751;0;0;0;90052;0;0;3517917;1972240;0;27;0.01570052;
07-09 11:40:50.051 29328 29353 I Unity   : [STATISTIC]384;16219375;0;16219011;826961920;16130048;1451655651;593855;421198;161927;108229;44323;213802;3398228;0;0;0;94636;0;0;3581094;2333021;0;27;0.01623094;
07-09 11:40:50.064 29328 29353 I Unity   : [STATISTIC]385;12815729;0;12815260;830103552;16130048;1468472931;810417;226303;137448;197083;61562;271406;3461564;0;0;0;0;0;545520;75573;3245000;0;27;0.01282755;
07-09 11:40:50.078 29328 29353 I Unity   : [STATISTIC]386;13170364;0;13169844;833507328;16130048;1468509667;729063;274531;151771;267292;91302;437604;3787759;0;0;0;0;0;332187;44427;3159532;0;27;0.01318021;
07-09 11:40:50.092 29328 29353 I Unity   : [STATISTIC]387;14409271;0;14408802;836911104;16130048;1468518307;765937;364427;133386;296093;88385;252760;3786147;0;0;0;127865;0;0;1057240;2943177;0;27;0.01442156;
07-09 11:40:50.106 29328 29353 I Unity   : [STATISTIC]388;10895156;0;10894688;839352320;16130048;1485356427;0;0;0;325625;88854;0;0;0;0;0;148700;0;0;66093;2478073;0;27;0.01090963;
07-09 11:40:50.120 29328 29353 I Unity   : [STATISTIC]389;14220885;0;14220417;840970240;16130048;1485365131;769687;221667;155209;0;31250;355885;3943229;0;0;0;119272;0;0;2970156;993594;0;27;0.01422984;
07-09 11:40:50.134 29328 29353 I Unity   : [STATISTIC]390;16227760;0;16227292;844193792;16130048;1485373323;818490;232656;154843;189896;66563;310573;3742708;0;0;0;93176;0;0;3573437;2613750;0;27;0.01623604;
07-09 11:40:50.147 29328 29353 I Unity   : [STATISTIC]391;14149636;0;14149114;847540224;16130048;1485426279;997344;228021;168021;423854;57605;302656;3945937;0;0;0;95105;0;0;1083021;2497344;0;27;0.01416104;
07-09 11:40:50.160 29328 29353 I Unity   : [STATISTIC]392;12177865;0;12177500;850849792;16130048;1485438919;1024896;281511;281666;120729;58802;334635;4006718;0;0;0;105521;0;0;56823;2167032;0;27;0.01219156;
07-09 11:40:50.175 29328 29353 I Unity   : [STATISTIC]393;12722448;0;12722032;853864448;16130048;1485481707;682500;197031;157760;291979;54218;298282;3200469;0;0;0;224998;0;0;540886;2237656;0;27;0.01273198;
07-09 11:40:50.189 29328 29353 I Unity   : [STATISTIC]394;13774479;0;13773907;854482944;16130048;1485486187;0;0;0;0;41354;0;0;0;0;0;110573;0;0;2630937;1216927;0;27;0.01378583;
07-09 11:40:50.203 29328 29353 I Unity   : [STATISTIC]395;14351823;0;14351407;855433216;16130048;1502263403;1153906;208594;261614;0;188959;361406;4472031;0;0;0;317344;0;0;2529115;1422291;0;27;0.0143613;
07-09 11:40:50.217 29328 29353 I Unity   : [STATISTIC]396;13273333;0;13272917;856563712;16130048;1502263403;756198;169532;226355;0;289271;302552;3606927;0;0;0;132398;0;0;2973959;1056615;0;27;0.01328349;
07-09 11:40:50.232 29328 29353 I Unity   : [STATISTIC]397;14744947;0;14744531;858497024;16130048;1502263403;803907;170105;267604;0;51719;348281;4143542;0;0;0;275418;0;0;3329791;1067136;0;27;0.01475589;
07-09 11:40:50.245 29328 29353 I Unity   : [STATISTIC]398;14206979;0;14206719;859426816;16130048;1519040619;570312;172605;140521;0;28437;1068646;3971458;0;0;0;137605;0;0;3682083;782969;0;27;0.01421823;
07-09 11:40:50.260 29328 29353 I Unity   : [STATISTIC]399;14348490;0;14348021;861569024;16130048;1519040619;797032;154323;147968;181302;56771;393958;3662500;0;0;0;122867;0;0;2575990;2467969;0;27;0.01435719;
07-09 11:40:50.273 29328 29353 I Unity   : [STATISTIC]400;12276771;0;12276511;861704192;16130048;1519040619;0;0;0;0;154531;0;0;0;0;0;143125;0;0;2824583;1299011;0;27;0.01228802;
07-09 11:40:50.288 29328 29353 I Unity   : [STATISTIC]401;13630365;0;13630000;862322688;16130048;1519040619;658437;147292;143333;0;86147;380157;3502761;0;0;0;132760;0;0;3723907;1095782;0;27;0.01364042;
07-09 11:40:50.303 29328 29353 I Unity   : [STATISTIC]402;18135364;0;18134843;863207424;16130048;1519040619;874062;187083;238229;0;44375;623646;4576562;0;0;0;441615;0;0;5463906;1498021;0;27;0.0181451;
07-09 11:40:50.317 29328 29353 I Unity   : [STATISTIC]403;13495677;0;13495260;865415168;16130048;1519065195;260729;267708;139843;132396;96562;356406;3189374;0;0;0;128334;0;0;1878333;1963854;0;27;0.01350656;
07-09 11:40:50.332 29328 29353 I Unity   : [STATISTIC]404;11225989;0;11225521;865415168;16130048;1519065195;38593;131094;143282;0;59479;301979;2071615;0;0;0;0;0;263333;2295625;1485364;0;27;0.01123708;
07-09 11:40:50.349 29328 29353 I Unity   : [STATISTIC]405;15022396;0;15021979;865189888;16130048;1519065195;37864;144323;150677;0;73490;491146;2000990;0;0;0;0;0;446406;6000833;1727865;0;27;0.01503266;
07-09 11:40:50.363 29328 29353 I Unity   : [STATISTIC]406;16609687;0;16609271;865189888;16130048;1519065195;0;0;0;0;56718;0;0;0;0;0;186300;0;0;7978594;2011302;0;27;0.01661844;
07-09 11:40:50.376 29328 29353 I Unity   : [STATISTIC]407;13195313;0;13195000;865189888;16130048;1519065195;27969;149114;108021;0;30312;353646;1743021;0;0;0;91252;0;0;5240625;852500;0;27;0.01320771;
07-09 11:40:50.391 29328 29353 I Unity   : [STATISTIC]408;18417031;0;18416615;865185792;16130048;1519102379;22760;196823;81667;329896;46094;302448;2210260;0;0;0;182552;0;0;5594531;2987761;0;27;0.01842771;
07-09 11:40:50.407 29328 29353 I Unity   : [STATISTIC]409;12128959;0;12128542;867737600;16130048;1552644715;26406;134896;79531;103021;80729;248385;1612395;0;0;0;0;0;200521;1946563;2608125;0;27;0.0121387;
07-09 11:40:50.420 29328 29353 I Unity   : [STATISTIC]410;16413125;0;16412656;869928960;16130048;1552657451;27552;139895;94791;99895;146355;375781;1913542;0;0;0;71354;0;0;6368907;2185520;0;27;0.01642224;
07-09 11:40:50.435 29328 29353 I Unity   : [STATISTIC]411;12132083;0;12131666;872202240;16130048;1552661995;27657;138385;85104;99844;75572;344792;1659686;0;0;0;71982;0;0;2395468;2169844;0;27;0.01214104;
07-09 11:40:50.449 29328 29353 I Unity   : [STATISTIC]412;16161042;0;16160677;874622976;16130048;1552682955;42032;147968;127292;530521;67865;346459;1869637;0;0;0;82658;0;0;5786459;2469063;0;27;0.01617151;
07-09 11:40:50.463 29328 29353 I Unity   : [STATISTIC]413;12194635;0;12194063;874860544;16130048;1569464747;27500;149844;93021;0;46093;456406;1922813;0;0;0;149219;0;0;3416667;1368854;0;27;0.01220453;
07-09 11:40:50.477 29328 29353 I Unity   : [STATISTIC]414;12094740;0;12094323;874860544;16130048;1569447851;0;0;0;0;40521;0;0;0;0;0;63125;0;0;5409271;1296511;0;27;0.01210411;
07-09 11:40:50.491 29328 29353 I Unity   : [STATISTIC]415;16137812;0;16137552;875327488;16130048;1569447851;41042;153021;243646;0;106354;383281;2155938;0;0;0;86300;0;0;7113020;1012135;0;27;0.01615136;
07-09 11:40:50.506 29328 29353 I Unity   : [STATISTIC]416;15354062;0;15353646;877395968;16130048;1569456043;34792;150469;121198;165156;78489;337187;1883488;0;0;0;98593;0;0;4945209;2473802;0;27;0.01536224;
07-09 11:40:50.520 29328 29353 I Unity   : [STATISTIC]417;14328385;0;14327969;879759360;16130048;1586241451;34167;144011;99531;135364;66303;392604;1973958;0;0;0;104791;0;0;4232812;2139063;0;27;0.01434193;
07-09 11:40:50.534 29328 29353 I Unity   : [STATISTIC]418;13889687;0;13889219;881790976;16130048;1586249643;28750;136250;83698;219896;73958;374583;1757292;0;0;0;127760;0;0;3686718;2286719;0;27;0.01389891;
07-09 11:40:50.548 29328 29353 I Unity   : [STATISTIC]419;14328854;0;14328385;883965952;16130048;1586261707;27865;145677;94219;374584;49479;343958;1767083;0;0;0;125262;0;0;3873021;2344115;0;27;0.01434005;
07-09 11:40:50.561 29328 29353 I Unity   : [STATISTIC]420;12550521;0;12550104;884101120;16130048;1586266315;32031;156823;93854;0;69687;408072;1965469;0;0;0;114375;0;0;3475989;1320104;0;27;0.01256083;
07-09 11:40:50.575 29328 29353 I Unity   : [STATISTIC]421;10681198;0;10680885;884236288;16130048;1586266315;0;0;0;0;64062;0;0;0;0;0;88073;0;0;3864844;1388959;0;27;0.01069036;
07-09 11:40:50.590 29328 29353 I Unity   : [STATISTIC]422;15355782;0;15355261;884236288;16130048;1586266315;32083;142240;99896;0;71563;343438;1833489;0;0;0;101248;0;0;7069062;920469;0;27;0.01536339;
07-09 11:40:50.604 29328 29353 I Unity   : [STATISTIC]423;17147708;0;17147240;886583296;16130048;1586266315;29479;148646;92396;206302;158229;386875;1989949;0;0;0;113175;0;0;6900573;2022500;0;27;0.0171637;
07-09 11:40:50.617 29328 29353 I Unity   : [STATISTIC]424;14411355;0;14410937;888688640;16130048;1586257675;28334;140209;87500;113386;91198;352708;1921042;0;0;0;124688;0;0;4135781;2669427;0;27;0.01442328;
07-09 11:40:50.631 29328 29353 I Unity   : [STATISTIC]425;13150469;0;13150000;891043840;16130048;1586302247;32292;170104;94896;265000;39427;410677;1909271;0;0;0;131041;0;0;2860260;2408541;0;27;0.01316089;
