
06-26 15:02:26.777 11648 11675 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-26 15:02:27.503 11648 11675 I Unity   : [STATISTIC]326;16908334;16907968;767512576;15781888;918482199;0;0;0;0;0;0;0;0;0;11355;0;0;27;0.01691844;
06-26 15:02:27.517 11648 11675 I Unity   : [STATISTIC]327;12417500;12417188;767512576;15781888;918482199;0;0;0;0;0;0;0;0;0;16666;0;0;27;0.01242479;
06-26 15:02:27.531 11648 11675 I Unity   : [STATISTIC]328;12869114;12868594;767512576;15781888;918482199;0;0;0;0;0;0;0;0;0;9271;0;0;27;0.01290818;
06-26 15:02:27.545 11648 11675 I Unity   : [STATISTIC]329;14847604;14847240;767758336;15781888;918482199;0;0;0;0;0;0;0;0;0;14375;0;0;27;0.01488255;
06-26 15:02:27.558 11648 11675 I Unity   : [STATISTIC]330;14597448;14596979;767758336;15781888;918482199;0;0;0;0;0;0;0;0;0;12396;0;0;27;0.01459901;
06-26 15:02:27.578 11648 11675 I Unity   : [STATISTIC]331;9678594;9678021;767758336;15781888;918482199;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009703594;
06-26 15:02:27.592 11648 11675 I Unity   : [STATISTIC]332;22710000;22709635;767758336;15781888;918482199;0;0;0;0;0;0;0;0;0;13230;0;0;27;0.02271422;
06-26 15:02:27.607 11648 11675 I Unity   : [STATISTIC]333;14327916;14327448;767758336;15781888;918482199;0;0;0;0;0;0;0;0;0;13958;0;0;27;0.01433786;
06-26 15:02:27.622 11648 11675 I Unity   : [STATISTIC]334;13299739;13299219;767995904;15781888;918482199;0;0;0;0;0;0;0;0;0;8437;0;0;27;0.01333495;
06-26 15:02:27.637 11648 11675 I Unity   : [STATISTIC]335;18210313;18209948;767873024;15781888;918482199;0;0;0;0;0;0;0;0;0;10208;0;0;27;0.01820963;
06-26 15:02:27.651 11648 11675 I Unity   : [STATISTIC]336;12359219;12358646;767873024;15781888;918482199;0;0;0;0;0;0;0;0;0;10886;0;0;27;0.01238427;
06-26 15:02:27.665 11648 11675 I Unity   : [STATISTIC]337;14707187;14706406;767873024;15781888;918482199;0;0;0;0;0;0;0;0;0;12969;0;0;27;0.0147088;
06-26 15:02:27.678 11648 11675 I Unity   : [STATISTIC]338;14138177;14137864;767873024;15781888;918482199;0;0;0;0;0;0;0;0;0;11771;0;0;27;0.01418177;
06-26 15:02:27.692 11648 11675 I Unity   : [STATISTIC]339;12098073;12097760;767873024;15781888;918482199;0;0;0;0;0;0;0;0;0;8542;0;0;27;0.01212359;
06-26 15:02:27.706 11648 11675 I Unity   : [STATISTIC]340;12666146;12665833;767873024;15781888;918482199;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01269307;
06-26 15:02:27.718 11648 11675 I Unity   : [STATISTIC]341;17186875;17186198;767873024;15781888;918482199;0;0;0;0;0;0;0;0;0;15364;0;0;27;0.01718417;
06-26 15:02:27.734 11648 11675 I Unity   : [STATISTIC]342;10117448;10117083;768122880;15781888;918482199;0;0;0;0;0;0;0;0;0;10156;0;0;27;0.01015828;
06-26 15:02:27.748 11648 11675 I Unity   : [STATISTIC]343;15902239;15901666;768122880;15781888;918482199;0;0;0;0;0;0;0;0;0;10677;0;0;27;0.01591;
06-26 15:02:27.762 11648 11675 I Unity   : [STATISTIC]344;13883698;13883177;768122880;15781888;918482199;0;0;0;0;0;0;0;0;0;10781;0;0;27;0.01389838;
06-26 15:02:27.778 11648 11675 I Unity   : [STATISTIC]345;13095989;13095521;768122880;15781888;918482199;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01310328;
06-26 15:02:27.790 11648 11675 I Unity   : [STATISTIC]346;17725261;17724792;768122880;15781888;918482199;0;0;0;0;0;0;0;0;0;13281;0;0;27;0.01773917;
06-26 15:02:27.804 11648 11675 I Unity   : [STATISTIC]347;11781928;11781406;768360448;15781888;918482199;0;0;0;0;0;0;0;0;0;11094;0;0;27;0.01180411;
06-26 15:02:27.818 11648 11675 I Unity   : [STATISTIC]348;14071406;14071042;768360448;15781888;918482199;0;0;0;0;0;0;0;0;0;10156;0;0;27;0.01408521;
06-26 15:02:27.832 11648 11675 I Unity   : [STATISTIC]349;13263906;13263177;768360448;15781888;918482199;0;0;0;0;0;0;0;0;0;9218;0;0;27;0.01327703;
06-26 15:02:27.846 11648 11675 I Unity   : [STATISTIC]350;15368282;15367500;768360448;15781888;918482199;0;0;0;0;0;0;0;0;0;10625;0;0;27;0.01536594;
06-26 15:02:27.861 11648 11675 I Unity   : [STATISTIC]351;12503646;12503021;768598016;15781888;918482199;0;0;0;0;0;0;0;0;0;10469;0;0;27;0.01253385;
06-26 15:02:27.876 11648 11675 I Unity   : [STATISTIC]352;13722344;13722031;768610304;15781888;918482199;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01373094;
06-26 15:02:27.889 11648 11675 I Unity   : [STATISTIC]353;16860625;16860053;768610304;15781888;918482199;0;0;0;0;0;0;0;0;0;9948;0;0;27;0.01687068;
06-26 15:02:27.902 11648 11675 I Unity   : [STATISTIC]354;12200000;12199375;768811008;15781888;918482199;0;0;0;0;0;0;0;0;0;10313;0;0;27;0.01221385;
06-26 15:02:27.915 11648 11675 I Unity   : [STATISTIC]355;15953489;15953125;768811008;15781888;918482199;0;0;0;0;0;0;0;0;0;12917;0;0;27;0.015955;
06-26 15:02:27.973 11648 11675 I Unity   : [STATISTIC]356;10484011;10483281;768811008;15781888;918482199;0;0;0;0;0;0;0;0;0;8959;0;0;27;0.01052375;
06-26 15:02:27.999 11648 11675 I Unity   : [STATISTIC]357;71900573;71900000;758595584;15781888;920720471;0;0;0;0;0;0;0;0;0;9948;0;0;27;0.07190479;
06-26 15:02:28.017 11648 11675 I Unity   : [STATISTIC]358;25153593;25153177;760123392;15781888;1348605015;0;0;0;0;0;0;0;0;0;1401145;0;0;27;0.02516365;
06-26 15:02:28.031 11648 11675 I Unity   : [STATISTIC]359;9365468;9365000;761966592;15781888;1348605015;0;0;0;0;0;0;0;0;0;712761;0;0;27;0.00937776;
06-26 15:02:28.041 11648 11675 I Unity   : [STATISTIC]360;13707656;13706875;762466304;15781888;1348605015;0;0;0;0;0;0;0;0;0;581562;0;0;27;0.01371422;
06-26 15:02:28.050 11648 11675 I Unity   : [STATISTIC]361;8642916;8642500;763248640;15781888;1348605015;0;0;0;0;0;0;0;0;0;560989;0;0;27;0.008664948;
06-26 15:02:28.067 11648 11675 I Unity   : [STATISTIC]362;6189218;6188750;763392000;15781888;1348605015;0;0;0;0;0;0;0;0;0;0;0;0;27;0.006199635;
06-26 15:02:28.240 11648 11675 I Unity   : [STATISTIC]363;182090729;182090365;789413888;15781888;1359127735;0;0;0;0;0;0;0;0;0;746719;0;0;27;0.1820948;
06-26 15:02:28.259 11648 11675 I Unity   : [STATISTIC]364;22013646;22013125;795979776;15781888;1386415351;0;0;0;0;0;0;0;0;0;2550572;0;0;27;0.02202193;
06-26 15:02:28.278 11648 11675 I Unity   : [STATISTIC]365;18639219;18638698;803770368;15781888;1396933943;0;0;0;0;0;0;0;0;0;653646;529532;0;27;0.01865354;
06-26 15:02:28.289 11648 11675 I Unity   : [STATISTIC]366;11438750;11438333;808853504;15781888;1401132375;0;0;0;0;0;0;0;0;0;705834;0;0;27;0.01144599;
06-26 15:02:28.300 11648 11675 I Unity   : [STATISTIC]367;10780729;10780105;813985792;15781888;1405326679;0;0;0;0;0;0;0;0;0;705729;0;0;27;0.0107926;
06-26 15:02:28.314 11648 11675 I Unity   : [STATISTIC]368;6706250;6705781;814313472;15781888;1422103895;0;0;0;0;0;0;0;0;0;0;0;0;27;0.006715313;
06-26 15:02:28.332 11648 11675 I Unity   : [STATISTIC]369;15782969;15782292;815230976;15781888;1422103895;0;0;0;0;0;0;0;0;0;632917;0;0;27;0.01579078;
06-26 15:02:28.344 11648 11675 I Unity   : [STATISTIC]370;18390416;18390104;816140288;15781888;1422103895;0;0;0;0;0;0;0;0;0;540052;0;0;27;0.01839917;
06-26 15:02:28.366 11648 11675 I Unity   : [STATISTIC]371;24611354;24610781;819224576;15781888;1438889303;0;0;0;0;0;0;0;0;0;617500;165468;0;27;0.0246201;
06-26 15:02:28.377 11648 11675 I Unity   : [STATISTIC]372;11229375;11228906;822689792;15781888;1438924235;0;0;0;0;0;0;0;0;0;753594;157396;0;27;0.01124214;
06-26 15:02:28.396 11648 11675 I Unity   : [STATISTIC]373;9613177;9612760;823926784;15781888;1438924235;0;0;0;0;0;0;0;0;0;571822;0;0;27;0.009622032;
06-26 15:02:28.412 11648 11675 I Unity   : [STATISTIC]374;21051406;21050989;827068416;15781888;1455713803;0;0;0;0;0;0;0;0;0;477916;121511;0;27;0.02105885;
06-26 15:02:28.425 11648 11675 I Unity   : [STATISTIC]375;15170000;15169427;829759488;15781888;1455750859;0;0;0;0;0;0;0;0;0;21822;131354;0;27;0.01518193;
06-26 15:02:28.440 11648 11675 I Unity   : [STATISTIC]376;12706927;12706459;832249856;15781888;1455767403;0;0;0;0;0;0;0;0;0;20781;95573;0;27;0.01271677;
06-26 15:02:28.454 11648 11675 I Unity   : [STATISTIC]377;13445469;13444791;834621440;15781888;1455808563;0;0;0;0;0;0;0;0;0;0;200364;0;27;0.01345245;
06-26 15:02:28.468 11648 11675 I Unity   : [STATISTIC]378;15442812;15442500;837103616;15781888;1455854739;0;0;0;0;0;0;0;0;0;43125;213803;0;27;0.01545719;
06-26 15:02:28.481 11648 11675 I Unity   : [STATISTIC]379;13564843;13564531;839442432;15781888;1472661043;0;0;0;0;0;0;0;0;0;18541;128281;0;27;0.01357594;
06-26 15:02:28.495 11648 11675 I Unity   : [STATISTIC]380;12948177;12947656;841949184;15781888;1472717931;0;0;0;0;0;0;0;0;0;23802;180781;0;27;0.01295729;
06-26 15:02:28.509 11648 11675 I Unity   : [STATISTIC]381;12973334;12972813;842067968;15781888;1472722219;0;0;0;0;0;0;0;0;0;21250;0;0;27;0.01298214;
06-26 15:02:28.522 11648 11675 I Unity   : [STATISTIC]382;14744167;14743802;844148736;15781888;1489530791;0;0;0;0;0;0;0;0;0;26250;238021;0;27;0.01475589;
06-26 15:02:28.536 11648 11675 I Unity   : [STATISTIC]383;12008646;12008282;846512128;15781888;1506336323;0;0;0;0;0;0;0;0;0;0;181771;0;27;0.01201839;
06-26 15:02:28.551 11648 11675 I Unity   : [STATISTIC]384;17125833;17125469;848863232;15781888;1506359227;0;0;0;0;0;0;0;0;0;36927;335208;0;27;0.01713505;
06-26 15:02:28.563 11648 11675 I Unity   : [STATISTIC]385;13465625;13465260;846966784;15781888;1506403735;0;0;0;0;0;0;0;0;0;16302;196303;0;27;0.01347354;
06-26 15:02:28.577 11648 11675 I Unity   : [STATISTIC]386;10920261;10919739;849321984;15781888;1506424503;0;0;0;0;0;0;0;0;0;21354;124063;0;27;0.01092979;
06-26 15:02:28.592 11648 11675 I Unity   : [STATISTIC]387;12963750;12963385;849461248;15781888;1506428887;0;0;0;0;0;0;0;0;0;16615;0;0;27;0.01297333;
06-26 15:02:28.607 11648 11675 I Unity   : [STATISTIC]388;17099531;17099167;851951616;15781888;1506516571;0;0;0;0;0;0;0;0;0;0;418229;0;27;0.01710865;
06-26 15:02:28.618 11648 11675 I Unity   : [STATISTIC]389;14400677;14400312;854482944;15781888;1506533563;0;0;0;0;0;0;0;0;0;16302;140000;0;27;0.01441083;
06-26 15:02:28.632 11648 11675 I Unity   : [STATISTIC]390;10433594;10433229;854753280;15781888;1506542395;0;0;0;0;0;0;0;0;0;27396;0;0;27;0.01044422;
06-26 15:02:28.647 11648 11675 I Unity   : [STATISTIC]391;13825677;13825261;854753280;15781888;1506542395;0;0;0;0;0;0;0;0;0;19010;0;0;27;0.01383458;
06-26 15:02:28.661 11648 11675 I Unity   : [STATISTIC]392;16791719;16791250;854888448;15781888;1506542395;0;0;0;0;0;0;0;0;0;46407;0;0;27;0.01679974;
06-26 15:02:28.674 11648 11675 I Unity   : [STATISTIC]393;13344688;13344322;857190400;15781888;1523340475;0;0;0;0;0;0;0;0;0;23802;131250;0;27;0.0133513;
06-26 15:02:28.688 11648 11675 I Unity   : [STATISTIC]394;11143334;11143020;857415680;15781888;1523344955;0;0;0;0;0;0;0;0;0;25573;0;0;27;0.01115875;
06-26 15:02:28.703 11648 11675 I Unity   : [STATISTIC]395;14480104;14479792;857415680;15781888;1523344955;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01448714;
06-26 15:02:28.716 11648 11675 I Unity   : [STATISTIC]396;17145417;17145000;857665536;15781888;1523344955;0;0;0;0;0;0;0;0;0;62396;0;0;27;0.01716344;
06-26 15:02:28.732 11648 11675 I Unity   : [STATISTIC]397;10566719;10566407;857948160;15781888;1523344955;0;0;0;0;0;0;0;0;0;17187;0;0;27;0.01057656;
06-26 15:02:28.749 11648 11675 I Unity   : [STATISTIC]398;16920625;16920052;860004352;15781888;1523344955;0;0;0;0;0;0;0;0;0;18750;255833;0;27;0.01692943;
06-26 15:02:28.762 11648 11675 I Unity   : [STATISTIC]399;15488802;15488489;860758016;15781888;1523344955;0;0;0;0;0;0;0;0;0;19532;0;0;27;0.01549755;
06-26 15:02:28.776 11648 11675 I Unity   : [STATISTIC]400;12902604;12902291;860758016;15781888;1523344955;0;0;0;0;0;0;0;0;0;36562;0;0;27;0.01291646;
06-26 15:02:28.792 11648 11675 I Unity   : [STATISTIC]401;16064740;16064428;860758016;15781888;1523344955;0;0;0;0;0;0;0;0;0;26719;0;0;27;0.01607302;
06-26 15:02:28.803 11648 11675 I Unity   : [STATISTIC]402;12341823;12341511;860893184;15781888;1523344955;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01235094;
06-26 15:02:28.817 11648 11675 I Unity   : [STATISTIC]403;13774427;13773802;860569600;15781888;1523369531;0;0;0;0;0;0;0;0;0;17343;115937;0;27;0.01378266;
06-26 15:02:28.835 11648 11675 I Unity   : [STATISTIC]404;13157187;13156875;860569600;15781888;1540146747;0;0;0;0;0;0;0;0;0;17605;0;0;27;0.01316714;
06-26 15:02:28.850 11648 11675 I Unity   : [STATISTIC]405;18415052;18414635;860798976;15781888;1540146747;0;0;0;0;0;0;0;0;0;19427;0;0;27;0.01842328;
06-26 15:02:28.866 11648 11675 I Unity   : [STATISTIC]406;16335625;16335104;863043584;15781888;1540159451;0;0;0;0;0;0;0;0;0;23333;451667;0;27;0.01634432;
06-26 15:02:28.879 11648 11675 I Unity   : [STATISTIC]407;15436042;15435730;865566720;15781888;1540180379;0;0;0;0;0;0;0;0;0;19844;244375;0;27;0.01544854;
06-26 15:02:28.893 11648 11675 I Unity   : [STATISTIC]408;13750886;13750417;867602432;15781888;1556962139;0;0;0;0;0;0;0;0;0;18229;113958;0;27;0.01376078;
06-26 15:02:28.906 11648 11675 I Unity   : [STATISTIC]409;12150468;12149792;867831808;15781888;1573710139;0;0;0;0;0;0;0;0;0;17917;0;0;27;0.01214844;
06-26 15:02:28.922 11648 11675 I Unity   : [STATISTIC]410;12465417;12464791;868020224;15781888;1573710139;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01249062;
06-26 15:02:28.935 11648 11675 I Unity   : [STATISTIC]411;15994063;15993750;868159488;15781888;1573710139;0;0;0;0;0;0;0;0;0;18593;0;0;27;0.0160238;
06-26 15:02:28.950 11648 11675 I Unity   : [STATISTIC]412;18684479;18683854;870240256;15781888;1573739291;0;0;0;0;0;0;0;0;0;46042;144166;0;27;0.01869266;
06-26 15:02:28.963 11648 11675 I Unity   : [STATISTIC]413;11475521;11475209;872595456;15781888;1573752059;0;0;0;0;0;0;0;0;0;17239;123490;0;27;0.01148953;
06-26 15:02:28.975 11648 11675 I Unity   : [STATISTIC]414;13230364;13229948;874799104;15781888;1573715999;0;0;0;0;0;0;0;0;0;17968;251198;0;27;0.01323807;
06-26 15:02:28.989 11648 11675 I Unity   : [STATISTIC]415;11252396;11251979;876998656;15781888;1590522399;0;0;0;0;0;0;0;0;0;19532;137500;0;27;0.01126062;
06-26 15:02:29.003 11648 11675 I Unity   : [STATISTIC]416;10297865;10297396;877133824;15781888;1590527007;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0103088;
06-26 15:02:29.018 11648 11675 I Unity   : [STATISTIC]417;18391094;18390625;879415296;15781888;1590527007;0;0;0;0;0;0;0;0;0;18541;199219;0;27;0.01840026;
06-26 15:02:29.031 11648 11675 I Unity   : [STATISTIC]418;15034062;15033594;881471488;15781888;1590539839;0;0;0;0;0;0;0;0;0;16250;288489;0;27;0.01504318;
06-26 15:02:29.043 11648 11675 I Unity   : [STATISTIC]419;10886459;10885989;881471488;15781888;1590514239;0;0;0;0;0;0;0;0;0;16719;0;0;27;0.01089776;
06-26 15:02:29.059 11648 11675 I Unity   : [STATISTIC]420;12151146;12150834;881831936;15781888;1607291455;0;0;0;0;0;0;0;0;0;18073;0;0;27;0.01214766;
06-26 15:02:29.073 11648 11675 I Unity   : [STATISTIC]421;16619792;16619479;883945472;15781888;1607322775;0;0;0;0;0;0;0;0;0;0;324740;0;27;0.01665297;
06-26 15:02:29.087 11648 11675 I Unity   : [STATISTIC]422;14499635;14499271;886194176;15781888;1607352023;0;0;0;0;0;0;0;0;0;19323;303282;0;27;0.01451177;
06-26 15:02:29.100 11648 11675 I Unity   : [STATISTIC]423;13493698;13493281;886194176;15781888;1607356695;0;0;0;0;0;0;0;0;0;23229;0;0;27;0.01350255;
06-26 15:02:29.115 11648 11675 I Unity   : [STATISTIC]424;12835417;12835000;886374400;15781888;1607356695;0;0;0;0;0;0;0;0;0;16875;0;0;27;0.01284422;
06-26 15:02:29.129 11648 11675 I Unity   : [STATISTIC]425;15644531;15643958;888598528;15781888;1624133911;0;0;0;0;0;0;0;0;0;17239;429115;0;27;0.01566214;
06-26 15:02:29.142 11648 11675 I Unity   : [STATISTIC]426;14320209;14319740;891068416;15781888;1624133911;0;0;0;0;0;0;0;0;0;18802;142552;0;27;0.01433182;
06-26 15:02:29.155 11648 11675 I Unity   : [STATISTIC]427;13431875;13431198;893149184;15781888;1624163887;0;0;0;0;0;0;0;0;0;18333;363542;0;27;0.01344;
06-26 15:02:29.169 11648 11675 I Unity   : [STATISTIC]428;12686666;12686094;895229952;15781888;1624184691;0;0;0;0;0;0;0;0;0;0;182865;0;27;0.01269688;
06-26 15:02:29.184 11648 11675 I Unity   : [STATISTIC]429;11992864;11992500;895229952;15781888;1624184691;0;0;0;0;0;0;0;0;0;18907;0;0;27;0.0120013;
06-26 15:02:29.199 11648 11675 I Unity   : [STATISTIC]430;17258959;17258646;897777664;15781888;1640982039;0;0;0;0;0;0;0;0;0;18958;285000;0;27;0.01727391;
06-26 15:02:29.212 11648 11675 I Unity   : [STATISTIC]431;15027708;15027396;899887104;15781888;1640990231;0;0;0;0;0;0;0;0;0;16979;344114;0;27;0.01503646;
06-26 15:02:29.224 11648 11675 I Unity   : [STATISTIC]432;12914531;12914011;902242304;15781888;1657797927;0;0;0;0;0;0;0;0;0;19739;371250;0;27;0.01292276;
06-26 15:02:29.239 11648 11675 I Unity   : [STATISTIC]433;12717448;12716875;904507392;15781888;1657797927;0;0;0;0;0;0;0;0;0;20156;318541;0;27;0.01272656;
06-26 15:02:29.252 11648 11675 I Unity   : [STATISTIC]434;12119167;12118855;906612736;15781888;1657804915;0;0;0;0;0;0;0;0;0;0;210938;0;27;0.01212891;
06-26 15:02:29.267 11648 11675 I Unity   : [STATISTIC]435;13001875;13001562;906985472;15781888;1657804915;0;0;0;0;0;0;0;0;0;18698;0;0;27;0.01301167;
06-26 15:02:29.281 11648 11675 I Unity   : [STATISTIC]436;15605833;15604531;906985472;15781888;1657804915;0;0;0;0;0;0;0;0;0;16771;0;0;27;0.01561042;
06-26 15:02:29.296 11648 11675 I Unity   : [STATISTIC]437;15707656;15707187;909225984;15781888;1657854603;0;0;0;0;0;0;0;0;0;16041;337344;0;27;0.0157313;
06-26 15:02:29.308 11648 11675 I Unity   : [STATISTIC]438;14149792;14149427;911675392;15781888;1674640011;0;0;0;0;0;0;0;0;0;14896;247239;0;27;0.01415896;
06-26 15:02:29.322 11648 11675 I Unity   : [STATISTIC]439;13418854;13418334;913899520;15781888;1674631243;0;0;0;0;0;0;0;0;0;20573;479427;0;27;0.01342682;
06-26 15:02:29.335 11648 11675 I Unity   : [STATISTIC]440;11337500;11337084;916103168;15781888;1674710919;0;0;0;0;0;0;0;0;0;0;260521;0;27;0.01134833;
06-26 15:02:29.350 11648 11675 I Unity   : [STATISTIC]441;12046354;12045937;916103168;15781888;1674710919;0;0;0;0;0;0;0;0;0;18490;0;0;27;0.01205609;
06-26 15:02:29.364 11648 11675 I Unity   : [STATISTIC]442;18390052;18389323;918700032;15781888;1691517663;0;0;0;0;0;0;0;0;0;40312;360261;0;27;0.0183974;
06-26 15:02:29.377 11648 11675 I Unity   : [STATISTIC]443;13439427;13439011;921063424;15781888;1708303071;0;0;0;0;0;0;0;0;0;16354;401615;0;27;0.01345302;
06-26 15:02:29.391 11648 11675 I Unity   : [STATISTIC]444;13456459;13456093;923320320;15781888;1708294463;0;0;0;0;0;0;0;0;0;20312;282240;0;27;0.01346464;
06-26 15:02:29.405 11648 11675 I Unity   : [STATISTIC]445;13245469;13245052;925548544;15781888;1708310847;0;0;0;0;0;0;0;0;0;20521;187812;0;27;0.01325088;
06-26 15:02:29.420 11648 11675 I Unity   : [STATISTIC]446;12727448;12726927;927916032;15781888;1708310847;0;0;0;0;0;0;0;0;0;0;251354;0;27;0.01274453;
06-26 15:02:29.434 11648 11675 I Unity   : [STATISTIC]447;13912657;13912187;927916032;15781888;1708310847;0;0;0;0;0;0;0;0;0;20677;0;0;27;0.01392193;
06-26 15:02:29.449 11648 11675 I Unity   : [STATISTIC]448;16926510;16926146;930148352;15781888;1725096255;0;0;0;0;0;0;0;0;0;22291;204166;0;27;0.01693609;
