
07-04 18:35:04.084 24439 24460 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 18:35:08.630 24439 24460 I Unity   : [STATISTIC]575;9690000;0;9689583;1133936640;16044032;2141698791;35208;166562;108698;0;101407;580990;2185781;0;0;27;0.009698438;
07-04 18:35:08.645 24439 24460 I Unity   : [STATISTIC]576;10875989;0;10875313;1133936640;16044032;2141698791;0;0;0;0;55157;0;0;0;0;27;0.01088531;
07-04 18:35:08.658 24439 24460 I Unity   : [STATISTIC]577;21155208;0;21154896;1133936640;16044032;2141698791;63386;199532;199271;0;172135;414531;3639271;0;0;27;0.02116682;
07-04 18:35:08.672 24439 24460 I Unity   : [STATISTIC]578;12388594;0;12388021;1138278400;16044032;2141737575;32396;163802;104479;165000;196510;575625;2201721;28907;0;27;0.01239792;
07-04 18:35:08.684 24439 24460 I Unity   : [STATISTIC]579;10150469;0;10150104;1138278400;16044032;2141722503;30052;163750;92553;0;174063;453230;1894635;0;0;27;0.01015719;
07-04 18:35:08.700 24439 24460 I Unity   : [STATISTIC]580;13278177;0;13277865;1138278400;16044032;2141722503;32291;168698;97812;0;96042;589583;2175574;0;0;27;0.01328964;
07-04 18:35:08.714 24439 24460 I Unity   : [STATISTIC]581;12946198;0;12945730;1138278400;16044032;2141722503;0;0;0;0;53906;0;0;0;0;27;0.01295688;
07-04 18:35:08.727 24439 24460 I Unity   : [STATISTIC]582;16027084;0;16026562;1138774016;16044032;2141722503;32395;168698;98177;0;93072;480208;2112239;0;0;27;0.01603609;
07-04 18:35:08.742 24439 24460 I Unity   : [STATISTIC]583;14975052;0;14974740;1138774016;16044032;2141722503;36614;176771;101302;0;116303;729531;2439843;0;0;27;0.01498469;
07-04 18:35:08.755 24439 24460 I Unity   : [STATISTIC]584;12775000;0;12774688;1138774016;16044032;2141711815;33021;181771;98593;0;92395;506823;2095468;0;0;27;0.01278698;
07-04 18:35:08.770 24439 24460 I Unity   : [STATISTIC]585;14733802;0;14733333;1141309440;16044032;2158511463;35365;197604;103229;226510;90521;531771;2318126;18594;0;27;0.01474141;
07-04 18:35:08.782 24439 24460 I Unity   : [STATISTIC]586;16147343;0;16146927;1143734272;16044032;2175321515;37135;170938;91770;235052;120417;429635;2079479;17552;0;27;0.01615719;
07-04 18:35:08.796 24439 24460 I Unity   : [STATISTIC]587;12645521;0;12645209;1145769984;16044032;2175335787;31771;168438;100052;140885;90313;497916;2155781;18385;0;27;0.01265807;
07-04 18:35:08.810 24439 24460 I Unity   : [STATISTIC]588;9019740;0;9019323;1145769984;16044032;2175335787;0;0;0;0;56928;0;0;0;0;27;0.00902901;
07-04 18:35:08.824 24439 24460 I Unity   : [STATISTIC]589;16673177;0;16672813;1145995264;16044032;2175333739;35834;173698;113959;0;103334;565260;2339375;0;0;27;0.01667901;
07-04 18:35:08.838 24439 24460 I Unity   : [STATISTIC]590;12957552;0;12957239;1145995264;16044032;2175346027;74322;173646;104375;0;88751;449011;2154999;0;0;27;0.01296906;
07-04 18:35:08.853 24439 24460 I Unity   : [STATISTIC]591;15347917;0;15347448;1148092416;16044032;2175346027;73906;172813;125833;161667;98333;448698;2159740;22292;0;27;0.01535917;
07-04 18:35:08.866 24439 24460 I Unity   : [STATISTIC]592;15286510;0;15286094;1150496768;16044032;2175346027;41511;175677;96771;235677;222604;474166;2493750;16511;0;27;0.0152962;
07-04 18:35:08.878 24439 24460 I Unity   : [STATISTIC]593;12801146;0;12800782;1152786432;16044032;2175346027;35313;166927;92969;129791;114374;469218;2035051;23802;0;27;0.0128112;
07-04 18:35:08.894 24439 24460 I Unity   : [STATISTIC]594;10987864;0;10986614;1154826240;16044032;2175312147;0;0;0;120625;60365;0;0;17865;0;27;0.01099562;
07-04 18:35:08.909 24439 24460 I Unity   : [STATISTIC]595;15567240;0;15566823;1154969600;16044032;2192089363;32292;196458;113959;0;100625;521875;2257708;0;0;27;0.01560557;
07-04 18:35:08.922 24439 24460 I Unity   : [STATISTIC]596;14336041;0;14335625;1154969600;16044032;2192089363;36407;165521;100208;0;100157;429219;2065312;0;0;27;0.01434693;
07-04 18:35:08.937 24439 24460 I Unity   : [STATISTIC]597;15159583;0;15159323;1157103616;16044032;2208882963;32448;203750;94427;264532;97031;567083;2129218;23698;0;27;0.01517141;
07-04 18:35:08.949 24439 24460 I Unity   : [STATISTIC]598;14981407;0;14980937;1159434240;16044032;2208907967;29375;166094;92032;194011;111770;624218;2284010;25001;0;27;0.01499302;
07-04 18:35:08.962 24439 24460 I Unity   : [STATISTIC]599;10757188;0;10756823;1159794688;16044032;2208853819;32605;162292;99375;0;93228;510313;1990781;0;0;27;0.01076755;
07-04 18:35:08.978 24439 24460 I Unity   : [STATISTIC]600;12475261;0;12474895;1162178560;16044032;2208918055;0;0;0;220312;62864;0;0;20520;0;27;0.01248323;
07-04 18:35:08.992 24439 24460 I Unity   : [STATISTIC]601;16054740;0;16054375;1162178560;16044032;2225695271;36719;177760;99271;0;104114;450365;2036406;0;0;27;0.01606698;
07-04 18:35:09.006 24439 24460 I Unity   : [STATISTIC]602;16096354;0;16095990;1164255232;16044032;2225703463;30364;159844;95989;243021;103231;447604;1953802;21354;0;27;0.0161125;
07-04 18:35:09.018 24439 24460 I Unity   : [STATISTIC]603;13750573;0;13750261;1166995456;16044032;2225818115;50156;168542;121303;390364;93229;435990;1977866;17916;0;27;0.01376219;
07-04 18:35:09.031 24439 24460 I Unity   : [STATISTIC]604;11692292;0;11691823;1169051648;16044032;2225795363;34271;165312;94375;189896;196510;458854;2053697;18646;0;27;0.01170099;
07-04 18:35:09.045 24439 24460 I Unity   : [STATISTIC]605;11627708;0;11627344;1171238912;16044032;2225811747;0;0;0;245156;60729;0;0;19064;0;27;0.01163365;
07-04 18:35:09.061 24439 24460 I Unity   : [STATISTIC]606;15666041;0;15665677;1173372928;16044032;2242588963;38281;164583;118334;260312;63333;553385;2142292;15156;0;27;0.01567854;
07-04 18:35:09.074 24439 24460 I Unity   : [STATISTIC]607;14449688;0;14449323;1173372928;16044032;2242588963;37760;171354;103645;0;115572;511250;2213958;0;0;27;0.0144588;
07-04 18:35:09.089 24439 24460 I Unity   : [STATISTIC]608;12416927;0;12416406;1173606400;16044032;2242588963;47135;171562;145156;0;95365;515573;2124428;0;0;27;0.01242521;
07-04 18:35:09.103 24439 24460 I Unity   : [STATISTIC]609;17172136;0;17171875;1175846912;16044032;2242571907;34844;170312;104115;265834;128646;608229;2191771;17084;0;27;0.0171813;
07-04 18:35:09.117 24439 24460 I Unity   : [STATISTIC]610;13782709;0;13782448;1178251264;16044032;2259349123;36041;180000;110677;175938;101875;446979;2020936;19687;0;27;0.0137926;
07-04 18:35:09.129 24439 24460 I Unity   : [STATISTIC]611;12711823;0;12711510;1178476544;16044032;2259349123;38021;173177;115104;0;102083;482292;2085105;0;0;27;0.01271948;
07-04 18:35:09.144 24439 24460 I Unity   : [STATISTIC]612;11481510;0;11481198;1180622848;16044032;2259349123;0;0;0;150937;69583;0;0;19687;0;27;0.01148937;
07-04 18:35:09.159 24439 24460 I Unity   : [STATISTIC]613;15566510;0;15565990;1180622848;16044032;2259349123;32500;195208;95000;0;102030;504636;2094167;0;0;27;0.01557427;
07-04 18:35:09.173 24439 24460 I Unity   : [STATISTIC]614;16164427;0;16164063;1182765056;16044032;2259345283;36146;162761;112240;227344;107292;451719;2056980;23750;0;27;0.01617651;
07-04 18:35:09.187 24439 24460 I Unity   : [STATISTIC]615;17286302;0;17285677;1184993280;16044032;2259345283;37083;181511;103594;138490;104530;631562;2390000;21510;0;27;0.01728562;
07-04 18:35:09.198 24439 24460 I Unity   : [STATISTIC]616;10583385;0;10582969;1187127296;16044032;2276153187;34271;188073;104427;228177;90104;486719;2061616;20052;0;27;0.01060521;
07-04 18:35:09.213 24439 24460 I Unity   : [STATISTIC]617;11179115;0;11178750;1189208064;16044032;2276167491;31719;163020;89635;132917;199480;596979;2093906;20105;0;27;0.01118896;
07-04 18:35:09.226 24439 24460 I Unity   : [STATISTIC]618;13652969;0;13652604;1191378944;16044032;2276183875;0;0;0;137448;67031;0;0;21146;0;27;0.01366208;
07-04 18:35:09.242 24439 24460 I Unity   : [STATISTIC]619;12712656;0;12712188;1191579648;16044032;2276178147;39062;169479;112448;0;99062;380105;1974584;0;0;27;0.01271818;
07-04 18:35:09.256 24439 24460 I Unity   : [STATISTIC]620;17164062;0;17163646;1193713664;16044032;2292955363;32188;190781;101302;153854;100000;510365;2073958;21667;0;27;0.01717583;
07-04 18:35:09.270 24439 24460 I Unity   : [STATISTIC]621;13508386;0;13508021;1193955328;16044032;2292955363;59011;174844;143073;0;91718;537136;2306615;0;0;27;0.01351906;
07-04 18:35:09.283 24439 24460 I Unity   : [STATISTIC]622;15983593;0;15983125;1196232704;16044032;2292979939;39635;168541;119948;203802;163177;439479;2126876;20729;0;27;0.01599271;
07-04 18:35:09.297 24439 24460 I Unity   : [STATISTIC]623;12211615;0;12211042;1198333952;16044032;2309757155;36198;172813;96927;268490;100417;453281;1996979;20729;0;27;0.01220531;
07-04 18:35:09.309 24439 24460 I Unity   : [STATISTIC]624;11556198;0;11555833;1200824320;16044032;2309772611;0;0;0;255417;58177;0;0;22605;0;27;0.01158188;
07-04 18:35:09.325 24439 24460 I Unity   : [STATISTIC]625;12748437;0;12748125;1200824320;16044032;2309772611;31875;176719;106615;0;99063;543334;2045780;0;0;27;0.01275646;
07-04 18:35:09.340 24439 24460 I Unity   : [STATISTIC]626;21294583;0;21294167;1203220480;16044032;2309825855;57552;177135;167760;323229;355625;637760;2812760;73491;0;27;0.02130537;
07-04 18:35:09.353 24439 24460 I Unity   : [STATISTIC]627;10742656;0;10742344;1205567488;16044032;2309842239;39896;189063;106146;137344;112344;461667;2105677;23541;0;27;0.01075219;
07-04 18:35:09.365 24439 24460 I Unity   : [STATISTIC]628;12908334;0;12908021;1207816192;16044032;2326619455;35885;170885;88438;258855;169322;479219;2037500;20521;0;27;0.01291802;
07-04 18:35:09.379 24439 24460 I Unity   : [STATISTIC]629;12564636;0;12564219;1210068992;16044032;2343443419;36927;166718;103177;282136;67865;459479;1958124;21875;0;27;0.01257349;
07-04 18:35:09.393 24439 24460 I Unity   : [STATISTIC]630;11808542;0;11808229;1212297216;16044032;2343461787;0;0;0;239375;61302;0;0;23646;0;27;0.01181823;
07-04 18:35:09.408 24439 24460 I Unity   : [STATISTIC]631;14398282;0;14397969;1212297216;16044032;2343461787;32292;162917;105052;0;86772;484219;2329478;0;0;27;0.01440458;
07-04 18:35:09.422 24439 24460 I Unity   : [STATISTIC]632;15181093;0;15180520;1212297216;16044032;2343461787;34739;166406;103437;0;99895;503334;2177759;0;0;27;0.01519313;
07-04 18:35:09.436 24439 24460 I Unity   : [STATISTIC]633;14088594;0;14088281;1212534784;16044032;2343461787;36562;197760;102968;0;101407;586770;2117813;0;0;27;0.01412078;
07-04 18:35:09.450 24439 24460 I Unity   : [STATISTIC]634;16002917;0;16002344;1214668800;16044032;2343435131;36145;167447;106146;224531;104219;583698;2443646;24740;0;27;0.01600943;
07-04 18:35:09.464 24439 24460 I Unity   : [STATISTIC]635;12037917;0;12037552;1214668800;16044032;2343435131;35313;164844;103542;0;106042;460729;1964011;0;0;27;0.01204677;
07-04 18:35:09.478 24439 24460 I Unity   : [STATISTIC]636;13018959;0;13018333;1216970752;16044032;2343443323;0;0;0;170938;73333;0;0;19271;0;27;0.01303016;
07-04 18:35:09.492 24439 24460 I Unity   : [STATISTIC]637;14410729;0;14410365;1216970752;16044032;2360220539;36197;165937;114271;0;117291;492448;2223021;0;0;27;0.01441792;
07-04 18:35:09.506 24439 24460 I Unity   : [STATISTIC]638;15752344;0;15751927;1219039232;16044032;2360228731;48281;209792;119010;147708;117448;663333;2488593;23021;0;27;0.01576385;
07-04 18:35:09.518 24439 24460 I Unity   : [STATISTIC]639;13571927;0;13571614;1221304320;16044032;2360256079;40625;167865;93021;236458;96875;453802;2080312;21823;0;27;0.01358167;
07-04 18:35:09.531 24439 24460 I Unity   : [STATISTIC]640;11764479;0;11764167;1223589888;16044032;2360256079;30208;162865;95573;189480;118594;447656;1956563;20938;0;27;0.01177302;
07-04 18:35:09.546 24439 24460 I Unity   : [STATISTIC]641;10720052;0;10719739;1223589888;16044032;2360256079;0;0;0;0;91406;0;0;0;0;27;0.01072938;
07-04 18:35:09.559 24439 24460 I Unity   : [STATISTIC]642;16244740;0;16244271;1223725056;16044032;2360256079;38698;161042;103542;0;90260;431667;2082395;0;0;27;0.01625198;
07-04 18:35:09.574 24439 24460 I Unity   : [STATISTIC]643;13382344;0;13381927;1223725056;16044032;2377033295;32239;162552;95781;0;203021;504531;2003126;0;0;27;0.01339505;
07-04 18:35:09.589 24439 24460 I Unity   : [STATISTIC]644;16109844;0;16109480;1223958528;16044032;2377021647;45104;175208;119271;0;108020;431979;2569999;0;0;27;0.01612099;
07-04 18:35:09.602 24439 24460 I Unity   : [STATISTIC]645;14823594;0;14823281;1226035200;16044032;2377029839;46094;173386;108646;155885;109531;538385;2255885;25364;0;27;0.01483276;
07-04 18:35:09.615 24439 24460 I Unity   : [STATISTIC]646;12262291;0;12261927;1226035200;16044032;2377029839;80937;167447;137604;0;96147;445573;2246771;0;0;27;0.01227104;
07-04 18:35:09.630 24439 24460 I Unity   : [STATISTIC]647;11572188;0;11571719;1228460032;16044032;2377038031;0;0;0;206667;64375;0;0;19844;0;27;0.01158167;
07-04 18:35:09.644 24439 24460 I Unity   : [STATISTIC]648;18096510;0;18095937;1228460032;16044032;2377038031;57761;179063;169011;0;230626;1014844;3405728;0;0;27;0.01810734;
07-04 18:35:09.658 24439 24460 I Unity   : [STATISTIC]649;13567344;0;13566979;1228476416;16044032;2377005963;49844;169635;116406;0;113021;477760;2220678;0;0;27;0.01357349;
07-04 18:35:09.671 24439 24460 I Unity   : [STATISTIC]650;13548750;0;13548385;1228812288;16044032;2377005963;50625;204323;96510;0;89219;616093;2429166;0;0;27;0.01356219;
07-04 18:35:09.685 24439 24460 I Unity   : [STATISTIC]651;11620312;0;11620000;1228812288;16044032;2377005963;53438;173125;146198;0;91355;462447;2284271;0;0;27;0.01162781;
07-04 18:35:09.700 24439 24460 I Unity   : [STATISTIC]652;15371823;0;15371510;1228812288;16044032;2377005963;33646;187448;115260;0;67657;554896;2332134;0;0;27;0.01538318;
07-04 18:35:09.713 24439 24460 I Unity   : [STATISTIC]653;14407500;0;14406980;1231179776;16044032;2393830319;32761;183906;94010;261667;60104;634219;2207760;20520;0;27;0.01441766;
07-04 18:35:09.727 24439 24460 I Unity   : [STATISTIC]654;11121614;0;11121302;1231179776;16044032;2393830319;0;0;0;0;99219;0;0;0;0;27;0.01112995;
07-04 18:35:09.741 24439 24460 I Unity   : [STATISTIC]655;15390834;0;15390469;1231179776;16044032;2393830319;41146;187761;113646;0;91459;462812;2355208;0;0;27;0.01540094;
07-04 18:35:09.755 24439 24460 I Unity   : [STATISTIC]656;13473385;0;13473073;1231425536;16044032;2393830319;32708;205938;96042;0;202501;599322;2164949;0;0;27;0.01348385;
07-04 18:35:09.769 24439 24460 I Unity   : [STATISTIC]657;14950052;0;14949688;1231425536;16044032;2393830319;64636;191511;186041;0;106615;707188;2473647;0;0;27;0.0149587;
07-04 18:35:09.783 24439 24460 I Unity   : [STATISTIC]658;17069792;0;17069323;1233559552;16044032;2393838511;36719;185573;91771;325260;115001;474219;2225261;25833;0;27;0.01708068;
07-04 18:35:09.797 24439 24460 I Unity   : [STATISTIC]659;10532240;0;10531823;1233559552;16044032;2410593019;37969;166146;96979;0;112239;590833;2097707;0;0;27;0.01053917;
07-04 18:35:09.811 24439 24460 I Unity   : [STATISTIC]660;13807240;0;13806823;1235836928;16044032;2410601211;0;0;0;282239;72136;0;0;26979;0;27;0.01381839;
07-04 18:35:09.826 24439 24460 I Unity   : [STATISTIC]661;15380938;0;15380417;1235836928;16044032;2410601211;165053;167032;134011;0;112604;460573;2318906;0;0;27;0.01538588;
07-04 18:35:09.838 24439 24460 I Unity   : [STATISTIC]662;15577709;0;15577239;1238052864;16044032;2410631551;37552;190521;106198;235834;113646;668542;2420416;27084;0;27;0.01559609;
07-04 18:35:09.851 24439 24460 I Unity   : [STATISTIC]663;11341146;0;11340834;1240350720;16044032;2427416959;38229;166927;199323;232813;94999;420469;2174167;16042;0;27;0.01134833;
07-04 18:35:09.865 24439 24460 I Unity   : [STATISTIC]664;13484948;0;13484687;1242800128;16044032;2427418935;65312;190989;115468;241875;96302;655729;2471251;20260;0;27;0.01349625;
07-04 18:35:09.879 24439 24460 I Unity   : [STATISTIC]665;14006667;0;14006354;1244876800;16044032;2427435707;40312;196094;147969;238073;64479;736718;2822866;24168;0;27;0.01401438;
07-04 18:35:09.893 24439 24460 I Unity   : [STATISTIC]666;12113229;0;12112917;1247375360;16044032;2427456763;0;0;0;274427;103020;0;0;22813;0;27;0.01212359;
07-04 18:35:09.908 24439 24460 I Unity   : [STATISTIC]667;15103229;0;15102708;1247375360;16044032;2427456763;57135;228386;144375;0;121459;525782;2503229;0;0;27;0.01511411;
07-04 18:35:09.922 24439 24460 I Unity   : [STATISTIC]668;15711510;0;15711041;1249746944;16044032;2427477903;34687;168646;108281;293021;166823;507136;2210521;24896;0;27;0.01572068;
07-04 18:35:09.935 24439 24460 I Unity   : [STATISTIC]669;11996042;0;11995729;1249988608;16044032;2427444399;33541;165052;99844;0;94792;498073;2039999;0;0;27;0.01200276;
07-04 18:35:09.950 24439 24460 I Unity   : [STATISTIC]670;14430886;0;14430416;1252036608;16044032;2444237999;40365;162917;146354;160261;98230;565521;2248333;23438;0;27;0.01444193;
07-04 18:35:09.963 24439 24460 I Unity   : [STATISTIC]671;13183490;0;13183177;1252036608;16044032;2444237999;31198;160781;98073;0;52448;501145;2013958;0;0;27;0.01319177;
07-04 18:35:09.979 24439 24460 I Unity   : [STATISTIC]672;12385521;0;12385208;1252036608;16044032;2444237999;0;0;0;0;109897;0;0;0;0;27;0.01239469;
07-04 18:35:09.992 24439 24460 I Unity   : [STATISTIC]673;16207813;0;16207448;1252036608;16044032;2444237999;36094;164167;110782;0;99895;482500;2110261;0;0;27;0.01621505;
07-04 18:35:10.007 24439 24460 I Unity   : [STATISTIC]674;13538907;0;13538489;1252274176;16044032;2461002991;32136;160886;96146;0;99323;423541;1838073;0;0;27;0.01355302;
07-04 18:35:10.021 24439 24460 I Unity   : [STATISTIC]675;15234583;0;15234271;1252274176;16044032;2461002991;37448;172812;111459;0;180053;433698;2025156;0;0;27;0.01524489;
07-04 18:35:10.034 24439 24460 I Unity   : [STATISTIC]676;16182343;0;16182031;1254518784;16044032;2461019375;36980;170260;103333;150833;116666;497240;2192135;24271;0;27;0.0161901;
07-04 18:35:10.046 24439 24460 I Unity   : [STATISTIC]677;11495990;0;11495573;1254752256;16044032;2461019375;31093;176771;91458;0;115781;439479;1984636;0;0;27;0.01150672;
07-04 18:35:10.061 24439 24460 I Unity   : [STATISTIC]678;11425937;0;11425469;1256992768;16044032;2461043951;0;0;0;149323;64896;0;0;24167;0;27;0.01143568;
07-04 18:35:10.076 24439 24460 I Unity   : [STATISTIC]679;16779323;0;16778958;1259421696;16044032;2477840935;40313;175364;113698;239688;120155;510000;2234376;25834;0;27;0.01678922;
07-04 18:35:10.088 24439 24460 I Unity   : [STATISTIC]680;15484792;0;15484479;1261621248;16044032;2477849127;34479;176302;118073;249791;162396;676875;2366511;28437;0;27;0.01549599;
07-04 18:35:10.102 24439 24460 I Unity   : [STATISTIC]681;10160833;0;10160417;1261621248;16044032;2477849127;32709;170417;101250;0;109323;595000;2200468;0;0;27;0.01016708;
07-04 18:35:10.117 24439 24460 I Unity   : [STATISTIC]682;14780052;0;14779687;1263689728;16044032;2477873703;39583;169063;134219;257604;210364;449792;2233073;25886;0;27;0.01479073;
07-04 18:35:10.130 24439 24460 I Unity   : [STATISTIC]683;15602500;0;15602083;1266057216;16044032;2494674271;34531;166406;122396;310573;85989;426406;2125417;34375;0;27;0.01561281;
07-04 18:35:10.144 24439 24460 I Unity   : [STATISTIC]684;10787969;0;10787552;1268473856;16044032;2494680363;0;0;0;265209;69948;0;0;26614;0;27;0.01079568;
07-04 18:35:10.159 24439 24460 I Unity   : [STATISTIC]685;13865312;0;13865000;1268473856;16044032;2494680363;32500;198542;104531;0;106042;492084;2087292;0;0;27;0.01387135;
07-04 18:35:10.173 24439 24460 I Unity   : [STATISTIC]686;16652708;0;16652344;1268473856;16044032;2494680363;45781;185677;124635;0;90260;525313;2626615;0;0;27;0.01666693;
07-04 18:35:10.186 24439 24460 I Unity   : [STATISTIC]687;14335989;0;14335625;1271353344;16044032;2511457579;40573;188594;104636;263750;121563;523541;2208074;31407;0;27;0.01434583;
07-04 18:35:10.199 24439 24460 I Unity   : [STATISTIC]688;13374739;0;13374427;1273630720;16044032;2511503967;31927;171302;89427;249271;121406;590000;2090260;23229;0;27;0.0133825;
07-04 18:35:10.213 24439 24460 I Unity   : [STATISTIC]689;13628438;0;13628073;1275953152;16044032;2511536995;34011;255781;98698;184531;71666;429583;2129167;23646;0;27;0.01363823;
07-04 18:35:10.227 24439 24460 I Unity   : [STATISTIC]690;11850313;0;11850000;1278136320;16044032;2511576567;0;0;0;265886;73489;0;0;29896;0;27;0.01186146;
07-04 18:35:10.241 24439 24460 I Unity   : [STATISTIC]691;13786562;0;13786250;1278136320;16044032;2511582839;71771;163386;169375;0;138907;459479;2137500;0;0;27;0.01379385;
07-04 18:35:10.255 24439 24460 I Unity   : [STATISTIC]692;16351250;0;16350834;1280405504;16044032;2528396727;31667;168125;96042;262292;122241;317865;2198906;24167;0;27;0.01636281;
07-04 18:35:10.269 24439 24460 I Unity   : [STATISTIC]693;13919844;0;13919375;1282752512;16044032;2528419447;35416;166250;93489;192761;108073;468020;2141458;24792;0;27;0.01392875;
07-04 18:35:10.282 24439 24460 I Unity   : [STATISTIC]694;13290937;0;13290573;1284878336;16044032;2545211191;29896;163125;101355;274584;191669;276823;1764323;24426;0;27;0.01329891;
07-04 18:35:10.295 24439 24460 I Unity   : [STATISTIC]695;13120312;0;13119948;1287385088;16044032;2545219383;33125;164063;103750;226563;74635;470885;2245312;19845;0;27;0.01312828;
07-04 18:35:10.310 24439 24460 I Unity   : [STATISTIC]696;11444635;0;11443906;1289465856;16044032;2545227575;0;0;0;259427;63907;0;0;24844;0;27;0.01145536;
07-04 18:35:10.325 24439 24460 I Unity   : [STATISTIC]697;14831407;0;14831041;1289625600;16044032;2545227575;61875;173282;173542;0;123229;477917;2403176;0;0;27;0.01484016;
07-04 18:35:10.339 24439 24460 I Unity   : [STATISTIC]698;19430104;0;19429740;1291759616;16044032;2545235767;54531;195208;227344;232500;213906;603490;2790156;63541;0;27;0.01944099;
07-04 18:35:10.353 24439 24460 I Unity   : [STATISTIC]699;10788229;0;10787864;1294221312;16044032;2561988135;34792;205625;91042;240312;90365;473437;1978698;26615;0;27;0.01079656;
07-04 18:35:10.365 24439 24460 I Unity   : [STATISTIC]700;13766458;0;13766094;1296523264;16044032;2561988135;31146;165156;112865;132709;112916;458958;2077293;40938;0;27;0.01377406;
07-04 18:35:10.379 24439 24460 I Unity   : [STATISTIC]701;12702552;0;12702031;1298804736;16044032;2578773543;35000;168594;101510;146198;74948;435729;1975885;21093;0;27;0.01270943;
07-04 18:35:10.393 24439 24460 I Unity   : [STATISTIC]702;10357760;0;10357135;1298804736;16044032;2578773543;0;0;0;0;79322;0;0;0;0;27;0.01036766;
07-04 18:35:10.409 24439 24460 I Unity   : [STATISTIC]703;15460989;0;15460677;1299062784;16044032;2578773543;34948;164584;121666;0;106979;412083;2125416;0;0;27;0.01547094;
07-04 18:35:10.422 24439 24460 I Unity   : [STATISTIC]704;17359167;0;17358646;1299259392;16044032;2578750947;34062;176198;100208;0;116459;439219;2089479;0;0;27;0.01737156;
07-04 18:35:10.434 24439 24460 I Unity   : [STATISTIC]705;12717500;0;12716875;1301630976;16044032;2578781567;29635;163646;95313;280729;154634;466719;1966614;23490;0;27;0.01272969;
07-04 18:35:10.449 24439 24460 I Unity   : [STATISTIC]706;13033125;0;13032864;1303703552;16044032;2578814335;45469;160677;97864;273333;115521;417500;1952083;38177;0;27;0.01304234;
07-04 18:35:10.463 24439 24460 I Unity   : [STATISTIC]707;13404948;0;13404583;1305743360;16044032;2578830719;0;0;0;269427;86458;0;0;47188;0;27;0.01341359;
07-04 18:35:10.477 24439 24460 I Unity   : [STATISTIC]708;12967968;0;12967552;1305899008;16044032;2578830719;57239;168594;110208;0;107397;479531;2191980;0;0;27;0.01297594;
07-04 18:35:10.492 24439 24460 I Unity   : [STATISTIC]709;15625989;0;15625625;1306116096;16044032;2578830719;41146;166510;110157;0;108073;690365;2282968;0;0;27;0.01563708;
07-04 18:35:10.505 24439 24460 I Unity   : [STATISTIC]710;14130625;0;14130208;1306116096;16044032;2595607935;43437;192187;104166;0;114324;559428;2306250;0;0;27;0.0141374;
07-04 18:35:10.519 24439 24460 I Unity   : [STATISTIC]711;14598385;0;14597917;1308246016;16044032;2595631427;31250;202604;90104;202760;111303;715469;2489062;27968;0;27;0.0146149;
07-04 18:35:10.531 24439 24460 I Unity   : [STATISTIC]712;13460781;0;13460417;1310363648;16044032;2595631427;33281;198281;114479;127396;117344;490417;2118542;23958;0;27;0.01346792;
07-04 18:35:10.546 24439 24460 I Unity   : [STATISTIC]713;13138958;0;13138646;1312788480;16044032;2612408643;37708;207760;142864;163020;74479;450468;2062657;27865;0;27;0.0131476;
07-04 18:35:10.560 24439 24460 I Unity   : [STATISTIC]714;12192500;0;12192135;1314897920;16044032;2612405623;0;0;0;148281;70730;0;0;24220;0;27;0.01220354;
07-04 18:35:10.574 24439 24460 I Unity   : [STATISTIC]715;14000938;0;14000572;1314897920;16044032;2612405623;37968;158645;162760;0;106042;477344;2061615;0;0;27;0.01400693;
07-04 18:35:10.589 24439 24460 I Unity   : [STATISTIC]716;14720937;0;14720573;1314897920;16044032;2612405623;57239;177448;155468;0;110937;460417;2286928;0;0;27;0.01473484;
07-04 18:35:10.602 24439 24460 I Unity   : [STATISTIC]717;16556511;0;16556198;1317724160;16044032;2629182839;622708;206980;130000;204740;117084;494636;2838230;26511;0;27;0.01656432;
07-04 18:35:10.616 24439 24460 I Unity   : [STATISTIC]718;15755833;0;15755469;1320919040;16044032;2629230847;722761;245625;150730;198489;111042;570260;4109688;1718438;0;27;0.01576714;
07-04 18:35:10.629 24439 24460 I Unity   : [STATISTIC]719;13001198;0;13000886;1323462656;16044032;2629208007;263594;176042;164115;169114;114323;379791;3612395;1661457;0;27;0.01300781;
07-04 18:35:10.642 24439 24460 I Unity   : [STATISTIC]720;10242136;0;10241770;1323646976;16044032;2629208007;55157;192083;211354;0;74792;491562;2706823;556614;0;27;0.0102512;
07-04 18:35:10.657 24439 24460 I Unity   : [STATISTIC]721;10801302;0;10800937;1323892736;16044032;2629208007;0;0;0;0;158802;0;0;0;0;27;0.01081255;
07-04 18:35:10.671 24439 24460 I Unity   : [STATISTIC]722;18255625;0;18255156;1325969408;16044032;2629232583;59636;178958;212188;199115;114843;452865;2253645;26822;0;27;0.01826615;
